demand_definition,radius_m,facilities_p,candidate_id
population,1500,20,CAND_2804967
population,1500,20,CAND_3655291
population,1500,20,CAND_2219048
population,1500,20,CAND_1449144
population,1500,20,CAND_3845098
population,1500,20,CAND_3676601
population,1500,20,CAND_2228747
population,1500,20,CAND_3985825
population,1500,20,CAND_3205037
population,1500,20,CAND_2774758
population,1500,20,CAND_1814968
population,1500,20,CAND_3085617
population,1500,20,CAND_1844962
population,1500,20,CAND_1047834
population,1500,21,CAND_907128
population,1500,21,CAND_437392
population,1500,21,CAND_263271
population,1500,21,CAND_537764
population,1500,21,CAND_4180477
population,1500,21,CAND_978113
population,1500,21,CAND_2804967
population,1500,21,CAND_3655291
population,1500,21,CAND_2219048
population,1500,21,CAND_1449144
population,1500,21,CAND_3845098
population,1500,21,CAND_3676601
population,1500,21,CAND_2228747
population,1500,21,CAND_3985825
population,1500,21,CAND_3205037
population,1500,21,CAND_2774758
population,1500,21,CAND_1814968
population,1500,21,CAND_3085617
population,1500,21,CAND_3461562
population,1500,21,CAND_1844962
population,1500,21,CAND_1047834
population,1500,22,CAND_907128
population,1500,22,CAND_437392
population,1500,22,CAND_263271
population,1500,22,CAND_1952781
population,1500,22,CAND_537764
population,1500,22,CAND_4180477
population,1500,22,CAND_978113
population,1500,22,CAND_2804967
population,1500,22,CAND_3655291
population,1500,22,CAND_2219048
population,1500,22,CAND_1449144
population,1500,22,CAND_3845098
population,1500,22,CAND_3676601
population,1500,22,CAND_2228747
population,1500,22,CAND_3985825
population,1500,22,CAND_3205037
population,1500,22,CAND_2774758
population,1500,22,CAND_1814968
population,1500,22,CAND_3085617
population,1500,22,CAND_3461562
population,1500,22,CAND_1844962
population,1500,22,CAND_1047834
population,1500,23,CAND_907128
population,1500,23,CAND_437392
population,1500,23,CAND_263271
population,1500,23,CAND_1952781
population,1500,23,CAND_2008317
population,1500,23,CAND_537764
population,1500,23,CAND_4180477
population,1500,23,CAND_978113
population,1500,23,CAND_2804967
population,1500,23,CAND_3655291
population,1500,23,CAND_2219048
population,1500,23,CAND_1449144
population,1500,23,CAND_3845098
population,1500,23,CAND_3676601
population,1500,23,CAND_2228747
population,1500,23,CAND_3985825
population,1500,23,CAND_3205037
population,1500,23,CAND_2774758
population,1500,23,CAND_1814968
population,1500,23,CAND_3085617
population,1500,23,CAND_3461562
population,1500,23,CAND_1844962
population,1500,23,CAND_1047834
population,1500,24,CAND_907128
population,1500,24,CAND_437392
population,1500,24,CAND_263271
population,1500,24,CAND_1952781
population,1500,24,CAND_2008317
population,1500,24,CAND_537764
population,1500,24,CAND_4180477
population,1500,24,CAND_978113
population,1500,24,CAND_2804967
population,1500,24,CAND_3655291
population,1500,24,CAND_2219048
population,1500,24,CAND_1449144
population,1500,24,CAND_3845098
population,1500,24,CAND_3676601
population,1500,24,CAND_2228747
population,1500,24,CAND_3985825
population,1500,24,CAND_3205037
population,1500,24,CAND_2774758
population,1500,24,CAND_1814968
population,1500,24,CAND_3085617
population,1500,24,CAND_3461562
population,1500,24,CAND_1844962
population,1500,24,CAND_662451
population,1500,24,CAND_1047834
population,1500,25,CAND_907128
population,1500,25,CAND_437392
population,1500,25,CAND_263271
population,1500,25,CAND_1952781
population,1500,25,CAND_2008317
population,1500,25,CAND_537764
population,1500,25,CAND_4180477
population,1500,25,CAND_978113
population,1500,25,CAND_2804967
population,1500,25,CAND_3655291
population,1500,25,CAND_2219048
population,1500,25,CAND_1449144
population,1500,25,CAND_3845098
population,1500,25,CAND_3676601
population,1500,25,CAND_2228747
population,1500,25,CAND_3985825
population,1500,25,CAND_3205037
population,1500,25,CAND_2774758
population,1500,25,CAND_1814968
population,1500,25,CAND_3085617
population,1500,25,CAND_3461562
population,1500,25,CAND_1844962
population,1500,25,CAND_662451
population,1500,25,CAND_98634
population,1500,25,CAND_1047834
population,1500,26,CAND_907128
population,1500,26,CAND_437392
population,1500,26,CAND_263271
population,1500,26,CAND_1952781
population,1500,26,CAND_2008317
population,1500,26,CAND_537764
population,1500,26,CAND_4180477
population,1500,26,CAND_978113
population,1500,26,CAND_2804967
population,1500,26,CAND_3655291
population,1500,26,CAND_2219048
population,1500,26,CAND_1449144
population,1500,26,CAND_3845098
population,1500,26,CAND_3676601
population,1500,26,CAND_2228747
population,1500,26,CAND_3985825
population,1500,26,CAND_3205037
population,1500,26,CAND_2774758
population,1500,26,CAND_1814968
population,1500,26,CAND_3085617
population,1500,26,CAND_3461562
population,1500,26,CAND_1844962
population,1500,26,CAND_662451
population,1500,26,CAND_98634
population,1500,26,CAND_1176097
population,1500,26,CAND_1047834
population,1500,27,CAND_907128
population,1500,27,CAND_437392
population,1500,27,CAND_263271
population,1500,27,CAND_1952781
population,1500,27,CAND_2008317
population,1500,27,CAND_537764
population,1500,27,CAND_4180477
population,1500,27,CAND_978113
population,1500,27,CAND_2804967
population,1500,27,CAND_3655291
population,1500,27,CAND_2219048
population,1500,27,CAND_1449144
population,1500,27,CAND_3845098
population,1500,27,CAND_3676601
population,1500,27,CAND_2228747
population,1500,27,CAND_3985825
population,1500,27,CAND_3205037
population,1500,27,CAND_2774758
population,1500,27,CAND_1814968
population,1500,27,CAND_3085617
population,1500,27,CAND_3461562
population,1500,27,CAND_1844962
population,1500,27,CAND_662451
population,1500,27,CAND_98634
population,1500,27,CAND_1176097
population,1500,27,CAND_1047834
population,1500,27,CAND_18212
population,1500,28,CAND_907128
population,1500,28,CAND_437392
population,1500,28,CAND_263271
population,1500,28,CAND_1952781
population,1500,28,CAND_2008317
population,1500,28,CAND_537764
population,1500,28,CAND_4180477
population,1500,28,CAND_978113
population,1500,28,CAND_2804967
population,1500,28,CAND_3655291
population,1500,28,CAND_2219048
population,1500,28,CAND_1449144
population,1500,28,CAND_3845098
population,1500,28,CAND_3676601
population,1500,28,CAND_2228747
population,1500,28,CAND_3985825
population,1500,28,CAND_3205037
population,1500,28,CAND_2774758
population,1500,28,CAND_1814968
population,1500,28,CAND_3085617
population,1500,28,CAND_3461562
population,1500,28,CAND_1844962
population,1500,28,CAND_662451
population,1500,28,CAND_98634
population,1500,28,CAND_129898
population,1500,28,CAND_1176097
population,1500,28,CAND_1047834
population,1500,28,CAND_18212
population,1500,29,CAND_907128
population,1500,29,CAND_437392
population,1500,29,CAND_263271
population,1500,29,CAND_1952781
population,1500,29,CAND_2008317
population,1500,29,CAND_537764
population,1500,29,CAND_4180477
population,1500,29,CAND_978113
population,1500,29,CAND_2804967
population,1500,29,CAND_3655291
population,1500,29,CAND_2219048
population,1500,29,CAND_1449144
population,1500,29,CAND_3845098
population,1500,29,CAND_3676601
population,1500,29,CAND_2228747
population,1500,29,CAND_3985825
population,1500,29,CAND_3205037
population,1500,29,CAND_2774758
population,1500,29,CAND_735618
population,1500,29,CAND_1814968
population,1500,29,CAND_3085617
population,1500,29,CAND_3461562
population,1500,29,CAND_1844962
population,1500,29,CAND_662451
population,1500,29,CAND_98634
population,1500,29,CAND_129898
population,1500,29,CAND_1176097
population,1500,29,CAND_1047834
population,1500,29,CAND_18212
population,1500,30,CAND_907128
population,1500,30,CAND_437392
population,1500,30,CAND_263271
population,1500,30,CAND_1952781
population,1500,30,CAND_2008317
population,1500,30,CAND_537764
population,1500,30,CAND_4180477
population,1500,30,CAND_978113
population,1500,30,CAND_2804967
population,1500,30,CAND_3655291
population,1500,30,CAND_2219048
population,1500,30,CAND_1449144
population,1500,30,CAND_3845098
population,1500,30,CAND_3676601
population,1500,30,CAND_2228747
population,1500,30,CAND_3985825
population,1500,30,CAND_3205037
population,1500,30,CAND_2774758
population,1500,30,CAND_735618
population,1500,30,CAND_1814968
population,1500,30,CAND_3085617
population,1500,30,CAND_3461562
population,1500,30,CAND_2097824
population,1500,30,CAND_1844962
population,1500,30,CAND_662451
population,1500,30,CAND_98634
population,1500,30,CAND_129898
population,1500,30,CAND_1176097
population,1500,30,CAND_1047834
population,1500,30,CAND_18212
population,1500,31,CAND_907128
population,1500,31,CAND_437392
population,1500,31,CAND_263271
population,1500,31,CAND_1952781
population,1500,31,CAND_2008317
population,1500,31,CAND_537764
population,1500,31,CAND_4180477
population,1500,31,CAND_978113
population,1500,31,CAND_2804967
population,1500,31,CAND_3655291
population,1500,31,CAND_2219048
population,1500,31,CAND_1449144
population,1500,31,CAND_3845098
population,1500,31,CAND_3676601
population,1500,31,CAND_2228747
population,1500,31,CAND_3985825
population,1500,31,CAND_3205037
population,1500,31,CAND_2774758
population,1500,31,CAND_735618
population,1500,31,CAND_1814968
population,1500,31,CAND_3085617
population,1500,31,CAND_3461562
population,1500,31,CAND_2097824
population,1500,31,CAND_1844962
population,1500,31,CAND_662451
population,1500,31,CAND_98634
population,1500,31,CAND_129898
population,1500,31,CAND_2599775
population,1500,31,CAND_1176097
population,1500,31,CAND_1047834
population,1500,31,CAND_18212
population,1500,32,CAND_907128
population,1500,32,CAND_437392
population,1500,32,CAND_263271
population,1500,32,CAND_1952781
population,1500,32,CAND_2008317
population,1500,32,CAND_537764
population,1500,32,CAND_4180477
population,1500,32,CAND_978113
population,1500,32,CAND_2804967
population,1500,32,CAND_3655291
population,1500,32,CAND_2219048
population,1500,32,CAND_1449144
population,1500,32,CAND_3845098
population,1500,32,CAND_3676601
population,1500,32,CAND_2228747
population,1500,32,CAND_3985825
population,1500,32,CAND_3205037
population,1500,32,CAND_2774758
population,1500,32,CAND_735618
population,1500,32,CAND_1814968
population,1500,32,CAND_3085617
population,1500,32,CAND_3461562
population,1500,32,CAND_2097824
population,1500,32,CAND_1844962
population,1500,32,CAND_662451
population,1500,32,CAND_98634
population,1500,32,CAND_129898
population,1500,32,CAND_283884
population,1500,32,CAND_2599775
population,1500,32,CAND_1176097
population,1500,32,CAND_1047834
population,1500,32,CAND_18212
population,1500,33,CAND_907128
population,1500,33,CAND_3842726
population,1500,33,CAND_437392
population,1500,33,CAND_263271
population,1500,33,CAND_1952781
population,1500,33,CAND_2008317
population,1500,33,CAND_537764
population,1500,33,CAND_4180477
population,1500,33,CAND_978113
population,1500,33,CAND_2804967
population,1500,33,CAND_3655291
population,1500,33,CAND_2219048
population,1500,33,CAND_1449144
population,1500,33,CAND_3845098
population,1500,33,CAND_3676601
population,1500,33,CAND_2228747
population,1500,33,CAND_3985825
population,1500,33,CAND_3205037
population,1500,33,CAND_2774758
population,1500,33,CAND_735618
population,1500,33,CAND_1814968
population,1500,33,CAND_3085617
population,1500,33,CAND_3461562
population,1500,33,CAND_2097824
population,1500,33,CAND_1844962
population,1500,33,CAND_662451
population,1500,33,CAND_98634
population,1500,33,CAND_129898
population,1500,33,CAND_283884
population,1500,33,CAND_2599775
population,1500,33,CAND_1176097
population,1500,33,CAND_1047834
population,1500,33,CAND_18212
population,1500,34,CAND_907128
population,1500,34,CAND_3842726
population,1500,34,CAND_437392
population,1500,34,CAND_263271
population,1500,34,CAND_1952781
population,1500,34,CAND_2008317
population,1500,34,CAND_537764
population,1500,34,CAND_4180477
population,1500,34,CAND_978113
population,1500,34,CAND_2804967
population,1500,34,CAND_3655291
population,1500,34,CAND_2219048
population,1500,34,CAND_1449144
population,1500,34,CAND_3845098
population,1500,34,CAND_3676601
population,1500,34,CAND_2228747
population,1500,34,CAND_3985825
population,1500,34,CAND_3205037
population,1500,34,CAND_2774758
population,1500,34,CAND_735618
population,1500,34,CAND_1814968
population,1500,34,CAND_3085617
population,1500,34,CAND_3461562
population,1500,34,CAND_2097824
population,1500,34,CAND_1844962
population,1500,34,CAND_662451
population,1500,34,CAND_98634
population,1500,34,CAND_129898
population,1500,34,CAND_283884
population,1500,34,CAND_2599775
population,1500,34,CAND_1176097
population,1500,34,CAND_1047834
population,1500,34,CAND_18212
population,1500,34,CAND_1823223
population,1500,35,CAND_907128
population,1500,35,CAND_3842726
population,1500,35,CAND_437392
population,1500,35,CAND_263271
population,1500,35,CAND_1952781
population,1500,35,CAND_2008317
population,1500,35,CAND_537764
population,1500,35,CAND_4180477
population,1500,35,CAND_978113
population,1500,35,CAND_2804967
population,1500,35,CAND_3655291
population,1500,35,CAND_2219048
population,1500,35,CAND_1449144
population,1500,35,CAND_3845098
population,1500,35,CAND_3676601
population,1500,35,CAND_2228747
population,1500,35,CAND_3985825
population,1500,35,CAND_3205037
population,1500,35,CAND_2774758
population,1500,35,CAND_735618
population,1500,35,CAND_1814968
population,1500,35,CAND_3085617
population,1500,35,CAND_2896688
population,1500,35,CAND_3461562
population,1500,35,CAND_2097824
population,1500,35,CAND_1844962
population,1500,35,CAND_662451
population,1500,35,CAND_98634
population,1500,35,CAND_129898
population,1500,35,CAND_283884
population,1500,35,CAND_2599775
population,1500,35,CAND_1176097
population,1500,35,CAND_1047834
population,1500,35,CAND_18212
population,1500,35,CAND_1823223
population,1500,36,CAND_907128
population,1500,36,CAND_3842726
population,1500,36,CAND_437392
population,1500,36,CAND_263271
population,1500,36,CAND_1952781
population,1500,36,CAND_2008317
population,1500,36,CAND_537764
population,1500,36,CAND_4180477
population,1500,36,CAND_978113
population,1500,36,CAND_2804967
population,1500,36,CAND_3655291
population,1500,36,CAND_2219048
population,1500,36,CAND_1449144
population,1500,36,CAND_3845098
population,1500,36,CAND_3676601
population,1500,36,CAND_2228747
population,1500,36,CAND_3985825
population,1500,36,CAND_3205037
population,1500,36,CAND_2774758
population,1500,36,CAND_735618
population,1500,36,CAND_1814968
population,1500,36,CAND_3085617
population,1500,36,CAND_2896688
population,1500,36,CAND_3461562
population,1500,36,CAND_2097824
population,1500,36,CAND_1844962
population,1500,36,CAND_662451
population,1500,36,CAND_98634
population,1500,36,CAND_129898
population,1500,36,CAND_283884
population,1500,36,CAND_2599775
population,1500,36,CAND_1176097
population,1500,36,CAND_1047834
population,1500,36,CAND_18212
population,1500,36,CAND_2349866
population,1500,36,CAND_1823223
population,1500,37,CAND_3236738
population,1500,37,CAND_907128
population,1500,37,CAND_3842726
population,1500,37,CAND_437392
population,1500,37,CAND_263271
population,1500,37,CAND_1952781
population,1500,37,CAND_2008317
population,1500,37,CAND_537764
population,1500,37,CAND_4180477
population,1500,37,CAND_978113
population,1500,37,CAND_2804967
population,1500,37,CAND_3655291
population,1500,37,CAND_2219048
population,1500,37,CAND_1449144
population,1500,37,CAND_3845098
population,1500,37,CAND_3676601
population,1500,37,CAND_2228747
population,1500,37,CAND_3985825
population,1500,37,CAND_3205037
population,1500,37,CAND_2774758
population,1500,37,CAND_735618
population,1500,37,CAND_1814968
population,1500,37,CAND_3085617
population,1500,37,CAND_2896688
population,1500,37,CAND_3461562
population,1500,37,CAND_2097824
population,1500,37,CAND_1844962
population,1500,37,CAND_662451
population,1500,37,CAND_98634
population,1500,37,CAND_129898
population,1500,37,CAND_283884
population,1500,37,CAND_2599775
population,1500,37,CAND_1176097
population,1500,37,CAND_1047834
population,1500,37,CAND_18212
population,1500,37,CAND_2349866
population,1500,37,CAND_1823223
population,1500,38,CAND_3236738
population,1500,38,CAND_907128
population,1500,38,CAND_3842726
population,1500,38,CAND_437392
population,1500,38,CAND_263271
population,1500,38,CAND_1952781
population,1500,38,CAND_2008317
population,1500,38,CAND_537764
population,1500,38,CAND_4180477
population,1500,38,CAND_978113
population,1500,38,CAND_2804967
population,1500,38,CAND_3655291
population,1500,38,CAND_2219048
population,1500,38,CAND_1449144
population,1500,38,CAND_3845098
population,1500,38,CAND_3676601
population,1500,38,CAND_2228747
population,1500,38,CAND_3985825
population,1500,38,CAND_3205037
population,1500,38,CAND_2774758
population,1500,38,CAND_735618
population,1500,38,CAND_1814968
population,1500,38,CAND_3085617
population,1500,38,CAND_2896688
population,1500,38,CAND_3461562
population,1500,38,CAND_2097824
population,1500,38,CAND_1844962
population,1500,38,CAND_662451
population,1500,38,CAND_98634
population,1500,38,CAND_129898
population,1500,38,CAND_283884
population,1500,38,CAND_2599775
population,1500,38,CAND_1176097
population,1500,38,CAND_1047834
population,1500,38,CAND_18212
population,1500,38,CAND_1476385
population,1500,38,CAND_2349866
population,1500,38,CAND_1823223
population,1500,39,CAND_3236738
population,1500,39,CAND_907128
population,1500,39,CAND_3842726
population,1500,39,CAND_437392
population,1500,39,CAND_263271
population,1500,39,CAND_1952781
population,1500,39,CAND_2008317
population,1500,39,CAND_537764
population,1500,39,CAND_4180477
population,1500,39,CAND_978113
population,1500,39,CAND_2804967
population,1500,39,CAND_3655291
population,1500,39,CAND_2219048
population,1500,39,CAND_1449144
population,1500,39,CAND_3845098
population,1500,39,CAND_3676601
population,1500,39,CAND_2228747
population,1500,39,CAND_3985825
population,1500,39,CAND_3205037
population,1500,39,CAND_2774758
population,1500,39,CAND_735618
population,1500,39,CAND_1814968
population,1500,39,CAND_3085617
population,1500,39,CAND_2896688
population,1500,39,CAND_3461562
population,1500,39,CAND_2097824
population,1500,39,CAND_1844962
population,1500,39,CAND_662451
population,1500,39,CAND_98634
population,1500,39,CAND_129898
population,1500,39,CAND_283884
population,1500,39,CAND_2599775
population,1500,39,CAND_1462916
population,1500,39,CAND_1176097
population,1500,39,CAND_1047834
population,1500,39,CAND_18212
population,1500,39,CAND_1476385
population,1500,39,CAND_2349866
population,1500,39,CAND_1823223
population,1500,40,CAND_3236738
population,1500,40,CAND_907128
population,1500,40,CAND_3842726
population,1500,40,CAND_437392
population,1500,40,CAND_263271
population,1500,40,CAND_1952781
population,1500,40,CAND_2008317
population,1500,40,CAND_537764
population,1500,40,CAND_4180477
population,1500,40,CAND_978113
population,1500,40,CAND_2804967
population,1500,40,CAND_3655291
population,1500,40,CAND_2219048
population,1500,40,CAND_1449144
population,1500,40,CAND_3845098
population,1500,40,CAND_3676601
population,1500,40,CAND_2228747
population,1500,40,CAND_3985825
population,1500,40,CAND_3205037
population,1500,40,CAND_2774758
population,1500,40,CAND_735618
population,1500,40,CAND_3690338
population,1500,40,CAND_1814968
population,1500,40,CAND_3085617
population,1500,40,CAND_2896688
population,1500,40,CAND_3461562
population,1500,40,CAND_2097824
population,1500,40,CAND_1844962
population,1500,40,CAND_662451
population,1500,40,CAND_98634
population,1500,40,CAND_129898
population,1500,40,CAND_283884
population,1500,40,CAND_2599775
population,1500,40,CAND_1462916
population,1500,40,CAND_1176097
population,1500,40,CAND_1047834
population,1500,40,CAND_18212
population,1500,40,CAND_1476385
population,1500,40,CAND_2349866
population,1500,40,CAND_1823223
enhanced,1500,1,CAND_4180477
enhanced,1500,2,CAND_4180477
enhanced,1500,2,CAND_1449144
enhanced,1500,3,CAND_4180477
enhanced,1500,3,CAND_3655291
enhanced,1500,3,CAND_1449144
enhanced,1500,4,CAND_4180477
enhanced,1500,4,CAND_3655291
enhanced,1500,4,CAND_1449144
enhanced,1500,4,CAND_3845098
enhanced,1500,5,CAND_4180477
enhanced,1500,5,CAND_3655291
enhanced,1500,5,CAND_2219048
enhanced,1500,5,CAND_1449144
enhanced,1500,5,CAND_3845098
enhanced,1500,6,CAND_537764
enhanced,1500,6,CAND_4180477
enhanced,1500,6,CAND_3655291
enhanced,1500,6,CAND_2219048
enhanced,1500,6,CAND_1449144
enhanced,1500,6,CAND_3845098
enhanced,1500,7,CAND_537764
enhanced,1500,7,CAND_4180477
enhanced,1500,7,CAND_978113
enhanced,1500,7,CAND_3655291
enhanced,1500,7,CAND_2219048
enhanced,1500,7,CAND_1449144
enhanced,1500,7,CAND_3845098
enhanced,1500,8,CAND_263271
enhanced,1500,8,CAND_537764
enhanced,1500,8,CAND_4180477
enhanced,1500,8,CAND_978113
enhanced,1500,8,CAND_3655291
enhanced,1500,8,CAND_2219048
enhanced,1500,8,CAND_1449144
enhanced,1500,8,CAND_3845098
enhanced,1500,9,CAND_1108525
enhanced,1500,9,CAND_263271
enhanced,1500,9,CAND_537764
enhanced,1500,9,CAND_4180477
enhanced,1500,9,CAND_978113
enhanced,1500,9,CAND_3655291
enhanced,1500,9,CAND_2219048
enhanced,1500,9,CAND_1449144
enhanced,1500,9,CAND_3845098
enhanced,1500,10,CAND_1108525
enhanced,1500,10,CAND_263271
enhanced,1500,10,CAND_537764
enhanced,1500,10,CAND_4180477
enhanced,1500,10,CAND_978113
enhanced,1500,10,CAND_3655291
enhanced,1500,10,CAND_2219048
enhanced,1500,10,CAND_1449144
enhanced,1500,10,CAND_3845098
enhanced,1500,10,CAND_3085617
enhanced,1500,11,CAND_1108525
enhanced,1500,11,CAND_263271
enhanced,1500,11,CAND_537764
enhanced,1500,11,CAND_4180477
enhanced,1500,11,CAND_978113
enhanced,1500,11,CAND_3655291
enhanced,1500,11,CAND_2219048
enhanced,1500,11,CAND_1449144
enhanced,1500,11,CAND_3845098
enhanced,1500,11,CAND_1863241
enhanced,1500,11,CAND_3085617
enhanced,1500,12,CAND_1108525
enhanced,1500,12,CAND_263271
enhanced,1500,12,CAND_537764
enhanced,1500,12,CAND_4180477
enhanced,1500,12,CAND_978113
enhanced,1500,12,CAND_3655291
enhanced,1500,12,CAND_2219048
enhanced,1500,12,CAND_1449144
enhanced,1500,12,CAND_3845098
enhanced,1500,12,CAND_1863241
enhanced,1500,12,CAND_3085617
enhanced,1500,12,CAND_1844962
enhanced,1500,13,CAND_1108525
enhanced,1500,13,CAND_263271
enhanced,1500,13,CAND_537764
enhanced,1500,13,CAND_4180477
enhanced,1500,13,CAND_978113
enhanced,1500,13,CAND_3655291
enhanced,1500,13,CAND_2219048
enhanced,1500,13,CAND_1449144
enhanced,1500,13,CAND_3845098
enhanced,1500,13,CAND_3046688
enhanced,1500,13,CAND_1863241
enhanced,1500,13,CAND_3085617
enhanced,1500,13,CAND_1844962
enhanced,1500,14,CAND_1108525
enhanced,1500,14,CAND_263271
enhanced,1500,14,CAND_537764
enhanced,1500,14,CAND_4180477
enhanced,1500,14,CAND_978113
enhanced,1500,14,CAND_3655291
enhanced,1500,14,CAND_2219048
enhanced,1500,14,CAND_1449144
enhanced,1500,14,CAND_3845098
enhanced,1500,14,CAND_3046688
enhanced,1500,14,CAND_2228747
enhanced,1500,14,CAND_1863241
enhanced,1500,14,CAND_3085617
enhanced,1500,14,CAND_1844962
enhanced,1500,15,CAND_1108525
enhanced,1500,15,CAND_263271
enhanced,1500,15,CAND_537764
enhanced,1500,15,CAND_4180477
enhanced,1500,15,CAND_978113
enhanced,1500,15,CAND_3655291
enhanced,1500,15,CAND_2219048
enhanced,1500,15,CAND_1449144
enhanced,1500,15,CAND_3845098
enhanced,1500,15,CAND_3046688
enhanced,1500,15,CAND_2228747
enhanced,1500,15,CAND_1863241
enhanced,1500,15,CAND_3085617
enhanced,1500,15,CAND_1844962
enhanced,1500,15,CAND_2246456
enhanced,1500,16,CAND_1108525
enhanced,1500,16,CAND_263271
enhanced,1500,16,CAND_2008317
enhanced,1500,16,CAND_537764
enhanced,1500,16,CAND_4180477
enhanced,1500,16,CAND_978113
enhanced,1500,16,CAND_3655291
enhanced,1500,16,CAND_2219048
enhanced,1500,16,CAND_1449144
enhanced,1500,16,CAND_3845098
enhanced,1500,16,CAND_3046688
enhanced,1500,16,CAND_2228747
enhanced,1500,16,CAND_1863241
enhanced,1500,16,CAND_3085617
enhanced,1500,16,CAND_1844962
enhanced,1500,16,CAND_2246456
enhanced,1500,17,CAND_1108525
enhanced,1500,17,CAND_263271
enhanced,1500,17,CAND_2008317
enhanced,1500,17,CAND_537764
enhanced,1500,17,CAND_4180477
enhanced,1500,17,CAND_978113
enhanced,1500,17,CAND_3229918
enhanced,1500,17,CAND_3655291
enhanced,1500,17,CAND_2219048
enhanced,1500,17,CAND_1449144
enhanced,1500,17,CAND_3845098
enhanced,1500,17,CAND_3046688
enhanced,1500,17,CAND_2228747
enhanced,1500,17,CAND_1863241
enhanced,1500,17,CAND_3085617
enhanced,1500,17,CAND_1844962
enhanced,1500,17,CAND_2246456
enhanced,1500,18,CAND_1108525
enhanced,1500,18,CAND_437392
enhanced,1500,18,CAND_263271
enhanced,1500,18,CAND_2008317
enhanced,1500,18,CAND_537764
enhanced,1500,18,CAND_4180477
enhanced,1500,18,CAND_978113
enhanced,1500,18,CAND_3229918
enhanced,1500,18,CAND_3655291
enhanced,1500,18,CAND_2219048
enhanced,1500,18,CAND_1449144
enhanced,1500,18,CAND_3845098
enhanced,1500,18,CAND_3046688
enhanced,1500,18,CAND_2228747
enhanced,1500,18,CAND_1863241
enhanced,1500,18,CAND_3085617
enhanced,1500,18,CAND_1844962
enhanced,1500,18,CAND_2246456
enhanced,1500,19,CAND_1108525
enhanced,1500,19,CAND_437392
enhanced,1500,19,CAND_263271
enhanced,1500,19,CAND_2008317
enhanced,1500,19,CAND_537764
enhanced,1500,19,CAND_4180477
enhanced,1500,19,CAND_978113
enhanced,1500,19,CAND_3229918
enhanced,1500,19,CAND_3655291
enhanced,1500,19,CAND_2219048
enhanced,1500,19,CAND_1449144
enhanced,1500,19,CAND_3845098
enhanced,1500,19,CAND_3046688
enhanced,1500,19,CAND_2228747
enhanced,1500,19,CAND_1863241
enhanced,1500,19,CAND_3085617
enhanced,1500,19,CAND_1844962
enhanced,1500,19,CAND_1489275
enhanced,1500,19,CAND_2246456
enhanced,1500,20,CAND_1108525
enhanced,1500,20,CAND_437392
enhanced,1500,20,CAND_263271
enhanced,1500,20,CAND_2008317
enhanced,1500,20,CAND_537764
enhanced,1500,20,CAND_4180477
enhanced,1500,20,CAND_978113
enhanced,1500,20,CAND_3229918
enhanced,1500,20,CAND_3655291
enhanced,1500,20,CAND_2219048
enhanced,1500,20,CAND_1449144
enhanced,1500,20,CAND_3845098
enhanced,1500,20,CAND_3046688
enhanced,1500,20,CAND_2228747
enhanced,1500,20,CAND_1863241
enhanced,1500,20,CAND_3085617
enhanced,1500,20,CAND_3461562
enhanced,1500,20,CAND_1844962
enhanced,1500,20,CAND_1489275
enhanced,1500,20,CAND_2246456
enhanced,1500,21,CAND_1108525
enhanced,1500,21,CAND_437392
enhanced,1500,21,CAND_263271
enhanced,1500,21,CAND_2008317
enhanced,1500,21,CAND_537764
enhanced,1500,21,CAND_4180477
enhanced,1500,21,CAND_978113
enhanced,1500,21,CAND_3229918
enhanced,1500,21,CAND_3655291
enhanced,1500,21,CAND_2219048
enhanced,1500,21,CAND_1449144
enhanced,1500,21,CAND_3845098
enhanced,1500,21,CAND_3046688
enhanced,1500,21,CAND_2228747
enhanced,1500,21,CAND_1863241
enhanced,1500,21,CAND_3085617
enhanced,1500,21,CAND_3461562
enhanced,1500,21,CAND_1844962
enhanced,1500,21,CAND_1489275
enhanced,1500,21,CAND_129898
enhanced,1500,21,CAND_2246456
enhanced,1500,22,CAND_1108525
enhanced,1500,22,CAND_437392
enhanced,1500,22,CAND_263271
enhanced,1500,22,CAND_2008317
enhanced,1500,22,CAND_537764
enhanced,1500,22,CAND_4180477
enhanced,1500,22,CAND_978113
enhanced,1500,22,CAND_3229918
enhanced,1500,22,CAND_3655291
enhanced,1500,22,CAND_2219048
enhanced,1500,22,CAND_1449144
enhanced,1500,22,CAND_3845098
enhanced,1500,22,CAND_3046688
enhanced,1500,22,CAND_2228747
enhanced,1500,22,CAND_2774758
enhanced,1500,22,CAND_1863241
enhanced,1500,22,CAND_3085617
enhanced,1500,22,CAND_3461562
enhanced,1500,22,CAND_1844962
enhanced,1500,22,CAND_1489275
enhanced,1500,22,CAND_129898
enhanced,1500,22,CAND_2246456
enhanced,1500,23,CAND_1108525
enhanced,1500,23,CAND_437392
enhanced,1500,23,CAND_263271
enhanced,1500,23,CAND_2008317
enhanced,1500,23,CAND_537764
enhanced,1500,23,CAND_4180477
enhanced,1500,23,CAND_978113
enhanced,1500,23,CAND_3229918
enhanced,1500,23,CAND_3655291
enhanced,1500,23,CAND_2219048
enhanced,1500,23,CAND_1449144
enhanced,1500,23,CAND_3845098
enhanced,1500,23,CAND_3046688
enhanced,1500,23,CAND_2976047
enhanced,1500,23,CAND_2228747
enhanced,1500,23,CAND_2774758
