demand_definition,radius_m,facilities_p,candidate_id,candidate_index,lga,suitability_score
enhanced,1500,31,CAND_505397,199,MELBOURNE,0.3821201413908698
enhanced,1500,31,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,1500,31,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,1500,31,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,31,CAND_1449144,233,STONNINGTON,0.5841323024064116
enhanced,1500,31,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,31,CAND_4021585,252,BAYSIDE,0.26185990744618143
enhanced,1500,31,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,31,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,31,CAND_3748439,269,YARRA,0.38609212279016614
enhanced,1500,31,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,31,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,31,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,31,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,31,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,31,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,31,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,31,CAND_662451,367,GLEN EIRA,0.35418174370190636
enhanced,1500,31,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,31,CAND_726836,405,MONASH,0.3078002498604792
enhanced,1500,31,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,31,CAND_3616379,491,MONASH,0.28726169148464137
enhanced,1500,32,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,32,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,32,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,32,CAND_1952781,105,MERRI-BEK,0.19387104780679518
enhanced,1500,32,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,32,CAND_3142094,135,MERRI-BEK,0.4936712357221679
enhanced,1500,32,CAND_961717,141,MELBOURNE,0.7795599077108085
enhanced,1500,32,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,32,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,32,CAND_505397,199,MELBOURNE,0.3821201413908698
enhanced,1500,32,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,1500,32,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,1500,32,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,32,CAND_1449144,233,STONNINGTON,0.5841323024064116
enhanced,1500,32,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,32,CAND_4021585,252,BAYSIDE,0.26185990744618143
enhanced,1500,32,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,32,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,32,CAND_3748439,269,YARRA,0.38609212279016614
enhanced,1500,32,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,32,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,32,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,32,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,32,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,32,CAND_2097824,350,BANYULE,0.3614789866135998
enhanced,1500,32,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,32,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,32,CAND_662451,367,GLEN EIRA,0.35418174370190636
enhanced,1500,32,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,32,CAND_726836,405,MONASH,0.3078002498604792
enhanced,1500,32,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,32,CAND_3616379,491,MONASH,0.28726169148464137
enhanced,1500,33,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,33,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,33,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,33,CAND_1952781,105,MERRI-BEK,0.19387104780679518
enhanced,1500,33,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,33,CAND_3142094,135,MERRI-BEK,0.4936712357221679
enhanced,1500,33,CAND_961717,141,MELBOURNE,0.7795599077108085
enhanced,1500,33,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,33,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,33,CAND_505397,199,MELBOURNE,0.3821201413908698
enhanced,1500,33,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,1500,33,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,1500,33,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,33,CAND_1449144,233,STONNINGTON,0.5841323024064116
enhanced,1500,33,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,33,CAND_4021585,252,BAYSIDE,0.26185990744618143
enhanced,1500,33,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,33,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,33,CAND_3748439,269,YARRA,0.38609212279016614
enhanced,1500,33,CAND_3205037,274,DAREBIN,0.3951356185446707
enhanced,1500,33,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,33,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,33,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,33,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,33,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,33,CAND_2097824,350,BANYULE,0.3614789866135998
enhanced,1500,33,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,33,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,33,CAND_662451,367,GLEN EIRA,0.35418174370190636
enhanced,1500,33,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,33,CAND_726836,405,MONASH,0.3078002498604792
enhanced,1500,33,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,33,CAND_3616379,491,MONASH,0.28726169148464137
enhanced,1500,34,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,34,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,34,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,34,CAND_1952781,105,MERRI-BEK,0.19387104780679518
enhanced,1500,34,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,1500,34,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,34,CAND_10096,140,MELBOURNE,0.725585566234434
enhanced,1500,34,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,34,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,34,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,34,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,1500,34,CAND_946624,223,MELBOURNE,0.5965078932129697
enhanced,1500,34,CAND_966540,226,YARRA,0.5017871697917363
enhanced,1500,34,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,34,CAND_2501808,238,STONNINGTON,0.5830731903693931
enhanced,1500,34,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,34,CAND_4021585,252,BAYSIDE,0.26185990744618143
enhanced,1500,34,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,34,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,34,CAND_3205037,274,DAREBIN,0.3951356185446707
enhanced,1500,34,CAND_2459433,277,YARRA,0.36405740536605535
enhanced,1500,34,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,34,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,34,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,34,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,34,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,34,CAND_2097824,350,BANYULE,0.3614789866135998
enhanced,1500,34,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,34,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,34,CAND_662451,367,GLEN EIRA,0.35418174370190636
enhanced,1500,34,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,34,CAND_726836,405,MONASH,0.3078002498604792
enhanced,1500,34,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,34,CAND_3616379,491,MONASH,0.28726169148464137
enhanced,1500,35,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,35,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,35,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,35,CAND_1952781,105,MERRI-BEK,0.19387104780679518
enhanced,1500,35,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,1500,35,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,35,CAND_10096,140,MELBOURNE,0.725585566234434
enhanced,1500,35,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,35,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,35,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,35,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,1500,35,CAND_946624,223,MELBOURNE,0.5965078932129697
enhanced,1500,35,CAND_966540,226,YARRA,0.5017871697917363
enhanced,1500,35,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,35,CAND_2501808,238,STONNINGTON,0.5830731903693931
enhanced,1500,35,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,35,CAND_4021585,252,BAYSIDE,0.26185990744618143
enhanced,1500,35,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,35,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,35,CAND_3205037,274,DAREBIN,0.3951356185446707
enhanced,1500,35,CAND_2459433,277,YARRA,0.36405740536605535
enhanced,1500,35,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,35,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,35,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,35,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,35,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,35,CAND_2097824,350,BANYULE,0.3614789866135998
enhanced,1500,35,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,35,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,35,CAND_662451,367,GLEN EIRA,0.35418174370190636
enhanced,1500,35,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,35,CAND_726836,405,MONASH,0.3078002498604792
enhanced,1500,35,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,35,CAND_3213686,470,MONASH,0.2774143034859834
enhanced,1500,35,CAND_3549639,482,WHITEHORSE,0.292495195079057
enhanced,1500,36,CAND_638773,46,MARIBYRNONG,0.3979586095184606
enhanced,1500,36,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,36,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,36,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,36,CAND_1952781,105,MERRI-BEK,0.19387104780679518
enhanced,1500,36,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,1500,36,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,36,CAND_10096,140,MELBOURNE,0.725585566234434
enhanced,1500,36,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,36,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,36,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,36,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,1500,36,CAND_946624,223,MELBOURNE,0.5965078932129697
enhanced,1500,36,CAND_966540,226,YARRA,0.5017871697917363
enhanced,1500,36,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,36,CAND_2501808,238,STONNINGTON,0.5830731903693931
enhanced,1500,36,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,36,CAND_4021585,252,BAYSIDE,0.26185990744618143
enhanced,1500,36,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,36,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,36,CAND_3205037,274,DAREBIN,0.3951356185446707
enhanced,1500,36,CAND_2459433,277,YARRA,0.36405740536605535
enhanced,1500,36,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,36,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,36,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,36,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,36,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,36,CAND_2097824,350,BANYULE,0.3614789866135998
enhanced,1500,36,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,36,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,36,CAND_662451,367,GLEN EIRA,0.35418174370190636
enhanced,1500,36,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,36,CAND_726836,405,MONASH,0.3078002498604792
enhanced,1500,36,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,36,CAND_3213686,470,MONASH,0.2774143034859834
enhanced,1500,36,CAND_3549639,482,WHITEHORSE,0.292495195079057
enhanced,1500,37,CAND_638773,46,MARIBYRNONG,0.3979586095184606
enhanced,1500,37,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,37,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,37,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,37,CAND_1952781,105,MERRI-BEK,0.19387104780679518
enhanced,1500,37,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,1500,37,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,37,CAND_10096,140,MELBOURNE,0.725585566234434
enhanced,1500,37,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,37,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,37,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,37,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,1500,37,CAND_946624,223,MELBOURNE,0.5965078932129697
enhanced,1500,37,CAND_966540,226,YARRA,0.5017871697917363
enhanced,1500,37,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,37,CAND_2501808,238,STONNINGTON,0.5830731903693931
enhanced,1500,37,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,37,CAND_4021585,252,BAYSIDE,0.26185990744618143
enhanced,1500,37,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,37,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,37,CAND_3205037,274,DAREBIN,0.3951356185446707
enhanced,1500,37,CAND_2459433,277,YARRA,0.36405740536605535
enhanced,1500,37,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,37,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,37,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,37,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,37,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,37,CAND_2097824,350,BANYULE,0.3614789866135998
enhanced,1500,37,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,37,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,37,CAND_662451,367,GLEN EIRA,0.35418174370190636
enhanced,1500,37,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,37,CAND_283884,385,MONASH,0.24958253348403048
enhanced,1500,37,CAND_726836,405,MONASH,0.3078002498604792
enhanced,1500,37,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,37,CAND_3213686,470,MONASH,0.2774143034859834
enhanced,1500,37,CAND_3549639,482,WHITEHORSE,0.292495195079057
enhanced,1500,38,CAND_638773,46,MARIBYRNONG,0.3979586095184606
enhanced,1500,38,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,38,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,38,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,38,CAND_1952781,105,MERRI-BEK,0.19387104780679518
enhanced,1500,38,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,1500,38,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,38,CAND_10096,140,MELBOURNE,0.725585566234434
enhanced,1500,38,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,38,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,38,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,38,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,1500,38,CAND_946624,223,MELBOURNE,0.5965078932129697
enhanced,1500,38,CAND_966540,226,YARRA,0.5017871697917363
enhanced,1500,38,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,38,CAND_2501808,238,STONNINGTON,0.5830731903693931
enhanced,1500,38,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,38,CAND_4021585,252,BAYSIDE,0.26185990744618143
enhanced,1500,38,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,38,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,38,CAND_3205037,274,DAREBIN,0.3951356185446707
enhanced,1500,38,CAND_2459433,277,YARRA,0.36405740536605535
enhanced,1500,38,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,38,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,38,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,38,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,38,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,38,CAND_2097824,350,BANYULE,0.3614789866135998
enhanced,1500,38,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,38,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,38,CAND_662451,367,GLEN EIRA,0.35418174370190636
enhanced,1500,38,CAND_314221,368,BOROONDARA,0.37343791319210684
enhanced,1500,38,CAND_370002,379,BOROONDARA,0.24396142197054493
enhanced,1500,38,CAND_283884,385,MONASH,0.24958253348403048
enhanced,1500,38,CAND_726836,405,MONASH,0.3078002498604792
enhanced,1500,38,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,38,CAND_3213686,470,MONASH,0.2774143034859834
enhanced,1500,38,CAND_3549639,482,WHITEHORSE,0.292495195079057
enhanced,1500,39,CAND_638773,46,MARIBYRNONG,0.3979586095184606
enhanced,1500,39,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,39,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,39,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,39,CAND_1952781,105,MERRI-BEK,0.19387104780679518
enhanced,1500,39,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,1500,39,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,39,CAND_10096,140,MELBOURNE,0.725585566234434
enhanced,1500,39,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,39,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,39,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,39,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,1500,39,CAND_946624,223,MELBOURNE,0.5965078932129697
enhanced,1500,39,CAND_966540,226,YARRA,0.5017871697917363
enhanced,1500,39,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,39,CAND_2501808,238,STONNINGTON,0.5830731903693931
enhanced,1500,39,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,39,CAND_4021585,252,BAYSIDE,0.26185990744618143
enhanced,1500,39,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,39,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,39,CAND_3205037,274,DAREBIN,0.3951356185446707
enhanced,1500,39,CAND_2459433,277,YARRA,0.36405740536605535
enhanced,1500,39,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,39,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,39,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,39,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,39,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,39,CAND_2097824,350,BANYULE,0.3614789866135998
enhanced,1500,39,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,39,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,39,CAND_662451,367,GLEN EIRA,0.35418174370190636
enhanced,1500,39,CAND_314221,368,BOROONDARA,0.37343791319210684
enhanced,1500,39,CAND_370002,379,BOROONDARA,0.24396142197054493
enhanced,1500,39,CAND_283884,385,MONASH,0.24958253348403048
enhanced,1500,39,CAND_726836,405,MONASH,0.3078002498604792
enhanced,1500,39,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,39,CAND_3213686,470,MONASH,0.2774143034859834
enhanced,1500,39,CAND_3549639,482,WHITEHORSE,0.292495195079057
enhanced,1500,39,CAND_3108751,521,WHITEHORSE,0.33630907597397275
enhanced,1500,40,CAND_638773,46,MARIBYRNONG,0.3979586095184606
enhanced,1500,40,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,40,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,40,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,40,CAND_1952781,105,MERRI-BEK,0.19387104780679518
enhanced,1500,40,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,1500,40,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,40,CAND_10096,140,MELBOURNE,0.725585566234434
enhanced,1500,40,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,40,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,40,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,40,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,1500,40,CAND_946624,223,MELBOURNE,0.5965078932129697
enhanced,1500,40,CAND_966540,226,YARRA,0.5017871697917363
enhanced,1500,40,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,40,CAND_2501808,238,STONNINGTON,0.5830731903693931
enhanced,1500,40,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,40,CAND_4021585,252,BAYSIDE,0.26185990744618143
enhanced,1500,40,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,40,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,40,CAND_3205037,274,DAREBIN,0.3951356185446707
enhanced,1500,40,CAND_2459433,277,YARRA,0.36405740536605535
enhanced,1500,40,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,40,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,40,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,40,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,40,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,40,CAND_2097824,350,BANYULE,0.3614789866135998
enhanced,1500,40,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,40,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,40,CAND_662451,367,GLEN EIRA,0.35418174370190636
