POW_SA2_CODE_2021,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Taiwan_E,F_Taiwan_OM_IE,F_Taiwan_OM_UIE,F_Taiwan_CFW,F_Taiwan_ES_NS,F_Taiwan_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Afghanistan_E,P_Afghanistan_OM_IE,P_Afghanistan_OM_UIE,P_Afghanistan_CFW,P_Afghanistan_ES_NS,P_Afghanistan_Tot,P_Bangladesh_E,P_Bangladesh_OM_IE,P_Bangladesh_OM_UIE,P_Bangladesh_CFW,P_Bangladesh_ES_NS,P_Bangladesh_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Nepal_E,P_Nepal_OM_IE,P_Nepal_OM_UIE,P_Nepal_CFW,P_Nepal_ES_NS,P_Nepal_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot
210011227,0,19,22,0,0,0,0,25,3,0,0,0,0,3,6,0,0,0,0,7,43,0,0,3,0,49,11,0,0,0,0,11,51,0,3,0,0,55,134,0,0,0,0,134,5,0,0,0,0,8,2358,24,13,6,8,2415,3739,60,23,15,12,3853,5,0,0,0,0,5,21,0,0,0,0,21,13,0,0,0,0,13,69,0,0,0,0,68,9,0,0,0,0,13,19,0,0,0,0,19,27,0,0,0,0,24,12,0,0,0,0,16,12,0,0,0,0,17,22,0,0,0,0,23,359,15,0,5,6,381,21,0,0,0,0,27,25,0,3,0,0,29,36,0,0,0,0,36,17,0,0,0,0,18,49,6,0,0,5,60,3,0,0,0,0,3,7,0,0,0,0,7,18,0,0,0,0,23,46,0,0,0,0,46,26,0,0,0,0,31,8,0,0,0,0,8,111,0,0,0,0,111
210011228,0,15,59,0,0,0,0,63,6,0,0,0,0,6,23,0,0,0,0,22,116,6,5,0,0,130,15,0,0,0,0,15,154,6,3,0,0,162,375,25,10,10,3,420,25,0,0,0,7,28,5284,307,133,68,29,5823,10980,1094,357,93,54,12576,18,5,0,0,0,18,24,0,0,0,0,23,19,0,3,0,0,26,210,21,5,3,0,242,55,18,0,3,0,79,37,3,4,0,0,49,84,0,0,0,0,87,42,11,0,0,0,60,67,8,4,3,0,84,40,7,0,0,0,53,1016,85,33,3,10,1148,57,5,0,0,0,59,65,4,3,0,0,69,113,10,3,0,0,132,42,0,5,4,0,47,183,45,14,6,3,254,17,0,0,0,0,16,30,0,0,0,0,26,55,11,11,0,0,76,76,3,0,0,0,81,62,0,0,0,0,68,11,3,0,0,0,18,399,10,6,3,4,413
210011230,0,3,3,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,16,22,0,0,0,0,25,0,0,0,0,0,0,25,0,6,0,0,33,57,3,5,0,0,65,3,0,0,0,0,4,1174,80,102,19,3,1381,1457,183,140,21,4,1799,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,15,8,4,3,0,36,6,0,0,0,0,11,6,0,0,0,0,7,8,3,0,0,0,6,6,0,0,0,0,3,13,6,3,0,0,20,5,0,0,0,0,6,89,13,9,3,0,103,8,0,0,0,0,8,14,4,0,0,0,20,7,4,0,0,0,10,9,5,0,0,0,13,24,5,5,0,0,33,3,0,0,0,0,3,4,0,0,0,0,0,4,5,0,0,0,8,5,0,0,0,0,12,17,0,3,0,0,18,0,0,0,0,0,0,15,8,0,0,0,22
210011231,0,0,5,7,3,0,0,7,0,0,0,0,0,0,0,0,4,0,0,5,13,6,0,0,0,23,0,0,0,0,0,0,11,0,5,0,0,18,23,0,7,0,0,27,4,0,0,0,0,4,657,63,94,20,7,846,784,163,149,19,6,1123,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,16,6,7,0,0,27,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,8,0,3,0,0,0,5,21,3,4,0,0,31,0,0,0,0,0,0,4,0,0,0,0,3,7,4,0,0,0,7,3,0,3,0,0,7,14,4,7,0,0,22,4,0,0,0,0,4,0,0,0,0,0,3,7,0,4,0,0,8,3,0,0,0,0,6,8,0,0,0,0,7,5,0,0,0,0,5,16,0,4,0,0,17
210011533,0,0,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,11,3,0,0,0,0,11,0,0,0,0,0,0,31,6,5,0,0,45,93,6,3,5,3,110,8,0,0,0,0,8,794,53,74,18,5,948,640,81,106,17,4,850,3,0,0,0,0,8,4,0,0,0,0,6,0,0,0,0,0,3,20,10,6,0,0,39,0,0,4,3,0,8,0,0,3,0,0,0,4,4,0,0,0,7,3,0,0,0,0,4,0,3,0,0,0,5,5,0,0,0,0,3,85,14,4,0,0,100,6,0,0,0,0,6,3,3,0,0,0,5,6,3,0,0,0,7,0,0,0,0,0,7,20,10,7,0,0,37,8,0,0,0,0,8,0,0,0,0,0,3,4,0,0,0,0,7,4,0,0,0,0,10,56,0,0,0,0,55,0,0,0,0,0,0,12,4,5,0,0,19
210011534,0,4,8,0,0,0,0,13,3,0,0,0,0,3,4,0,0,0,0,6,18,0,3,0,0,24,8,0,0,0,0,6,83,4,8,4,0,98,75,0,4,4,0,92,0,0,0,0,0,0,1217,84,110,36,14,1458,1161,162,143,29,13,1512,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,12,10,3,0,58,6,4,0,0,0,9,16,3,7,0,0,27,3,0,0,0,0,3,6,0,0,0,0,11,9,7,4,0,0,13,11,0,0,0,0,11,92,3,10,5,0,114,4,0,0,0,0,6,3,6,0,0,0,8,3,0,0,0,0,0,9,0,0,0,0,6,18,5,8,6,3,39,3,0,4,0,0,8,0,0,0,0,0,5,0,0,0,4,0,6,11,0,4,0,0,21,28,0,0,0,0,28,6,0,0,0,0,5,29,0,0,0,0,30
210021232,0,7,10,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,7,81,8,7,5,0,106,6,3,3,0,0,13,11,0,3,0,0,24,48,4,3,4,0,65,16,0,0,0,3,19,2079,155,237,61,15,2539,2855,381,335,73,19,3660,0,0,0,0,0,0,3,0,0,0,0,8,6,5,0,0,0,8,19,3,3,0,0,32,7,3,0,0,0,8,0,3,0,0,0,8,5,0,0,0,0,5,7,5,5,0,0,13,8,0,0,0,0,3,3,0,0,0,0,5,88,8,6,0,0,109,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,11,0,3,0,0,11,6,3,0,6,0,19,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,6,8,5,4,0,0,18,5,0,0,0,0,5,8,0,0,0,0,11,46,3,9,0,0,64
210021233,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,3,0,0,4,309,42,58,13,9,425,477,80,85,24,13,681,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,19
210021234,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,350,38,50,15,5,455,465,104,107,20,3,701,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,0,0,14
210021235,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,23,3,9,5,0,41,3,0,0,0,0,5,0,0,0,0,0,0,13,6,5,0,0,17,4,0,0,0,3,11,824,105,159,58,14,1161,1325,250,264,92,29,1965,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,23,7,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,7,5,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,3,0,0,0,4,16,5,0,0,0,24
210031236,0,8,17,0,0,0,0,25,0,0,0,0,0,0,9,0,0,0,0,9,25,0,8,0,0,38,9,0,0,0,0,8,64,3,5,0,0,69,117,3,5,3,0,137,4,4,0,0,0,6,1728,112,135,38,4,2023,2673,361,263,48,24,3372,8,0,0,0,0,11,22,0,0,4,0,22,8,0,0,0,0,8,94,17,11,8,0,130,12,7,0,0,0,17,9,0,5,0,0,11,25,0,0,0,0,22,8,4,0,0,0,16,48,13,9,0,0,75,7,0,0,0,0,6,257,16,11,4,0,293,9,0,0,0,0,10,16,0,0,0,0,21,26,9,6,0,0,42,25,0,0,0,0,28,88,21,7,5,0,119,3,0,0,0,0,3,8,0,0,0,0,8,34,7,13,0,0,57,23,4,0,0,0,26,68,0,0,0,0,77,6,0,0,0,0,6,92,10,8,0,0,111
210031237,0,0,17,0,0,0,0,19,0,0,0,0,0,0,6,0,0,0,0,6,18,0,0,0,0,19,0,0,0,0,0,0,14,0,4,0,0,23,98,3,10,0,4,110,4,0,0,0,0,4,1016,47,80,30,8,1180,1032,76,90,26,14,1235,5,0,0,0,0,6,31,0,11,0,0,40,5,0,0,0,0,5,12,12,5,3,0,23,6,0,0,0,0,8,10,0,8,0,0,14,3,0,0,0,0,8,4,0,0,0,0,7,18,0,3,0,0,22,5,0,0,0,0,5,120,21,26,0,3,174,12,0,0,0,0,12,6,0,0,0,0,4,22,15,13,0,0,47,5,3,0,0,0,9,36,11,10,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0,32,14,20,3,0,71,0,0,0,0,0,0,32,0,8,0,0,43,0,0,0,0,0,0,26,0,0,0,0,35
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,56,7,16,0,0,89,79,20,31,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,13,0,0,0,0,12,26,4,5,0,0,34,3,0,0,0,0,3,556,21,33,6,0,612,815,39,52,9,0,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,6,0,0,24,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,5,6,0,0,0,0,6,75,0,9,0,0,84,0,0,0,0,0,0,5,0,0,0,0,10,6,0,0,0,0,11,6,0,0,0,0,7,20,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,16,11,8,5,0,40,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,31,0,0,0,0,29
210031535,0,6,19,0,0,0,0,21,0,0,0,0,0,0,8,0,0,0,0,8,20,0,3,0,0,25,4,0,0,0,0,8,7,0,3,0,0,7,110,4,7,6,0,125,11,0,0,0,0,11,1155,31,83,18,6,1287,1031,72,87,13,4,1212,4,0,5,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,30,3,3,0,0,43,9,0,0,0,0,9,5,0,4,0,0,13,3,0,0,0,0,4,8,0,3,0,0,4,4,0,4,0,0,8,3,0,0,0,0,3,108,11,17,4,0,138,8,0,0,0,0,8,13,0,0,0,0,12,30,10,5,0,0,43,3,0,0,0,0,6,17,0,0,0,0,20,3,0,0,0,0,8,3,0,0,0,0,4,29,10,18,6,0,62,10,0,0,0,0,10,63,5,6,4,0,75,0,0,0,0,0,0,19,0,3,0,0,19
210031536,0,5,20,0,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,9,3,0,3,0,0,12,0,0,0,0,0,0,13,0,3,0,0,22,77,9,9,0,3,100,5,0,0,0,0,5,775,40,72,9,8,904,616,58,70,7,9,761,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,18,8,4,3,0,33,0,0,0,0,0,0,5,0,0,0,0,7,10,0,0,0,0,9,3,0,0,0,0,4,6,0,0,0,0,5,0,0,0,0,0,0,109,11,18,0,0,142,0,0,0,0,0,3,13,0,3,0,0,21,22,0,10,0,0,36,0,0,0,0,0,0,16,0,0,0,0,21,5,0,0,0,0,5,0,0,0,0,0,3,5,0,3,0,0,11,3,0,0,0,0,3,82,9,4,0,0,94,0,0,0,0,0,0,15,0,0,0,0,15
210031537,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,6,0,4,0,0,6,21,0,4,0,0,30,0,0,0,0,0,0,403,32,39,4,0,478,437,65,48,12,0,553,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,9,0,4,0,0,12,3,0,0,0,0,3,0,0,0,0,0,7,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,4,0,0,4,37,6,0,0,0,48,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,3,3,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,0,4,0,4,0,0,0,3,38,3,0,0,0,43,0,0,0,0,0,0,9,0,0,0,0,14
210031538,0,6,19,0,0,0,0,21,0,0,0,0,0,0,4,0,4,0,0,8,23,3,0,0,0,26,0,0,0,0,0,6,13,0,0,0,0,17,66,3,11,4,0,88,11,0,3,0,0,12,1137,76,147,22,9,1388,1130,174,204,28,6,1543,5,0,0,0,0,6,6,0,0,0,0,3,3,0,0,0,0,3,23,5,9,0,0,31,3,0,0,0,0,3,0,4,0,0,0,9,9,0,0,0,0,9,11,0,5,0,0,10,9,0,0,0,0,7,0,0,0,0,0,0,99,18,16,0,0,127,3,0,3,0,0,6,4,0,3,0,0,6,15,0,0,0,0,19,8,0,0,0,0,10,25,7,8,0,0,40,9,0,0,0,0,10,7,0,0,0,0,9,12,14,9,5,0,32,3,0,5,0,0,8,52,4,0,0,0,57,0,0,0,0,0,0,32,3,11,0,0,44
210041240,0,4,6,0,0,0,0,9,0,0,0,0,0,3,4,0,0,0,0,4,38,4,5,0,0,51,4,0,0,0,0,4,10,0,0,0,0,9,26,0,0,0,0,32,4,0,0,0,0,9,935,68,125,31,3,1159,1209,167,195,36,8,1620,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,4,8,0,0,0,0,7,3,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,11,0,0,0,0,0,0,5,0,3,0,0,3,34,11,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,16,6,0,5,0,0,12,4,0,0,0,0,8,0,0,0,0,0,3,9,5,0,0,0,16,7,0,3,0,0,8,7,0,0,0,0,7,0,0,0,0,0,8,21,6,7,0,0,33
210041539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,9,0,4,0,0,11,0,0,0,0,0,0,180,23,31,0,3,242,205,40,55,9,4,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,26,3,12,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,3,0,0,10
210041540,0,20,20,4,0,0,0,26,3,0,0,0,0,3,9,8,0,0,0,16,78,0,4,3,0,92,5,0,0,0,0,7,40,5,4,4,0,52,79,0,9,3,0,96,11,0,3,0,0,14,3228,159,209,45,19,3660,4438,343,324,49,21,5175,4,0,0,0,0,3,11,7,0,3,0,22,12,0,0,0,0,12,29,13,12,0,0,48,14,3,4,0,0,15,18,11,0,0,0,25,18,0,3,0,0,21,16,0,4,0,0,13,0,0,0,0,0,4,6,0,0,0,0,10,215,32,11,5,0,270,8,0,0,0,0,9,9,0,0,0,0,9,8,0,4,0,0,13,16,3,4,0,0,24,18,4,6,0,0,26,4,0,0,0,0,4,6,0,0,0,0,9,12,3,4,0,0,23,21,4,3,0,0,27,19,0,0,0,0,19,0,0,0,0,0,5,90,9,6,0,0,104
210041541,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,16,0,0,0,0,0,3,515,30,76,16,6,638,626,91,119,20,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,0,7,4,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,27
210051242,0,21,96,0,0,0,0,101,9,0,0,0,0,9,31,0,0,0,0,34,145,0,0,0,0,143,13,0,0,0,0,15,275,3,4,5,0,278,556,12,7,4,4,582,28,0,0,0,4,30,6210,81,84,32,36,6439,6619,184,89,15,29,6937,21,0,0,0,0,21,32,0,0,0,0,33,25,4,0,0,0,29,204,9,4,3,0,223,24,0,0,0,0,24,42,3,3,0,0,50,75,0,0,0,0,76,36,0,0,0,0,36,58,4,0,0,0,65,30,0,0,0,0,31,960,37,28,3,7,1029,45,0,0,0,4,41,76,4,3,0,0,81,255,26,21,0,3,300,52,0,0,0,0,56,112,5,3,3,0,126,9,0,0,0,0,7,12,0,5,0,0,18,97,15,29,4,5,152,94,0,0,0,0,92,192,6,6,0,6,206,14,0,0,0,0,14,197,4,4,0,0,207
210051243,0,17,108,4,0,4,0,118,10,0,0,0,0,14,47,0,0,0,0,51,106,9,0,6,0,121,18,0,0,0,0,16,273,5,5,0,0,289,731,53,19,18,8,826,26,0,5,0,5,35,6329,383,145,92,48,6991,12353,1135,374,88,86,14033,51,10,7,0,0,63,38,3,6,0,0,43,19,4,0,0,0,19,394,76,14,14,7,507,74,14,4,0,0,89,87,13,10,3,4,112,138,9,7,0,0,156,71,6,3,0,0,81,129,34,4,10,0,172,50,0,0,0,0,55,1691,119,57,14,22,1899,48,4,0,0,0,49,128,17,8,4,0,161,527,67,60,15,7,670,66,9,0,0,0,75,283,55,16,9,0,366,14,0,4,0,0,15,50,4,0,0,0,54,221,66,58,6,13,369,146,19,0,0,0,171,274,3,12,0,0,289,12,4,0,0,0,12,483,16,10,0,0,514
210051245,0,3,31,0,0,0,0,28,7,0,0,0,0,8,4,0,0,0,0,5,32,0,0,0,0,39,3,0,0,0,0,3,31,3,3,0,0,35,142,9,10,0,0,164,4,0,0,0,0,4,1929,90,114,30,11,2172,2230,184,180,23,14,2631,5,0,0,0,0,5,11,0,0,0,0,12,4,0,0,0,0,10,55,9,6,3,0,74,8,5,0,0,0,11,13,0,8,0,0,20,24,0,5,0,0,23,9,3,0,0,0,14,14,0,5,4,0,22,5,0,0,0,0,8,222,7,12,0,0,239,9,0,0,0,0,13,18,0,0,0,0,19,52,8,3,4,0,72,6,0,0,0,0,8,45,7,10,0,0,62,7,0,0,0,0,7,0,0,0,0,0,0,19,12,6,4,0,44,13,0,8,0,0,16,59,0,0,0,0,59,4,0,0,0,0,4,52,0,0,0,0,57
210051246,0,6,26,4,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,28,0,0,0,0,0,5,11,0,0,0,0,13,90,9,15,3,0,114,8,0,0,0,0,8,1153,101,133,41,7,1439,1380,213,210,37,13,1848,5,6,0,0,0,8,5,5,0,0,0,9,0,0,0,0,0,0,15,0,0,4,0,22,7,0,3,0,0,13,11,11,3,0,0,24,0,0,0,0,0,7,3,0,0,0,0,3,8,5,5,0,0,15,0,0,0,0,0,5,128,17,7,5,0,156,4,0,0,0,0,5,0,0,5,0,0,11,56,20,29,3,3,108,9,4,0,0,0,6,16,11,10,7,0,43,0,0,0,0,0,0,0,4,0,0,0,3,14,13,15,3,0,44,4,0,4,0,0,5,19,0,0,0,0,21,0,0,0,0,0,0,42,0,0,0,0,45
210051247,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,3,0,5,0,0,0,6,59,8,7,0,6,78,0,0,0,0,0,0,389,18,50,9,5,472,277,27,38,7,3,356,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,5,8,0,0,0,0,4,0,0,0,0,0,0,40,3,3,0,0,53,0,0,0,0,0,5,0,0,0,0,0,4,31,9,15,0,3,63,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,25,16,15,3,0,58,5,0,0,0,0,4,7,0,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0,7
210051248,0,22,74,0,0,0,0,78,13,0,0,0,0,13,39,0,0,0,0,39,93,0,0,0,0,93,15,0,0,0,0,15,107,0,0,0,0,110,411,0,3,0,0,420,26,0,0,0,0,25,5539,34,29,20,21,5642,9814,179,60,10,38,10105,10,3,0,0,0,12,34,0,0,0,0,41,24,0,0,0,0,21,210,3,10,0,0,219,41,3,0,0,0,43,41,0,0,0,0,41,99,0,0,0,0,102,39,0,4,0,0,43,60,4,0,0,3,65,69,0,0,0,0,69,920,120,37,0,7,1090,36,0,3,0,0,39,48,0,0,0,0,58,102,0,8,0,3,114,35,0,5,0,0,33,110,5,0,0,0,111,34,0,0,0,0,35,33,0,0,0,0,33,43,9,7,0,0,63,111,0,3,0,0,117,71,0,0,0,0,77,9,0,0,0,0,12,482,5,5,0,0,493
