POW_SA2_CODE_2021,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_16_20,SEO_Tot_2021,SEO_Tot_NS,SEO_Tot_Tot,UOLSEWVW_AGFF_Bf_91,UOLSEWVW_AGFF_91_95,UOLSEWVW_AGFF_96_00,UOLSEWVW_AGFF_01_05,UOLSEWVW_AGFF_06_10,UOLSEWVW_AGFF_11_15,UOLSEWVW_AGFF_16_20,UOLSEWVW_AGFF_2021,UOLSEWVW_AGFF_NS,UOLSEWVW_AGFF_Tot,UOLSEWVW_Min_Bf_91,UOLSEWVW_Min_91_95,UOLSEWVW_Min_96_00,UOLSEWVW_Min_01_05,UOLSEWVW_Min_06_10,UOLSEWVW_Min_11_15,UOLSEWVW_Min_16_20,UOLSEWVW_Min_2021,UOLSEWVW_Min_NS,UOLSEWVW_Min_Tot,UOLSEWVW_Mnf_Bf_91,UOLSEWVW_Mnf_91_95,UOLSEWVW_Mnf_96_00,UOLSEWVW_Mnf_01_05,UOLSEWVW_Mnf_06_10,UOLSEWVW_Mnf_11_15,UOLSEWVW_Mnf_16_20,UOLSEWVW_Mnf_2021,UOLSEWVW_Mnf_NS,UOLSEWVW_Mnf_Tot,UOLSEWVW_EGWWS_Bf_91,UOLSEWVW_EGWWS_91_95,UOLSEWVW_EGWWS_96_00,UOLSEWVW_EGWWS_01_05,UOLSEWVW_EGWWS_06_10,UOLSEWVW_EGWWS_11_15,UOLSEWVW_EGWWS_16_20,UOLSEWVW_EGWWS_2021,UOLSEWVW_EGWWS_NS,UOLSEWVW_EGWWS_Tot,UOLSEWVW_Const_Bf_91,UOLSEWVW_Const_91_95,UOLSEWVW_Const_96_00,UOLSEWVW_Const_01_05,UOLSEWVW_Const_06_10,UOLSEWVW_Const_11_15,UOLSEWVW_Const_16_20,UOLSEWVW_Const_2021,UOLSEWVW_Const_NS,UOLSEWVW_Const_Tot,UOLSEWVW_WST_Bf_91,UOLSEWVW_WST_91_95,UOLSEWVW_WST_96_00,UOLSEWVW_WST_01_05,UOLSEWVW_WST_06_10,UOLSEWVW_WST_11_15,UOLSEWVW_WST_16_20,UOLSEWVW_WST_2021,UOLSEWVW_WST_NS,UOLSEWVW_WST_Tot,UOLSEWVW_RetT_Bf_91,UOLSEWVW_RetT_91_95,UOLSEWVW_RetT_96_00,UOLSEWVW_RetT_01_05,UOLSEWVW_RetT_06_10,UOLSEWVW_RetT_11_15,UOLSEWVW_RetT_16_20,UOLSEWVW_RetT_2021,UOLSEWVW_RetT_NS,UOLSEWVW_RetT_Tot,UOLSEWVW_AcFd_Bf_91,UOLSEWVW_AcFd_91_95,UOLSEWVW_AcFd_96_00,UOLSEWVW_AcFd_01_05,UOLSEWVW_AcFd_06_10,UOLSEWVW_AcFd_11_15,UOLSEWVW_AcFd_16_20,UOLSEWVW_AcFd_2021,UOLSEWVW_AcFd_NS,UOLSEWVW_AcFd_Tot,UOLSEWVW_TPW_Bf_91,UOLSEWVW_TPW_91_95,UOLSEWVW_TPW_96_00,UOLSEWVW_TPW_01_05,UOLSEWVW_TPW_06_10,UOLSEWVW_TPW_11_15,UOLSEWVW_TPW_16_20,UOLSEWVW_TPW_2021,UOLSEWVW_TPW_NS,UOLSEWVW_TPW_Tot,UOLSEWVW_IMT_Bf_91,UOLSEWVW_IMT_91_95,UOLSEWVW_IMT_96_00,UOLSEWVW_IMT_01_05,UOLSEWVW_IMT_06_10,UOLSEWVW_IMT_11_15,UOLSEWVW_IMT_16_20,UOLSEWVW_IMT_2021,UOLSEWVW_IMT_NS,UOLSEWVW_IMT_Tot,UOLSEWVW_FinIns_Bf_91,UOLSEWVW_FinIns_91_95,UOLSEWVW_FinIns_96_00,UOLSEWVW_FinIns_01_05,UOLSEWVW_FinIns_06_10,UOLSEWVW_FinIns_11_15,UOLSEWVW_FinIns_16_20,UOLSEWVW_FinIns_2021,UOLSEWVW_FinIns_NS,UOLSEWVW_FinIns_Tot,UOLSEWVW_RHRE_Bf_91,UOLSEWVW_RHRE_91_95,UOLSEWVW_RHRE_96_00,UOLSEWVW_RHRE_01_05,UOLSEWVW_RHRE_06_10,UOLSEWVW_RHRE_11_15,UOLSEWVW_RHRE_16_20,UOLSEWVW_RHRE_2021,UOLSEWVW_RHRE_NS,UOLSEWVW_RHRE_Tot,UOLSEWVW_ProSTS_Bf_91,UOLSEWVW_ProSTS_91_95,UOLSEWVW_ProSTS_96_00,UOLSEWVW_ProSTS_01_05,UOLSEWVW_ProSTS_06_10,UOLSEWVW_ProSTS_11_15,UOLSEWVW_ProSTS_16_20,UOLSEWVW_ProSTS_2021,UOLSEWVW_ProSTS_NS,UOLSEWVW_ProSTS_Tot,UOLSEWVW_AdSup_Bf_91,UOLSEWVW_AdSup_91_95,UOLSEWVW_AdSup_96_00,UOLSEWVW_AdSup_01_05,UOLSEWVW_AdSup_06_10,UOLSEWVW_AdSup_11_15,UOLSEWVW_AdSup_16_20,UOLSEWVW_AdSup_2021,UOLSEWVW_AdSup_NS,UOLSEWVW_AdSup_Tot,UOLSEWVW_PubAS_Bf_91,UOLSEWVW_PubAS_91_95,UOLSEWVW_PubAS_96_00,UOLSEWVW_PubAS_01_05,UOLSEWVW_PubAS_06_10,UOLSEWVW_PubAS_11_15,UOLSEWVW_PubAS_16_20,UOLSEWVW_PubAS_2021,UOLSEWVW_PubAS_NS,UOLSEWVW_PubAS_Tot,UOLSEWVW_EdTrn_Bf_91,UOLSEWVW_EdTrn_91_95,UOLSEWVW_EdTrn_96_00,UOLSEWVW_EdTrn_01_05,UOLSEWVW_EdTrn_06_10,UOLSEWVW_EdTrn_11_15,UOLSEWVW_EdTrn_16_20,UOLSEWVW_EdTrn_2021,UOLSEWVW_EdTrn_NS,UOLSEWVW_EdTrn_Tot,UOLSEWVW_HC_SA_Bf_91,UOLSEWVW_HC_SA_91_95,UOLSEWVW_HC_SA_96_00,UOLSEWVW_HC_SA_01_05,UOLSEWVW_HC_SA_06_10,UOLSEWVW_HC_SA_11_15,UOLSEWVW_HC_SA_16_20,UOLSEWVW_HC_SA_2021,UOLSEWVW_HC_SA_NS,UOLSEWVW_HC_SA_Tot,UOLSEWVW_ArtsR_Bf_91,UOLSEWVW_ArtsR_91_95,UOLSEWVW_ArtsR_96_00,UOLSEWVW_ArtsR_01_05,UOLSEWVW_ArtsR_06_10,UOLSEWVW_ArtsR_11_15,UOLSEWVW_ArtsR_16_20,UOLSEWVW_ArtsR_2021,UOLSEWVW_ArtsR_NS,UOLSEWVW_ArtsR_Tot,UOLSEWVW_OthSvs_Bf_91,UOLSEWVW_OthSvs_91_95,UOLSEWVW_OthSvs_96_00,UOLSEWVW_OthSvs_01_05,UOLSEWVW_OthSvs_06_10,UOLSEWVW_OthSvs_11_15,UOLSEWVW_OthSvs_16_20,UOLSEWVW_OthSvs_2021,UOLSEWVW_OthSvs_NS,UOLSEWVW_OthSvs_Tot
213041353,250,23,28,51,92,58,38,0,18,556,0,0,8,3,13,7,16,0,0,49,0,0,0,0,0,0,0,0,0,3,7,0,5,3,14,10,18,0,0,57,0,0,0,0,0,0,3,0,0,11,6,0,3,0,15,19,21,0,0,67,0,0,0,0,4,0,0,0,0,0,16,4,6,12,33,11,11,0,4,85,7,0,0,6,16,15,14,0,0,66,3,4,0,5,20,7,15,0,0,55,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,5,4,0,3,0,14,12,11,0,0,41,0,0,0,0,3,6,6,0,0,17,0,0,0,0,7,3,6,0,0,22,4,0,5,4,16,21,12,0,0,65,17,0,10,19,95,66,38,0,3,244,0,0,0,0,0,0,0,0,0,0,7,4,4,4,5,8,0,0,0,24
213041358,134,20,28,50,58,50,38,0,3,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,9,5,0,0,34,0,0,0,0,5,3,0,0,0,7,18,9,11,16,55,46,30,0,0,186,5,6,5,4,25,19,23,0,0,95,0,6,7,6,28,9,10,0,0,71,0,0,0,0,0,3,0,0,0,7,4,0,0,7,6,3,0,0,0,16,0,0,0,0,7,4,0,0,0,18,0,0,4,4,0,4,0,0,0,11,0,0,9,3,6,14,12,0,0,44,4,0,0,0,3,4,5,0,0,12,10,6,6,24,24,23,12,0,0,107,19,4,11,14,38,33,23,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,0,0,25
213041359,399,67,92,132,187,208,149,5,32,1271,9,3,5,6,26,14,5,0,0,71,0,0,0,0,8,5,0,0,0,12,61,17,20,22,59,42,45,0,0,270,10,0,4,5,12,7,6,0,0,38,58,24,35,47,132,111,180,0,3,592,48,19,14,24,61,45,40,0,0,259,26,12,9,49,105,86,149,4,5,452,10,0,0,11,25,12,24,0,0,79,33,20,26,46,232,99,191,0,3,651,3,0,0,9,12,11,13,0,0,43,0,4,3,4,7,3,0,0,0,26,11,11,11,24,79,53,39,0,0,229,6,5,0,7,18,29,26,0,0,96,11,7,8,9,20,25,34,0,0,115,28,15,26,50,102,69,47,0,0,338,4,0,3,12,24,29,14,0,0,84,14,9,7,27,65,51,35,3,0,214,0,0,0,3,0,5,0,0,0,14,16,7,5,10,33,39,62,0,0,178
213041360,82,8,11,26,25,21,8,0,3,193,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,3,0,8,10,7,8,0,0,65,0,0,0,0,0,0,0,0,0,9,12,3,8,10,26,17,6,0,0,95,3,0,0,0,12,6,10,0,4,45,6,3,11,9,16,4,4,0,0,55,0,0,0,0,0,0,0,0,0,0,6,0,0,4,5,3,0,0,0,23,0,0,0,0,0,0,0,0,0,6,4,6,3,6,12,11,0,0,0,44,6,0,4,0,5,4,0,0,0,18,4,0,0,0,0,4,0,0,0,7,20,11,9,21,21,13,15,0,0,108,4,0,12,13,29,20,14,0,0,95,0,0,0,3,8,0,0,0,0,11,7,0,0,3,7,0,0,0,0,17
213041461,16,4,10,6,5,6,4,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,3,3,8,4,11,0,0,29,0,3,0,0,8,14,12,0,0,36,0,0,5,6,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,18,7,12,11,27,19,10,0,0,107,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9
213041462,16,0,9,4,3,3,4,0,0,31,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,5,5,10,3,0,0,0,29,0,0,0,0,0,0,4,0,0,4,3,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,6,0,0,3,7,4,6,0,0,24,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,6,12,4,4,0,0,28,0,0,0,0,3,5,0,0,0,17,0,0,0,4,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
213041463,123,25,22,38,37,52,27,0,6,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,10,15,11,6,12,11,8,0,0,69,0,0,0,0,0,3,0,0,0,3,29,13,7,28,41,16,17,0,0,157,13,4,3,23,40,32,57,0,0,175,9,0,8,7,11,10,14,0,0,70,3,0,0,0,4,8,0,0,0,16,8,3,5,9,9,0,0,0,0,27,4,3,5,8,9,0,0,0,0,33,11,8,7,9,16,6,4,0,0,62,4,0,9,5,13,8,13,0,0,47,4,4,3,5,3,0,0,0,0,22,27,12,19,17,28,20,11,0,3,135,20,14,13,14,29,31,19,0,0,133,0,0,0,0,0,0,0,0,0,0,8,9,3,4,6,6,16,0,0,50
213041571,26,3,4,8,9,4,6,0,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,8,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,3,5,0,0,35,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,7,9,8,6,0,0,38,5,0,0,3,12,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
213041572,45,3,10,14,22,11,8,0,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,5,6,16,14,10,0,0,62,0,0,0,0,0,0,0,0,0,6,5,4,4,8,26,10,28,0,0,88,0,0,0,0,0,0,0,0,0,6,0,0,3,3,7,11,3,0,0,27,0,0,0,0,6,3,0,0,0,13,0,0,0,5,37,11,16,0,0,71,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,3,0,0,7,0,0,0,0,11,3,0,0,0,9,0,0,0,5,0,0,0,0,0,4,0,0,5,0,9,7,0,0,0,20,0,0,0,0,8,17,9,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9
213041573,13,0,3,9,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041574,31,5,8,9,15,6,6,0,0,85,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,4,11,19,27,19,51,0,0,145,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,0,0,13,0,0,0,3,0,0,5,0,0,11,3,4,0,3,32,7,7,0,0,55,0,0,0,0,3,3,0,0,0,9,0,0,4,0,3,3,0,0,0,12,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,8,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,3,0,0,0,23,0,0,0,4,10,6,0,0,0,15,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,8
213041575,72,10,12,12,12,12,9,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,11,0,3,3,5,5,6,0,0,43,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,12,6,0,0,10,12,9,13,0,0,46,3,3,0,0,5,4,3,0,0,27,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,8,4,0,6,6,4,3,0,0,27,8,0,0,0,0,0,4,0,0,14,3,0,0,0,0,0,0,0,0,3,13,4,6,3,7,3,0,0,0,40,12,9,9,9,21,12,16,0,3,94,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
213041576,49,12,11,9,11,14,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,4,0,3,4,7,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,5,3,0,0,4,9,4,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,4,4,5,5,0,0,33,0,0,0,7,17,10,7,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041577,243,25,30,45,81,60,33,0,10,529,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,5,0,14,8,7,0,0,39,0,0,0,0,0,0,0,0,0,0,20,0,3,8,15,18,30,0,0,83,0,0,0,0,3,0,0,0,0,10,15,9,6,10,30,30,40,0,0,148,3,4,3,13,35,25,60,0,7,147,3,4,3,8,7,7,6,0,0,40,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,8,0,0,5,3,6,3,3,0,0,20,3,0,0,6,9,6,5,0,0,29,4,0,3,4,0,3,8,0,0,19,15,6,4,14,26,19,13,0,0,96,13,0,6,7,21,20,10,0,0,76,15,9,17,31,60,48,31,0,0,204,0,0,0,0,0,0,0,0,0,6,9,0,0,0,14,9,18,0,0,54
213041578,75,13,29,22,28,39,15,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,4,3,3,12,20,33,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,4,11,26,15,18,0,0,76,0,0,0,0,18,15,13,0,4,47,0,0,0,7,20,14,12,0,0,61,0,0,0,0,0,5,3,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,18,0,0,0,0,6,5,6,0,0,20,0,0,0,0,0,0,0,0,0,0,11,12,15,22,41,24,9,0,0,141,11,7,5,25,59,59,40,0,5,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,9
213051361,302,45,59,75,155,112,76,6,19,839,0,0,0,0,5,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,43,14,11,29,84,36,40,0,4,253,5,0,0,0,0,0,5,0,0,9,25,8,12,18,30,25,40,0,0,155,9,4,4,8,25,17,13,0,0,82,45,10,27,62,133,93,81,0,5,462,4,0,3,8,56,38,83,0,0,193,19,11,7,21,64,46,52,0,0,217,0,0,0,0,4,3,0,0,0,18,4,0,0,0,5,4,4,0,0,16,4,0,0,3,3,0,3,0,0,12,9,0,0,8,23,15,14,0,0,73,6,0,3,3,8,4,20,0,0,45,5,0,0,3,15,5,3,0,0,30,12,9,8,24,38,31,23,0,0,138,19,6,11,28,110,71,49,0,0,288,0,0,0,0,0,3,0,0,0,7,16,3,11,19,65,32,54,0,0,197
213051362,156,18,30,67,105,72,41,0,10,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,0,0,22,0,0,0,0,0,0,0,0,0,0,4,0,3,9,16,10,14,0,0,49,0,0,0,0,4,6,0,0,0,10,28,16,11,52,116,75,70,0,0,369,12,5,12,20,45,56,82,0,0,235,4,0,0,0,17,8,25,0,0,64,0,0,0,3,0,5,3,0,0,16,3,0,4,10,19,9,0,0,0,40,4,0,5,3,5,3,0,0,0,19,4,0,0,5,10,9,9,0,0,36,8,3,4,3,12,9,14,0,0,46,0,0,3,7,5,0,0,0,0,17,9,8,4,17,25,27,17,0,0,108,24,12,24,36,78,61,42,0,0,268,0,0,5,4,6,7,0,0,0,22,8,8,4,4,22,14,11,0,0,73
213051363,944,137,227,288,369,356,321,0,32,2676,11,11,4,4,8,13,11,0,0,54,7,0,0,0,0,0,0,0,0,10,238,93,93,118,266,201,150,0,16,1172,18,6,4,5,22,26,23,0,0,102,80,29,31,50,110,93,103,4,4,501,111,40,33,66,120,83,66,0,0,524,63,24,24,69,147,116,147,4,3,596,6,8,0,13,43,43,60,0,0,181,178,80,98,142,430,285,320,4,11,1550,3,0,0,10,16,4,8,0,0,39,4,0,0,14,18,7,13,0,0,62,8,0,6,21,24,15,15,0,0,88,11,3,22,35,41,32,49,0,0,206,42,9,11,17,59,49,96,0,0,288,25,20,17,19,36,13,10,0,0,148,19,8,10,15,55,50,24,0,4,182,10,10,11,24,37,40,28,0,0,162,0,0,0,0,6,0,0,0,0,8,28,13,5,21,26,27,37,0,0,156
213051368,508,61,97,178,223,198,145,5,29,1441,17,0,8,10,64,29,77,0,0,208,0,0,0,0,0,0,0,0,0,0,4,6,4,3,13,8,13,0,0,60,0,0,0,0,4,0,0,0,0,12,17,6,5,13,25,34,31,0,0,128,9,0,0,0,11,4,7,0,0,32,31,9,8,18,46,31,43,0,0,179,23,4,5,31,82,72,79,0,8,307,6,3,0,8,12,17,19,0,0,63,0,0,0,0,0,0,0,0,0,4,9,0,3,15,19,13,7,0,0,68,3,0,0,3,10,10,3,0,0,33,20,13,6,29,44,42,27,0,0,182,11,3,10,10,19,11,28,0,0,101,36,9,17,41,79,55,33,0,0,266,26,15,26,33,67,71,27,0,4,266,72,56,79,177,428,331,251,4,6,1404,0,0,0,0,3,5,9,0,0,17,8,6,5,3,18,5,9,0,0,65
213051464,77,11,17,31,59,50,38,0,4,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,9,0,0,0,0,4,0,0,0,0,4,3,0,4,4,10,19,23,0,0,64,0,0,0,0,0,6,3,0,0,12,0,0,3,5,21,9,6,0,0,49,4,0,0,4,7,5,11,0,0,32,4,0,0,7,16,11,13,0,0,58,0,0,0,0,0,3,4,0,0,9,3,0,8,9,3,6,7,0,0,37,3,0,0,4,6,7,0,0,0,14,13,6,0,7,26,19,21,0,0,107,7,4,0,3,0,5,12,0,0,35,3,0,3,0,5,7,6,0,0,16,11,4,4,13,34,24,12,0,0,106,5,6,12,23,30,29,26,0,0,136,3,0,0,0,0,0,0,0,0,5,0,0,0,3,3,12,5,0,0,22
213051466,53,6,22,33,52,42,35,0,4,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,4,3,0,0,23,0,0,0,0,0,0,3,0,0,4,0,0,0,8,15,6,6,0,0,38,0,0,0,0,3,0,7,0,0,14,5,0,0,4,20,11,16,5,0,62,4,0,10,16,22,15,33,0,0,90,0,0,4,4,14,20,17,0,0,60,0,0,0,0,7,3,0,0,0,16,0,0,9,15,14,3,11,0,0,45,6,0,3,11,5,8,3,0,0,34,0,0,0,28,38,50,34,0,0,152,0,0,0,3,12,9,9,0,0,33,0,0,0,0,4,3,0,0,0,9,8,3,3,23,32,40,17,0,0,118,0,3,0,11,52,29,14,0,0,115,0,0,0,0,0,0,0,0,0,7,4,0,0,6,10,7,7,0,0,27
213051467,129,14,21,30,47,37,30,0,6,305,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,9,4,5,5,9,9,8,0,0,43,0,0,0,0,3,0,5,0,0,6,4,3,0,11,14,10,13,0,0,53,0,3,0,7,6,10,9,0,0,35,4,4,8,4,18,4,8,0,0,51,0,0,0,4,0,3,0,0,0,8,0,0,0,0,3,0,3,0,0,6,4,0,0,0,0,0,0,0,0,5,4,0,0,0,7,6,4,0,0,31,0,4,0,3,6,4,11,0,0,35,0,0,0,0,0,0,0,0,0,0,15,6,22,18,45,20,19,0,0,134,30,14,13,40,80,66,61,0,0,300,0,0,0,0,0,0,0,0,0,3,5,0,3,0,6,0,3,0,0,23
213051468,79,8,12,13,41,43,28,0,3,227,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,6,7,0,6,3,20,24,34,0,0,101,0,0,0,0,0,0,0,0,0,6,0,0,0,7,10,10,16,0,0,53,5,0,3,0,15,3,4,0,0,30,0,0,0,11,22,10,13,0,0,60,0,0,0,0,3,0,3,0,0,6,0,0,5,3,6,0,0,0,0,17,3,0,0,0,3,0,4,0,0,10,0,0,4,7,10,9,18,0,0,44,0,0,0,5,3,3,7,0,0,30,4,0,0,0,5,5,0,0,0,6,3,0,0,3,21,15,7,0,0,55,0,3,3,11,33,27,10,0,0,95,0,0,0,3,0,0,4,0,0,9,6,0,0,5,6,0,5,0,0,14
213051579,27,11,3,12,17,13,12,0,5,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,0,9,9,3,0,0,29,0,0,0,0,0,3,0,0,0,5,0,0,0,0,6,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,3,13,0,6,0,0,30,0,0,0,0,4,8,5,0,0,20,0,0,5,5,7,3,8,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,5,11,29,26,0,0,71,4,0,0,0,5,9,6,0,0,25,0,0,0,0,5,4,3,0,0,12,8,4,5,4,32,10,5,0,0,71,3,7,3,19,39,17,21,0,0,107,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,8
213051580,159,21,32,80,117,108,72,0,8,611,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,5,0,0,14,0,0,3,0,0,0,0,0,0,10,5,6,4,11,31,21,21,0,0,106,0,0,7,3,5,3,8,0,0,24,19,12,22,62,94,53,68,0,7,339,11,7,3,23,78,54,68,0,0,244,7,0,3,12,13,0,16,0,0,48,0,0,0,0,8,4,3,0,0,23,7,3,9,9,28,13,12,0,0,81,0,0,6,23,26,16,13,0,4,87,4,4,9,21,33,21,23,0,0,118,5,0,5,11,11,8,22,0,0,59,0,0,8,6,6,7,4,0,0,35,10,8,12,28,43,25,27,0,0,160,16,14,12,40,55,55,31,0,0,219,0,0,0,0,3,3,4,0,0,17,8,4,5,3,20,14,19,0,0,77
