POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
213011336,8,7,12,16,57,50,10,15,0,170,7,4,7,14,62,42,10,14,4,155,14,0,6,5,34,41,10,11,0,117,5,0,0,0,25,43,14,18,0,112,0,0,0,0,3,8,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,3,14,77,196,206,132,275,238,58,81,29,1297,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10,0,16,3,0,0,0,0,0,0,18,0,24,9,0,0,0,0,0,0,37,6,21,11,0,0,0,0,0,0,43,4,20,45,9,7,3,0,0,0,92,0,9,37,12,21,10,0,0,5,98,4,11,40,33,60,22,3,5,0,177,7,3,12,25,91,52,3,10,0,211,8,5,9,10,95,44,8,11,0,193,7,8,5,11,71,23,6,16,0,143,7,0,0,4,41,18,3,7,0,85
213011337,6,0,3,3,12,10,0,0,0,33,0,0,0,0,6,0,3,5,0,15,0,0,0,0,0,4,3,4,0,18,4,0,3,0,8,7,17,18,0,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,7,19,56,68,47,89,51,28,27,9,398,0,7,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,9,5,0,0,0,0,0,0,21,0,7,12,0,0,0,0,0,0,25,0,6,14,6,0,0,0,0,0,33,0,10,17,5,12,0,0,0,0,47,0,10,17,10,25,30,0,0,0,90,3,5,8,10,23,31,4,12,0,89,0,0,3,3,21,28,10,9,0,74,0,0,0,0,9,16,3,5,0,41,0,0,0,0,10,4,4,3,0,18
213011338,4,0,4,0,9,3,0,5,0,24,0,0,0,0,6,5,4,4,0,20,0,0,0,0,0,0,0,5,0,11,0,0,0,0,4,7,3,4,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,27,79,96,76,73,45,18,22,19,446,0,0,0,0,5,0,0,0,0,10,0,8,0,0,0,0,0,0,0,14,0,25,4,0,0,0,0,0,0,33,0,21,9,0,5,0,0,0,4,34,5,25,20,0,6,4,0,0,0,55,6,23,46,9,15,7,4,0,0,106,7,23,44,18,32,11,3,3,0,147,8,27,37,32,160,80,17,12,0,373,25,12,27,33,193,131,27,31,6,486,12,10,8,11,103,95,34,36,0,311,4,5,7,9,62,68,41,38,5,231,0,0,0,3,27,27,11,27,0,105
213011339,4,0,0,11,15,5,0,5,0,39,0,0,0,4,3,0,3,0,0,23,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,28,120,104,88,119,34,4,18,4,514,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,8,0,8,6,0,0,0,0,0,0,8,0,3,7,4,0,0,0,0,0,17,0,6,13,4,8,0,0,0,0,30,0,0,4,5,9,3,0,0,0,25,0,0,0,4,10,7,0,0,0,23,0,0,0,4,6,0,0,0,0,12,0,0,0,0,5,4,0,0,0,13,0,0,0,0,6,0,0,0,0,3
213011340,0,0,9,0,6,4,0,4,0,27,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,104,194,109,30,54,27,12,11,8,552,3,0,0,0,0,0,0,0,0,7,4,9,0,0,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,13,0,13,3,0,0,0,0,0,0,16,0,11,7,0,0,0,0,0,0,26,0,15,17,0,0,6,0,0,0,37,4,9,27,10,0,6,0,6,0,62,6,4,19,11,26,7,0,0,0,80,0,4,6,7,25,17,5,4,0,72,0,4,11,5,40,19,3,7,0,74,0,4,0,0,13,8,0,6,0,43,0,0,3,6,3,0,0,4,0,15
213011569,0,0,0,3,8,4,3,4,0,23,4,0,0,4,9,5,0,0,0,19,3,0,0,0,3,3,8,0,0,16,0,0,0,0,8,0,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,100,62,51,75,35,15,15,9,388,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,13,0,6,4,0,3,0,0,0,0,17,0,9,4,0,0,0,0,0,0,22,8,10,13,3,6,0,0,0,0,34,0,13,16,7,8,0,0,0,0,46,0,4,3,10,16,13,3,7,0,55,0,0,0,6,28,16,6,8,0,58,0,3,4,4,20,13,0,0,0,48,0,0,0,0,14,10,0,6,0,31,0,0,0,0,5,0,0,4,0,9
213011570,0,0,4,3,7,6,11,5,0,45,0,0,0,0,4,10,0,0,0,20,0,0,0,0,3,0,3,3,0,18,3,0,0,0,6,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,27,103,80,46,78,48,26,13,12,421,4,3,0,0,0,6,0,0,0,10,0,9,3,0,0,0,0,0,0,12,3,7,0,0,0,0,0,0,0,12,3,18,8,0,0,0,0,0,0,29,0,15,7,0,3,0,0,0,0,24,3,22,33,6,5,0,0,0,0,71,3,17,27,17,29,19,0,4,0,123,3,11,17,24,106,70,9,4,0,241,10,6,19,23,192,144,25,18,5,442,0,6,5,20,120,112,30,27,6,335,5,5,11,7,60,57,25,38,0,209,0,3,0,4,18,40,12,30,0,109
213021341,0,0,0,4,3,13,0,3,0,35,4,5,3,5,5,19,0,0,0,41,0,0,0,0,3,12,4,0,0,28,8,0,5,0,8,23,11,15,0,61,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,52,192,94,70,67,103,18,29,11,633,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,13,0,9,5,0,0,0,0,0,0,16,0,22,5,0,0,0,0,0,0,31,3,14,22,5,4,0,0,0,0,46,6,9,31,13,16,4,0,0,4,89,0,9,9,22,67,34,3,4,0,149,4,8,17,20,83,77,11,15,0,224,3,8,6,13,72,59,14,15,0,194,0,0,3,5,38,46,8,13,0,121,0,0,0,3,16,22,10,12,0,67
213021342,3,0,0,0,5,0,3,3,0,23,0,0,0,0,3,3,0,0,0,11,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,99,104,81,87,25,9,21,15,470,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,17,0,7,12,0,4,0,0,0,0,22,0,8,7,4,3,3,0,0,0,20,0,0,11,5,8,6,0,0,0,25,0,3,0,3,6,6,0,0,0,30,0,0,4,0,3,0,3,0,0,16,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0
213021343,6,4,6,6,21,16,3,5,3,67,0,0,0,4,0,16,0,3,0,28,0,4,0,0,0,12,0,8,0,28,4,0,0,0,6,12,8,7,0,38,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,63,159,164,98,123,86,24,39,20,753,0,8,4,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,12,0,15,3,0,0,0,0,0,0,21,4,22,9,0,0,0,0,0,0,36,9,18,9,0,0,0,0,0,0,42,0,25,32,0,4,0,0,0,0,66,0,8,24,8,23,10,0,0,4,76,0,9,32,29,76,54,0,0,6,208,6,3,20,21,119,89,14,12,3,290,6,4,11,11,71,79,14,27,0,222,9,3,6,4,59,47,11,16,0,165,0,0,3,0,16,37,8,17,0,78
213021344,0,0,4,3,9,5,4,0,0,22,0,3,0,0,4,4,0,4,0,19,0,0,0,0,3,0,3,0,0,12,4,0,0,0,0,7,9,7,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,4,48,172,138,77,93,45,23,25,12,638,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,8,3,0,0,0,0,0,0,17,3,9,0,5,0,0,0,0,0,17,0,12,3,0,0,0,0,0,0,21,0,14,11,3,6,3,0,0,0,38,0,7,19,10,3,0,0,0,0,37,4,5,7,11,12,11,0,0,4,55,5,6,8,4,23,15,0,3,0,67,0,0,4,4,29,11,3,6,0,54,0,4,0,0,25,13,3,11,0,55,0,0,0,0,6,11,5,4,0,25
213021345,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,11,5,5,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,6,6,0,0,0,0,0,7,0,0,3,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
213021346,5,8,7,0,9,12,4,0,0,49,6,4,4,5,12,16,3,3,0,47,0,0,0,4,0,13,0,9,0,29,8,0,0,0,6,29,3,9,0,60,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,7,120,264,169,73,86,139,21,33,7,910,0,5,0,0,0,0,0,0,0,7,10,11,0,0,0,0,0,0,0,19,0,24,0,0,0,0,0,0,0,25,0,38,7,0,0,0,0,0,0,44,3,17,12,3,0,0,0,0,0,39,0,21,32,0,4,4,0,0,0,61,0,14,42,17,13,3,0,0,0,87,0,9,31,23,24,18,0,3,0,117,4,9,10,15,38,27,7,8,5,120,0,7,8,13,33,21,7,6,0,92,0,4,9,9,18,18,6,12,0,71,0,0,4,0,4,11,4,5,0,32
213031347,0,5,7,10,32,12,8,5,0,70,4,0,5,9,17,10,0,8,0,38,0,0,0,3,3,7,0,0,0,27,0,0,0,0,5,3,0,9,0,16,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,10,64,305,250,152,213,90,16,44,17,1150,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,15,3,0,0,0,0,0,0,20,0,22,5,0,0,0,0,0,0,32,0,21,17,5,0,0,0,0,0,43,8,9,18,5,5,3,0,0,0,54,7,9,22,4,16,9,0,0,0,67,3,13,19,16,54,29,0,0,5,141,0,3,9,13,55,35,9,3,0,132,3,0,5,6,28,24,3,4,0,73,0,0,0,0,17,18,0,0,0,44,0,0,0,0,7,16,0,0,0,24
213031348,10,9,19,34,71,43,3,17,3,214,9,6,3,22,35,44,10,22,0,149,6,0,0,10,25,31,5,9,0,81,7,0,8,0,24,41,27,32,0,139,0,0,0,0,0,4,0,3,0,11,0,0,3,0,9,3,3,6,3,32,0,5,0,0,0,0,0,0,8,14,147,366,339,234,358,278,69,115,43,1951,0,0,0,0,0,0,0,3,0,4,4,19,0,0,0,0,0,0,0,21,3,25,8,0,0,0,0,0,0,39,3,30,7,0,3,0,0,0,0,47,3,42,15,4,0,0,0,0,0,66,6,44,54,7,6,11,3,0,0,132,13,25,70,49,33,18,0,4,0,212,13,14,61,58,105,44,3,10,0,310,11,16,39,38,158,97,11,9,5,383,11,15,21,22,128,77,11,23,0,314,8,3,11,20,114,71,4,11,0,248,0,3,4,5,54,40,8,15,0,127
213031349,0,4,8,0,4,0,0,3,0,21,0,0,0,3,0,4,0,0,0,12,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,103,260,144,61,72,45,3,16,17,720,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,12,0,17,3,0,0,0,0,0,0,22,0,8,16,0,0,0,0,0,0,31,3,6,17,6,3,0,0,0,0,40,5,12,20,8,14,3,0,0,0,66,9,3,6,9,34,10,0,0,0,72,0,6,8,15,33,18,3,4,0,87,0,0,0,4,21,12,0,0,0,47,0,0,0,5,12,7,4,0,0,31,0,0,0,0,0,0,3,0,0,13
213031350,0,0,0,0,9,0,0,0,0,12,0,0,0,0,6,0,0,0,0,9,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,97,77,32,41,15,4,8,4,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,0,6,8,0,0,0,0,0,0,11,0,3,7,0,5,0,0,0,0,15,0,0,6,4,3,0,0,0,0,13,5,0,5,3,12,3,0,4,0,31,0,0,0,0,4,5,0,0,0,8,0,4,0,0,0,3,6,0,0,13,0,0,0,0,0,3,0,4,0,13
213031351,0,0,5,0,4,0,0,0,0,22,0,0,0,0,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,92,70,41,55,26,4,12,4,328,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,15,0,13,10,0,0,0,0,0,0,26,0,6,10,3,6,5,0,0,0,28,5,10,17,10,13,7,0,3,0,55,0,8,10,17,46,19,9,3,0,115,3,0,4,14,45,47,7,10,0,127,4,0,3,9,52,35,9,18,0,125,4,0,4,6,18,31,8,9,0,82,0,0,0,0,7,16,9,14,0,44
213031352,6,0,0,6,18,16,0,3,0,51,0,0,0,0,5,4,0,4,0,17,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,6,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,74,199,122,75,86,70,8,15,5,663,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,17,0,7,7,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,13,4,12,22,5,0,0,0,0,0,38,0,7,20,12,9,0,0,6,0,50,3,8,7,6,25,3,0,0,0,62,0,9,7,12,45,31,5,10,0,112,3,4,5,4,29,26,5,6,0,84,0,4,0,5,20,10,0,9,0,55,0,0,3,0,0,7,0,3,0,20
213041353,0,0,10,12,12,15,4,7,0,62,6,0,4,6,7,9,0,6,0,46,0,0,0,7,11,3,4,3,0,25,8,0,0,4,6,18,4,10,0,55,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,77,217,189,154,169,105,18,53,16,1003,0,3,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0,20,0,21,3,0,0,0,0,0,0,31,0,11,13,3,4,0,0,0,0,35,3,19,28,10,3,0,0,0,0,66,3,13,29,20,22,10,0,5,0,98,5,11,20,9,44,28,0,5,0,119,5,6,7,15,46,28,3,4,4,124,0,5,11,14,30,19,0,3,4,88,0,7,0,3,22,14,4,4,0,61,0,0,0,0,11,7,4,0,0,28
213041358,0,0,0,4,12,4,0,4,0,31,0,0,0,0,8,11,0,3,0,16,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,113,116,104,118,51,6,19,10,572,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,8,0,9,6,0,4,0,0,0,0,20,0,6,10,0,0,0,0,0,0,24,0,4,15,9,8,0,0,0,0,36,0,3,7,14,12,11,0,0,0,48,0,3,9,8,24,18,0,0,0,66,0,0,0,0,12,6,4,0,0,36,0,0,0,0,8,10,4,0,0,27,0,0,0,0,0,3,0,0,0,10
213041359,26,4,16,9,52,217,43,41,5,411,25,0,9,0,32,188,24,58,0,334,7,0,6,0,9,125,24,43,0,221,7,4,4,0,6,80,15,56,0,173,0,4,0,0,0,3,0,9,0,17,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,9,23,126,137,126,75,227,782,117,236,37,1852,0,0,3,0,5,0,0,0,0,6,0,11,3,0,0,0,0,0,0,16,0,10,3,0,0,0,0,0,0,11,0,11,3,0,0,0,0,0,0,26,0,18,15,0,4,4,0,0,0,49,5,19,41,8,4,3,0,0,4,85,5,18,42,19,30,13,6,0,0,126,7,15,33,30,113,58,4,3,0,265,5,12,22,23,150,101,15,17,7,342,7,0,12,11,83,62,21,22,0,209,3,0,5,6,44,37,20,10,0,126,4,5,7,3,13,25,14,7,0,70
213041360,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50,71,51,49,13,0,4,3,272,0,3,4,5,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,16,0,9,3,0,0,0,0,0,0,19,0,10,6,0,0,0,0,0,0,18,0,10,7,7,9,3,0,0,0,28,0,0,0,7,13,0,0,0,0,25,0,7,6,3,11,3,0,4,0,30,0,0,3,0,8,6,0,3,0,21,0,4,0,0,4,12,0,0,0,24,0,0,0,0,4,3,0,0,0,13
213041461,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,27,29,31,11,3,5,8,143,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
213041462,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,37,14,21,13,0,0,3,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,4,0,0,0,0,7,0,0,0,4,0,0,0,0,0,9,0,0,0,0,3,4,0,0,0,10,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041463,0,0,3,0,9,8,0,0,0,30,0,0,0,0,3,11,7,5,0,28,6,0,0,0,0,9,9,0,0,24,0,0,0,0,0,15,3,8,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,62,183,106,77,65,61,19,28,3,600,0,5,0,0,0,0,0,0,0,5,0,10,3,0,0,0,0,0,0,19,0,12,0,0,0,0,0,0,0,14,0,11,7,0,0,0,0,0,0,16,0,14,4,0,0,0,0,0,0,29,0,14,24,0,0,0,0,0,0,37,0,10,16,9,6,3,0,0,0,46,0,7,13,11,19,11,0,0,0,54,3,3,8,7,13,15,0,0,0,56,0,6,0,4,10,10,0,0,0,36,0,4,0,3,12,6,0,3,0,21,0,3,0,0,5,4,0,6,0,10
