POW_SA2_CODE_2021,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
202011021,0,0,0,0,0,0,0,0,5,5,3,3,0,6,5,0,3,0,4,28,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,13,0,7,8,5,4,0,0,0,0,26,0,11,4,4,3,0,0,0,0,21,0,12,4,19,6,3,0,7,0,54,4,33,15,28,9,7,4,10,4,104,6,29,16,44,12,4,3,6,0,123,6,50,37,47,13,3,6,8,3,173,18,52,40,32,13,0,10,10,0,174,14,79,35,22,18,4,5,10,5,182,15,115,25,10,18,7,8,3,4,203,13,95,8,6,3,0,0,0,0,135,30,142,10,0,9,0,0,8,0,197,18,20,4,0,0,0,0,0,0,41,18,21,0,0,3,0,0,0,0,45,0,10,4,0,0,0,0,0,6,16,139,660,203,226,133,33,34,65,19,1510
202011022,0,0,0,0,0,0,0,3,4,3,14,20,12,29,16,21,23,20,9,157,0,4,0,3,6,0,0,0,4,15,0,4,5,7,0,7,0,11,0,33,4,9,13,19,11,27,0,14,0,97,5,16,11,25,16,27,7,10,0,119,7,13,14,38,14,36,9,24,6,155,16,36,44,110,40,59,22,36,3,367,26,42,64,141,45,66,25,33,5,446,57,73,145,159,67,65,47,54,0,659,77,120,171,101,80,60,54,39,10,723,59,137,114,40,43,19,36,25,0,467,69,142,83,26,32,21,34,12,5,419,49,95,52,19,19,8,12,8,8,274,83,114,58,24,21,12,13,12,4,337,26,23,21,3,3,0,0,0,0,77,33,31,8,0,0,0,0,0,0,81,0,0,10,8,0,0,0,10,7,35,514,847,801,737,406,406,272,280,55,4324
202011023,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,4,0,0,7,0,0,0,3,0,12,0,3,0,5,3,0,0,0,0,19,0,3,7,9,3,0,0,3,0,30,7,3,4,17,5,5,7,4,0,48,6,7,6,16,7,0,4,3,0,55,8,6,28,18,3,5,0,5,0,83,6,28,17,15,7,3,3,0,0,78,4,37,19,0,8,0,0,5,0,78,13,40,13,0,4,0,0,0,0,76,8,29,4,0,0,0,0,0,0,46,16,47,4,0,3,0,4,0,0,80,6,0,0,0,0,0,0,0,0,6,5,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,72,223,108,82,57,17,19,28,5,612
202011024,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,6,4,3,0,36,3,0,0,0,0,0,0,0,0,8,5,3,0,8,0,0,0,0,0,16,5,7,0,4,8,0,0,0,0,36,0,9,4,8,0,4,0,5,0,32,4,10,5,12,6,8,0,0,0,42,11,15,13,23,9,3,0,5,0,78,6,14,20,16,10,13,0,6,0,83,13,18,24,36,14,5,4,14,7,135,11,43,26,12,15,0,0,3,5,112,13,48,26,5,8,0,6,3,0,119,21,64,14,6,14,0,6,0,0,125,10,44,9,3,8,0,4,0,3,81,34,76,11,3,5,0,0,0,0,128,8,18,3,0,5,4,0,0,0,36,12,15,0,0,3,3,0,0,0,31,0,5,0,0,0,0,0,0,0,3,142,389,170,134,111,39,24,46,17,1071
202011025,0,0,0,0,0,0,0,0,0,3,10,10,6,7,3,5,0,5,4,67,3,0,0,0,3,0,0,0,0,6,0,4,0,5,3,9,0,5,0,28,5,4,0,0,0,4,4,8,0,27,0,8,3,15,6,10,3,7,0,47,3,9,14,20,13,5,0,11,0,71,7,14,20,37,20,20,7,24,6,155,7,20,34,65,18,27,3,22,0,208,24,41,97,73,47,31,20,26,6,360,38,55,126,37,43,30,25,20,8,385,31,83,68,19,34,15,19,13,3,275,27,89,41,17,36,19,11,9,0,249,33,84,31,10,24,10,4,9,0,211,98,107,66,8,27,3,22,11,3,355,23,7,20,0,4,0,7,0,0,64,16,14,10,0,0,5,3,0,0,47,0,0,0,0,5,0,0,0,3,12,317,541,540,301,299,193,132,160,32,2507
202021026,0,0,0,0,0,0,0,0,0,5,6,0,3,0,4,6,0,21,4,47,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,8,0,3,4,0,0,0,5,4,0,21,7,3,3,6,0,4,0,0,0,27,0,4,9,0,4,0,0,9,0,39,11,3,11,6,10,0,0,11,5,67,14,9,21,9,6,4,5,32,3,102,17,14,26,3,18,0,15,85,0,178,28,19,26,5,8,3,17,57,0,171,22,24,21,8,11,0,4,17,0,102,13,26,25,3,7,0,3,7,0,92,10,18,15,0,3,0,4,6,5,58,30,24,17,0,10,0,3,0,0,81,0,3,0,0,0,0,0,0,0,12,11,9,0,0,0,0,0,0,0,21,0,0,3,5,0,0,0,3,0,14,169,171,184,49,86,12,60,242,17,1001
202021027,0,0,0,0,0,0,0,0,0,4,7,21,12,18,18,8,3,25,3,118,3,0,0,0,4,0,0,0,0,9,0,3,4,4,6,5,0,4,0,30,4,19,3,9,7,6,3,11,4,63,12,32,16,17,10,18,4,16,0,127,3,37,29,27,22,25,8,24,3,188,16,63,30,47,28,22,12,54,4,268,27,83,52,95,46,27,11,79,5,421,49,110,78,81,41,22,21,132,7,544,47,166,129,96,67,19,32,98,4,666,42,153,80,79,37,10,19,27,4,448,40,155,58,87,37,9,21,13,6,411,33,109,41,49,17,0,3,4,8,270,88,151,63,63,11,7,0,3,3,392,23,18,5,0,8,0,0,0,0,56,33,45,8,0,6,3,0,0,0,101,3,5,3,5,0,0,0,0,8,27,426,1148,594,654,352,186,133,472,54,4019
202021028,0,0,0,0,0,0,0,0,0,0,12,4,0,4,7,4,5,5,0,48,11,4,0,4,0,0,0,4,0,21,4,4,0,0,4,4,0,3,0,23,10,3,5,5,5,7,0,8,3,43,20,17,9,11,8,3,0,13,0,76,19,12,14,11,7,0,0,12,0,75,17,20,20,13,17,8,4,15,3,123,29,23,12,22,16,7,3,13,0,124,27,36,32,10,11,0,3,14,0,142,31,39,30,14,16,11,4,13,0,158,21,37,16,8,7,3,0,5,0,97,23,35,15,9,4,0,3,0,5,88,16,24,7,9,6,0,4,0,0,64,33,40,12,4,4,0,8,5,3,112,7,11,0,0,0,0,0,0,0,23,20,17,3,0,0,0,0,0,0,40,4,0,3,0,0,0,0,0,0,13,291,322,181,109,106,43,45,101,17,1215
202021029,0,5,0,0,0,0,0,0,4,8,6,5,3,0,0,0,3,4,8,32,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,8,4,0,4,0,5,5,0,0,0,22,0,3,7,0,0,3,0,8,0,25,16,0,5,9,0,8,0,3,0,45,6,7,13,21,3,13,3,3,0,65,9,13,19,15,4,3,0,13,4,91,19,17,10,26,11,10,4,6,0,97,16,14,22,0,7,0,8,13,0,100,22,19,15,3,3,0,14,3,5,84,16,17,14,3,6,0,22,3,0,80,20,22,9,3,3,0,14,0,0,72,22,43,23,4,0,0,17,0,4,121,8,5,6,0,0,0,10,0,0,24,8,6,3,0,4,0,0,0,0,24,0,5,0,0,0,3,0,0,4,10,164,171,165,90,51,51,97,70,17,874
202021030,0,0,0,6,0,0,0,0,0,13,13,11,12,24,9,9,0,32,7,119,14,3,0,0,4,0,0,0,3,28,12,5,7,8,0,4,0,10,0,41,6,13,10,17,8,14,0,12,0,77,15,12,13,27,10,12,0,15,0,104,16,5,23,41,13,12,4,14,0,131,30,40,27,60,27,24,5,24,3,242,30,63,24,83,26,26,16,36,0,306,41,74,67,82,45,25,17,67,0,415,58,91,103,114,50,17,26,51,3,511,50,120,70,93,21,19,16,8,5,415,60,134,40,56,23,8,16,10,5,350,43,92,19,61,19,7,6,0,0,254,84,141,34,56,17,6,7,9,0,348,29,21,9,3,3,4,0,3,0,66,34,32,3,4,4,3,0,4,0,81,3,7,6,10,4,0,4,4,5,46,520,846,449,701,263,185,128,269,36,3409
202021031,0,0,0,0,0,0,0,0,0,4,10,10,5,12,5,7,0,0,4,57,4,0,0,0,0,0,0,0,4,12,0,6,0,7,0,4,0,3,0,25,0,16,8,7,5,8,0,9,0,47,4,12,0,16,6,4,0,10,0,54,5,11,7,24,12,11,0,3,3,83,7,24,16,29,15,13,0,12,0,111,10,19,21,30,23,12,4,12,3,140,24,39,30,41,13,14,0,15,3,170,22,56,59,26,13,14,9,23,3,215,27,63,38,13,20,7,8,3,3,171,19,68,25,22,11,3,4,3,0,159,15,54,13,6,0,3,0,0,0,98,49,84,11,15,4,0,0,4,4,178,11,19,9,3,5,3,0,0,0,41,29,47,0,5,3,6,0,0,3,96,0,3,6,4,0,0,0,0,5,15,236,516,247,240,139,95,25,98,25,1619
202031032,0,0,0,0,0,0,0,0,0,0,9,4,0,0,4,3,12,0,4,36,4,0,3,0,0,0,0,0,0,7,0,4,0,0,0,4,0,0,0,7,0,0,3,0,0,4,0,3,0,14,9,3,6,0,4,0,0,4,0,31,10,3,4,9,5,6,4,3,0,32,13,3,13,7,8,0,0,5,0,54,9,9,11,4,7,3,5,4,0,51,16,7,14,9,8,0,5,12,0,68,19,8,17,4,11,0,16,20,5,99,26,4,23,3,17,0,21,16,0,114,36,14,29,0,7,0,30,6,0,128,26,19,17,5,9,0,37,9,0,119,33,63,82,5,0,0,58,5,7,261,8,8,25,0,0,0,7,0,0,45,24,7,6,0,0,0,9,4,0,53,4,0,0,0,0,0,4,0,3,12,226,152,249,39,81,22,197,99,15,1084
202031033,4,0,0,0,0,0,0,0,0,15,40,10,8,5,3,5,5,15,6,88,27,0,0,0,0,0,0,5,0,35,7,0,0,0,0,0,0,0,0,21,18,0,3,0,3,0,0,8,0,41,22,6,4,4,0,7,4,13,0,67,20,8,4,10,12,8,7,12,0,81,44,12,10,23,13,11,0,18,0,129,48,17,8,18,10,3,10,31,0,150,71,22,26,24,11,5,8,38,5,209,75,46,24,15,27,0,21,29,0,241,52,39,33,0,11,0,11,18,0,164,59,40,13,0,13,0,10,16,0,151,29,25,3,5,0,0,6,7,0,86,56,43,8,11,0,0,7,0,0,125,11,3,0,0,0,0,0,0,0,20,14,4,0,0,0,0,0,0,0,21,27,4,5,0,3,0,0,4,4,44,580,269,142,123,113,44,88,191,28,1579
203011034,0,0,0,0,0,0,0,0,0,10,5,3,10,11,6,5,5,5,3,46,0,0,0,0,4,0,0,0,0,8,0,0,5,5,0,0,0,7,0,18,0,4,0,0,4,3,0,3,0,25,5,5,7,14,4,8,3,4,0,49,11,6,9,15,5,5,0,3,0,64,3,11,14,35,10,0,0,13,0,92,7,17,21,45,14,3,0,14,0,125,21,18,32,35,15,10,0,22,0,149,21,41,29,28,22,3,7,19,0,170,17,68,22,6,20,5,7,7,0,155,15,47,17,8,9,4,0,5,0,112,7,30,16,0,12,3,3,5,0,83,29,46,13,7,7,0,0,7,4,121,7,3,0,0,0,0,0,0,0,16,8,19,8,0,3,0,0,0,0,34,0,4,3,3,0,0,0,0,4,22,163,322,194,217,132,60,31,111,12,1248
203011035,0,3,0,0,0,0,0,0,0,7,11,6,0,3,0,9,0,15,0,44,10,0,0,0,0,0,0,0,0,11,4,6,0,0,0,0,0,0,0,21,5,4,0,4,7,3,0,10,0,35,11,4,4,7,4,7,0,9,0,51,10,7,4,13,6,0,0,11,0,54,16,3,18,10,9,3,5,8,0,71,23,16,12,6,7,9,0,22,0,96,24,9,13,9,6,0,8,26,0,102,43,27,21,0,12,4,12,22,7,154,22,24,19,4,5,3,12,8,4,101,23,21,15,4,14,0,4,6,0,82,12,27,3,3,3,0,0,4,0,47,32,26,16,0,6,0,0,5,0,91,17,8,3,0,0,0,0,0,0,27,6,4,5,0,6,0,0,3,0,22,5,0,0,0,0,0,0,4,4,12,265,186,142,64,86,33,43,143,15,977
203011036,0,0,0,0,0,0,0,0,0,4,11,6,9,4,7,0,0,6,0,44,8,0,0,0,0,0,0,3,3,22,9,0,3,3,0,0,0,3,0,18,8,9,3,3,3,3,0,8,0,38,16,6,12,13,3,5,0,3,0,55,12,3,12,11,0,0,0,5,0,50,25,16,11,19,13,5,6,8,0,95,23,13,16,27,9,4,3,18,0,113,32,27,23,16,8,0,0,11,0,120,48,22,26,18,11,0,9,17,0,150,34,28,34,5,20,0,8,6,0,131,30,32,20,0,4,0,7,7,3,98,15,22,7,3,0,0,11,5,4,69,44,28,4,8,6,7,3,4,0,98,9,5,0,0,0,0,0,0,0,17,21,13,5,0,5,5,0,0,0,45,4,0,7,3,0,0,0,0,0,16,331,221,178,130,89,28,50,95,12,1134
203021037,0,3,0,0,0,0,0,0,0,4,14,14,9,27,12,14,6,12,10,110,4,3,3,0,6,0,0,0,5,16,0,13,0,10,3,9,0,5,3,46,6,20,9,15,12,21,0,24,0,101,8,24,6,22,4,23,8,7,0,89,5,26,16,58,21,25,5,30,3,191,16,48,39,92,29,32,4,22,6,284,20,86,55,129,34,25,11,27,0,378,24,84,87,133,58,41,16,16,3,463,36,143,104,111,52,29,20,30,11,538,46,154,63,62,32,19,5,15,7,400,41,194,54,43,29,10,5,0,3,381,24,145,15,31,16,3,0,3,0,234,70,187,26,59,16,3,0,3,0,360,18,37,4,11,3,3,0,0,0,78,33,67,0,13,3,0,0,0,0,116,6,6,9,5,3,0,0,5,8,36,360,1225,481,802,318,248,73,175,47,3725
203021039,4,7,6,8,0,0,3,0,31,57,59,150,54,103,91,40,35,64,96,690,9,12,10,14,6,3,4,4,12,84,4,13,13,44,13,19,0,14,5,121,12,41,26,90,49,58,5,37,5,325,17,68,56,134,64,77,14,70,17,528,29,100,96,149,118,98,26,91,14,726,52,232,142,291,277,134,57,118,13,1320,75,376,224,383,369,140,76,147,27,1809,180,657,426,431,569,177,147,221,43,2846,262,1211,578,404,825,154,186,190,49,3851,303,1440,385,271,724,107,102,87,47,3461,320,1583,306,214,474,72,53,73,47,3139,354,1338,185,166,269,41,33,23,46,2452,1058,2069,289,187,412,69,41,21,53,4198,254,287,27,20,33,11,25,0,5,666,395,737,36,35,59,11,9,5,11,1303,19,49,26,13,23,8,9,8,56,210,3336,10235,2821,2839,4288,1181,789,1099,450,27050
203021040,0,0,0,0,0,0,0,0,6,9,13,24,13,23,11,7,4,4,15,114,8,9,0,4,4,0,0,0,0,30,3,4,0,9,0,0,0,3,0,28,6,18,15,31,4,13,0,7,0,90,6,17,11,32,23,25,0,18,3,143,4,17,22,62,30,41,8,30,3,218,21,37,29,115,31,47,9,23,3,316,21,63,66,125,44,36,14,20,0,403,36,103,106,151,63,37,11,35,5,546,62,175,127,106,80,29,11,15,3,624,53,187,76,50,49,19,3,14,0,458,66,205,69,50,45,11,4,6,4,445,40,161,29,23,24,9,0,11,0,295,87,223,47,30,13,16,3,4,3,434,20,39,0,4,4,4,0,4,0,83,63,68,8,0,6,6,0,0,3,162,0,5,5,3,0,0,0,0,17,26,507,1348,613,795,425,285,76,184,59,4298
203021042,0,0,0,0,0,0,0,0,4,6,9,26,14,14,14,3,5,12,14,106,0,13,0,0,4,0,0,0,3,20,3,19,5,9,11,9,0,0,0,57,0,31,10,24,16,9,0,4,3,110,4,28,5,28,23,9,4,9,0,115,9,52,21,32,24,8,4,17,4,168,4,104,28,72,44,19,9,26,3,313,16,99,38,86,54,14,15,22,0,351,29,161,60,138,85,24,24,60,8,600,66,276,93,133,100,8,47,63,7,800,53,326,79,64,78,6,9,27,6,643,62,356,95,47,85,10,0,8,6,672,65,337,44,20,53,0,3,8,0,526,169,573,50,17,50,5,4,9,6,874,59,83,3,0,3,6,0,0,4,158,94,196,0,0,10,3,0,0,0,300,3,20,5,0,4,0,0,3,6,47,644,2672,546,668,636,131,127,268,63,5765
203021043,0,0,0,3,0,0,3,0,8,28,16,16,17,25,20,6,14,25,29,171,4,3,3,3,5,0,3,0,0,22,5,3,0,5,5,8,0,4,0,34,4,8,14,10,13,8,5,13,0,69,10,4,11,26,22,9,22,10,3,111,13,10,19,34,8,16,17,27,3,150,16,22,38,70,26,27,38,28,3,263,29,39,51,92,37,22,40,51,9,374,32,56,84,110,56,28,76,65,9,519,47,83,112,150,69,18,84,69,14,653,60,109,114,149,58,11,57,50,7,618,54,142,150,207,38,6,39,23,11,664,52,134,133,131,26,8,25,19,5,517,150,267,257,139,12,3,24,18,6,867,18,29,35,3,0,0,0,4,0,91,72,46,30,4,10,0,0,0,4,167,8,7,15,10,5,0,8,0,19,76,554,956,1059,1144,385,167,456,371,96,5191
203021044,0,0,0,5,4,0,0,0,0,9,5,7,4,10,3,0,3,7,4,43,5,0,0,0,3,0,0,0,0,6,0,0,0,4,0,4,0,4,0,18,0,0,4,7,0,10,0,3,0,37,0,4,5,13,8,13,0,3,0,50,3,3,7,22,7,12,3,15,0,74,5,13,14,42,8,24,3,10,5,134,11,16,20,62,10,23,4,9,4,152,11,18,32,75,11,35,0,10,0,201,28,32,36,48,12,23,5,10,0,191,15,36,24,10,10,6,3,11,4,118,12,30,18,13,3,3,4,3,0,88,8,23,9,11,7,0,0,3,0,62,20,43,14,13,4,3,0,0,0,95,0,9,0,0,0,0,0,0,0,19,6,23,3,0,0,0,0,0,0,37,0,3,0,5,0,0,0,0,0,14,129,266,200,329,87,159,37,81,16,1302
203021045,0,5,3,0,0,0,0,0,7,17,7,11,17,13,10,10,13,13,15,112,4,3,3,3,8,0,0,0,0,21,3,7,0,4,6,6,0,3,0,28,0,6,10,10,6,11,7,10,0,57,6,11,16,20,3,5,3,17,0,82,9,12,11,45,20,11,9,17,4,141,9,27,36,62,28,27,12,32,4,239,20,45,70,81,41,24,12,29,5,324,27,47,131,105,50,24,39,57,0,475,60,79,164,88,52,19,65,60,8,589,40,105,130,50,26,15,43,30,10,440,38,95,108,35,24,8,20,10,4,346,37,98,62,13,11,3,10,7,0,241,84,150,69,13,8,5,8,16,9,360,26,15,5,0,0,0,0,0,0,53,29,30,4,4,0,0,0,0,0,81,4,7,9,7,0,0,0,4,9,46,408,743,825,531,280,156,229,291,52,3514
203021046,0,0,0,0,0,0,0,0,0,8,8,19,4,5,12,8,3,11,12,88,4,0,0,0,0,0,0,3,0,12,0,19,0,12,0,5,0,4,0,32,0,13,0,19,8,6,3,8,0,71,5,25,11,33,14,14,4,12,0,103,8,23,14,41,11,12,5,12,0,139,11,45,28,72,20,10,5,28,7,235,22,74,58,90,37,15,5,28,0,335,33,127,84,85,51,33,19,15,5,453,37,160,118,61,53,30,11,38,7,512,46,185,81,30,57,7,5,11,3,429,39,184,75,15,27,13,0,4,5,370,46,187,40,11,14,7,0,5,0,312,92,260,42,15,15,14,0,9,0,453,37,42,7,0,5,3,0,0,0,104,46,71,4,0,3,11,0,3,0,147,9,6,8,0,3,0,0,0,7,28,439,1418,576,500,345,187,54,164,44,3732
203021047,0,0,0,0,0,0,0,0,11,16,27,30,23,40,20,17,28,32,19,233,6,4,8,5,7,6,0,0,0,39,0,0,7,13,0,5,3,3,0,31,0,4,20,13,8,16,10,21,9,99,5,15,12,43,17,10,14,17,5,136,8,26,33,57,13,19,23,31,7,219,18,53,51,142,59,26,32,52,5,436,36,80,81,168,84,39,65,57,8,604,47,151,160,173,120,60,136,96,6,951,96,416,258,176,190,78,151,69,12,1446,120,378,202,97,143,77,79,44,13,1147,126,372,184,71,79,47,62,21,13,973,108,309,128,39,40,21,19,23,11,701,291,428,203,20,65,44,35,29,17,1139,97,64,43,7,8,8,3,3,5,237,161,71,42,6,8,13,8,6,0,314,3,10,14,8,4,3,10,6,16,75,1118,2376,1436,1030,860,460,649,479,129,8535
203021485,0,0,0,0,0,0,0,0,0,0,3,5,0,11,0,0,0,4,4,28,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,12,0,3,4,9,4,4,0,4,0,24,0,5,5,9,0,4,0,0,0,41,0,10,10,29,10,0,3,9,0,70,3,13,15,53,11,0,6,10,0,115,3,18,21,58,3,3,3,10,0,120,9,30,28,38,15,4,6,5,0,136,0,27,16,25,6,3,4,5,0,95,13,34,19,8,3,0,4,4,0,90,9,32,10,7,5,0,0,0,3,62,10,58,22,3,4,3,3,4,0,109,6,10,0,0,0,0,0,0,0,14,4,6,6,0,0,3,0,0,0,22,0,0,5,0,0,0,0,0,3,10,69,256,156,256,58,37,33,56,9,922
203021486,0,0,0,0,0,0,0,0,0,7,15,15,27,12,10,13,9,23,18,132,0,6,0,4,0,0,0,0,0,12,0,5,0,4,3,3,0,4,0,31,3,5,0,3,3,16,0,13,0,54,9,8,10,27,9,24,4,7,0,96,0,13,10,17,11,26,10,14,4,106,15,15,18,45,20,28,6,39,4,194,15,34,43,53,40,46,18,35,9,283,20,47,84,58,58,30,61,63,5,441,46,111,123,62,66,22,67,58,6,554,39,115,114,41,37,9,39,38,9,436,41,122,118,29,25,10,25,19,0,386,34,98,86,31,18,4,15,24,5,325,116,240,231,34,34,3,21,26,8,720,41,34,69,9,7,9,7,0,0,170,61,59,86,7,5,3,5,5,3,230,0,5,8,0,0,0,0,3,15,42,455,913,1002,426,331,242,274,359,67,4072
203021487,0,0,0,4,0,0,0,0,11,18,6,5,5,27,10,18,5,18,21,121,4,11,0,4,0,4,0,0,8,32,0,16,7,15,4,20,0,3,4,66,10,14,8,27,6,24,9,12,0,104,12,15,22,35,15,45,3,17,0,174,9,18,25,61,14,53,10,42,0,236,15,29,38,99,30,103,12,38,3,366,32,52,75,141,49,115,24,42,5,533,42,73,115,157,65,72,31,46,9,604,70,100,141,129,76,48,21,37,4,628,55,109,99,62,56,36,18,17,3,447,60,119,88,41,30,17,10,14,3,378,32,77,52,23,15,8,7,8,4,233,96,139,70,24,14,8,12,7,0,378,27,20,15,0,0,3,0,0,4,72,23,40,8,3,0,3,4,0,0,87,8,4,18,9,4,7,0,0,20,61,497,824,784,836,389,550,160,287,79,4405
203021488,0,0,0,0,0,0,0,0,3,9,8,16,3,17,4,7,9,14,14,88,7,5,0,0,3,0,0,0,0,13,0,0,0,3,0,4,0,8,0,13,0,0,3,9,4,5,0,4,0,32,5,8,3,16,5,15,4,17,0,72,0,7,8,24,8,17,10,21,0,91,11,17,9,41,11,20,11,20,5,141,15,18,18,60,17,31,15,9,3,193,11,31,33,77,36,24,37,23,4,268,31,55,57,57,42,20,36,26,3,326,30,46,60,36,25,9,20,9,0,232,28,54,60,23,13,7,25,4,7,234,14,74,58,14,10,0,12,6,0,183,71,125,81,45,13,0,23,13,4,373,24,7,15,3,0,0,4,0,0,52,22,17,5,3,0,0,9,6,5,61,0,0,6,0,8,0,3,0,7,26,252,463,420,406,194,155,203,162,43,2302
