POW_SA2_CODE_2021,SWs_PINS_H_0,SWs_PINS_H_1_19,SWs_PINS_H_20_29,SWs_PINS_H_30_34,SWs_PINS_H_35_39,SWs_PINS_H_40_44,SWs_PINS_H_45_49,SWs_PINS_H_50ov,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_19,SWs_Tot_H_20_29,SWs_Tot_H_30_34,SWs_Tot_H_35_39,SWs_Tot_H_40_44,SWs_Tot_H_45_49,SWs_Tot_H_50ov,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_19,MaOpD_NNI_H_20_29,MaOpD_NNI_H_30_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40_44,MaOpD_NNI_H_45_49,MaOpD_NNI_H_50ov,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_19,MaOpD_1_149_H_20_29,MaOpD_1_149_H_30_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40_44,MaOpD_1_149_H_45_49,MaOpD_1_149_H_50ov,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_19,MaOpD_150_299_H_20_29,MaOpD_150_299_H_30_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40_44,MaOpD_150_299_H_45_49,MaOpD_150_299_H_50ov,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_19,MaOpD_300_399_H_20_29,MaOpD_300_399_H_30_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40_44,MaOpD_300_399_H_45_49,MaOpD_300_399_H_50ov,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot,MaOpD_400_499_H_0,MaOpD_400_499_H_1_19,MaOpD_400_499_H_20_29,MaOpD_400_499_H_30_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40_44,MaOpD_400_499_H_45_49,MaOpD_400_499_H_50ov,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_19,MaOpD_500_649_H_20_29,MaOpD_500_649_H_30_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40_44,MaOpD_500_649_H_45_49,MaOpD_500_649_H_50ov,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_19,MaOpD_650_799_H_20_29,MaOpD_650_799_H_30_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40_44,MaOpD_650_799_H_45_49,MaOpD_650_799_H_50ov,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_19,MaOpD_800_999_H_20_29,MaOpD_800_999_H_30_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40_44,MaOpD_800_999_H_45_49,MaOpD_800_999_H_50ov,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_19,MaOpD_1000_1249_H_20_29,MaOpD_1000_1249_H_30_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40_44,MaOpD_1000_1249_H_45_49,MaOpD_1000_1249_H_50ov,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_19,MaOpD_1250_1499_H_20_29,MaOpD_1250_1499_H_30_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40_44,MaOpD_1250_1499_H_45_49,MaOpD_1250_1499_H_50ov,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_19,MaOpD_1500_1749_H_20_29,MaOpD_1500_1749_H_30_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40_44,MaOpD_1500_1749_H_45_49,MaOpD_1500_1749_H_50ov,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_19,MaOpD_1750_1999_H_20_29,MaOpD_1750_1999_H_30_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40_44,MaOpD_1750_1999_H_45_49,MaOpD_1750_1999_H_50ov,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_19,MaOpD_2000_2999_H_20_29,MaOpD_2000_2999_H_30_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40_44,MaOpD_2000_2999_H_45_49,MaOpD_2000_2999_H_50ov,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000_3499_H_0,MaOpD_3000_3499_H_1_19,MaOpD_3000_3499_H_20_29,MaOpD_3000_3499_H_30_34,MaOpD_3000_3499_H_35_39,MaOpD_3000_3499_H_40_44,MaOpD_3000_3499_H_45_49,MaOpD_3000_3499_H_50ov,MaOpD_3000_3499_H_NS,MaOpD_3000_3499_H_Tot,MaOpD_3500mo_H_0,MaOpD_3500mo_H_1_19,MaOpD_3500mo_H_20_29,MaOpD_3500mo_H_30_34,MaOpD_3500mo_H_35_39,MaOpD_3500mo_H_40_44,MaOpD_3500mo_H_45_49,MaOpD_3500mo_H_50ov,MaOpD_3500mo_H_NS,MaOpD_3500mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_19,MaOpD_PINS_H_20_29,MaOpD_PINS_H_30_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40_44,MaOpD_PINS_H_45_49,MaOpD_PINS_H_50ov,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_19,MaOpD_Tot_H_20_29,MaOpD_Tot_H_30_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40_44,MaOpD_Tot_H_45_49,MaOpD_Tot_H_50ov,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_19,Lab_NNI_H_20_29,Lab_NNI_H_30_34,Lab_NNI_H_35_39,Lab_NNI_H_40_44,Lab_NNI_H_45_49,Lab_NNI_H_50ov,Lab_NNI_H_NS,Lab_NNI_H_Tot
209041431,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,5,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,7,0,0,3,3,0,0,0,11,0,3,0,0,0,0,0,0,0,8,0,0,4,0,5,3,0,0,0,12,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,6,3,15,19,7,9,6,82,0,0,0,0,0,0,0,0,0,0
209041432,0,4,3,0,5,0,0,0,10,20,161,718,362,126,289,172,43,63,23,1956,0,3,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,11,4,12,4,0,0,0,0,0,0,20,0,10,5,0,0,0,0,0,0,21,0,11,20,4,0,0,0,0,0,37,0,13,19,12,29,16,0,3,3,99,4,3,11,8,101,63,12,7,0,215,3,9,7,4,73,66,22,23,0,206,3,3,5,3,35,37,10,22,0,113,4,0,0,0,5,20,8,14,0,62,0,0,0,3,5,5,4,19,0,34,6,3,0,0,9,28,10,10,0,58,3,0,0,0,0,0,4,6,0,10,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,4,11,37,78,86,39,261,235,76,113,16,928,0,0,5,0,0,0,0,0,4,13
209041433,0,0,0,0,0,0,0,0,0,0,8,109,65,21,54,36,19,29,5,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,10,0,6,3,0,0,0,0,0,0,7,0,4,7,3,0,0,0,0,0,13,3,3,18,3,3,6,0,0,0,36,0,5,17,3,13,8,0,0,3,51,0,0,11,8,31,30,4,10,0,106,3,0,4,5,30,26,24,29,5,126,0,0,0,4,5,23,14,17,3,68,0,0,0,0,5,14,10,10,4,44,0,0,0,0,6,0,3,12,0,16,0,0,0,0,0,7,0,10,0,22,0,0,0,0,3,0,0,6,0,11,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,0,0,0,0,4,9,25,68,35,94,117,60,91,13,513,0,0,0,0,0,0,0,0,0,0
209041435,0,0,0,0,0,0,0,0,0,0,7,32,6,8,3,3,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,8,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,8,11,0,8,0,49,0,0,0,0,0,0,0,0,0,0
209041436,0,0,0,0,0,0,0,0,0,6,20,146,63,20,47,35,10,16,10,367,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,0,0,0,0,7,3,0,0,0,20,0,0,0,5,0,4,0,0,0,13,0,0,3,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,4,16,14,7,16,0,76,0,0,0,0,0,0,0,0,0,0
209041437,0,0,0,0,0,0,0,0,0,0,7,74,36,18,32,16,7,5,0,188,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,5,9,4,0,0,0,0,0,22,0,4,4,4,3,0,0,3,0,38,0,6,12,7,8,8,5,4,0,44,3,4,8,8,4,12,0,6,0,52,0,3,4,0,16,15,5,12,0,56,0,0,8,0,7,26,7,18,0,58,0,0,0,0,0,13,10,15,0,43,0,0,0,0,3,4,0,7,0,16,0,0,0,0,0,4,4,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,36,47,27,54,83,30,84,5,379,0,0,0,0,0,0,0,0,0,0
209041527,0,0,0,0,0,0,0,0,0,0,13,116,52,19,19,25,3,11,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,3,0,0,0,0,14,0,0,4,5,8,8,6,5,0,27,0,0,0,0,9,11,0,5,0,25,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,0,0,4,0,12,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,15,4,26,27,8,13,4,120,0,0,0,0,0,0,0,0,0,5
209041528,0,0,0,0,0,0,0,0,0,3,7,83,9,4,6,6,0,8,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,6,0,3,3,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,7,4,0,6,0,32,0,0,0,0,0,0,0,0,0,0
209041529,0,0,0,0,0,0,0,0,0,3,4,82,53,21,24,12,3,8,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,6,4,4,0,0,0,3,0,24,0,0,0,4,0,0,0,0,0,9,0,0,0,0,5,0,0,5,0,13,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,9,11,5,0,9,0,70,0,0,0,0,0,0,0,0,0,0
209041530,0,0,0,0,0,0,0,0,0,6,3,27,26,11,60,56,16,33,3,245,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,9,0,11,6,0,0,0,0,0,0,16,4,5,9,0,0,0,0,0,0,25,0,14,20,0,6,0,0,0,0,36,0,8,19,6,11,13,0,0,0,57,0,8,15,11,34,20,7,5,0,102,0,3,13,11,43,36,8,9,5,122,4,3,3,0,19,20,7,13,0,62,0,0,0,0,12,14,7,6,0,46,0,0,0,0,0,5,0,9,0,20,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,69,88,34,126,112,30,47,13,523,0,0,0,0,0,0,0,0,0,3
209041531,0,0,0,0,0,0,0,0,0,0,5,87,43,16,24,20,0,10,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,4,0,4,0,0,0,12,0,0,0,0,4,5,0,0,0,7,0,3,0,0,6,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,4,10,12,4,9,0,59,0,0,0,0,0,0,0,0,0,0
209041532,0,0,0,0,0,0,0,0,0,0,0,76,40,13,30,7,4,6,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,3,0,0,0,5,0,0,0,8,0,0,4,0,0,3,0,4,0,12,0,0,0,0,6,8,4,0,0,15,0,0,0,0,0,3,0,4,0,15,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,3,11,20,8,15,0,85,0,0,0,0,0,0,0,0,0,0
210011226,4,6,0,0,4,0,0,0,0,10,128,452,151,56,91,43,15,25,7,970,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,9,3,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,8,0,6,9,0,0,4,0,0,0,7,3,3,3,5,6,3,0,3,0,22,0,9,5,3,5,5,0,0,0,36,5,3,0,9,33,13,3,3,0,67,0,3,9,9,31,30,0,8,0,88,0,0,0,0,12,13,5,5,0,39,0,0,0,0,9,8,3,6,0,27,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42,29,25,88,93,11,38,4,347,0,0,0,0,0,0,0,0,0,0
210011227,0,0,0,0,3,0,0,0,0,7,125,274,131,51,168,76,23,26,8,878,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,3,6,3,0,0,0,0,0,11,0,0,6,0,21,11,0,0,5,45,0,0,0,4,5,10,4,3,0,26,0,3,0,0,6,5,6,0,0,24,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,9,5,0,0,0,6,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,13,19,21,9,46,25,12,17,12,167,0,0,0,0,0,0,0,0,0,7
210011228,0,0,0,0,0,4,0,0,3,8,38,145,96,71,209,250,65,79,11,969,0,0,0,0,0,0,0,0,4,7,0,7,0,0,0,0,0,0,0,10,0,30,6,0,0,0,0,0,0,39,5,30,9,3,0,0,0,0,0,55,0,33,36,0,6,0,0,0,3,80,7,31,52,11,13,12,0,4,7,146,16,21,49,41,67,45,0,6,11,263,17,33,68,45,209,146,22,15,5,571,16,18,36,26,190,218,47,57,8,616,16,11,13,10,91,119,41,73,8,374,4,6,3,8,75,67,29,83,3,275,3,0,0,0,23,25,13,47,0,117,0,0,0,5,13,27,9,46,0,101,0,0,0,0,0,7,0,10,0,12,0,0,0,0,0,0,0,5,0,13,0,0,5,0,4,0,0,3,9,22,89,233,276,166,699,670,160,354,54,2702,5,6,0,0,0,0,0,0,5,17
210011230,0,0,0,0,0,0,0,0,0,6,19,104,26,18,33,24,9,6,5,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,4,0,0,0,10,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,6,6,11,6,7,0,55,0,0,0,0,0,0,0,0,0,3
210011231,0,0,0,0,0,0,0,0,0,3,5,53,19,7,9,9,4,10,0,118,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
210011533,0,0,0,0,0,0,0,0,0,0,13,71,36,12,8,8,5,9,3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,4,3,4,0,0,0,0,6,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,6,5,8,4,0,0,38,0,0,0,0,0,0,0,0,0,0
210011534,0,0,0,0,0,0,0,0,0,3,8,69,34,26,21,24,10,13,0,215,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,3,0,5,0,0,0,5,0,0,0,9,4,0,0,0,5,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,4,9,3,4,0,5,0,50,0,0,0,0,0,0,0,0,0,0
210021232,0,0,0,0,0,0,0,0,0,0,26,219,73,26,50,47,14,15,5,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,0,12,0,4,4,0,0,0,0,0,0,16,0,0,0,4,6,0,0,0,0,21,0,0,0,4,4,9,5,0,0,31,0,0,0,0,5,7,0,6,0,26,5,0,0,0,0,9,0,0,0,12,0,0,0,0,3,9,0,0,0,15,0,0,0,0,0,5,0,8,0,12,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,11,7,28,38,9,28,3,163,0,0,0,0,0,0,0,0,0,4
210021233,0,0,0,0,0,0,0,0,0,0,0,14,0,4,10,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0
210021234,0,0,0,0,0,0,0,0,0,0,11,60,20,5,15,4,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,3,9,0,25,0,0,0,0,0,0,0,0,0,0
210021235,0,0,0,0,0,0,0,0,0,5,10,68,42,15,18,21,6,17,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,7,0,6,3,3,0,6,0,0,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,6,0,3,0,13,0,0,0,5,0,5,3,4,0,23,0,0,0,0,4,6,4,11,0,27,0,0,0,0,0,3,5,3,0,15,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,9,9,14,25,19,33,3,131,0,7,0,0,0,0,0,0,0,5
210031236,0,0,0,0,0,0,0,0,0,0,40,174,134,48,105,62,19,25,6,611,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,11,0,4,0,0,3,0,0,0,0,9,0,0,5,0,0,4,0,0,0,11,0,14,17,7,8,0,0,0,0,47,3,5,10,9,23,14,0,0,0,65,3,13,9,11,30,28,0,4,0,101,0,3,3,6,25,32,10,16,0,97,3,4,4,4,5,14,3,7,0,42,0,0,0,0,6,10,5,4,0,16,0,0,0,0,0,4,3,3,0,17,0,0,0,0,6,9,4,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,46,53,35,109,122,17,47,7,447,0,0,0,0,0,0,0,0,0,3
210031237,0,0,0,0,0,0,0,0,0,3,14,58,27,14,33,24,3,7,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,16,3,9,10,6,0,3,0,0,0,35,0,3,11,3,6,5,0,4,0,24,0,4,10,0,7,4,0,0,0,39,0,5,7,0,12,9,0,0,0,36,0,0,0,0,5,7,0,5,0,21,4,0,0,0,9,3,0,3,0,19,0,0,0,0,0,4,5,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,32,45,13,39,35,11,13,11,217,0,3,0,0,0,0,0,0,0,5
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
