POW_SA2_CODE_2021,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_19,OM_IEs_45_49_HW_20_29,OM_IEs_45_49_HW_30_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40_44,OM_IEs_45_49_HW_45_49,OM_IEs_45_49_HW_50mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_19,OM_IEs_50_54_HW_20_29,OM_IEs_50_54_HW_30_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40_44,OM_IEs_50_54_HW_45_49,OM_IEs_50_54_HW_50mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_19,OM_IEs_55_59_HW_20_29,OM_IEs_55_59_HW_30_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40_44,OM_IEs_55_59_HW_45_49,OM_IEs_55_59_HW_50mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_19,OM_IEs_60_64_HW_20_29,OM_IEs_60_64_HW_30_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40_44,OM_IEs_60_64_HW_45_49,OM_IEs_60_64_HW_50mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_19,OM_IEs_65_69_HW_20_29,OM_IEs_65_69_HW_30_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40_44,OM_IEs_65_69_HW_45_49,OM_IEs_65_69_HW_50mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_19,OM_IEs_70_74_HW_20_29,OM_IEs_70_74_HW_30_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40_44,OM_IEs_70_74_HW_45_49,OM_IEs_70_74_HW_50mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_19,OM_IEs_75ov_HW_20_29,OM_IEs_75ov_HW_30_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40_44,OM_IEs_75ov_HW_45_49,OM_IEs_75ov_HW_50mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_19,OM_IEs_Tot_HW_20_29,OM_IEs_Tot_HW_30_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40_44,OM_IEs_Tot_HW_45_49,OM_IEs_Tot_HW_50mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_19,OM_UIE_15_19_HW_20_29,OM_UIE_15_19_HW_30_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40_44,OM_UIE_15_19_HW_45_49,OM_UIE_15_19_HW_50mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_19,OM_UIE_20_24_HW_20_29,OM_UIE_20_24_HW_30_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40_44,OM_UIE_20_24_HW_45_49,OM_UIE_20_24_HW_50mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_19,OM_UIE_25_29_HW_20_29,OM_UIE_25_29_HW_30_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40_44,OM_UIE_25_29_HW_45_49,OM_UIE_25_29_HW_50mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_19,OM_UIE_30_34_HW_20_29,OM_UIE_30_34_HW_30_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40_44,OM_UIE_30_34_HW_45_49,OM_UIE_30_34_HW_50mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_19,OM_UIE_35_39_HW_20_29,OM_UIE_35_39_HW_30_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40_44,OM_UIE_35_39_HW_45_49,OM_UIE_35_39_HW_50mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_19,OM_UIE_40_44_HW_20_29,OM_UIE_40_44_HW_30_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40_44,OM_UIE_40_44_HW_45_49,OM_UIE_40_44_HW_50mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_19,OM_UIE_45_49_HW_20_29,OM_UIE_45_49_HW_30_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40_44,OM_UIE_45_49_HW_45_49,OM_UIE_45_49_HW_50mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_19,OM_UIE_50_54_HW_20_29,OM_UIE_50_54_HW_30_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40_44,OM_UIE_50_54_HW_45_49,OM_UIE_50_54_HW_50mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_19,OM_UIE_55_59_HW_20_29,OM_UIE_55_59_HW_30_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40_44,OM_UIE_55_59_HW_45_49,OM_UIE_55_59_HW_50mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_19,OM_UIE_60_64_HW_20_29,OM_UIE_60_64_HW_30_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40_44,OM_UIE_60_64_HW_45_49,OM_UIE_60_64_HW_50mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_19,OM_UIE_65_69_HW_20_29,OM_UIE_65_69_HW_30_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40_44,OM_UIE_65_69_HW_45_49,OM_UIE_65_69_HW_50mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_19,OM_UIE_70_74_HW_20_29,OM_UIE_70_74_HW_30_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40_44,OM_UIE_70_74_HW_45_49,OM_UIE_70_74_HW_50mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
201021012,0,0,4,4,0,10,5,9,0,38,0,0,0,0,3,7,3,10,0,34,0,10,8,5,0,3,0,16,0,41,0,0,3,0,6,0,8,3,0,18,0,0,6,3,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,7,5,23,27,11,13,38,16,76,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,9,0,9,3,0,6,3,0,3,0,20,0,4,0,0,0,0,0,3,0,15,0,3,0,3,0,0,0,4,0,15,4,0,5,0,3,0,0,7,0,17,0,7,3,6,0,4,0,12,0,31,4,5,6,0,0,3,0,9,0,28,0,6,6,0,3,0,0,4,0,13,0,5,3,0,0,0,0,4,0,12
201031013,0,0,0,0,3,6,0,4,0,12,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,6,0,13,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,9,3,7,8,11,4,12,5,37,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,3,0,0,0,9,0,4,0,0,0,4,0,0,0,9,0,0,0,0,0,3,0,0,0,12,6,0,0,3,0,0,0,7,0,17,0,0,0,0,4,0,0,4,0,15,0,0,0,0,0,3,0,15,0,22,0,4,3,3,0,0,3,5,0,16,0,4,5,0,0,4,0,5,0,20,0,3,3,4,0,0,3,0,0,15
201031014,0,3,0,0,5,0,0,12,0,18,0,0,4,0,0,7,0,3,0,10,0,0,0,0,0,0,0,4,0,10,0,7,0,0,0,0,0,7,0,21,0,0,0,0,0,0,0,6,0,9,0,3,0,0,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,0,5,13,3,11,3,24,5,58,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,10,0,0,3,0,0,0,0,4,0,11,0,0,0,0,3,3,0,4,0,16,0,3,4,0,0,0,3,12,0,20,0,0,3,3,0,0,0,3,0,19,0,0,4,0,0,4,4,12,4,30,5,0,3,0,0,0,0,3,0,9,0,0,0,4,3,0,0,3,0,7
201031015,0,0,0,0,0,3,0,4,0,15,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,0,8,12,4,3,8,8,21,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,4,0,12,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,5,0,0,0,14,3,0,0,0,0,4,5,5,0,16,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,4,0,9,0,4,0,4,0,3,0,7,0,13,0,5,0,0,0,5,0,6,0,17,0,3,0,0,3,0,0,0,0,8
201031016,4,0,0,0,4,4,0,11,0,24,0,3,0,0,3,4,0,17,0,30,0,3,0,0,5,0,3,11,0,26,0,0,0,0,0,4,0,10,0,19,0,0,0,0,3,0,0,5,0,14,0,4,0,0,0,5,0,3,0,7,0,0,0,3,0,0,0,0,0,8,8,14,6,16,20,34,7,61,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,7,0,0,0,12,3,8,4,5,4,0,0,4,0,29,0,3,0,0,0,5,0,0,0,13,0,3,7,5,4,0,0,0,0,18,0,5,3,3,0,4,0,9,0,30,0,6,0,4,0,0,0,5,0,25,0,3,0,3,3,0,0,3,0,15,0,3,4,3,0,0,0,7,0,24,4,4,0,0,0,0,3,5,0,17,0,4,3,0,0,0,4,3,0,11
201031017,0,0,5,0,0,0,0,4,0,12,0,0,3,0,0,0,0,9,0,19,0,0,0,0,0,0,0,8,0,11,0,4,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,5,0,13,11,10,4,21,9,49,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,5,0,0,0,0,3,4,0,0,0,0,4,0,4,0,8,0,0,0,0,0,5,0,0,0,14,0,0,0,0,3,3,0,9,0,10,0,5,0,4,0,3,4,0,0,14,0,8,0,0,0,3,0,9,0,23,3,4,0,5,0,5,0,9,0,24,0,6,0,0,0,0,0,13,0,29,0,4,0,0,0,4,0,0,0,14
202011018,4,9,13,13,20,29,11,54,0,149,0,8,10,3,21,20,14,52,0,122,5,8,5,8,8,21,7,33,0,95,0,13,15,4,4,16,9,29,0,84,6,8,4,7,0,11,8,13,6,54,0,5,3,0,3,0,5,6,0,22,5,0,3,3,0,5,0,0,0,15,21,69,77,71,105,193,68,280,12,897,0,4,0,0,0,0,0,0,0,4,0,5,4,4,4,0,0,4,0,20,3,5,10,7,6,10,0,10,0,54,8,6,4,11,12,5,7,8,0,57,4,9,13,9,12,20,0,7,0,78,7,17,7,3,17,17,0,14,0,78,0,8,10,9,4,19,0,21,0,75,9,9,9,4,10,14,0,16,3,71,3,15,20,8,8,21,9,26,4,106,0,18,12,7,4,12,3,14,0,72,3,10,6,7,0,3,0,5,0,31,3,8,0,0,0,6,0,3,0,21
202011019,0,0,0,0,3,0,0,8,0,19,0,0,3,0,0,11,0,4,0,16,0,0,0,0,4,0,0,11,0,23,0,0,0,0,0,3,3,0,0,16,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,12,13,10,18,19,9,44,0,129,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,3,3,6,0,18,0,3,5,8,0,5,0,4,0,20,7,0,5,0,0,3,0,3,0,20,0,6,0,6,3,5,3,9,0,28,3,4,0,0,0,3,5,3,0,23,0,3,3,7,0,5,6,3,0,23,0,8,10,0,4,4,0,4,0,36,0,6,0,5,0,3,0,0,0,21,0,6,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,4
202011020,0,0,6,8,9,24,7,26,0,74,0,6,11,11,5,18,3,27,0,80,4,3,7,7,8,10,8,23,0,68,4,12,5,3,0,9,6,19,0,49,0,0,3,5,4,4,0,3,0,22,0,6,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,4,14,41,39,40,49,108,28,174,3,494,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,12,0,5,3,4,5,6,3,0,0,25,0,3,7,0,3,4,0,8,0,26,0,10,3,0,3,3,3,8,0,35,0,4,10,3,6,0,0,3,0,32,0,9,9,0,8,4,0,4,0,38,0,5,8,5,0,12,0,9,0,44,0,12,0,4,4,12,0,12,0,39,0,12,6,3,0,10,0,8,0,39,0,9,6,0,3,0,0,4,0,33,0,5,0,0,0,0,0,0,0,11
202011021,0,0,0,0,4,0,3,9,0,15,0,3,3,0,5,5,3,9,0,25,0,0,5,0,3,3,3,8,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,6,15,9,17,20,12,38,3,123,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,0,5,6,0,0,4,0,0,0,11,0,5,4,3,3,3,0,0,0,15,0,3,6,4,0,0,3,4,0,23,0,3,6,0,4,3,0,3,0,25,0,6,3,0,0,4,0,5,0,23,0,4,7,0,0,4,0,0,0,14,0,6,4,0,3,0,3,3,0,28,0,4,0,0,0,0,0,0,0,17,0,5,0,0,0,0,4,0,0,15,0,3,4,0,0,0,0,0,0,4
202011022,3,8,0,3,12,11,4,18,0,60,3,8,7,8,9,16,9,27,0,78,0,7,10,5,5,9,6,31,0,68,0,0,5,3,9,3,3,12,0,39,0,9,0,3,0,8,0,12,0,27,5,0,0,3,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,11,13,39,41,38,58,79,34,148,0,450,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,0,0,0,17,3,7,4,0,3,9,4,4,0,31,0,17,8,6,9,5,4,7,0,46,0,10,3,5,4,9,0,3,0,42,0,4,15,7,8,11,4,9,0,52,5,11,3,7,6,6,0,12,0,53,0,11,4,9,3,6,0,12,0,44,3,10,10,6,3,6,3,8,0,44,4,15,4,10,10,0,0,10,0,53,0,7,4,3,3,4,0,9,0,30,0,5,7,0,0,0,0,3,0,15
202011023,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,7,0,5,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,13,24,6,22,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,5,0,0,9,0,3,6,0,0,3,0,4,0,12,0,3,0,0,3,7,0,0,0,16,0,6,4,0,0,4,0,4,0,13,0,3,9,0,0,0,0,0,0,22,0,0,0,4,0,0,0,9,0,12,0,4,5,0,0,0,0,0,0,7,0,4,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
202011024,0,0,0,0,4,10,5,11,0,27,0,0,0,4,3,5,0,0,0,25,0,5,0,0,0,8,0,5,0,15,0,3,4,0,6,5,0,5,0,19,0,7,0,0,0,0,0,4,0,10,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,16,12,14,19,50,10,33,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,4,0,0,0,10,0,10,0,4,0,10,0,0,0,15,0,10,9,0,7,0,0,4,0,30,0,5,3,0,3,4,0,0,0,25,0,5,3,0,5,3,0,3,0,25,3,6,5,4,0,3,0,3,0,18,0,8,5,0,0,0,3,5,0,13,7,10,3,3,5,6,0,3,0,25,0,6,0,0,0,0,0,5,0,18,0,0,4,0,0,0,0,0,0,9
202011025,0,0,0,3,0,4,0,10,0,25,0,0,5,3,3,4,5,0,0,20,0,0,0,0,0,8,0,10,0,20,0,0,0,0,4,4,6,9,0,14,0,0,3,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,16,15,16,36,18,45,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,4,4,3,0,0,21,5,8,5,0,3,12,0,4,0,42,0,13,7,0,0,0,0,5,0,19,0,0,0,3,4,3,0,0,0,18,0,0,3,5,5,5,0,9,0,33,0,5,4,9,4,4,6,10,0,37,0,0,3,3,0,0,0,0,0,13,0,8,3,4,0,7,0,3,0,30,0,6,0,4,0,5,4,0,0,20,0,4,0,0,0,0,0,0,0,6
202021026,0,0,0,3,4,4,4,7,0,26,0,3,4,0,0,9,0,4,4,32,0,0,3,0,3,7,0,6,0,21,0,5,0,0,0,0,3,5,0,12,0,0,6,7,3,0,0,0,0,15,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,16,21,14,19,35,12,42,4,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,5,4,5,0,5,0,16,0,0,4,0,7,8,0,6,0,28,0,4,3,0,0,3,0,7,0,17,0,4,6,0,0,14,0,7,0,31,0,9,3,0,0,3,0,14,0,34,0,6,7,0,3,3,0,0,0,28,0,3,7,0,0,3,0,0,0,21,0,3,7,4,0,0,0,0,0,10
202021027,0,0,0,0,6,6,0,11,0,30,0,8,4,9,6,14,0,21,3,60,0,8,3,6,6,12,0,13,0,42,3,5,0,7,8,5,7,10,0,33,0,0,0,4,0,9,0,4,0,17,0,4,3,0,0,4,0,0,0,20,0,4,0,0,0,0,0,4,0,9,3,38,33,23,36,65,15,87,3,309,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14,0,4,0,3,3,3,0,4,0,27,0,10,6,3,7,6,0,3,0,44,0,11,17,12,4,3,0,4,0,56,0,13,10,11,3,15,0,3,0,66,0,29,14,11,14,14,6,17,0,96,4,15,12,10,6,24,5,18,4,98,0,14,13,3,0,13,3,12,0,65,8,25,16,3,10,5,7,0,5,79,0,26,7,6,0,9,0,9,0,56,0,9,5,7,4,0,0,0,0,25
202021028,0,0,0,0,6,4,0,13,0,24,4,6,3,3,4,5,0,9,0,35,0,4,4,0,6,7,3,9,0,32,0,4,10,0,0,7,0,9,0,30,0,8,9,0,0,3,0,8,0,28,0,8,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,5,0,6,13,34,24,16,23,42,12,65,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,12,3,6,0,0,0,3,0,6,0,18,3,10,3,5,0,4,0,5,0,30,0,8,3,4,3,12,4,8,0,43,0,9,13,3,3,8,0,8,0,50,0,16,5,7,6,7,0,12,0,62,0,11,17,10,3,9,7,16,0,72,5,14,12,4,3,12,0,12,0,65,0,17,7,5,0,5,4,5,5,52,0,5,4,3,0,0,5,3,0,18
202021029,0,0,0,0,0,0,0,7,0,10,0,0,0,0,3,5,0,3,0,14,0,0,3,0,3,6,3,4,0,9,0,0,0,0,0,3,0,4,0,16,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,4,0,3,0,9,0,7,0,0,0,0,0,0,0,4,0,7,9,0,16,27,8,32,5,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,7,0,5,0,0,0,4,0,7,0,6,0,0,4,0,0,0,0,10,0,0,3,0,0,0,0,5,0,11,0,6,5,0,0,0,0,5,0,15,0,3,3,3,0,5,0,4,0,22,0,3,3,0,0,3,0,7,0,19,3,9,5,3,4,4,0,5,0,31,4,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,9
202021030,0,4,0,0,3,13,6,14,0,48,6,3,3,9,3,9,7,29,0,54,0,4,8,5,3,9,3,15,0,53,4,6,11,4,0,5,0,14,0,56,0,4,7,4,0,9,0,13,0,34,0,8,4,4,0,4,0,0,0,22,0,3,0,0,0,0,0,0,0,7,7,47,39,31,27,65,33,131,0,374,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,3,0,19,3,10,7,4,0,10,3,8,0,35,6,6,5,5,5,8,4,10,0,45,4,10,8,12,7,4,4,13,0,62,7,14,9,12,8,10,0,13,0,79,6,12,7,7,6,10,0,12,3,61,0,9,8,10,4,3,0,7,0,49,0,15,6,11,4,7,5,9,0,59,0,11,4,6,3,0,0,11,0,34,4,6,8,7,0,4,0,0,0,28
202021031,0,3,0,5,0,19,0,12,0,37,0,7,3,3,8,9,4,17,0,60,0,3,0,5,4,3,0,7,0,31,0,3,4,0,0,0,0,7,0,24,0,5,0,3,0,7,6,3,0,29,0,0,4,0,0,0,0,0,0,11,0,4,0,4,0,0,0,0,0,8,4,34,29,25,15,49,18,82,6,271,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,10,0,4,0,0,0,9,0,0,0,18,0,6,3,7,0,4,0,9,0,27,0,7,4,4,0,9,3,8,0,38,0,7,7,11,3,7,4,5,0,51,0,9,0,4,0,9,6,6,0,42,0,11,3,9,5,5,3,5,0,41,0,9,0,5,0,4,0,0,0,19,0,6,3,0,0,3,0,0,0,22,0,14,5,0,0,0,0,0,0,12
202031032,0,0,0,0,0,5,0,8,0,18,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,8,0,6,0,4,0,0,0,6,0,8,0,12,0,0,3,0,0,0,0,5,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,14,5,3,3,28,5,48,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,7,0,9,0,3,0,0,0,6,0,0,0,8,0,0,7,0,0,0,0,12,0,24,0,3,4,0,0,0,0,0,0,13,0,4,0,0,0,3,3,14,0,26,0,0,4,0,0,10,0,13,0,26,0,0,9,0,0,0,0,7,0,17,0,3,0,3,3,5,0,5,0,20,0,0,4,0,0,5,0,3,0,12
202031033,0,3,0,0,3,3,0,14,0,31,0,4,0,3,0,7,0,14,0,22,0,4,0,0,0,4,4,24,0,33,6,4,4,0,4,0,0,25,0,40,0,3,0,7,0,4,0,19,0,30,0,3,0,0,3,5,0,4,0,14,0,0,0,3,0,5,0,0,0,15,6,18,9,14,18,33,9,145,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,16,6,0,0,0,0,0,0,8,0,15,3,8,3,0,0,3,0,13,3,31,5,3,3,0,0,8,5,16,0,35,0,0,0,0,0,3,3,17,0,34,5,3,3,4,8,5,0,27,0,58,0,6,5,0,0,9,6,21,0,47,3,6,8,8,4,12,4,41,4,86,0,3,11,3,0,6,4,19,0,46,0,7,11,0,0,4,0,12,0,42
203011034,0,3,0,4,10,5,5,19,0,39,0,0,6,3,0,3,0,13,0,30,0,0,0,3,4,4,0,10,0,23,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,16,24,17,22,43,12,67,7,200,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,3,0,7,3,0,4,3,0,4,0,27,4,0,5,0,3,0,0,0,0,18,0,3,7,0,5,9,6,7,0,25,0,3,0,3,0,5,0,3,0,17,0,6,3,0,0,4,0,5,0,23,0,4,0,0,0,4,0,3,0,11,0,0,4,3,0,0,0,0,0,11,0,3,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
203011035,0,0,0,0,0,9,0,16,0,21,0,0,4,0,5,0,0,20,0,36,0,3,3,0,0,4,4,14,0,27,0,0,0,8,0,0,0,6,0,13,0,0,4,0,0,3,0,3,0,13,0,0,3,0,0,5,0,5,0,8,0,0,0,0,0,0,0,0,0,4,6,23,15,15,11,43,11,86,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,17,3,0,5,0,4,5,0,5,0,21,3,5,4,0,5,5,0,4,0,20,0,4,0,0,0,5,0,4,0,24,0,3,3,4,0,8,0,3,0,24,0,14,0,0,5,4,0,9,0,43,0,0,0,0,0,10,0,4,0,23,4,6,0,3,0,3,0,8,0,22,0,7,5,0,3,0,0,8,0,22,0,0,0,5,5,0,0,7,0,19
203011036,0,3,5,0,4,8,0,8,0,29,0,0,0,0,4,6,0,14,0,28,0,0,6,3,3,9,0,17,0,34,0,3,4,3,3,9,0,13,0,36,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,18,21,9,19,46,7,75,4,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,3,0,6,0,6,4,0,4,3,0,3,0,20,4,3,5,0,0,3,3,3,0,17,0,8,4,5,4,4,0,3,0,31,5,8,3,0,3,5,0,3,0,26,0,10,3,0,5,0,0,8,0,31,0,9,9,4,3,0,0,17,0,42,4,17,8,9,3,6,3,12,0,50,0,12,3,5,0,0,0,7,0,25,3,7,10,0,0,0,0,3,0,34
203021037,0,3,8,4,0,11,4,18,0,54,0,3,4,0,5,12,0,10,0,37,0,0,0,3,3,8,5,15,0,34,0,0,3,3,4,3,0,10,0,35,0,0,0,3,0,3,0,4,0,17,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,7,9,26,34,39,41,67,11,106,4,333,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,3,8,3,7,5,0,8,3,4,36,9,15,13,11,5,16,3,5,0,76,0,16,9,10,3,11,0,3,0,57,6,9,3,4,6,13,5,3,0,49,0,10,14,9,0,9,5,10,0,57,0,11,10,4,3,4,0,7,0,40,5,16,3,7,3,3,4,4,0,42,0,14,8,3,5,0,0,6,0,37,0,8,3,3,0,0,0,3,0,23,0,14,0,0,0,0,0,0,0,18
