POW_SA2_CODE_2021,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
206041125,10,2066,1618,34,13,0,0,1663,1353,26,22,0,3,1403,1098,46,18,3,4,1168,811,32,17,0,3,863,535,21,6,3,0,566,196,15,11,4,0,227,37,10,3,0,0,57,10,10,3,0,0,25,12622,250,131,15,27,13042,194,0,0,0,0,195,707,5,10,3,0,723,741,3,13,0,0,757,686,10,16,3,0,716,651,18,20,0,0,698,489,17,15,0,3,525,387,11,16,5,0,416,356,9,18,3,0,383,258,5,13,3,5,285,260,19,17,3,4,296,135,25,20,9,0,192,56,19,16,9,0,97,22,11,20,3,0,54,4942,146,184,43,17,5333,1029,17,10,0,7,1060,201,12,11,6,29,251,18791,425,331,72,69,19692
206041127,0,485,356,14,4,0,6,379,398,11,3,0,0,416,400,17,3,0,0,420,386,6,3,0,0,397,229,6,3,0,0,239,86,12,0,0,0,94,25,3,0,0,0,29,0,0,0,0,0,5,3200,105,30,3,9,3342,19,0,0,0,0,19,60,0,0,0,0,66,81,5,4,0,0,82,73,4,0,0,0,80,68,0,0,0,0,70,83,0,0,0,0,82,62,0,0,0,0,67,58,4,0,0,0,62,47,6,3,0,0,56,43,0,3,0,0,54,14,0,0,3,0,14,7,0,0,0,0,9,0,0,0,0,0,8,614,29,24,5,0,675,176,0,7,3,4,191,81,7,3,0,11,103,4066,140,61,14,22,4304
206041503,12,13526,11166,310,127,10,12,11629,8993,280,129,4,13,9416,7006,283,110,8,8,7405,4778,217,84,4,7,5090,2676,133,45,3,7,2866,872,74,22,8,0,981,204,44,12,0,0,264,18,15,8,4,3,52,75391,1817,741,68,81,78097,676,0,4,4,0,690,3169,10,41,3,8,3233,2635,39,64,9,8,2748,2436,52,65,23,10,2582,2509,75,64,18,7,2677,2001,68,66,32,5,2168,1381,55,43,17,4,1506,1052,55,49,13,3,1171,903,58,46,20,11,1037,783,67,41,8,9,910,455,34,26,8,0,527,201,35,23,7,3,268,71,20,16,9,0,122,18277,570,558,164,59,19627,5191,78,70,38,37,5419,1042,73,65,47,139,1367,99897,2541,1430,328,323,104517
206041504,6,2967,2455,80,29,4,4,2570,1854,76,26,12,4,1965,1545,66,25,0,0,1639,1091,73,25,3,6,1203,646,32,18,0,4,691,193,22,18,3,0,238,54,9,4,0,0,73,11,4,0,0,0,14,17000,540,243,40,27,17854,466,5,7,0,0,473,1597,6,26,0,0,1636,1142,12,35,4,6,1193,837,21,32,7,0,904,772,35,30,13,0,854,593,29,21,7,0,644,452,34,23,6,0,515,345,23,16,4,0,389,287,23,17,3,6,331,258,15,5,5,0,284,133,16,9,0,0,154,77,10,11,3,0,99,14,0,3,6,0,22,6958,226,235,69,9,7494,1322,34,30,18,8,1409,296,14,19,15,21,370,25583,811,530,141,65,27130
206041505,19,14807,11146,543,336,15,10,12048,8815,508,335,9,17,9689,7001,415,305,20,7,7748,4769,341,245,7,17,5375,2658,214,180,8,3,3063,893,125,120,0,3,1146,226,47,63,5,0,342,49,21,22,0,0,95,80875,3069,2310,102,107,86462,572,0,5,5,0,590,2792,16,38,10,6,2867,2348,28,81,6,5,2477,2396,85,113,17,11,2633,2597,100,113,27,3,2848,1982,115,96,27,10,2234,1392,91,88,22,11,1608,1161,87,74,6,6,1334,970,52,84,19,4,1118,822,65,93,5,0,980,523,45,69,15,5,656,254,31,45,11,0,338,102,23,32,12,0,176,17912,740,923,184,70,19837,4152,102,118,51,36,4460,1098,78,69,62,103,1415,104040,3992,3424,401,320,112180
206041506,0,1036,787,88,38,3,0,911,710,93,33,3,0,841,638,76,30,5,3,757,498,67,30,0,0,601,300,42,24,0,4,373,98,16,8,0,0,125,26,15,8,0,0,48,5,5,5,7,0,21,6647,563,270,31,18,7529,92,0,8,0,0,101,574,6,17,6,0,602,433,10,20,3,0,473,393,19,42,3,0,460,289,21,33,5,0,348,278,21,31,4,0,345,189,18,34,4,0,247,202,19,27,9,0,254,162,19,21,0,6,204,131,13,14,0,0,162,98,15,16,9,0,126,32,7,4,4,0,56,10,11,4,0,0,26,2895,182,277,44,8,3411,422,26,31,3,3,490,138,13,6,8,16,183,10105,783,586,89,42,11608
206041507,0,25,29,0,0,0,0,34,32,0,0,0,0,32,33,0,0,0,0,33,34,0,0,0,0,34,17,0,0,0,0,17,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,220,0,0,0,0,0,3,5,0,0,0,0,5,17,0,0,0,0,17,17,0,0,0,0,17,5,0,0,0,0,5,11,0,0,0,0,11,8,0,0,0,0,8,9,0,0,0,0,10,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,108,0,0,0,0,106,15,0,0,0,0,12,5,0,0,0,0,0,347,0,0,0,4,349
206041508,0,3380,2765,56,31,3,4,2858,2073,37,41,3,0,2160,1680,69,30,0,4,1786,1058,40,17,4,0,1120,569,32,13,0,7,617,153,16,3,0,0,173,33,7,5,0,0,45,3,0,0,0,0,5,19019,337,195,18,27,19595,240,0,6,0,0,241,1090,7,7,0,4,1100,912,5,16,6,0,942,765,7,16,0,5,798,750,15,20,7,3,789,554,7,8,5,0,580,428,15,8,5,0,460,300,6,6,7,0,323,263,15,8,0,0,281,189,8,8,7,0,208,95,0,13,0,0,110,39,9,7,0,0,55,8,7,9,5,0,18,5636,100,130,37,17,5912,2921,15,21,5,19,2986,317,14,18,10,19,389,27891,468,369,72,86,28884
206041509,0,1363,1067,45,11,3,0,1127,924,30,19,5,3,982,862,30,5,0,0,903,667,23,12,0,4,697,346,16,8,0,6,371,142,13,0,0,0,157,28,9,0,0,0,35,10,0,0,0,0,10,8328,239,122,15,15,8713,140,0,5,0,0,147,430,3,11,0,0,450,392,14,35,0,0,437,328,13,38,5,0,380,315,19,27,0,0,360,251,3,14,0,0,273,210,10,14,0,0,232,182,7,15,3,0,203,151,7,14,9,0,181,123,4,9,4,0,135,75,13,9,5,0,99,34,3,0,4,0,46,8,4,4,3,0,22,2642,100,189,36,6,2969,512,5,20,3,4,545,146,12,10,6,8,179,11630,355,336,65,27,12410
206041510,0,600,411,48,12,9,0,475,349,45,13,5,0,418,329,37,13,4,0,374,243,26,10,0,0,286,145,21,5,4,3,174,52,10,4,0,0,70,9,8,0,0,0,18,0,0,0,0,0,5,3459,264,109,20,8,3858,41,0,0,0,0,47,174,0,0,0,0,182,154,4,22,0,0,183,142,3,23,0,0,176,164,11,9,3,0,187,123,15,8,9,0,156,77,8,6,3,0,97,79,5,6,3,0,91,59,5,12,3,0,81,74,6,16,0,0,96,34,4,7,0,0,50,10,3,3,0,0,22,13,4,0,0,0,15,1146,75,112,32,6,1372,220,14,11,0,4,247,69,0,5,0,5,81,4891,356,239,49,13,5553
206051128,4,1746,1300,122,37,9,4,1470,1035,150,42,7,7,1238,846,149,43,10,4,1045,564,138,37,4,4,749,309,85,21,0,0,415,95,44,19,8,0,164,23,33,15,0,0,67,7,16,8,0,0,29,9930,949,307,49,26,11257,216,0,6,3,0,224,542,3,9,7,0,563,428,0,25,4,0,455,385,15,17,3,3,425,365,29,35,8,0,434,259,45,34,14,0,351,253,36,31,4,0,331,206,33,44,6,0,292,190,40,35,5,0,273,166,50,30,13,3,257,100,28,33,11,0,174,59,43,26,12,0,136,18,21,17,11,0,72,3195,340,346,83,18,3985,559,30,34,12,10,642,144,19,9,7,17,193,13819,1331,695,150,70,16077
206051129,0,164,97,41,21,3,3,160,72,54,37,3,0,162,90,44,25,9,0,173,49,40,20,3,0,110,29,29,13,0,0,72,9,9,5,0,0,26,0,3,3,0,0,7,4,0,4,0,0,6,784,286,190,17,5,1283,92,0,0,0,0,93,138,0,9,0,0,153,110,0,16,0,0,123,80,11,30,0,0,124,75,11,32,9,0,124,66,14,34,5,0,117,61,17,35,5,0,122,62,22,38,0,0,132,51,13,28,3,0,97,28,25,23,5,0,77,18,12,21,5,0,51,21,6,6,3,0,37,8,3,0,3,0,10,802,148,268,27,8,1256,109,11,26,0,0,148,24,0,0,4,3,31,1709,448,492,55,16,2720
206051130,0,290,192,71,26,4,0,292,175,59,21,3,0,263,181,64,24,0,0,270,132,51,24,6,0,218,87,38,10,0,3,137,34,17,7,0,0,60,5,7,3,0,0,18,0,0,4,0,0,0,1761,400,166,22,3,2360,135,0,6,0,0,133,256,4,4,0,0,264,162,0,11,0,0,178,132,14,19,3,0,171,129,7,18,0,0,157,95,16,20,0,0,139,91,28,25,6,0,149,81,21,23,3,0,131,54,29,30,13,0,119,61,31,27,9,0,126,35,26,15,0,0,79,20,19,12,3,0,48,10,12,6,4,0,37,1261,217,212,49,11,1734,201,13,17,9,0,243,51,0,3,0,3,65,3271,633,404,75,19,4404
206051134,0,245,135,53,22,0,0,209,98,35,29,0,0,166,119,40,17,0,0,179,75,38,22,5,0,130,59,13,13,4,0,86,21,11,7,0,3,45,0,14,4,0,0,21,8,0,4,0,0,8,1247,290,184,13,6,1738,122,0,3,0,0,123,254,0,13,0,0,264,183,3,29,6,0,220,134,11,25,0,0,171,98,12,29,5,5,153,65,16,36,0,0,119,52,17,31,0,0,106,54,5,18,0,0,83,53,19,23,3,0,96,44,15,28,4,0,83,26,9,15,3,0,57,12,7,5,0,0,37,11,4,6,0,0,26,1113,127,270,30,7,1542,124,21,19,0,0,165,48,3,6,3,5,55,2529,436,473,45,19,3500
206051511,3,3535,2845,146,46,6,9,3046,2605,137,34,0,7,2787,2277,158,38,6,4,2487,1638,116,29,9,8,1794,938,82,17,5,0,1043,323,50,11,3,0,389,79,22,4,0,0,102,16,12,0,0,0,26,21738,1026,349,35,52,23200,195,0,0,0,0,203,807,29,55,0,11,898,757,34,92,4,3,893,575,35,69,3,4,687,562,44,55,13,0,675,405,23,29,7,0,474,325,32,23,5,3,390,290,29,22,8,0,346,257,28,21,4,3,308,202,25,20,5,4,261,133,23,18,4,3,181,40,24,6,5,0,71,20,4,3,0,0,27,4575,333,412,57,33,5417,929,28,38,14,11,1020,354,22,31,12,53,471,27599,1411,832,119,150,30107
206051512,3,2414,1628,188,35,6,0,1855,1295,193,40,8,5,1541,1059,166,44,3,0,1274,663,138,36,5,0,840,420,90,28,4,0,545,138,58,26,3,0,219,37,17,13,4,0,72,6,9,4,3,0,23,13443,1175,333,41,28,15019,234,0,4,0,0,239,783,0,15,3,0,801,704,13,24,3,3,746,626,21,52,6,0,707,538,31,46,11,0,624,365,27,37,6,3,436,305,43,51,7,0,410,248,37,36,7,0,330,218,49,28,3,0,298,181,44,42,9,0,269,102,33,22,7,0,168,49,12,16,4,0,84,32,14,9,3,0,60,4380,325,372,84,16,5166,662,31,40,14,12,755,237,17,16,8,24,306,18721,1542,760,145,79,21249
206051513,0,495,333,40,24,4,0,399,322,60,21,3,0,409,265,51,21,3,0,340,187,37,19,3,0,250,140,32,15,0,0,188,43,21,6,0,0,77,17,8,4,0,0,31,8,0,4,3,0,15,2850,383,180,18,10,3438,49,0,4,0,0,52,226,3,16,0,0,251,219,17,25,4,0,261,171,9,30,0,3,212,144,18,32,0,0,192,122,10,32,0,0,159,114,18,20,0,0,148,110,21,23,6,0,154,107,13,14,5,0,144,70,18,26,0,0,113,54,8,13,4,0,87,26,6,6,3,0,43,15,0,3,0,0,22,1430,140,237,28,6,1843,193,5,24,3,3,227,42,6,4,3,3,58,4511,533,449,51,27,5570
206051514,0,932,630,54,22,0,0,707,556,55,25,0,0,634,449,67,23,0,0,541,309,48,20,3,0,393,158,33,20,6,0,225,65,23,7,0,0,92,17,18,4,0,0,40,4,4,4,0,0,14,4950,401,198,17,6,5577,199,0,0,0,0,204,450,3,9,0,0,462,391,7,26,0,0,421,274,11,40,4,0,336,278,15,32,8,0,332,197,15,24,0,0,240,184,16,25,0,5,224,161,32,32,5,0,229,139,21,30,4,0,195,121,15,37,6,0,180,56,17,17,3,0,94,39,10,15,6,0,59,15,8,10,3,0,32,2501,167,292,42,4,3007,497,25,33,9,8,562,117,10,4,3,8,143,8060,606,526,74,24,9288
206061135,0,422,293,60,27,4,0,381,294,56,25,0,4,381,274,61,25,4,0,365,220,51,25,0,0,303,125,24,18,3,0,173,75,19,4,0,0,106,24,8,3,4,0,39,8,6,4,0,0,21,2684,403,200,22,11,3319,167,0,0,0,0,174,467,0,11,0,0,484,309,4,24,0,0,339,208,19,21,6,0,250,183,16,29,3,0,233,158,24,22,5,0,205,160,18,17,5,3,202,176,17,20,8,0,220,153,20,21,5,0,200,105,22,26,9,0,153,74,7,14,9,0,106,42,19,14,6,0,76,14,10,12,8,0,50,2212,177,236,66,6,2697,325,14,34,4,3,387,61,7,10,6,10,94,5286,610,475,98,31,6497
206061136,5,885,436,118,37,3,0,599,387,119,42,8,0,555,302,112,43,9,0,470,225,92,44,9,0,370,123,65,33,7,0,216,56,32,10,3,0,100,12,19,5,0,0,38,3,6,11,0,0,22,4781,808,356,49,15,6017,347,0,4,7,0,353,821,6,23,0,0,844,588,12,37,0,0,636,446,24,47,0,0,518,328,35,63,14,0,444,225,47,37,7,3,317,193,32,37,4,0,271,192,38,30,4,0,265,159,30,39,7,0,239,128,25,21,9,0,188,88,21,21,6,0,144,34,24,20,9,0,80,4,9,7,0,0,24,3566,289,399,65,12,4329,527,44,53,8,5,641,130,12,10,3,15,171,9007,1158,814,133,43,11151
206061138,0,283,195,38,21,4,0,254,166,48,9,4,0,237,190,56,24,3,0,271,188,58,17,3,6,275,121,29,24,6,3,179,42,29,8,6,0,88,22,25,13,3,0,62,3,13,5,0,4,23,1749,380,185,44,10,2358,119,0,0,0,0,121,244,3,8,0,0,256,159,6,13,0,3,186,154,9,17,4,0,180,113,17,24,5,0,156,92,21,16,3,0,139,82,28,26,5,0,148,113,39,27,9,0,181,99,31,32,4,3,171,102,35,33,4,0,183,76,32,22,9,7,140,33,46,15,11,0,109,15,36,20,13,3,85,1412,300,251,74,22,2055,181,7,35,11,5,248,44,14,3,9,0,68,3383,710,470,129,32,4728
206061515,0,575,342,63,25,0,0,434,312,61,21,5,0,395,266,75,18,0,0,360,190,59,23,4,0,271,118,38,17,0,0,171,27,18,6,5,0,53,10,14,3,3,0,34,4,9,6,3,0,14,3645,438,195,20,8,4311,100,0,0,0,0,107,366,3,5,0,0,382,294,13,23,4,0,328,211,12,35,0,0,257,188,18,21,3,0,230,133,12,8,0,0,158,106,12,10,7,0,136,109,19,17,9,0,150,92,10,17,12,0,123,68,11,21,7,0,100,47,9,11,4,0,78,25,12,11,4,0,54,5,10,3,5,0,30,1749,144,180,45,11,2126,233,10,17,3,4,272,59,8,8,0,9,91,5687,606,392,81,36,6791
206061516,0,525,269,79,31,0,0,389,219,65,27,8,0,318,172,70,19,6,0,269,145,50,28,0,0,217,58,38,13,3,0,103,26,20,0,0,0,48,8,15,4,0,0,30,6,5,4,0,0,9,2808,477,200,33,11,3527,216,0,0,0,0,223,471,3,5,3,0,482,403,10,20,0,0,439,245,15,22,0,0,290,200,16,20,12,0,247,100,16,22,5,0,145,105,16,31,4,0,155,78,21,17,3,0,124,73,14,12,5,0,111,42,16,15,5,0,84,34,11,20,10,0,72,15,11,11,5,0,41,5,7,8,8,0,30,1999,162,209,51,10,2425,312,24,18,3,3,363,79,7,5,0,3,102,5198,671,436,88,27,6417
206071139,3,1123,823,59,25,5,0,911,758,64,16,4,0,840,572,69,13,5,0,655,419,53,17,0,0,492,261,28,11,3,0,309,110,29,4,0,0,144,28,14,5,0,0,41,3,0,0,3,0,9,6437,431,180,30,11,7087,150,3,0,0,0,154,467,5,5,0,0,478,431,7,25,0,0,460,331,14,30,0,5,379,264,19,29,0,5,320,217,8,22,3,0,251,177,13,17,4,0,212,159,20,21,0,0,198,164,14,17,3,0,194,121,12,21,3,0,161,75,13,6,4,0,92,24,4,10,0,0,39,15,0,8,5,0,27,2599,127,219,27,7,2975,388,20,21,7,5,443,115,7,6,9,13,148,9528,597,421,70,30,10652
206071140,0,118,97,18,21,3,0,142,86,20,18,0,0,125,69,35,19,6,0,128,55,19,17,5,0,98,43,16,11,7,0,76,13,17,10,0,0,35,3,3,4,0,0,9,0,3,3,0,0,8,873,175,164,21,9,1234,41,0,0,0,0,41,177,0,15,0,0,191,96,4,11,0,0,114,63,0,19,0,0,83,61,3,23,0,0,93,40,3,21,0,0,71,33,7,14,3,0,57,54,11,17,0,0,88,22,12,17,5,0,55,38,10,17,4,0,72,13,6,17,6,0,37,9,11,15,0,4,37,3,7,8,3,0,26,660,78,192,18,0,952,76,5,19,3,0,99,21,5,0,0,0,32,1633,255,376,40,10,2317
206071141,0,1437,835,147,47,10,5,1039,630,116,34,3,3,786,519,95,34,4,0,656,361,67,28,4,3,468,221,46,14,3,0,281,99,32,8,0,0,145,23,9,0,4,0,38,8,3,4,0,0,16,7535,815,341,38,18,8745,189,0,0,3,0,197,611,0,16,0,0,622,605,10,37,0,0,653,519,25,42,4,0,595,447,36,42,3,5,523,334,29,22,0,0,392,258,30,30,5,0,322,209,17,25,8,4,260,193,20,9,3,0,224,114,19,19,7,0,154,81,13,18,4,0,115,39,6,4,3,0,51,15,8,5,5,0,31,3602,215,266,40,13,4135,676,20,25,10,9,739,137,3,6,11,15,168,11947,1060,633,95,55,13793
206071142,5,1173,773,100,53,8,3,935,662,105,38,3,0,807,586,79,44,6,0,720,502,67,35,3,0,612,344,28,26,0,0,393,144,23,5,5,5,177,31,13,7,0,0,49,9,5,3,0,0,17,7405,632,346,27,18,8427,203,0,0,4,4,207,890,5,15,5,0,917,922,8,41,0,0,977,699,25,60,6,3,791,635,29,40,6,0,709,507,31,36,11,0,588,391,34,30,8,8,467,360,28,34,9,0,436,307,19,32,8,0,364,264,21,24,4,0,314,147,16,12,3,0,185,58,11,10,0,0,81,16,7,10,4,0,40,5416,246,337,58,21,6076,850,28,36,6,15,932,162,9,10,0,21,203,13834,910,731,96,68,15640
206071143,0,286,147,32,24,0,0,205,145,44,39,0,3,233,131,39,23,0,0,200,111,42,22,0,0,172,92,27,21,0,0,138,14,12,12,0,0,38,5,6,0,0,0,16,9,4,3,0,0,9,1476,279,230,11,6,2010,198,0,5,0,0,200,270,3,19,0,0,287,194,0,26,0,0,223,163,11,31,0,0,209,133,5,46,0,3,183,86,20,36,3,0,144,82,18,32,0,0,133,76,12,34,7,0,123,76,17,24,0,0,116,43,18,18,0,0,81,28,10,19,3,0,66,17,12,19,0,0,48,10,6,11,0,0,29,1382,132,299,25,10,1851,160,10,31,3,3,206,46,5,12,0,6,72,3060,420,576,40,33,4130
206071145,0,281,251,24,16,0,0,298,196,20,17,0,0,238,190,40,21,0,0,249,169,19,15,0,0,201,107,22,10,0,0,137,37,13,10,0,0,58,8,5,0,0,0,16,0,6,0,0,0,7,1963,185,153,3,3,2307,82,0,0,0,0,81,181,0,8,0,0,192,149,7,14,0,0,169,144,8,21,4,0,175,135,4,27,3,0,171,116,7,23,0,0,148,97,15,19,0,0,130,113,13,15,5,0,144,99,5,18,0,0,124,77,7,15,4,0,102,50,8,14,7,0,88,12,6,16,0,0,36,11,8,11,9,0,30,1275,88,206,19,5,1591,172,8,16,0,6,200,61,6,3,0,0,74,3466,286,372,29,18,4164
206071517,8,3549,2403,202,44,5,5,2655,1827,213,53,3,10,2098,1297,200,52,4,3,1556,730,116,38,3,0,887,434,69,20,3,3,534,130,48,15,4,0,199,31,25,8,3,0,69,3,9,0,0,0,15,19259,1328,390,44,38,21056,290,0,6,0,0,302,1013,3,15,0,0,1040,768,13,44,0,0,832,751,26,48,7,4,838,670,43,44,9,0,768,417,44,34,8,0,510,339,40,38,12,3,427,286,44,36,4,0,373,222,34,41,8,0,303,203,29,27,5,4,271,103,34,24,8,0,166,49,17,17,5,0,94,21,11,9,11,0,48,5147,335,402,73,19,5967,1077,42,64,23,8,1216,260,28,17,16,37,357,25741,1740,872,148,98,28596
206071518,4,1355,947,84,41,0,4,1074,856,77,47,6,0,986,756,77,41,0,0,885,553,82,41,0,0,678,352,42,22,0,0,414,124,31,19,5,0,181,21,20,10,0,0,55,7,13,9,0,0,21,8418,600,337,36,14,9406,408,0,5,0,0,407,890,3,18,0,0,912,635,10,26,4,0,675,528,14,36,0,0,586,487,17,28,7,0,544,379,13,19,0,0,414,307,27,19,3,0,356,322,21,33,7,0,388,266,25,18,6,0,320,221,23,28,3,0,278,158,16,20,4,3,197,55,15,10,10,0,86,20,10,13,5,5,40,4675,191,269,46,14,5192,711,11,28,3,7,754,166,11,11,7,19,217,13966,817,639,94,51,15567
207011146,0,95,62,33,6,0,0,97,79,44,16,0,0,139,62,26,9,3,0,107,40,21,8,0,0,70,27,13,5,0,0,43,15,13,4,0,0,29,4,4,0,0,0,14,0,0,0,0,0,5,621,190,72,14,3,902,179,0,0,0,0,179,206,0,7,0,0,215,98,0,7,0,0,105,59,8,9,0,0,74,61,6,16,0,0,85,73,10,7,0,0,93,84,17,26,0,0,125,81,14,17,7,0,115,68,10,12,3,0,90,67,19,13,7,0,108,30,14,13,3,0,58,7,16,6,0,0,38,12,0,5,0,0,18,1023,117,140,21,5,1310,111,8,15,6,0,140,24,3,7,0,0,33,1785,317,235,44,6,2390
207011147,0,260,147,49,13,3,0,216,184,70,17,10,0,283,165,74,32,5,0,278,169,58,31,3,0,272,95,36,21,3,3,161,42,17,17,0,0,77,16,9,8,0,0,32,4,3,0,3,0,14,1630,401,188,49,9,2271,366,0,8,0,0,373,344,3,9,0,0,356,166,0,12,0,0,178,137,15,10,5,0,171,121,23,35,6,0,188,125,33,23,9,0,193,128,35,21,12,0,200,128,34,29,13,0,205,132,26,25,7,0,192,96,34,21,9,0,163,79,31,13,3,0,122,23,18,14,3,0,65,23,18,5,0,0,45,1861,267,228,85,7,2444,175,17,19,8,6,228,39,7,3,0,10,70,3710,693,446,138,30,5014
207011148,0,172,105,39,12,0,0,157,120,73,27,4,0,231,135,69,30,0,0,237,105,54,31,3,0,189,65,32,13,3,0,121,24,16,7,0,0,39,9,10,4,0,0,24,3,9,3,0,0,11,1141,364,174,28,0,1721,156,0,12,5,0,172,212,0,16,0,3,233,101,0,9,5,0,112,96,21,20,11,0,139,80,21,25,9,0,136,100,37,11,9,6,165,86,46,22,18,0,169,97,32,31,12,0,174,84,27,31,8,4,154,74,27,26,6,3,128,58,21,24,7,0,104,25,11,14,8,0,56,10,19,6,13,0,41,1175,268,238,101,9,1792,140,16,18,9,4,184,35,12,0,0,6,53,2488,662,441,135,23,3755
207011149,0,673,490,57,29,11,5,591,474,88,22,3,0,590,431,106,33,11,5,582,347,68,37,6,3,453,228,56,19,9,0,310,70,25,15,0,0,115,13,12,7,3,0,40,6,3,5,8,0,22,4126,532,228,46,10,4952,282,0,5,0,0,286,618,0,19,3,0,641,329,11,25,0,0,367,307,18,26,5,0,358,261,36,36,8,0,342,225,37,34,16,0,313,234,36,36,13,0,322,264,37,49,10,0,355,236,45,27,9,3,323,221,38,45,13,0,319,134,34,32,15,3,222,64,20,39,7,0,124,25,14,14,13,0,59,3199,322,389,113,16,4037,400,23,28,4,7,464,81,6,9,19,3,116,7807,888,655,183,33,9574
