POW_SA2_CODE_2021,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000_3499_A_15_19,ClAW_3000_3499_A_20_24,ClAW_3000_3499_A_25_34,ClAW_3000_3499_A_35_44,ClAW_3000_3499_A_45_54,ClAW_3000_3499_A_55_64,ClAW_3000_3499_A_65_74,ClAW_3000_3499_A_75ov,ClAW_3000_3499_Tot,ClAW_3500mo_A_15_19,ClAW_3500mo_A_20_24,ClAW_3500mo_A_25_34,ClAW_3500mo_A_35_44,ClAW_3500mo_A_45_54,ClAW_3500mo_A_55_64,ClAW_3500mo_A_65_74,ClAW_3500mo_A_75ov,ClAW_3500mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov
213011334,0,0,5,8,43,91,112,116,81,18,0,482,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,3,0,9,0,0,0,4,0,4,0,0,15,0,3,8,9,0,3,5,0,19,0,0,3,4,9,10,7,0,34,0,7,14,10,15,7,0,0,49,0,9,22,14,9,7,0,0,71,0,5,17,8,13,10,0,0,57,0,0,12,10,12,8,0,0,46,0,0,5,7,0,6,3,0,18,0,0,4,4,7,0,0,0,17,0,0,3,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,78,81,87,60,18,0,365,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,12,0,0,10,3,5,3,0,0,14,3,3,0,8,10,0,0,0
213011335,4,0,12,15,89,190,200,175,144,36,0,855,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,10,0,6,0,0,0,0,0,0,16,0,10,7,0,0,9,0,0,27,5,5,0,5,6,3,0,0,29,0,6,9,9,14,6,6,0,54,0,15,23,19,12,20,5,0,93,0,14,28,11,34,39,0,0,123,3,11,29,19,36,23,0,0,119,0,3,15,11,13,21,5,0,68,0,0,10,11,13,8,0,0,41,0,0,3,8,0,3,0,0,18,0,0,4,5,8,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,3,0,0,3,17,67,129,116,147,129,23,0,625,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,20,8,4,0,0,0,3,0,0,19,5,4,5,5,0,3,0,0
213011336,0,0,14,33,118,382,341,258,146,25,0,1297,5,0,0,3,0,0,0,0,6,3,0,0,3,0,0,0,0,10,0,6,4,5,3,0,0,0,18,0,10,0,3,5,5,6,0,37,3,4,6,6,0,8,3,0,43,0,9,22,19,22,18,0,0,92,0,21,21,20,19,15,3,0,98,0,15,45,38,45,28,6,0,177,0,14,62,40,50,32,6,0,211,0,6,50,51,50,27,8,0,193,0,4,20,40,52,31,0,0,143,0,0,9,20,30,19,8,0,85,0,0,8,16,20,14,3,0,62,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,6,8,0,3,6,0,0,13,12,94,255,272,295,205,48,4,1190,7,0,0,0,0,0,0,0,8,69,8,0,0,0,0,0,0,77,41,26,5,6,4,0,0,0,84,16,18,6,8,7,6,4,0
213011337,0,0,7,12,32,122,95,68,70,7,0,398,0,0,0,5,0,0,0,0,9,0,3,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,5,0,6,0,0,21,0,0,5,4,9,5,0,0,25,0,3,9,5,6,7,3,0,33,0,6,10,8,10,10,0,0,47,0,12,25,29,15,9,0,0,90,0,8,11,16,22,25,0,0,89,0,9,15,14,15,21,3,0,74,0,4,8,5,11,8,4,0,41,0,0,0,3,3,8,0,0,18,0,0,6,5,0,4,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,3,0,36,99,101,107,106,29,6,486,0,0,3,0,0,0,0,0,9,29,0,0,0,0,0,0,0,31,14,7,4,3,0,0,0,0,29,4,10,9,8,0,0,0,0
213011338,0,0,8,10,38,109,97,105,77,19,0,446,0,0,0,0,0,6,0,0,10,4,0,0,0,0,0,0,0,14,7,8,5,0,9,6,0,0,33,3,7,7,4,4,4,0,0,34,7,5,14,5,6,9,3,0,55,0,19,26,21,21,13,5,0,106,4,14,28,39,34,24,9,0,147,0,29,93,75,92,64,18,0,373,3,27,104,92,129,108,20,0,486,0,10,72,82,75,64,17,0,311,0,3,40,46,77,53,6,5,231,0,0,10,29,35,25,4,0,105,0,0,11,26,28,29,0,0,100,0,0,0,5,7,3,0,0,12,0,0,0,4,4,4,0,0,16,0,0,0,3,0,4,0,0,7,28,132,423,427,514,422,87,3,2036,0,0,0,0,0,0,0,0,5,26,7,0,0,0,0,0,0,34,13,5,0,7,0,0,0,0,24,7,8,0,0,6,0,0,0
213011339,0,0,7,24,33,107,135,111,85,14,0,514,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,8,0,0,0,5,3,0,4,0,8,0,0,3,6,7,8,0,0,17,0,6,6,9,3,8,0,0,30,0,3,5,0,10,10,0,0,25,0,0,8,7,6,0,0,0,23,0,0,0,0,0,7,0,0,12,0,0,3,3,4,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,30,32,39,37,7,0,172,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,52,17,0,0,0,0,0,0,0,19,5,3,3,3,0,0,0,0
213011340,0,0,0,123,96,110,64,87,64,4,0,552,3,0,0,0,0,0,0,0,7,9,0,0,0,0,3,0,0,18,4,0,0,3,0,4,0,0,13,0,5,0,3,0,4,0,0,16,4,6,0,3,4,5,3,0,26,0,10,7,7,14,9,0,0,37,0,5,11,10,21,13,0,0,62,0,9,23,18,16,13,0,0,80,0,4,12,20,10,20,3,0,72,0,0,8,16,29,14,3,0,74,0,0,3,4,16,12,0,0,43,0,0,4,3,3,4,0,0,15,0,0,5,9,4,6,0,0,17,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,10,0,4,0,0,3,0,0,0,6,24,43,78,108,132,99,21,0,503,12,0,0,0,0,0,0,0,12,247,30,3,0,0,0,0,0,277,125,73,15,15,7,8,0,0,244,49,76,17,10,9,7,4,0
213011569,0,0,0,32,39,87,95,84,49,9,0,388,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,13,0,5,3,0,0,0,0,0,17,0,0,10,3,0,5,0,0,22,0,9,4,13,7,0,0,0,34,0,6,7,14,14,3,3,0,46,0,8,15,7,16,8,0,0,55,0,6,16,15,13,9,0,0,58,0,0,12,12,14,8,0,0,48,0,0,9,9,7,5,0,0,31,0,0,3,7,3,0,0,0,9,0,0,5,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,11,35,84,91,85,54,16,0,358,9,0,0,0,0,0,0,0,9,68,6,0,3,0,0,0,0,80,45,15,8,5,0,3,5,0,76,12,14,5,9,7,7,0,0
213011570,0,0,4,19,51,105,124,76,44,10,0,421,0,0,0,5,0,3,0,0,10,8,0,0,0,0,0,0,0,12,0,5,5,3,4,0,0,0,12,0,3,4,8,8,3,0,0,29,4,0,5,9,0,0,0,0,24,0,3,20,23,13,8,5,0,71,7,22,22,27,25,13,3,0,123,3,27,71,51,48,35,3,0,241,0,31,110,129,100,64,7,0,442,0,15,78,125,75,35,9,0,335,0,5,46,64,59,27,10,0,209,0,0,21,35,35,27,4,0,109,0,0,25,44,40,9,7,0,126,0,0,5,6,0,0,0,0,11,0,0,0,6,3,5,0,0,15,0,0,0,6,0,4,0,0,13,13,105,424,541,407,245,55,0,1794,3,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,61,28,10,4,3,0,0,0,0,41,5,13,7,3,4,0,0,0
213021341,0,0,0,51,104,141,135,111,72,22,5,633,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,5,0,3,0,3,0,6,3,0,0,0,13,5,0,0,0,7,3,0,0,16,0,3,7,8,3,8,0,0,31,0,3,0,15,14,11,3,0,46,0,6,19,17,14,22,10,0,89,0,19,29,23,34,33,6,0,149,0,9,50,55,61,44,10,0,224,0,11,44,50,47,29,4,0,194,0,0,25,30,39,22,4,0,121,0,0,14,16,19,17,0,0,67,0,0,18,22,14,20,4,0,81,0,0,0,0,0,6,0,0,10,0,0,0,7,5,0,0,0,14,0,0,0,0,0,0,0,0,3,15,65,204,247,261,218,44,6,1052,6,0,0,0,0,0,0,0,3,21,3,0,0,0,0,0,0,28,9,0,0,3,0,0,0,0,23,0,0,9,0,0,0,0,0
213021342,0,0,3,28,46,104,107,87,76,17,0,470,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,14,0,0,0,4,0,0,4,0,17,0,0,6,11,5,9,4,0,22,0,0,0,5,6,5,0,0,20,0,0,5,4,7,9,0,0,25,0,0,3,5,11,10,0,0,30,0,0,5,6,8,7,0,0,16,0,0,0,0,6,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,21,42,40,43,16,0,174,0,0,0,0,0,0,0,0,3,69,9,0,0,0,0,0,0,81,51,9,4,0,0,3,0,0,69,18,11,7,0,0,6,0,0
213021343,0,0,0,37,121,199,173,122,81,24,0,753,0,0,0,0,3,0,0,0,10,0,3,0,6,4,0,0,0,12,5,3,0,0,0,0,3,0,21,3,6,10,3,9,7,0,0,36,5,8,4,9,9,6,0,0,42,3,6,12,14,14,3,4,0,66,0,9,16,15,23,11,3,0,76,0,16,56,52,38,35,3,0,208,0,9,83,70,63,42,7,0,290,0,11,55,62,49,44,6,0,222,0,0,37,41,44,29,9,0,165,0,0,12,23,25,20,0,0,78,0,0,15,31,29,23,4,0,105,0,0,0,9,12,8,0,0,20,0,0,0,4,9,4,0,0,18,0,0,0,0,3,4,0,0,10,27,83,315,342,334,240,46,3,1385,8,0,0,0,0,0,0,0,12,123,14,0,0,0,0,0,0,137,74,39,7,11,4,0,0,0,136,32,35,16,4,7,7,0,0
213021344,0,0,4,48,92,166,152,107,72,13,0,638,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,4,4,4,3,0,0,0,17,0,10,0,0,4,0,6,0,17,0,0,0,7,3,6,0,0,21,0,9,5,7,12,9,3,0,38,0,5,8,7,9,6,0,0,37,0,4,21,7,10,12,5,0,55,0,4,9,15,21,10,4,0,67,0,0,6,12,25,8,0,0,54,0,4,8,19,11,12,0,0,55,0,0,3,4,10,8,0,4,25,0,0,4,13,11,6,0,0,37,0,0,6,3,0,0,0,0,10,0,0,0,7,0,6,0,0,11,0,0,0,0,0,0,0,0,0,9,36,84,114,121,88,20,0,465,3,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,25,5,0,3,0,0,0,0,0,13,3,0,4,5,0,4,0,0
213021345,0,0,0,0,4,7,11,17,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,7,0,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,19,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0
213021346,0,0,7,104,151,189,153,183,100,16,0,910,0,0,0,0,0,5,5,0,7,9,3,0,0,0,0,0,0,19,5,8,3,4,0,0,0,0,25,3,10,10,5,7,9,3,0,44,0,5,4,8,8,10,0,0,39,0,3,8,9,20,17,4,0,61,5,12,7,9,25,27,8,3,87,0,12,30,9,17,31,12,0,117,0,8,29,19,31,27,7,0,120,0,0,22,19,26,27,0,0,92,0,4,11,16,29,7,4,0,71,0,0,3,12,9,10,0,0,32,0,0,5,11,23,12,0,0,48,0,0,0,0,0,7,0,0,10,0,0,0,5,5,0,0,0,16,0,0,0,0,0,0,0,0,4,23,61,130,134,203,190,46,6,802,0,0,0,0,0,0,0,0,4,49,3,0,0,0,0,0,0,59,35,19,3,3,5,0,0,0,67,6,18,8,0,4,13,0,0
213031347,0,0,10,73,126,255,232,242,187,41,4,1150,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,7,3,0,5,0,0,0,20,4,5,4,11,5,4,0,0,32,4,9,10,11,9,0,0,0,43,0,4,14,13,20,8,0,0,54,0,7,23,8,8,5,4,0,67,0,13,47,22,33,18,3,0,141,0,9,31,37,31,20,3,0,132,0,3,17,22,16,14,0,0,73,0,3,6,10,12,5,0,0,44,0,0,9,4,12,4,0,0,24,0,0,5,8,7,8,3,0,29,0,0,0,6,0,0,0,0,6,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,5,14,69,170,155,156,89,20,0,685,0,0,0,0,0,0,0,0,4,39,4,0,0,0,0,0,0,44,36,17,8,0,3,0,0,0,61,14,38,18,10,3,0,3,0
213031348,0,0,14,91,255,535,421,345,253,53,4,1951,0,0,5,0,0,0,0,0,4,12,5,7,0,0,0,0,0,21,3,18,10,8,0,5,0,0,39,8,13,7,4,5,3,4,0,47,0,9,13,11,10,17,4,0,66,4,18,30,22,19,33,3,0,132,4,26,54,47,41,34,11,0,212,0,19,88,56,72,58,14,0,310,0,17,89,90,92,79,16,0,383,0,5,77,98,83,40,10,0,314,0,3,45,75,72,49,6,0,248,0,0,16,37,42,28,4,0,127,0,0,20,36,47,20,4,0,136,0,0,0,3,7,3,0,0,13,0,0,0,3,8,3,0,0,20,0,0,0,0,3,3,0,0,9,22,132,466,500,498,373,83,5,2087,5,3,0,0,0,0,0,0,13,61,4,0,3,0,3,0,0,71,33,14,4,6,3,0,0,0,59,13,12,10,6,13,10,0,0
213031349,0,0,5,100,192,193,99,69,55,4,3,720,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,12,4,4,7,5,5,4,0,0,22,3,9,6,8,3,4,0,0,31,4,12,9,11,6,0,0,0,40,0,16,19,15,14,7,0,0,66,0,7,30,15,11,10,6,0,72,0,9,33,17,22,6,0,0,87,0,4,14,6,12,8,0,0,47,0,0,0,9,13,8,0,0,31,0,0,3,4,0,0,0,0,13,0,0,4,7,7,4,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,18,69,121,91,88,53,7,0,453,19,8,0,0,0,4,0,0,33,199,58,11,3,3,0,0,0,270,112,142,25,9,13,13,0,0,316,54,144,30,8,15,23,5,0
213031350,0,0,3,12,46,70,58,53,45,13,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,8,0,0,0,0,4,0,0,0,11,0,0,0,3,0,0,0,0,15,0,0,9,0,5,5,0,0,13,0,0,3,5,7,3,3,0,31,0,0,0,6,0,4,0,0,8,0,0,0,9,5,0,0,0,13,0,0,0,3,4,0,0,0,13,0,0,0,7,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,25,29,30,20,9,0,120,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,14,12,3,0,0,0,0,0,0,17,0,9,0,0,0,3,0,0
213031351,0,0,0,19,54,82,61,66,36,11,0,328,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,0,0,0,0,3,0,3,0,15,0,0,3,6,4,5,0,0,26,0,0,8,3,8,7,0,0,28,7,8,8,12,17,3,4,0,55,0,13,21,29,23,14,8,0,115,0,13,40,25,31,23,0,0,127,0,5,26,36,30,26,4,0,125,0,0,22,24,26,12,5,0,82,0,0,3,4,14,13,3,0,44,0,0,8,12,19,12,3,0,49,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,7,49,148,168,173,114,35,7,695,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,18,9,11,0,4,0,0,0,0,20,4,10,0,0,0,3,0,0
213031352,0,0,7,52,122,186,116,103,74,12,0,663,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,7,3,0,4,5,6,5,0,0,17,0,4,0,0,0,4,0,0,8,0,5,5,0,0,0,0,0,13,0,5,4,10,7,9,5,0,38,0,7,13,11,13,10,0,0,50,0,5,14,16,15,16,3,0,62,0,0,26,28,31,18,0,0,112,0,3,20,21,19,19,5,0,84,0,0,7,17,16,7,4,0,55,0,0,3,3,6,0,0,0,20,0,0,0,11,11,13,0,0,37,0,0,0,5,3,4,0,0,10,0,0,0,6,9,3,0,0,15,0,0,0,0,0,0,0,0,3,13,26,103,135,140,101,25,0,537,0,0,0,0,0,0,0,0,0,82,5,0,0,0,0,0,0,88,40,14,0,4,0,0,0,0,57,19,17,10,3,8,3,3,0
213041353,0,0,13,89,121,239,220,173,140,17,0,1003,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,16,0,0,5,3,0,3,0,0,20,0,0,4,7,11,3,4,0,31,0,0,5,16,6,6,7,0,35,0,9,11,22,8,14,3,0,66,3,7,15,15,30,22,7,0,98,0,19,29,19,30,21,3,0,119,0,13,26,27,32,26,6,0,124,0,0,20,22,24,14,0,0,88,0,0,8,13,17,15,0,0,61,0,0,7,11,4,11,0,0,28,0,0,3,9,13,7,0,0,35,0,0,0,0,8,0,0,0,4,0,0,0,0,7,3,0,0,11,3,0,6,0,4,0,0,0,8,11,49,129,161,190,153,41,3,750,4,0,0,0,0,0,0,0,8,134,4,0,0,3,0,0,0,143,59,19,9,5,0,4,0,0,100,11,25,9,4,7,4,0,0
213041358,0,0,5,37,53,151,149,111,60,16,0,572,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,4,0,6,9,0,0,0,0,0,14,0,0,0,3,4,4,0,0,8,0,0,3,6,5,0,0,0,20,4,0,0,4,6,3,0,0,24,0,6,12,7,10,6,0,0,36,0,0,13,14,9,5,0,0,48,0,0,19,11,11,19,4,0,66,0,0,7,9,15,3,0,0,36,0,0,8,5,10,3,5,0,27,0,0,6,3,0,0,0,0,10,0,0,4,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,19,71,70,75,51,15,0,306,3,0,0,0,0,0,0,0,11,139,17,8,5,0,0,0,0,170,112,45,13,10,5,9,0,0,183,28,43,12,9,17,9,5,0
213041359,0,0,23,46,89,538,483,424,235,45,0,1852,0,0,0,3,0,0,0,0,6,8,5,0,4,5,0,0,0,16,3,0,3,0,0,0,0,0,11,0,0,0,12,6,0,0,0,26,0,9,9,12,4,6,0,0,49,4,9,22,24,13,8,0,0,85,0,13,36,32,25,15,4,0,126,0,35,77,58,44,44,8,0,265,0,34,103,91,73,39,4,0,342,0,11,72,64,39,19,3,0,209,0,0,32,41,30,16,3,0,126,0,0,21,22,11,17,0,0,70,0,0,16,23,24,7,5,0,74,0,0,0,9,6,4,0,0,18,0,0,0,7,3,7,0,0,16,0,0,0,3,5,5,0,0,8,29,115,391,407,289,179,28,0,1434,5,0,0,0,0,0,0,0,12,76,6,0,0,0,3,0,0,86,43,11,3,0,0,0,0,0,57,17,11,3,3,4,3,0,0
213041360,0,0,0,12,19,46,79,79,31,0,0,272,0,0,0,3,0,6,0,0,6,4,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,8,0,3,0,4,5,0,0,0,16,0,0,0,6,3,4,0,0,19,0,5,5,6,6,3,0,0,18,0,0,0,4,13,5,4,0,28,0,5,3,7,7,0,0,0,25,0,0,0,11,9,5,0,0,30,0,0,3,9,5,4,0,0,21,0,0,3,8,6,3,0,0,24,0,0,5,4,0,4,0,0,13,0,0,0,6,3,0,4,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,11,34,73,64,29,8,0,226,5,0,0,0,0,0,0,0,3,57,5,0,6,0,0,0,0,64,46,8,3,0,0,0,0,0,54,15,4,0,4,3,0,0,0
213041461,0,0,0,9,9,32,39,35,13,3,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,7,0,3,5,0,0,10,0,4,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,5,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,9,9,9,0,0,42,0,0,0,0,0,0,0,0,5,42,0,0,0,0,0,0,0,43,23,4,0,0,0,0,0,0,30,5,4,5,0,0,0,0,0
213041462,0,0,0,9,6,19,47,32,4,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,0,0,0,7,0,0,7,3,5,0,0,0,9,0,0,5,7,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,18,11,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
