POW_SA2_CODE_2021,TYP_lthc_arth_A_15_24,TYP_ltch_arth_A_25_34,TYP_lthc_arth_A_35_34,TYP_lthc_arth_A_45_54,TYP_lthc_arth_A_55_64,TYP_lthc_arth_A_65_74,TYP_lthc_arth_A_75ov,TYP_lthc_arth_A_tot,TYP_lthc_asth_A_15_24,TYP_lthc_asth_A_25_34,TYP_lthc_asth_A_35_34,TYP_lthc_asth_A_45_54,TYP_lthc_asth_A_55_64,TYP_lthc_asth_A_65_74,TYP_lthc_asth_A_75ov,TYP_lthc_asth_A_tot,TYP_lthc_canc_A_15_24,TYP_lthc_canc_A_25_34,TYP_lthc_canc_A_35_34,TYP_lthc_canc_A_45_54,TYP_lthc_canc_A_55_64,TYP_lthc_canc_A_65_74,TYP_lthc_canc_A_75ov,TYP_lthc_canc_A_tot,TYP_lthc_demen_A_15_24,TYP_lthc_demen_A_25_34,TYP_lthc_demen_A_35_34,TYP_lthc_demen_A_45_54,TYP_lthc_demen_A_55_64,TYP_lthc_demen_A_65_74,TYP_lthc_demen_A_75ov,TYP_lthc_demen_A_tot,TYP_lthc_diab_A_15_24,TYP_lthc_diab_A_25_34,TYP_lthc_diab_A_35_34,TYP_lthc_diab_A_45_54,TYP_lthc_diab_A_55_64,TYP_lthc_diab_A_65_74,TYP_lthc_diab_A_75ov,TYP_lthc_diab_A_tot,TYP_lthc_hear_A_15_24,TYP_lthc_hear_A_25_34,TYP_lthc_hear_A_35_34,TYP_lthc_hear_A_45_54,TYP_lthc_hear_A_55_64,TYP_lthc_hear_A_65_74,TYP_lthc_hear_A_75ov,TYP_lthc_hear_A_tot,TYP_lthc_kidn_A_15_24,TYP_lthc_kidn_A_25_34,TYP_lthc_kidn_A_35_34,TYP_lthc_kidn_A_45_54,TYP_lthc_kidn_A_55_64,TYP_lthc_kidn_A_65_74,TYP_lthc_kidn_A_75ov,TYP_lthc_kidn_A_tot,TYP_lthc_lung_A_15_24,TYP_lthc_lung_A_25_34,TYP_lthc_lung_A_35_34,TYP_lthc_lung_A_45_54,TYP_lthc_lung_A_55_64,TYP_lthc_lung_A_65_74,TYP_lthc_lung_A_75ov,TYP_lthc_lung_A_tot,TYP_lthc_ment_A_15_24,TYP_lthc_ment_A_25_34,TYP_lthc_ment_A_35_34,TYP_lthc_ment_A_45_54,TYP_lthc_ment_A_55_64,TYP_lthc_ment_A_65_74,TYP_lthc_ment_A_75ov,TYP_lthc_ment_A_tot,TYP_lthc_stro_A_15_24,TYP_lthc_stro_A_25_34,TYP_lthc_stro_A_35_34,TYP_lthc_stro_A_45_54,TYP_lthc_stro_A_55_64,TYP_lthc_stro_A_65_74,TYP_lthc_stro_A_75ov,TYP_lthc_stro_A_tot,TYP_lthc_AO_lthc_A_15_24,TYP_lthc_AO_lthc_A_25_34,TYP_lthc_AO_lthc_A_35_34,TYP_lthc_AO_lthc_A_45_54,TYP_lthc_AO_lthc_A_55_64,TYP_lthc_AO_lthc_A_65_74,TYP_lthc_AO_lthc_A_75ov,TYP_lthc_AO_lthc_A_tot,TYP_lthc_NO_lthc_A_15_24,TYP_lthc_NO_lthc_A_25_34,TYP_lthc_NO_lthc_A_35_34,TYP_lthc_NO_lthc_A_45_54,TYP_lthc_NO_lthc_A_55_64,TYP_lthc_NO_lthc_A_65_74,TYP_lthc_NO_lthc_A_75ov,TYP_lthc_NO_lthc_A_tot,TYP_lthc_NS_A_15_24,TYP_lthc_NS_A_25_34,TYP_lthc_NS_A_35_34,TYP_lthc_NS_A_45_54,TYP_lthc_NS_A_55_64,TYP_lthc_NS_A_65_74,TYP_lthc_NS_A_75ov,TYP_lthc_NS_A_tot,TYP_lthc_Tot_A_15_24,TYP_lthc_Tot_A_25_34,TYP_lthc_Tot_A_35_34,TYP_lthc_Tot_A_45_54,TYP_lthc_Tot_A_55_64,TYP_lthc_Tot_A_65_74,TYP_lthc_Tot_A_75ov,TYP_lthc_Tot_A_tot,CNT_lthc_NONE_A_15_24,CNT_lthc_NONE_A_25_34,CNT_lthc_NONE_A_35_34,CNT_lthc_NONE_A_45_54,CNT_lthc_NONE_A_55_64,CNT_lthc_NONE_A_65_74,CNT_lthc_NONE_A_75ov,CNT_lthc_NONE_A_tot,CNT_lthc_ONE_A_15_24,CNT_lthc_ONE_A_25_34,CNT_lthc_ONE_A_35_34,CNT_lthc_ONE_A_45_54,CNT_lthc_ONE_A_55_64,CNT_lthc_ONE_A_65_74,CNT_lthc_ONE_A_75ov,CNT_lthc_ONE_A_tot,CNT_lthc_TWO_A_15_24,CNT_lthc_TWO_A_25_34,CNT_lthc_TWO_A_35_34,CNT_lthc_TWO_A_45_54,CNT_lthc_TWO_A_55_64,CNT_lthc_TWO_A_65_74,CNT_lthc_TWO_A_75ov,CNT_lthc_TWO_A_tot,CNT_lthc_THREEmo_A_15_24,CNT_lthc_THREEmo_A_25_34,CNT_lthc_THREEmo_A_35_34,CNT_lthc_THREEmo_A_45_54,CNT_lthc_THREEmo_A_55_64,CNT_lthc_THREEmo_A_65_74,CNT_lthc_THREEmo_A_75ov,CNT_lthc_THREEmo_A_tot,CNT_lthc_ONEmo_Tot_A_15_24,CNT_lthc_ONEmo_Tot_A_25_34,CNT_lthc_ONEmo_Tot_A_35_34,CNT_lthc_ONEmo_Tot_A_45_54,CNT_lthc_ONEmo_Tot_A_55_64,CNT_lthc_ONEmo_Tot_A_65_74,CNT_lthc_ONEmo_Tot_A_75ov,CNT_lthc_ONEmo_Tot_A_tot,CNT_lthc_NS_A_15_24,CNT_lthc_NS_Tot_A_25_34,CNT_lthc_NS_Tot_A_35_34,CNT_lthc_NS_Tot_A_45_54,CNT_lthc_NS_Tot_A_55_64,CNT_lthc_NS_Tot_A_65_74,CNT_lthc_NS_Tot_A_75ov,CNT_lthc_NS_Tot_A_tot,CNT_lthc_Tot_A_15_24,CNT_lthc_Tot_A_25_34,CNT_lthc_Tot_A_35_34,CNT_lthc_Tot_A_45_54,CNT_lthc_Tot_A_55_64,CNT_lthc_Tot_A_65_74,CNT_lthc_Tot_A_75ov,CNT_lthc_Tot_A_tot
202021030,7,15,21,85,143,66,16,350,74,89,88,95,62,14,3,427,0,4,6,29,55,25,5,127,0,0,0,0,0,0,0,0,4,12,19,34,63,24,0,152,0,5,10,29,39,29,14,125,3,3,0,3,8,4,4,27,0,5,4,14,18,11,0,49,102,112,140,155,83,19,8,611,0,0,4,0,10,3,0,16,47,44,62,109,81,29,7,375,516,608,622,709,498,152,28,3131,19,25,24,39,40,15,6,168,729,854,937,1140,934,313,66,4974,542,628,660,768,546,164,34,3342,140,169,208,262,246,89,18,1130,24,25,34,59,77,34,11,260,0,3,6,20,19,14,3,69,164,202,248,342,346,134,32,1469,19,25,24,39,40,15,6,168,729,854,937,1140,934,313,66,4974
202021031,0,9,14,44,45,23,6,147,32,39,41,44,32,14,0,210,3,0,0,21,20,18,5,55,0,0,0,0,0,0,0,0,0,0,10,17,23,19,8,73,0,3,3,7,9,23,6,53,0,0,0,0,0,0,0,15,0,0,0,10,10,12,3,34,60,48,52,84,25,5,0,275,0,0,0,3,7,0,0,17,21,26,23,47,46,16,8,188,275,226,306,379,223,86,20,1511,14,7,6,22,15,5,0,74,379,327,439,586,405,165,38,2341,277,242,322,401,249,91,17,1608,72,62,96,117,107,39,10,504,16,13,19,39,22,25,0,126,0,0,0,8,4,7,3,33,81,81,108,162,137,72,17,660,14,7,6,22,15,5,0,74,379,327,439,586,405,165,38,2341
202031032,0,11,8,21,48,18,14,125,9,32,39,29,32,5,6,152,0,0,4,7,6,13,6,30,0,0,0,0,0,0,0,4,0,4,7,14,16,13,8,54,0,0,3,4,21,13,5,48,0,0,0,0,4,0,0,7,0,0,6,3,7,4,4,17,5,25,32,41,19,0,0,131,0,0,0,0,0,4,0,4,8,15,23,24,32,5,0,101,128,250,268,250,151,62,9,1119,9,16,21,8,11,0,0,69,156,337,383,360,287,119,28,1671,132,260,280,256,165,68,9,1172,15,50,73,68,82,34,5,328,0,11,13,14,24,12,9,80,0,0,0,6,8,4,6,31,18,61,88,91,115,47,15,437,9,16,21,8,11,0,0,69,156,337,383,360,287,119,28,1671
202031033,0,5,24,59,105,69,25,292,25,56,41,58,73,18,9,283,0,5,4,13,23,34,11,87,0,0,0,0,0,0,0,6,0,12,14,17,47,28,9,132,0,0,6,11,36,23,17,92,0,3,0,0,8,3,0,20,0,0,6,0,17,4,3,35,33,51,47,62,49,16,0,258,0,0,4,0,3,4,3,13,9,31,26,42,47,24,3,193,180,245,282,332,334,142,38,1545,5,10,14,9,37,3,10,85,243,370,420,536,633,299,88,2594,189,254,298,354,359,159,37,1644,51,78,79,131,165,83,27,613,10,21,18,35,54,42,11,181,0,3,9,9,30,12,5,69,55,98,106,177,245,136,45,860,5,10,14,9,37,3,10,85,243,370,420,536,633,299,88,2594
203011034,0,9,9,34,27,8,6,92,31,47,34,39,30,8,5,183,0,4,0,17,8,7,0,33,0,0,0,0,0,0,0,0,5,7,5,7,13,10,3,47,0,0,6,11,8,7,0,32,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,5,44,60,49,40,14,3,0,219,0,0,0,3,0,0,0,3,17,20,24,33,22,4,6,117,214,267,313,230,120,27,6,1188,14,8,9,14,7,4,0,55,306,391,430,372,216,63,22,1802,226,281,329,249,135,32,6,1260,56,72,80,84,50,21,7,377,13,24,12,22,14,11,7,91,0,3,0,3,6,3,0,21,71,98,93,113,75,27,8,485,14,8,9,14,7,4,0,55,306,391,430,372,216,63,22,1802
203011035,0,4,9,25,32,29,5,105,32,23,43,37,19,7,4,165,0,0,4,5,12,10,6,35,0,0,0,0,0,0,4,4,3,4,5,24,9,15,3,65,0,0,0,17,14,27,9,62,0,0,0,0,0,3,0,9,0,0,0,6,4,5,0,22,32,34,36,36,11,4,0,151,0,0,0,4,0,0,4,4,7,19,19,25,13,11,0,99,149,179,192,206,136,55,12,935,6,7,10,10,18,6,3,58,216,248,289,342,238,134,34,1494,153,187,199,225,146,62,13,986,44,43,66,79,56,40,5,339,13,9,14,17,14,17,10,85,0,0,3,12,4,6,4,34,51,52,82,104,80,64,17,454,6,7,10,10,18,6,3,58,216,248,289,342,238,134,34,1494
203011036,3,0,3,23,65,32,6,138,28,22,20,26,38,23,5,156,0,0,8,8,24,19,5,60,0,0,0,0,0,0,0,0,0,0,7,10,20,16,4,54,0,0,8,5,12,17,10,52,0,0,0,0,3,5,0,13,0,0,0,3,8,6,0,15,20,30,31,21,24,3,0,141,0,0,0,4,3,0,0,14,9,6,20,17,35,17,6,110,185,156,203,230,211,63,17,1073,7,7,5,8,7,9,0,46,242,222,285,328,373,159,53,1654,189,161,214,244,233,72,21,1133,35,44,53,61,90,55,17,359,10,3,12,11,30,22,8,88,0,0,0,6,11,9,0,28,46,52,66,74,139,79,25,479,7,7,5,8,7,9,0,46,242,222,285,328,373,159,53,1654
203021037,12,16,33,68,118,46,3,296,110,120,143,80,75,26,3,551,0,0,10,30,40,21,0,107,0,0,0,0,0,0,0,0,14,10,23,27,43,14,0,143,0,0,13,15,25,24,3,79,3,4,8,4,8,4,0,25,0,0,5,3,11,8,0,30,144,159,138,96,73,17,0,630,0,4,4,0,8,4,0,21,47,76,86,73,95,31,4,417,791,825,655,620,458,74,6,3429,44,29,28,36,36,0,0,172,1125,1155,1043,965,851,194,21,5356,822,867,707,672,520,82,6,3675,245,216,247,209,210,64,10,1207,15,46,49,36,75,24,0,248,0,3,12,17,14,13,3,55,259,269,303,261,302,108,13,1508,44,29,28,36,36,0,0,172,1125,1155,1043,965,851,194,21,5356
203021039,22,130,218,523,743,241,28,1909,525,1053,973,707,489,135,4,3884,11,47,110,177,253,114,13,718,0,0,0,0,0,0,0,7,27,90,152,273,406,125,15,1092,4,37,48,115,258,157,24,640,3,16,30,43,43,18,0,156,3,13,22,48,78,34,10,213,668,1280,1040,838,479,85,4,4389,9,14,6,24,35,31,6,118,268,596,648,643,535,142,11,2852,3037,5902,5514,4792,3154,655,46,23107,175,215,223,237,187,41,9,1080,4468,8669,8274,7527,5621,1376,129,36060,3192,6238,5913,5167,3446,725,49,24728,947,1804,1738,1635,1401,381,46,7934,153,382,356,388,436,167,21,1900,9,32,47,102,157,69,10,421,1106,2220,2142,2124,1991,608,74,10255,175,215,223,237,187,41,9,1080,4468,8669,8274,7527,5621,1376,129,36060
203021040,7,20,31,70,130,46,14,324,119,138,120,107,76,18,3,588,0,7,12,37,52,27,6,141,0,0,0,0,0,0,0,3,12,11,26,35,54,31,4,171,0,5,10,11,40,25,3,100,0,0,5,12,8,6,3,30,0,3,4,7,9,9,0,35,152,158,165,114,80,5,0,683,0,0,0,7,5,0,0,17,72,80,81,93,90,21,3,439,785,947,849,740,420,94,11,3850,39,32,42,38,34,6,0,195,1127,1320,1238,1146,833,230,35,5930,829,984,894,798,467,106,9,4101,219,254,233,239,245,65,14,1270,36,42,44,51,65,34,4,281,0,3,13,21,23,18,5,86,260,299,298,310,337,114,24,1638,39,32,42,38,34,6,0,195,1127,1320,1238,1146,833,230,35,5930
203021042,7,14,37,79,143,51,9,333,109,146,203,156,81,35,5,736,0,0,24,33,43,22,5,127,0,0,0,0,0,0,0,0,5,16,25,53,61,26,3,189,4,5,10,27,44,35,3,125,5,9,6,6,7,4,0,37,3,0,5,4,20,8,0,38,115,186,214,179,90,14,0,797,0,0,3,5,3,8,0,17,63,89,122,112,122,32,3,547,620,1135,1219,955,593,149,16,4683,22,38,37,52,37,7,0,203,876,1549,1768,1496,1065,310,35,7105,649,1187,1288,1021,653,165,19,4981,167,270,371,325,278,89,12,1520,38,51,59,77,70,34,5,336,0,6,13,19,21,9,0,66,200,323,440,423,371,134,24,1920,22,38,37,52,37,7,0,203,876,1549,1768,1496,1065,310,35,7105
203021043,3,32,48,115,174,50,6,430,134,186,185,153,98,22,3,772,3,11,16,26,52,17,5,131,0,0,0,0,0,0,0,0,4,15,43,90,101,32,6,285,0,7,13,26,47,34,7,134,0,4,0,9,19,4,0,36,0,0,5,9,22,7,0,51,136,185,190,149,83,10,4,754,0,0,5,7,8,4,4,27,60,99,109,114,118,21,6,514,926,1320,1200,1103,646,120,8,5326,59,54,42,61,32,9,0,259,1270,1789,1718,1704,1178,273,26,7956,960,1376,1258,1180,718,134,7,5637,219,299,340,358,291,86,6,1603,27,63,66,82,106,30,7,377,0,5,12,14,29,11,0,74,254,362,415,454,432,124,17,2064,59,54,42,61,32,9,0,259,1270,1789,1718,1704,1178,273,26,7956
203021044,0,5,8,21,60,21,5,118,60,40,41,39,23,10,0,218,0,0,9,9,13,9,0,42,0,0,0,0,0,0,0,0,9,6,8,11,21,13,0,66,0,3,5,7,15,15,0,46,0,0,0,0,0,3,0,10,0,4,0,5,6,6,0,11,79,62,53,53,32,5,0,280,0,0,0,0,0,3,0,5,28,33,25,23,29,8,0,148,421,283,217,218,167,36,0,1340,28,12,10,16,6,0,0,74,591,413,341,365,303,95,9,2112,435,300,227,233,180,40,0,1423,114,83,83,83,77,35,5,479,21,14,17,23,25,9,0,107,3,4,0,8,13,6,0,31,133,98,101,115,116,54,9,619,28,12,10,16,6,0,0,74,591,413,341,365,303,95,9,2112
203021045,8,24,37,78,120,59,12,337,87,149,137,91,90,15,3,570,0,9,3,23,50,18,6,109,0,0,0,0,0,0,0,4,3,14,29,41,87,25,6,204,5,9,3,29,58,26,9,135,0,3,6,4,4,4,0,27,3,5,10,7,13,7,0,42,89,162,128,136,70,15,0,611,0,0,7,0,13,3,0,30,37,78,70,77,65,29,6,367,630,777,657,681,501,120,8,3370,46,36,36,44,41,10,0,205,872,1155,1023,1111,921,280,29,5383,649,822,694,732,532,135,4,3571,151,247,226,259,240,101,19,1238,22,44,53,61,80,28,3,293,4,3,12,10,33,12,0,75,180,295,291,332,350,135,22,1603,46,36,36,44,41,10,0,205,872,1155,1023,1111,921,280,29,5383
203021046,9,13,37,73,96,34,10,268,87,111,128,98,61,18,8,508,0,7,7,24,42,15,7,90,0,0,0,0,0,0,0,3,4,5,12,31,35,13,10,104,0,0,3,12,32,18,10,79,0,0,9,3,4,0,0,24,0,0,0,3,7,5,0,15,104,136,124,110,46,9,0,541,0,0,3,4,4,4,0,16,40,58,64,69,74,19,5,333,601,730,701,693,446,112,17,3312,21,36,25,40,30,0,0,147,831,1041,1038,1058,777,209,40,4992,637,765,742,735,489,122,19,3513,149,206,224,227,197,65,3,1063,21,36,39,59,46,18,4,230,3,0,10,6,14,5,8,42,172,242,270,292,257,87,21,1334,21,36,25,40,30,0,0,147,831,1041,1038,1058,777,209,40,4992
203021047,4,46,74,161,258,93,12,648,149,327,307,249,146,38,9,1229,4,15,27,63,82,37,4,228,0,0,0,0,0,0,0,3,11,32,58,127,170,59,7,458,3,13,17,45,122,39,7,250,0,5,4,16,13,6,0,46,0,0,5,14,35,12,0,78,176,405,315,255,139,19,0,1305,0,0,3,9,21,6,0,48,66,166,167,189,186,48,0,818,964,2208,1819,1577,1051,241,17,7879,51,91,79,71,79,9,0,378,1357,3092,2670,2487,1950,489,46,12092,1005,2301,1927,1697,1164,266,17,8371,260,575,535,528,504,146,19,2567,38,116,115,151,147,48,14,634,0,12,19,31,53,19,0,142,302,706,671,718,707,217,26,3336,51,91,79,71,79,9,0,378,1357,3092,2670,2487,1950,489,46,12092
203021485,5,5,9,16,28,12,0,77,19,30,27,22,12,3,0,118,0,0,5,4,6,10,0,28,0,0,0,0,0,0,0,0,0,3,3,9,12,6,0,35,0,0,3,3,5,3,0,15,0,0,0,0,0,4,0,6,0,0,0,0,0,3,0,6,26,29,34,17,15,3,0,125,0,0,0,4,0,0,0,11,5,18,29,19,11,3,0,88,107,240,165,142,91,28,0,778,4,3,7,13,5,0,0,28,146,322,263,220,169,50,3,1177,112,249,190,148,101,32,0,825,27,52,51,42,44,13,0,243,9,9,10,11,20,7,0,63,0,0,0,0,5,4,0,13,39,65,69,58,61,26,0,318,4,3,7,13,5,0,0,28,146,322,263,220,169,50,3,1177
203021486,4,15,40,77,134,44,9,313,130,127,131,122,71,17,0,601,3,8,13,26,42,18,3,112,0,0,0,3,0,0,0,4,9,16,35,75,78,27,8,230,0,5,8,23,57,22,6,120,6,6,5,8,7,0,0,33,0,4,0,10,24,7,0,44,120,157,122,108,70,16,0,593,0,0,5,9,7,3,3,23,52,78,70,88,89,28,0,409,733,1017,929,851,572,97,4,4202,42,38,47,55,39,7,3,228,1032,1391,1329,1295,1014,212,25,6297,765,1071,975,899,624,115,6,4455,191,232,261,235,250,59,9,1232,36,50,44,81,73,25,0,305,3,0,5,21,27,17,3,72,225,281,310,336,351,93,20,1605,42,38,47,55,39,7,3,228,1032,1391,1329,1295,1014,212,25,6297
203021487,8,23,31,84,155,55,6,362,242,187,150,115,80,28,3,803,0,3,11,33,21,23,0,101,0,0,0,0,0,0,0,3,21,22,28,48,46,27,3,195,3,3,7,35,42,26,3,124,4,0,6,7,5,5,0,33,3,3,3,13,15,15,0,54,270,217,162,124,85,10,0,880,0,0,0,7,6,0,0,15,128,105,78,86,83,24,5,509,1385,1083,841,712,466,93,4,4573,84,35,39,47,42,8,0,253,2033,1564,1267,1144,885,224,22,7139,1449,1145,886,752,509,100,7,4849,438,307,283,257,231,72,14,1606,54,72,54,70,69,24,7,361,4,3,6,18,29,17,0,76,498,384,341,347,334,119,20,2035,84,35,39,47,42,8,0,253,2033,1564,1267,1144,885,224,22,7139
203021488,4,9,21,56,55,32,0,172,60,85,63,64,44,7,0,338,3,3,7,12,31,12,0,62,0,0,0,0,0,0,0,0,3,10,21,40,40,11,0,130,0,0,8,19,27,16,0,72,0,0,0,4,4,3,0,16,0,0,3,7,19,3,0,33,81,102,77,90,42,12,0,403,0,0,0,4,12,0,0,16,33,46,41,54,63,13,0,246,475,521,476,461,301,60,5,2311,32,18,19,29,19,4,0,121,667,747,693,745,560,127,13,3542,494,556,505,495,337,66,5,2453,117,148,146,159,146,41,6,757,19,29,19,42,40,15,0,166,0,0,3,11,13,11,0,41,133,176,170,220,202,61,3,964,32,18,19,29,19,4,0,121,667,747,693,745,560,127,13,3542
203031048,6,8,24,42,70,48,6,202,67,77,67,65,40,9,3,332,0,0,8,20,34,15,4,75,0,0,0,0,0,0,0,0,3,4,13,22,41,15,4,98,0,5,4,14,25,17,4,65,0,0,3,4,3,3,0,15,0,0,0,4,5,0,0,17,85,84,89,61,40,19,0,374,0,0,6,0,3,5,0,5,34,30,46,54,41,19,3,231,336,402,424,375,332,86,9,1958,20,13,21,12,16,4,0,95,510,583,638,604,567,179,30,3117,351,419,455,406,351,89,9,2092,120,121,124,144,150,56,12,721,23,24,28,23,36,19,0,161,0,0,8,15,12,6,4,42,138,148,168,181,201,88,15,925,20,13,21,12,16,4,0,95,510,583,638,604,567,179,30,3117
203031049,4,3,7,27,53,34,6,134,33,22,38,30,36,17,3,181,0,3,0,13,22,16,5,58,0,0,0,0,0,0,0,0,4,0,0,3,15,11,0,34,0,0,3,0,15,20,7,45,0,0,0,0,4,3,0,13,0,0,0,0,3,10,0,11,41,47,35,36,47,8,0,212,0,0,0,6,7,0,0,11,12,18,12,31,46,19,0,135,291,300,259,290,317,92,9,1565,12,15,14,17,12,4,0,69,386,396,351,423,512,196,27,2284,298,318,266,309,349,106,9,1655,64,60,60,80,108,56,14,437,10,8,10,16,34,20,6,98,0,0,3,4,6,5,0,22,71,68,71,101,154,84,15,557,12,15,14,17,12,4,0,69,386,396,351,423,512,196,27,2284
203031051,7,0,10,25,62,27,4,134,26,31,35,30,35,11,6,169,0,0,0,0,15,14,4,36,0,0,0,0,0,0,0,0,3,3,3,6,29,17,0,62,0,0,0,4,13,12,5,39,0,0,0,0,0,0,0,8,0,0,5,4,5,4,0,16,40,39,35,41,35,7,0,188,0,0,0,0,5,4,0,9,10,23,16,28,25,14,0,113,203,197,181,213,186,80,3,1066,17,12,9,18,9,5,0,63,284,282,266,320,347,159,19,1676,204,204,182,233,201,92,5,1126,51,49,55,58,91,46,4,354,11,16,17,13,32,12,3,104,0,0,0,6,11,4,0,28,63,63,75,81,139,62,13,485,17,12,9,18,9,5,0,63,284,282,266,320,347,159,19,1676
203031052,0,0,14,33,66,42,12,155,22,23,38,21,34,18,0,158,0,0,4,6,18,9,4,51,0,0,0,0,0,0,0,3,0,3,8,18,20,18,4,74,0,0,4,4,21,22,11,65,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,13,41,34,39,41,32,7,0,193,0,0,0,5,4,0,0,11,11,14,17,31,25,24,0,127,213,254,228,275,272,95,18,1351,12,12,10,16,14,3,0,65,289,327,337,415,456,199,34,2057,214,268,237,293,288,107,18,1431,50,37,71,88,115,65,8,435,4,12,14,20,32,16,3,98,0,0,0,0,12,7,4,25,59,51,85,106,156,84,21,561,12,12,10,16,14,3,0,65,289,327,337,415,456,199,34,2057
203031053,8,17,53,87,128,61,9,371,130,149,198,132,77,25,3,708,6,4,20,25,48,23,6,132,0,0,0,0,0,0,0,0,4,24,18,29,43,15,6,145,5,0,4,14,33,25,12,90,0,3,7,8,6,3,0,30,0,4,4,10,9,8,3,33,186,191,194,132,63,12,0,777,0,0,3,4,4,9,0,25,70,80,111,100,93,25,5,490,1137,1165,1257,1046,564,151,19,5345,63,35,46,71,41,7,0,260,1540,1601,1800,1526,978,293,48,7788,1178,1226,1334,1106,621,163,27,5641,268,288,347,289,246,72,14,1529,36,51,62,52,62,31,9,302,0,4,8,14,13,16,0,60,304,345,421,356,321,117,26,1886,63,35,46,71,41,7,0,260,1540,1601,1800,1526,978,293,48,7788
203031489,0,5,8,24,46,21,5,104,53,50,56,35,32,9,0,231,5,0,11,11,12,11,0,45,0,0,0,0,0,0,0,0,3,4,9,12,18,11,0,43,0,0,5,5,9,3,0,29,0,4,3,0,5,0,0,9,0,0,0,0,7,4,0,9,70,59,69,46,21,9,0,274,0,0,0,3,6,4,0,10,23,29,40,35,20,8,0,160,419,365,346,250,157,48,10,1596,20,13,8,10,11,3,0,62,569,494,510,379,286,103,16,2354,436,380,368,270,168,53,9,1690,101,91,93,70,76,30,3,467,18,12,25,17,25,13,0,113,0,0,6,8,5,7,0,23,117,101,123,99,111,49,3,601,20,13,8,10,11,3,0,62,569,494,510,379,286,103,16,2354
203031490,0,14,30,70,113,58,15,299,113,79,112,117,73,33,0,534,5,10,14,26,32,17,8,106,0,0,0,0,0,0,0,3,4,5,11,30,47,28,10,135,3,0,3,16,41,28,11,104,5,0,5,9,3,5,3,27,0,0,0,6,15,13,9,38,119,123,132,130,75,15,0,586,0,0,8,10,3,6,0,27,44,59,51,70,69,26,6,328,833,638,661,701,456,130,16,3434,33,26,30,28,20,16,4,167,1111,903,980,1069,803,296,53,5213,862,674,696,735,487,138,16,3619,188,171,203,220,198,97,15,1096,28,25,43,73,67,30,4,277,0,4,9,11,23,18,7,61,211,205,251,300,292,142,32,1434,33,26,30,28,20,16,4,167,1111,903,980,1069,803,296,53,5213
204011054,0,8,21,42,109,58,16,253,32,41,50,69,47,23,12,265,0,0,5,13,26,17,11,84,0,0,0,0,0,0,0,6,0,4,4,14,47,26,9,109,0,0,4,9,34,27,13,89,0,3,0,0,6,10,0,22,0,0,5,7,8,14,3,39,36,48,57,65,53,15,0,275,0,0,0,0,4,4,0,20,18,22,32,37,49,25,4,190,251,327,325,362,329,108,37,1742,5,8,15,21,28,12,4,94,329,450,480,577,610,257,76,2777,262,348,354,385,352,116,33,1848,59,81,93,132,149,83,22,610,5,13,15,26,57,33,9,165,0,4,4,8,22,17,3,56,66,90,110,171,232,130,35,836,5,8,15,21,28,12,4,94,329,450,480,577,610,257,76,2777
204011055,0,3,12,23,73,64,24,209,21,45,43,34,31,29,10,203,0,0,4,13,22,35,12,88,0,0,0,0,0,0,0,0,0,3,7,18,31,30,7,93,0,0,3,4,26,31,19,84,0,0,3,5,0,7,3,21,0,0,5,0,8,16,0,32,14,40,41,39,57,27,3,220,0,0,0,5,5,0,0,17,7,16,21,48,51,12,7,168,217,236,257,250,261,158,19,1404,11,12,7,6,14,10,10,63,267,325,372,400,491,334,82,2281,225,244,268,279,300,171,26,1505,30,58,75,86,135,103,38,532,4,17,17,22,44,34,10,139,0,0,5,6,11,19,4,48,34,77,97,112,189,160,55,715,11,12,7,6,14,10,10,63,267,325,372,400,491,334,82,2281
204011056,3,13,30,87,101,50,14,302,79,98,125,104,85,19,3,507,5,5,14,20,40,17,6,104,0,0,0,0,0,0,0,3,5,10,21,52,63,28,5,175,5,0,14,18,49,18,9,112,3,3,0,4,8,0,0,19,4,0,0,8,21,12,5,44,91,108,124,97,60,12,0,498,0,0,3,5,7,3,0,22,43,60,73,71,55,25,3,331,537,631,621,650,445,103,15,2993,22,28,35,39,25,13,0,165,755,903,962,1039,800,238,33,4740,565,665,659,692,484,108,13,3183,152,170,215,255,197,84,13,1084,16,33,36,48,74,22,3,247,0,4,14,12,26,9,5,65,172,203,267,315,295,119,21,1388,22,28,35,39,25,13,0,165,755,903,962,1039,800,238,33,4740
204011057,0,8,19,55,130,93,14,324,64,70,81,85,77,29,3,418,3,0,3,7,36,45,9,110,0,0,0,0,0,0,0,4,6,9,5,20,46,30,6,128,8,3,4,14,50,35,6,114,0,4,4,5,11,4,0,28,4,0,0,7,11,18,4,39,77,92,80,94,56,22,0,423,0,0,0,5,8,5,0,19,33,49,52,75,69,34,6,321,550,593,590,576,556,199,25,3088,20,18,29,37,33,5,3,148,729,808,828,895,919,402,64,4652,571,632,627,621,595,212,27,3285,116,138,148,182,203,122,21,917,21,26,20,41,74,44,5,229,0,0,5,7,18,23,8,59,131,160,171,233,295,182,34,1213,20,18,29,37,33,5,3,148,729,808,828,895,919,402,64,4652
