POW_SA2_CODE_2021,AgFF_Mng,AgFF_Pro,AgFF_Tech_trds_wks,AgFF_Com_persl_svce_wks,AgFF_Cler_admin_wks,AgFF_Sales_wks,AgFF_Mach_ops_dvrs,AgFF_Labourers,AgFF_IDNS,AgFF_Tot,Min_Mng,Min_Pro,Min_Tech_trds_wks,Min_Com_persl_svce_wks,Min_Cler_admin_wks,Min_Sales_wks,Min_Mach_ops_dvrs,Min_Labourers,Min_IDNS,Min_Tot,Mnf_Mng,Mnf_Pro,Mnf_Tech_trds_wks,Mnf_Com_persl_svce_wks,Mnf_Cler_admin_wks,Mnf_Sales_wks,Mnf_Mach_ops_dvrs,Mnf_Labourers,Mnf_IDNS,Mnf_Tot,EGWWS_Mng,EGWWS_Pro,EGWWS_Tech_trds_wks,EGWWS_Com_persl_svce_wks,EGWWS_Cler_admin_wks,EGWWS_Sales_wks,EGWWS_Mach_ops_dvrs,EGWWS_Labourers,EGWWS_IDNS,EGWWS_Tot,Const_Mng,Const_Pro,Const_Tech_trds_wks,Const_Com_persl_svce_wks,Const_Cler_admin_wks,Const_Sales_wks,Const_Mach_ops_dvrs,Const_Labourers,Const_IDNS,Const_Tot,WST_Mng,WST_Pro,WST_Tech_trds_wks,WST_Com_persl_svce_wks,WST_Cler_admin_wks,WST_Sales_wks,WST_Mach_ops_dvrs,WST_Labourers,WST_IDNS,WST_Tot,RetT_Mng,RetT_Pro,RetT_Tech_trds_wks,RetT_Com_persl_svce_wks,RetT_Cler_admin_wks,RetT_Sales_wks,RetT_Mach_ops_dvrs,RetT_Labourers,RetT_IDNS,RetT_Tot,AcFd_Mng,AcFd_Pro,AcFd_Tech_trds_wks,AcFd_Com_persl_svce_wks,AcFd_Cler_admin_wks,AcFd_Sales_wks,AcFd_Mach_ops_dvrs,AcFd_Labourers,AcFd_IDNS,AcFd_Tot,TPW_Mng,TPW_Pro,TPW_Tech_trds_wks,TPW_Com_persl_svce_wks,TPW_Cler_admin_wks,TPW_Sales_wks,TPW_Mach_ops_dvrs,TPW_Labourers,TPW_IDNS,TPW_Tot,IMT_Mng,IMT_Pro,IMT_Tech_trds_wks,IMT_Com_persl_svce_wks,IMT_Cler_admin_wks,IMT_Sales_wks,IMT_Mach_ops_dvrs,IMT_Labourers,IMT_IDNS,IMT_Tot,FinIns_Mng,FinIns_Pro,FinIns_Tech_trds_wks,FinIns_Com_persl_svce_wks,FinIns_Cler_admin_wks,FinIns_Sales_wks,FinIns_Mach_ops_dvrs,FinIns_Labourers,FinIns_IDNS,FinIns_Tot,RHRE_Mng,RHRE_Pro,RHRE_Tech_trds_wks,RHRE_Com_persl_svce_wks,RHRE_Cler_admin_wks,RHRE_Sales_wks,RHRE_Mach_ops_dvrs,RHRE_Labourers,RHRE_IDNS,RHRE_Tot,ProSTS_Mng,ProSTS_Pro,ProSTS_Tech_trds_wks,ProSTS_Com_persl_svce_wks,ProSTS_Cler_admin_wks,ProSTS_Sales_wks,ProSTS_Mach_ops_dvrs,ProSTS_Labourers,ProSTS_IDNS,ProSTS_Tot,AdSup_Mng,AdSup_Pro,AdSup_Tech_trds_wks,AdSup_Com_persl_svce_wks,AdSup_Cler_admin_wks,AdSup_Sales_wks,AdSup_Mach_ops_dvrs,AdSup_Labourers,AdSup_IDNS,AdSup_Tot,PubAS_Mng,PubAS_Pro,PubAS_Tech_trds_wks,PubAS_Com_persl_svce_wks,PubAS_Cler_admin_wks,PubAS_Sales_wks,PubAS_Mach_ops_dvrs,PubAS_Labourers,PubAS_IDNS,PubAS_Tot,EdTrn_Mng,EdTrn_Pro,EdTrn_Tech_trds_wks,EdTrn_Com_persl_svce_wks,EdTrn_Cler_admin_wks,EdTrn_Sales_wks,EdTrn_Mach_ops_dvrs,EdTrn_Labourers,EdTrn_IDNS,EdTrn_Tot,HltHC_SA_Mng,HltHC_SA_Pro,HltHC_SA_Tech_trds_wks,HltHC_SA_Com_persl_svce_wks,HltHC_SA_Cler_admin_wks,HltHC_SA_Sales_wks,HltHC_SA_Mach_ops_dvrs,HltHC_SA_Labourers,HltHC_SA_IDNS,HltHC_SA_Tot,ArtsR_Mng,ArtsR_Pro,ArtsR_Tech_trds_wks,ArtsR_Com_persl_svce_wks,ArtsR_Cler_admin_wks,ArtsR_Sales_wks,ArtsR_Mach_ops_dvrs,ArtsR_Labourers,ArtsR_IDNS,ArtsR_Tot,OthSvs_Mng,OthSvs_Pro,OthSvs_Tech_trds_wks,OthSvs_Com_persl_svce_wks,OthSvs_Cler_admin_wks,OthSvs_Sales_wks,OthSvs_Mach_ops_dvrs,OthSvs_Labourers,OthSvs_IDNS,OthSvs_Tot,IDNS_Mng,IDNS_Pro,IDNS_Tech_trds_wks,IDNS_Com_persl_svce_wks,IDNS_Cler_admin_wks,IDNS_Sales_wks,IDNS_Mach_ops_dvrs,IDNS_Labourers,IDNS_IDNS,IDNS_Tot
212051322,4,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,31,15,60,18,10,25,13,41,0,228,3,5,0,0,0,0,0,0,0,7,54,21,134,0,26,9,8,28,10,289,46,4,3,0,10,11,0,0,0,76,231,51,42,19,36,843,22,97,8,1350,164,14,267,501,27,105,0,276,5,1367,14,7,0,0,12,14,60,8,0,116,7,21,13,0,9,30,0,0,0,85,61,143,0,0,190,14,0,0,10,423,34,23,7,5,33,204,0,5,7,311,64,281,46,3,94,6,0,3,7,501,16,35,14,20,15,0,9,83,0,197,75,202,26,146,200,5,4,9,9,677,102,981,25,277,118,0,0,15,14,1534,95,424,51,540,173,19,0,59,9,1369,16,14,0,65,16,8,0,0,0,120,40,27,133,84,43,14,0,27,0,379,45,33,33,29,30,33,12,32,119,370
212051323,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,14,7,0,3,5,10,3,0,38,0,0,0,0,0,0,0,0,0,9,37,14,99,0,19,0,4,20,3,197,39,13,0,0,3,19,5,0,0,78,42,20,4,0,17,37,4,3,4,133,22,0,19,30,7,21,5,28,0,133,5,3,0,0,10,0,34,6,0,50,5,8,5,0,4,0,0,0,0,31,11,40,0,0,24,0,0,0,5,88,7,7,0,0,9,27,0,0,3,59,53,235,51,4,76,3,0,3,5,433,17,5,3,10,11,0,0,35,3,89,3,9,8,4,11,0,0,0,0,34,34,483,21,104,49,0,0,0,0,696,21,90,5,118,74,0,0,3,0,310,5,11,5,4,7,9,0,0,0,38,14,16,43,20,11,5,0,4,3,115,14,20,8,0,15,9,3,6,29,109
212051324,3,5,13,0,0,0,3,3,0,32,0,0,0,0,0,0,0,0,0,9,285,266,212,5,177,93,104,138,11,1290,64,186,57,0,66,6,3,4,5,400,415,258,724,5,335,108,44,140,26,2057,369,314,56,0,223,191,56,23,19,1249,160,111,36,0,77,434,31,57,8,924,99,30,71,100,18,82,15,126,3,547,61,13,21,9,268,31,229,11,16,660,25,30,15,0,16,3,4,10,0,110,56,151,10,0,187,5,0,0,6,412,39,39,14,4,68,176,10,11,6,368,323,1095,167,0,261,26,12,40,12,1936,102,61,38,19,70,19,13,124,6,449,29,31,31,71,29,5,6,6,5,212,39,442,16,118,49,9,0,3,3,673,149,581,89,575,405,25,29,68,21,1950,13,31,8,27,19,3,3,0,0,106,41,41,145,36,37,3,0,10,5,316,172,164,89,21,106,60,77,72,123,869
212051325,3,0,5,0,5,0,3,7,0,23,8,0,0,0,0,0,0,0,0,8,805,793,469,22,331,176,304,556,57,3506,24,21,14,0,18,9,10,5,0,101,303,232,761,0,264,36,64,160,25,1855,781,703,210,5,487,274,101,45,35,2641,648,601,206,18,494,815,332,106,31,3247,78,8,54,109,17,74,22,97,0,454,107,55,18,4,316,34,370,21,16,933,58,87,44,0,41,14,18,0,4,264,151,225,12,6,507,26,0,0,8,938,32,35,16,0,34,50,15,15,0,196,262,740,207,0,182,23,8,20,20,1468,228,267,166,22,329,19,108,282,29,1449,59,39,41,130,40,10,0,9,3,343,141,758,32,185,214,0,6,10,9,1356,144,737,90,513,370,37,12,73,31,2000,44,35,18,75,21,7,9,7,3,220,118,151,247,63,141,24,26,83,14,874,265,288,147,43,217,81,138,109,210,1496
212051326,0,0,9,0,0,0,0,4,0,15,5,0,0,0,0,0,0,0,0,4,222,132,253,13,113,73,130,178,11,1129,7,3,5,0,3,0,29,0,0,55,187,56,509,0,132,16,46,152,21,1118,175,114,36,0,129,68,70,30,0,620,267,103,121,6,134,772,92,137,13,1635,146,16,111,221,16,119,15,162,3,807,80,20,40,12,203,26,520,18,15,932,22,66,12,0,7,0,5,0,4,109,44,78,0,0,103,4,0,0,3,230,28,24,8,0,47,174,8,12,8,304,89,471,94,5,200,3,5,5,3,879,34,42,28,28,38,0,9,108,5,294,37,38,22,227,98,0,0,11,10,442,43,405,9,164,53,4,0,6,3,687,72,253,26,497,116,4,13,79,11,1064,47,41,35,98,26,9,13,7,0,275,59,24,285,85,59,18,7,32,3,580,134,119,74,27,100,42,74,72,131,777
212051327,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,5,12,6,11,0,0,14,9,6,0,65,5,3,0,0,0,0,0,0,0,9,56,16,131,0,36,0,4,27,7,278,35,11,0,0,18,23,0,0,0,88,56,27,20,3,8,289,10,64,5,482,44,4,50,123,16,22,6,57,0,314,11,6,0,0,17,13,33,0,0,63,11,13,6,0,8,0,0,0,0,36,25,80,3,0,65,5,0,0,6,187,15,9,0,4,22,36,0,0,0,77,63,266,37,0,98,6,0,0,3,468,25,33,8,14,29,4,3,55,0,177,8,15,6,15,10,0,0,4,0,57,42,599,20,184,55,0,0,9,0,927,43,241,42,455,134,17,4,81,8,1024,17,14,0,15,11,0,0,0,0,64,18,12,78,38,12,3,0,10,4,168,22,35,17,10,23,6,4,16,38,173
212051567,8,3,8,0,4,3,4,7,0,39,11,11,11,0,7,0,15,0,0,50,306,281,308,11,160,51,118,116,17,1364,27,39,47,0,30,9,19,9,4,176,365,245,892,0,252,47,79,159,38,2083,336,324,178,4,225,107,100,29,27,1323,215,126,45,6,149,454,103,86,13,1197,149,21,85,168,47,121,11,165,8,767,113,91,9,0,173,38,186,11,13,636,78,255,210,13,64,19,9,16,9,681,24,125,4,0,57,6,0,0,0,219,29,20,6,0,13,26,0,7,0,100,443,1461,300,7,255,22,32,23,20,2558,79,118,40,17,126,12,59,367,15,817,42,46,54,140,51,0,10,33,5,393,822,5003,406,288,945,41,7,29,57,7605,98,228,32,371,98,10,14,27,3,878,20,7,5,29,19,4,0,7,0,89,49,52,188,23,67,12,12,16,5,420,179,221,161,20,146,64,79,92,182,1137
212051568,0,0,0,0,0,5,0,0,0,5,0,4,0,0,0,0,3,0,0,10,558,644,321,13,296,154,190,240,32,2449,15,0,3,0,0,0,17,24,0,61,66,18,228,0,39,15,34,53,5,461,88,73,31,0,62,55,70,11,7,399,115,57,31,6,46,311,27,55,8,659,57,0,91,106,8,46,13,81,0,410,69,15,8,0,149,28,212,10,5,498,9,19,16,0,8,7,0,0,0,71,18,12,0,0,43,0,0,0,4,75,12,3,4,0,10,58,4,5,0,101,57,309,56,0,55,3,7,7,9,502,12,12,10,15,11,8,9,63,0,135,5,17,22,50,18,0,0,8,0,122,28,191,15,44,34,0,0,4,0,317,360,6061,523,771,1172,18,62,204,68,9246,17,4,4,37,5,5,4,5,0,88,22,26,80,17,28,4,3,20,6,209,77,91,68,23,87,44,90,70,143,705
213011328,0,0,0,0,3,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,38,28,50,0,36,5,89,49,6,293,26,12,104,0,24,5,4,3,0,169,17,19,109,0,13,0,28,56,3,253,6,3,9,0,11,21,14,5,0,65,18,0,5,0,0,25,0,0,0,49,6,0,7,9,6,3,0,19,0,56,4,6,5,0,14,0,156,6,0,208,0,3,0,0,0,0,0,0,0,10,0,3,0,0,10,0,0,0,0,14,0,0,0,0,3,3,0,0,0,10,0,20,5,0,6,0,0,0,0,31,0,0,6,3,0,0,0,24,0,29,3,8,4,9,5,0,0,4,0,23,12,87,0,39,8,0,0,0,0,147,4,36,6,92,5,0,0,11,0,155,0,3,4,10,0,7,0,0,0,26,0,9,38,6,7,0,0,3,0,75,4,7,30,0,3,4,24,18,25,108
213011329,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,15,0,0,0,0,0,0,0,0,0,6,6,0,41,0,13,0,3,28,0,89,3,0,0,0,0,4,0,0,0,6,12,0,9,3,5,70,6,22,0,125,5,0,6,3,0,6,0,10,0,28,4,3,0,0,13,4,47,0,0,67,0,0,0,0,4,0,0,0,0,3,0,15,0,0,10,0,0,0,4,25,3,3,0,0,3,17,0,0,0,23,0,23,8,0,14,0,0,0,0,47,4,3,0,0,4,0,0,9,0,27,0,4,0,0,0,0,0,6,0,11,3,96,4,58,4,0,0,0,0,167,3,63,8,108,36,0,0,12,0,231,4,3,0,11,5,0,0,0,0,18,0,0,11,9,0,0,0,3,0,21,9,9,8,0,3,7,5,3,15,53
213011331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,14,5,0,0,0,0,0,0,0,0,3,8,0,40,0,8,0,6,14,0,76,0,0,0,0,4,0,0,0,0,6,7,0,3,0,0,44,0,3,0,62,12,0,4,3,0,23,0,13,0,58,0,0,0,0,10,0,32,0,0,46,0,0,6,0,0,0,0,0,0,4,0,5,0,0,5,0,0,0,0,12,0,0,0,0,0,3,0,0,0,4,0,11,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,16,0,21,0,9,0,4,8,0,0,7,0,22,14,130,4,54,10,0,0,0,0,218,8,22,3,101,6,0,0,10,6,153,0,0,0,0,0,3,0,0,0,6,0,0,15,9,0,0,0,0,0,31,0,5,9,0,7,0,0,3,0,29
213011332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,4,9,9,5,5,49,0,0,0,0,0,0,0,0,0,9,12,0,100,0,11,0,15,26,3,165,3,0,4,0,4,3,5,0,0,18,56,24,17,11,11,297,9,51,0,476,20,4,8,23,0,55,0,48,0,159,9,0,0,0,9,4,41,0,0,68,0,0,3,0,0,0,0,0,0,9,5,16,0,0,22,0,0,0,0,46,0,0,4,0,3,6,0,0,0,10,4,20,3,0,13,0,0,0,0,48,4,4,0,3,4,0,0,22,0,45,6,14,0,104,11,0,0,11,3,147,22,285,9,114,27,0,0,10,3,470,15,87,13,167,35,4,0,14,0,335,3,7,4,9,0,3,0,3,0,30,4,5,28,27,0,0,0,5,0,77,9,7,10,10,11,5,17,3,22,86
213011333,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,21,0,0,0,0,0,0,5,6,0,9,7,0,46,0,4,0,0,29,0,95,0,0,0,0,4,0,0,0,0,3,5,0,8,0,4,21,0,0,0,41,7,0,4,6,0,0,0,7,0,25,10,0,0,0,10,0,48,0,0,61,0,0,8,0,7,0,0,0,0,17,0,3,0,0,10,0,0,0,0,11,0,0,0,0,0,3,0,0,0,8,0,8,0,0,5,0,0,0,0,17,3,0,3,4,0,0,0,14,0,27,0,3,0,3,3,0,0,3,0,11,16,201,7,60,19,0,0,3,0,296,0,38,0,38,12,0,0,4,0,94,0,3,0,0,0,0,0,0,0,4,0,6,11,11,0,0,0,3,0,39,0,4,4,0,4,3,3,8,14,45
213011334,3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,14,0,24,8,5,5,8,5,0,65,0,0,0,0,0,0,0,0,0,7,11,3,75,0,11,0,3,33,8,140,4,0,3,0,0,3,0,0,0,13,64,18,23,0,12,118,9,24,5,289,35,0,32,27,0,17,12,41,3,166,9,0,0,0,56,7,96,7,4,177,0,7,3,0,3,3,0,0,0,18,9,22,0,5,41,5,0,4,0,74,8,0,0,0,21,46,0,0,0,77,8,70,16,0,57,3,0,0,0,154,3,27,3,13,9,0,0,43,0,96,3,17,10,20,9,0,0,3,0,63,38,280,7,100,40,4,0,9,3,477,16,114,16,262,80,0,0,0,7,501,3,3,0,0,0,0,0,0,0,7,6,20,56,27,13,0,0,0,0,130,12,11,15,10,9,9,19,20,29,136
213011335,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,9,10,13,3,4,0,50,11,0,103,0,0,0,0,0,0,0,0,0,0,9,0,83,0,0,0,13,29,0,132,0,6,0,0,3,0,0,0,0,12,32,22,13,0,3,107,12,17,0,200,33,0,31,50,6,40,0,50,0,203,9,0,0,0,18,0,82,6,0,119,0,0,5,0,0,0,0,0,0,3,0,5,0,0,10,0,0,0,0,24,0,0,0,0,3,21,0,0,0,31,3,52,12,0,19,0,0,0,0,89,0,7,9,7,7,0,0,38,0,69,5,37,0,37,21,0,0,5,3,111,36,451,29,152,45,0,0,5,0,717,132,3288,98,566,463,10,43,140,30,4775,10,3,0,5,3,0,0,0,0,18,5,3,24,16,5,3,0,6,0,62,15,14,19,22,13,7,35,28,72,225
213011336,3,0,0,0,0,0,6,0,0,14,0,0,0,0,5,0,4,0,0,10,58,27,169,0,47,28,55,63,5,459,3,3,0,0,0,4,7,3,0,31,41,11,197,0,28,0,38,62,9,379,23,8,11,0,8,20,27,3,0,93,104,39,35,13,30,368,41,48,6,687,75,0,67,75,4,111,17,144,0,492,31,24,9,0,83,22,162,32,5,368,5,10,7,0,11,31,0,6,0,75,11,14,0,0,80,3,0,0,0,120,12,3,0,4,20,75,0,0,0,125,10,152,20,3,91,4,3,11,0,301,24,63,4,15,26,3,14,53,0,209,164,505,57,423,418,3,11,71,18,1674,31,215,9,72,35,3,0,3,4,371,103,699,36,615,243,6,0,19,23,1745,12,8,0,18,7,10,0,4,0,54,17,35,119,42,24,10,0,15,3,255,27,24,55,16,32,20,47,49,94,373
213011337,4,0,5,0,0,0,4,0,0,18,0,0,3,0,0,0,4,0,0,13,222,135,326,35,120,31,210,141,18,1236,11,13,5,0,9,0,30,13,0,73,79,17,274,0,57,11,65,143,12,660,52,17,7,0,41,48,31,19,5,226,78,6,28,0,35,234,30,26,4,445,39,0,17,18,5,57,3,42,0,174,25,0,11,0,27,4,125,11,7,201,3,7,7,0,0,3,0,0,0,16,0,9,5,0,16,0,0,0,3,28,6,5,0,0,3,5,0,3,0,23,14,55,21,0,24,0,3,28,6,147,10,5,12,0,13,0,11,53,0,105,6,3,11,59,3,0,0,13,0,103,19,239,4,52,24,0,0,4,3,346,17,61,12,193,26,0,0,28,0,343,11,4,5,10,4,0,0,0,0,28,33,19,235,14,47,5,10,58,7,427,34,16,53,13,36,17,79,56,63,373
213011338,12,11,0,0,6,0,13,14,0,70,9,5,6,0,0,0,17,4,0,38,337,160,437,9,168,44,322,862,47,2391,48,19,25,0,37,5,153,57,13,357,199,57,481,0,129,17,129,289,25,1320,181,92,67,0,149,104,171,42,5,820,71,17,24,3,48,160,56,28,3,418,42,5,34,24,12,30,17,77,3,243,218,35,67,13,1046,46,1309,63,32,2826,3,3,8,3,9,0,12,5,0,43,10,19,0,0,20,0,0,0,3,47,34,10,25,0,16,9,14,9,0,113,44,113,78,0,32,3,8,31,0,311,34,31,30,3,56,6,44,128,7,336,17,16,14,41,17,0,18,12,4,143,34,457,11,135,42,0,3,11,5,700,22,42,6,172,37,0,8,13,5,312,12,10,0,0,3,0,3,0,0,33,41,23,216,13,55,13,23,74,3,459,125,93,130,27,144,46,170,113,166,1015
213011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,0,60,0,9,0,10,29,0,116,0,4,0,0,0,0,0,0,0,5,9,14,3,0,0,49,3,0,0,73,21,0,11,16,0,76,3,82,8,210,3,0,0,0,16,6,48,8,0,79,0,9,0,0,0,0,0,0,0,7,0,8,0,0,12,0,0,0,0,24,0,3,0,0,4,22,0,0,0,33,3,30,14,0,4,5,0,0,0,55,0,0,4,3,3,0,0,23,0,39,0,9,0,4,4,0,0,3,0,17,19,260,11,90,27,0,0,8,0,423,18,176,23,378,67,0,0,24,0,683,4,5,0,14,4,0,0,0,0,24,4,8,13,4,0,0,0,3,0,41,5,10,13,3,13,8,5,8,23,79
213011340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,22,5,0,19,0,9,0,70,0,0,0,0,3,0,0,0,0,10,19,3,154,0,30,3,20,36,4,269,20,3,4,5,13,22,7,12,0,86,221,42,42,14,49,1139,50,134,6,1707,119,4,73,197,24,276,4,284,9,996,17,0,0,0,22,16,49,4,4,108,12,8,0,0,3,27,0,0,0,54,13,25,0,0,74,11,0,0,0,126,12,0,0,9,30,30,0,7,4,90,12,70,10,0,43,0,0,0,4,140,10,28,13,11,20,3,0,66,0,147,10,19,5,40,84,0,0,11,3,174,19,342,15,85,34,0,0,4,0,496,10,81,19,83,43,9,0,0,0,252,26,5,3,38,5,19,0,6,0,100,17,6,66,67,9,8,5,7,0,178,14,19,18,14,11,21,18,22,45,175
213011569,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,11,0,0,27,43,37,68,5,18,9,67,20,4,264,0,0,0,0,0,0,5,0,0,7,22,14,97,0,15,3,27,29,4,204,9,0,12,0,5,6,8,7,0,44,91,18,63,3,47,384,34,86,9,734,40,0,35,70,8,86,0,95,0,328,21,3,0,0,27,11,81,3,4,145,4,8,3,0,0,0,0,0,0,17,14,9,0,0,58,0,0,0,0,80,0,0,0,0,8,23,0,0,0,39,4,28,11,0,11,0,0,0,0,49,0,3,9,3,7,0,6,37,0,66,5,10,4,40,20,0,0,4,3,82,27,212,8,54,21,0,0,3,0,325,42,210,16,180,91,4,0,3,8,548,0,3,0,0,3,4,0,3,0,24,10,3,71,20,14,0,0,14,0,131,13,9,22,12,14,6,21,26,28,152
213011570,31,4,4,0,21,4,33,23,0,129,0,0,3,0,0,0,3,4,0,17,451,245,505,0,270,106,448,454,29,2507,25,15,34,0,32,11,61,8,0,183,245,69,559,0,177,42,121,177,34,1438,252,116,169,7,290,197,462,85,13,1597,203,83,86,3,169,253,511,90,22,1418,49,0,31,35,18,89,29,78,0,329,219,55,54,4,472,40,1304,104,26,2275,10,13,21,8,5,0,0,0,4,57,4,13,0,0,14,0,0,4,0,36,37,11,23,0,43,28,55,38,5,234,47,89,55,3,30,3,26,3,6,269,25,37,15,4,28,0,120,102,0,334,12,10,7,68,15,0,5,7,0,122,15,143,7,90,19,0,0,6,0,278,23,48,11,119,24,4,25,14,8,271,21,11,6,36,9,10,6,10,3,113,31,12,186,12,26,7,10,46,5,342,119,81,123,29,128,56,346,172,168,1226
213021341,0,4,0,0,0,3,4,3,0,24,0,0,6,0,0,0,3,0,0,14,185,146,333,3,105,32,160,122,13,1094,4,13,6,0,6,0,31,4,5,76,154,63,492,0,126,26,82,237,25,1218,84,37,22,0,73,47,77,28,7,381,59,23,22,0,42,146,60,25,4,377,64,0,56,127,11,22,8,69,0,363,152,48,54,4,270,33,790,51,31,1424,4,12,6,0,10,0,7,0,0,48,15,31,0,0,36,0,0,0,0,88,22,7,21,0,32,69,3,0,7,162,29,116,41,0,40,0,5,4,0,240,26,36,10,16,26,4,73,101,3,291,59,169,71,146,127,3,7,79,8,665,32,270,8,116,28,0,3,11,0,468,21,111,27,154,44,0,10,39,6,414,8,21,21,15,6,3,0,0,0,70,18,28,111,35,14,5,10,25,0,237,44,46,76,15,60,20,117,59,89,527
213021342,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,6,3,3,0,33,3,0,0,0,3,0,3,0,0,14,12,3,78,0,17,0,9,25,0,149,0,6,0,0,3,5,0,0,0,16,52,13,16,4,9,272,32,59,0,448,35,0,14,31,0,100,3,96,0,285,10,3,0,0,9,5,28,3,0,54,4,10,3,0,3,0,0,0,0,22,4,13,0,0,8,0,0,0,6,30,0,0,0,0,8,11,0,0,0,21,7,61,12,0,10,5,0,0,0,99,4,10,12,0,11,0,0,23,0,59,7,15,0,6,14,0,0,3,0,45,16,145,3,111,11,0,0,0,5,293,15,149,14,283,41,8,0,24,6,538,3,10,0,7,0,3,0,0,0,36,4,7,30,17,11,0,3,6,0,73,9,8,3,9,8,7,5,3,26,73
213021343,4,3,4,0,5,0,4,0,0,26,4,5,0,0,0,0,11,0,0,25,221,141,286,9,102,53,208,286,25,1324,42,37,34,5,41,6,87,56,3,301,181,76,519,0,135,7,122,299,27,1371,190,155,49,3,173,100,198,30,14,914,303,215,82,8,181,776,345,183,32,2118,59,6,41,86,3,154,13,155,7,515,168,46,88,12,311,37,1119,100,37,1919,10,15,13,0,4,16,5,0,0,69,10,20,0,0,32,0,4,0,0,82,78,11,42,0,44,27,47,46,0,297,41,165,42,0,46,0,8,6,7,311,22,15,20,5,27,3,94,128,0,309,28,14,12,84,32,4,5,11,0,196,33,233,14,92,30,0,4,7,4,414,19,139,15,330,69,15,13,24,0,626,29,9,10,53,24,10,3,5,6,152,39,22,168,54,43,9,16,111,4,476,106,86,91,20,89,39,203,120,118,868
213021344,0,0,0,0,3,4,0,6,0,12,6,0,3,0,0,0,3,0,0,13,106,56,225,7,32,9,144,76,10,661,8,11,23,3,4,0,0,3,0,54,189,152,439,3,92,4,61,149,19,1108,30,23,13,0,12,8,13,9,5,118,56,35,23,6,19,72,15,13,7,241,61,3,45,109,5,27,5,47,6,307,37,16,55,3,43,15,237,16,6,421,8,23,6,0,4,3,0,0,0,39,15,30,0,5,21,0,0,0,0,70,3,8,4,0,5,11,0,0,0,33,54,199,24,0,44,6,0,0,0,338,15,17,8,6,17,0,3,47,0,115,23,28,8,56,27,0,0,5,0,152,22,255,4,116,24,0,0,4,0,420,32,182,15,226,64,3,0,18,0,548,22,53,7,37,19,24,0,9,4,170,28,16,101,54,15,0,3,9,0,221,21,27,23,15,15,9,35,31,45,235
213021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,22,0,3,0,0,12,3,42,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,15,0,0,0,34,10,0,6,0,0,7,3,8,0,31,7,0,0,0,3,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,7,0,3,0,0,0,0,38,0,0,0,0,0,0,0,4,0,13,0,0,0,7,3,0,0,0,0,8,7,83,3,26,6,0,0,0,0,121,6,11,0,16,6,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,4,0,7,5,8,0,0,0,0,24,3,0,0,0,0,0,0,0,7,16
213021346,4,4,0,0,0,0,0,8,0,17,3,0,5,0,0,0,5,4,0,24,90,99,156,4,41,16,34,43,5,493,11,8,4,0,0,0,14,0,3,44,144,59,532,3,123,9,71,142,15,1099,38,6,9,0,18,18,21,10,0,121,97,18,39,0,27,318,17,68,7,595,118,8,108,242,24,39,11,78,5,614,28,26,16,0,55,8,42,8,5,184,10,17,18,0,10,3,0,4,0,73,17,84,0,0,75,3,0,0,0,183,18,7,9,0,28,70,0,6,6,148,51,285,76,8,63,9,0,0,8,501,28,15,9,9,16,0,10,68,5,168,30,34,11,124,23,0,0,38,6,264,40,377,8,171,51,0,0,3,0,661,46,438,35,233,153,4,13,33,0,944,17,33,4,25,16,0,0,0,0,96,33,27,198,82,35,14,4,27,0,414,59,50,57,10,31,20,43,33,56,359
