POW_SA2_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
210021233,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,13,0,4,6,0,0,0,0,5,0,12,4,9,0,5,0,0,0,0,0,15,0,4,8,7,3,0,0,3,0,31,0,0,10,6,0,5,4,3,0,22,0,5,0,3,3,9,5,6,0,30,0,0,0,9,3,9,8,7,0,35,3,3,0,3,4,13,4,10,0,42,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,5,4,10,0,20,0,0,0,0,0,0,0,0,0,0,9,45,34,27,23,49,19,45,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,6,3,0,5,0,0,0,0,15
210021234,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,10,0,6,5,0,0,0,0,0,0,15,0,0,4,4,0,4,0,0,0,6,0,0,4,3,3,0,0,0,0,17,0,0,0,0,4,4,0,0,0,12,0,0,3,0,3,9,0,0,0,12,0,0,0,0,8,0,0,4,0,12,0,0,0,3,0,6,0,0,0,17,0,0,0,0,0,4,4,0,0,7,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,3,22,22,18,23,24,8,10,0,135,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,10,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,6,0,0,0,0,0,0,10,3,4,7,0,0,9,0,0,0,15
210021235,0,9,0,0,0,0,0,0,0,10,0,6,7,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,12,0,8,4,0,0,3,0,0,0,21,0,8,9,3,4,0,0,0,0,21,0,4,12,0,3,8,3,4,0,40,4,0,8,6,9,11,3,6,0,44,0,0,4,7,10,9,5,12,0,45,0,0,0,4,8,8,0,9,0,33,0,0,3,5,12,10,7,10,0,51,0,0,0,0,0,3,3,6,0,14,0,0,0,6,0,8,0,5,0,22,0,0,0,0,0,4,0,0,0,6,10,50,55,30,47,65,24,52,5,345,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,5,0,8,5,0,0,0,0,0,0,17,3,4,3,0,3,0,0,0,0,23,0,5,3,0,0,6,0,0,0,10,4,3,8,0,5,8,0,3,0,33
210031236,4,8,3,0,0,0,0,0,0,15,0,14,8,3,0,4,0,0,0,23,0,18,10,3,5,0,0,3,0,34,4,20,10,4,5,4,4,3,0,44,5,12,10,6,16,8,5,3,0,59,4,11,15,13,33,24,3,4,0,104,4,4,13,6,29,24,5,11,0,84,3,0,0,8,32,24,7,16,0,92,0,3,0,4,15,32,4,5,0,77,0,6,0,4,28,47,10,27,0,119,0,3,0,0,3,9,0,0,0,16,0,0,0,0,0,8,0,5,0,15,0,0,0,0,0,3,0,0,4,7,20,100,72,48,156,195,42,81,7,727,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,0,0,0,10,0,11,0,0,0,0,0,0,0,13,0,17,11,0,0,0,0,0,0,34,4,13,19,0,4,12,0,3,0,57,3,10,12,9,17,20,4,3,3,81
210031237,0,7,5,0,3,0,0,0,0,11,0,8,3,0,0,0,0,0,0,15,0,4,5,6,5,0,0,0,0,24,0,5,6,7,7,7,0,0,0,27,3,6,8,10,8,12,0,4,0,43,3,4,19,13,12,20,3,9,0,78,0,0,8,11,19,13,6,8,0,73,5,5,3,10,29,21,9,6,0,81,0,0,4,5,31,21,5,9,0,75,0,0,6,4,13,25,13,15,0,83,0,0,0,0,5,6,0,0,0,14,0,0,0,0,3,4,3,11,0,17,0,0,0,0,0,0,0,0,0,0,17,57,68,67,127,126,33,58,9,559,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,9,4,0,0,0,0,0,0,16,0,7,9,0,0,0,0,0,0,18,0,3,7,0,7,11,0,4,0,33
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,3,12,3,7,10,0,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,7,5,3,0,0,0,0,0,0,0,8,0,8,5,0,4,3,0,0,0,12,0,0,10,3,3,3,0,0,0,18,0,0,0,6,5,12,0,5,0,25,0,0,0,3,0,5,6,0,0,18,0,0,0,4,5,5,0,0,0,19,0,4,0,0,7,15,0,0,0,29,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,23,22,22,24,44,10,18,3,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,4,0,0,10,4,0,0,0,17
210031535,0,10,0,0,0,0,0,0,3,11,0,5,0,0,0,0,0,0,0,7,7,13,3,0,0,0,0,0,0,21,0,17,6,0,4,0,0,0,0,29,0,8,17,5,9,7,0,0,0,56,3,7,19,16,24,21,4,0,0,94,5,0,10,8,44,30,9,6,0,122,0,0,7,8,34,11,7,10,0,83,0,5,4,7,18,19,3,11,0,65,4,5,4,4,24,32,5,16,0,85,0,0,0,0,0,4,0,6,0,15,0,0,0,0,5,4,0,0,0,10,0,0,0,0,0,0,0,0,3,6,31,80,78,56,164,130,27,59,10,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,16,0,8,11,3,4,0,0,0,4,25
210031536,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,0,11,0,4,4,0,5,0,0,0,0,15,0,3,5,3,11,4,0,0,0,31,0,7,4,5,8,7,5,3,0,41,0,0,0,4,11,12,0,7,0,37,3,0,3,3,8,15,0,13,0,48,0,4,0,0,8,11,5,4,0,31,4,3,0,0,14,13,9,7,0,52,0,0,0,0,0,0,4,0,0,11,6,0,0,3,0,5,0,6,0,22,0,0,0,0,0,0,0,0,0,0,12,46,37,18,64,77,22,41,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,9,0,6,6,3,0,0,0,0,0,13
210031537,0,4,0,0,0,0,0,0,0,7,0,7,3,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,9,0,3,10,0,4,0,0,0,0,13,0,6,5,5,0,4,0,0,0,13,0,4,0,3,0,9,0,0,0,17,0,0,0,5,5,8,3,6,0,29,4,6,0,3,12,6,5,4,0,34,0,0,0,0,3,0,3,5,0,20,0,0,4,0,0,6,3,11,0,32,0,0,0,0,0,0,0,4,0,8,0,0,0,0,3,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,33,22,20,36,48,10,31,0,197,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
210031538,3,8,0,0,0,0,0,0,0,13,0,11,3,0,0,0,0,0,0,12,8,16,5,0,0,0,0,0,0,33,3,17,7,3,0,0,0,0,0,42,4,10,15,8,8,0,0,4,0,44,5,5,21,12,16,9,0,3,0,69,5,6,16,5,21,18,8,16,0,100,6,3,8,11,29,20,13,11,0,98,3,3,4,8,22,18,6,15,0,82,4,0,4,5,24,33,14,32,0,116,0,0,0,0,5,8,0,3,0,17,0,0,0,4,6,14,8,18,0,48,0,0,0,0,4,0,0,0,0,12,38,111,91,60,126,120,51,109,3,716,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,0,4,3,0,0,0,0,0,0,11,0,5,6,0,4,5,0,0,0,23
210041240,0,9,0,0,0,0,0,0,0,15,0,8,5,0,0,0,0,0,0,14,0,8,4,0,0,0,0,0,0,21,3,13,4,5,0,3,0,0,0,31,4,6,14,5,3,6,0,0,0,40,4,7,12,13,15,7,3,0,0,72,0,4,14,14,23,24,7,9,0,108,5,6,9,9,27,29,12,25,0,131,10,3,9,0,17,22,15,24,0,89,0,4,3,3,18,17,16,33,0,104,0,0,0,0,0,0,0,4,0,10,0,3,3,3,6,4,3,7,0,20,0,0,0,0,0,0,0,0,4,4,34,78,76,61,108,120,67,109,11,663,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,6,0,9,0,3,0,0,0,0,0,0,0,11,5,8,8,5,9,6,3,0,0,31
210041539,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,11,0,3,0,0,3,0,0,0,0,5,0,0,0,0,4,4,0,0,0,7,0,0,0,0,4,5,0,0,0,12,0,4,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,12,6,5,19,28,4,9,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,4
210041540,0,15,6,0,0,0,0,0,0,23,0,3,7,0,0,0,0,0,0,15,0,14,7,0,0,0,0,0,0,32,0,13,14,4,7,3,0,0,0,44,0,17,16,4,6,10,0,0,0,65,6,5,29,13,20,14,7,0,0,98,5,6,8,15,46,25,11,9,0,126,11,4,7,9,45,29,9,17,4,122,0,5,3,14,27,25,6,8,0,96,6,4,8,14,35,46,22,15,0,147,0,3,0,4,8,15,0,4,3,29,0,8,6,3,0,14,12,17,0,61,0,0,0,0,0,0,0,0,0,7,35,111,120,85,199,176,69,77,9,877,0,4,0,0,4,0,0,0,0,10,4,4,0,0,0,0,0,0,0,9,0,6,9,0,0,0,0,0,0,12,0,20,4,3,0,0,0,5,0,31,0,18,16,5,11,11,3,5,0,60,6,14,18,0,16,16,3,6,0,86
210041541,0,4,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,11,0,3,6,0,0,0,0,0,0,19,4,7,8,6,0,8,0,0,0,24,3,0,7,9,9,5,5,3,0,39,5,0,10,4,15,6,4,7,0,51,0,0,0,5,15,6,3,9,0,51,0,0,0,0,3,16,0,9,0,37,0,0,0,3,9,14,4,13,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,26,42,17,63,59,17,49,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,6,5,0,0,0,0,0,0,11,0,5,4,0,3,3,0,0,0,16,0,0,3,0,5,0,0,0,0,14
210051242,0,14,6,0,0,0,0,0,0,18,3,23,7,0,0,0,0,0,0,35,0,31,10,8,4,3,0,0,3,58,7,32,18,11,7,8,0,4,0,88,13,34,59,24,35,16,0,4,4,189,16,20,86,60,92,76,9,14,4,383,17,6,41,73,155,138,21,19,6,481,21,6,28,56,231,184,37,34,0,608,23,3,14,28,165,150,34,41,3,468,12,12,20,20,214,216,62,110,5,667,3,0,3,0,18,14,8,14,0,60,0,4,8,15,12,20,9,14,0,77,0,0,0,0,0,5,0,0,0,11,124,231,311,297,935,829,183,253,28,3191,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,5,6,4,3,0,0,0,0,0,0,12,0,11,5,0,3,4,0,0,0,23,4,13,10,0,4,0,0,3,4,41,3,8,19,5,8,6,4,6,4,57
210051243,0,12,0,0,0,0,0,0,0,20,0,21,9,0,0,0,0,0,0,36,5,24,18,3,4,4,0,0,0,57,5,14,28,12,15,3,0,0,0,91,4,15,36,25,47,31,0,8,7,175,8,19,27,25,112,103,14,11,4,319,4,13,21,23,140,128,28,36,6,386,5,6,14,18,116,163,23,42,5,392,5,7,9,15,79,163,38,42,5,366,19,11,10,19,119,394,110,151,3,839,0,3,4,3,13,35,11,34,0,97,0,4,0,3,4,20,9,59,0,107,0,4,0,4,3,8,0,3,11,31,67,167,184,156,657,1048,249,391,40,2962,7,10,3,0,5,4,0,4,0,26,0,9,5,0,0,4,0,3,0,19,0,29,3,4,0,3,0,0,0,47,4,23,34,5,9,10,0,0,0,91,6,37,48,12,18,28,4,7,0,164,15,38,62,16,63,46,16,11,8,262
210051245,0,8,0,0,0,0,0,0,0,7,3,4,4,0,0,3,0,0,0,12,3,9,3,0,3,3,0,5,0,20,7,5,10,0,3,3,0,0,0,23,4,16,20,8,11,3,0,3,0,60,4,8,13,15,29,15,0,6,0,83,3,4,9,14,26,24,4,21,0,104,5,0,3,9,27,27,9,7,0,90,4,3,0,0,25,37,10,6,0,99,4,3,4,3,34,41,8,26,0,123,3,0,0,0,10,5,0,8,0,21,0,0,0,0,5,13,6,9,0,30,0,0,0,0,0,0,0,0,0,7,38,62,77,57,168,174,46,81,0,704,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,5,8,0,0,0,0,0,0,15,3,12,9,0,0,4,0,0,0,35,8,7,8,0,3,4,0,0,0,28
210051246,0,9,0,0,0,5,0,0,0,12,0,4,3,0,0,0,0,0,0,13,0,3,0,0,0,5,0,0,0,13,0,5,4,0,3,4,0,0,0,16,0,6,16,3,3,3,0,0,0,36,0,6,10,8,11,12,3,0,0,63,4,8,3,3,21,21,5,18,4,89,5,0,6,8,23,26,11,16,0,98,0,5,0,4,17,21,11,18,0,75,0,6,4,3,21,37,23,37,0,124,0,0,0,7,0,5,0,0,0,13,0,0,4,0,0,9,0,5,0,24,0,0,5,0,0,0,0,0,0,5,20,73,58,43,108,148,53,104,9,613,4,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,7,0,10,3,0,0,0,0,0,0,13,0,4,5,0,3,0,0,0,0,18,5,8,12,3,3,6,3,0,0,42
210051247,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,11,0,3,4,0,0,0,0,0,0,9,4,0,0,8,7,0,0,0,0,23,0,4,5,0,5,3,0,4,0,24,0,6,4,5,10,6,0,3,0,29,3,0,5,0,7,9,0,4,0,30,0,0,0,0,0,7,3,4,0,20,0,0,0,0,6,8,0,10,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,35,29,19,36,29,10,26,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,11,0,0,3,0,3,0,0,0,0,15
210051248,0,3,0,0,0,0,0,0,0,4,5,0,4,0,0,0,0,0,0,10,3,6,4,0,4,0,0,0,0,20,0,0,7,6,7,3,0,3,4,29,0,3,12,9,34,3,0,8,0,68,13,7,18,4,63,33,13,9,0,161,5,6,4,11,45,32,12,6,4,119,13,10,7,7,71,39,9,9,0,171,17,5,7,7,65,60,11,13,0,180,70,58,26,30,154,88,36,41,6,506,28,28,20,17,50,29,8,10,0,196,108,89,62,39,165,76,20,40,4,600,0,0,0,0,4,4,0,0,0,8,261,227,165,126,653,371,117,137,20,2087,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,12,0,4,11,5,6,0,0,0,0,23
210051250,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,7,0,5,5,0,3,0,0,0,0,10,0,0,5,0,0,4,0,0,0,11,0,0,5,0,12,8,3,0,4,26,4,4,10,5,20,25,3,4,3,76,0,0,8,0,25,28,5,3,0,66,0,5,0,0,20,25,4,7,0,69,0,0,3,0,16,9,0,8,0,39,3,0,0,0,15,25,16,9,0,68,0,0,0,0,5,0,4,9,0,16,0,0,0,0,8,4,5,5,0,16,0,0,0,0,3,0,0,0,0,5,13,36,35,9,125,133,38,52,8,441,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,3,10,11,0,0,0,0,0,0,25,0,0,0,0,0,11,5,3,0,27,0,5,5,3,18,22,0,3,6,56
210051441,0,6,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,10,0,7,5,5,0,0,0,0,0,13,0,3,3,0,6,0,0,0,0,21,0,0,0,5,13,3,5,0,0,23,0,0,0,5,8,6,0,3,0,33,3,0,0,0,12,11,4,0,0,35,0,0,5,0,6,3,3,4,0,27,0,0,4,3,9,11,8,10,0,45,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,4,4,0,10,0,0,0,0,0,0,0,0,0,3,7,37,23,20,52,50,25,26,4,242,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,5,4,0,0,3,0,5,0,20
210051442,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,0,5,3,0,0,0,0,0,13,0,9,8,0,4,3,0,0,0,23,0,4,17,3,6,5,0,0,0,34,0,4,10,12,21,4,0,5,0,57,6,3,0,9,29,16,13,16,0,90,3,6,4,3,35,22,13,16,0,96,4,0,0,4,18,12,4,5,0,45,0,0,6,0,16,19,15,19,0,74,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,17,42,46,41,133,86,48,63,5,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,3,4,0,0,3,0,0,0,9,0,0,5,3,0,0,0,3,8,24
210051443,0,4,4,0,0,0,0,0,0,7,0,3,0,0,0,3,0,0,0,8,0,14,8,3,0,0,0,0,0,26,4,14,11,3,0,0,6,0,0,35,0,4,14,6,14,10,0,0,0,51,7,11,15,4,33,25,3,4,0,102,0,0,8,7,46,30,17,12,0,124,3,6,8,11,43,44,9,21,0,147,0,0,4,0,27,22,4,15,0,72,3,0,3,5,32,46,12,26,0,136,0,0,0,0,0,9,0,4,0,15,0,0,0,3,0,10,0,7,0,23,0,0,0,0,3,0,0,0,0,8,25,79,79,47,191,197,56,94,8,775,0,0,3,0,0,0,0,0,0,10,4,9,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,10,4,4,5,0,3,0,0,0,0,26,0,0,14,3,8,9,0,4,0,40,3,0,13,4,17,13,0,3,0,60
210051445,0,7,0,0,0,0,0,0,0,7,0,4,4,0,0,0,0,0,0,9,0,3,6,0,0,0,0,0,0,17,0,4,11,0,0,0,0,0,0,19,0,3,14,3,4,3,0,0,4,23,0,0,4,0,16,9,0,4,0,41,0,0,0,3,19,3,0,13,0,48,0,0,0,0,16,17,3,12,0,58,0,0,0,0,12,13,6,13,0,43,3,0,0,5,21,31,14,16,0,84,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,0,0,0,7,30,49,13,90,80,24,61,6,369,0,0,0,0,0,0,0,0,3,8,3,4,0,0,0,0,0,0,0,3,7,10,0,6,0,0,0,0,0,13,0,3,4,0,0,0,0,0,0,8,0,7,8,0,0,0,0,0,0,17,0,8,6,3,5,6,0,0,0,33
210051542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,8,0,0,4,0,11,5,0,3,0,28,0,0,7,6,9,9,0,3,0,26,0,0,0,5,0,3,0,3,0,20,0,0,0,0,3,3,0,0,0,4,0,0,0,0,11,8,0,7,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,15,13,12,11,30,39,9,24,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
