POW_SA2_CODE_2021,EWPT_20_24_TertUni_or_OHE_FT,EWPT_20_24_TertUni_or_OHE_PT,EWPT_20_24_TertUni_or_OHE_NS,EWPT_20_24_TertUni_or_OHE_Tot,EWPT_20_24_Other_FT,EWPT_20_24_Other_PT,EWPT_20_24_Other_NS,EWPT_20_24_Other_Tot,EWPT_20_24_Not_Stated,EWPT_20_24_Tot,EWPT_25_29_TertVE_TPTP_FT,EWPT_25_29_TertVE_TPTP_PT,EWPT_25_29_TertVE_TPTP_NS,EWPT_25_29_TertVE_TPTP_Tot,EWPT_25_29_TertUni_or_OHE_FT,EWPT_25_29_TertUni_or_OHE_PT,EWPT_25_29_TertUni_or_OHE_NS,EWPT_25_29_TertUni_or_OHE_Tot,EWPT_25_29_Other_FT,EWPT_25_29_Other_PT,EWPT_25_29_Other_NS,EWPT_25_29_Other_Tot,EWPT_25_29_Not_Stated,EWPT_25_29_Tot,EWPT_30ov_TertVE_TPTP_FT,EWPT_30ov_TertVE_TPTP_PT,EWPT_30ov_TertVE_TPTP_NS,EWPT_30ov_TertVE_TPTP_Tot,EWPT_30ov_TertUni_or_OHE_FT,EWPT_30ov_TertUni_or_OHE_PT,EWPT_30ov_TertUni_or_OHE_NS,EWPT_30ov_TertUni_or_OHE_Tot,EWPT_30ov_Other_FT,EWPT_30ov_Other_PT,EWPT_30ov_Other_NS,EWPT_30ov_Other_Tot,EWPT_30ov_Not_Stated,EWPT_30ov_Tot,EWPT_Tot_TertVE_TPTP_FT,EWPT_Tot_TertVE_TPTP_PT,EWPT_Tot_TertVE_TPTP_NS,EWPT_Tot_TertVE_TPTP_Tot,EWPT_Tot_TertUni_or_OHE_FT,EWPT_Tot_TertUni_or_OHE_PT,EWPT_Tot_TertUni_or_OHE_NS,EWPT_Tot_TertUni_or_OHE_Tot,EWPT_Tot_Other_FT,EWPT_Tot_Other_PT,EWPT_Tot_Other_NS,EWPT_Tot_Other_Tot,EWPT_Tot_Not_Stated,EWPT_Tot_Tot,EAFW_15_TertVE_TPTP_FT,EAFW_15_TertVE_TPTP_PT,EAFW_15_TertVE_TPTP_NS,EAFW_15_TertVE_TPTP_Tot,EAFW_15_TertUni_or_OHE_FT,EAFW_15_TertUni_or_OHE_PT,EAFW_15_TertUni_or_OHE_NS,EAFW_15_TertUni_or_OHE_Tot,EAFW_15_Other_FT,EAFW_15_Other_PT,EAFW_15_Other_NS,EAFW_15_Other_Tot,EAFW_15_Not_Stated,EAFW_15_Tot,EAFW_16_TertVE_TPTP_FT,EAFW_16_TertVE_TPTP_PT,EAFW_16_TertVE_TPTP_NS,EAFW_16_TertVE_TPTP_Tot,EAFW_16_TertUni_or_OHE_FT,EAFW_16_TertUni_or_OHE_PT,EAFW_16_TertUni_or_OHE_NS,EAFW_16_TertUni_or_OHE_Tot,EAFW_16_Other_FT,EAFW_16_Other_PT,EAFW_16_Other_NS,EAFW_16_Other_Tot,EAFW_16_Not_Stated,EAFW_16_Tot,EAFW_17_TertVE_TPTP_FT,EAFW_17_TertVE_TPTP_PT,EAFW_17_TertVE_TPTP_NS,EAFW_17_TertVE_TPTP_Tot,EAFW_17_TertUni_or_OHE_FT,EAFW_17_TertUni_or_OHE_PT,EAFW_17_TertUni_or_OHE_NS,EAFW_17_TertUni_or_OHE_Tot,EAFW_17_Other_FT,EAFW_17_Other_PT,EAFW_17_Other_NS,EAFW_17_Other_Tot,EAFW_17_Not_Stated,EAFW_17_Tot,EAFW_18_TertVE_TPTP_FT,EAFW_18_TertVE_TPTP_PT,EAFW_18_TertVE_TPTP_NS,EAFW_18_TertVE_TPTP_Tot,EAFW_18_TertUni_or_OHE_FT,EAFW_18_TertUni_or_OHE_PT,EAFW_18_TertUni_or_OHE_NS,EAFW_18_TertUni_or_OHE_Tot,EAFW_18_Other_FT,EAFW_18_Other_PT,EAFW_18_Other_NS,EAFW_18_Other_Tot,EAFW_18_Not_Stated,EAFW_18_Tot,EAFW_19_TertVE_TPTP_FT,EAFW_19_TertVE_TPTP_PT,EAFW_19_TertVE_TPTP_NS,EAFW_19_TertVE_TPTP_Tot,EAFW_19_TertUni_or_OHE_FT,EAFW_19_TertUni_or_OHE_PT,EAFW_19_TertUni_or_OHE_NS,EAFW_19_TertUni_or_OHE_Tot,EAFW_19_Other_FT,EAFW_19_Other_PT,EAFW_19_Other_NS,EAFW_19_Other_Tot,EAFW_19_Not_Stated,EAFW_19_Tot,EAFW_20_24_TertVE_TPTP_FT,EAFW_20_24_TertVE_TPTP_PT,EAFW_20_24_TertVE_TPTP_NS,EAFW_20_24_TertVE_TPTP_Tot,EAFW_20_24_TertUni_or_OHE_FT,EAFW_20_24_TertUni_or_OHE_PT,EAFW_20_24_TertUni_or_OHE_NS,EAFW_20_24_TertUni_or_OHE_Tot,EAFW_20_24_Other_FT,EAFW_20_24_Other_PT,EAFW_20_24_Other_NS,EAFW_20_24_Other_Tot,EAFW_20_24_Not_Stated,EAFW_20_24_Tot,EAFW_25_29_TertVE_TPTP_FT,EAFW_25_29_TertVE_TPTP_PT,EAFW_25_29_TertVE_TPTP_NS,EAFW_25_29_TertVE_TPTP_Tot,EAFW_25_29_TertUni_or_OHE_FT,EAFW_25_29_TertUni_or_OHE_PT,EAFW_25_29_TertUni_or_OHE_NS,EAFW_25_29_TertUni_or_OHE_Tot,EAFW_25_29_Other_FT,EAFW_25_29_Other_PT,EAFW_25_29_Other_NS,EAFW_25_29_Other_Tot,EAFW_25_29_Not_Stated,EAFW_25_29_Tot,EAFW_30ov_TertVE_TPTP_FT,EAFW_30ov_TertVE_TPTP_PT,EAFW_30ov_TertVE_TPTP_NS,EAFW_30ov_TertVE_TPTP_Tot,EAFW_30ov_TertUni_or_OHE_FT,EAFW_30ov_TertUni_or_OHE_PT,EAFW_30ov_TertUni_or_OHE_NS,EAFW_30ov_TertUni_or_OHE_Tot,EAFW_30ov_Other_FT,EAFW_30ov_Other_PT,EAFW_30ov_Other_NS,EAFW_30ov_Other_Tot,EAFW_30ov_Not_Stated,EAFW_30ov_Tot,EAFW_Tot_TertVE_TPTP_FT,EAFW_Tot_TertVE_TPTP_PT,EAFW_Tot_TertVE_TPTP_NS,EAFW_Tot_TertVE_TPTP_Tot,EAFW_Tot_TertUni_or_OHE_FT,EAFW_Tot_TertUni_or_OHE_PT,EAFW_Tot_TertUni_or_OHE_NS,EAFW_Tot_TertUni_or_OHE_Tot,EAFW_Tot_Other_FT,EAFW_Tot_Other_PT,EAFW_Tot_Other_NS,EAFW_Tot_Other_Tot,EAFW_Tot_Not_Stated,EAFW_Tot_Tot,Tot_15_TertVE_TPTP_FT,Tot_15_TertVE_TPTP_PT,Tot_15_TertVE_TPTP_NS,Tot_15_TertVE_TPTP_Tot,Tot_15_TertUni_or_OHE_FT,Tot_15_TertUni_or_OHE_PT,Tot_15_TertUni_or_OHE_NS,Tot_15_TertUni_or_OHE_Tot,Tot_15_Other_FT,Tot_15_Other_PT,Tot_15_Other_NS,Tot_15_Other_Tot,Tot_15_Not_Stated,Tot_15_Tot,Tot_16_TertVE_TPTP_FT,Tot_16_TertVE_TPTP_PT,Tot_16_TertVE_TPTP_NS,Tot_16_TertVE_TPTP_Tot,Tot_16_TertUni_or_OHE_FT,Tot_16_TertUni_or_OHE_PT,Tot_16_TertUni_or_OHE_NS,Tot_16_TertUni_or_OHE_Tot
201021009,22,4,0,24,0,0,0,0,0,33,3,0,0,3,10,3,0,12,0,0,0,0,0,15,5,9,0,13,3,9,0,18,0,7,0,8,0,38,16,15,0,32,47,11,0,60,75,5,0,79,8,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,8,3,0,0,3,8,6,0,8,9,0,0,8,0,20,0,0,0,0,0,0,0,0,18,0,0,18,0,20,0,0,0,0,0,0,0,0
201021010,17,0,0,17,0,0,0,0,0,24,0,7,0,7,5,0,0,6,0,0,0,0,0,13,3,13,0,22,3,13,0,17,0,3,0,5,0,40,6,22,0,28,37,11,0,47,46,3,0,47,0,126,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,4,4,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,6,0,6,0,7,0,0,0,0,11,4,0,13,9,6,0,19,0,35,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0
201021011,24,7,0,28,0,0,0,0,0,38,7,6,0,14,11,3,0,12,3,0,0,3,0,31,6,27,0,34,15,23,0,32,3,14,0,14,8,91,17,49,0,67,40,32,0,81,84,20,0,101,8,253,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,3,0,5,6,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,5,0,5,0,5,0,0,0,0,0,16,7,7,0,16,19,10,0,24,24,0,0,29,0,70,0,0,0,0,0,0,0,0,28,0,0,28,0,28,0,0,0,0,0,0,0,0
201021012,4,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,7,0,9,0,10,0,0,0,0,0,17,5,6,0,11,18,8,0,26,17,0,0,17,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,4,0,0,0,3,9,5,0,8,3,22,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0
201031013,9,0,0,9,0,0,0,0,0,9,0,0,0,0,0,3,0,3,0,6,0,6,0,4,0,10,0,10,4,5,0,7,0,3,0,3,6,19,0,8,0,8,10,6,0,17,12,8,0,15,6,49,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,8,0,0,10,0,11,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0
201031014,4,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,5,0,7,0,6,0,6,0,20,0,6,0,12,6,7,0,16,28,6,0,32,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,9,5,0,0,5,4,6,0,8,4,0,0,4,3,14,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0
201031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,4,16,0,0,16,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,4,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0
201031016,26,0,0,31,0,0,0,0,5,39,4,7,0,9,0,5,0,5,0,0,0,0,0,13,5,22,0,23,9,21,0,29,0,9,0,9,11,71,14,32,0,47,51,30,0,78,125,7,0,137,15,274,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,6,5,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,5,0,0,0,0,9,22,0,5,0,7,5,9,0,14,26,3,0,30,9,57,0,0,0,0,0,0,0,0,34,0,0,34,0,33,0,6,0,6,0,0,0,0
201031017,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,8,0,9,0,0,0,0,0,0,0,0,0,11,3,11,0,11,7,4,0,13,5,0,0,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
202011018,355,56,0,410,11,16,0,24,0,527,22,35,0,56,67,42,0,115,4,10,0,15,3,186,52,123,0,176,74,187,0,267,6,40,0,41,20,502,139,235,0,373,605,302,0,911,603,65,0,669,23,1977,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0,37,0,0,37,0,37,0,0,0,0,0,0,0,0,29,0,0,29,0,25,4,0,0,6,10,0,0,4,15,0,0,19,0,36,4,3,0,8,22,0,0,24,3,0,0,3,0,33,4,11,0,14,55,13,0,66,0,0,0,0,0,84,4,6,0,7,14,11,0,23,0,4,0,4,0,36,7,18,0,28,10,25,0,38,0,7,0,9,8,84,22,40,0,61,110,52,0,164,106,12,0,118,13,359,0,0,0,0,0,0,0,0,155,0,0,155,0,155,3,4,0,5,0,0,0,0
202011019,28,9,0,31,0,0,0,0,0,48,0,0,0,0,7,3,0,4,0,0,0,0,0,8,14,15,0,24,3,3,0,8,0,4,0,6,0,36,21,23,0,42,45,11,0,62,135,4,0,144,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,3,0,0,0,0,0,0,0,0,4,9,4,8,0,11,8,0,0,5,15,0,0,17,7,38,0,0,0,0,0,0,0,0,31,0,0,31,0,31,0,0,0,0,0,0,0,0
202011020,98,11,0,104,0,0,0,6,0,131,4,3,0,10,17,6,0,24,0,0,0,0,0,35,12,36,0,55,15,33,0,46,0,7,0,7,5,112,39,61,0,96,162,52,0,213,275,10,0,288,3,601,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,7,0,0,7,4,0,0,4,0,10,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5,10,3,0,11,0,0,0,0,0,16,0,4,0,3,3,0,0,5,0,0,0,0,0,10,0,0,0,0,4,3,0,8,0,0,0,0,3,11,6,5,0,8,23,14,0,32,23,0,0,25,6,76,0,0,0,0,0,0,0,0,59,0,0,59,0,59,3,3,0,6,0,0,0,0
202011021,33,0,0,34,0,0,0,3,0,40,0,0,0,0,10,4,0,14,0,0,0,0,0,13,0,8,0,15,11,23,0,35,0,0,0,3,0,49,3,14,0,21,52,30,0,86,41,5,0,40,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,8,4,3,0,7,3,3,0,9,5,0,0,0,0,16,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0
202011022,112,19,0,126,4,0,0,9,0,171,6,7,0,10,25,9,0,35,0,5,0,4,0,47,17,27,0,48,23,40,0,62,0,15,0,14,8,126,52,68,0,120,209,62,0,277,405,15,0,421,9,833,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,3,0,0,3,7,0,0,7,0,8,0,0,0,0,4,0,0,8,0,0,0,0,0,4,0,0,0,5,17,0,0,17,0,0,0,0,0,18,0,3,0,0,6,0,0,6,0,0,0,0,0,12,0,9,0,9,0,4,0,4,0,3,0,3,4,19,5,11,0,15,25,7,0,33,45,3,0,45,7,101,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,0,0,4,0,0,0,0
202011023,15,6,0,15,0,0,0,0,0,19,0,0,0,0,4,0,0,6,0,0,0,0,0,6,0,7,0,7,0,3,0,3,0,0,0,0,0,12,7,10,0,13,19,10,0,26,18,0,0,20,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011024,15,3,0,17,0,0,0,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,10,0,12,0,3,0,8,0,3,0,3,0,24,8,13,0,24,24,13,0,37,57,3,0,63,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,3,3,0,0,3,0,17,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0
202011025,42,7,0,52,0,0,0,0,0,72,0,7,0,11,5,8,0,11,0,0,0,0,0,25,0,17,0,16,4,13,0,17,0,4,0,7,5,37,21,34,0,49,69,20,0,90,132,8,0,141,3,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,6,0,0,0,0,0,10,3,12,0,6,8,0,0,12,10,0,0,10,3,40,0,0,0,0,0,0,0,0,22,0,0,22,0,20,5,0,0,5,0,0,0,0
202021026,12,0,0,12,0,0,0,0,0,10,0,0,0,0,0,3,0,3,5,0,0,5,0,4,0,4,0,6,0,0,0,0,5,4,0,8,6,19,3,4,0,9,12,6,0,16,8,4,0,14,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,7,5,10,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0
202021027,30,8,0,39,4,0,0,3,0,72,0,6,0,9,17,4,0,21,0,0,0,0,0,24,12,41,0,51,29,34,0,59,0,11,0,11,11,132,26,67,0,93,87,43,0,131,171,16,0,188,11,420,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,11,0,0,0,0,0,16,0,3,0,3,0,0,0,4,0,0,0,0,0,9,0,6,0,9,0,3,0,3,0,4,0,3,5,18,5,13,0,15,16,8,0,22,26,4,0,25,3,63,0,0,0,0,0,0,0,0,31,0,0,31,0,31,0,0,0,3,0,0,0,0
202021028,3,0,0,12,0,0,0,0,0,7,0,0,0,0,5,7,0,5,0,0,0,0,0,6,0,8,0,12,9,15,0,17,0,4,0,4,4,40,4,12,0,16,15,18,0,34,32,4,0,35,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,11,0,4,0,7,8,3,0,12,11,0,0,8,5,29,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0
202021029,5,0,0,5,0,0,0,0,0,10,6,0,0,6,3,0,0,9,0,0,0,0,0,6,4,8,0,7,5,4,0,13,0,4,0,3,0,21,7,11,0,19,23,8,0,21,19,4,0,25,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,3,5,0,0,5,0,10,0,0,0,0,0,0,0,0,9,0,0,9,0,6,0,0,0,0,0,0,0,0
202021030,59,15,0,69,0,0,0,0,3,96,0,11,0,13,5,5,0,11,0,3,0,3,0,29,6,28,0,33,11,33,0,42,0,7,0,11,7,97,24,48,0,76,118,61,0,170,140,18,0,156,3,409,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,6,0,0,6,0,9,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,5,15,0,0,16,0,0,0,0,4,21,0,0,0,0,6,0,0,7,0,0,0,0,0,7,3,4,0,9,9,11,0,16,0,0,0,0,4,24,6,3,0,8,26,13,0,36,29,0,0,33,7,85,0,0,0,0,0,0,0,0,33,0,0,33,0,33,0,0,0,0,0,0,0,0
202021031,35,4,0,41,0,0,0,0,0,52,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,12,0,17,6,16,0,22,0,6,0,6,3,48,10,24,0,40,72,21,0,90,106,11,0,117,5,245,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,6,0,0,6,0,7,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,0,7,3,0,10,0,0,0,0,0,8,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,6,15,5,0,19,25,0,0,25,4,48,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0
202031032,8,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,0,3,0,0,0,0,0,7,4,4,0,11,11,4,0,19,22,0,0,22,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,3,11,0,7,0,8,0,4,0,3,0,0,0,6,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031033,15,8,0,22,0,0,0,0,0,19,3,4,0,5,0,0,0,0,0,3,0,3,0,11,3,13,0,17,4,7,0,11,5,5,0,3,11,42,8,20,0,33,23,19,0,39,55,3,0,60,8,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,10,0,5,0,9,8,4,0,10,9,0,0,8,5,27,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0
