POW_SA2_CODE_2021,St_Em_NS_35_39_HW_0,St_Em_NS_35_39_HW_1_19,St_Em_NS_35_39_HW_20_29,St_Em_NS_35_39_HW_30_34,St_Em_NS_35_39_HW_35_39,St_Em_NS_35_39_HW_40_44,St_Em_NS_35_39_HW_45_49,St_Em_NS_35_39_HW_50mor,St_Em_NS_35_39_HW_NS,St_Em_NS_35_39_Tot,St_Em_NS_40_44_HW_0,St_Em_NS_40_44_HW_1_19,St_Em_NS_40_44_HW_20_29,St_Em_NS_40_44_HW_30_34,St_Em_NS_40_44_HW_35_39,St_Em_NS_40_44_HW_40_44,St_Em_NS_40_44_HW_45_49,St_Em_NS_40_44_HW_50mor,St_Em_NS_40_44_HW_NS,St_Em_NS_40_44_Tot,St_Em_NS_45_49_HW_0,St_Em_NS_45_49_HW_1_19,St_Em_NS_45_49_HW_20_29,St_Em_NS_45_49_HW_30_34,St_Em_NS_45_49_HW_35_39,St_Em_NS_45_49_HW_40_44,St_Em_NS_45_49_HW_45_49,St_Em_NS_45_49_HW_50mor,St_Em_NS_45_49_HW_NS,St_Em_NS_45_49_Tot,St_Em_NS_50_54_HW_0,St_Em_NS_50_54_HW_1_19,St_Em_NS_50_54_HW_20_29,St_Em_NS_50_54_HW_30_34,St_Em_NS_50_54_HW_35_39,St_Em_NS_50_54_HW_40_44,St_Em_NS_50_54_HW_45_49,St_Em_NS_50_54_HW_50mor,St_Em_NS_50_54_HW_NS,St_Em_NS_50_54_Tot,St_Em_NS_55_59_HW_0,St_Em_NS_55_59_HW_1_19,St_Em_NS_55_59_HW_20_29,St_Em_NS_55_59_HW_30_34,St_Em_NS_55_59_HW_35_39,St_Em_NS_55_59_HW_40_44,St_Em_NS_55_59_HW_45_49,St_Em_NS_55_59_HW_50mor,St_Em_NS_55_59_HW_NS,St_Em_NS_55_59_Tot,St_Em_NS_60_64_HW_0,St_Em_NS_60_64_HW_1_19,St_Em_NS_60_64_HW_20_29,St_Em_NS_60_64_HW_30_34,St_Em_NS_60_64_HW_35_39,St_Em_NS_60_64_HW_40_44,St_Em_NS_60_64_HW_45_49,St_Em_NS_60_64_HW_50mor,St_Em_NS_60_64_HW_NS,St_Em_NS_60_64_Tot,St_Em_NS_65_69_HW_0,St_Em_NS_65_69_HW_1_19,St_Em_NS_65_69_HW_20_29,St_Em_NS_65_69_HW_30_34,St_Em_NS_65_69_HW_35_39,St_Em_NS_65_69_HW_40_44,St_Em_NS_65_69_HW_45_49,St_Em_NS_65_69_HW_50mor,St_Em_NS_65_69_HW_NS,St_Em_NS_65_69_Tot,St_Em_NS_70_74_HW_0,St_Em_NS_70_74_HW_1_19,St_Em_NS_70_74_HW_20_29,St_Em_NS_70_74_HW_30_34,St_Em_NS_70_74_HW_35_39,St_Em_NS_70_74_HW_40_44,St_Em_NS_70_74_HW_45_49,St_Em_NS_70_74_HW_50mor,St_Em_NS_70_74_HW_NS,St_Em_NS_70_74_Tot,St_Em_NS_75ov_HW_0,St_Em_NS_75ov_HW_1_19,St_Em_NS_75ov_HW_20_29,St_Em_NS_75ov_HW_30_34,St_Em_NS_75ov_HW_35_39,St_Em_NS_75ov_HW_40_44,St_Em_NS_75ov_HW_45_49,St_Em_NS_75ov_HW_50mor,St_Em_NS_75ov_HW_NS,St_Em_NS_75ov_Tot,St_Em_NS_Tot_HW_0,St_Em_NS_Tot_HW_1_19,St_Em_NS_Tot_HW_20_29,St_Em_NS_Tot_HW_30_34,St_Em_NS_Tot_HW_35_39,St_Em_NS_Tot_HW_40_44,St_Em_NS_Tot_HW_45_49,St_Em_NS_Tot_HW_50mor,St_Em_NS_Tot_HW_NS,St_Em_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_19,Tot_15_19_HW_20_29,Tot_15_19_HW_30_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40_44,Tot_15_19_HW_45_49,Tot_15_19_HW_50mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_19,Tot_20_24_HW_20_29,Tot_20_24_HW_30_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40_44,Tot_20_24_HW_45_49,Tot_20_24_HW_50mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_19,Tot_25_29_HW_20_29,Tot_25_29_HW_30_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40_44,Tot_25_29_HW_45_49,Tot_25_29_HW_50mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_19,Tot_30_34_HW_20_29,Tot_30_34_HW_30_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40_44,Tot_30_34_HW_45_49,Tot_30_34_HW_50mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_19,Tot_35_39_HW_20_29,Tot_35_39_HW_30_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40_44,Tot_35_39_HW_45_49,Tot_35_39_HW_50mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_19,Tot_40_44_HW_20_29,Tot_40_44_HW_30_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40_44,Tot_40_44_HW_45_49,Tot_40_44_HW_50mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_19,Tot_45_49_HW_20_29,Tot_45_49_HW_30_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40_44,Tot_45_49_HW_45_49,Tot_45_49_HW_50mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_19,Tot_50_54_HW_20_29,Tot_50_54_HW_30_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40_44,Tot_50_54_HW_45_49,Tot_50_54_HW_50mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_19,Tot_55_59_HW_20_29,Tot_55_59_HW_30_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40_44,Tot_55_59_HW_45_49,Tot_55_59_HW_50mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_19,Tot_60_64_HW_20_29,Tot_60_64_HW_30_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40_44,Tot_60_64_HW_45_49,Tot_60_64_HW_50mor,Tot_60_64_HW_NS,Tot_60_64_Tot
201021009,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,5,24,7,96,10,0,13,14,0,0,3,149,7,42,18,21,29,38,12,10,0,169,14,28,18,9,24,37,13,13,8,169,20,24,20,12,23,35,9,22,6,162,7,22,25,20,22,46,4,25,7,182,4,25,21,12,26,43,9,29,4,172,8,13,21,14,32,29,6,28,0,162,9,24,15,28,35,40,10,27,6,195,9,32,30,19,30,44,8,32,3,205,14,38,24,10,23,28,9,24,0,166
201021010,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,5,8,0,5,9,3,3,13,6,48,13,59,6,4,6,3,0,3,3,99,10,23,20,5,28,22,4,14,3,127,15,19,22,21,38,26,7,26,0,176,16,25,25,22,25,28,7,16,8,168,9,25,23,11,22,36,9,36,0,180,11,20,35,18,27,37,6,37,3,199,7,28,45,22,39,51,13,40,4,246,12,27,27,21,33,34,17,29,5,197,8,33,28,27,38,44,15,48,9,250,11,42,31,24,28,29,9,40,3,217
201021011,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,12,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,5,5,8,7,8,5,10,3,6,11,69,38,97,16,7,11,9,3,4,8,182,18,69,25,19,36,43,10,6,5,235,26,48,45,12,46,50,9,26,7,271,11,56,44,27,61,56,7,21,8,290,19,52,43,36,34,61,14,47,8,310,18,61,60,36,52,56,16,43,5,357,25,63,59,39,52,45,25,56,0,360,24,75,72,44,71,78,42,62,10,482,26,96,69,67,50,53,22,58,5,437,25,91,66,48,25,50,10,41,4,368
201021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,3,6,0,5,15,11,26,5,5,8,10,3,6,0,66,6,9,3,5,16,14,3,14,3,74,4,12,3,4,12,15,11,12,0,81,8,13,19,3,14,24,10,22,3,120,0,20,12,3,7,18,9,26,0,99,3,24,7,6,9,24,5,40,0,113,0,7,14,12,9,24,8,39,9,123,0,7,11,4,16,24,7,27,0,105,7,24,17,12,9,20,8,46,0,147,3,19,6,4,7,12,12,25,3,90
201031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,3,0,3,0,20,3,17,4,6,6,3,0,0,4,46,3,3,3,7,4,19,3,3,7,59,5,10,9,5,16,12,0,9,4,71,0,10,5,0,12,8,3,14,3,58,0,6,5,0,14,19,7,11,3,69,0,10,12,11,10,17,0,18,0,76,4,10,10,11,11,19,7,26,3,102,0,11,17,11,12,16,13,17,0,98,5,15,14,11,12,21,8,30,0,113,5,13,14,16,4,16,9,19,0,98
201031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,8,0,0,4,8,25,3,28,0,0,8,4,0,0,5,50,6,7,9,3,22,10,3,7,5,78,8,6,7,5,22,20,8,16,5,85,9,10,7,3,14,29,5,17,0,91,0,12,13,15,16,31,4,19,3,123,3,12,16,7,19,31,0,23,0,119,8,15,13,8,25,45,13,26,0,152,5,13,19,14,23,37,12,35,3,164,9,14,13,18,22,43,8,21,0,146,7,30,11,21,18,33,10,32,3,162
201031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,6,14,0,0,9,7,0,0,0,38,0,3,9,4,16,14,4,4,0,54,0,7,3,7,9,12,8,8,0,53,0,7,6,0,5,9,7,5,0,47,3,10,8,0,8,15,0,12,0,56,4,9,10,3,10,18,6,14,3,75,7,8,7,5,16,13,4,15,0,81,4,10,7,3,16,11,5,17,0,67,5,10,9,4,8,9,0,17,0,63,0,9,4,0,11,12,0,16,3,62
201031016,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,3,0,0,0,0,8,0,0,0,5,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,11,12,10,11,5,0,3,6,57,31,152,31,12,19,19,0,0,15,276,14,63,46,30,85,44,15,4,6,307,23,39,26,46,85,61,19,23,3,327,18,55,34,30,62,60,15,18,16,315,15,49,42,38,61,56,13,19,5,295,24,44,34,19,58,51,15,34,8,283,17,42,50,52,105,67,15,36,3,386,26,36,55,43,88,65,23,42,4,386,23,64,49,56,112,69,22,41,5,438,22,44,63,43,62,31,6,40,7,318
201031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,3,0,22,0,5,0,3,3,9,4,0,0,32,0,3,6,0,8,14,6,4,0,48,3,7,4,7,10,22,5,9,0,68,0,7,3,6,15,7,3,19,0,71,4,7,0,6,7,14,3,10,0,66,0,17,7,7,11,23,3,17,0,87,4,7,25,5,6,7,5,14,6,80,0,8,16,9,14,18,7,26,0,111,6,18,10,10,15,14,9,23,6,111,3,21,5,0,8,15,4,24,3,88
202011018,0,5,3,0,0,0,0,0,0,12,3,0,0,0,5,0,0,0,3,11,0,0,0,0,0,0,0,0,5,6,0,4,0,0,3,3,0,4,5,12,3,3,0,0,0,3,0,0,5,22,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,11,16,13,18,5,11,7,0,8,40,127,162,787,145,43,82,54,6,10,22,1315,145,479,308,238,485,322,55,88,43,2161,167,276,279,274,718,518,129,157,38,2551,244,271,324,263,602,477,130,181,39,2536,142,278,413,306,553,490,131,200,42,2563,84,240,325,284,578,476,115,212,19,2330,69,197,288,277,632,485,129,292,26,2389,90,185,273,262,576,430,133,255,26,2230,142,224,284,257,487,384,130,231,26,2171,124,230,292,220,317,230,58,131,26,1627
202011019,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,8,5,24,14,160,17,10,21,10,3,0,6,237,12,51,30,6,61,41,5,21,4,231,13,26,23,24,77,42,15,14,9,232,12,26,19,28,54,44,4,23,3,222,9,24,29,23,32,40,15,23,5,196,9,29,20,21,43,40,7,28,6,208,12,31,30,21,48,34,13,32,3,223,7,16,31,20,44,50,18,36,5,212,10,25,36,26,43,41,6,29,0,219,18,35,27,22,39,27,10,13,5,185
202011020,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,3,3,0,7,0,9,10,45,28,314,56,21,45,57,12,6,12,553,25,115,76,60,142,141,29,45,7,651,25,70,62,58,203,171,57,74,22,745,36,80,73,69,164,192,43,78,12,748,34,74,87,54,144,150,47,110,4,708,19,63,90,66,118,144,33,97,6,632,23,64,71,45,156,163,50,99,5,671,21,54,81,70,125,154,56,116,10,686,22,76,64,54,137,120,40,88,8,614,35,75,86,50,73,80,36,52,4,496
202011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,10,5,42,5,4,4,3,0,0,0,65,6,40,24,10,28,26,9,3,0,144,11,24,17,15,49,37,12,16,0,175,11,26,30,15,50,40,13,21,3,203,15,32,33,11,49,39,11,23,3,221,9,29,38,21,42,45,15,27,4,222,0,17,27,28,67,29,17,36,3,218,5,21,30,13,57,34,7,31,0,191,12,24,42,13,57,34,11,32,0,209,11,30,34,14,26,14,5,12,0,150
202011022,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,5,3,6,0,4,4,44,49,471,81,28,64,24,9,8,20,749,35,159,142,75,149,126,33,42,17,777,33,97,79,50,175,153,38,65,13,701,41,99,85,60,147,129,48,84,8,697,29,82,102,69,156,114,35,73,6,671,14,60,99,65,138,133,49,90,9,658,18,66,94,70,185,133,37,85,17,695,22,72,93,77,145,142,49,103,5,704,38,88,98,67,118,106,37,88,3,648,38,76,79,65,111,92,28,67,7,556
202011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,0,25,3,3,4,11,0,0,0,45,6,23,6,5,20,18,0,5,0,79,4,15,5,9,24,19,10,7,0,89,0,10,8,8,21,25,9,16,0,95,6,17,15,7,10,20,3,13,0,88,5,8,9,9,13,17,0,21,0,80,4,10,13,0,15,19,4,20,0,92,5,12,15,8,16,12,3,20,4,79,0,16,3,8,10,10,4,15,0,67,6,13,7,6,8,6,3,16,0,56
202011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,4,65,12,3,14,7,0,0,0,112,3,31,16,4,38,15,6,0,3,115,6,13,15,11,46,40,4,0,0,144,11,20,16,10,17,33,15,4,4,130,4,37,25,5,31,18,7,25,5,169,7,30,25,19,28,36,12,18,0,177,0,17,28,18,40,39,16,18,0,178,7,22,16,28,38,23,17,19,3,161,5,28,17,11,17,19,9,23,0,132,12,20,16,13,19,24,3,10,0,113
202011025,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,6,0,3,0,0,4,11,31,9,151,25,19,32,26,7,6,7,285,15,52,64,42,103,102,16,32,6,447,25,30,41,17,131,81,21,41,11,399,38,51,52,32,113,80,36,58,9,462,20,56,39,32,96,82,23,52,11,404,24,27,43,37,101,87,19,45,8,383,9,17,33,31,95,99,28,61,5,368,13,24,43,40,84,76,26,53,0,368,22,24,34,32,74,55,27,32,0,308,20,31,21,23,55,56,17,30,3,264
202021026,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,4,3,4,4,0,4,29,7,7,4,0,11,11,3,0,6,47,12,14,15,11,62,49,6,12,5,187,7,9,15,9,70,70,14,15,0,213,12,12,13,5,74,45,12,18,4,200,5,22,19,11,72,47,24,26,6,220,11,17,15,12,62,47,19,28,4,199,4,9,14,15,55,31,10,32,7,178,4,27,23,8,45,40,7,35,4,186,10,27,17,8,39,41,10,30,4,186,7,26,12,10,30,21,7,13,3,127
202021027,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,3,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,6,5,11,4,9,3,9,4,3,15,63,26,205,25,12,22,23,3,4,3,324,21,75,59,43,74,97,15,21,15,423,15,60,62,40,95,135,37,30,12,471,33,73,61,44,88,140,21,46,9,514,36,63,68,72,92,125,35,51,8,546,14,81,92,69,94,130,26,65,4,571,27,84,98,57,113,171,49,76,11,685,30,85,98,82,120,174,50,81,16,730,42,92,98,89,90,162,36,76,13,694,47,100,91,68,78,126,23,45,11,589
202021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,3,4,0,8,5,41,13,36,10,3,13,10,3,0,0,85,7,10,8,12,14,12,4,9,0,68,4,17,13,8,14,24,3,8,5,97,11,9,11,5,11,20,3,19,0,102,6,18,24,10,14,23,6,22,7,126,0,30,16,16,18,30,6,27,5,149,7,27,24,13,21,43,0,38,0,179,11,33,31,21,25,45,3,35,0,213,14,35,49,22,23,34,17,36,0,235,17,48,40,14,19,34,3,45,4,227
202021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,4,0,3,0,5,0,26,3,30,5,0,8,8,0,0,0,59,3,11,14,4,8,10,9,9,5,84,7,9,12,8,19,26,9,27,0,118,7,16,12,7,14,28,9,39,0,128,8,17,7,7,11,28,4,30,0,118,5,13,14,22,14,20,13,26,4,121,11,25,19,6,23,17,10,32,6,137,6,12,16,14,20,38,14,26,3,149,7,22,19,9,16,24,14,22,7,136,3,20,30,15,16,15,6,24,3,135
202021030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10,8,7,0,12,0,8,10,54,33,195,21,16,19,24,5,9,11,327,22,96,55,47,63,84,15,21,10,399,24,57,36,41,95,111,18,39,6,428,36,59,49,37,93,70,30,54,7,427,20,59,64,43,70,94,24,62,9,441,17,59,70,53,74,106,28,77,12,490,36,67,69,73,95,117,39,76,14,585,33,72,70,61,87,96,38,91,6,557,25,58,75,76,101,81,23,69,3,504,30,75,70,59,55,63,17,50,4,433
202021031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,0,4,0,0,3,30,26,146,17,9,7,7,0,0,6,216,14,47,32,7,29,18,4,5,4,165,11,24,17,13,32,35,7,12,0,151,14,30,20,21,26,41,8,15,0,174,10,27,34,24,34,37,12,17,0,192,11,38,27,26,27,61,7,46,5,244,10,39,43,37,49,66,12,32,3,294,7,47,38,34,49,55,18,41,3,294,8,35,34,34,54,22,16,32,3,237,8,41,29,17,25,28,4,23,0,160
202031032,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,7,0,3,0,0,0,0,0,7,5,21,0,26,4,0,9,6,0,0,0,50,4,6,4,7,13,17,6,32,3,106,6,7,4,0,19,42,21,52,0,159,8,15,10,3,21,43,16,62,0,177,7,18,6,4,20,46,14,66,8,186,10,12,15,3,16,31,28,82,4,195,9,12,9,8,16,48,21,59,0,187,7,13,14,5,10,36,21,63,3,169,6,10,16,12,22,36,13,60,6,185,8,12,16,4,3,15,3,39,5,108
202031033,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,9,0,7,11,5,6,7,0,15,13,61,8,74,9,8,7,6,0,7,6,115,0,21,15,7,23,26,6,17,0,129,4,21,8,15,31,40,21,34,3,173,10,24,21,12,21,45,9,48,6,200,12,21,23,9,20,35,15,52,4,190,8,15,24,21,24,30,17,84,5,232,3,26,13,12,37,48,13,58,7,228,17,26,29,33,42,58,18,74,14,302,9,37,29,30,31,43,24,79,9,290,22,43,45,26,31,48,18,103,6,345
203011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,4,0,10,6,83,9,8,15,13,0,0,0,137,12,44,20,15,33,33,6,5,3,174,5,24,32,18,24,47,12,17,4,175,8,30,27,23,42,50,15,19,8,211,13,34,46,29,27,43,7,17,5,215,4,21,31,36,43,40,14,24,0,211,10,23,18,25,23,40,10,39,0,190,5,33,13,14,43,33,8,30,6,185,11,25,24,10,18,26,8,21,6,133,3,27,10,7,7,18,0,12,0,86
