POW_SA2_CODE_2021,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_or_LR_Mng,M1_Tram_or_LR_Pro,M1_Tram_or_LR_TecTW,M1_Tram_or_LR_CoPSW,M1_Tram_or_LR_ClAW,M1_Tram_or_LR_SWks,M1_Tram_or_LR_MaOpDv,M1_Tram_or_LR_Lab,M1_Tram_or_LR_IDNS,M1_Tram_or_LR_Tot,M1_Taxi_or_RSS_Mng,M1_Taxi_or_RSS_Pro,M1_Taxi_or_RSS_TecTW,M1_Taxi_or_RSS_CoPSW,M1_Taxi_or_RSS_ClAW,M1_Taxi_or_RSS_SWks,M1_Taxi_or_RSS_MaOpDv,M1_Taxi_or_RSS_Lab,M1_Taxi_or_RSS_IDNS,M1_Taxi_or_RSS_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_or_LR_Mng,M2_TrnTrm_or_LR_Pro,M2_TrnTrm_or_LR_TecTW,M2_TrnTrm_or_LR_CoPSW,M2_TrnTrm_or_LR_ClAW,M2_TrnTrm_or_LR_SWks,M2_TrnTrm_or_LR_MaOpDv,M2_TrnTrm_or_LR_Lab,M2_TrnTrm_or_LR_IDNS,M2_TrnTrm_or_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
202021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,83,180,53,54,22,103,540,30,1205,3,4,3,0,0,4,4,87,4,110,0,0,0,0,0,0,16,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,22,7,7,0,0,3,3,6,0,50,178,89,198,51,63,30,126,634,30,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
202021027,0,5,0,5,4,7,0,15,0,37,0,0,5,0,0,6,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,374,589,564,569,323,216,229,795,48,3702,13,7,30,25,5,55,4,97,5,261,3,0,9,0,0,0,16,0,0,26,0,0,0,3,0,0,0,3,0,9,10,29,12,20,6,4,3,14,6,90,0,3,3,3,0,0,0,0,0,13,22,47,21,22,9,37,10,26,7,194,424,679,641,644,351,324,257,965,62,4353,0,0,0,0,0,4,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,5,0,4,0,4,0,10,0,20
202021028,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,107,154,86,57,41,50,131,6,778,0,4,14,8,3,6,0,18,3,56,0,0,3,0,0,0,7,4,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,7,3,0,0,0,0,0,4,0,0,3,49,14,21,8,13,3,0,10,0,117,201,127,188,98,72,54,62,171,8,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021029,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,102,151,88,37,76,143,103,16,837,10,0,8,5,8,5,11,9,0,54,4,0,0,0,0,0,9,0,0,13,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,15,4,9,0,5,0,0,9,0,35,138,115,171,101,41,82,159,118,16,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021030,0,0,0,8,0,5,0,6,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,474,435,600,238,239,191,381,25,2928,13,16,31,23,9,52,5,89,3,238,0,0,9,0,0,0,18,0,0,36,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,6,0,18,4,5,0,0,3,0,7,0,4,21,40,30,16,35,16,28,10,19,0,192,396,531,496,676,265,323,240,498,36,3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,7,0,5,0,0,0,4,0,15
202021031,0,6,3,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,250,233,196,102,121,47,151,18,1271,8,0,11,23,0,26,0,25,3,105,0,0,9,0,0,0,3,4,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,14,0,0,0,0,4,0,0,0,0,8,15,13,12,7,5,9,0,10,3,72,179,271,265,235,108,166,61,196,27,1505,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5
202031032,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,109,218,35,57,26,274,139,11,1041,13,0,8,0,0,9,11,14,0,54,6,0,3,0,0,0,25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,0,0,0,0,0,0,10,24,7,12,6,3,0,0,4,0,68,224,121,254,41,64,40,306,159,8,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,182,132,102,106,65,153,281,19,1408,16,13,3,7,0,11,13,32,6,100,7,0,0,0,0,0,12,5,0,30,7,0,0,0,0,0,0,0,0,9,0,4,0,3,0,0,0,5,0,9,28,0,0,0,0,0,0,0,0,33,116,19,17,20,12,25,6,29,0,237,532,218,151,130,118,103,198,352,20,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,206,187,229,93,87,46,158,15,1144,10,4,15,11,0,15,6,17,3,75,3,0,11,0,0,0,11,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,9,4,5,0,47,148,215,221,241,97,112,62,192,20,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,96,122,62,42,31,85,175,17,792,9,0,8,6,0,5,0,33,0,59,4,0,0,0,0,0,8,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,5,0,0,0,0,4,0,0,0,6,30,4,10,8,0,6,4,14,3,81,223,102,145,67,44,46,95,225,17,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,121,164,127,54,35,62,116,5,852,11,0,9,11,0,8,0,14,0,51,5,0,6,0,0,0,13,5,0,24,5,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,9,8,0,0,0,0,0,0,0,0,9,43,7,12,9,5,9,5,15,0,98,238,132,185,146,61,54,80,154,10,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021037,0,0,3,5,0,0,0,0,0,3,0,6,7,19,0,17,0,18,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,12,304,787,480,725,302,406,106,263,39,3419,7,25,24,51,7,123,7,70,0,321,0,0,8,0,0,0,0,0,0,15,3,0,5,0,0,0,0,0,0,9,0,10,4,7,0,3,5,3,0,30,3,0,6,0,0,0,0,0,0,12,18,13,11,21,15,24,3,19,0,136,347,848,556,827,327,580,119,387,45,4032,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
203021039,6,42,13,24,25,11,0,18,0,149,16,48,49,78,55,80,14,98,5,444,0,3,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,14,9,14,6,0,4,17,0,66,2099,4965,2630,2344,2663,1415,1346,1681,294,19445,83,156,156,173,120,192,53,220,16,1164,4,0,22,0,8,4,19,6,0,64,15,30,28,15,5,4,8,12,5,109,20,120,31,34,21,15,20,28,9,302,15,26,9,3,20,3,7,8,11,91,82,350,62,89,76,65,17,63,6,806,2342,5754,2994,2776,2985,1792,1480,2155,348,22631,0,6,3,6,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,4,14,0,3,4,4,0,0,0,36,0,0,0,0,3,3,0,0,0,9,4,10,0,0,0,0,0,0,0,13,8,30,10,11,14,5,0,6,0,83
203021040,0,0,0,5,0,0,0,0,0,8,0,4,3,11,0,11,0,10,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,5,0,20,390,785,583,730,318,381,102,236,44,3572,12,11,32,48,8,77,5,47,0,243,4,0,9,0,0,0,4,0,0,11,0,0,3,0,0,0,0,0,0,6,6,11,7,0,0,0,0,11,0,41,0,0,5,0,0,3,0,5,0,20,12,33,20,35,22,34,0,29,0,188,431,847,660,838,349,511,112,346,48,4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4
203021042,0,7,3,0,0,0,0,0,0,11,0,11,0,9,0,5,0,10,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,14,347,1264,487,572,335,171,149,362,51,3732,8,30,15,29,14,55,0,51,0,204,0,0,0,0,0,0,4,0,0,7,0,3,5,0,0,0,0,0,0,7,6,16,5,0,0,0,0,3,0,36,6,8,0,3,5,0,0,3,0,25,16,37,5,19,11,7,6,7,0,112,371,1389,520,638,374,243,159,448,55,4200,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
203021043,0,0,3,0,0,0,0,5,0,14,0,0,0,3,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,480,601,1103,1109,346,245,813,653,105,5458,19,21,83,27,14,75,58,117,4,415,3,0,6,0,5,0,35,4,0,55,3,0,0,10,0,0,0,0,0,19,0,0,0,0,0,0,0,9,0,18,0,0,4,4,0,0,0,6,0,17,17,13,11,12,10,16,3,21,4,100,529,633,1214,1167,379,339,917,822,120,6122,0,4,0,8,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,7,0,23
203021044,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,102,168,177,265,65,259,44,115,6,1203,0,0,17,25,4,64,3,28,0,145,0,0,8,0,0,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,9,8,0,3,0,0,0,3,0,0,13,10,4,6,7,3,15,0,14,0,62,118,180,217,304,73,336,55,178,13,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021045,0,0,0,3,0,0,0,0,0,7,0,5,3,0,5,7,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,18,431,501,894,444,308,231,445,504,63,3824,5,4,44,36,8,73,11,65,0,252,0,0,13,0,0,0,19,4,0,45,0,0,3,0,0,3,0,3,0,11,0,4,8,3,3,0,5,9,0,34,4,0,0,0,0,0,0,3,0,16,5,4,12,16,7,14,4,14,4,84,452,524,988,517,329,334,484,618,76,4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021046,0,0,0,0,0,0,0,0,0,0,0,4,0,7,5,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,9,358,928,588,497,320,236,99,239,38,3298,15,18,33,51,9,26,6,31,0,184,0,0,6,0,0,0,0,3,0,14,0,4,5,0,0,0,0,0,0,16,6,17,4,3,0,0,0,9,0,36,4,3,4,0,0,0,0,0,0,7,14,55,6,23,15,24,0,13,0,156,396,1033,649,588,345,283,108,305,37,3746,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,10
203021047,0,7,6,9,4,4,6,6,0,30,6,3,4,14,13,6,16,18,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,6,5,20,32,3,83,1013,1440,1422,917,905,538,1048,833,125,8233,22,43,64,49,39,29,49,88,9,388,7,0,20,0,0,0,23,10,0,66,5,0,7,0,5,0,3,7,0,25,10,19,19,6,4,4,9,7,0,77,9,9,7,4,6,0,8,3,4,48,17,16,14,15,3,14,20,18,0,119,1077,1545,1567,1008,980,600,1194,1024,151,9156,0,3,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,5,6,8,3,0,0,3,6,0,31
203021485,0,0,0,0,0,0,0,0,0,6,0,3,0,5,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,155,150,201,37,41,40,86,6,762,0,7,9,11,0,4,0,9,0,42,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,45,167,170,219,38,48,47,101,8,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021486,0,6,0,0,3,7,0,0,0,16,3,3,3,3,0,12,0,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,0,17,509,631,998,386,354,350,507,621,64,4419,18,21,52,32,11,98,27,98,5,357,0,0,8,0,0,0,13,0,0,25,0,0,3,4,0,0,5,3,0,17,4,25,3,3,0,0,4,5,4,50,3,5,5,4,0,0,4,0,0,23,10,41,6,21,7,13,9,13,0,119,543,728,1089,456,375,488,563,758,79,5072,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6
203021487,0,0,0,4,0,0,0,0,0,6,3,9,7,24,0,33,3,22,5,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,5,6,0,28,490,517,820,738,350,831,241,417,57,4452,11,13,50,68,15,197,16,102,5,475,3,0,9,0,3,0,9,8,0,26,0,0,4,0,0,0,6,4,0,12,0,3,3,6,5,9,7,3,0,43,3,0,4,3,0,0,0,0,0,20,12,10,7,23,3,33,3,17,0,108,526,562,914,861,380,1107,272,577,60,5258,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
203021488,0,0,3,0,0,0,0,7,0,13,0,3,0,0,0,6,5,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,250,290,450,326,197,231,371,257,49,2419,7,6,24,17,11,81,19,69,6,233,4,0,4,0,0,0,0,3,0,12,0,0,6,0,0,0,0,0,0,11,4,4,4,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,7,0,0,6,4,0,5,4,7,0,22,261,306,497,363,213,327,399,362,61,2778,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
203031048,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,424,348,288,138,228,88,205,27,1929,6,10,25,27,5,30,3,36,0,149,0,0,4,0,0,0,0,5,0,19,0,4,0,0,0,0,4,0,0,14,0,3,0,0,0,0,0,4,0,9,0,0,0,0,4,0,0,4,0,7,6,9,7,7,8,12,7,12,0,72,199,455,395,328,159,281,108,271,29,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
203031049,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,158,273,217,84,119,14,137,10,1181,3,0,13,6,0,15,0,23,0,63,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,3,0,0,0,15,3,0,4,6,0,0,0,0,0,13,33,9,24,23,6,13,0,16,3,115,212,172,317,253,91,142,26,174,9,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
