POW_SA2_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
210031440,0,0,3,0,0,0,0,0,0,8,0,0,0,0,5,0,6,0,0,7,0,6,13,0,5,0,0,4,0,24,0,0,14,0,3,0,11,7,0,41,0,0,16,0,3,0,4,3,0,27,3,3,10,0,0,0,0,8,0,12,3,8,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,63,3,22,0,25,23,0,164,0,6,0,0,0,0,0,0,0,3,0,4,0,4,0,11,0,0,0,19,0,3,3,6,6,11,0,7,0,38,7,3,4,7,3,6,8,12,0,44,0,0,7,12,8,8,6,10,0,54,8,7,14,20,3,18,6,16,0,96,4,8,15,23,11,10,6,10,3,81,9,15,16,29,18,8,10,30,0,127,10,19,17,35,16,3,3,16,4,124
210031535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,5,5,0,0,0,0,12,4,6,3,3,0,0,5,4,0,25,6,9,7,11,11,7,5,6,0,56,7,12,10,17,8,4,5,8,0,70,4,6,16,29,10,8,9,11,0,104,15,23,26,62,11,8,10,24,0,178,11,26,31,68,33,6,28,26,0,232,16,51,45,86,32,3,35,22,0,290,27,82,50,76,31,0,31,16,6,313
210031536,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,15,5,5,0,0,0,4,0,0,0,18,0,5,0,11,4,23,0,10,0,51,3,3,0,5,3,18,0,6,0,44,0,3,9,13,5,15,6,14,0,55,6,12,9,18,9,21,0,6,0,84,6,11,13,34,20,22,6,17,3,132,9,11,15,53,25,21,16,18,6,172,12,29,26,77,21,31,13,16,8,234,25,34,17,62,30,22,8,8,0,206
210031537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,3,6,0,0,0,13,0,0,0,8,0,27,3,18,0,54,0,4,0,11,0,10,0,14,0,50,4,3,3,3,3,9,0,4,0,35,0,7,0,7,8,3,0,10,0,41,0,7,3,19,5,5,0,6,0,48,0,8,12,27,9,6,0,7,3,77,9,16,14,25,12,3,7,3,0,87,8,19,21,19,9,0,0,7,0,85
210031538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,11,0,6,3,6,3,0,0,0,0,15,3,14,0,15,4,8,0,10,3,60,0,11,0,19,5,8,8,8,4,66,3,12,12,23,11,8,4,10,5,86,6,7,11,25,22,3,8,12,0,93,18,27,22,48,29,4,3,22,0,168,17,28,28,60,38,4,17,26,5,227,30,34,41,82,44,11,31,24,0,290,28,45,54,69,37,5,16,27,0,296
210041240,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,29,0,0,3,4,0,0,0,0,0,13,0,10,4,7,8,9,3,15,4,53,3,0,6,17,3,5,0,18,0,58,5,15,9,14,15,5,11,12,0,75,7,11,11,9,21,9,6,11,0,86,6,20,34,28,19,4,0,17,0,132,13,25,29,39,23,5,8,16,0,157,14,29,40,29,30,6,5,26,0,184,28,42,36,42,31,0,8,15,4,200
210041539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,17,0,3,0,4,0,3,0,0,0,19,0,5,4,3,0,4,6,3,0,23,5,3,9,3,6,0,0,0,0,23,0,0,4,8,8,4,3,9,0,46,8,6,10,12,3,0,4,9,0,54,10,9,14,16,5,0,5,5,0,55,7,5,18,4,11,0,3,3,0,51
210041540,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,11,0,0,3,4,0,0,0,6,0,12,5,0,3,0,3,0,3,3,0,18,3,4,6,0,5,0,0,0,0,19,0,0,0,0,4,0,0,0,0,5,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,12,26,14,0,0,13,0,98,9,7,10,0,14,10,3,10,0,61,7,13,9,40,6,213,5,102,0,397,7,8,14,56,24,163,12,85,0,360,14,18,35,67,30,118,8,44,0,331,18,11,57,66,33,108,19,54,0,364,33,23,89,115,63,146,30,68,0,567,51,35,85,141,73,156,32,67,8,649,68,55,127,137,126,130,41,76,11,781,81,86,158,85,114,90,61,38,8,729
210041541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,13,3,0,0,4,0,0,0,3,0,8,0,0,0,17,0,6,0,4,0,31,0,3,4,13,11,0,0,0,0,31,0,3,11,5,4,0,0,4,0,33,0,3,11,16,7,0,0,9,0,45,10,9,13,17,12,0,0,10,3,71,5,7,14,29,12,6,7,0,5,88,3,15,23,39,16,0,9,7,0,111,10,21,20,22,10,4,9,7,3,103
210051242,0,11,3,24,8,0,0,0,0,46,3,16,0,19,12,0,0,3,0,51,0,19,6,18,35,0,0,3,0,79,7,28,17,10,45,0,0,8,0,125,8,44,11,17,23,0,4,6,0,107,16,51,5,4,20,0,0,3,0,95,21,63,5,5,15,0,0,0,0,102,9,4,0,0,4,0,0,0,0,20,9,0,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,82,249,53,133,186,0,9,29,5,746,6,3,3,9,3,5,6,4,0,41,6,19,3,23,7,98,3,54,6,214,3,22,10,65,16,151,12,55,0,342,12,12,21,53,20,86,22,65,4,288,18,20,40,69,32,100,35,83,8,410,24,34,47,108,54,114,61,142,5,593,36,53,62,128,74,114,119,305,15,911,78,111,99,132,107,81,227,388,22,1243,107,215,151,213,155,69,171,186,16,1279
210051243,0,0,0,0,0,0,4,5,0,10,0,0,0,0,3,0,0,0,0,4,5,0,3,6,0,0,5,10,0,25,0,7,3,0,3,0,6,7,0,28,3,0,6,0,7,0,8,0,0,33,0,0,6,0,0,0,3,0,0,14,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,27,9,15,0,28,22,3,128,24,13,24,8,13,21,17,21,6,139,4,11,19,22,17,119,18,87,6,298,19,15,43,37,50,126,51,111,14,472,24,16,94,38,63,104,66,133,9,550,55,34,161,59,90,98,98,160,7,765,78,49,256,83,183,107,170,261,27,1235,119,77,487,96,275,140,429,546,57,2230,250,161,884,91,458,219,996,939,84,4084,407,292,1063,82,640,210,1006,678,73,4450
210051245,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,4,0,0,3,0,23,0,0,0,6,0,5,3,9,0,24,0,0,4,28,7,47,0,46,0,139,6,12,4,33,12,38,9,28,3,149,11,7,14,40,21,41,12,33,3,188,6,11,30,33,25,43,9,35,0,207,23,18,30,89,43,47,35,48,0,337,15,21,43,71,57,39,36,51,0,332,35,40,44,96,66,24,64,59,9,429,51,56,60,73,99,27,59,64,10,499
210051246,0,0,0,7,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,25,6,3,7,0,3,0,0,0,0,22,3,10,9,11,7,24,0,11,3,73,3,9,7,18,18,28,3,20,0,102,4,10,13,21,25,25,5,23,0,133,14,12,18,27,22,15,14,16,0,127,11,14,37,41,22,16,11,21,0,175,15,17,55,46,28,27,19,25,3,231,26,33,50,69,39,12,28,29,9,293,29,45,85,45,43,17,34,24,4,318
210051247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,7,0,0,0,0,0,0,4,4,0,13,3,0,0,5,4,4,0,0,0,16,0,4,0,7,3,3,0,0,0,29,0,4,9,6,6,0,3,6,0,42,7,3,11,4,12,6,9,0,0,53,4,8,15,19,3,5,10,10,0,77,4,9,8,34,9,10,6,8,0,94,6,19,30,19,13,6,12,10,5,108,9,23,12,25,5,4,20,3,3,114
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,18,4,8,10,10,7,10,16,13,3,74,3,3,3,15,10,66,16,39,3,151,0,3,3,37,13,52,40,35,3,182,0,4,6,39,18,44,56,31,7,211,8,7,4,72,38,55,75,45,14,317,22,19,23,151,81,121,197,71,12,696,37,25,52,201,125,175,319,164,29,1131,56,42,71,358,347,198,552,232,40,1896,125,110,129,379,562,186,615,167,58,2326
210051250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,4,0,6,0,10,4,0,6,0,30,0,4,3,8,9,8,6,16,0,55,4,9,5,15,23,15,8,14,0,88,3,7,25,7,18,8,19,14,0,96,10,6,27,11,24,8,9,24,0,127,4,9,56,19,44,15,33,43,4,238,24,11,66,17,75,26,55,81,0,356,50,23,117,27,119,42,127,101,10,615,79,76,150,23,147,30,123,65,15,704
210051441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,6,0,3,0,16,0,8,0,3,0,40,0,30,0,86,4,0,0,6,7,42,3,15,0,88,4,3,8,13,4,29,0,15,0,80,4,4,4,20,16,25,3,10,0,84,3,6,20,16,12,31,8,16,0,108,8,9,22,33,15,21,11,17,0,136,9,15,13,25,17,27,12,19,0,138,12,18,16,15,16,15,10,13,0,125
210051442,0,3,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,22,3,0,0,0,0,4,0,3,0,12,0,4,0,11,6,18,0,8,0,48,3,4,5,14,4,25,3,11,0,74,4,0,5,17,5,18,9,6,0,67,0,10,9,26,11,21,10,15,0,111,3,9,21,35,15,31,19,19,0,141,10,15,10,37,11,41,16,16,4,159,13,27,17,35,22,39,20,18,4,189,20,41,12,20,14,27,15,5,0,171
210051443,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,23,8,0,0,0,0,56,0,3,7,3,4,0,3,0,6,26,0,5,11,17,0,8,0,3,0,52,5,15,5,15,14,8,6,13,0,93,11,8,26,20,15,14,15,14,0,118,9,8,40,35,30,16,13,16,4,162,20,17,60,39,25,15,33,32,5,249,32,26,117,51,54,26,42,61,9,419,35,36,143,87,73,18,93,93,12,582,62,70,154,54,74,20,77,62,3,579
210051445,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,19,0,0,0,3,4,5,0,4,0,19,3,0,3,3,0,31,3,28,0,79,3,8,13,13,4,15,3,17,0,78,4,7,9,10,14,5,13,14,0,82,4,10,17,15,9,23,18,25,0,125,18,12,33,37,16,31,32,34,3,212,23,9,41,63,18,19,37,53,4,257,25,18,69,81,38,15,70,77,0,395,41,30,69,42,33,20,77,63,4,375
210051542,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,4,0,0,0,0,29,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,4,0,0,0,11,0,4,5,4,0,0,0,6,0,18,4,0,5,6,5,0,0,4,0,30,4,3,0,3,4,5,7,8,0,30,0,3,8,19,4,0,11,5,0,58,0,0,7,13,9,4,11,5,0,55,3,6,5,15,11,6,16,4,0,65,6,22,13,11,7,4,12,7,0,78
210051543,0,0,0,5,0,0,0,0,0,7,6,0,0,3,0,0,0,0,0,13,0,3,3,6,0,0,0,0,0,21,0,0,0,9,0,0,0,0,0,8,0,3,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,9,54,12,0,0,9,0,99,4,0,3,4,0,9,0,6,0,22,0,7,0,24,4,143,0,49,4,235,4,13,8,35,11,133,3,35,3,248,3,6,12,44,9,81,8,26,4,202,0,5,17,46,16,76,8,31,0,206,18,15,40,65,22,90,12,28,9,281,23,19,31,72,15,85,24,21,3,294,44,26,45,84,28,58,24,26,6,336,53,56,40,55,34,36,8,19,0,308
210051544,0,0,0,3,0,0,0,0,0,3,0,3,0,5,0,0,0,4,0,7,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,10,0,3,5,3,0,39,0,4,3,0,3,0,11,11,4,46,4,4,8,17,3,67,4,41,4,153,4,12,8,16,15,76,13,47,0,192,9,10,15,24,16,51,29,41,7,201,5,19,47,18,25,56,37,53,8,273,13,18,50,49,56,55,64,73,11,394,25,16,115,35,89,74,176,118,11,659,60,42,208,43,159,65,443,200,26,1248,91,76,200,46,193,70,573,162,39,1437
210051545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,13,3,0,0,6,0,0,0,0,0,12,0,3,8,3,0,23,3,12,0,47,0,3,3,3,3,22,5,16,0,58,7,6,7,9,5,6,11,6,0,48,0,3,6,13,9,8,9,13,0,54,0,10,10,22,9,16,11,20,5,102,9,4,14,42,5,0,17,18,0,110,9,17,11,33,10,3,17,11,0,111,8,15,17,38,11,6,8,15,0,111
211011251,0,0,3,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,0,13,0,0,7,6,0,0,0,0,0,18,0,3,3,4,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,19,11,0,5,13,0,86,15,3,9,0,11,9,6,3,6,63,12,4,11,41,15,38,10,40,4,159,20,19,29,29,35,60,19,51,0,254,16,14,39,26,35,50,33,58,4,277,26,25,79,43,73,33,40,72,7,384,51,36,147,61,116,66,92,162,14,742,81,43,232,74,183,72,235,292,36,1249,166,94,393,99,233,127,415,392,31,1942,227,181,538,90,327,108,360,223,34,2087
211011254,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,3,9,0,22,0,0,9,0,3,0,3,0,0,21,0,7,6,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,15,22,8,13,0,9,14,5,95,14,9,8,9,12,12,4,7,12,81,12,14,10,31,14,103,8,92,4,288,14,19,24,34,32,98,34,69,4,328,22,35,35,36,53,63,31,64,8,340,15,35,35,23,54,64,33,71,3,344,52,46,106,50,137,95,97,108,10,693,53,77,178,54,183,99,211,257,19,1132,126,177,309,61,458,135,469,373,51,2170,229,330,487,62,672,177,511,327,79,2878
211011255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,0,21,0,0,5,3,5,4,4,8,0,31,0,5,6,9,0,0,0,5,0,20,5,0,5,4,7,4,0,4,0,30,0,3,4,5,5,6,0,5,0,34,0,6,16,11,4,3,4,3,0,50,7,9,14,6,12,5,0,8,0,62,11,4,26,8,10,3,12,9,0,96
