POW_SA2_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
210021233,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,9,6,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0
210021234,18,0,7,0,0,0,0,0,0,5,0,4,0,0,3,5,0,0,15,0,3,0,0,0,0,0,0,12,0,0,0,5,3,4,0,0,9,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,3,10,12,15,4,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0
210021235,17,6,6,0,0,6,3,0,0,20,0,3,0,4,5,0,0,0,15,0,0,7,3,8,7,5,0,32,0,0,3,5,0,3,0,0,20,0,4,3,3,4,7,0,0,23,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,44,31,20,22,38,29,9,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,3,6,0,4,4,3,0,15,0,0,0,0,0,0,0,0,3,0,0,5,5,0,0,3,0,13,0,0,9,7,8,3,3,0,23,0
210031236,54,7,18,6,0,14,0,5,0,54,5,26,9,8,3,10,0,0,69,5,9,24,19,10,11,3,0,80,0,9,29,13,8,13,4,0,77,0,5,17,10,17,11,3,0,66,0,0,6,9,14,9,4,0,39,0,0,0,5,8,9,0,0,27,0,0,9,0,3,3,0,0,18,0,0,0,4,8,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,99,118,120,82,100,64,23,0,611,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,3,3,0,0,0,11,0,0,0,0,3,0,0,0,9,0,0,0,0,4,7,0,0,11,0,3,3,8,15,10,4,0,47,0,8,4,4,22,13,3,0,65,3,6,22,17,21,28,0,0,101,0,6,20,22,28,24,0,0,97,0
210031237,15,3,0,3,4,5,4,0,0,19,0,0,5,0,0,0,0,0,15,0,4,4,3,6,0,0,0,22,0,7,3,0,0,3,0,0,15,0,0,7,3,10,0,0,0,17,0,0,4,4,3,4,0,0,13,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,31,29,26,35,23,5,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,6,0,16,0,0,11,10,7,0,0,0,35,0,3,9,0,4,4,0,0,24,0,5,16,9,10,4,0,0,39,0,0,15,3,13,8,4,0,36,0
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,6,0,4,3,0,0,3,0,0,8,0,0,6,0,7,0,0,0,18,0,0,8,3,4,0,0,0,10,0,0,0,0,0,5,0,0,8,0,0,0,4,0,0,0,0,3,0,0,0,4,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,16,10,14,18,5,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,8,0,4,4,0,0,12,0,0,0,0,3,0,0,0,6,0
210031535,4,0,5,0,0,4,0,0,0,8,0,4,3,0,3,0,0,0,8,0,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,11,11,15,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,9,0,5,0,6,0,0,0,0,10,0,4,14,3,6,0,0,0,28,0,4,7,7,3,7,0,0,31,0,0,13,7,10,10,0,0,31,0
210031536,15,0,3,8,0,3,0,0,0,21,0,3,3,0,5,0,0,0,22,0,4,3,6,4,0,0,0,20,0,9,10,4,3,0,4,0,33,0,5,9,4,3,0,0,0,22,0,0,0,6,0,0,0,0,10,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,39,44,29,35,26,8,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,6,0,0,11,3,0,0,0,0,16,0,5,7,0,0,0,0,0,16,0,0,3,0,0,0,0,0,8,0
210031537,9,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,8,4,10,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
210031538,8,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,11,0,0,0,4,0,0,0,0,5,0,0,3,6,0,3,0,0,9,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,20,18,22,12,9,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,4,0,0,3,4,0,0,17,0,0,5,11,4,0,0,0,31,0,0,8,4,0,4,0,0,19,0
210041240,5,3,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,5,6,7,15,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,4,3,4,0,0,0,8,0
210041539,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,0,3,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,6,6,0,0,0,0,5,0,0,0,5,0,0,0,0,3,0
210041540,118,19,31,20,9,19,15,4,0,111,16,31,24,17,27,33,5,0,151,4,38,33,33,14,25,7,0,163,7,25,17,20,32,30,10,0,130,0,13,17,26,20,17,7,0,98,6,0,5,12,10,6,0,0,45,0,0,8,3,3,8,0,0,23,0,0,3,3,4,0,0,0,14,0,0,4,0,8,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,13,375,227,159,142,167,156,39,4,1266,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,6,0,0,0,0,0,0,12,0,4,0,3,0,4,0,0,8,0,3,4,0,4,3,0,0,19,0,0,10,0,6,6,3,0,31,0,7,0,0,8,14,0,0,32,0,7,9,9,7,11,3,0,45,0,0,11,11,14,8,0,0,65,0
210041541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,4,4,10,5,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,9,0,0,0,5,3,0,0,0,9,0
210051242,87,7,42,26,6,7,11,0,0,105,9,35,27,20,17,7,0,0,118,0,39,24,22,18,13,10,0,114,0,18,27,17,16,7,3,0,85,0,5,28,14,15,15,0,0,73,0,0,13,8,5,9,0,0,44,0,3,0,3,7,5,0,0,26,0,0,0,6,8,4,0,0,22,0,0,0,10,7,4,0,0,25,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,7,212,236,173,120,115,83,25,0,972,0,0,0,3,0,5,0,0,8,0,0,0,0,0,0,0,0,3,5,0,3,4,0,0,0,0,12,4,8,0,0,7,0,0,0,26,5,14,11,4,4,0,0,0,37,0,10,12,12,13,8,3,0,60,0,21,37,25,20,20,13,4,129,0,23,66,52,44,42,13,0,234,0,17,43,41,42,27,6,0,178,0
210051243,106,17,29,22,9,14,9,5,0,98,3,22,25,12,22,14,4,0,111,6,30,44,26,24,18,3,0,149,9,29,59,37,51,28,18,0,228,0,12,45,45,54,43,5,0,210,0,5,37,37,41,28,6,0,153,0,0,12,42,39,32,0,0,136,0,6,5,23,25,15,7,0,79,0,0,9,24,28,23,3,0,82,0,0,4,5,6,0,0,0,11,0,0,0,9,5,0,0,0,14,3,4,0,0,0,0,0,0,17,251,210,290,288,342,232,58,3,1672,0,5,0,0,9,0,0,0,17,0,3,6,0,7,0,0,0,18,12,10,8,4,9,0,3,0,51,11,22,11,6,11,7,0,0,71,7,15,24,11,15,17,11,0,98,9,34,48,34,21,21,9,0,179,10,57,102,68,97,86,22,0,444,6,97,234,200,225,212,37,0,1011,11,45,227,238,236,234,33,0,1024,0
210051245,47,4,15,4,10,4,8,0,0,48,0,19,5,10,12,7,0,0,47,0,12,3,3,9,7,0,0,39,0,9,6,10,0,5,0,0,24,0,7,5,9,4,0,7,0,27,0,5,3,5,8,0,5,0,18,0,0,0,5,0,0,0,0,8,0,0,4,5,0,4,0,0,24,0,0,3,4,0,5,0,0,13,0,0,0,0,6,0,0,0,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,10,81,89,48,74,54,49,8,0,411,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,9,0,0,4,0,0,4,4,0,12,0,0,0,3,5,0,0,0,9,0,5,5,7,7,11,4,0,39,0,0,6,8,10,13,4,0,36,0,7,7,13,7,17,7,0,64,0,0,10,14,11,18,9,0,59,0
210051246,28,0,6,6,4,0,0,0,0,15,3,4,0,3,7,6,0,0,16,0,0,9,3,4,4,0,0,23,0,0,3,3,3,0,0,0,12,0,0,3,4,5,0,0,0,15,0,0,3,0,0,0,0,0,10,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,47,39,27,29,17,27,11,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,0,3,0,4,0,0,14,0,5,4,0,4,3,0,0,11,0,0,5,0,6,5,3,0,19,0,7,9,3,5,7,0,0,28,0,0,7,6,9,10,0,0,30,0
210051247,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,10,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,3,4,10,4,0,41,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,9,0,4,0,4,9,4,0,0,10,0,0,6,0,0,0,0,0,6,0,0,3,4,0,0,0,0,12,0,0,8,3,4,3,0,0,24,0
210051248,48,8,9,8,17,3,3,3,0,52,3,20,29,28,24,16,0,0,121,0,22,45,47,41,29,4,0,183,0,16,45,45,61,24,3,0,199,0,13,51,56,43,24,0,0,185,0,6,23,21,35,26,5,0,117,0,0,18,21,25,19,3,0,94,0,3,6,8,14,10,0,0,44,0,0,12,15,19,13,0,0,60,0,0,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,14,93,124,274,288,277,177,22,0,1251,3,3,0,0,0,0,0,0,16,8,3,0,0,0,0,0,0,16,4,16,7,6,6,3,0,0,45,4,25,9,12,4,5,0,0,56,8,26,16,7,15,0,0,0,79,13,56,50,37,30,7,6,0,201,12,54,96,60,56,48,6,0,328,14,62,166,113,107,90,9,0,567,0,43,144,142,141,136,29,0,626,0
210051250,8,0,0,0,0,0,4,3,0,8,0,3,3,5,3,5,0,0,18,0,0,7,9,4,10,0,0,26,0,3,13,6,6,3,0,0,42,0,0,13,8,4,3,0,0,34,0,0,17,5,7,0,4,0,39,0,0,4,0,5,4,0,0,13,0,0,7,4,10,0,0,0,15,0,0,5,3,7,0,0,0,10,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,18,66,51,53,26,10,0,253,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,6,0,0,0,3,4,3,0,5,3,0,0,0,19,0,0,0,3,3,4,3,0,9,0,6,8,5,15,4,4,0,35,0,7,11,9,15,10,3,0,54,3,12,36,27,29,24,3,0,136,0,11,30,30,23,27,4,0,121,0
210051441,29,0,7,6,0,5,0,0,0,25,0,16,4,4,4,0,0,0,31,0,3,8,5,3,0,0,0,21,0,7,10,4,3,0,4,0,32,0,0,7,7,0,4,0,0,15,0,0,0,0,4,0,0,0,10,0,0,0,3,3,0,0,0,9,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,51,46,24,25,18,7,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,8,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,12,0,0,5,4,3,0,0,0,10,0
210051442,18,0,5,4,0,7,4,0,0,21,7,14,3,4,8,0,0,0,25,3,11,4,7,3,6,0,0,43,0,8,6,10,6,7,0,0,39,0,3,12,5,3,4,3,0,28,0,0,0,4,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,51,53,32,43,26,26,4,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,9,0,0,0,3,3,0,0,0,10,0,6,7,3,0,6,0,0,19,0,0,3,4,9,0,0,0,16,0,0,5,7,3,4,0,0,20,0,5,5,3,5,0,0,0,17,0
210051443,15,4,9,0,0,0,0,0,0,16,0,5,4,0,0,4,0,0,15,0,3,7,6,5,0,0,0,26,0,0,3,5,0,0,3,0,18,0,4,4,6,0,0,0,0,20,0,0,3,6,0,0,0,0,10,0,0,0,0,3,3,0,0,11,0,0,0,5,0,0,0,0,4,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,33,32,17,19,8,0,158,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,7,0,0,0,0,15,0,8,0,3,0,4,4,0,13,0,0,10,9,8,8,0,0,33,0,3,12,9,7,4,0,0,44,0,9,21,33,22,12,4,0,92,0,9,19,36,9,18,0,0,89,0
210051445,10,0,9,6,4,0,3,0,0,23,0,9,3,11,0,0,0,0,31,0,0,4,6,3,0,0,0,19,0,3,0,7,5,0,0,0,15,0,0,7,3,3,0,0,0,20,0,0,6,6,0,0,0,0,10,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,49,34,47,42,23,10,0,0,197,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4,0,0,6,0,0,13,0,0,3,9,3,0,0,0,18,0,0,12,20,4,6,0,0,32,0,0,3,22,4,3,0,0,39,4,0,19,27,9,5,0,0,68,0,5,16,30,17,8,0,0,77,0
210051542,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,9,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,4,6,7,0,0,0,12,0,0,4,6,3,0,0,0,11,0,0,0,10,3,0,0,0,19,0,0,5,4,4,0,0,0,21,0
