POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
202011021,5,0,0,0,0,5,16,3,0,0,0,15,13,0,0,0,0,19,10,0,6,0,0,21,17,0,11,3,0,29,28,3,4,0,0,43,46,3,3,0,0,51,67,5,17,0,0,89,74,15,10,0,0,96,81,14,16,0,0,110,95,14,8,0,0,116,69,9,8,0,0,84,101,12,0,0,0,120,21,7,3,0,0,28,15,9,0,0,0,29,12,0,0,0,0,12,661,82,100,9,3,864,0,0,0,0,0,5,20,0,3,0,0,29,29,0,10,0,0,41,29,0,0,3,0,30,43,0,8,3,0,52,86,0,18,0,0,106,99,3,4,3,0,115,115,6,12,0,0,137,108,0,0,0,0,116,97,4,9,0,0,109,96,6,5,0,0,102,61,6,0,0,0,71,76,6,5,0,0,86,16,0,4,0,0,15,14,0,0,0,0,18,10,0,0,0,0,10,903,39
202011022,12,0,0,5,0,17,145,0,4,5,0,154,107,4,7,0,0,120,60,3,13,0,0,81,108,0,15,4,3,131,182,19,29,3,7,242,278,22,23,5,3,331,497,28,28,0,5,561,599,54,36,3,5,696,346,44,19,0,0,405,262,42,36,6,4,342,187,22,19,0,0,234,227,38,14,5,0,279,45,8,12,3,0,71,39,29,9,0,0,75,31,0,0,3,0,39,3127,316,269,30,26,3771,10,0,5,8,0,19,190,0,0,4,0,204,188,4,17,11,0,213,156,8,12,0,0,173,205,6,13,3,0,232,379,13,18,3,0,415,440,12,22,5,5,483,475,12,21,0,3,506,386,25,15,4,0,426,214,16,9,0,0,239,167,12,10,0,0,191,98,11,8,0,0,123,117,10,9,0,0,132,15,9,4,0,0,24,12,7,4,0,0,17,22,0,0,3,0,27,3067,132
202011023,0,0,0,0,0,6,9,0,0,0,0,9,10,0,0,0,0,11,3,3,6,0,0,7,11,3,0,0,0,14,25,0,3,3,0,31,16,0,7,0,6,25,30,3,8,0,0,50,36,8,8,0,0,51,38,5,5,0,0,54,22,10,8,0,0,42,11,4,7,0,0,19,29,9,10,0,0,48,0,0,0,0,0,6,3,9,0,0,0,12,0,0,0,0,0,0,255,56,63,8,3,386,0,0,0,0,0,5,14,0,0,0,0,15,5,0,3,0,0,14,16,0,3,0,0,21,22,0,8,0,0,27,35,0,6,6,0,48,42,0,7,0,0,53,40,8,3,0,0,53,34,5,5,0,0,48,40,0,0,0,0,41,34,0,0,0,0,43,21,0,0,0,0,27,32,0,0,0,0,32,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,346,22
202011024,0,0,5,0,0,4,22,0,4,0,0,23,22,0,4,0,0,25,9,4,0,0,0,13,4,0,9,0,0,14,27,3,4,4,0,43,44,5,10,0,0,56,59,3,7,0,0,74,50,13,7,0,0,68,48,12,14,0,0,80,58,17,13,0,0,85,31,21,5,0,0,59,54,14,16,4,0,84,6,9,9,0,0,23,6,15,7,0,0,27,0,0,0,0,0,0,443,112,105,16,7,684,0,0,0,3,0,5,39,0,7,0,0,48,31,4,9,5,0,46,32,3,7,0,0,41,37,0,10,3,0,52,77,6,7,5,0,92,77,0,10,0,0,85,93,6,15,0,0,111,66,0,6,5,0,85,52,13,3,0,0,67,53,4,3,0,0,62,33,5,7,0,0,39,52,3,0,0,0,57,8,9,0,0,0,16,5,3,0,0,0,11,0,0,0,0,0,8,662,52
202011025,6,0,0,7,0,6,47,0,5,0,0,44,36,0,0,0,0,35,37,0,6,3,3,47,42,3,3,3,0,54,90,7,11,4,0,114,151,5,15,0,0,172,280,5,21,0,5,314,300,18,24,4,0,349,189,14,22,0,0,228,194,9,13,0,0,217,141,9,9,0,0,161,270,13,8,0,0,299,50,12,3,0,0,66,23,18,10,0,0,49,7,0,0,0,0,11,1869,118,146,19,16,2172,9,0,0,4,0,12,70,0,8,0,0,77,54,0,4,0,0,65,51,0,7,0,0,72,73,3,4,3,0,88,151,3,13,7,5,182,198,10,5,6,0,210,242,4,14,3,0,262,195,9,7,3,0,218,127,5,7,0,0,136,107,4,5,4,0,121,85,0,11,0,0,97,106,7,5,0,0,113,8,0,0,0,0,5,7,3,3,0,0,10,9,0,0,0,3,8,1490,43
202021026,6,0,0,3,0,13,3,0,0,0,0,5,7,0,6,5,0,15,4,3,9,0,5,21,18,3,10,5,0,34,36,0,20,0,0,58,94,7,15,3,6,123,285,15,17,0,0,314,184,15,17,0,0,216,85,11,6,0,0,111,73,10,14,0,0,96,37,14,5,0,0,53,59,15,12,0,0,87,6,6,0,0,0,9,6,5,0,0,0,19,9,3,3,0,5,19,915,108,128,32,19,1203,0,0,0,3,0,3,5,0,5,5,0,14,10,0,4,3,0,16,14,0,6,6,0,31,19,3,7,3,0,32,43,0,12,5,0,59,76,8,8,6,4,102,130,10,10,4,0,154,81,7,4,0,0,99,48,7,10,0,0,60,25,3,0,0,0,31,20,4,0,0,0,25,14,5,8,0,0,17,3,6,0,0,0,7,3,6,0,0,0,9,4,0,0,0,0,6,503,52
202021027,4,0,0,4,0,9,78,0,0,0,0,78,48,3,6,0,0,58,40,0,22,5,0,77,75,7,26,3,0,110,108,11,26,0,0,153,205,19,29,0,3,259,399,21,38,5,3,470,456,29,44,0,5,536,268,21,28,0,6,323,263,18,29,8,8,311,163,18,22,0,0,205,234,31,36,0,4,305,33,7,4,0,0,40,34,26,11,0,0,72,27,0,5,0,8,33,2439,208,324,33,38,3036,0,0,0,5,0,14,101,0,10,7,0,113,89,0,13,0,4,107,107,4,20,8,3,141,152,9,33,4,3,200,243,7,47,0,0,305,350,9,47,10,3,424,383,8,34,0,3,431,358,17,38,0,5,415,231,4,17,3,0,262,166,13,15,6,0,199,103,0,8,0,0,118,107,13,11,0,0,135,15,0,0,0,0,18,17,3,8,0,0,34,23,0,3,0,0,24,2449,97
202021028,0,0,0,9,0,15,17,0,8,8,0,31,15,3,11,3,0,30,21,3,18,5,0,43,16,6,19,6,0,50,32,12,29,9,6,85,45,8,26,7,3,94,63,10,38,3,4,120,70,20,33,5,7,131,37,18,14,0,4,75,40,19,10,8,0,71,33,11,9,0,0,54,44,9,16,5,4,78,4,3,5,0,0,13,10,17,6,0,0,36,6,0,5,3,0,15,452,139,254,66,30,934,0,0,8,4,0,16,17,4,5,6,0,31,22,0,14,5,0,40,37,10,17,8,0,74,24,3,15,5,0,57,59,6,35,9,0,106,69,7,15,0,0,91,55,6,24,8,0,93,67,9,24,3,0,100,37,3,10,0,0,52,27,9,3,0,0,44,22,4,3,0,0,32,23,4,8,0,0,42,6,3,5,0,0,9,0,4,5,0,0,14,3,4,3,0,0,9,464,85
202021029,0,0,0,10,0,8,10,0,0,0,0,14,3,0,0,5,0,11,11,0,10,4,0,20,21,4,10,9,0,40,31,3,14,0,0,47,46,0,15,0,0,66,42,7,5,7,3,71,68,8,7,3,0,86,59,13,12,0,5,83,61,7,8,5,5,82,59,5,0,0,0,62,105,7,4,3,4,121,19,3,0,0,0,18,16,6,0,0,0,21,4,0,3,0,4,16,550,68,96,39,15,771,0,0,3,3,0,4,19,0,3,4,0,25,16,0,9,0,0,28,25,0,4,0,0,31,38,0,5,5,0,47,60,0,9,0,0,71,58,7,5,0,0,67,67,0,6,3,5,80,40,3,8,0,0,58,35,4,0,0,0,34,21,4,4,0,0,30,17,0,6,0,0,28,24,6,0,3,0,26,0,7,0,0,0,4,3,0,0,0,0,5,9,0,0,0,0,19,435,35
202021030,5,9,0,11,0,17,74,0,6,0,0,80,38,0,8,6,0,50,32,6,18,9,0,61,34,8,10,3,3,65,83,9,24,4,0,127,129,21,25,4,5,178,250,25,33,0,0,309,318,28,37,9,7,405,223,35,28,5,5,295,192,26,25,0,0,244,127,11,13,4,0,155,195,32,23,6,5,251,36,8,0,0,0,49,25,31,11,5,0,64,23,0,4,0,4,39,1783,241,273,60,31,2396,7,0,0,20,0,33,93,0,9,3,3,109,100,0,13,10,0,123,102,0,13,6,4,132,117,6,17,6,3,150,243,9,30,8,6,295,245,14,34,3,0,295,284,11,17,6,5,318,273,13,13,9,0,304,188,13,21,0,0,228,159,18,13,0,0,194,118,12,13,0,0,151,123,10,17,0,0,147,20,3,4,0,0,32,21,6,7,0,0,32,36,3,3,0,0,44,2116,127
202021031,3,0,0,0,0,12,42,0,3,0,0,46,28,0,8,0,0,38,16,3,3,0,0,27,21,0,5,0,0,35,40,6,8,3,0,51,56,5,14,0,0,84,83,14,12,4,0,112,100,27,21,0,0,148,61,13,18,0,0,93,59,18,9,0,0,93,36,10,9,0,0,50,65,30,21,0,0,113,16,10,5,0,0,32,37,25,6,0,0,76,12,0,0,0,0,14,670,173,145,21,18,1022,0,4,0,3,0,8,85,0,4,0,0,95,65,4,15,0,0,82,60,0,7,0,0,70,83,0,11,8,0,104,109,5,10,4,0,132,111,12,19,0,3,136,129,13,6,0,4,154,100,16,24,4,5,146,90,12,14,5,0,115,88,9,7,5,0,107,37,7,9,0,0,53,53,11,9,0,0,78,9,3,3,0,0,18,20,12,9,0,0,33,8,0,0,0,0,7,1035,98
202031032,3,0,0,7,0,9,9,0,0,0,0,8,7,0,3,0,0,16,10,0,9,8,3,30,9,0,11,4,3,27,15,10,7,0,5,36,36,4,8,4,0,59,53,10,17,11,0,98,98,8,15,0,0,126,87,18,18,7,3,125,123,9,8,0,3,148,116,8,7,0,0,130,284,7,6,4,0,306,54,3,0,0,0,52,46,3,0,0,0,54,11,0,0,3,0,17,967,83,118,55,20,1237,0,0,0,4,0,5,15,0,5,0,0,24,12,3,0,0,0,17,12,3,0,3,0,20,18,0,4,3,0,30,32,0,12,0,0,49,27,0,7,5,0,41,43,3,6,5,0,56,40,4,6,0,0,49,31,4,0,0,0,47,25,0,5,4,0,37,26,0,4,3,0,29,19,0,0,0,0,24,4,0,0,0,0,4,5,0,0,0,0,10,0,0,0,4,0,6,308,32
202031033,5,0,10,25,0,42,18,0,7,3,0,26,16,0,13,6,0,43,19,4,13,14,5,52,36,6,17,10,3,68,47,17,32,9,7,103,77,14,31,11,4,136,133,21,38,12,8,213,159,29,42,12,4,250,124,17,26,4,4,176,76,23,22,12,4,132,45,15,21,6,0,78,67,19,19,9,0,110,10,0,0,0,0,18,17,3,3,4,0,30,16,3,10,5,3,36,855,182,300,130,38,1505,3,0,3,16,0,23,37,0,3,7,5,51,21,3,12,13,0,52,35,9,10,12,0,63,44,8,8,5,0,69,83,11,15,12,7,122,99,6,18,8,0,132,120,8,15,3,6,157,106,9,20,3,0,141,60,3,9,4,0,76,43,8,6,3,0,60,28,4,4,3,0,39,36,8,8,5,0,57,5,0,0,0,0,6,5,0,0,0,0,4,14,6,0,4,3,32,738,74
203011034,3,0,0,9,0,9,20,4,0,0,0,27,17,0,0,0,0,23,18,5,4,0,0,27,18,3,5,4,0,31,29,5,7,0,0,47,45,7,5,0,0,59,72,12,13,0,0,98,79,16,14,0,0,111,68,18,16,0,0,96,48,18,6,5,0,74,44,16,10,0,0,68,42,19,7,0,0,73,9,9,3,0,0,19,13,14,0,0,0,26,5,7,3,0,0,16,528,151,92,20,0,798,3,0,0,3,0,9,42,0,7,4,0,50,39,0,4,0,0,47,52,10,0,0,0,65,53,7,5,5,0,68,91,0,9,0,0,106,118,0,4,3,0,124,111,0,13,0,0,130,109,7,5,0,0,128,79,10,3,3,0,91,54,4,0,0,0,59,25,4,7,0,0,33,47,5,5,3,0,55,4,0,0,0,0,6,7,0,3,0,0,16,17,0,0,0,0,13,852,51
203011035,0,0,4,4,0,6,13,0,0,4,0,18,13,0,3,5,0,26,7,0,8,3,0,27,14,9,9,3,0,35,15,7,20,4,5,45,47,10,14,8,5,86,55,11,19,5,3,95,95,15,23,0,0,138,66,16,16,0,0,93,41,14,14,0,0,69,26,16,3,0,0,42,49,14,15,0,5,84,11,9,0,0,0,20,4,9,7,0,0,19,9,4,5,0,0,15,464,132,157,51,14,821,0,0,0,11,0,19,34,0,8,0,0,47,31,4,6,7,0,51,22,6,13,6,0,45,35,9,3,7,5,57,58,7,9,3,0,79,58,6,8,5,0,75,49,4,11,6,0,72,57,3,9,0,0,76,31,3,8,0,0,40,23,8,3,0,0,38,22,0,0,0,0,24,15,10,3,0,0,30,8,3,0,0,0,10,0,11,3,0,0,10,3,0,0,0,0,12,450,68
203011036,3,0,10,4,0,18,13,0,6,4,0,23,10,0,3,9,0,21,10,5,4,14,0,31,8,3,14,7,0,30,23,17,21,3,0,65,42,8,12,3,7,66,61,12,19,5,5,99,79,10,23,6,5,128,60,18,12,5,0,96,39,21,22,0,0,78,31,13,10,3,0,56,47,15,10,3,0,79,7,6,0,0,0,22,6,15,9,4,0,39,3,4,5,0,0,16,445,143,184,74,14,862,4,0,3,8,0,11,37,0,0,10,0,48,35,0,6,4,0,49,34,0,11,7,0,55,30,3,5,5,0,46,60,5,8,4,0,87,74,4,14,3,3,101,72,5,18,0,3,93,66,9,10,6,0,93,49,8,10,8,0,72,27,9,3,0,0,38,17,9,6,0,0,24,22,4,7,6,0,37,3,0,0,0,0,7,4,3,4,0,0,21,7,0,0,0,0,7,534,62
203021037,7,0,4,8,0,22,140,0,0,0,0,142,88,0,4,5,0,98,54,0,10,0,0,60,67,6,9,0,0,84,125,7,17,0,0,149,119,7,17,3,0,150,186,18,13,6,0,220,242,20,31,0,3,300,158,26,32,4,0,220,120,20,27,0,0,168,81,18,11,0,0,116,143,34,13,0,0,190,26,11,7,0,0,49,38,32,11,0,0,78,20,3,6,0,0,22,1619,213,214,27,10,2081,4,0,0,6,0,12,186,4,8,4,0,192,152,6,16,0,0,179,136,4,12,0,0,154,221,0,15,0,4,246,296,12,22,3,4,336,362,5,39,0,0,407,385,11,29,0,3,435,348,12,16,5,0,388,233,10,17,0,0,262,208,13,18,0,0,243,124,11,10,0,0,147,153,23,17,0,0,192,12,10,6,0,0,30,21,3,11,0,0,38,17,0,0,0,0,19,2874,121
203021039,31,10,10,7,0,50,230,6,4,8,0,243,224,0,17,5,0,251,259,7,24,4,3,301,371,18,26,3,7,421,576,22,53,8,10,661,836,48,42,4,11,941,1485,66,51,4,9,1622,2034,91,90,12,9,2232,1544,88,65,8,8,1714,1440,112,58,0,5,1618,1205,78,32,0,0,1314,2349,177,59,4,6,2603,376,56,13,0,7,452,651,203,112,0,3,973,112,14,6,0,18,150,13710,999,654,76,110,15561,56,0,8,20,0,79,427,0,5,11,5,443,536,3,20,8,0,568,625,7,28,3,0,667,796,14,27,3,6,840,1351,24,49,8,7,1441,1754,24,47,10,6,1835,2475,33,41,11,12,2572,2858,52,52,4,7,2975,2501,53,42,4,4,2602,2005,47,25,5,0,2083,1422,30,22,3,0,1473,1965,41,42,0,0,2050,237,20,17,5,0,274,321,60,40,3,4,424,139,4,4,0,13,154,19457,424
203021040,5,0,8,5,0,16,94,0,4,0,0,100,61,0,11,5,0,79,61,3,14,0,0,84,73,4,18,0,0,92,119,9,15,6,0,153,170,9,23,0,0,205,209,28,36,0,0,277,226,29,38,4,0,299,174,36,28,0,0,236,134,42,33,0,0,214,112,35,18,0,5,166,183,67,34,0,0,287,34,26,9,0,0,65,45,68,9,0,0,128,17,3,0,0,3,27,1707,365,289,33,28,2425,12,0,3,12,0,29,157,3,7,4,0,172,151,3,17,4,0,173,146,5,18,5,0,174,220,9,19,3,0,248,312,9,27,0,0,357,366,6,28,7,3,411,390,18,28,4,0,438,397,29,36,5,0,467,261,14,32,4,0,312,229,22,22,0,0,273,135,6,15,0,0,161,150,12,15,0,0,180,16,12,3,0,0,26,23,19,10,0,0,55,18,0,0,0,0,26,2996,160
203021042,14,0,0,5,0,11,56,0,12,0,0,73,80,0,8,5,0,92,46,0,8,4,0,65,63,13,13,0,0,86,125,11,15,3,6,154,121,11,18,0,3,153,204,25,34,0,3,265,320,32,46,4,4,406,232,14,25,3,0,288,274,33,38,0,0,343,249,32,17,0,0,290,431,40,16,0,0,493,94,18,6,0,0,120,122,64,22,0,6,215,23,9,5,0,3,32,2456,300,283,28,27,3091,9,0,3,4,0,23,92,0,18,3,0,115,127,5,14,4,0,153,116,4,9,0,0,133,150,4,21,0,0,176,273,9,17,5,5,298,315,6,16,5,0,344,454,10,25,3,0,493,496,20,21,3,0,540,434,13,11,4,0,460,367,15,9,10,5,400,261,5,9,0,0,274,378,15,10,6,4,409,43,0,4,5,0,47,74,21,14,0,0,111,26,0,0,0,0,32,3616,129
203021043,15,0,0,9,0,28,97,0,3,7,4,107,78,0,8,3,0,90,59,6,3,3,0,71,83,3,14,3,3,113,135,9,21,3,5,172,208,19,29,4,6,263,382,27,23,3,4,438,548,39,42,0,3,636,512,31,28,5,6,581,555,47,21,0,5,626,451,23,17,5,7,495,773,39,22,0,0,845,77,8,3,0,0,99,109,28,13,0,0,147,59,9,4,0,3,72,4152,289,255,40,45,4786,9,0,6,11,0,20,115,6,7,0,0,129,132,5,16,13,0,159,119,3,21,10,0,153,140,6,19,10,4,168,276,5,13,3,4,309,367,8,20,4,4,407,420,13,27,0,4,464,392,7,18,0,0,413,260,13,15,4,0,290,213,10,10,0,6,234,136,8,5,0,0,154,142,16,6,0,0,168,8,7,0,0,0,19,24,15,9,3,3,48,30,0,0,3,0,37,2780,127
203021044,0,0,0,0,0,6,62,0,0,0,0,59,58,0,4,0,0,61,29,0,8,3,0,42,28,0,3,0,3,36,60,4,11,0,0,69,54,8,19,0,0,85,65,9,20,8,0,100,72,15,17,0,0,120,34,9,26,0,0,64,31,14,16,4,0,60,16,9,6,0,0,33,33,12,6,0,0,59,3,6,3,0,0,15,13,3,8,0,3,25,6,0,0,0,4,9,570,103,134,22,11,844,4,0,4,3,0,10,112,3,4,0,0,116,67,0,5,0,0,76,64,0,9,0,0,79,89,0,5,4,0,103,131,4,13,5,0,145,146,5,9,4,5,165,164,11,16,4,0,192,114,4,16,0,0,136,58,0,11,0,0,75,38,5,4,5,0,50,36,0,0,0,0,39,42,3,0,0,0,48,3,0,3,0,0,6,4,6,5,0,0,14,6,0,3,0,3,12,1087,46
203021045,4,0,0,5,0,5,63,0,0,4,0,70,62,0,12,3,0,79,45,9,9,3,4,73,78,5,11,4,0,101,144,10,21,4,5,180,196,10,25,0,0,232,360,31,25,0,6,421,439,52,49,3,5,543,340,38,27,5,4,410,230,36,23,0,0,292,128,38,16,4,0,186,214,53,22,0,3,292,29,14,4,0,0,48,30,27,11,0,0,74,27,3,4,5,7,46,2390,334,251,40,32,3051,5,0,0,14,0,27,86,0,8,3,0,96,82,8,3,3,0,97,84,3,11,3,0,103,143,3,17,13,0,170,234,8,20,0,0,264,261,9,12,3,0,288,309,14,14,6,0,339,273,13,10,0,0,300,181,9,7,0,0,200,137,12,12,0,0,156,94,8,4,0,0,94,107,7,8,0,0,117,8,5,4,0,0,13,11,9,6,0,0,27,28,3,3,0,3,31,2048,102
203021046,3,4,0,0,0,11,54,0,9,0,0,59,52,0,3,0,0,51,35,3,5,3,0,46,54,3,16,0,0,79,95,8,7,0,0,107,154,12,17,0,0,179,185,16,23,0,0,229,261,37,26,0,4,320,160,37,18,0,0,224,151,31,15,0,0,206,148,35,17,0,0,199,210,64,26,0,7,297,37,31,7,0,0,74,51,64,13,0,0,133,13,0,0,0,4,21,1661,339,205,17,17,2232,4,0,0,6,0,8,119,0,10,0,0,129,94,5,12,0,0,114,104,0,14,4,0,131,134,4,4,0,0,146,218,8,25,5,5,254,276,10,26,0,0,307,341,10,22,0,5,386,307,8,16,3,0,340,238,23,28,3,0,296,172,16,14,4,0,202,124,14,13,0,0,145,157,19,14,3,0,199,22,10,5,0,0,44,15,17,9,0,0,41,10,6,0,0,0,16,2343,154
203021047,14,5,3,7,0,25,57,0,6,0,0,66,83,0,14,3,0,104,83,6,8,8,0,110,133,12,11,3,6,164,251,21,36,6,0,307,323,32,31,8,6,391,735,35,39,6,3,824,972,58,44,7,0,1078,710,57,33,5,8,806,609,79,29,0,0,721,456,44,22,0,0,522,783,85,26,0,0,893,165,33,17,0,0,212,196,68,14,0,0,284,45,7,0,0,11,60,5606,543,321,48,45,6559,14,0,5,13,0,30,65,0,6,0,0,75,105,5,13,6,3,126,144,4,7,3,3,158,219,8,14,9,0,253,444,7,16,0,0,475,581,19,12,10,0,621,685,18,22,3,0,726,915,21,15,0,0,960,619,17,17,0,0,644,493,8,10,0,4,517,305,13,6,0,0,325,378,27,3,4,0,409,53,11,0,0,0,63,86,13,3,6,0,104,33,0,3,0,0,43,5153,167
203021485,0,0,0,0,0,0,10,0,0,0,0,11,5,0,0,0,0,7,11,0,3,0,0,15,15,0,0,0,0,25,14,5,11,0,0,27,32,3,5,0,0,43,35,5,3,0,0,47,49,15,17,0,0,84,52,7,11,0,0,62,33,9,5,0,0,49,24,7,6,0,0,37,46,15,10,0,0,68,10,0,4,0,0,12,13,5,0,0,0,23,4,0,0,0,0,3,349,75,84,11,9,520,0,0,0,5,0,3,3,0,0,0,0,6,15,0,4,0,0,17,19,0,4,0,0,22,30,0,3,3,0,36,54,0,10,3,0,71,85,4,14,6,0,101,97,0,3,0,0,108,89,5,8,0,0,96,51,0,4,0,0,54,50,0,6,0,0,51,28,0,0,0,0,32,47,0,0,0,0,51,3,0,0,0,0,3,3,0,0,0,0,7,5,0,0,0,0,5,565,17
203021486,12,0,0,0,0,15,92,0,3,3,0,100,71,3,0,0,0,73,53,0,5,0,7,64,76,3,3,0,0,91,112,4,13,0,0,129,169,9,18,0,0,201,384,10,26,5,9,431,496,23,21,5,0,544,369,25,16,0,0,411,332,22,19,0,0,373,284,17,4,0,0,310,603,40,9,0,4,659,150,7,0,0,0,165,175,36,12,0,0,225,38,7,0,0,4,43,3421,215,148,21,28,3824,8,0,0,4,0,12,143,0,7,0,0,152,96,3,12,0,0,108,124,0,6,3,0,136,144,0,5,3,0,150,217,3,6,4,0,236,292,7,8,0,5,313,298,8,14,0,0,312,286,13,14,0,0,316,189,4,5,5,4,207,143,3,3,0,0,151,97,4,0,0,0,100,172,5,0,0,0,180,29,3,0,0,0,32,37,0,3,0,0,40,16,0,0,0,3,18,2276,63
203021487,7,0,3,3,0,22,196,0,9,4,0,214,140,0,7,0,0,150,103,3,12,5,0,121,122,8,19,0,0,156,196,9,20,0,0,226,263,24,19,0,0,302,323,29,40,3,0,394,368,38,35,0,0,436,259,29,20,5,0,316,198,43,24,0,3,278,132,32,19,0,0,183,226,60,20,6,0,314,44,15,4,0,0,68,20,34,22,0,0,78,34,5,0,0,6,41,2633,324,276,31,15,3283,15,0,6,9,0,30,297,0,13,4,0,316,236,0,18,7,0,266,236,5,19,0,0,261,275,9,21,6,0,311,416,11,20,0,4,454,458,14,24,3,3,510,464,12,19,0,0,496,384,15,18,4,0,418,237,8,16,0,0,261,160,10,11,4,0,187,84,9,7,0,0,104,105,14,11,4,0,134,7,3,0,0,0,17,9,13,6,0,0,31,37,3,7,0,0,44,3435,127
