POW_SA2_CODE_2021,Ag_For_Fish_ATSI,Ag_For_Fish_Non_Indig,Ag_For_Fish_Indig_Status_NS,Ag_For_Fish_Tot,Min_ATSI,Min_Non_Indig,Min_Indig_Status_NS,Min_Total,Mnf_ATSI,Mnf_Non_Indig,Mnf_Indig_Status_NS,Mnf_Tot,EGWWS_ATSI,EGWWS_Non_Indig,EGWWS_Indig_Status_NS,EGWWS_Tot,Const_ATSI,Const_Non_Indig,Const_Indig_Status_NS,Const_Tot,WST_ATSI,WST_Non_Indig,WST_Indig_Status_NS,WST_Tot,RetT_ATSI,RetT_Non_Indig,RetT_Indig_Status_NS,RetT_Tot,AcFd_ATSI,AcFd_Non_Indig,AcFd_Indig_Status_NS,AcFd_Tot,TPW_ATSI,TPW_Non_Indig,TPW_Indig_Status_NS,TPW_Tot,IMT_ATSI,IMT_Non_Indig,IMT_Indig_Status_NS,IMT_Tot,FinIns_ATSI,FinIns_Non_Indig,FinIns_Indig_Status_NS,FinIns_Tot,RHRE_ATSI,RHRE_Non_Indig,RHRE_Indig_Status_NS,RHRE_Tot,ProSTS_ATSI,ProSTS_Non_Indig,ProSTS_Indig_Status_NS,ProSTS_Tot,AdSup_ATSI,AdSup_Non_Indig,AdSup_Indig_Status_NS,AdSup_Tot,PubAS_ATSI,PubAS_Non_Indig,PubAS_Indig_Status_NS,PubAS_Tot,EdTrn_ATSI,EdTrn_Non_Indig,EdTrn_Indig_Status_NS,EdTrn_Tot,HltHC_SA_ATSI,HltHC_SA_Non_Indig,HltHC_SA_Indig_Status_NS,HltHC_SA_Tot,ArtsR_ATSI,ArtsR_Non_Indig,ArtsR_Indig_Status_NS,ArtsR_Tot,OthSvs_ATSI,OthSvs_Non_Indig,OthSvs_Indig_Status_NS,OthSvs_Tot,IDNS_ATSI,IDNS_Non_Indig,IDNS_Indig_Status_NS,IDNS_Tot,Tot_ATSI,Tot_Non_Indig,Tot_Indig_Status_NS,Tot_Tot
212031458,0,4,0,4,0,0,0,0,0,26,0,26,0,17,0,17,0,155,0,153,0,7,0,7,0,88,0,88,0,35,0,35,0,70,0,70,0,11,0,11,0,36,0,36,0,6,0,6,0,55,0,57,0,60,0,53,0,22,0,22,0,682,0,682,0,289,0,292,0,9,0,9,0,44,0,44,0,58,0,57,6,1674,4,1679
212031555,0,7,0,7,0,0,0,0,0,5,0,5,0,0,0,0,0,133,0,136,0,8,0,8,0,89,0,88,0,125,0,125,0,64,0,64,0,14,0,14,0,34,0,34,0,3,0,3,0,67,0,69,0,45,0,45,0,14,0,14,0,419,0,417,0,126,0,130,0,4,0,4,0,24,0,24,0,35,0,35,5,1214,4,1226
212031556,0,113,3,117,0,0,0,0,0,25,0,25,0,9,0,9,0,399,0,399,0,28,0,28,5,166,0,168,0,73,0,73,0,163,0,163,0,23,0,23,0,25,0,25,0,31,0,31,0,81,0,81,0,84,0,84,0,19,0,19,0,122,0,119,5,166,0,171,3,51,0,51,0,72,0,72,0,72,0,72,7,1715,4,1724
212031557,0,4,0,4,0,0,0,0,0,255,0,255,0,7,0,8,0,181,0,183,0,20,0,20,5,381,0,381,3,200,0,204,0,202,0,202,0,30,0,29,0,45,0,45,0,23,0,23,0,64,0,68,0,80,0,80,0,51,0,52,7,756,6,763,0,303,0,303,0,31,0,31,3,64,0,67,0,103,0,101,18,2791,4,2818
212031558,0,4,0,4,0,0,0,0,0,10,0,10,0,7,0,7,0,110,0,110,0,7,0,7,0,29,0,29,0,26,0,30,0,83,0,83,0,56,0,52,0,13,0,13,0,9,0,9,0,39,0,39,0,46,0,46,0,18,3,25,3,427,0,434,0,207,0,207,6,228,3,228,0,29,0,29,0,44,0,45,10,1377,8,1399
212031559,0,35,0,35,0,0,0,0,0,40,0,42,0,5,0,5,0,113,0,117,0,11,0,11,0,235,0,235,0,53,0,53,0,82,0,82,0,18,0,18,0,27,0,27,0,3,0,3,0,62,0,62,0,42,0,40,0,13,0,13,0,402,0,402,0,164,0,165,0,35,0,35,0,14,0,14,0,56,0,56,4,1410,3,1413
212031560,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,107,0,107,0,3,0,3,5,203,0,203,0,32,0,33,0,45,0,45,0,8,0,8,0,12,0,12,0,0,0,0,5,46,0,51,0,41,0,41,0,16,0,14,0,254,0,258,0,226,0,226,0,14,0,14,0,32,0,35,0,44,0,44,11,1102,0,1110
212031561,0,4,0,4,0,0,0,0,0,12,0,12,0,11,0,11,0,77,0,77,0,9,0,9,0,108,0,108,0,20,0,20,0,58,0,60,0,3,0,3,0,13,0,13,0,0,0,0,0,37,0,37,0,35,0,35,0,13,0,13,0,229,0,229,0,111,0,111,0,4,0,4,0,32,0,32,0,34,0,34,0,816,0,815
212031562,0,8,0,8,0,0,0,0,0,27,0,26,0,3,0,3,0,106,5,112,0,27,0,29,0,210,3,214,3,193,0,194,0,94,0,94,0,10,0,10,0,28,0,28,0,29,0,29,0,38,0,38,0,42,0,42,0,42,0,42,4,388,0,394,0,230,0,230,0,8,0,8,0,70,0,71,4,71,0,69,7,1635,8,1650
212041309,0,20,0,19,0,7,0,7,0,640,4,643,0,12,0,12,0,258,0,260,0,532,0,533,0,313,0,313,0,60,0,60,0,342,5,347,0,20,0,20,0,53,0,59,0,12,0,12,0,129,0,129,0,152,0,154,0,26,0,26,0,172,0,172,0,370,0,366,0,54,0,54,0,152,0,152,0,310,0,310,11,3631,5,3648
212041310,0,51,0,51,0,0,0,0,4,1928,0,1934,5,129,0,129,0,634,5,636,0,433,0,437,0,350,0,350,0,177,0,177,8,413,0,423,0,72,0,73,0,35,0,34,0,81,0,82,0,370,0,377,0,258,0,259,0,98,0,98,0,235,0,235,0,350,3,352,0,110,0,113,4,367,0,377,6,616,4,630,27,6707,17,6754
212041312,0,0,0,0,0,0,0,0,0,66,0,66,0,4,0,4,0,260,3,261,0,34,0,34,0,101,0,101,0,162,0,167,0,115,0,120,0,16,0,16,0,29,0,29,0,27,0,27,0,102,0,102,0,76,0,76,0,27,0,27,5,401,0,401,0,540,4,545,0,60,0,60,0,78,0,78,0,109,3,112,10,2213,5,2229
212041313,0,36,0,36,0,3,0,5,0,211,0,216,4,68,0,71,0,145,0,145,0,78,0,78,0,260,0,263,0,91,0,91,0,64,0,64,0,17,0,17,0,33,0,33,0,32,0,32,0,131,0,131,0,61,0,61,0,11,0,11,0,212,0,220,0,185,0,194,0,28,0,30,0,67,0,67,0,77,0,77,10,1819,5,1842
212041316,0,0,0,0,0,3,0,3,0,767,0,772,0,54,0,54,3,453,0,454,0,274,0,270,6,277,0,283,0,82,0,80,7,568,0,571,0,35,0,40,4,377,0,385,0,42,0,42,0,72,0,72,0,68,0,71,0,49,0,48,0,351,0,349,0,236,0,240,0,33,0,33,4,386,0,385,5,336,4,344,31,4455,5,4498
212041317,0,23,0,23,0,6,0,6,0,1022,0,1020,0,85,0,85,7,785,5,792,4,489,6,490,3,1921,8,1928,6,924,0,930,0,511,0,513,0,49,0,49,3,174,0,173,0,197,0,197,0,580,0,580,0,345,0,345,3,364,0,368,3,817,0,823,4,1053,0,1058,0,86,0,86,0,700,0,701,0,758,6,768,33,10880,26,10938
212041318,0,20,0,20,0,0,0,0,0,17,0,17,0,0,0,0,0,75,0,71,0,6,0,6,0,122,0,122,0,99,0,99,0,49,0,49,0,3,0,3,0,13,0,13,0,0,0,0,0,63,0,63,0,26,0,26,0,33,0,38,0,378,0,375,0,244,0,248,0,11,0,11,0,39,0,39,0,62,0,67,3,1267,0,1274
212041459,0,4,0,4,0,0,0,0,0,23,0,23,0,0,0,0,0,78,0,81,0,10,0,10,0,95,0,95,0,130,0,130,0,110,0,110,0,11,0,11,0,26,0,23,0,12,0,12,0,47,0,47,0,40,0,45,0,13,0,13,0,187,0,187,4,732,0,737,0,37,0,37,0,74,0,76,0,66,0,66,7,1699,3,1709
212041460,0,12,0,12,0,0,0,0,0,88,0,87,0,7,0,7,0,131,0,137,0,22,0,22,0,178,0,178,0,118,0,118,0,106,0,106,0,6,0,6,0,76,0,76,0,56,0,56,0,102,0,102,0,59,0,59,0,42,0,42,4,350,0,354,5,620,0,626,0,9,0,9,0,96,0,96,0,106,4,111,13,2189,0,2206
212041563,0,17,0,17,0,0,0,0,0,524,0,528,0,8,0,8,0,456,0,459,0,216,0,216,4,1612,0,1621,0,716,0,716,0,289,0,295,0,84,0,86,0,339,0,344,0,368,4,369,4,932,3,936,0,362,0,366,44,3086,3,3136,9,1723,4,1736,57,6013,13,6090,0,105,0,108,4,531,0,535,0,693,7,702,136,18098,37,18266
212041564,0,338,0,337,0,75,0,75,71,18413,36,18515,10,1640,4,1659,48,6426,13,6491,23,6228,9,6263,25,3827,0,3854,0,627,4,630,33,6463,10,6504,7,410,0,411,0,157,0,161,0,601,0,603,3,1468,3,1471,5,1246,0,1249,10,797,0,802,0,276,0,280,7,606,5,609,0,167,0,169,17,2026,5,2046,26,5649,20,5692,284,57422,109,57819
212041565,0,61,0,61,0,6,0,6,0,1133,6,1140,0,151,0,151,0,825,3,828,0,370,0,370,6,1142,4,1149,3,397,0,400,0,353,0,353,0,33,0,33,0,77,0,79,0,89,0,89,0,224,0,226,0,228,0,231,0,94,0,91,4,949,0,954,0,527,4,528,0,66,0,70,0,308,0,311,4,538,5,548,27,7569,22,7617
212041566,0,47,0,49,0,0,0,0,9,1303,3,1311,0,80,0,76,0,888,3,892,0,843,4,842,5,707,0,712,0,231,0,233,0,378,0,377,0,15,0,15,0,46,0,46,0,25,0,25,0,237,0,241,0,161,0,163,0,81,0,83,0,442,0,442,0,295,0,296,0,49,0,52,0,131,0,131,3,627,0,632,30,6595,7,6628
212051319,0,4,0,4,0,5,0,5,0,93,0,93,0,17,0,17,0,525,0,530,0,161,0,169,3,732,0,732,5,180,0,178,0,105,0,105,0,48,0,48,0,89,0,89,0,55,0,55,0,318,0,323,0,136,0,136,0,44,0,44,5,684,0,684,0,700,0,704,0,139,0,139,0,159,0,159,4,201,0,207,22,4384,8,4410
212051321,0,4,0,4,0,0,0,0,0,313,0,317,0,12,0,12,0,218,0,221,0,138,0,138,4,295,0,299,0,222,0,222,0,66,0,65,0,41,0,40,0,84,0,84,0,62,0,62,0,312,0,315,0,109,0,109,7,1152,3,1166,6,844,0,855,0,872,3,873,0,37,0,39,0,147,0,146,0,221,0,226,19,5148,13,5179
212051322,0,5,0,8,0,0,0,0,0,228,0,228,0,7,0,7,0,289,0,289,0,76,0,76,5,1339,0,1350,0,1362,3,1367,0,115,0,116,0,85,0,85,0,418,0,423,0,308,0,311,0,500,0,501,0,197,0,197,0,670,3,677,8,1523,4,1534,0,1371,0,1369,0,120,0,120,0,375,0,379,4,363,6,370,30,9364,16,9409
212051323,0,9,0,9,0,0,0,0,0,38,0,38,0,9,0,9,0,197,0,197,0,78,0,78,0,130,0,133,0,133,0,133,0,50,0,50,0,32,0,31,0,86,0,88,0,59,0,59,0,427,0,433,0,89,0,89,0,34,0,34,0,696,5,696,0,310,0,310,0,38,0,38,0,115,0,115,0,101,0,109,0,2624,11,2635
212051324,0,32,0,32,0,9,0,9,4,1285,0,1290,0,400,0,400,11,2034,4,2057,6,1245,0,1249,5,919,0,924,4,548,0,547,0,662,5,660,0,110,0,110,0,408,0,412,0,367,0,368,10,1926,0,1936,0,449,0,449,0,212,0,212,0,673,0,673,11,1929,11,1950,0,106,0,106,0,316,0,316,6,858,5,869,54,14474,32,14560
212051325,0,23,0,23,0,8,0,8,4,3496,3,3506,0,101,0,101,12,1844,5,1855,0,2634,4,2641,16,3224,3,3247,5,449,0,454,6,924,3,933,0,264,0,264,5,932,0,938,0,196,0,196,3,1459,4,1468,7,1436,3,1449,7,327,0,343,3,1347,0,1356,3,1995,0,2000,5,212,0,220,6,868,3,874,8,1489,0,1496,93,23259,26,23375
212051326,0,15,0,15,0,4,0,4,3,1122,0,1129,0,51,0,55,5,1107,0,1118,3,614,0,620,3,1629,3,1635,4,810,0,807,4,927,3,932,0,108,0,109,0,230,0,230,0,308,0,304,0,879,0,879,0,290,0,294,5,443,0,442,0,689,0,687,6,1067,0,1064,0,275,0,275,4,574,5,580,4,766,4,777,36,11918,19,11971
212051327,0,5,0,5,0,5,0,5,0,65,0,65,0,9,0,9,0,270,0,278,0,88,0,88,0,477,0,482,0,315,0,314,0,63,0,63,0,36,0,36,0,187,0,187,0,77,0,77,6,467,0,468,0,169,0,177,0,57,0,57,0,925,0,927,0,1022,0,1024,0,64,0,64,0,165,0,168,0,174,0,173,12,4645,9,4667
212051567,0,39,0,39,0,48,0,50,8,1365,0,1364,0,176,0,176,16,2062,0,2083,4,1318,0,1323,3,1193,0,1197,7,763,4,767,5,631,0,636,0,679,0,681,3,217,0,219,0,100,0,100,7,2549,0,2558,5,813,0,817,0,391,0,393,48,7549,11,7605,3,878,0,878,0,89,0,89,4,414,3,420,4,1128,9,1137,114,22401,35,22542
212051568,0,5,0,5,0,10,0,10,14,2432,4,2449,0,62,0,61,4,452,0,461,0,397,0,399,5,654,0,659,0,405,0,410,0,493,3,498,0,71,0,71,0,75,0,75,0,98,0,101,0,502,0,502,0,135,0,135,0,122,0,122,0,319,0,317,35,9209,8,9246,0,88,0,88,0,209,0,209,3,689,9,705,59,16419,27,16511
213011328,0,16,0,16,0,0,0,0,0,298,0,293,0,170,0,169,5,241,0,253,0,65,0,65,0,49,0,49,0,55,0,56,0,200,0,208,0,10,0,10,0,14,0,14,0,10,0,10,0,31,0,31,0,29,0,29,0,26,0,23,0,147,0,147,0,153,0,155,0,26,0,26,0,75,0,75,0,108,0,108,6,1723,3,1736
213011329,0,6,0,6,0,0,0,0,0,12,0,15,0,6,0,6,0,89,0,89,0,6,0,6,0,125,0,125,0,28,0,28,0,61,0,67,0,3,0,3,0,25,0,25,0,23,0,23,0,47,0,47,0,27,0,27,0,11,0,11,0,167,0,167,0,231,0,231,0,18,0,18,0,21,0,21,0,53,0,53,0,971,7,972
213011331,0,0,0,0,0,0,0,0,0,14,0,14,0,3,0,3,0,76,0,76,0,6,0,6,0,62,0,62,0,58,0,58,0,46,0,46,0,4,0,4,0,12,0,12,0,4,0,4,0,18,0,18,0,21,0,21,0,22,0,22,0,218,0,218,0,153,0,153,0,6,0,6,0,30,0,31,0,29,0,29,0,787,0,789
213011332,0,0,0,0,0,0,0,0,0,49,0,49,0,9,0,9,0,165,0,165,0,18,0,18,0,473,3,476,0,159,0,159,0,68,0,68,0,9,0,9,0,47,0,46,0,10,0,10,0,48,0,48,0,45,0,45,0,143,0,147,3,466,4,470,5,329,0,335,0,30,0,30,0,77,0,77,0,86,0,86,13,2227,10,2254
213011333,0,5,0,5,0,0,0,0,0,21,0,21,0,9,0,9,0,95,0,95,0,3,0,3,0,41,0,41,0,23,0,25,0,61,0,61,0,17,0,17,0,11,0,11,0,8,0,8,0,17,0,17,0,25,0,27,0,9,0,11,0,296,0,296,0,93,0,94,0,4,0,4,0,39,0,39,0,45,0,45,0,814,0,814
213011334,0,6,0,6,0,0,0,0,0,65,0,65,0,7,0,7,0,145,0,140,0,13,0,13,0,283,0,289,0,166,0,166,0,177,0,177,0,18,0,18,0,74,0,74,0,77,0,77,0,153,0,154,0,96,0,96,0,58,0,63,0,473,0,477,0,497,0,501,0,7,0,7,0,130,0,130,0,131,0,136,6,2577,7,2593
213011335,0,5,0,5,0,0,0,0,0,103,0,103,0,0,0,0,0,132,0,132,0,12,0,12,0,200,0,200,0,201,0,203,0,122,0,119,0,3,0,3,0,24,0,24,0,31,0,31,0,89,0,89,0,69,0,69,0,112,0,111,0,715,0,717,22,4749,8,4775,0,18,0,18,0,63,0,62,3,225,0,225,29,6859,12,6899
213011336,0,14,0,14,0,10,0,10,0,460,0,459,0,31,0,31,0,379,0,379,0,93,0,93,0,680,5,687,0,486,0,492,3,361,0,368,0,75,0,75,0,121,0,120,0,123,0,125,0,301,0,301,0,202,0,209,16,1655,0,1674,5,368,0,371,12,1726,3,1745,0,52,0,54,0,249,0,255,5,363,7,373,51,7753,18,7818
213011337,0,18,0,18,0,13,0,13,5,1220,7,1236,0,77,0,73,5,658,0,660,0,226,0,226,0,443,0,445,6,171,0,174,5,200,0,201,0,16,0,16,0,28,0,28,0,23,0,23,0,144,0,147,0,105,0,105,3,102,0,103,0,349,0,346,0,344,0,343,0,25,0,28,0,425,0,427,5,367,0,373,19,4945,13,4984
213011338,0,70,0,70,0,34,0,38,8,2380,3,2391,5,349,0,357,7,1310,3,1320,6,813,0,820,3,416,0,418,6,245,0,243,23,2805,0,2826,0,48,0,43,0,47,0,47,0,109,0,113,0,311,0,311,0,335,0,336,0,136,0,143,5,699,0,700,0,306,0,312,0,33,0,33,6,453,4,459,10,1002,4,1015,71,11915,26,12009
213011339,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,116,0,116,0,5,0,5,0,73,0,73,0,210,0,210,0,77,0,79,0,7,0,7,0,22,0,24,0,33,0,33,0,55,0,55,0,37,0,39,0,17,0,17,0,417,0,423,3,679,0,683,0,24,0,24,0,41,0,41,5,75,0,79,11,1914,10,1933
213011340,0,0,0,0,0,5,0,5,0,70,0,70,0,10,0,10,4,271,0,269,0,83,0,86,11,1697,3,1707,5,988,0,996,0,109,0,108,0,54,0,54,0,123,0,126,0,90,0,90,0,140,0,140,0,147,0,147,0,170,0,174,0,496,0,496,0,244,0,252,0,98,0,100,0,176,0,178,0,173,0,175,24,5163,4,5188
213011569,0,8,0,8,0,27,0,27,3,259,0,264,0,7,0,7,0,203,0,204,0,41,3,44,0,732,0,734,4,322,0,328,0,146,0,145,0,17,0,17,0,80,0,80,0,39,0,39,0,49,0,49,0,66,0,66,0,82,0,82,6,324,0,325,0,545,0,548,0,24,0,24,0,128,0,131,0,151,0,152,14,3255,15,3281
213011570,0,127,0,129,0,17,0,17,22,2486,5,2507,0,181,0,183,9,1425,3,1438,8,1586,0,1597,6,1414,0,1418,0,329,0,329,23,2245,4,2275,0,57,0,57,0,36,0,36,3,229,0,234,0,262,0,269,5,332,0,334,0,121,0,122,0,272,0,278,0,270,0,271,3,112,0,113,0,340,0,342,5,1210,6,1226,86,13068,23,13186
213021341,0,23,0,24,0,14,0,14,3,1089,0,1094,3,70,0,76,4,1208,6,1218,5,379,0,381,0,377,0,377,4,358,0,363,6,1411,3,1424,0,48,0,48,0,85,0,88,3,157,0,162,0,242,0,240,4,288,0,291,0,662,0,665,0,461,0,468,3,410,0,414,0,69,0,70,0,237,0,237,5,518,9,527,53,8090,22,8166
213021342,0,4,0,4,0,0,0,0,0,33,0,33,0,14,0,14,0,149,0,149,0,16,0,16,0,448,5,448,4,279,0,285,0,54,0,54,0,22,0,22,0,30,0,30,0,21,0,21,0,99,0,99,0,59,0,59,0,40,0,45,3,286,0,293,3,535,0,538,0,33,0,36,0,74,0,73,0,73,0,73,18,2252,4,2280
213021343,0,26,0,26,0,22,0,25,4,1313,10,1324,3,301,0,301,9,1355,6,1371,4,910,0,914,10,2106,3,2118,0,514,0,515,14,1898,6,1919,0,69,0,69,0,81,0,82,0,291,0,297,3,312,0,311,0,307,0,309,0,194,0,196,0,408,0,414,3,623,0,626,3,146,0,152,0,471,0,476,7,856,3,868,68,12216,25,12309
213021344,0,12,0,12,0,13,0,13,8,658,0,661,0,49,0,54,19,1084,0,1108,0,117,0,118,0,240,0,241,0,307,0,307,3,411,0,421,0,39,0,39,0,72,0,70,0,33,0,33,5,338,0,338,0,112,0,115,0,150,0,152,0,418,0,420,3,546,0,548,0,176,0,170,0,224,0,221,3,225,0,235,54,5225,6,5283
213021345,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,45,0,42,0,4,0,4,0,34,0,34,0,31,0,31,0,13,0,13,0,0,0,0,0,7,0,7,0,0,0,0,0,38,0,38,0,13,0,13,0,8,0,8,0,121,0,121,0,36,0,36,0,0,0,0,0,24,0,24,0,16,0,16,0,395,0,390
213021346,0,15,0,17,0,20,0,24,0,490,0,493,0,44,0,44,14,1081,3,1099,0,121,0,121,10,589,0,595,3,610,0,614,3,179,0,184,0,73,0,73,0,183,0,183,0,143,0,148,3,496,4,501,0,161,0,168,3,268,0,264,0,654,0,661,4,940,3,944,0,97,0,96,0,413,3,414,0,358,0,359,50,6936,22,7009
213031347,0,18,0,18,0,0,0,0,4,578,0,581,0,15,0,15,6,399,0,403,0,149,0,152,3,1237,0,1245,0,292,0,294,0,466,0,469,0,81,0,81,0,53,0,53,0,59,0,59,5,159,0,161,0,137,0,140,0,90,0,98,0,815,0,818,6,1249,0,1252,3,119,0,122,0,373,0,377,0,415,3,419,25,6708,17,6746
213031348,0,16,0,16,0,5,0,5,0,240,0,240,3,415,0,420,11,975,0,991,0,327,0,327,3,871,0,880,8,1005,3,1019,0,359,0,359,0,91,0,95,0,415,0,420,0,147,0,150,0,718,0,718,0,329,0,336,16,1020,0,1038,31,2279,0,2308,25,5090,6,5120,7,358,0,366,4,597,0,598,4,668,8,676,122,15935,21,16081
213031349,0,3,0,3,0,0,0,0,0,121,0,121,0,7,0,7,0,176,0,183,0,84,0,84,22,3073,0,3093,4,783,0,785,3,96,0,100,0,119,0,119,0,142,0,142,0,63,0,64,0,157,0,157,0,130,0,130,0,90,0,90,5,332,0,334,0,392,0,392,0,117,0,124,5,236,3,236,0,233,0,240,41,6360,11,6411
213031350,0,5,0,5,0,0,0,0,0,26,0,26,0,10,0,10,0,113,0,113,0,8,0,8,3,169,0,173,0,212,0,214,0,23,0,24,0,34,0,34,0,31,0,31,0,42,0,42,0,175,0,175,0,26,0,26,0,18,0,18,0,82,0,81,0,315,0,315,0,40,0,40,0,110,0,110,0,49,0,53,7,1475,4,1487
213031351,0,22,0,22,0,6,0,6,4,1252,3,1260,0,22,0,22,3,409,0,409,0,317,0,317,0,487,0,494,0,146,0,143,7,1249,3,1263,0,54,0,54,0,36,0,36,0,22,0,22,0,377,4,375,0,216,0,216,3,178,0,182,0,194,0,194,3,211,0,217,0,59,0,63,0,226,0,224,3,488,3,492,28,5971,10,6012
213031352,0,23,0,23,0,5,0,5,0,573,0,579,0,93,0,93,12,792,0,802,0,176,0,180,3,493,0,499,7,659,0,663,0,290,0,293,0,126,0,126,0,71,0,73,0,174,0,175,8,462,0,465,0,156,0,163,0,189,0,195,0,441,0,442,3,430,0,438,0,110,0,115,3,288,0,290,0,294,0,298,41,5864,17,5926
213041353,0,219,0,219,0,77,0,79,3,296,4,303,0,63,0,66,11,799,0,810,0,67,0,67,7,712,0,723,6,515,0,515,0,340,0,351,0,30,0,25,3,89,0,91,0,78,0,78,5,309,0,313,0,141,0,144,6,285,0,291,11,911,0,927,12,935,6,948,0,76,0,78,6,363,0,369,6,283,4,298,71,6600,22,6690
213041358,0,3,0,3,0,3,0,3,0,68,0,66,0,13,0,13,3,245,0,252,0,15,0,15,8,1133,7,1149,3,380,0,387,0,110,0,110,0,34,0,34,0,66,0,66,0,38,0,38,0,61,0,61,0,115,0,115,0,63,0,64,10,860,0,873,8,551,3,559,0,10,0,10,0,104,0,104,0,132,0,133,41,4005,9,4059
213041359,0,204,0,204,6,48,0,49,4,740,6,751,3,125,0,130,25,2090,3,2122,0,742,0,747,0,1184,5,1191,5,302,0,309,6,1236,3,1239,0,82,0,82,0,52,0,52,3,597,0,602,0,196,0,198,0,272,0,272,29,1988,0,2023,0,387,0,387,3,532,0,541,0,74,0,74,0,465,0,472,6,733,0,738,97,12061,25,12185
213041360,0,8,0,8,0,0,0,0,0,23,0,23,0,0,0,0,0,229,0,233,0,18,0,18,0,348,0,350,0,199,0,199,0,102,0,102,0,7,0,7,0,59,0,59,0,15,0,15,0,108,0,108,0,43,0,43,0,43,0,43,3,600,0,606,0,166,0,169,0,33,0,31,0,61,0,61,0,85,0,85,7,2143,3,2153
213041461,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,66,0,66,0,4,0,4,0,124,0,128,4,147,0,151,0,24,0,24,0,4,0,4,0,13,0,13,0,4,0,4,0,26,0,26,0,18,0,18,0,3,0,3,0,44,0,44,0,178,0,174,0,5,0,5,0,16,0,20,0,29,0,29,3,719,0,724
213041462,0,3,0,3,0,0,0,0,0,7,0,7,0,0,0,0,0,41,0,41,0,0,0,0,0,8,0,8,0,9,0,9,0,38,0,38,0,4,0,4,0,13,0,13,0,7,0,7,0,40,0,40,0,13,0,13,0,11,0,11,0,198,0,198,0,22,0,22,0,37,0,37,0,15,0,15,0,16,0,16,0,489,0,489
213041463,0,3,0,3,0,0,0,0,0,86,0,86,0,3,0,3,3,239,0,245,0,13,0,13,0,581,0,582,3,540,5,549,0,119,0,123,0,42,0,43,0,91,0,91,0,114,0,111,0,198,0,198,0,132,0,132,3,161,0,165,0,699,0,702,0,330,0,330,0,19,0,19,0,124,0,124,0,140,0,145,16,3648,15,3666
213041571,0,0,0,0,0,0,0,0,0,15,0,11,0,0,0,0,0,107,0,105,0,10,0,10,0,15,0,15,0,3,0,3,0,52,0,52,0,0,0,0,0,12,0,12,0,3,0,3,0,33,0,33,3,21,0,23,0,5,0,10,0,178,0,174,0,86,0,85,0,18,0,18,0,22,0,22,3,29,0,33,12,598,0,616
213041572,0,13,0,13,0,6,0,6,3,218,0,221,0,9,0,9,3,312,0,317,0,9,0,9,0,103,0,102,0,57,0,57,0,102,0,102,0,4,0,4,0,9,0,9,0,9,0,9,0,32,0,32,0,31,0,31,0,11,0,11,0,55,0,55,0,70,0,72,0,30,0,30,0,30,0,30,0,92,0,92,9,1202,0,1208
213041573,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,3,78,0,86,0,0,0,0,0,14,0,14,0,25,0,26,0,6,0,6,0,6,0,6,0,11,0,11,0,3,0,3,0,27,0,27,0,15,0,15,0,8,0,8,0,105,0,105,0,19,0,19,0,6,0,6,0,11,0,11,3,0,0,8,5,350,0,356
213041574,0,7,0,7,0,18,0,20,0,19,0,19,0,6,0,6,0,369,0,373,0,9,0,9,0,28,0,28,0,31,0,31,0,72,0,76,0,13,0,14,0,31,0,32,0,14,0,14,0,30,0,30,0,37,0,38,0,18,0,23,0,117,0,120,0,35,0,35,0,43,0,39,0,27,0,27,0,48,0,48,3,973,4,985
213041575,0,0,0,0,0,6,0,6,0,16,0,16,0,11,0,11,4,255,0,261,0,13,0,13,0,65,0,65,0,143,0,143,0,72,0,72,0,17,0,17,0,52,0,52,0,13,0,13,0,82,0,82,0,40,0,40,0,29,0,29,3,304,0,305,0,259,4,266,0,11,0,11,0,63,0,65,0,62,0,62,8,1527,6,1534
213041576,0,41,0,43,0,14,0,14,0,25,0,25,0,9,0,9,0,240,0,240,0,9,0,9,0,30,0,30,0,17,0,17,0,59,0,59,0,3,0,3,0,16,0,14,0,7,0,7,0,31,0,31,0,40,0,40,0,29,0,29,0,323,0,325,6,130,0,135,0,26,0,26,0,47,0,53,0,44,0,49,10,1148,0,1161
213041577,0,24,0,24,0,11,0,11,0,206,0,202,0,44,0,49,8,617,0,629,0,119,0,119,5,983,0,985,10,595,0,604,0,162,0,166,0,33,0,35,0,48,0,47,0,127,0,133,0,164,0,168,0,106,0,108,11,715,4,725,3,430,0,431,13,693,3,711,0,118,0,117,7,362,0,367,4,292,3,302,71,5847,12,5930
213041578,0,0,0,0,0,0,0,0,0,32,0,32,0,4,0,4,0,239,0,242,0,13,0,13,0,235,0,235,8,165,0,169,0,93,0,90,0,15,0,15,0,22,0,22,0,9,0,9,0,28,0,33,0,54,0,54,0,25,0,29,4,640,0,644,9,416,5,431,0,10,0,10,0,52,0,55,4,71,0,75,27,2117,10,2151
