POW_SA2_CODE_2021,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20mo_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20mo_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20mo_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20mo_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20mo_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20mo_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20mo_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20mo_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20mo_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20mo_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20mo_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20mo_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20mo_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20mo_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20mo_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20mo_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20mo_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20mo_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20mo_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20mo_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20mo_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20mo_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20mo_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20mo_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20mo_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20mo_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20mo_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20mo_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20mo_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20mo_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
206071518,55,199,68,0,315,98,189,18,0,298,23,35,0,0,63,3,12,0,0,15,14,23,9,0,45,14,24,0,0,40,0,0,0,0,4,5,8,0,0,14,5,10,0,0,17,215,500,95,3,817,38,22,6,0,66,247,113,0,0,367,63,20,0,0,90,39,0,0,0,39,16,3,0,0,21,11,4,0,0,20,6,0,0,0,9,19,0,0,0,20,11,0,0,0,15,464,172,10,0,639,90,224,68,0,384,341,298,20,0,663,91,58,0,0,148,45,11,0,0,57,34,27,9,0,68,31,29,0,0,59,12,0,0,0,13,23,7,0,0,36,15,10,3,0,25,677,671,105,3,1451
207011146,29,56,10,0,103,60,56,3,0,121,11,23,0,0,32,4,8,0,0,5,4,15,0,0,24,3,6,4,0,14,0,0,0,0,0,4,6,0,0,10,7,5,0,0,9,129,174,15,0,317,7,11,0,0,23,101,14,0,0,116,25,7,0,0,35,23,0,0,0,23,12,4,0,0,16,4,3,0,0,3,6,0,0,0,6,12,0,0,0,12,10,0,0,0,10,196,33,3,0,235,43,71,10,0,120,164,67,8,0,235,33,29,0,0,63,23,7,0,0,33,17,20,0,0,39,6,9,4,0,15,6,0,0,0,7,10,6,0,0,22,12,5,0,0,19,323,210,19,3,551
207011147,82,135,18,0,233,107,125,13,0,243,25,32,0,0,53,8,12,0,0,21,23,24,0,0,55,27,22,0,0,47,3,0,0,0,5,6,10,0,0,10,14,14,0,0,27,291,368,36,0,693,26,10,4,0,39,159,33,4,0,195,61,17,0,0,81,33,3,0,0,45,16,0,0,0,18,10,0,0,0,12,23,0,0,0,23,14,0,0,0,16,11,4,0,0,13,364,70,5,0,446,107,142,22,0,274,257,159,20,0,436,91,44,0,0,137,48,15,0,0,67,41,28,0,0,72,39,25,0,0,66,29,0,0,0,32,17,12,0,0,32,21,16,0,0,41,654,439,44,0,1140
207011148,86,116,12,0,212,115,108,3,0,225,30,40,0,0,72,9,5,0,0,16,23,18,0,0,45,32,14,0,0,51,0,0,0,0,3,5,3,0,0,7,14,8,0,0,30,326,317,23,4,662,40,9,4,0,50,130,26,9,0,169,71,14,0,0,84,43,0,0,0,49,23,7,0,0,27,18,5,0,0,25,14,0,0,0,14,14,5,0,0,22,9,0,0,0,12,359,72,9,0,441,126,125,16,0,265,248,138,14,0,390,103,55,0,0,155,56,10,0,0,61,45,21,0,0,71,54,17,0,0,75,16,0,0,0,20,21,5,0,0,29,28,12,0,0,40,687,388,31,5,1107
207011149,96,186,32,0,314,135,158,18,0,308,36,48,0,0,87,13,14,0,0,26,19,38,3,0,64,15,28,0,0,46,4,3,0,0,11,3,4,0,0,11,6,10,0,0,15,331,486,59,0,888,45,27,3,0,76,271,41,4,0,313,66,18,0,0,81,60,8,0,0,71,35,0,0,0,36,20,0,0,0,20,7,0,0,0,8,36,4,3,0,41,6,0,0,0,6,548,96,10,0,655,143,211,40,0,394,405,195,21,0,627,102,66,0,0,169,69,24,0,0,93,57,38,3,0,98,37,28,3,0,67,16,9,0,0,18,40,7,6,0,48,13,10,0,0,22,881,588,68,6,1539
207011150,60,101,24,0,183,161,115,15,0,290,24,15,0,0,44,5,10,0,0,16,27,19,7,0,52,19,18,0,0,37,3,5,0,0,3,4,4,0,0,9,8,0,3,0,12,314,286,42,0,649,43,9,5,0,55,213,35,3,0,261,46,9,0,0,58,35,9,0,0,44,21,4,0,0,28,8,0,0,0,8,8,0,0,0,8,21,0,0,0,22,9,0,0,0,9,415,65,3,0,489,105,113,25,0,238,376,156,18,0,545,72,21,0,0,101,46,13,0,0,62,50,23,7,0,79,26,18,0,0,46,11,5,0,0,14,23,5,0,0,30,17,0,3,0,14,731,356,50,0,1129
207011152,59,210,81,0,348,160,203,23,0,386,25,50,7,0,83,9,12,0,0,23,25,36,0,0,66,19,26,4,0,46,7,0,0,0,8,7,6,0,0,15,7,4,0,0,13,326,556,109,0,995,41,10,4,0,61,195,66,6,0,270,69,10,0,0,76,32,0,0,0,33,20,0,0,0,29,10,4,0,0,14,20,0,0,0,20,32,4,0,0,30,12,0,0,0,14,435,100,13,0,549,108,224,81,0,413,359,265,28,0,657,91,67,7,0,163,44,12,0,0,58,45,46,0,0,91,26,31,4,0,65,25,0,0,0,28,36,14,0,0,45,16,4,4,0,25,759,653,121,4,1535
207011154,21,61,20,0,108,31,77,6,0,112,6,20,0,0,32,5,8,0,0,17,11,12,0,0,27,3,15,0,0,19,3,0,0,0,3,5,3,0,0,8,0,0,0,0,7,90,197,28,0,322,24,4,6,0,25,90,20,0,0,110,28,6,0,0,30,18,0,0,0,20,7,0,0,0,6,3,0,0,0,3,4,0,0,0,4,3,0,0,0,7,8,0,0,0,9,186,30,4,0,222,42,66,25,0,131,129,93,3,0,227,33,27,0,0,59,25,8,0,0,36,16,17,0,0,34,13,15,0,0,25,8,0,0,0,8,7,3,0,0,7,8,3,0,0,11,283,228,33,0,544
207011155,86,181,34,0,295,122,150,12,0,287,21,28,5,0,45,6,16,0,0,28,34,30,0,0,67,23,23,9,0,49,0,0,0,0,0,3,7,0,0,9,9,10,0,0,20,301,433,53,0,795,44,8,0,0,54,202,35,0,0,237,31,15,0,0,50,40,5,0,0,43,23,5,0,0,25,13,6,0,0,20,13,0,0,0,13,17,0,0,0,23,12,5,0,0,11,392,78,3,0,473,131,186,34,0,350,326,179,10,0,519,48,45,5,0,100,46,17,0,0,70,56,28,0,0,88,39,27,9,0,66,13,0,0,0,13,24,4,0,0,30,17,14,0,0,36,695,515,58,0,1267
207011519,43,123,22,0,193,94,101,26,0,217,12,25,0,0,42,4,4,0,0,5,12,14,0,0,30,10,13,3,0,25,3,0,0,0,3,0,4,0,0,3,5,7,0,0,9,190,289,50,3,536,27,13,4,0,44,136,17,3,0,157,19,12,0,0,34,31,6,0,0,34,11,3,0,0,14,8,0,0,0,9,8,0,0,0,8,14,0,0,0,16,0,0,0,0,4,259,51,10,0,316,71,128,29,0,231,231,123,24,0,376,37,42,0,0,82,34,12,0,0,42,21,15,0,0,43,18,17,3,0,32,13,0,0,0,12,19,0,0,0,21,7,7,0,0,15,453,340,58,3,856
207011520,67,141,61,0,270,84,106,25,0,219,20,33,4,0,53,0,5,0,0,8,17,16,0,0,31,16,17,7,0,39,5,4,0,0,3,6,8,0,0,14,5,7,0,0,17,214,325,104,0,648,32,13,0,0,48,160,26,0,0,192,53,12,0,0,65,36,3,0,0,40,17,0,0,0,17,3,0,0,0,7,15,0,0,0,15,27,7,0,0,28,4,0,0,0,4,357,61,4,6,427,103,158,63,0,318,250,129,28,0,410,76,43,4,0,114,39,9,0,0,48,29,16,0,0,49,16,17,7,0,44,17,4,0,0,21,36,12,0,0,42,13,7,0,0,22,577,389,108,5,1074
207011521,43,95,19,0,161,88,112,12,0,213,21,28,0,0,49,4,7,0,0,14,10,21,4,0,32,11,19,10,0,34,0,4,0,0,0,5,0,0,0,4,15,7,0,0,23,190,296,46,0,539,31,8,0,0,41,150,46,5,0,195,44,12,0,0,50,31,5,0,0,37,15,0,0,0,19,5,5,0,0,5,9,0,0,0,9,17,6,0,0,27,8,0,0,0,8,305,75,6,0,389,69,102,19,0,196,232,157,19,4,412,62,32,0,0,100,43,13,0,0,55,24,24,4,0,50,13,24,10,0,43,10,4,0,0,14,24,5,0,0,27,19,7,0,0,34,504,375,53,4,932
207011522,38,95,17,0,155,107,107,0,0,212,11,16,0,0,30,8,4,0,0,14,14,24,0,0,39,12,9,0,0,24,6,0,0,0,3,3,3,0,0,7,9,0,0,0,16,218,260,23,0,500,24,12,0,0,41,187,35,6,0,227,36,14,0,0,49,24,3,0,0,25,8,7,0,0,16,10,0,0,0,10,19,0,0,0,19,14,0,0,0,14,15,0,0,0,15,348,65,4,0,415,68,107,20,0,193,299,138,7,0,441,49,33,0,0,78,32,13,0,0,40,28,28,0,0,53,31,9,0,0,37,24,0,0,0,18,22,3,0,0,18,26,0,0,0,29,564,325,24,0,917
207021156,28,71,12,5,114,39,58,0,0,96,23,31,7,0,57,3,8,0,0,17,3,13,3,0,26,3,9,0,0,10,0,0,0,0,4,3,4,0,0,14,3,6,0,0,6,114,204,22,3,340,15,15,0,0,27,64,18,0,0,85,45,11,0,0,61,26,3,0,0,31,16,0,0,0,18,11,0,0,0,11,15,5,0,0,18,10,0,0,0,10,0,0,0,0,0,206,49,3,0,256,44,84,12,5,139,104,77,0,0,180,67,43,8,0,116,29,6,3,0,46,19,17,3,0,33,17,9,0,0,25,17,3,0,0,18,17,4,0,0,19,5,6,0,0,11,316,257,22,5,598
207021157,73,129,23,0,221,87,91,5,0,180,33,32,0,0,68,4,11,0,0,19,30,22,5,0,53,27,19,7,0,50,13,5,0,0,12,14,9,0,0,22,6,4,0,0,18,288,315,42,0,643,33,5,0,0,45,191,17,3,0,211,72,8,0,0,82,60,5,0,0,65,29,0,0,0,38,27,4,0,0,25,30,0,0,0,33,35,5,0,0,40,17,0,0,0,17,492,52,12,0,550,104,135,28,0,264,280,106,14,0,392,103,43,0,0,150,68,21,0,0,84,59,26,5,0,89,52,23,7,0,79,37,5,0,0,45,46,10,0,0,61,26,4,0,0,31,776,370,51,0,1190
207021159,54,100,14,0,171,67,55,0,0,118,29,36,0,0,68,10,7,0,0,17,19,28,0,0,51,18,6,0,0,27,3,0,0,0,3,3,8,0,0,14,9,3,0,0,10,211,248,12,0,473,19,12,0,0,31,101,18,0,0,116,62,13,0,0,79,27,4,0,0,33,14,7,0,0,20,9,0,0,0,9,9,0,0,0,12,18,4,0,0,23,5,0,0,0,13,269,59,6,0,328,74,112,11,0,201,172,72,0,0,244,95,49,0,0,147,36,12,0,0,48,33,33,0,0,69,25,6,0,0,34,13,0,0,0,11,26,12,0,0,38,14,11,0,0,20,485,308,19,0,803
207021160,37,50,3,0,94,66,28,0,0,93,18,19,0,0,41,10,9,0,0,14,16,13,0,0,23,13,10,0,0,21,5,0,0,0,5,8,5,0,0,13,5,0,0,0,6,171,126,13,0,311,15,5,0,0,24,102,15,7,0,125,37,19,0,0,54,29,3,0,0,26,5,0,0,0,9,12,4,0,0,17,10,0,0,0,10,22,3,0,0,29,7,0,0,0,7,242,49,7,0,298,55,61,3,0,121,168,41,3,0,211,55,36,0,0,93,33,10,0,0,44,20,9,0,0,37,26,12,0,0,34,12,0,0,0,12,29,9,0,0,39,9,0,0,0,10,412,176,19,0,605
207021424,31,61,10,0,103,45,37,0,0,83,16,18,0,0,35,3,4,0,0,13,10,26,0,0,37,9,14,0,0,28,3,0,0,0,5,11,7,0,0,20,3,6,0,0,6,145,169,15,0,329,18,10,0,0,26,98,13,0,0,108,34,6,0,0,41,30,4,0,0,32,12,4,0,0,19,11,3,0,0,13,28,0,0,0,28,12,0,0,0,21,9,0,0,0,8,255,38,0,0,288,52,65,10,0,132,144,50,0,0,195,51,22,0,0,73,31,9,0,0,37,22,27,0,0,55,24,22,0,0,41,32,0,0,0,27,26,11,0,0,41,12,4,0,0,13,393,210,15,0,618
207021425,45,97,7,0,153,44,107,8,0,153,24,40,3,0,66,4,8,0,0,17,16,27,0,0,47,15,18,8,0,36,12,4,0,0,8,5,7,0,0,15,10,3,0,0,12,177,305,29,0,515,23,9,0,0,36,133,28,0,0,163,49,7,0,0,59,30,3,0,0,30,13,0,0,0,14,12,0,0,0,13,33,0,0,0,33,19,0,0,0,21,7,0,0,0,7,313,53,5,0,374,65,105,9,0,185,173,129,9,0,322,76,49,3,0,128,35,11,0,0,45,28,28,0,0,57,29,19,8,0,57,40,4,0,0,42,25,10,0,0,34,12,3,0,0,21,493,359,36,0,889
207031161,47,191,36,0,280,111,135,21,0,265,31,63,5,0,98,0,16,0,0,18,23,27,10,0,63,20,22,12,0,52,6,9,0,0,13,12,5,0,0,16,5,3,0,0,12,260,477,76,0,820,26,16,5,0,47,251,15,6,0,268,90,17,0,0,104,65,7,0,0,71,29,4,0,0,28,13,6,0,0,24,25,0,0,0,31,33,3,0,0,39,13,0,0,0,18,550,63,11,0,628,78,205,41,0,324,355,149,26,0,534,121,79,5,0,202,69,21,0,0,91,53,38,10,0,89,33,30,11,0,76,34,4,0,0,38,47,9,0,0,52,17,8,0,0,29,811,544,87,0,1446
207031162,22,39,0,0,64,34,23,0,0,57,9,13,0,0,23,6,0,0,0,4,4,5,0,0,10,10,5,0,0,10,5,0,0,0,3,5,0,0,0,7,6,0,0,0,3,83,88,3,0,180,17,11,0,0,29,73,6,0,0,85,41,6,0,0,42,23,4,0,0,25,12,4,0,0,10,3,3,0,0,6,16,0,0,0,16,11,0,0,0,12,5,0,0,0,6,190,39,0,0,234,38,52,0,0,90,110,30,0,0,137,46,20,0,0,67,26,5,0,0,28,13,10,0,0,20,14,8,0,0,18,18,0,0,0,16,15,5,0,0,15,9,4,0,0,6,277,125,3,3,411
207031163,57,254,22,0,331,111,184,14,0,308,37,68,5,0,111,15,20,0,0,32,22,56,5,0,80,36,61,6,0,102,17,3,0,0,19,10,15,0,0,28,11,9,0,0,15,309,660,52,5,1019,25,23,4,0,46,244,74,3,0,322,93,15,0,0,106,50,0,0,0,54,27,7,0,0,31,29,0,0,0,31,34,0,0,0,35,42,4,0,0,43,18,0,0,0,17,565,123,6,0,694,86,269,25,0,384,352,255,18,0,627,125,81,5,0,215,64,21,0,0,86,47,59,5,0,110,67,58,6,0,132,45,4,0,0,54,53,17,0,0,74,25,11,0,0,32,870,786,54,5,1711
207031164,55,69,3,0,125,70,51,4,0,127,29,35,0,0,66,10,4,0,0,11,16,23,0,0,41,9,3,0,0,12,7,0,0,0,6,3,0,0,0,12,0,3,0,0,4,200,197,6,0,411,22,8,0,0,32,137,31,0,0,168,64,4,0,0,73,35,5,0,0,40,21,0,0,0,26,9,0,0,0,6,13,0,0,0,13,24,3,0,0,33,5,0,0,0,5,333,58,0,0,391,81,79,3,0,156,203,82,4,0,287,94,39,0,0,136,42,6,0,0,47,38,27,0,0,67,18,4,0,0,25,19,0,0,0,21,31,5,0,0,40,5,3,0,0,13,536,255,6,0,800
207031165,41,103,24,0,164,51,40,0,0,94,21,29,0,0,52,4,5,0,0,4,14,13,0,0,28,10,24,0,0,28,3,3,0,0,3,10,6,0,0,12,8,0,0,0,13,150,223,27,0,399,19,14,0,0,31,93,11,0,0,101,53,11,0,0,61,22,3,0,0,23,17,0,3,0,20,12,0,0,0,12,25,0,0,0,25,19,0,0,0,19,7,0,0,0,7,261,39,3,0,301,64,114,21,0,196,139,54,5,0,196,70,39,0,0,113,21,6,0,0,29,28,13,6,0,42,20,24,0,0,41,31,0,0,0,36,27,5,0,0,38,11,0,0,0,16,412,263,31,0,706
207031166,23,45,5,0,73,30,27,3,0,62,13,20,0,0,34,4,8,0,0,13,14,9,0,0,26,10,5,0,0,19,4,3,0,0,14,12,5,0,0,18,3,0,0,0,6,117,126,13,0,257,12,6,0,0,21,69,11,0,0,79,36,10,0,0,43,25,4,0,0,29,14,0,0,0,12,10,0,0,0,10,13,0,0,0,15,9,3,0,0,16,6,0,0,0,10,187,37,3,0,229,36,54,5,0,95,99,41,5,0,138,50,22,0,0,74,26,10,0,0,37,22,9,0,0,35,26,5,0,0,31,22,3,0,0,25,19,12,0,0,29,9,0,0,0,9,310,165,13,0,487
207031167,27,58,4,0,94,80,55,0,0,135,15,17,0,0,32,3,4,0,0,7,15,11,0,0,23,4,6,0,0,14,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,151,154,11,0,314,14,11,0,0,23,107,7,0,0,115,26,9,0,0,31,14,0,0,0,18,12,0,0,0,16,6,0,0,0,4,6,0,0,0,6,8,0,0,0,8,5,0,0,0,5,205,33,0,0,240,42,70,4,0,119,185,62,3,0,253,41,24,0,0,65,22,7,0,0,30,28,11,0,0,39,12,10,0,0,16,6,0,0,0,6,8,0,0,0,17,9,0,0,0,10,354,181,11,0,553
208011168,62,83,4,0,157,85,75,4,0,169,33,26,0,0,57,10,6,5,0,18,18,12,0,0,28,14,14,0,0,33,0,0,0,0,0,3,8,0,0,9,0,0,0,4,11,233,223,17,5,477,21,17,0,0,41,169,14,0,0,184,62,8,0,0,72,35,9,0,0,36,10,3,0,0,20,13,0,0,0,9,3,0,0,0,3,24,0,0,0,21,0,0,0,0,0,343,50,0,4,397,89,103,9,0,197,256,88,8,0,353,96,33,0,0,129,43,6,5,0,53,35,14,0,0,45,23,18,0,0,43,0,0,0,0,9,27,10,0,0,30,6,3,0,4,13,575,279,20,7,874
208011169,151,265,57,0,468,234,229,21,5,485,49,79,0,0,128,20,22,0,0,39,34,38,4,0,83,43,35,9,3,89,4,0,0,0,4,4,0,0,0,8,18,3,3,0,28,561,677,91,11,1338,46,31,4,0,78,349,92,4,4,449,116,20,0,0,137,65,7,0,0,70,40,4,3,0,43,26,0,0,0,35,13,0,0,0,13,42,0,0,0,41,19,0,0,0,22,715,161,10,3,890,197,288,58,0,549,579,321,20,6,930,157,96,0,0,261,84,30,0,0,112,80,40,8,0,130,65,40,11,3,120,16,0,0,0,14,45,3,0,0,55,43,5,3,0,51,1276,837,108,12,2230
208011170,79,88,12,0,174,133,56,6,0,194,32,21,0,0,55,0,4,0,0,13,31,17,0,0,52,16,8,0,0,25,0,0,0,0,7,9,0,0,0,10,14,4,0,0,15,315,207,18,0,541,40,12,0,0,52,188,16,0,0,206,56,12,0,0,70,44,0,0,0,46,24,0,0,0,22,10,0,0,0,10,10,0,0,0,10,21,0,0,0,22,8,0,0,0,10,393,47,4,0,440,112,96,13,0,223,317,73,6,0,395,94,36,0,0,127,49,12,0,0,59,51,21,0,0,69,27,8,0,0,29,8,0,0,0,13,26,0,0,0,31,19,3,0,0,26,706,251,22,0,980
208011171,56,210,48,0,315,82,105,8,0,185,46,58,3,0,108,11,8,0,0,20,20,39,0,0,56,5,13,0,0,18,9,0,0,0,6,6,9,0,0,13,0,0,0,0,3,225,446,69,0,744,22,10,0,0,42,160,14,0,0,176,80,15,0,0,88,56,3,0,0,60,17,0,0,0,20,11,5,0,0,11,17,0,0,0,17,17,0,0,0,18,7,0,0,0,10,377,54,0,3,433,80,225,48,0,355,243,119,8,0,361,122,72,3,0,199,57,11,0,0,75,31,38,0,0,73,20,21,0,0,38,22,0,0,0,24,25,10,0,0,34,7,4,0,0,12,610,499,69,5,1179
208011172,78,144,19,0,246,135,110,10,0,254,25,35,0,0,65,9,15,0,0,25,25,21,3,0,47,22,22,6,0,43,0,0,0,0,0,6,8,0,0,15,8,0,0,0,15,304,359,40,0,702,33,21,0,0,50,201,34,3,0,243,83,14,0,0,96,59,5,0,0,64,24,4,0,0,28,16,5,0,0,19,9,0,0,0,9,21,6,0,0,28,10,0,0,0,10,461,87,3,0,548,105,169,19,0,293,341,144,11,0,498,107,50,0,0,161,68,19,0,0,85,52,22,3,0,73,39,24,6,0,64,7,0,0,0,7,35,8,0,0,39,17,0,0,0,21,762,446,38,0,1244
208011173,78,147,15,0,240,145,103,4,0,251,38,46,0,0,80,6,7,4,0,19,36,26,0,0,63,22,20,3,0,39,0,0,0,0,0,6,7,0,0,13,12,12,0,0,17,346,361,21,0,728,30,29,0,0,54,213,22,0,0,234,77,21,0,0,101,58,11,0,0,60,19,0,0,0,18,8,6,0,0,18,6,0,0,0,6,21,4,0,0,25,7,4,0,0,8,437,85,4,0,528,107,174,9,0,292,360,120,9,0,489,117,64,0,0,179,63,13,4,0,84,54,25,0,0,87,33,22,3,0,57,3,0,0,0,3,25,9,0,0,40,16,11,0,0,27,788,446,25,0,1256
208021174,91,160,23,0,272,108,121,0,0,234,41,61,0,0,97,7,18,0,0,27,21,24,0,0,41,26,16,6,0,51,6,0,0,0,6,8,13,0,0,19,9,7,0,0,14,307,420,31,0,759,54,24,0,0,81,250,41,6,0,294,102,25,0,0,129,63,0,0,0,62,22,5,0,0,26,22,3,0,0,22,22,0,0,0,24,37,7,0,0,36,6,0,0,0,5,573,104,9,0,683,148,185,23,0,345,361,166,7,0,529,138,86,0,0,227,71,15,0,0,87,40,32,0,0,70,49,22,7,0,73,22,0,0,0,26,42,21,0,0,59,10,8,0,0,22,881,521,38,0,1443
208021176,34,85,14,0,134,71,62,4,0,130,25,43,0,0,70,3,9,0,0,8,7,18,0,0,22,12,12,3,0,25,10,0,0,0,14,7,9,0,0,16,5,6,0,0,12,179,234,21,0,431,15,11,0,0,26,160,15,0,0,176,58,9,0,0,66,34,0,0,0,38,27,0,0,0,27,10,0,0,0,10,39,0,0,0,41,32,3,0,0,29,6,0,0,0,6,375,44,3,0,422,51,100,15,0,164,226,73,4,0,307,87,56,0,0,137,38,12,0,0,51,31,18,0,0,48,24,12,3,0,33,46,5,0,0,53,37,11,0,0,51,6,6,0,0,14,553,276,23,0,855
208021177,88,130,30,0,254,152,132,14,0,294,18,50,5,0,68,9,8,0,0,22,22,30,4,0,56,24,16,0,0,48,5,0,0,0,5,7,5,0,0,18,13,9,0,4,25,343,378,59,4,780,53,18,5,0,69,335,47,3,0,384,79,17,0,0,98,93,3,0,0,90,30,3,0,0,33,20,0,0,0,20,22,0,0,0,26,30,3,0,0,32,16,3,0,0,11,665,92,0,0,765,140,149,37,0,330,482,176,9,0,672,96,64,5,0,164,97,8,0,0,116,52,32,4,0,90,45,20,0,0,69,31,0,0,0,31,36,8,0,0,45,30,8,0,4,33,1012,468,61,4,1549
208021178,71,129,12,0,212,125,92,8,0,223,31,28,3,0,63,9,8,0,0,20,20,15,0,0,41,22,19,4,0,45,12,4,0,0,13,7,8,0,0,15,11,0,0,0,19,311,313,28,0,658,38,23,3,0,65,243,27,0,0,274,84,3,0,0,88,77,3,0,0,84,31,3,0,0,33,20,0,0,0,22,19,0,0,0,19,27,4,0,0,34,16,0,0,0,12,546,60,4,4,616,108,145,17,3,277,368,119,6,0,498,115,32,3,0,146,94,7,0,0,98,53,19,0,0,71,38,22,4,0,64,32,4,0,0,33,31,10,0,0,49,23,8,0,0,27,858,369,35,6,1269
208021179,32,131,18,0,188,96,96,5,0,199,28,29,5,0,54,6,7,0,0,15,13,20,0,0,28,14,18,5,0,41,3,0,0,0,6,6,4,0,0,8,7,0,0,0,7,196,315,36,0,551,28,16,0,0,46,220,34,0,0,257,63,12,0,0,79,60,6,0,0,67,18,0,0,0,23,10,3,0,0,16,11,0,0,0,11,20,3,0,0,23,3,0,0,0,7,439,78,0,4,519,60,151,18,0,229,316,129,8,0,455,94,41,5,0,135,65,15,0,0,87,32,18,0,0,52,21,25,5,0,51,17,0,0,0,17,19,7,0,0,31,10,4,0,0,14,637,389,35,4,1072
