POW_SA2_CODE_2021,P_M1_Tram_or_LR_15_24,P_M1_Tram_or_LR_25_34,P_M1_Tram_or_LR_35_44,P_M1_Tram_or_LR_45_54,P_M1_Tram_or_LR_55_64,P_M1_Tram_or_LR_65_74,P_M1_Tram_or_LR_75ov,P_M1_Tram_or_LR_Tot,P_M1_Taxi_or_RSS_15_24,P_M1_Taxi_or_RSS_25_34,P_M1_Taxi_or_RSS_35_44,P_M1_Taxi_or_RSS_45_54,P_M1_Taxi_or_RSS_55_64,P_M1_Taxi_or_RSS_65_74,P_M1_Taxi_or_RSS_75ov,P_M1_Taxi_or_RSS_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_or_LR_15_24,P_M2_TrnTrm_or_LR_25_34,P_M2_TrnTrm_or_LR_35_44,P_M2_TrnTrm_or_LR_45_54,P_M2_TrnTrm_or_LR_55_64,P_M2_TrnTrm_or_LR_65_74,P_M2_TrnTrm_or_LR_75ov,P_M2_TrnTrm_or_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_or_LR_15_24,P_M2_BusTrm_or_LR_25_34,P_M2_BusTrm_or_LR_35_44,P_M2_BusTrm_or_LR_45_54,P_M2_BusTrm_or_LR_55_64,P_M2_BusTrm_or_LR_65_74,P_M2_BusTrm_or_LR_75ov,P_M2_BusTrm_or_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
213041463,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,7,295,464,425,347,159,51,5,1752,179,11,17,3,9,8,0,230,0,0,7,6,3,0,0,17,5,0,0,0,0,0,0,5,0,0,0,4,0,0,0,9,0,3,9,3,4,0,0,27,28,3,4,10,3,0,0,49,541,502,472,374,185,58,5,2137,6,5,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,12,0,0,4,4,0,0,23,24,10,7,4,4,0,0,50
213041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,91,77,58,41,12,0,307,7,5,0,3,3,0,0,15,0,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,0,0,3,0,0,12,40,105,90,69,54,13,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4
213041572,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,78,239,212,190,101,20,3,827,36,19,0,9,0,0,0,69,0,4,0,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,9,0,0,0,0,12,0,11,3,0,0,0,0,13,117,276,235,198,107,25,3,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,9,0,7,0,0,0,14
213041573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,46,36,36,17,7,0,160,9,0,0,0,0,0,0,11,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,10,36,48,44,39,16,8,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,194,151,82,46,9,0,564,13,6,0,6,0,0,0,29,0,10,8,10,0,0,0,22,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,8,4,0,3,0,0,20,90,229,177,100,52,9,4,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,3,4,0,0,0,0,8
213041575,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,120,195,151,170,100,14,0,746,52,6,0,6,0,0,0,76,0,6,3,7,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,17,3,4,0,4,0,0,0,16,187,218,167,191,115,18,0,902,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,3,0,0,0,10,7,6,0,3,4,0,0,24
213041576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,152,139,152,87,19,3,613,18,3,6,4,5,0,0,40,4,9,11,9,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,3,5,3,4,19,79,167,155,166,107,26,10,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,3,0,0,0,0,0,0,13
213041577,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,14,557,922,850,736,475,141,12,3701,289,39,29,30,22,6,0,415,0,4,9,6,5,0,0,26,0,4,0,3,6,0,0,11,0,8,4,0,3,0,0,11,3,3,7,5,3,0,0,27,15,6,10,0,9,4,3,50,902,1003,904,795,525,153,13,4298,4,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,15,19,16,5,5,6,3,0,47,32,23,7,5,6,3,0,70
213041578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,366,316,234,154,35,4,1238,78,33,9,11,10,5,0,143,0,5,9,4,3,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,3,0,6,0,0,0,10,8,12,4,7,10,0,0,31,237,420,343,259,176,39,4,1483,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,5,7,5,0,0,0,0,0,9,13,5,5,0,0,0,0,18,15,15,5,5,0,0,0,33
213051361,0,0,0,0,0,0,0,0,17,9,6,7,4,0,0,42,798,1401,1282,1081,714,134,11,5417,360,99,51,36,33,3,0,577,3,9,13,16,17,4,0,63,8,9,7,5,0,0,0,31,8,17,9,0,3,6,0,39,4,11,9,12,7,4,0,56,17,7,11,8,7,0,0,52,1260,1585,1402,1171,789,152,12,6370,11,11,7,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,3,7,0,0,0,0,10,10,19,5,6,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,11,7,0,0,0,0,0,17,16,21,20,4,11,0,0,63,37,46,27,12,7,0,0,130
213051362,0,0,0,0,0,0,0,0,12,6,0,4,0,0,0,23,528,623,520,421,290,65,8,2457,264,41,21,16,15,5,0,362,0,3,5,0,0,0,0,11,0,4,0,0,0,0,0,6,8,0,0,0,0,0,0,12,5,5,4,4,3,0,0,21,25,13,9,14,12,3,0,74,901,732,591,457,329,75,9,3086,13,14,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,17,4,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6,17,0,0,0,0,0,0,20,0,4,0,0,0,0,0,3,19,3,4,0,0,0,0,28,12,8,3,3,0,0,0,27,44,29,11,7,5,0,0,94
213051363,0,3,0,0,0,0,0,3,16,18,0,8,5,0,0,55,1224,3682,3945,3670,2582,466,27,15603,322,243,120,91,69,13,3,858,13,30,50,49,41,0,0,186,6,25,17,14,8,0,0,71,6,7,17,8,11,0,0,53,9,10,24,8,3,0,0,65,11,15,20,3,4,3,0,61,1662,4101,4226,3877,2747,484,30,17129,17,19,13,10,3,0,0,67,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,3,8,0,4,0,0,14,0,0,0,0,0,0,0,3,3,7,6,3,0,0,0,20,28,40,28,15,7,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,0,6,0,0,0,0,0,15,0,4,0,0,0,0,0,4,9,9,5,4,3,3,0,25,28,37,34,15,24,0,0,140,61,83,65,35,36,9,0,282
213051368,0,0,0,0,0,0,0,0,5,12,5,3,0,0,0,29,667,1912,1897,1561,1042,260,18,7352,242,124,77,80,44,16,0,585,0,8,11,13,6,0,0,34,7,0,4,0,4,0,0,23,21,10,20,15,7,0,0,63,5,10,10,9,9,0,0,51,20,33,33,28,38,14,5,174,1046,2177,2084,1733,1154,293,27,8508,10,9,11,5,6,0,0,35,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,5,0,3,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,15,14,8,5,6,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,3,0,0,0,19,4,3,0,0,0,0,0,4,14,4,0,4,0,0,0,26,9,26,15,14,3,9,0,78,43,47,25,27,6,13,0,161
213051464,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,74,195,209,143,74,27,0,725,30,14,17,8,4,0,0,71,0,0,5,0,0,4,0,8,0,3,3,0,0,0,0,9,5,4,0,3,0,0,0,11,0,0,0,4,4,0,0,14,11,9,4,0,6,0,0,38,130,229,246,162,93,30,0,892,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,16,4,10,8,0,0,0,0,25
213051466,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,109,224,277,133,62,11,0,811,38,19,21,4,0,0,0,79,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,6,0,3,0,0,0,0,0,8,11,11,7,3,8,0,0,39,168,270,306,153,66,13,0,978,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,11,4,3,7,0,0,0,0,20
213051467,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,14,160,336,334,261,224,46,4,1366,49,28,15,18,3,0,0,113,0,5,3,10,4,0,0,18,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,8,0,9,0,0,0,0,0,17,0,9,5,4,4,3,0,27,226,396,372,297,239,49,3,1585,3,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,8,3,3,4,4,5,0,0,16,14,15,4,5,5,0,0,43
213051468,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,14,142,352,288,221,130,25,7,1170,62,18,11,5,0,0,0,105,4,8,5,5,0,0,0,24,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,7,5,3,4,10,12,0,7,38,229,391,311,240,147,34,5,1368,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,7,3,0,3,0,0,19,8,8,6,4,0,0,0,33
213051579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,105,126,90,46,16,0,424,5,8,3,3,0,0,0,25,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,5,3,0,0,0,5,0,0,4,0,3,0,0,11,58,129,146,100,50,16,0,508,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,10
213051580,0,0,0,0,0,0,0,0,8,6,3,0,0,0,0,17,458,698,684,448,260,45,0,2597,351,45,25,17,7,4,0,451,0,7,0,7,4,3,0,19,6,4,0,0,0,0,0,9,20,8,0,6,0,0,0,33,4,6,4,3,8,0,0,31,54,16,13,13,6,0,0,101,951,811,736,495,289,53,0,3336,11,4,6,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,10,3,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,15,5,8,3,3,0,0,30,33,22,12,5,3,0,0,76
213051581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,166,200,112,51,7,0,580,43,13,9,4,9,0,0,76,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,8,9,4,7,4,3,0,0,31,111,192,220,123,64,7,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,4,4,6,0,0,0,0,17
213051582,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,11,80,171,158,47,15,3,0,473,46,15,0,3,0,0,0,70,0,6,8,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,9,4,3,0,0,0,13,15,4,0,0,4,0,0,26,153,210,183,59,17,5,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,6
213051583,0,0,0,0,0,0,0,0,13,14,16,0,0,0,0,45,256,619,575,298,155,26,4,1932,131,40,22,7,3,0,0,203,0,13,23,3,0,0,0,33,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,8,7,4,13,3,6,0,0,31,39,21,21,6,0,0,0,91,477,743,670,323,171,30,4,2418,5,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,4,0,0,0,0,0,9,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,17,9,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,8,6,4,0,0,0,0,0,13,6,13,4,0,0,0,0,29,22,36,13,0,0,0,0,71
213051584,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,62,119,84,39,21,4,0,333,12,11,3,3,3,0,0,36,0,6,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,87,145,94,38,20,4,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,5,0,0,0,0,16
213051585,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,10,83,197,196,105,55,9,0,640,21,15,9,3,0,0,0,48,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,6,7,10,11,0,3,0,0,28,124,230,224,114,64,9,0,763,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,0,17,6,10,0,0,0,0,0,28
213051586,0,0,0,0,0,0,0,0,16,31,10,3,8,0,0,65,972,2718,2695,1996,1217,176,4,9783,219,227,73,69,41,10,0,637,7,39,35,19,10,0,0,114,9,11,3,7,4,0,0,37,0,3,3,0,0,0,0,16,6,21,19,5,6,0,0,58,3,3,9,0,0,0,0,18,1245,3076,2856,2113,1303,194,4,10783,3,8,4,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,13,0,7,4,0,0,0,0,12,0,6,0,0,0,0,0,8,9,32,9,3,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,8,19,24,12,8,6,0,0,76,29,58,32,13,5,0,0,145
213051587,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,18,83,287,256,140,63,9,0,839,69,31,15,4,0,0,0,113,0,10,4,0,3,0,0,20,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,3,4,0,3,0,0,0,0,8,3,0,0,0,0,0,0,11,167,344,290,149,69,15,0,1027,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,7,8,6,3,0,0,0,0,18
