POW_SA2_CODE_2021,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_or_LR_15_24,F_M1_Tram_or_LR_25_34,F_M1_Tram_or_LR_35_44,F_M1_Tram_or_LR_45_54,F_M1_Tram_or_LR_55_64,F_M1_Tram_or_LR_65_74,F_M1_Tram_or_LR_75ov,F_M1_Tram_or_LR_Tot,F_M1_Taxi_or_RSS_15_24,F_M1_Taxi_or_RSS_25_34,F_M1_Taxi_or_RSS_35_44,F_M1_Taxi_or_RSS_45_54,F_M1_Taxi_or_RSS_55_64,F_M1_Taxi_or_RSS_65_74,F_M1_Taxi_or_RSS_75ov,F_M1_Taxi_or_RSS_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
212051567,13,10,3,3,4,0,0,31,18,15,10,11,0,0,0,66,55,99,51,30,19,3,0,252,17,24,9,9,0,0,0,64,0,0,0,4,0,0,0,4,5,10,10,3,7,3,0,35,22,31,26,16,3,3,0,99,190,925,1208,1042,617,143,11,4142,200,153,120,102,101,40,14,723,4,17,9,9,4,5,4,50,1301,3223,3332,2793,1919,468,65,13099,18,30,18,4,5,0,0,70,41,41,26,15,14,5,0,139,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,9,6,0,4,0,0,0,23,364,785,843,758,489,86,5,3336,109,85,50,40,22,12,3,315,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,13,11,7,4,0,0,36,4,7,8,0,0,0,0,19,66,62,23,5,8,0,0,162,610,1033,981,829,553,96,8,4112,30,63,23,8,5,0,0,125
212051568,7,3,0,0,4,0,0,14,4,16,8,8,0,3,0,36,25,45,34,21,13,3,0,131,5,0,3,4,0,0,0,19,0,0,0,0,0,0,0,0,5,9,8,0,0,0,0,15,12,10,8,3,0,0,0,38,49,231,338,267,171,43,4,1102,100,105,84,76,68,27,3,463,3,6,9,3,4,0,0,29,724,1714,1580,1397,1044,277,34,6767,44,83,49,30,31,5,0,244,12,32,4,16,6,0,0,69,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,4,7,0,0,4,0,0,18,575,1715,1349,1170,809,185,5,5810,72,79,40,45,52,11,3,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,23,0,3,8,0,0,0,0,17,22,90,38,18,12,9,0,193,738,2012,1497,1289,922,215,13,6668,11,22,10,4,5,6,0,52
213011328,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,6,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,4,0,20,35,19,13,3,4,104,11,3,12,9,17,4,0,57,0,4,0,0,0,0,0,7,92,288,257,284,234,56,3,1218,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,54,68,62,58,6,0,268,5,5,4,5,8,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,14,29,67,76,71,68,5,0,319,0,0,0,0,0,0,0,5
213011329,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,4,15,19,14,15,4,0,73,4,9,4,11,8,0,0,37,0,0,0,0,0,0,0,0,42,99,84,65,63,16,0,361,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,79,91,70,38,11,3,322,16,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,51,94,96,71,42,11,3,363,0,5,0,0,0,0,0,5
213011331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,10,18,6,4,56,16,3,7,5,6,6,0,36,3,0,0,0,0,0,0,3,54,62,60,61,55,20,9,318,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53,70,57,38,13,0,255,18,0,8,0,0,0,0,27,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,49,54,74,60,39,13,0,297,0,0,0,0,0,0,0,3
213011332,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,3,35,39,16,30,16,0,130,37,17,8,13,4,5,0,89,0,4,4,0,0,0,0,15,213,236,177,156,124,47,5,956,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,117,130,156,134,136,23,0,697,63,9,4,5,3,4,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,5,3,0,6,5,0,0,16,188,152,163,153,149,28,0,829,4,5,0,0,0,0,0,6
213011333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,18,11,4,3,62,4,10,9,9,0,0,0,37,0,0,0,0,0,0,0,4,40,102,97,71,50,19,3,378,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,46,58,49,34,3,0,213,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,20,50,63,55,43,9,0,236,0,0,0,0,0,0,0,4
213011334,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,3,6,3,0,0,0,0,18,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,4,3,4,0,0,0,6,11,30,44,29,28,10,5,156,21,21,16,12,10,9,0,79,0,0,8,0,0,0,0,9,123,303,258,216,183,67,7,1162,6,4,5,0,4,0,0,15,6,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,158,183,229,157,27,6,796,22,11,14,19,9,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,3,8,6,10,8,0,0,39,87,190,211,261,182,28,6,954,0,0,0,0,0,0,0,4
213011335,4,0,0,0,0,0,0,4,4,4,0,0,0,0,0,14,12,9,4,0,0,0,0,33,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,15,3,11,6,0,0,0,0,19,10,40,50,42,31,12,0,185,25,64,30,30,27,12,0,190,4,5,0,6,0,3,0,15,228,611,415,354,244,83,6,1946,13,47,19,9,11,0,0,93,4,5,6,3,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,12,258,1027,715,621,403,71,4,3104,63,30,35,35,29,6,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,3,7,0,3,0,0,0,10,9,11,5,9,7,3,0,35,355,1135,790,679,453,84,4,3493,4,11,6,0,0,0,0,19
213011336,5,0,0,0,0,0,0,3,3,9,8,6,0,0,0,27,18,19,7,6,9,0,0,64,0,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,5,3,8,8,0,0,0,18,9,9,7,8,3,0,0,33,24,153,152,125,87,16,3,567,70,74,55,53,40,19,0,313,0,6,7,10,0,0,0,26,476,916,863,755,522,144,29,3704,14,33,9,8,12,6,0,81,21,7,0,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,213,471,473,432,292,59,5,1948,86,24,19,24,20,6,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,5,0,0,0,14,0,3,5,4,4,3,0,26,11,15,0,13,11,3,0,61,352,569,513,494,338,85,8,2359,5,8,0,5,0,0,0,18
213011337,0,3,0,0,0,0,0,6,5,3,4,4,0,4,0,20,9,8,0,3,4,4,0,36,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,16,0,8,6,0,0,0,0,18,11,43,56,67,51,14,0,244,28,41,35,39,38,12,0,196,0,3,3,6,3,0,0,14,360,768,720,724,618,138,14,3342,0,9,0,4,0,0,0,11,0,10,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,225,201,241,181,34,0,964,45,17,10,14,11,7,0,110,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,5,5,5,3,3,4,0,0,21,140,268,221,263,203,39,0,1134,0,3,5,0,0,0,0,10
213011338,7,3,4,0,0,0,0,17,5,14,13,11,12,7,0,64,31,41,31,13,26,7,0,143,7,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,4,11,12,0,0,0,0,31,16,13,18,0,3,0,0,53,22,124,160,128,89,25,5,543,59,70,89,87,84,34,0,426,4,12,10,11,9,0,0,36,779,2113,2036,1882,1460,307,21,8586,13,11,7,0,0,0,0,31,14,7,6,5,0,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,14,147,455,499,522,355,62,3,2034,66,69,46,51,32,0,0,265,0,0,0,3,0,0,0,5,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,16,11,6,0,7,6,0,0,26,243,566,562,596,392,67,6,2427,5,10,3,3,0,0,0,32
213011339,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,9,3,6,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,0,0,0,0,0,12,8,25,23,21,22,3,0,107,29,8,6,11,9,0,0,64,0,5,0,0,0,0,0,3,133,165,101,117,100,36,3,659,7,4,0,0,3,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,69,166,171,181,107,25,0,722,36,14,0,10,7,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,3,3,3,0,0,26,120,199,184,199,120,29,0,846,6,6,0,3,0,0,0,5
213011340,11,0,0,0,0,0,0,11,7,5,3,0,0,0,0,16,24,13,9,0,0,0,0,39,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,11,54,51,60,55,25,0,265,207,57,35,26,35,19,0,383,3,3,0,0,0,0,0,12,711,472,342,291,265,92,6,2186,6,15,3,0,3,0,0,30,19,13,4,7,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,321,267,245,295,224,29,0,1383,240,20,7,4,6,0,0,292,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,5,0,0,0,0,10,11,3,0,6,4,5,0,34,612,316,270,315,241,38,0,1798,5,3,0,0,0,0,0,14
213011569,7,0,0,0,0,0,0,4,4,0,3,4,0,0,0,12,17,4,3,4,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,11,9,3,0,0,0,0,0,13,4,47,32,37,18,5,0,143,37,25,28,21,30,5,0,150,4,0,0,4,0,0,0,8,289,391,345,315,218,49,9,1610,5,12,4,0,0,0,0,19,10,8,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,116,192,220,190,137,24,0,887,93,14,11,6,7,4,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,6,0,0,20,230,231,245,209,159,27,0,1097,0,3,3,0,0,0,0,6
213011570,0,0,0,0,0,0,0,0,19,24,17,13,4,0,0,74,25,33,20,16,10,3,0,109,4,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,13,10,7,4,0,0,0,35,19,14,12,4,0,0,0,46,19,131,264,192,116,26,0,752,98,113,100,84,63,23,0,481,0,9,6,0,5,0,0,24,1014,2315,2389,1944,1254,269,11,9197,8,16,5,0,0,0,0,32,4,7,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,4,0,0,0,32,237,579,669,542,309,31,3,2371,114,63,35,36,30,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,12,3,0,3,3,0,0,0,10,376,689,720,591,342,36,3,2762,9,7,3,0,0,0,0,20
213021341,0,4,0,4,0,0,0,9,0,7,7,17,6,4,0,40,10,21,19,23,8,6,0,87,0,3,3,5,0,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,9,7,8,3,7,4,0,0,21,17,113,200,163,88,35,9,618,46,53,59,53,67,33,0,314,4,6,5,0,0,0,0,20,472,1187,1258,1166,900,221,21,5225,6,14,8,0,0,0,0,32,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,139,319,318,396,275,52,0,1501,48,36,12,14,13,0,0,125,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,0,9,0,3,0,0,17,0,0,6,0,0,0,0,13,17,6,16,14,6,0,0,59,222,380,372,434,297,55,0,1760,3,7,5,0,0,0,0,19
213021342,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,10,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,6,18,47,43,21,5,0,142,56,16,15,6,10,0,0,104,0,3,0,0,0,0,0,3,229,171,174,153,108,26,6,856,4,0,0,0,0,0,0,15,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,10,66,135,176,146,138,24,0,687,73,21,14,5,5,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,5,15,3,0,6,6,0,0,34,166,170,198,167,151,25,4,871,3,4,3,0,0,0,0,13
213021343,5,0,0,3,0,0,0,5,19,17,12,8,3,0,0,56,34,40,22,13,11,5,0,120,7,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,7,10,5,0,0,0,0,23,10,15,3,0,4,0,0,41,15,158,289,235,140,21,0,866,168,120,112,73,49,24,3,552,7,5,8,6,8,0,4,34,910,1952,1996,1674,1176,265,25,8004,10,10,4,0,0,0,0,30,20,12,6,3,4,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,7,0,0,0,0,20,290,606,551,494,341,58,5,2344,145,59,37,24,22,5,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,5,7,6,3,6,9,0,0,24,478,705,610,533,377,66,8,2784,4,13,3,0,4,0,0,31
213021344,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,9,5,20,9,12,5,4,0,53,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,4,0,4,0,0,0,19,17,92,154,136,83,25,5,507,49,51,63,52,62,21,0,302,4,0,10,3,3,0,0,16,292,737,744,724,552,130,7,3190,20,30,13,7,5,0,0,76,9,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,208,216,182,138,24,5,839,26,12,10,10,5,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,19,0,3,0,4,0,0,0,5,9,9,12,10,9,0,0,48,139,272,261,215,165,27,7,1080,4,9,9,3,6,0,0,29
213021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,10,11,5,0,41,6,3,3,5,4,0,0,16,0,0,0,0,0,0,0,0,34,31,48,33,27,4,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,15,23,12,8,0,81,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,12,22,22,22,9,10,0,99,0,0,0,0,0,0,0,0
213021346,0,0,0,0,3,0,0,0,0,6,3,7,4,0,0,20,17,14,5,7,9,0,0,53,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,5,4,0,0,0,0,9,6,4,5,3,0,0,0,16,17,97,129,154,134,44,12,597,104,53,51,47,31,14,0,304,0,0,0,0,4,0,0,11,559,868,790,740,597,190,32,3779,17,25,5,0,0,0,0,53,7,7,4,5,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,310,291,336,279,66,3,1460,49,17,17,11,12,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,3,5,0,0,24,0,5,4,0,0,0,0,12,40,16,13,27,24,10,0,125,295,383,337,382,330,81,7,1810,7,13,0,9,0,0,0,26
213031347,5,0,0,0,0,0,0,10,9,10,4,4,4,0,0,31,25,34,22,9,4,0,0,85,3,11,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,13,9,15,3,4,0,0,0,33,12,64,116,61,59,17,4,337,97,64,46,35,29,22,0,298,6,0,5,3,0,0,0,17,575,899,727,579,461,135,16,3387,8,13,6,0,0,0,0,27,22,18,7,9,4,0,0,53,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,10,0,0,0,0,0,14,214,432,438,420,296,48,3,1849,91,35,16,16,16,4,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,0,0,0,0,16,0,3,0,0,0,0,0,13,17,16,9,10,4,0,0,51,357,532,484,465,323,51,5,2212,5,17,0,0,0,0,0,30
213031348,0,0,0,0,3,0,0,7,4,11,13,11,8,3,0,46,22,46,35,30,24,5,0,171,8,14,7,0,0,0,0,39,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,20,12,29,14,3,0,0,0,62,55,433,562,410,234,70,6,1755,132,134,102,67,85,39,5,572,9,9,13,8,4,3,0,42,712,1858,1747,1313,970,277,24,6901,52,108,46,26,16,3,0,254,17,26,8,6,8,0,0,67,0,0,0,0,0,0,0,0,11,10,4,0,0,0,0,23,7,13,3,3,3,0,0,28,342,967,853,874,584,124,10,3761,85,52,36,60,66,12,3,316,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,4,3,22,15,20,8,0,0,60,0,9,6,13,4,0,0,47,27,65,50,28,19,5,0,203,543,1281,1021,1032,715,157,15,4763,21,29,16,12,6,6,0,86
213031349,7,5,0,0,0,0,0,13,9,3,0,0,0,0,0,20,25,23,10,0,8,0,0,67,20,13,0,0,0,0,0,27,3,0,0,0,0,0,0,3,7,0,3,3,0,0,0,13,25,13,3,3,0,0,0,42,21,78,80,66,38,16,3,299,212,104,44,24,26,6,0,426,4,5,3,0,0,0,0,12,765,675,425,287,217,57,5,2432,11,12,5,3,0,0,0,24,62,9,8,6,6,0,0,87,0,0,0,0,0,0,0,0,23,11,5,4,0,0,0,42,3,4,6,0,0,0,0,15,526,436,253,272,198,28,0,1715,159,33,16,11,13,7,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,12,17,20,6,5,8,0,0,53,800,535,299,305,230,32,0,2199,12,11,3,0,0,0,0,28
213031350,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,6,5,8,3,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,5,6,20,63,57,29,7,0,179,17,11,4,3,11,3,0,50,0,0,0,0,0,0,0,0,101,145,158,132,87,25,3,642,5,11,0,0,0,0,0,17,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,63,66,76,71,21,0,327,9,0,4,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,17,13,9,6,6,0,0,60,68,101,82,97,80,18,0,440,5,5,0,0,0,0,0,10
