POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
202021027,122,371,278,222,501,904,201,370,61,3036,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,24,59,65,43,79,106,23,23,3,419,0,0,0,0,0,3,0,0,0,4,0,13,10,4,4,9,0,0,0,44,0,5,3,0,3,0,0,0,0,21,20,139,63,27,32,24,6,12,4,329,18,87,46,20,18,9,0,11,9,217,0,10,10,3,0,11,0,0,0,32,0,9,6,7,4,4,0,0,0,29,0,4,0,0,9,4,0,0,0,19,0,5,9,6,4,4,0,5,0,27,9,31,32,17,18,13,0,5,0,120,0,21,5,7,10,7,0,0,0,42,18,29,38,39,56,79,19,17,5,292,8,75,43,35,33,23,14,27,9,270,70,157,177,146,94,106,20,25,4,801,3,15,17,11,9,9,3,4,0,75,5,21,18,7,12,10,3,4,0,83
202021028,52,145,103,71,100,196,44,203,21,934,3,27,22,8,12,13,4,23,3,111,0,0,3,0,0,0,0,5,0,6,0,3,5,3,3,4,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,24,5,0,0,4,4,0,0,4,0,12,3,30,18,7,5,9,0,4,0,81,7,20,14,3,7,0,0,6,0,59,0,11,4,0,4,0,0,6,0,17,0,0,5,0,0,0,0,0,0,3,3,0,5,0,5,8,3,0,0,15,0,0,0,0,0,0,0,0,0,6,0,12,12,9,5,12,0,5,0,60,0,15,9,0,3,0,0,0,0,32,6,9,5,0,7,14,4,9,0,46,13,33,18,12,10,12,6,20,0,126,9,22,28,12,7,16,0,0,4,105,0,7,10,0,0,0,4,0,0,29,5,7,7,7,4,0,0,0,0,27
202021029,36,70,49,48,94,171,67,218,20,771,0,4,0,3,4,7,0,9,0,28,0,7,5,0,0,6,3,5,0,39,0,18,4,0,0,7,0,8,0,47,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,5,21,25,6,13,5,0,4,0,78,7,19,7,3,0,7,0,8,0,52,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,13,0,5,0,0,4,3,0,0,0,15,0,8,3,0,3,0,0,0,0,11,4,16,7,5,8,4,3,0,0,47,7,19,40,31,19,11,8,5,0,142,0,3,0,0,0,0,0,0,0,6,3,3,0,0,3,3,0,0,0,17
202021030,107,312,184,184,409,578,160,424,43,2396,0,17,17,7,3,11,6,8,0,68,0,0,0,0,0,0,0,0,0,0,6,38,23,21,21,30,12,8,4,167,0,0,4,0,0,0,0,0,0,7,0,8,4,7,6,12,3,3,0,53,0,9,9,0,7,4,0,0,0,35,26,111,52,21,24,26,0,14,5,277,36,104,29,17,12,16,3,11,4,234,0,6,9,7,4,3,0,3,0,36,0,3,3,3,4,3,0,0,0,20,5,0,8,0,3,3,0,4,0,24,5,0,4,4,3,3,0,0,0,27,4,24,17,27,16,19,7,17,0,120,0,31,15,5,13,7,0,0,0,73,19,44,33,26,72,46,14,31,7,296,15,56,53,58,53,41,15,35,4,332,46,105,143,113,79,61,12,27,4,606,6,12,6,10,6,6,4,3,0,60,3,21,12,13,8,5,3,4,0,69
202021031,47,149,94,77,171,241,61,157,23,1022,0,6,0,3,0,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,8,24,3,9,7,12,0,3,0,65,0,0,0,0,0,0,0,0,0,6,5,5,3,8,3,6,0,0,0,24,0,0,0,0,4,0,0,0,0,7,10,89,27,15,15,14,4,10,5,188,18,51,14,6,10,11,0,4,0,106,0,3,0,0,0,4,0,0,0,18,0,4,4,0,0,0,0,0,0,8,0,4,0,0,7,3,0,0,0,17,0,6,8,3,4,5,0,5,0,26,5,27,25,13,13,18,3,5,0,107,3,13,3,0,0,0,0,0,0,22,0,5,4,4,11,8,0,3,0,41,8,31,27,23,38,18,7,18,3,176,19,80,79,52,44,39,7,22,0,349,3,5,0,4,5,0,0,3,0,22,6,19,12,15,3,8,4,6,0,75
202031032,67,68,50,35,105,284,124,493,22,1237,9,27,16,11,11,20,8,24,3,117,6,6,9,5,0,16,11,19,0,64,0,6,6,0,7,4,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,12,0,0,6,6,0,4,0,0,0,13,6,10,7,4,5,4,0,0,0,32,0,10,0,0,0,0,0,0,0,12,0,3,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,3,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,5,10,4,5,3,4,4,3,0,33,0,8,10,0,0,0,0,4,0,31,0,0,0,0,0,0,0,0,0,7,4,3,3,0,4,6,0,3,0,16
202031033,46,115,89,75,186,305,112,528,53,1505,11,50,46,24,30,50,11,67,10,301,0,0,0,0,0,4,0,0,0,5,0,13,6,3,6,7,9,8,0,48,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,11,0,3,9,0,0,3,0,0,0,17,4,55,18,15,9,9,0,7,4,115,3,26,4,0,4,5,0,10,0,55,0,11,4,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,0,6,8,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,9,7,7,16,11,7,19,3,3,0,74,10,28,29,15,24,19,8,19,0,143,14,28,42,39,12,25,6,7,5,177,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,13
203011034,21,87,54,77,129,205,57,147,14,798,0,14,4,10,5,3,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,11,8,9,13,14,6,5,0,66,0,0,0,0,0,0,0,0,0,0,0,11,7,3,3,5,0,0,0,31,0,5,4,0,0,6,0,0,0,16,0,51,16,9,11,6,0,4,0,103,4,36,12,4,8,5,0,3,0,72,0,8,8,0,0,0,0,0,0,15,0,9,3,0,0,0,0,0,0,8,0,0,0,3,3,3,0,0,0,9,0,0,0,3,4,0,0,0,0,6,0,11,6,12,8,8,3,7,0,46,3,4,5,4,3,3,0,0,0,18,7,16,10,15,25,28,6,3,0,110,4,23,29,35,44,33,9,15,0,198,18,57,54,23,25,22,0,0,0,202,0,5,11,0,0,3,0,0,0,15,0,11,8,3,4,5,0,0,0,32
203011035,30,90,52,33,122,195,60,216,22,821,5,43,23,19,24,30,11,27,3,189,0,0,0,0,0,0,0,0,0,6,0,15,8,3,11,9,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,9,0,3,4,3,0,0,0,22,0,0,4,0,3,3,4,0,0,16,6,24,13,5,8,4,0,3,0,59,0,24,0,0,4,8,0,4,0,35,0,8,0,0,3,0,0,8,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,3,8,6,0,3,10,0,4,0,39,0,6,6,3,0,3,0,0,0,18,0,10,3,0,8,0,0,4,0,29,8,29,16,12,11,5,0,9,0,92,3,3,7,5,0,6,0,3,0,33,0,0,0,0,0,5,0,0,0,6,3,7,0,0,3,4,0,0,0,19
203011036,27,111,71,52,116,189,56,230,13,862,4,37,28,17,14,20,3,31,4,158,0,0,0,0,0,0,0,0,0,0,0,16,3,4,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,0,7,0,4,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,8,4,12,9,3,6,3,0,7,0,48,17,27,12,6,9,9,0,0,0,79,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,13,4,5,8,4,0,11,0,36,0,13,3,0,0,0,0,0,0,19,0,3,3,7,6,3,3,4,0,24,3,25,18,14,16,11,0,6,0,92,11,43,55,33,18,15,0,7,3,184,0,4,0,5,0,0,0,4,0,15,6,13,4,0,3,0,0,0,0,23
203021037,96,413,175,162,385,448,129,243,36,2081,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,23,15,3,5,3,0,0,0,62,0,0,0,0,0,0,0,0,0,3,0,7,5,5,3,4,0,0,6,36,0,10,3,3,6,9,0,0,0,23,40,182,106,50,49,29,8,12,8,489,14,179,57,30,24,9,5,18,3,331,0,0,0,0,4,0,0,0,0,8,0,0,3,0,0,0,0,0,0,15,4,3,14,6,3,3,0,3,0,47,0,4,8,3,19,10,0,7,0,49,5,19,18,8,36,15,3,12,0,116,0,18,8,3,4,3,0,0,0,32,4,9,3,0,15,10,0,3,0,46,32,130,106,70,97,59,32,44,5,574,82,217,259,207,180,132,31,46,5,1155,3,11,3,4,10,0,3,0,0,39,22,50,43,14,19,22,4,7,0,173
203021039,672,1453,1114,864,3889,4203,1192,1934,232,15561,6,7,4,0,13,8,0,0,0,43,0,0,0,0,0,0,0,0,0,0,28,79,90,46,163,177,28,37,3,652,22,15,36,22,93,58,11,18,0,276,14,43,46,35,73,79,17,24,5,329,17,28,42,19,61,42,10,8,0,240,199,534,301,130,223,142,32,32,6,1601,165,532,206,64,96,72,7,22,7,1182,9,21,54,17,41,43,9,8,0,201,23,36,32,20,37,20,4,4,0,187,94,52,155,149,434,279,49,68,5,1286,10,26,16,17,93,42,6,14,0,221,85,196,234,124,320,226,50,87,8,1326,24,96,78,44,125,46,13,9,5,438,164,148,271,220,693,473,134,157,16,2260,76,225,240,155,359,191,59,105,14,1419,564,1084,1502,1466,1327,1098,230,289,42,7605,45,85,44,17,51,24,6,15,0,294,45,126,83,51,78,62,8,16,4,469
203021040,97,368,253,178,434,578,148,324,43,2425,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,30,13,4,9,4,6,6,0,75,0,0,0,0,3,0,0,0,0,7,4,16,16,5,11,6,0,4,0,63,4,3,6,4,0,3,0,0,0,28,32,190,108,47,67,39,7,12,9,509,47,195,75,24,29,22,4,11,9,415,0,4,0,0,0,3,3,3,0,22,0,8,0,0,6,0,0,3,0,21,7,10,26,13,28,29,6,3,0,118,0,0,3,3,21,16,0,6,0,58,3,32,51,20,61,43,16,12,0,233,4,24,8,12,15,6,0,5,0,74,9,6,12,7,16,15,3,7,0,60,29,119,105,61,107,58,35,65,4,585,40,192,207,147,179,80,20,23,7,905,0,14,3,4,5,0,0,0,0,28,26,60,54,21,31,33,7,4,0,232
203021042,90,425,236,189,651,820,224,412,62,3091,0,0,0,0,3,6,0,4,0,18,0,0,0,0,0,0,0,0,0,0,5,16,11,3,14,36,9,8,0,102,0,0,0,0,0,0,0,0,0,7,3,17,14,4,17,11,0,4,0,66,0,0,0,0,0,0,0,3,0,11,6,75,48,21,26,17,7,9,0,196,10,77,34,14,16,6,5,0,0,155,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,7,7,5,5,3,6,0,4,0,34,0,5,3,0,8,0,0,3,0,29,10,39,20,15,45,26,3,16,3,185,6,30,24,12,14,7,4,4,5,96,0,11,3,3,3,6,0,6,0,30,76,251,187,114,293,226,70,125,10,1356,98,242,285,268,379,161,31,64,14,1533,4,8,8,0,0,5,0,0,0,26,10,23,16,11,15,4,0,3,0,86
203021043,179,398,273,209,853,1499,442,827,101,4786,0,19,11,10,16,18,0,21,0,96,0,0,0,0,0,3,0,0,0,6,4,25,23,13,55,33,4,11,3,169,0,0,0,0,0,0,0,0,0,0,3,18,16,13,17,24,5,19,0,110,4,5,0,8,23,19,0,3,0,63,30,138,110,52,114,60,7,10,4,528,31,129,26,19,27,11,5,6,4,254,18,25,19,8,23,21,10,7,0,127,0,0,3,0,0,0,0,0,0,5,0,0,3,4,10,5,3,0,0,31,4,9,0,3,16,9,0,0,0,38,7,37,12,7,11,14,3,3,0,100,8,27,18,0,15,4,0,0,0,84,33,16,29,19,86,187,29,44,6,450,19,60,72,26,87,43,23,34,0,359,24,100,119,49,94,46,10,19,5,461,6,3,3,3,4,8,4,6,0,42,17,41,28,5,18,3,0,9,3,124
203021044,38,193,101,72,143,160,36,87,9,844,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,14,4,3,4,4,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,15,6,3,0,6,0,0,0,33,0,0,0,3,0,0,0,0,0,6,23,127,68,28,39,24,3,0,0,323,14,82,16,5,11,7,0,3,5,142,0,6,0,0,0,0,0,0,0,7,3,5,3,0,3,0,0,0,0,13,0,0,3,0,0,9,3,0,0,15,0,3,6,0,10,5,0,0,0,23,0,9,4,3,4,0,0,5,0,27,0,10,6,3,0,3,0,0,0,22,0,7,5,5,3,8,0,0,0,35,7,39,27,16,36,11,7,5,0,155,15,57,89,57,47,43,12,14,4,330,0,3,0,0,0,0,0,0,0,7,9,31,21,11,3,4,0,0,0,77
203021045,83,319,255,173,632,766,262,511,51,3051,0,9,3,0,4,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,10,26,27,12,30,23,9,7,0,139,0,3,0,0,8,3,0,5,0,25,0,19,10,7,15,27,0,3,0,99,0,12,7,10,10,12,6,5,0,60,25,84,55,25,37,29,0,7,3,267,11,106,26,15,14,11,0,4,3,194,0,7,11,4,4,11,0,8,0,43,0,0,0,0,3,0,0,0,0,5,3,3,5,0,10,11,0,0,0,34,0,3,3,0,0,0,0,5,0,13,13,23,27,17,52,42,3,15,0,187,0,20,8,3,3,0,0,0,0,41,0,10,3,3,9,8,0,5,0,36,11,24,38,29,56,29,10,17,0,219,37,132,176,136,113,75,19,35,9,739,0,3,4,0,0,0,0,3,0,14,7,30,33,10,20,16,3,8,4,131
203021046,75,288,166,108,434,619,181,327,29,2232,0,0,4,0,6,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,3,13,6,12,12,11,0,0,4,54,0,0,0,0,0,0,0,0,0,5,0,11,15,12,5,9,6,0,0,60,0,10,9,12,6,12,0,0,0,51,19,75,49,23,31,15,5,7,0,222,21,91,37,8,20,14,3,3,4,204,0,6,0,3,0,0,0,0,0,9,0,3,3,0,0,4,0,0,0,5,0,6,14,7,26,9,5,4,0,64,0,10,7,4,16,12,4,0,0,62,6,34,42,29,37,54,8,11,0,223,3,24,10,3,10,0,4,4,0,54,6,19,21,8,19,20,0,0,0,98,43,152,185,111,129,119,58,84,8,884,26,95,101,62,94,41,6,15,5,442,12,43,15,8,5,0,0,0,0,84,15,43,33,11,16,16,0,5,0,139
203021047,214,461,386,317,1542,1971,491,1090,100,6559,0,3,5,0,7,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,8,43,32,20,71,70,14,20,3,281,11,3,5,9,31,24,4,0,0,82,4,27,23,13,52,46,8,11,0,193,8,14,21,17,44,31,0,3,0,131,87,120,104,96,346,278,71,78,4,1187,22,65,35,10,15,13,4,12,0,193,15,26,26,14,39,36,8,16,0,180,0,0,0,0,5,5,0,0,0,13,3,4,3,5,20,3,3,3,0,43,0,15,8,6,19,9,0,3,0,70,13,31,37,28,67,54,4,21,0,254,8,45,26,16,20,14,0,4,0,136,8,10,19,8,35,20,3,5,0,115,36,120,162,87,155,79,52,49,8,741,110,211,355,306,286,217,47,55,12,1585,5,5,6,0,3,4,0,3,0,27,5,25,20,12,24,15,7,4,3,116
203021485,17,56,54,32,91,135,35,85,10,520,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,3,6,3,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,9,8,3,7,4,0,0,0,34,0,4,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,11,3,4,4,6,8,3,3,0,0,25,3,4,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,4,21,27,15,23,14,8,22,0,135,21,46,88,53,57,29,4,17,0,319,0,0,0,6,0,0,0,0,0,7,0,6,9,0,0,0,0,0,0,24
203021486,134,330,214,153,855,945,343,786,66,3824,0,9,15,0,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,5,27,17,14,35,34,6,11,3,147,3,8,10,0,3,5,0,0,0,25,3,12,15,4,8,14,3,6,5,67,12,7,11,8,33,31,13,22,0,131,30,140,78,46,81,32,4,4,0,411,25,160,41,16,12,9,0,7,3,284,0,7,6,3,7,7,0,4,0,31,0,0,4,0,0,3,0,0,0,11,0,3,3,0,3,3,3,0,0,27,0,0,0,0,0,5,0,0,0,18,0,8,12,3,7,0,4,0,0,46,4,21,9,4,31,15,3,3,0,84,11,16,17,3,29,29,3,10,0,114,22,93,96,65,93,64,24,76,3,538,25,73,69,61,57,54,8,5,4,357,6,7,0,0,0,0,0,0,0,16,5,17,16,10,5,7,0,4,0,56
203021487,158,614,294,220,554,715,238,432,58,3283,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,35,18,9,8,8,3,3,0,89,0,0,0,0,3,0,0,0,0,3,8,30,25,11,24,28,8,9,0,143,3,3,0,3,6,5,0,0,0,29,79,496,215,94,146,67,11,10,5,1121,38,213,70,17,25,8,0,10,9,396,0,6,11,6,3,7,8,0,0,36,8,15,3,0,6,5,0,0,5,46,0,3,9,6,15,9,0,7,0,57,0,3,5,0,5,5,0,0,0,22,6,29,15,4,18,23,0,3,0,100,6,40,14,9,20,6,4,0,0,98,14,31,21,11,21,12,0,0,0,108,12,78,64,39,63,38,33,39,0,374,45,171,221,129,203,69,15,38,8,905,4,35,15,5,3,3,4,3,0,75,13,39,29,12,15,15,6,3,0,141
203021488,105,213,143,114,375,590,178,304,29,2063,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,17,3,9,23,4,5,0,80,0,0,0,0,0,0,0,0,0,9,0,10,10,6,9,8,0,0,0,37,4,6,3,5,3,3,3,0,0,35,6,45,54,33,44,26,3,4,3,230,15,92,30,6,15,7,0,5,0,169,0,3,11,7,7,5,0,0,0,34,0,3,0,0,4,0,0,0,0,8,0,0,0,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,3,0,0,0,13,3,26,10,8,7,4,0,0,5,57,8,14,9,9,4,8,0,0,0,48,9,34,32,21,30,18,10,12,0,165,33,69,107,64,73,55,19,19,4,438,0,6,0,0,0,0,0,0,0,8,0,17,12,11,14,6,0,3,0,56
203031048,67,240,129,81,262,330,105,180,19,1418,0,3,0,5,3,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,3,25,6,7,14,3,0,3,0,71,0,0,0,0,0,0,0,0,0,3,0,14,5,0,7,11,0,7,0,37,0,6,3,4,0,0,0,0,0,6,12,111,63,23,41,20,5,13,5,287,19,59,10,6,7,8,3,0,0,119,3,6,0,0,3,0,0,0,0,18,0,7,0,0,0,0,0,0,0,5,3,0,9,0,0,9,0,0,0,21,3,0,7,5,9,11,4,6,0,41,0,28,18,9,13,10,7,3,0,83,4,32,5,6,3,3,0,4,0,50,3,3,11,8,9,5,0,0,0,49,16,57,79,43,71,57,27,54,7,409,24,72,77,50,64,25,10,10,3,334,0,10,4,0,0,0,0,0,0,27,7,24,11,3,3,10,6,4,0,73
203031049,95,210,110,87,179,240,73,113,18,1125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,13,4,7,3,0,0,0,32,0,0,3,5,0,0,0,0,0,10,16,70,21,4,17,5,7,6,4,151,57,105,53,30,35,22,6,6,6,322,0,6,3,0,0,0,0,0,0,11,0,0,0,3,4,0,0,0,0,10,5,4,3,3,4,4,0,0,0,25,0,18,4,5,5,5,0,0,0,39,3,17,14,8,7,6,0,7,0,61,8,15,8,0,8,0,0,0,0,36,3,10,8,8,11,0,0,4,0,41,0,23,15,11,9,11,3,8,0,82,22,52,52,38,21,12,0,0,0,200,19,16,5,5,8,7,0,0,0,55,0,8,7,4,7,4,0,4,0,43
203031051,52,142,89,61,136,196,44,74,18,810,3,3,5,5,4,5,0,3,0,38,0,0,0,0,0,0,0,0,0,0,6,8,0,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,5,0,8,4,0,0,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,10,34,31,8,6,10,3,3,0,122,28,60,25,5,21,12,0,3,0,153,0,0,7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,0,0,0,21,0,3,4,0,5,0,0,0,0,17,5,18,6,11,13,23,0,5,0,79,0,15,4,0,3,6,0,0,0,22,3,7,4,0,5,9,0,4,0,28,4,25,17,8,10,8,6,3,0,76,9,49,40,24,30,6,0,6,0,161,0,8,3,0,5,0,0,5,0,17,0,10,8,3,6,0,0,0,0,31
203031052,78,164,97,58,165,185,58,139,22,958,0,7,9,6,3,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,42,21,9,9,3,0,4,0,101,45,63,30,21,18,10,0,6,0,192,11,10,6,3,9,6,0,3,0,47,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,6,4,3,3,0,0,0,17,4,18,10,8,5,8,3,6,0,52,0,15,6,0,8,0,0,0,0,34,12,19,24,21,43,9,6,4,0,126,4,30,26,9,12,15,0,10,0,95,9,51,65,42,34,22,8,16,3,252,6,8,8,3,5,0,0,3,0,38,8,16,6,4,3,0,0,0,0,42
203031053,177,581,322,206,644,881,190,520,58,3592,4,6,9,6,5,10,0,6,0,32,0,0,0,0,0,0,0,0,0,3,10,53,19,14,14,15,4,7,3,132,0,0,0,0,0,0,0,0,0,5,10,30,34,27,22,19,4,7,3,149,3,12,11,7,12,8,3,5,0,64,60,233,125,53,130,72,16,17,4,706,66,250,79,31,44,38,5,16,0,525,5,9,13,3,0,6,0,3,0,37,6,7,5,3,3,9,0,3,0,42,4,14,17,3,17,4,5,6,0,79,3,9,7,9,14,15,3,7,0,60,7,67,50,41,50,49,8,28,0,308,9,52,23,12,4,9,0,0,0,124,16,36,52,34,52,37,8,13,5,251,33,96,81,54,95,51,28,40,5,487,42,173,186,103,120,86,16,32,3,754,7,20,14,10,12,9,7,3,0,81,32,75,64,16,28,10,0,3,3,242
