POW_SA2_CODE_2021,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
213011335,3,0,0,0,0,3,65,0,3,0,0,71,166,0,10,0,4,183,190,7,10,0,3,215,128,6,9,0,0,147,123,14,3,0,0,140,115,16,14,0,0,143,94,12,9,0,0,109,69,4,8,0,3,82,73,10,4,0,0,80,23,6,0,0,0,28,3,0,0,0,0,9,0,0,0,0,0,0,1051,79,77,3,8,1206,31,0,0,0,0,37,88,0,10,0,0,100,76,0,11,0,0,89,45,6,8,0,0,71,41,3,12,0,0,58,44,3,9,0,0,58,26,3,5,0,0,46,35,3,0,0,0,43,26,0,3,0,0,31,20,0,5,0,0,25,20,0,0,0,0,26,8,0,0,0,0,16,6,0,0,0,0,6,469,31,81,10,8,595,62,6,9,0,0,77,45,0,7,3,8,63,1629,114,170,9,26,1946,6,0,0,0,0,6,151,0,0,0,0,151,459,0
213011336,15,0,0,0,0,15,103,3,3,0,3,114,265,8,15,0,0,292,291,31,11,0,0,336,277,28,23,0,5,325,262,33,16,0,0,313,259,28,12,5,4,305,227,37,11,3,0,278,170,27,15,0,0,209,131,17,7,3,0,158,43,6,6,0,0,51,14,5,3,0,0,20,3,4,0,0,0,11,2066,229,120,11,11,2435,111,3,0,0,0,117,169,6,5,0,0,179,104,8,10,5,0,126,74,11,16,0,0,102,68,10,3,8,0,92,51,15,10,5,0,71,48,11,7,0,0,70,58,0,4,3,0,71,42,8,8,0,0,62,38,3,12,0,3,56,26,6,0,4,0,42,19,3,0,0,0,22,12,0,0,0,0,13,825,79,93,21,4,1017,117,9,20,0,0,144,72,7,12,8,15,113,3084,319,236,42,27,3704,8,0,0,0,0,8,112,0,0,0,0,114,287,0
213011337,46,0,0,0,0,49,134,6,6,0,0,145,214,14,7,3,0,239,264,31,7,6,3,308,235,31,14,7,5,283,213,52,19,4,0,277,206,53,13,3,0,279,237,52,15,3,0,305,199,36,21,0,0,255,132,35,6,0,0,170,33,18,3,6,0,59,5,10,6,0,0,16,0,5,0,0,0,5,1923,326,117,24,7,2401,44,0,0,0,0,46,85,5,7,0,0,101,70,8,12,3,0,93,61,0,8,3,0,73,54,5,13,4,0,78,31,6,5,0,0,45,24,10,9,3,6,49,38,6,8,0,0,51,41,3,13,3,0,64,61,8,9,5,3,83,19,9,3,3,0,34,12,0,0,0,0,13,4,3,0,4,0,12,554,75,85,22,11,741,81,14,12,5,6,112,63,11,5,0,7,93,2620,414,219,57,25,3342,3,0,0,0,0,3,52,5,0,0,0,54,86,5
213011338,74,0,0,0,0,74,323,12,8,0,5,346,636,28,23,0,0,688,833,47,24,4,0,911,803,53,30,3,4,896,715,70,18,0,3,807,722,74,16,0,9,824,648,73,13,0,4,739,625,53,18,4,0,706,432,44,13,0,0,489,144,15,5,4,0,166,21,15,0,0,0,37,9,4,0,0,0,11,5978,493,175,17,20,6686,90,0,0,0,0,93,193,3,17,0,0,215,201,18,23,0,0,237,122,11,22,0,3,160,116,11,13,0,0,146,87,16,15,3,0,116,85,19,12,8,0,119,98,8,9,0,0,123,75,8,16,3,0,103,71,7,13,3,0,94,41,3,9,0,0,60,19,5,0,3,0,28,3,0,3,0,0,7,1202,117,149,20,8,1496,182,8,10,3,7,210,154,14,16,5,17,194,7515,630,357,41,44,8586,12,0,0,0,0,13,110,0,0,0,0,120,221,4
213011339,0,0,0,0,0,0,17,0,0,0,0,22,39,9,3,0,0,45,41,10,3,0,0,62,23,4,9,0,0,37,21,0,0,0,0,22,23,11,7,0,0,44,21,15,6,0,0,41,21,6,5,0,0,35,18,6,5,0,0,29,4,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,231,65,48,0,0,354,53,0,0,0,0,52,34,0,0,0,0,38,21,0,0,0,0,27,13,3,8,0,0,22,3,0,6,4,0,15,12,0,0,0,0,14,4,0,4,0,0,17,4,4,7,0,3,16,8,4,8,0,0,18,7,0,4,0,0,15,7,0,0,0,0,4,0,0,3,0,0,10,4,0,0,0,0,3,179,28,45,7,6,260,19,0,6,0,0,35,4,3,5,0,0,13,440,100,95,12,8,659,4,0,0,0,0,4,33,0,0,0,0,37,67,0
213011340,25,0,0,0,0,25,89,0,4,0,0,95,125,9,7,0,0,144,108,17,11,0,0,131,102,25,13,0,0,143,80,17,7,0,0,110,65,23,9,0,0,95,74,29,10,0,0,117,69,18,8,0,0,96,43,20,11,0,0,73,23,6,5,0,0,30,6,0,0,0,0,9,0,3,0,0,0,3,807,159,88,6,0,1062,277,3,0,0,0,276,202,0,5,0,0,209,97,3,0,0,0,95,50,3,5,0,0,60,28,0,7,0,0,32,30,8,4,3,0,41,17,7,7,4,0,35,17,3,11,0,0,31,18,9,7,0,0,36,22,4,11,4,0,40,9,6,3,0,0,24,12,4,8,0,0,18,5,0,0,0,0,6,764,54,71,10,5,898,163,6,7,4,0,176,32,4,4,5,3,44,1758,223,170,26,14,2186,10,0,0,0,0,10,70,0,0,0,0,72,106,5
213011569,12,0,0,0,0,12,59,0,3,0,0,63,105,9,8,0,0,124,113,10,9,0,0,131,113,16,8,0,0,140,88,14,12,0,0,115,113,10,9,4,0,133,80,14,4,0,0,102,68,5,4,0,0,76,47,3,3,0,0,56,22,6,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,823,95,61,9,5,990,95,0,0,3,0,101,85,3,0,0,0,85,55,0,9,3,0,62,28,4,6,0,0,47,25,3,7,0,0,38,25,4,6,0,0,37,25,4,8,0,0,40,20,4,4,0,0,28,20,0,8,0,0,25,14,0,8,0,0,28,8,0,3,0,0,9,0,0,0,0,0,3,6,0,4,0,0,5,402,29,57,12,4,511,58,4,9,0,0,69,33,0,3,0,0,39,1312,133,133,20,11,1610,5,0,0,0,0,5,50,0,0,0,0,50,78,0
213011570,97,0,0,0,0,97,419,0,3,0,0,419,753,19,18,0,0,787,902,53,13,0,0,973,961,83,12,4,3,1056,854,80,26,5,8,971,810,70,17,4,0,902,729,57,17,7,0,808,569,40,13,4,0,628,386,27,8,0,6,426,142,8,0,0,4,155,17,3,0,0,0,23,3,0,0,0,0,3,6634,445,124,22,33,7258,125,0,0,0,4,128,289,4,3,0,0,304,207,4,9,0,0,231,177,6,9,0,0,198,138,15,13,0,0,165,99,12,9,0,0,127,79,11,8,0,0,94,67,9,4,0,0,75,58,3,9,0,0,72,45,6,10,0,0,65,42,7,6,0,0,50,16,4,0,0,0,16,6,0,0,0,0,9,1353,84,74,17,8,1540,208,0,4,5,5,232,152,7,10,3,3,176,8346,545,217,43,49,9197,21,0,0,0,0,23,175,0,0,0,0,180,276,6
213021341,40,0,0,0,0,38,214,0,4,0,0,212,395,11,12,0,0,417,472,29,13,0,0,516,522,44,11,0,4,580,419,44,7,0,4,474,451,34,12,0,0,501,444,50,12,0,0,503,365,38,21,0,4,414,289,29,13,0,0,330,88,9,7,0,0,99,18,0,0,0,0,23,0,0,0,0,0,0,3708,280,101,7,21,4116,59,0,0,0,0,63,116,0,5,0,0,128,103,3,7,0,0,110,61,3,4,0,3,72,48,8,11,0,0,71,47,8,13,0,0,77,51,6,10,3,0,70,39,0,0,0,0,53,52,0,8,0,0,62,35,5,11,9,0,61,31,11,13,0,0,55,15,10,0,0,0,23,11,3,0,3,0,17,669,72,87,26,9,855,131,8,9,3,3,155,79,11,3,4,7,103,4581,364,206,37,37,5225,10,0,0,0,0,10,92,0,0,0,0,93,175,0
213021342,8,0,0,0,0,8,23,0,0,0,0,23,34,5,4,0,0,38,44,11,0,6,0,64,34,11,5,0,0,56,39,12,6,0,0,58,41,9,5,0,0,58,24,15,3,0,0,44,18,7,10,0,0,33,10,8,11,0,0,32,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,269,88,51,5,0,425,114,0,0,0,0,114,56,0,3,0,0,64,22,6,5,0,0,30,21,0,0,0,0,19,20,5,8,0,0,25,12,0,10,0,0,20,6,6,8,0,0,21,12,7,6,0,0,29,4,3,6,0,0,18,3,4,12,0,0,17,6,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,277,33,58,6,0,370,25,8,9,0,0,41,14,0,4,0,0,21,591,128,120,19,0,856,3,0,0,0,0,3,36,0,0,0,0,36,42,0
213021343,56,0,0,0,0,56,262,3,3,0,0,269,637,7,16,0,0,662,707,44,18,0,3,772,812,55,20,6,0,898,714,45,11,0,4,779,678,54,20,0,0,747,610,71,19,0,6,703,534,41,17,0,0,593,327,31,11,0,4,382,118,12,9,0,0,145,13,14,8,0,0,31,4,7,0,0,0,6,5482,384,150,7,23,6048,221,3,0,0,0,222,270,0,11,0,0,285,229,3,16,0,0,249,148,8,10,0,0,173,98,12,17,7,0,137,79,22,13,0,0,113,65,9,9,0,0,85,61,3,7,3,0,78,68,8,5,3,0,86,54,13,10,0,0,78,38,3,3,8,0,52,21,5,3,0,0,26,5,0,0,0,0,6,1349,97,103,21,5,1579,216,15,10,4,0,241,104,6,12,0,16,138,7151,503,271,34,43,8004,15,0,0,0,0,15,135,0,0,0,0,135,300,3
213021344,22,0,0,0,0,21,100,5,4,0,4,104,217,10,6,0,0,240,274,25,16,0,0,321,273,37,15,0,0,327,225,36,19,0,0,283,263,37,28,3,0,324,224,31,15,0,3,267,231,22,7,3,0,268,127,18,5,0,0,152,32,21,5,0,0,56,5,3,0,0,0,11,0,0,4,0,0,4,1998,232,135,10,5,2385,39,0,0,0,0,42,89,0,3,0,0,91,69,0,16,0,0,86,44,3,9,0,0,58,39,4,11,5,0,55,24,7,9,6,0,44,29,4,11,0,0,42,31,11,10,0,0,59,20,5,18,0,0,52,24,3,17,0,0,47,22,4,12,9,0,36,11,5,3,0,0,14,0,0,0,0,0,8,440,51,113,19,3,631,104,10,4,0,0,125,41,5,3,0,11,54,2583,299,253,31,24,3190,5,0,0,0,0,4,45,0,3,0,0,50,102,0
213021345,0,0,0,0,0,0,3,0,0,0,0,4,7,0,0,0,0,7,7,3,0,0,0,9,7,5,4,0,0,12,9,6,0,0,0,18,5,0,3,0,0,4,6,0,5,0,0,9,3,5,0,0,0,11,0,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,30,14,0,0,95,9,0,0,0,0,9,4,0,0,0,0,8,4,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,15,0,6,68,9,0,4,0,0,12,0,0,0,0,0,4,93,43,39,7,6,174,0,0,0,0,0,0,5,0,0,0,0,5,15,0
213021346,39,0,0,0,0,41,183,0,4,0,0,186,275,12,14,0,0,305,320,22,11,5,0,351,283,43,24,0,0,356,194,57,14,0,0,274,195,66,25,6,0,293,184,69,35,5,0,295,151,80,22,0,0,268,89,51,21,0,0,160,39,21,12,0,0,78,8,12,4,4,0,22,4,8,0,0,0,11,1969,447,185,18,4,2629,110,0,0,0,0,115,162,0,3,0,0,168,79,6,3,0,0,89,53,9,10,0,0,75,43,10,6,3,0,65,43,6,3,3,0,58,33,19,10,0,0,69,24,17,10,4,0,55,35,9,10,4,0,63,44,17,13,3,0,78,28,11,12,0,0,54,11,5,4,4,0,29,13,7,0,3,0,22,679,128,100,24,7,937,112,15,14,0,0,140,54,10,4,0,6,76,2813,595,302,50,22,3779,5,0,0,0,0,5,85,0,6,0,0,87,162,0
213031347,22,0,0,0,0,22,128,0,0,0,0,133,219,16,17,0,0,261,229,16,12,4,0,257,208,26,19,0,0,259,214,38,10,3,0,264,166,40,14,0,0,228,165,28,9,0,0,200,169,23,15,0,0,214,84,9,13,4,4,119,38,7,7,0,0,55,6,4,0,0,0,15,0,3,0,0,0,4,1653,225,126,19,11,2032,95,0,0,0,0,94,251,0,18,0,0,273,164,14,32,0,5,214,84,8,13,5,0,110,66,17,13,5,0,94,55,9,13,0,0,80,39,8,6,0,0,57,49,9,5,0,0,64,39,7,10,0,3,62,49,5,9,0,0,60,26,0,5,0,0,41,7,3,0,0,0,12,7,0,0,3,0,11,939,78,128,14,8,1159,106,0,6,3,0,114,72,3,6,9,0,81,2761,303,262,41,19,3387,5,0,0,0,0,9,92,0,0,0,0,91,157,0
213031348,21,0,0,0,0,21,209,0,4,5,0,213,489,11,14,0,0,523,694,45,27,0,0,774,625,52,38,8,3,722,528,61,17,4,3,614,428,64,22,5,0,515,418,48,28,4,0,497,329,34,28,5,0,392,248,38,22,0,0,305,78,26,6,4,3,114,19,10,11,0,0,43,0,0,5,0,0,3,4091,390,220,29,15,4743,129,0,5,0,0,134,257,4,3,3,0,266,205,9,26,0,0,242,174,5,25,6,0,217,116,16,22,4,0,160,129,16,20,3,0,166,101,10,11,3,0,124,94,13,16,3,4,122,57,10,19,0,5,90,94,6,22,5,0,128,42,9,14,4,0,56,18,5,3,0,0,32,8,3,3,0,0,15,1420,106,178,35,12,1745,221,13,17,0,3,258,116,11,10,0,18,150,5851,515,424,65,43,6901,9,0,0,0,0,9,246,0,0,0,0,246,645,4
213031349,8,0,0,0,0,8,119,0,4,0,0,126,173,5,0,0,0,184,146,27,12,0,0,189,123,19,16,0,0,169,82,26,10,0,0,126,70,23,4,0,0,101,60,25,8,0,0,94,51,21,14,0,0,86,39,10,3,0,0,56,7,10,4,0,0,24,0,3,0,0,0,0,0,0,0,0,0,4,891,172,82,8,6,1156,154,0,0,0,0,158,326,0,6,0,0,334,139,0,9,0,0,151,73,5,11,5,0,100,48,4,8,0,0,61,32,6,3,0,0,40,23,10,9,3,0,45,23,10,3,0,0,38,17,3,6,6,0,30,21,0,0,0,0,29,12,7,7,0,0,24,4,8,5,0,0,8,0,0,0,0,0,3,865,46,78,16,4,1013,183,5,15,3,0,206,47,4,3,0,3,60,1984,227,176,32,12,2432,16,0,0,0,0,16,124,0,0,0,0,124,178,10
213031350,0,0,0,0,0,0,20,0,0,0,0,20,32,0,0,0,0,37,36,7,8,0,0,50,34,17,7,0,0,63,25,22,10,0,0,57,20,16,17,0,0,48,23,14,6,0,0,42,14,12,5,0,0,32,12,5,5,0,0,15,7,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,221,93,68,4,7,385,17,0,0,0,0,17,44,0,0,0,0,46,17,0,5,0,0,31,14,0,7,0,0,23,12,3,8,0,0,24,5,4,3,0,0,14,4,3,6,0,0,18,5,0,4,3,0,16,9,0,14,0,0,21,4,0,7,0,0,9,0,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,141,22,64,4,0,229,17,3,0,3,0,22,8,0,0,0,0,6,382,116,128,7,3,642,0,0,0,0,0,0,17,0,0,0,0,17,34,0
213031351,15,0,0,0,0,15,128,0,0,0,0,127,279,12,14,0,0,301,338,27,15,4,0,383,332,48,15,3,6,406,296,38,13,0,0,346,303,47,14,0,0,364,311,44,5,0,0,365,313,31,12,0,0,353,214,33,7,0,3,256,97,13,7,0,0,119,21,5,0,0,0,28,0,0,0,3,0,4,2642,289,110,12,18,3072,46,0,0,0,0,46,110,0,7,0,0,116,94,4,10,0,4,104,84,7,9,0,0,101,51,13,12,0,0,80,37,4,15,0,0,63,45,9,14,0,0,66,37,7,4,0,0,52,40,9,11,0,0,64,38,12,12,0,0,61,16,5,6,0,0,30,9,0,0,0,0,20,5,0,0,0,0,4,612,79,101,9,10,817,87,9,13,0,0,113,59,9,4,5,14,85,3405,388,231,24,42,4085,0,0,0,0,0,0,56,0,0,0,0,53,116,3
213031352,9,0,0,0,0,9,105,0,3,0,0,111,226,13,12,0,0,251,271,37,13,0,0,314,253,41,18,0,4,317,233,38,18,0,0,290,220,33,17,4,0,269,184,59,19,3,0,271,160,40,15,0,0,209,91,20,9,0,3,131,36,14,5,0,0,54,12,3,0,0,0,16,0,0,0,0,0,0,1803,295,126,15,9,2251,143,0,0,0,0,147,154,0,3,0,0,156,105,3,10,0,0,122,67,8,10,0,0,83,64,11,8,0,0,84,35,13,11,0,0,59,22,12,12,0,0,46,44,6,13,0,0,68,38,5,7,0,0,54,37,10,9,0,0,51,26,0,8,0,0,32,3,4,0,0,0,11,4,0,3,0,0,8,730,77,98,6,5,917,87,5,18,4,3,109,40,3,4,0,7,59,2669,379,244,25,22,3333,11,0,0,0,0,11,52,0,0,0,0,57,158,4
213041353,82,0,0,0,0,82,169,8,10,0,0,179,173,28,15,0,0,213,195,45,30,0,5,271,165,45,22,0,0,239,157,39,19,0,0,225,169,47,8,0,0,227,154,49,20,3,0,220,126,24,14,0,0,173,72,25,7,0,0,107,28,16,8,5,0,57,7,6,0,0,0,19,0,4,0,0,0,8,1495,330,155,18,18,2016,177,0,0,0,0,177,113,4,0,0,0,114,71,3,7,0,0,83,36,4,8,0,0,52,43,9,10,3,0,61,28,4,13,0,0,42,25,9,7,0,0,46,32,7,14,4,0,57,40,5,10,3,0,64,30,4,8,0,0,50,27,10,5,5,0,43,11,0,6,6,0,22,4,3,3,4,0,14,632,68,97,23,4,830,88,7,13,3,3,119,56,8,7,0,11,87,2273,411,270,55,36,3047,21,0,0,0,0,21,123,0,4,0,0,123,171,6
213041358,20,0,0,0,0,20,62,0,7,0,0,68,92,14,11,0,0,112,100,15,11,0,0,131,73,18,11,0,0,112,59,20,11,0,0,86,65,16,3,0,0,85,33,8,6,4,0,51,30,6,10,0,0,40,23,0,0,0,0,23,9,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,557,97,68,5,6,736,135,0,0,0,0,138,111,0,3,0,0,114,57,3,0,0,0,62,32,3,3,0,0,44,17,5,10,5,0,38,15,5,7,4,0,23,17,6,4,0,0,27,14,0,4,0,0,21,10,5,4,0,0,17,13,0,8,0,0,32,6,5,4,0,0,14,7,0,0,0,0,11,0,0,0,0,0,0,435,42,50,13,0,535,46,11,5,4,0,63,42,4,5,4,5,62,1073,154,126,29,10,1399,5,0,0,0,0,5,71,0,0,0,0,71,151,3
213041359,132,0,0,0,0,131,449,0,6,0,3,465,735,38,28,5,4,811,791,95,25,0,5,917,803,132,48,3,3,993,618,93,28,3,6,742,535,76,23,15,5,653,468,57,21,3,0,550,346,44,9,5,3,405,234,21,3,0,0,266,75,9,0,0,0,90,8,5,0,0,0,14,0,0,0,0,0,4,5184,573,201,34,34,6030,145,0,0,0,0,149,293,9,5,0,4,314,231,11,12,4,4,265,147,24,31,6,0,206,97,41,18,3,0,154,60,18,13,10,5,103,67,18,13,0,0,101,49,15,4,0,0,69,55,6,13,0,0,72,48,7,0,0,0,60,14,9,0,0,0,28,5,6,0,0,0,12,3,0,0,0,0,3,1234,158,117,24,12,1550,180,4,13,6,0,203,137,19,16,0,12,187,6738,750,347,70,55,7969,19,0,0,0,0,19,200,4,0,0,0,202,363,6
213041360,10,0,0,0,0,10,24,0,0,0,0,27,42,3,6,0,3,48,56,7,7,0,0,69,33,22,8,0,0,60,42,34,14,0,0,89,41,15,13,0,0,69,17,14,4,0,0,36,11,15,4,0,0,27,7,4,0,6,0,15,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,286,115,59,6,4,469,106,0,0,0,0,106,64,0,8,0,0,69,24,0,8,0,0,37,11,4,3,0,0,22,8,11,7,0,0,22,7,5,16,0,0,29,9,9,12,0,0,28,10,5,6,0,0,19,3,9,8,3,0,20,8,0,3,0,0,14,7,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,4,250,49,68,12,0,380,10,8,5,0,0,21,20,0,3,4,0,31,563,170,129,21,3,895,7,0,0,0,0,7,30,0,0,0,0,30,57,0
213041461,3,0,0,0,0,3,5,0,0,0,0,5,16,4,4,0,0,17,17,0,7,0,0,23,12,8,5,0,0,23,13,8,3,0,0,27,14,5,0,0,0,20,8,5,0,0,0,16,4,0,0,0,0,7,3,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,90,29,24,0,0,137,59,0,0,0,0,59,18,0,0,0,0,24,12,0,0,0,0,14,10,0,0,0,0,11,0,0,0,0,0,3,0,3,3,0,0,7,4,0,0,0,0,6,0,5,0,4,0,4,3,0,3,0,0,9,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,9,17,0,0,149,4,0,0,0,0,8,8,3,0,0,4,14,221,45,38,3,4,309,7,0,0,0,0,7,9,0,0,0,0,9,17,0
213041462,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,8,4,3,0,0,0,9,15,6,6,0,0,24,13,8,4,0,0,27,3,11,5,0,0,24,3,5,3,0,0,5,0,0,0,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,31,20,0,0,109,7,0,0,0,0,7,6,0,3,0,0,8,0,0,0,0,0,5,0,0,0,0,0,4,0,9,0,0,0,7,0,0,5,0,0,10,0,0,0,0,0,0,0,0,4,0,0,4,0,0,5,0,0,5,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,13,15,0,0,54,0,0,3,0,0,5,0,3,0,0,0,5,80,49,44,5,3,176,0,0,0,0,0,0,14,0,0,0,0,14,35,0
