POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
213021343,129,161,199,50,216,74,370,98,21,1322,178,159,169,15,157,63,215,75,10,1039,163,165,119,14,72,31,141,63,23,796,335,325,201,11,98,55,125,84,17,1247,122,40,58,0,20,12,29,23,6,322,207,75,69,0,18,15,12,12,7,424,12,9,16,0,10,7,9,12,5,74,1520,1318,1500,640,1333,1235,2480,1514,195,11730,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,3,4,6,0,0,0,4,0,0,0,0,0,15,0,0,3,5,3,3,4,4,4,20,0,0,0,3,4,0,9,4,6,33,0,0,0,0,3,0,6,3,11,26,4,0,5,0,0,0,3,0,6,17,0,3,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,3,0,3
213021344,59,93,104,20,52,10,50,38,3,429,63,112,126,17,50,12,59,35,11,487,57,84,99,3,20,8,66,31,7,378,156,221,202,14,31,12,147,49,19,833,68,65,63,0,12,5,23,8,0,243,143,93,59,0,11,7,9,7,0,328,3,10,4,6,0,0,3,9,4,35,703,1011,1041,569,426,194,500,419,77,4926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
213021345,8,8,9,4,0,0,0,0,0,27,0,7,5,0,3,0,0,6,0,17,6,3,0,0,3,0,0,0,0,8,7,6,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,66,46,36,31,25,14,28,12,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021346,84,121,150,32,76,20,28,52,6,560,96,130,164,17,62,24,27,30,9,554,58,105,75,9,30,9,9,21,3,317,154,215,140,9,43,12,29,24,12,637,41,50,21,0,8,11,0,5,0,140,117,107,17,6,16,14,5,4,3,297,4,9,12,10,4,5,4,11,4,59,834,1083,1271,721,710,520,275,538,73,6016,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,3,0,3,20,0,0,4,3,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3
213031347,85,138,87,68,64,42,68,30,8,589,78,117,53,39,41,13,37,24,15,426,70,90,36,21,20,8,20,10,3,281,124,119,50,14,22,20,13,9,0,374,39,24,7,7,6,0,6,4,0,85,63,25,5,3,9,5,3,0,0,111,6,4,5,10,4,9,9,5,4,50,750,889,713,1086,642,786,739,541,97,6248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,6,4,0,4,0,0,0,8,0,10,28,0,0,0,0,0,0,3,5,8,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,6
213031348,142,426,117,135,158,44,51,45,15,1140,165,392,94,76,107,33,16,30,13,922,132,318,73,38,46,21,15,21,10,677,257,454,116,35,64,16,22,56,8,1038,80,108,26,0,11,9,3,8,0,255,148,164,22,30,12,4,7,9,10,410,3,17,12,15,6,7,0,3,9,66,1385,2795,1064,1412,1202,741,498,865,149,10095,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,5,11,16,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,4,0,0,6,12,0,3,0,6,0,0,3,5,13,27,0,0,3,0,0,0,3,0,22,36,0,5,0,0,4,0,0,0,9,21,0,4,0,0,0,0,0,0,3,13,0,7,0,0,0,0,0,0,0,9
213031349,88,52,39,9,44,60,10,17,3,325,70,43,24,6,22,31,3,6,0,210,40,50,13,6,8,15,3,6,0,134,78,68,17,4,13,15,6,7,3,211,21,22,0,0,0,0,0,0,0,55,35,45,7,0,4,8,0,3,0,104,6,3,5,4,5,12,0,7,3,47,801,495,445,658,421,2462,192,525,48,6055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,7,0,0,3,0,0,5,3,3,4,16,0,5,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5
213031350,18,40,21,16,8,5,6,5,0,118,15,38,14,11,7,3,0,4,0,99,18,27,10,7,10,5,0,0,0,78,20,51,11,3,7,3,3,3,0,107,10,20,0,0,0,3,0,0,0,32,23,25,0,0,0,7,0,0,0,55,0,0,0,3,4,0,0,0,0,10,193,331,199,294,108,135,34,101,13,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213031351,72,86,88,23,108,36,200,85,8,700,75,67,81,3,68,31,143,49,8,530,72,83,51,5,37,5,81,28,7,367,187,96,77,3,44,25,43,29,7,521,45,20,12,0,9,5,4,5,3,92,67,25,11,0,3,3,4,3,0,123,4,0,4,0,3,3,7,9,6,48,744,572,741,302,635,356,1317,869,96,5630,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,4,3,11,0,3,0,0,0,0,7,3,3,11,0,0,0,0,0,0,12,3,10,27,0,4,0,0,0,0,5,0,5,19,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
213031352,79,115,113,39,81,35,57,40,8,567,80,131,116,14,51,19,43,48,4,498,83,114,73,7,15,19,17,27,4,351,160,221,104,11,30,20,38,39,0,621,66,49,21,0,10,10,4,3,0,171,127,80,30,5,17,19,11,9,0,303,9,0,3,3,4,5,3,5,4,36,824,1022,907,568,498,588,402,609,55,5478,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,6,9,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
213041353,57,87,95,37,62,27,91,31,4,491,57,79,94,13,50,11,51,27,4,381,39,47,48,10,16,11,33,15,0,210,71,66,55,5,19,8,21,12,6,274,24,19,14,0,4,0,4,5,0,81,36,46,12,0,8,6,6,0,0,115,8,0,11,9,9,9,3,4,0,47,545,598,939,682,587,686,497,648,56,5247,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,7,13,0,0,5,0,0,0,0,3,13,22,0,0,0,0,3,0,0,0,14,15,0,0,3,0,0,0,0,0,4,12,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
213041358,45,56,41,19,21,21,11,16,0,230,26,70,21,8,16,3,15,7,0,166,21,60,13,7,4,7,3,5,5,126,29,70,8,0,8,5,3,0,6,121,4,9,6,0,0,0,0,0,0,21,9,11,3,0,0,0,0,4,0,32,4,5,4,0,5,7,4,0,0,30,307,421,329,391,219,1005,144,378,26,3226,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,8,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
213041359,134,156,237,163,183,54,293,82,23,1328,129,162,201,64,97,46,187,48,15,957,124,134,130,33,56,27,85,45,10,647,263,202,151,18,67,44,60,45,12,856,80,29,28,4,18,9,10,7,0,186,133,32,18,0,16,20,8,9,3,237,11,0,22,10,9,9,13,3,7,80,1227,1061,1925,719,1298,765,2175,1018,167,10350,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,5,0,0,0,0,3,4,0,0,0,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,4,8,0,0,4,0,0,0,0,0,7,14,0,0,7,4,0,0,0,4,3,15,0,0,0,3,3,0,3,4,9,26,0,0,3,0,4,0,4,0,10,27,0,0,0,0,0,0,4,0,5,14,0,4,4,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,4
213041360,16,66,19,10,20,9,10,13,0,156,16,94,23,6,17,5,4,6,3,171,10,68,9,6,8,0,0,0,0,101,31,77,7,0,12,5,3,6,0,148,3,13,5,0,5,0,0,3,0,26,19,20,0,0,0,0,0,0,0,42,3,4,0,0,0,0,0,0,0,12,205,494,212,241,205,299,85,219,26,1995,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041461,10,9,4,4,3,0,0,0,4,30,5,11,3,0,7,0,0,3,0,35,0,14,4,0,0,3,0,3,0,29,5,4,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,51,81,64,137,38,145,26,132,7,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
213041462,7,21,3,4,7,0,3,5,0,45,0,15,4,0,0,0,0,3,0,26,8,11,0,0,0,0,0,0,0,20,9,17,3,0,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,32,114,45,111,44,9,21,28,4,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041463,36,92,31,18,32,26,21,5,3,260,34,106,23,5,18,11,4,8,0,206,20,56,14,6,10,6,0,3,0,123,48,106,21,0,7,11,0,4,0,200,16,21,0,0,5,0,0,0,0,54,22,33,3,0,6,0,0,0,0,71,4,9,4,5,0,3,0,4,0,33,335,669,341,463,335,589,124,332,38,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,3,8,0,0,4,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
213041571,5,18,16,5,0,0,0,3,0,55,7,21,9,14,4,0,0,8,0,58,3,15,4,3,3,0,0,0,0,27,8,25,8,5,3,0,0,0,0,49,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,41,121,86,146,70,16,48,41,5,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041572,13,8,18,4,19,0,25,15,6,111,17,9,24,10,3,6,25,13,0,102,12,10,13,0,6,5,8,12,0,65,29,12,21,0,3,4,11,17,0,101,4,0,0,0,0,0,0,3,0,16,15,0,4,0,0,0,0,0,0,22,0,0,0,0,0,0,7,5,3,9,125,81,196,119,119,90,208,229,26,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041573,3,7,12,0,5,0,0,4,0,29,0,4,3,3,0,0,3,0,0,20,0,5,4,0,0,0,0,0,0,17,5,3,5,0,7,0,0,0,0,27,3,6,0,0,0,0,0,0,0,11,4,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,39,44,67,63,37,10,18,17,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041574,11,30,32,5,14,0,25,8,0,124,7,17,23,0,4,3,7,6,0,72,3,14,12,0,5,0,5,0,0,49,23,21,24,10,3,9,3,4,0,100,0,6,0,0,0,0,0,0,0,12,4,3,4,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,9,92,133,247,67,94,45,120,108,13,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
213041575,17,37,25,14,16,3,14,10,3,136,11,34,10,3,13,4,9,7,3,92,9,37,17,0,5,0,3,4,0,75,17,39,10,0,3,4,4,9,4,93,6,7,0,0,4,5,0,0,0,24,4,16,0,0,0,3,0,0,0,30,0,0,7,8,3,3,3,0,0,25,117,272,230,268,186,93,74,109,22,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041576,8,19,9,3,3,4,17,13,0,81,10,14,12,4,12,5,12,4,0,77,9,13,9,0,9,0,7,9,0,55,11,22,8,4,3,0,4,5,0,53,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,4,0,4,0,13,4,0,0,0,0,4,0,0,0,9,102,124,171,139,99,33,112,115,14,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041577,77,74,99,57,58,40,49,30,3,486,46,76,69,22,35,17,15,13,9,307,27,50,30,8,15,17,7,6,6,162,67,54,28,4,7,24,6,10,0,209,6,16,4,3,3,4,8,0,0,48,29,50,7,0,0,5,5,0,5,94,5,4,8,0,8,10,9,3,9,59,473,545,817,621,551,948,315,504,80,4854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,15,0,0,6,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,3,5
213041578,13,55,35,26,8,11,14,12,7,176,13,38,22,15,8,0,4,4,0,109,11,32,11,11,3,0,4,5,0,85,13,36,17,7,0,0,6,0,0,75,9,5,0,0,0,0,3,0,0,18,8,8,6,0,0,0,0,0,0,16,0,0,8,0,0,0,0,0,4,16,130,285,223,415,120,210,110,205,19,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051361,108,80,171,31,98,88,79,33,8,697,90,82,100,10,58,47,38,16,4,451,62,54,62,4,30,42,18,11,8,289,121,88,65,3,42,34,20,11,0,385,32,26,9,0,6,7,4,0,0,88,61,40,14,0,8,10,0,5,6,143,8,4,15,0,4,14,7,10,6,73,901,642,1416,583,882,1496,832,791,99,7640,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,3,7,16,0,3,4,0,0,0,0,4,14,22,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,5,0,5,12,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0
213051362,48,80,29,8,29,16,0,5,7,238,41,62,16,14,18,11,0,3,0,167,19,45,8,7,7,4,0,0,3,95,33,70,8,0,10,3,0,8,3,127,12,18,4,0,0,0,0,0,0,37,7,48,0,3,4,0,0,0,0,70,0,0,6,9,6,5,0,6,10,34,448,558,356,673,372,1329,161,444,48,4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,4,0,10,7,0,0,0,0,0,0,0,0,5,9,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0
