POW_SA2_CODE_2021,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
213011335,0,0,0,0,0,0,0,0,0,0,4,6,0,0,6,0,3,0,0,3,0,0,0,0,3,3,4,0,0,8,0,3,0,0,4,0,3,0,0,5,0,0,0,0,5,0,0,0,0,5,0,4,0,0,5,0,0,0,0,0,0,0,0,0,5,18,30,5,0,55,9,90,8,4,115,214,305,21,16,564,635,363,60,17,1082,567,423,99,23,1107,408,362,68,19,854,349,304,18,8,679,376,300,13,9,701,331,227,17,9,581,260,200,39,3,500,197,165,31,4,396,63,78,16,0,156,16,27,0,3,51,0,10,0,0,14,3422,2853,406,123,6808,0,0,0,0,0,0,6,0,0,5,4,0,0,0,3,6,3,0,0,9,5,0,0,0,9,0,0,0,0,3,4,4,0,0,6,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011336,0,3,0,0,3,5,0,0,0,4,4,5,0,0,10,0,4,6,0,7,3,4,0,0,9,7,0,0,0,8,0,9,3,0,16,5,5,0,0,10,0,11,0,0,12,5,8,0,0,14,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,31,58,13,0,98,20,266,29,0,320,222,365,29,27,642,577,277,43,31,933,598,293,70,24,982,579,310,45,25,964,548,267,22,13,860,542,257,24,9,837,489,233,15,16,750,359,211,22,10,600,259,155,23,14,454,94,85,20,4,202,25,48,4,0,78,12,26,4,0,44,4342,2792,349,181,7668,0,3,0,0,3,3,7,0,3,11,3,4,0,0,8,5,0,0,0,7,0,0,0,0,6,3,3,0,0,4,4,0,0,0,4,5,0,0,4,8,3,0,0,0,9,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
213011337,0,4,0,0,4,0,0,0,0,0,0,4,0,0,9,0,3,3,0,8,0,3,0,0,0,8,0,0,0,8,3,0,0,0,4,7,4,3,0,9,4,0,0,0,3,0,0,0,0,8,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,23,34,3,0,60,46,97,12,6,156,199,158,14,10,387,330,163,19,16,521,413,171,34,20,629,377,144,11,16,544,355,117,16,11,496,385,137,14,9,543,382,125,9,16,536,332,128,21,8,493,212,137,18,9,383,73,52,7,0,132,23,22,4,0,49,5,15,0,0,21,3131,1464,175,119,4887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,3,0,5,0,0,3,3,0,0,5,3,7,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
213011338,0,4,0,0,4,4,0,0,0,5,7,3,0,0,12,3,0,4,0,7,0,0,0,0,9,5,3,0,0,7,11,7,0,0,20,7,7,0,0,12,7,5,0,0,13,8,9,3,0,17,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,51,40,15,3,111,85,156,9,11,257,454,323,21,31,831,903,359,36,49,1345,1149,289,51,43,1532,1128,282,29,28,1473,1058,249,30,21,1360,1071,234,30,25,1357,978,254,41,18,1290,892,196,35,16,1141,594,178,20,10,803,202,88,20,4,308,37,38,10,0,86,11,10,0,0,22,8565,2652,329,260,11807,0,0,0,0,0,5,0,0,0,7,8,0,0,4,6,6,0,0,0,10,8,0,0,5,13,0,0,0,0,6,10,3,0,0,13,8,3,0,0,10,6,3,0,0,18,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
213011339,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,0,0,0,0,0,0,0,5,21,0,0,28,7,128,14,0,150,61,69,9,7,146,117,75,13,4,202,122,102,14,4,243,109,90,13,8,217,68,82,12,9,170,100,86,0,3,191,112,83,0,0,200,76,75,13,0,170,52,73,5,0,125,17,32,0,0,47,4,15,0,0,18,0,3,0,0,4,845,916,96,40,1898,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011340,0,4,5,0,3,0,8,0,0,8,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,4,4,0,0,6,0,4,0,0,5,0,0,0,0,10,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,9,38,6,0,60,29,709,125,12,877,169,539,85,22,814,254,227,47,25,547,217,175,34,5,432,224,175,27,3,427,179,158,15,7,357,209,190,28,7,425,200,182,20,3,402,200,159,23,0,385,124,123,25,9,274,46,53,13,0,114,8,22,4,0,38,3,4,0,0,10,1843,2707,446,90,5093,0,8,4,0,7,4,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011569,0,0,0,0,5,0,5,0,0,0,0,5,0,0,5,0,8,0,0,8,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,7,21,3,0,34,16,253,27,7,300,110,196,21,4,336,207,133,17,9,366,218,112,18,11,361,208,149,22,6,389,197,124,9,10,332,209,121,5,3,336,181,97,12,6,297,129,87,13,0,231,95,72,17,5,181,36,27,4,0,71,0,6,0,0,9,0,5,0,0,5,1613,1371,174,71,3226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011570,0,8,0,0,11,6,9,0,0,13,6,9,0,0,13,8,7,0,0,14,3,3,0,0,11,5,8,0,0,12,8,3,0,0,12,11,5,0,0,15,4,3,0,0,9,3,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,50,58,14,3,122,117,232,27,10,395,595,456,29,30,1105,1055,360,61,50,1524,1293,368,58,44,1759,1384,379,49,37,1850,1252,278,30,17,1578,1185,222,23,13,1453,1054,200,27,16,1301,814,146,21,11,995,517,130,33,10,694,177,71,14,5,268,23,18,0,0,51,3,10,3,0,13,9466,2877,387,252,12980,0,4,0,0,3,0,0,0,0,0,4,0,0,0,8,8,0,0,0,10,9,5,0,0,14,3,3,0,0,11,7,0,0,0,7,4,0,0,0,12,6,0,0,0,6,4,0,0,0,4,0,0,0,0,5,0,0,0,0,0
213021341,0,0,0,0,4,0,3,0,0,3,0,0,0,0,6,0,3,0,0,3,4,0,0,0,7,0,0,0,0,3,0,3,4,0,9,4,5,4,0,10,4,3,0,0,12,0,3,0,0,5,3,0,0,0,5,0,4,0,0,4,0,0,0,0,0,20,32,11,0,66,47,138,25,6,219,306,242,26,9,586,588,192,23,24,822,695,177,35,31,941,736,225,36,20,1023,661,206,25,15,905,701,186,16,7,909,710,183,29,14,929,572,188,17,8,791,396,148,30,4,577,124,99,16,0,240,28,34,3,0,64,0,18,3,0,28,5565,2056,278,145,8042,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,5,0,0,0,6,0,6,0,0,7,4,0,0,0,7,7,4,0,0,13,3,0,0,0,3,4,0,0,0,3,8,0,0,0,6,0,0,0,0,0,4,0,0,0,3
213021342,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,8,0,0,8,0,3,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,25,7,255,20,0,285,61,131,7,6,202,80,84,12,9,184,128,94,25,11,259,108,118,10,9,246,126,110,8,0,247,111,89,6,6,208,101,89,10,3,203,77,101,10,0,187,57,92,8,0,156,17,38,0,0,57,3,8,0,0,17,0,5,0,0,3,871,1204,121,43,2238,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021343,0,5,4,0,11,0,3,0,0,4,0,3,0,0,4,3,0,3,0,8,4,4,0,0,6,4,0,0,0,8,4,5,0,0,15,3,0,0,0,4,3,6,0,0,6,0,5,0,0,12,5,3,0,0,3,0,3,0,0,3,0,4,3,0,6,38,40,15,6,92,68,456,55,8,589,404,532,67,34,1040,971,421,43,22,1457,1045,373,77,47,1529,1171,350,55,21,1597,1046,289,36,27,1394,997,227,33,16,1271,928,197,39,19,1184,766,214,32,17,1019,471,165,22,7,663,173,90,16,0,281,33,37,7,0,81,7,15,5,3,29,8066,3368,481,207,12125,0,5,0,0,3,0,0,0,0,3,0,3,0,0,5,4,0,0,3,5,9,0,0,0,15,4,0,0,0,7,3,3,0,0,7,7,0,0,0,12,10,5,0,0,17,0,0,3,0,4,5,3,0,0,8,0,0,0,0,0
213021344,0,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,3,0,3,0,8,0,0,8,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,10,20,3,0,36,26,94,26,7,146,153,191,23,7,372,341,174,17,10,557,457,161,32,11,668,444,194,28,6,670,400,168,13,11,591,446,151,14,10,622,394,143,14,12,563,350,125,22,5,506,189,117,21,3,332,69,53,15,6,138,15,20,0,0,40,9,7,0,0,17,3299,1599,228,87,5208,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,6,0,0,3,3,4,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
213021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,21,13,13,0,0,28,23,18,3,4,53,22,7,5,0,26,27,23,3,5,54,28,16,0,0,52,22,19,4,0,49,26,9,0,0,36,9,13,0,0,27,8,14,5,0,28,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,184,172,21,7,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021346,0,5,0,0,3,0,3,0,0,8,0,4,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,5,0,0,3,5,3,0,0,9,4,3,0,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,17,33,9,0,61,43,242,55,7,346,276,358,55,17,706,461,217,26,28,733,502,203,29,13,749,467,212,47,10,738,391,209,23,5,634,442,244,24,11,723,458,244,24,13,742,399,230,27,4,660,252,209,28,4,493,103,118,16,0,243,28,63,4,0,88,12,33,0,0,51,3844,2591,366,103,6899,0,0,0,0,0,0,3,0,0,11,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,8,5,0,0,7,3,3,0,0,4,0,4,0,0,7,5,4,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
213031347,0,3,0,0,3,0,3,0,0,5,6,3,0,0,4,0,5,0,0,5,0,0,0,0,0,3,0,0,0,4,6,0,0,0,3,5,7,0,0,8,3,0,0,0,3,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,13,24,0,3,46,22,227,35,6,295,221,512,38,19,794,421,374,31,25,853,470,294,42,15,826,432,289,29,21,772,433,239,17,13,698,376,230,19,8,640,366,231,17,12,626,334,199,19,5,556,191,154,17,3,365,83,75,14,0,175,17,17,5,0,41,6,14,0,0,19,3385,2847,282,132,6652,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,5,0,0,0,8,0,4,0,0,4,0,0,0,0,3,0,0,0,0,3,4,3,0,0,10,3,3,0,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0
213031348,0,0,0,0,0,0,15,0,0,13,0,12,4,0,14,10,13,3,0,27,3,4,4,0,11,6,7,4,0,18,10,5,0,0,14,9,10,0,0,14,4,4,0,0,11,7,5,3,0,17,5,6,0,0,11,0,3,0,0,3,0,0,0,0,4,59,83,20,0,168,39,315,43,13,407,452,604,50,33,1141,1179,614,92,60,1932,1484,639,157,37,2315,1314,644,110,36,2105,1144,572,68,24,1808,1088,542,44,24,1699,987,480,43,16,1527,799,406,48,13,1268,559,392,55,7,1008,186,186,39,6,419,51,70,12,0,135,16,19,5,3,37,9282,5474,769,268,15797,0,0,0,0,0,6,3,0,4,11,7,3,0,3,8,6,4,0,8,17,6,0,0,7,11,4,5,0,0,11,5,3,0,0,15,8,0,0,0,9,5,0,0,0,9,7,3,0,0,10,6,3,0,0,3,0,0,0,0,3
213031349,0,4,3,0,4,0,3,0,0,3,0,6,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,4,0,7,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,12,0,39,25,521,170,3,716,247,1060,232,24,1566,367,452,81,23,916,359,259,53,14,683,284,189,43,12,533,231,162,22,5,418,183,177,25,6,392,182,183,29,9,400,156,147,29,3,333,94,110,20,6,227,32,44,11,4,94,4,21,3,0,31,4,5,0,0,13,2167,3320,722,119,6327,0,5,4,0,8,0,4,0,0,7,0,3,0,0,5,0,4,0,0,6,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213031350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,16,0,66,0,0,71,40,97,18,0,147,70,74,8,0,151,81,75,9,6,171,112,68,3,0,186,106,63,6,5,173,84,72,5,0,156,85,54,4,0,142,54,61,6,0,130,32,36,4,0,72,16,16,4,0,36,0,6,4,0,10,0,6,0,0,6,683,688,70,13,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213031351,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,4,5,0,12,0,0,0,0,3,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,11,4,43,14,86,7,4,108,185,196,17,13,410,424,168,18,19,629,531,177,23,8,737,534,155,24,19,737,470,144,13,13,638,526,144,14,9,692,489,129,25,6,646,457,121,15,7,596,308,105,23,5,439,129,51,16,4,196,32,30,5,0,71,8,13,0,0,12,4103,1507,196,118,5920,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,6,5,0,0,5,0,4,0,0,8,4,0,0,0,4,3,0,0,0,0,7,4,0,0,13,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
213031352,0,4,0,0,0,0,4,0,0,3,0,0,0,0,5,0,6,0,0,4,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,7,6,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,15,19,8,0,42,19,304,33,5,356,166,338,31,11,551,412,249,44,18,724,480,220,35,13,744,454,211,28,12,703,413,202,12,11,636,420,160,17,11,604,382,183,15,5,577,287,132,20,6,441,187,109,13,0,307,69,57,5,3,131,15,17,0,4,42,0,11,0,0,14,3319,2183,251,90,5838,0,5,0,0,3,0,0,0,4,6,3,4,0,0,9,3,3,0,0,6,3,0,0,0,3,0,0,0,0,3,6,0,0,0,6,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041353,0,9,0,0,5,0,8,0,0,11,0,4,0,0,4,6,5,0,0,9,0,4,0,0,0,3,0,0,0,8,7,7,0,0,13,4,4,0,0,11,3,0,0,0,8,0,8,0,0,11,0,5,0,0,5,0,3,0,0,0,0,0,0,0,3,27,54,9,6,90,94,411,43,10,559,297,269,33,21,619,392,213,46,18,672,431,239,56,17,739,383,273,29,22,705,412,238,18,19,693,418,208,19,13,656,385,247,29,9,667,274,243,26,10,545,182,172,15,13,384,79,97,5,3,192,29,36,5,3,69,8,17,0,0,30,3387,2667,327,158,6536,0,6,0,3,8,4,0,0,0,8,0,4,0,0,9,4,3,0,0,5,0,3,0,0,3,3,5,0,0,8,0,0,0,0,0,3,0,0,0,3,0,3,0,0,6,9,5,0,0,12,0,3,0,0,8,0,0,0,0,0
213041358,0,9,3,0,10,0,4,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,4,0,5,0,7,0,0,5,0,5,0,0,0,4,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,26,11,5,54,31,393,55,14,487,135,314,50,8,508,266,172,37,15,486,264,182,40,13,505,223,198,27,9,461,212,152,19,7,390,188,151,15,5,358,151,124,12,8,302,114,94,13,6,225,62,93,14,4,173,20,40,4,0,70,5,15,0,0,22,0,5,0,0,5,1666,1944,282,89,3978,0,0,0,0,5,0,0,0,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041359,0,9,0,0,7,3,0,0,0,8,0,4,0,0,11,4,0,0,0,7,3,0,0,0,4,3,0,6,0,13,10,0,0,0,12,4,3,0,0,8,7,7,0,0,12,3,3,0,0,16,5,0,0,0,4,3,0,0,0,0,0,0,0,0,0,50,34,11,4,102,144,306,30,14,495,660,475,29,47,1204,1173,423,57,60,1711,1292,416,82,36,1822,1321,365,62,46,1790,1016,258,27,21,1325,936,232,31,11,1210,801,164,33,13,1015,548,138,40,12,735,338,111,14,8,472,105,52,13,0,168,19,14,6,0,42,0,3,0,0,7,8362,2962,413,266,12002,0,0,0,0,6,0,6,0,0,4,3,0,0,0,8,13,0,0,0,18,7,0,0,0,17,7,0,0,3,12,8,4,0,0,6,4,3,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,0,21,20,228,10,3,259,52,116,5,7,182,109,56,7,5,174,133,82,11,4,235,134,98,14,11,251,159,126,9,8,303,134,121,4,0,257,91,88,9,0,197,59,76,0,5,141,39,39,0,0,77,13,16,5,0,31,0,6,0,0,7,0,4,0,0,3,945,1054,83,47,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,123,3,3,139,16,52,0,5,72,37,27,3,3,71,32,33,5,0,72,41,29,0,0,75,38,38,4,0,81,27,28,0,0,59,23,33,0,0,51,23,15,0,0,44,9,12,3,0,30,3,9,0,0,14,0,0,0,0,4,0,0,0,0,0,263,393,32,23,712,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,19,0,0,15,18,17,0,0,37,44,12,4,0,56,35,24,3,4,60,48,37,8,3,91,41,32,7,0,87,33,29,6,0,65,17,20,4,0,37,5,9,0,0,15,5,7,0,0,7,0,8,0,0,10,0,0,0,0,4,0,0,0,0,0,251,197,28,6,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
