POW_SA2_CODE_2021,OIDNS_400_499_H_0,OIDNS_400_499_H_1_19,OIDNS_400_499_H_20_29,OIDNS_400_499_H_30_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40_44,OIDNS_400_499_H_45_49,OIDNS_400_499_H_50ov,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_19,OIDNS_500_649_H_20_29,OIDNS_500_649_H_30_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40_44,OIDNS_500_649_H_45_49,OIDNS_500_649_H_50ov,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_19,OIDNS_650_799_H_20_29,OIDNS_650_799_H_30_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40_44,OIDNS_650_799_H_45_49,OIDNS_650_799_H_50ov,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_19,OIDNS_800_999_H_20_29,OIDNS_800_999_H_30_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40_44,OIDNS_800_999_H_45_49,OIDNS_800_999_H_50ov,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_19,OIDNS_1000_1249_H_20_29,OIDNS_1000_1249_H_30_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40_44,OIDNS_1000_1249_H_45_49,OIDNS_1000_1249_H_50ov,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_19,OIDNS_1250_1499_H_20_29,OIDNS_1250_1499_H_30_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40_44,OIDNS_1250_1499_H_45_49,OIDNS_1250_1499_H_50ov,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_19,OIDNS_1500_1749_H_20_29,OIDNS_1500_1749_H_30_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40_44,OIDNS_1500_1749_H_45_49,OIDNS_1500_1749_H_50ov,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_19,OIDNS_1750_1999_H_20_29,OIDNS_1750_1999_H_30_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40_44,OIDNS_1750_1999_H_45_49,OIDNS_1750_1999_H_50ov,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot,OIDNS_2000_2999_H_0,OIDNS_2000_2999_H_1_19,OIDNS_2000_2999_H_20_29,OIDNS_2000_2999_H_30_34,OIDNS_2000_2999_H_35_39,OIDNS_2000_2999_H_40_44,OIDNS_2000_2999_H_45_49,OIDNS_2000_2999_H_50ov,OIDNS_2000_2999_H_NS,OIDNS_2000_2999_H_Tot,OIDNS_3000_3499_H_0,OIDNS_3000_3499_H_1_19,OIDNS_3000_3499_H_20_29,OIDNS_3000_3499_H_30_34,OIDNS_3000_3499_H_35_39,OIDNS_3000_3499_H_40_44,OIDNS_3000_3499_H_45_49,OIDNS_3000_3499_H_50ov,OIDNS_3000_3499_H_NS,OIDNS_3000_3499_H_Tot,OIDNS_3500mo_H_0,OIDNS_3500mo_H_1_19,OIDNS_3500mo_H_20_29,OIDNS_3500mo_H_30_34,OIDNS_3500mo_H_35_39,OIDNS_3500mo_H_40_44,OIDNS_3500mo_H_45_49,OIDNS_3500mo_H_50ov,OIDNS_3500mo_H_NS,OIDNS_3500mo_H_Tot,OIDNS_PINS_H_0,OIDNS_PINS_H_1_19,OIDNS_PINS_H_20_29,OIDNS_PINS_H_30_34,OIDNS_PINS_H_35_39,OIDNS_PINS_H_40_44,OIDNS_PINS_H_45_49,OIDNS_PINS_H_50ov,OIDNS_PINS_H_NS,OIDNS_PINS_H_Tot,OIDNS_Tot_H_0,OIDNS_Tot_H_1_19,OIDNS_Tot_H_20_29,OIDNS_Tot_H_30_34,OIDNS_Tot_H_35_39,OIDNS_Tot_H_40_44,OIDNS_Tot_H_45_49,OIDNS_Tot_H_50ov,OIDNS_Tot_H_NS,OIDNS_Tot_H_Tot,Tot_NNI_H_0,Tot_NNI_H_1_19,Tot_NNI_H_20_29,Tot_NNI_H_30_34,Tot_NNI_H_35_39,Tot_NNI_H_40_44,Tot_NNI_H_45_49,Tot_NNI_H_50ov,Tot_NNI_H_NS,Tot_NNI_H_Tot,Tot_1_149_H_0,Tot_1_149_H_1_19,Tot_1_149_H_20_29,Tot_1_149_H_30_34,Tot_1_149_H_35_39,Tot_1_149_H_40_44,Tot_1_149_H_45_49,Tot_1_149_H_50ov,Tot_1_149_H_NS,Tot_1_149_H_Tot,Tot_150_299_H_0,Tot_150_299_H_1_19,Tot_150_299_H_20_29,Tot_150_299_H_30_34,Tot_150_299_H_35_39,Tot_150_299_H_40_44,Tot_150_299_H_45_49,Tot_150_299_H_50ov,Tot_150_299_H_NS,Tot_150_299_H_Tot,Tot_300_399_H_0,Tot_300_399_H_1_19,Tot_300_399_H_20_29,Tot_300_399_H_30_34,Tot_300_399_H_35_39,Tot_300_399_H_40_44,Tot_300_399_H_45_49,Tot_300_399_H_50ov,Tot_300_399_H_NS,Tot_300_399_H_Tot,Tot_400_499_H_0,Tot_400_499_H_1_19,Tot_400_499_H_20_29,Tot_400_499_H_30_34,Tot_400_499_H_35_39,Tot_400_499_H_40_44,Tot_400_499_H_45_49,Tot_400_499_H_50ov,Tot_400_499_H_NS,Tot_400_499_H_Tot,Tot_500_649_H_0,Tot_500_649_H_1_19,Tot_500_649_H_20_29,Tot_500_649_H_30_34,Tot_500_649_H_35_39,Tot_500_649_H_40_44,Tot_500_649_H_45_49,Tot_500_649_H_50ov,Tot_500_649_H_NS,Tot_500_649_H_Tot,Tot_650_799_H_0,Tot_650_799_H_1_19,Tot_650_799_H_20_29,Tot_650_799_H_30_34,Tot_650_799_H_35_39,Tot_650_799_H_40_44,Tot_650_799_H_45_49,Tot_650_799_H_50ov,Tot_650_799_H_NS,Tot_650_799_H_Tot
201021009,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,5,0,6,9,0,7,8,34,6,0,6,0,0,3,0,0,4,23,8,68,3,0,6,0,0,0,0,85,13,81,10,4,0,0,0,6,0,106,7,46,12,0,7,6,0,0,0,82,8,50,28,0,8,13,0,6,3,123,13,36,47,14,13,17,4,9,3,152,22,38,45,35,41,31,3,12,0,235
201021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,0,0,0,4,0,0,7,6,21,3,5,0,0,0,0,0,9,0,20,8,50,3,0,0,5,0,4,0,72,4,48,7,3,3,0,0,10,6,76,12,52,14,4,0,3,0,18,8,100,10,38,27,12,13,5,3,9,0,117,11,57,76,20,18,20,3,20,0,225,20,35,43,33,36,24,7,20,3,229
201021011,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,6,3,9,11,4,8,3,0,9,16,61,0,13,7,3,0,8,0,5,0,41,28,70,0,0,0,4,0,0,0,115,25,104,24,5,3,4,4,8,4,177,19,89,30,8,8,13,6,13,6,184,26,100,47,11,9,11,4,17,4,227,34,137,86,32,19,28,3,16,4,369,30,95,109,60,36,39,17,19,7,428
201021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,4,3,18,5,10,3,0,6,3,0,9,0,32,6,22,0,0,0,0,0,0,0,38,6,26,0,0,0,4,0,4,0,49,10,22,15,5,0,3,0,4,0,61,3,19,8,4,4,9,4,3,5,64,6,23,25,3,12,10,5,24,3,107,0,24,19,10,7,16,3,16,3,94
201031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,11,17,0,6,5,3,0,0,0,10,0,19,5,14,3,0,0,0,0,5,5,35,5,10,3,0,7,3,0,9,0,32,0,21,9,3,3,3,3,5,3,46,6,19,14,3,0,4,0,19,6,62,9,18,20,11,8,9,0,12,0,87,3,13,19,12,13,12,7,9,0,93
201031014,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,0,0,3,0,0,7,25,0,0,4,0,0,0,0,14,0,22,5,26,3,0,0,0,0,3,0,38,8,19,4,0,0,4,0,0,0,36,0,28,5,0,0,0,3,3,3,44,3,24,6,6,0,11,0,9,0,60,8,26,22,4,10,9,0,20,3,101,3,19,25,22,15,11,5,17,5,120
201031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,11,0,7,0,4,0,0,0,0,0,15,3,15,0,0,0,0,0,0,0,20,8,14,4,0,0,3,0,0,0,27,3,20,4,3,0,4,0,0,0,33,0,15,7,0,3,8,0,0,0,29,0,18,8,7,4,8,0,10,0,64,0,4,12,4,9,16,9,13,3,67
201031016,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,11,0,0,0,0,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,8,9,8,4,14,11,0,3,29,75,6,8,0,0,4,0,0,4,0,22,24,112,3,0,3,0,0,0,9,155,11,78,18,0,0,8,0,3,3,122,23,87,19,11,5,3,0,10,6,162,15,79,47,9,8,10,0,9,3,172,38,98,108,45,27,16,8,5,5,348,26,76,101,87,125,36,11,21,5,475
201031017,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,4,14,4,0,3,0,0,0,0,0,3,15,0,8,0,0,0,8,0,7,0,23,0,21,0,4,0,9,0,3,3,35,8,18,10,0,0,8,0,9,0,51,5,24,13,4,4,10,3,5,0,65,3,18,23,11,5,14,0,7,0,84,0,18,15,15,16,13,8,11,0,95
202011018,0,4,0,0,0,0,0,0,15,14,0,12,0,0,0,3,0,0,11,27,4,10,6,4,5,6,0,0,7,32,3,0,8,3,4,4,3,0,9,34,0,0,0,0,19,10,0,0,3,37,0,0,0,0,13,5,0,3,0,25,0,0,0,0,11,0,0,0,0,22,0,0,0,0,6,6,0,0,0,19,0,0,0,0,5,3,5,4,3,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,5,0,0,0,0,5,3,0,0,28,43,20,42,18,19,68,43,11,16,95,332,26,28,3,5,5,7,0,9,13,95,110,522,8,5,0,0,0,6,5,656,92,447,60,9,8,8,3,4,8,634,76,376,94,12,20,8,6,4,15,613,101,433,223,40,38,31,9,14,27,910,130,533,523,146,126,66,15,25,47,1613,149,368,593,343,360,141,32,56,27,2068
202011019,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,7,3,0,3,12,36,3,4,3,0,0,0,0,0,0,13,6,108,0,0,0,0,0,0,6,120,11,68,8,3,0,5,0,0,5,99,14,43,13,0,5,7,0,0,4,86,13,60,28,5,12,9,0,9,0,128,15,65,67,20,28,19,4,5,3,222,10,38,67,50,57,35,4,5,3,263
202011020,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,6,0,4,0,3,5,0,0,0,4,16,0,0,0,0,4,0,0,3,6,17,0,0,0,0,0,7,0,0,5,12,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,8,13,13,4,16,16,4,11,36,111,4,12,0,0,0,0,0,3,0,24,22,203,4,0,0,0,0,0,5,237,15,168,23,3,0,4,0,0,3,214,19,130,32,8,0,4,0,3,9,213,21,114,44,16,22,21,0,3,9,250,35,153,188,33,47,41,10,12,8,531,33,89,167,128,178,119,17,23,11,759
202011021,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0,5,3,0,3,8,30,3,4,0,0,0,0,0,0,0,10,3,34,6,0,0,0,0,0,0,49,3,49,5,0,0,0,0,0,0,56,5,28,6,0,0,0,0,0,4,45,4,41,20,5,0,0,0,0,3,78,6,44,65,11,5,8,0,5,0,153,11,45,37,29,23,21,3,4,0,166
202011022,3,0,0,0,0,0,0,0,4,12,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,9,4,3,0,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,6,0,0,5,0,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,13,4,10,9,4,19,14,5,13,24,107,6,15,3,3,0,0,0,3,6,35,36,300,6,3,0,0,0,0,4,355,30,234,46,3,3,3,0,0,4,333,23,163,47,11,4,0,0,4,0,253,32,148,105,22,22,13,0,3,9,364,30,189,242,58,68,31,12,19,9,656,53,97,210,142,170,88,13,32,11,813
202011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,13,0,0,0,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,22,4,20,0,0,0,0,0,0,0,24,0,14,9,0,0,5,0,0,0,31,0,18,6,0,9,11,0,0,0,48,9,31,18,0,10,8,5,3,0,75,3,12,18,8,9,7,0,10,0,75
202011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,4,0,0,8,24,0,3,0,0,0,3,0,0,0,12,4,62,6,0,0,0,0,0,0,71,8,47,10,0,0,4,4,0,6,68,4,38,11,3,0,3,0,0,0,58,5,31,20,6,7,6,0,0,0,65,4,37,43,17,12,11,4,3,3,134,8,26,35,30,38,11,0,6,0,142
202011025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,4,7,3,0,0,8,10,3,7,16,61,0,7,0,0,0,3,0,4,5,19,12,100,3,0,3,0,0,0,5,127,9,71,7,4,0,4,0,5,5,105,7,67,19,5,3,8,6,0,3,120,16,57,32,11,14,11,3,4,0,140,20,63,101,41,37,18,6,7,6,294,20,49,76,63,101,57,5,7,4,387
202021026,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,5,0,0,0,10,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,5,5,0,4,7,10,0,0,12,48,0,3,4,0,0,0,0,0,0,15,6,8,4,0,0,0,0,0,0,19,6,8,7,0,0,4,0,0,0,33,0,26,5,0,4,3,0,0,0,51,0,28,16,7,3,7,3,0,0,67,7,22,30,12,16,9,5,11,3,122,11,28,23,20,65,43,5,14,6,228
202021027,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,4,0,0,4,19,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,15,5,17,3,4,17,21,8,10,27,103,0,14,3,0,0,0,0,4,0,25,21,155,3,0,0,4,0,0,0,191,16,123,16,9,0,0,0,0,0,166,7,135,37,10,4,8,0,5,8,216,22,141,78,18,15,19,3,7,5,303,28,140,152,53,40,27,5,7,7,458,39,126,157,108,117,87,18,25,11,686
202021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,5,0,3,6,31,3,6,0,3,0,10,0,4,0,29,7,47,4,0,0,0,0,3,0,64,10,33,12,0,5,8,0,0,3,75,9,55,23,3,0,8,0,10,0,114,14,45,25,8,3,6,5,11,3,107,14,41,47,19,16,23,6,14,4,192,7,34,42,26,23,27,5,17,4,186
202021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,8,0,0,0,3,0,4,3,25,0,9,0,0,0,0,0,3,0,18,5,28,0,0,0,0,0,4,0,42,6,23,0,5,0,3,0,3,0,37,4,29,13,3,4,4,0,3,0,58,0,33,27,5,0,6,6,7,0,82,6,25,45,21,9,18,0,9,6,120,9,29,23,12,24,28,0,21,4,137
202021030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,7,4,10,3,8,10,9,5,8,13,71,7,12,0,3,0,0,5,12,4,46,32,140,4,0,3,5,0,3,4,193,21,123,8,8,4,4,0,0,6,173,16,105,38,5,4,5,6,3,8,195,10,113,38,12,4,9,3,8,4,217,32,123,126,41,25,37,6,21,8,420,26,97,122,83,60,57,11,26,0,473
202021031,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,8,9,0,3,5,0,5,7,40,5,3,0,0,0,4,0,7,0,18,25,106,4,0,4,0,0,0,5,139,13,84,13,3,0,0,0,0,6,115,12,64,13,5,3,0,0,3,0,94,17,64,31,5,4,4,0,7,3,137,9,66,61,15,13,6,0,4,3,185,10,49,47,32,34,29,4,9,3,220
202031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,10,4,0,0,0,0,0,11,29,4,5,5,0,0,3,0,4,0,21,4,19,7,0,0,0,0,0,0,34,0,20,5,0,5,0,0,0,4,27,0,16,5,7,0,7,0,11,0,46,6,22,14,4,4,4,0,7,0,55,3,29,11,3,8,14,4,12,5,82,4,13,21,7,11,22,0,17,0,99
202031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,9,0,0,0,0,0,0,0,0,4,11,3,5,3,0,3,6,0,11,26,47,3,16,3,0,0,4,4,26,5,67,3,52,6,0,0,3,0,7,5,76,9,39,10,0,0,4,5,18,5,89,3,50,12,6,7,12,5,15,0,110,7,43,39,10,4,10,4,23,5,141,13,63,47,22,13,14,9,43,13,227,12,33,45,31,31,39,14,51,14,271
203011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,7,6,0,5,27,0,5,0,0,0,5,0,0,0,19,3,63,0,6,0,0,0,0,0,77,0,51,3,0,0,0,0,4,4,69,7,49,15,3,3,5,0,5,0,91,3,38,24,7,10,7,0,4,0,99,8,50,52,17,12,11,0,0,0,147,8,33,40,46,28,18,0,12,0,183
