POW_SA2_CODE_2021,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
213011569,0,0,0,80,86,3,0,0,0,93,66,7,6,0,0,76,69,3,10,0,0,80,61,7,6,0,0,73,73,0,9,4,0,82,46,0,3,0,0,49,37,3,0,0,0,38,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,573,22,30,5,5,630,152,0,0,0,0,149,107,0,3,0,0,108,58,0,7,0,0,74,59,0,7,0,0,69,98,7,6,0,0,111,75,3,9,0,0,88,76,0,3,0,0,81,61,7,4,0,0,77,54,3,4,0,0,65,43,0,5,0,0,49,22,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,814,26,45,7,6,894,90,0,7,3,0,111,26,3,4,0,3,35,1504,57,86,18,10,1671,16,0,0,0,0,16,110,3,3,0,0,112,183,15,12,0,0,209,196,13,8,0,5,221,172,25,13,4
213011570,0,0,0,280,317,11,0,0,0,332,325,14,3,0,0,335,280,12,0,0,0,291,277,7,4,3,0,299,248,9,4,0,0,261,183,7,0,0,0,191,98,0,0,0,0,105,14,3,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,2220,63,23,8,3,2310,117,0,0,0,0,116,160,0,5,0,0,162,130,4,3,0,0,138,163,8,4,0,0,179,205,11,5,4,0,223,146,11,4,7,0,160,126,5,0,4,0,140,117,0,4,0,0,128,78,3,0,0,0,83,65,3,3,5,0,70,22,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,3,1323,41,35,16,5,1421,156,5,5,0,3,169,69,3,0,8,5,83,3769,113,57,27,18,3984,120,0,0,0,0,122,589,0,5,0,0,603,1030,19,16,0,0,1066,1214,66,21,0,0,1304,1277,94,15,4
213021341,0,0,0,180,182,3,5,0,0,188,149,4,0,0,0,157,162,14,8,0,0,186,186,13,7,0,0,210,194,12,5,0,3,213,151,9,8,0,0,162,66,6,8,6,0,74,20,0,0,0,0,25,8,0,0,0,0,11,0,0,0,0,0,0,1385,62,42,8,3,1504,80,0,0,0,0,80,120,0,0,0,0,123,75,0,6,0,0,81,93,7,0,0,0,108,130,10,19,0,0,164,113,7,11,0,0,135,99,10,7,6,0,122,111,8,13,4,0,138,109,12,9,7,0,132,75,3,8,0,0,99,31,0,14,6,0,46,9,0,3,0,0,18,4,0,0,0,0,5,1057,62,91,29,3,1249,119,6,8,3,6,143,39,5,0,6,0,51,2599,128,146,50,13,2941,45,0,0,0,0,44,297,0,3,0,0,306,567,13,11,0,0,594,656,29,18,0,0,701,672,47,17,4
213021342,4,0,0,47,61,0,6,0,0,62,45,3,3,0,0,56,53,7,9,0,0,67,46,4,5,0,0,56,52,0,3,0,0,57,35,3,4,0,0,44,28,0,0,0,0,27,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,397,24,30,4,0,453,143,0,0,0,0,141,68,0,3,0,0,76,45,0,3,0,0,54,63,7,7,0,0,78,74,4,12,0,0,90,72,0,12,0,0,87,63,3,9,0,0,72,60,3,5,0,0,69,74,4,9,0,0,87,51,6,11,3,0,70,19,7,0,0,0,27,5,0,4,0,0,5,4,0,0,0,0,4,734,33,69,19,0,858,66,0,12,0,0,83,23,0,0,0,0,24,1226,58,114,23,3,1420,7,0,0,0,0,7,56,0,0,0,0,58,71,5,8,0,0,85,104,19,3,6,0,128,82,14,9,0
213021343,0,0,0,308,267,8,3,6,0,280,258,5,13,0,0,282,253,9,9,3,0,274,238,8,7,0,3,256,212,10,9,0,0,235,177,9,5,0,0,182,91,0,0,0,0,94,29,0,5,0,0,36,4,0,0,0,0,5,0,0,0,0,0,0,1967,59,55,14,8,2106,249,0,5,0,0,249,251,0,5,0,0,254,166,9,9,4,0,181,191,4,9,0,0,202,197,5,15,4,0,221,155,4,20,3,0,179,128,6,9,5,0,143,109,3,11,0,0,122,112,10,12,3,0,135,77,3,6,4,0,91,35,0,0,0,0,43,9,3,0,4,0,14,5,5,0,0,0,9,1684,49,91,31,6,1857,229,3,16,5,0,256,67,4,5,0,10,84,3949,115,165,49,24,4299,68,0,0,0,0,68,396,3,0,0,0,406,939,15,15,0,0,974,967,58,25,6,3,1053,1076,68,33,6
213021344,4,0,0,108,127,3,11,0,0,140,95,14,9,0,0,121,96,5,12,0,0,119,89,14,21,4,0,126,88,20,11,0,0,127,70,11,3,0,0,90,31,3,7,3,0,41,8,0,0,0,0,11,4,0,0,0,0,3,0,0,0,0,0,0,762,81,87,9,0,943,50,0,0,0,0,50,91,0,3,4,0,97,88,0,9,0,0,95,80,5,15,6,0,105,100,10,31,0,0,145,92,18,16,3,0,127,79,3,18,3,0,113,57,7,22,0,0,89,52,7,15,3,0,75,43,9,17,3,0,71,16,0,0,0,0,22,4,5,0,0,0,11,0,0,0,0,0,4,751,66,150,26,4,1000,86,0,16,5,0,115,27,4,4,0,3,35,1636,153,247,39,12,2089,28,0,0,0,0,29,145,3,4,0,4,156,325,13,12,0,0,347,401,31,24,0,0,462,373,53,26,0
213021345,0,0,0,16,4,0,0,0,0,5,6,0,0,0,0,7,8,0,0,0,0,13,14,6,0,0,0,14,10,0,0,0,0,9,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,74,5,14,0,0,89,6,0,0,0,0,6,4,0,3,0,0,4,6,0,3,0,0,16,4,0,3,0,0,5,14,3,0,0,0,20,9,0,4,0,0,12,12,0,6,0,0,18,8,0,0,0,0,7,9,4,0,0,0,11,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,4,22,0,0,107,7,0,4,0,0,10,0,0,0,0,0,7,168,10,38,4,0,220,0,0,0,0,0,0,12,0,0,0,0,13,18,0,3,0,0,23,9,3,4,0,0,22,13,3,8,0
213021346,5,0,0,169,137,6,5,0,0,149,94,9,13,0,0,117,103,9,7,0,0,129,117,26,9,0,0,156,132,18,14,0,0,172,103,25,9,0,0,146,72,10,11,0,0,93,17,10,3,0,0,29,5,0,0,0,0,3,0,0,0,0,0,0,1035,126,80,10,4,1254,127,0,5,0,0,128,201,0,7,0,0,203,126,0,9,0,0,138,119,3,5,4,0,130,124,9,14,0,0,151,115,14,21,5,0,160,137,11,21,5,3,180,146,14,22,11,6,200,139,14,23,6,4,177,115,8,13,3,0,137,48,6,11,4,0,68,17,6,4,0,0,31,4,6,4,0,0,14,1421,92,154,42,6,1715,197,13,12,8,0,226,25,0,4,6,3,32,2671,234,245,62,13,3230,42,0,0,0,0,42,270,0,4,0,0,276,430,17,18,0,0,473,452,28,13,5,0,507,377,52,31,3
213031347,7,3,0,171,203,5,4,0,0,211,167,3,8,3,0,178,152,9,6,0,0,172,137,11,5,0,0,155,153,8,9,6,0,175,126,5,3,0,0,133,67,4,6,0,0,77,22,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1286,47,46,13,5,1394,129,0,0,0,0,135,244,0,4,0,0,248,146,3,8,0,0,163,163,9,14,8,0,193,161,12,18,7,0,198,140,9,8,3,0,162,155,9,9,0,0,177,153,14,8,6,0,171,131,8,3,0,0,142,90,0,7,0,0,105,34,0,0,0,0,35,10,3,0,0,0,8,5,0,0,0,0,5,1561,60,88,18,7,1732,158,4,11,0,4,173,46,7,0,3,0,58,3052,113,151,42,10,3354,29,0,0,0,0,24,220,0,3,0,0,227,384,24,27,3,4,428,431,21,18,4,0,473,375,29,27,5
213031348,12,0,0,666,706,6,14,0,0,728,570,18,11,3,0,600,501,15,18,0,0,540,545,17,23,4,0,594,475,15,14,6,0,511,382,22,17,0,0,419,247,16,5,5,0,266,67,4,3,0,0,80,6,0,0,0,0,12,5,0,0,0,0,12,4406,114,116,18,9,4666,174,0,0,0,0,182,343,0,0,0,0,349,367,4,9,3,0,383,401,9,25,0,0,440,451,13,33,3,0,494,377,14,24,0,0,418,409,9,16,3,0,435,332,7,13,4,0,362,293,4,27,4,5,324,254,3,12,0,0,273,123,3,6,3,0,135,37,3,0,0,0,42,8,0,0,0,0,8,3571,73,167,31,13,3848,499,6,17,4,3,530,115,3,0,3,14,134,8587,197,299,53,38,9182,39,0,0,0,0,39,447,0,6,5,0,460,1138,14,23,0,5,1186,1396,56,38,0,0,1497,1193,71,49,9
213031349,6,0,0,190,160,6,7,0,0,176,103,13,5,0,0,125,81,14,8,0,0,105,78,3,5,6,0,92,79,9,3,0,0,90,55,10,0,0,0,64,37,4,4,0,0,41,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,926,60,41,10,0,1033,370,0,0,0,0,368,725,0,0,0,0,727,296,0,5,0,3,312,144,5,14,4,0,165,111,7,11,0,0,133,109,7,7,0,0,128,132,3,10,0,0,138,133,6,4,0,0,148,102,10,3,0,0,122,66,8,8,0,0,81,23,0,4,0,0,24,3,0,0,0,0,13,0,0,0,0,0,0,2220,46,58,15,7,2351,508,5,9,0,5,533,52,0,0,3,9,59,3707,121,107,29,20,3975,25,0,0,0,0,25,239,0,4,0,0,247,351,14,7,0,0,365,310,31,24,0,0,366,236,29,23,0
213031350,0,0,0,37,21,0,7,0,0,27,39,0,12,0,0,56,35,9,6,0,0,50,21,3,9,0,0,40,27,9,0,0,0,37,18,5,4,0,0,25,7,0,3,0,0,13,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,223,34,52,4,4,311,46,0,0,0,0,41,50,0,3,0,0,51,42,0,6,0,0,46,44,0,9,0,0,50,33,6,13,0,0,45,32,6,12,3,0,48,35,6,10,0,0,52,29,3,4,0,0,41,37,0,3,0,0,45,27,0,5,0,0,31,14,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,384,17,67,8,0,476,43,3,5,0,0,52,4,0,0,0,0,7,647,58,120,14,5,844,0,0,0,0,0,0,36,0,0,0,0,40,60,0,3,0,0,68,54,13,16,0,0,85,73,18,19,0
213031351,3,0,0,122,136,9,9,0,0,147,117,5,7,0,0,138,119,3,4,0,0,130,138,12,10,5,0,161,124,5,3,0,0,137,95,6,3,0,0,106,51,3,0,0,0,58,13,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,969,50,51,7,4,1076,36,0,0,0,0,36,80,0,0,0,0,85,59,0,3,0,0,59,66,0,12,3,0,76,59,9,10,5,3,83,62,6,12,0,0,81,61,7,10,0,0,76,72,6,7,0,0,82,43,4,8,0,0,58,36,0,6,0,0,42,16,3,0,0,0,24,10,0,0,0,0,17,7,0,0,0,0,4,596,34,77,4,5,719,79,4,7,0,0,89,30,0,0,4,8,42,1672,90,133,19,13,1925,14,0,0,0,0,14,183,3,0,0,0,187,392,13,17,0,0,423,475,38,21,4,3,533,446,59,25,3
213031352,9,0,0,167,153,6,13,0,0,165,117,12,12,0,0,141,106,16,12,0,0,124,119,21,18,0,0,153,94,15,8,0,0,119,67,8,9,0,0,82,46,4,10,0,0,55,19,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,933,84,77,6,4,1100,158,0,7,4,0,166,176,0,8,0,0,184,120,4,13,0,0,129,111,4,20,3,0,140,99,11,11,0,0,128,107,15,25,0,0,147,82,13,15,5,0,112,87,8,15,6,0,117,65,4,10,3,0,78,44,5,4,0,0,59,19,0,7,0,0,28,8,0,0,0,0,13,0,0,0,0,0,0,1073,61,135,25,6,1300,128,10,14,5,3,152,33,0,0,0,0,34,2166,154,232,31,11,2590,20,0,0,0,0,20,163,3,4,0,0,166,387,16,21,0,0,422,420,43,22,0,0,481,374,53,32,0
213041353,5,0,0,187,152,9,3,5,0,169,121,13,11,6,0,145,169,21,5,0,0,199,168,10,10,4,0,202,145,14,6,5,0,177,88,13,8,0,0,101,69,6,6,4,0,82,13,6,3,0,0,26,0,0,0,3,0,8,0,0,0,0,0,5,1235,98,62,24,4,1426,243,0,0,0,0,245,160,0,5,4,0,168,117,6,17,0,0,136,164,3,18,6,0,190,188,11,19,6,0,221,158,11,27,6,0,202,134,13,17,0,0,165,153,21,17,7,0,194,153,8,15,4,0,187,108,12,3,12,0,133,41,4,6,3,5,63,5,5,0,0,0,15,3,0,4,5,0,7,1629,84,146,49,9,1919,192,4,15,3,6,222,58,7,0,4,5,75,3116,197,227,80,18,3642,95,0,0,0,0,95,289,7,12,0,0,306,343,35,23,0,0,398,349,53,37,5,3,443,285,57,29,6
213041358,0,0,0,156,124,9,4,0,0,134,106,0,6,0,0,113,110,4,9,0,0,128,99,3,6,0,0,107,99,0,5,0,0,112,66,0,5,0,0,75,40,0,0,0,0,41,12,0,0,0,0,12,3,0,0,0,0,4,0,0,0,0,0,0,880,26,38,4,0,950,272,0,0,0,0,272,200,0,3,0,0,205,111,0,0,0,0,113,130,0,7,0,0,148,143,3,6,3,0,161,117,4,6,4,0,133,118,0,0,5,5,126,91,11,10,0,0,108,77,3,7,0,0,82,56,3,5,0,0,63,16,3,0,0,0,19,6,0,0,0,0,10,0,0,0,0,0,0,1341,30,53,15,4,1438,216,0,14,4,0,237,32,0,0,0,0,42,2471,63,100,23,6,2657,31,0,0,0,0,31,134,0,7,0,0,137,240,13,16,0,0,266,227,22,20,0,0,264,180,19,19,4
213041359,4,0,0,368,369,14,0,6,0,391,314,17,10,4,0,340,270,10,4,0,0,289,277,14,5,0,0,297,250,8,0,3,0,268,141,7,0,0,0,152,70,8,0,4,0,84,22,0,0,0,0,19,4,0,0,0,0,6,0,0,0,0,0,0,2298,84,30,10,0,2433,168,0,4,0,0,164,157,0,5,0,4,165,155,3,6,0,0,168,179,12,8,9,0,214,168,17,14,12,0,209,130,11,10,7,0,156,114,4,5,0,3,133,83,9,0,4,0,97,59,0,6,0,0,70,52,4,0,0,0,61,20,9,0,5,0,27,6,0,5,0,0,11,0,0,0,0,0,0,1288,73,54,36,7,1468,205,8,6,0,0,227,78,3,0,6,7,93,3873,170,93,58,22,4213,146,0,0,0,0,150,650,4,6,0,3,665,1098,46,28,5,4,1177,1160,107,28,3,5,1307,1114,149,55,9
213041360,0,0,0,59,57,0,0,4,0,65,65,3,7,4,0,80,58,10,5,0,0,78,46,5,8,0,0,56,46,5,4,0,0,56,25,0,0,0,0,27,19,6,0,0,0,22,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,415,30,31,7,0,481,122,0,0,0,0,125,40,0,0,0,0,42,20,0,4,0,0,25,55,6,3,3,0,60,49,8,15,4,0,73,65,13,13,8,0,96,76,4,13,5,0,100,56,8,6,0,0,73,42,4,3,3,0,52,23,0,3,0,0,27,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,567,43,62,25,0,692,54,0,11,4,0,63,13,0,0,0,3,22,1047,69,106,30,4,1258,20,0,0,0,0,20,52,0,0,0,0,55,97,3,4,0,3,109,112,9,11,3,0,136,101,24,17,4
213041461,0,0,0,25,12,0,0,0,0,10,21,0,0,0,0,20,10,0,0,0,0,13,12,0,0,0,0,8,8,0,0,0,0,8,16,0,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,5,4,0,0,125,62,0,0,0,0,65,35,0,0,0,0,35,14,0,0,0,0,14,21,6,3,0,0,28,15,0,0,5,3,22,30,0,0,0,0,30,14,0,0,0,0,16,21,0,0,0,0,23,7,0,0,0,0,9,11,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,226,5,12,7,7,256,17,3,7,0,0,22,6,0,0,0,0,7,361,12,24,10,4,413,5,0,0,0,0,5,16,0,0,0,0,16,33,4,0,0,0,41,24,5,3,0,0,32,29,7,5,0
213041462,0,0,0,34,17,0,0,0,0,16,19,0,0,0,0,21,11,0,0,0,0,20,10,0,4,0,0,18,11,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,7,4,3,0,141,7,0,0,0,0,7,6,0,0,0,0,11,7,0,0,0,0,7,14,3,3,0,0,21,22,3,6,0,0,27,23,3,6,0,0,28,23,0,0,0,0,28,12,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,14,15,0,0,147,19,6,0,0,0,20,3,0,0,0,0,7,259,19,29,4,5,313,0,0,0,0,0,0,18,0,0,0,0,18,41,0,0,0,0,44,24,5,0,0,0,35,35,6,6,0
213041463,6,0,0,130,86,10,0,0,0,100,95,8,7,0,0,109,87,11,0,0,0,101,91,13,8,6,0,115,59,7,3,4,0,69,35,8,0,0,0,43,21,0,7,0,0,26,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,661,65,30,14,6,762,217,0,0,0,0,219,137,0,0,0,4,147,90,0,5,0,0,92,96,4,7,0,0,116,118,11,8,5,0,146,88,9,15,6,0,118,97,12,14,0,0,122,73,3,11,4,0,88,49,4,8,0,0,63,39,0,5,0,0,44,13,0,0,0,0,19,5,0,0,0,0,8,0,0,0,0,0,0,1023,49,91,26,4,1184,126,4,9,0,0,144,14,5,0,0,0,20,1821,116,128,36,5,2112,22,0,0,0,0,22,104,3,5,0,0,109,212,12,10,0,0,233,183,27,11,0,0,212,181,41,23,0
213041571,0,0,0,13,11,0,0,0,0,17,19,0,0,0,0,18,16,0,0,0,0,14,17,0,0,0,0,18,18,0,0,5,0,17,9,0,6,0,0,15,12,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,126,3,10,4,3,149,0,0,0,0,0,6,6,0,3,0,0,6,12,0,0,0,0,18,23,3,8,0,0,31,26,0,6,0,0,24,19,0,0,4,0,26,12,4,4,0,0,22,14,3,3,6,0,20,15,0,0,0,0,19,4,0,0,0,0,8,3,3,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,134,20,26,8,0,190,13,0,0,0,0,15,4,0,0,0,0,4,286,20,40,11,3,357,0,0,0,0,0,0,24,0,0,0,0,18,27,3,0,0,0,35,19,9,3,0,0,35,32,9,6,0
213041572,0,0,0,28,26,3,0,0,0,32,13,3,0,0,0,21,30,0,0,0,0,34,25,0,0,0,0,31,25,0,0,0,0,32,16,0,0,0,0,11,11,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,196,12,9,0,0,210,23,0,0,0,0,23,22,0,0,0,0,20,21,4,0,0,0,20,33,5,0,0,0,39,23,0,0,4,5,29,12,0,0,0,0,19,17,0,3,0,0,24,17,0,0,0,0,15,10,0,0,0,0,10,10,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,183,7,3,9,3,210,16,0,0,0,0,21,6,0,0,0,3,8,397,18,23,11,4,459,7,0,0,0,0,7,35,0,0,0,0,35,84,3,10,0,0,92,85,13,11,0,0,109,63,30,12,0
213041573,0,0,0,7,8,3,0,0,0,13,11,0,0,0,0,10,6,0,0,0,0,4,8,0,0,0,0,8,12,5,0,0,0,12,5,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,7,3,0,0,82,11,0,0,0,0,11,9,0,0,0,0,9,5,0,0,0,0,5,10,0,4,0,0,15,13,0,0,0,0,13,5,0,4,0,0,13,12,0,5,0,0,14,12,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,75,4,12,5,0,100,11,0,0,0,0,11,5,0,0,0,0,5,157,12,23,5,0,198,0,0,0,0,0,0,20,0,0,0,0,19,21,0,0,0,0,22,20,7,3,0,0,26,15,3,3,0
213041574,5,0,0,20,26,3,0,0,0,29,17,0,8,0,0,23,16,4,0,0,0,24,15,0,0,0,0,20,7,0,0,0,0,12,6,0,0,0,0,7,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,6,18,4,0,158,3,0,0,0,0,3,12,0,0,0,0,12,8,0,7,0,0,12,13,0,8,0,0,22,15,7,8,0,0,28,18,3,6,0,0,27,11,0,5,0,0,18,10,0,0,0,0,14,5,0,5,0,0,9,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,15,35,7,0,154,15,0,3,0,0,18,7,0,0,0,0,9,244,26,57,14,0,339,7,0,0,0,0,7,41,0,0,0,0,43,57,9,14,0,0,84,77,27,14,0,0,120,60,18,22,0
213041575,0,0,0,53,44,0,9,0,0,49,31,0,4,0,0,33,41,6,6,0,0,57,32,3,3,0,0,42,45,9,4,0,0,54,21,0,0,0,0,24,5,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,24,26,0,0,352,47,0,0,0,0,47,27,0,3,0,0,33,33,0,0,0,0,35,30,0,10,3,0,47,29,0,5,0,0,35,40,4,7,3,0,56,41,8,10,4,0,55,29,5,6,3,0,40,25,4,0,5,0,34,19,0,4,0,0,25,5,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,326,26,46,12,4,417,43,3,11,0,0,58,15,0,0,0,0,24,687,47,87,15,3,844,19,0,0,0,0,19,64,4,0,0,0,70,86,3,6,0,0,93,79,14,8,0,0,108,53,14,6,3
