POW_SA2_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
202031033,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,5,0,3,12,0,35,17,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,6,0,3,0,3,3,0,0,0,12,12,0,0,0,0,5,0,6,0,28,10,0,3,9,7,9,6,12,0,44,25,0,6,10,5,3,0,12,0,63,24,0,5,7,3,4,5,15,0,70,25,5,17,8,3,0,3,22,5,100,35,6,24,3,13,0,17,6,5,111
203011034,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,19,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,3,0,0,0,10,3,0,0,6,5,3,4,7,0,26,0,0,3,10,3,0,0,4,0,23,3,0,10,13,7,0,0,7,0,44,0,0,14,29,5,0,0,3,0,56,8,0,21,13,5,3,0,15,0,59,0,0,17,8,6,0,3,7,0,54
203011035,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,5,10,0,30,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,0,5,0,0,3,0,3,0,25,6,0,4,0,3,0,0,11,0,23,11,0,14,4,0,0,0,3,0,37,10,0,12,0,0,0,0,9,0,34,13,0,5,3,0,0,8,23,0,49,15,0,15,0,10,0,13,17,0,70
203011036,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,0,0,0,0,23,9,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4,5,0,4,0,0,0,0,3,0,15,8,0,0,8,0,0,0,6,0,26,3,0,8,3,0,0,0,0,0,20,4,6,3,8,4,3,0,8,0,36,6,0,14,14,0,5,0,8,0,49,7,3,11,8,0,0,0,8,0,49,17,0,22,5,4,0,7,12,0,66
203021037,0,0,0,7,3,5,0,0,0,13,0,0,0,8,4,4,0,3,0,16,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,37,15,12,0,4,0,86,6,0,0,0,0,0,0,0,0,7,0,0,0,0,5,7,0,3,0,15,5,0,8,0,0,9,0,12,0,34,0,0,7,4,5,5,0,0,0,24,4,0,10,18,4,11,0,4,0,50,5,0,27,39,8,11,0,4,3,104,6,8,38,46,13,6,3,10,0,130,4,4,68,49,26,14,9,9,0,177,17,8,79,43,14,11,15,13,0,194
203021039,3,3,8,18,18,9,3,5,0,63,0,0,3,13,21,7,11,8,0,68,9,4,6,5,27,4,5,5,0,71,4,7,6,0,22,3,6,0,0,49,9,3,0,7,13,3,5,0,0,35,3,8,0,4,9,0,0,0,0,28,21,14,0,0,6,4,0,0,0,42,3,0,0,0,0,0,4,0,0,10,6,0,0,0,3,0,0,0,0,15,0,4,0,0,3,3,0,0,0,10,59,45,38,77,139,42,26,36,6,473,0,0,9,3,4,0,3,0,3,26,0,0,10,15,4,6,0,3,0,39,3,4,8,25,10,22,3,10,0,92,0,10,24,46,21,17,6,26,9,155,12,7,51,58,35,26,11,34,3,238,14,16,81,122,72,39,20,55,6,426,16,24,118,156,126,55,41,52,10,594,42,35,265,161,194,73,86,109,12,960,61,72,370,156,257,68,104,108,18,1203
203021040,0,0,0,5,0,0,0,0,0,10,0,0,0,4,3,3,0,0,0,16,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,6,8,27,22,14,0,4,3,90,0,0,0,0,5,0,0,0,0,7,0,0,0,3,0,0,0,0,0,9,0,0,12,16,4,5,0,3,0,36,0,4,3,13,13,4,0,5,3,48,3,3,5,24,9,16,0,16,0,77,6,0,17,41,9,11,0,10,3,95,7,11,28,60,14,17,3,7,0,159,10,3,68,59,18,15,4,21,4,201,23,14,97,45,24,11,5,9,0,219
203021042,0,0,0,3,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,13,0,0,0,4,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,12,0,5,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,20,22,6,5,5,4,79,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,0,0,0,10,0,3,3,10,0,0,0,5,0,23,0,0,0,10,4,0,0,8,0,29,0,0,11,13,5,3,0,4,0,42,0,0,14,25,12,10,3,6,3,77,3,0,24,27,20,5,4,12,0,94,6,9,34,43,24,12,0,13,0,149,18,8,60,48,32,9,11,21,4,206
203021043,0,0,0,3,0,0,4,7,0,19,0,0,3,5,3,0,5,0,0,20,0,4,0,0,0,3,0,0,0,13,3,0,4,0,0,0,0,4,0,15,0,0,0,3,4,0,3,0,0,9,4,0,0,3,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,15,37,18,9,20,15,0,121,0,0,3,5,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,13,0,0,9,5,6,5,0,5,0,32,0,0,7,15,5,3,7,4,0,41,3,0,16,14,5,5,8,9,0,56,0,0,23,27,7,6,15,11,0,93,14,0,36,41,15,8,21,26,3,160,6,4,60,49,16,9,29,29,3,213,19,9,73,79,28,10,36,30,5,303
203021044,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,9,0,8,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,0,4,4,0,4,0,0,0,15,4,0,3,7,3,4,0,0,0,24,0,0,9,9,4,5,0,8,0,25,0,0,14,16,0,19,0,7,0,61,3,0,16,21,3,8,4,0,0,57,0,3,27,36,5,14,3,3,0,96,13,0,29,16,7,11,5,5,0,90
203021045,0,0,5,3,0,0,4,0,0,8,0,0,0,4,3,0,6,3,0,11,0,0,0,3,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,12,14,8,4,14,10,0,79,0,0,3,0,4,0,0,0,0,10,4,0,0,0,0,0,0,6,0,8,4,0,7,4,0,5,0,7,0,20,0,0,10,8,3,3,0,8,0,37,3,0,8,15,0,6,7,7,0,54,0,6,26,29,14,6,7,20,0,104,10,3,49,38,17,4,9,14,5,154,15,7,93,47,22,6,19,33,3,244,24,6,127,34,22,9,38,30,4,292
203021046,3,0,8,0,4,0,0,0,0,9,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,3,0,0,0,10,0,0,0,0,4,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,9,4,7,14,9,13,0,10,0,61,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,11,0,0,0,9,5,0,0,0,0,14,0,0,0,9,3,5,0,0,0,28,3,0,10,13,0,4,0,8,0,41,7,0,19,31,8,3,7,11,5,81,10,6,32,31,14,5,9,12,0,107,12,7,61,31,17,17,10,8,0,162,12,11,89,14,17,7,4,18,4,176
203021047,0,0,0,8,5,0,3,0,0,21,0,0,3,5,9,0,8,3,0,32,7,5,0,4,3,3,7,0,0,31,0,4,3,0,10,3,0,0,0,27,4,0,3,5,0,0,0,0,0,10,3,5,0,0,0,0,0,0,0,13,7,0,0,0,0,5,0,0,0,15,0,0,0,0,0,4,0,0,0,5,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,27,23,14,35,32,20,25,12,3,190,0,0,4,0,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,15,0,0,10,6,0,4,4,9,0,37,0,0,9,19,4,0,4,8,0,45,3,4,16,20,7,4,3,11,0,78,13,7,32,49,20,7,3,16,3,147,17,3,58,72,32,11,33,27,3,259,13,9,110,55,32,30,65,60,0,377,36,28,181,48,66,23,76,42,4,497
203021485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,4,0,0,0,0,9,0,0,3,0,0,0,0,3,0,12,0,0,8,13,5,0,0,3,0,26,0,0,7,24,4,0,0,3,0,42,0,0,12,16,4,0,0,5,0,38,9,3,18,13,10,0,4,6,0,60
203021486,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,3,4,0,17,0,0,0,0,3,0,5,0,0,14,0,5,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,0,0,0,0,6,0,5,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,9,10,7,8,11,10,12,0,76,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,12,4,0,0,0,0,10,0,4,0,15,0,0,6,7,0,12,6,0,0,38,0,5,4,7,0,15,4,6,0,41,8,3,17,23,6,11,4,18,0,82,6,4,21,17,17,20,7,21,3,116,14,10,53,20,23,15,40,30,3,197,19,8,80,23,25,5,43,41,0,247
203021487,4,0,0,6,5,4,0,5,0,13,3,0,0,0,5,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,21,15,20,0,11,0,82,0,0,0,4,0,4,0,0,0,10,0,0,8,3,0,6,0,0,0,21,0,0,3,8,6,10,3,3,0,39,5,0,18,13,0,17,0,10,0,65,7,4,13,35,4,21,0,18,0,97,3,7,27,41,11,32,0,13,0,133,15,9,47,59,19,47,6,13,0,221,18,3,87,67,29,31,19,22,0,279,27,4,107,39,29,15,13,17,0,254
203021488,0,0,0,0,0,6,0,3,0,7,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,7,6,4,7,0,41,7,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,5,0,0,0,14,0,0,4,9,0,11,0,5,0,25,0,0,8,6,0,7,0,7,0,34,4,0,3,22,4,10,7,9,0,58,4,0,14,35,8,14,5,8,0,87,0,6,22,36,13,7,14,13,4,112,3,3,43,12,20,14,22,14,0,136
203031048,3,0,0,0,0,0,0,5,0,12,0,0,0,4,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,13,3,7,0,12,0,57,0,3,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,9,0,0,6,3,0,4,0,4,0,19,3,0,9,9,3,11,0,8,0,47,5,0,6,6,5,0,0,11,0,44,0,4,18,32,4,10,0,3,0,71,0,0,26,25,6,9,6,16,0,87,8,0,34,26,12,14,5,13,0,96,11,3,53,14,10,15,14,8,4,126
203031049,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,4,0,4,0,24,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,0,5,0,0,0,0,4,0,0,0,0,11,0,0,6,5,0,0,0,4,0,16,0,0,3,8,4,3,0,7,0,25,0,4,8,6,7,6,3,8,0,42,7,0,17,11,0,0,0,5,0,46,8,0,30,14,9,0,0,0,0,68,12,0,43,7,4,0,0,7,0,77
203031051,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,9,0,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,11,0,0,4,4,0,4,0,0,0,13,5,0,3,13,3,0,3,7,0,34,0,0,11,5,3,3,0,7,0,34,9,0,13,12,4,4,3,11,0,52,0,0,24,4,0,3,0,6,5,42,16,0,40,5,4,4,3,16,0,83
203031052,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,9,8,0,0,7,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,5,0,5,0,0,0,0,6,0,17,0,0,4,9,0,0,0,5,0,15,3,0,10,14,7,0,0,6,0,36,0,3,10,11,0,4,0,4,0,33,4,0,23,18,9,0,0,7,0,61,4,0,30,3,8,0,0,3,4,56
203031053,0,0,5,3,5,3,0,0,0,15,0,0,0,9,8,3,0,0,0,23,4,0,4,6,0,3,0,0,0,12,4,7,0,0,6,4,0,0,0,17,0,6,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,13,12,10,30,21,25,0,10,0,134,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,15,0,0,3,3,3,10,0,6,0,37,0,3,7,11,8,8,0,8,0,40,4,0,20,15,7,13,3,6,0,75,6,5,22,35,14,15,6,8,0,112,8,6,48,51,19,8,0,16,0,162,20,4,81,48,28,16,9,24,5,242,30,9,112,20,16,14,8,24,0,241
203031489,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,6,4,0,3,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,3,0,12,0,0,4,8,0,0,0,0,0,14,0,0,3,5,5,4,0,5,0,24,0,0,3,16,0,4,0,0,0,29,5,5,8,17,6,4,0,9,0,50,3,0,22,21,4,0,0,9,0,63,15,0,37,0,5,6,0,7,0,69
203031490,0,0,0,0,0,3,3,4,0,12,0,0,0,5,0,0,0,0,0,11,3,0,3,3,5,0,0,0,0,12,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,8,19,10,9,5,7,0,78,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,0,0,5,6,4,7,0,12,0,39,0,5,12,10,6,8,0,4,0,43,5,0,11,19,4,3,0,10,0,62,5,8,21,34,7,13,4,9,0,100,8,5,43,53,15,12,8,16,0,149,13,7,56,54,18,12,4,15,0,179,24,8,94,29,14,12,0,12,0,200
204011054,3,0,0,6,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,8,0,0,5,5,0,44,3,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,4,0,9,0,0,7,5,0,0,0,3,0,23,0,3,4,4,0,0,0,3,0,21,0,3,7,6,3,7,0,11,0,32,7,0,19,12,0,3,0,11,0,62,5,3,13,15,3,9,5,13,0,68,18,0,30,16,22,11,13,7,0,108,25,4,62,19,17,5,15,13,0,158
204011055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,3,4,0,12,0,34,3,3,0,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,0,11,6,0,6,0,3,0,0,5,0,18,5,0,0,4,3,0,5,3,0,21,3,0,10,4,0,0,0,4,0,26,0,0,9,22,6,6,3,12,0,62,7,4,17,30,3,3,0,14,3,87,7,6,31,9,8,8,4,20,0,84,17,4,34,9,15,3,11,22,0,109
