POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
210011230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,14,0,3,9,5,4,7,0,0,43,3,0,0,0,0,3,4,0,0,11,31,3,0,5,7,8,15,0,0,65,11,4,7,10,7,15,34,0,0,90,6,0,0,0,0,7,3,0,0,17,0,0,0,0,0,0,0,0,0,0,11,9,3,5,3,4,0,0,0,37,0,0,0,0,0,0,0,0,0,6,11,8,0,4,0,4,3,0,0,38,7,0,0,4,4,4,8,0,0,31,0,0,0,0,6,0,0,0,0,9,31,3,13,3,13,7,9,0,4,79,29,0,6,7,27,18,30,0,0,119,0,0,0,0,0,0,0,0,0,6,7,0,5,4,3,5,10,0,0,50,10,0,0,0,5,8,11,0,0,40
210011231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,4,0,3,4,10,6,0,0,39,0,0,0,0,4,0,0,0,0,10,9,0,3,0,0,0,4,0,0,19,3,0,4,7,6,11,11,0,0,41,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,6,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,7,6,4,4,5,0,0,0,42,0,0,5,0,0,3,7,0,0,14,10,0,0,0,5,3,0,0,0,22,21,5,0,4,4,7,10,0,0,57,8,3,0,3,3,0,5,0,0,23,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,13,9,0,3,0,4,0,4,0,0,21
210011533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,25,0,0,4,3,5,8,0,0,56,3,3,0,0,0,0,0,0,0,8,10,3,0,0,13,10,9,0,0,45,3,0,3,4,3,7,9,0,0,36,4,0,0,0,5,0,4,0,0,13,4,0,0,0,0,0,0,0,0,9,12,0,0,4,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,3,14,0,4,11,8,4,0,0,0,45,10,3,0,0,9,22,15,0,0,59,4,0,5,0,0,5,0,0,0,14,11,0,5,6,12,10,4,0,0,43,48,17,17,32,75,52,65,0,5,292,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,6,0,0,27,10,0,3,0,8,6,7,0,7,47
210011534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,22,4,0,6,8,11,3,0,0,63,7,0,0,0,0,0,0,0,0,7,27,10,6,7,11,12,11,0,0,92,12,0,3,0,12,7,21,0,0,58,6,0,0,0,3,3,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,15,0,0,0,6,0,0,0,0,32,13,0,3,4,5,11,15,0,0,55,7,3,5,0,8,0,0,0,0,22,46,15,6,13,16,13,12,0,0,112,84,38,29,31,67,45,33,0,4,330,0,0,0,0,4,0,0,0,0,0,13,4,0,3,3,4,0,0,0,31,11,0,0,5,9,4,12,0,0,39
210021232,7,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,0,0,3,13,3,10,0,4,38,4,0,0,0,0,0,0,0,0,3,22,0,4,10,14,13,21,0,0,87,6,0,0,0,0,3,0,0,0,6,24,0,9,12,9,9,0,0,0,63,18,0,3,6,23,8,18,0,3,83,8,0,4,4,0,4,3,0,0,26,0,0,0,0,6,0,0,0,0,6,18,0,3,4,5,3,0,0,0,36,5,0,0,0,0,0,4,0,0,11,22,0,7,4,7,5,0,0,0,46,7,0,0,3,9,0,3,0,0,22,21,0,0,5,7,4,0,0,0,37,43,0,7,6,12,9,3,0,3,85,48,6,16,20,27,23,19,0,0,151,3,3,0,0,8,0,0,0,0,12,11,4,0,0,0,9,0,0,0,22,6,0,5,3,4,9,0,0,3,27
210021233,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,4,3,6,3,0,11,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,9,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,11,0,0,4,5,3,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
210021234,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,0,0,0,3,4,3,0,6,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,4,5,0,0,5,0,0,0,15,5,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
210021235,18,0,4,0,6,7,11,0,0,49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,12,3,0,5,5,4,0,0,0,31,6,0,0,0,0,0,0,0,0,9,10,0,5,8,6,5,0,0,0,24,6,0,0,0,6,3,7,0,0,21,9,0,0,0,5,3,3,0,0,17,3,0,0,0,0,0,4,0,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,4,0,0,15,12,0,0,4,0,3,0,0,0,15,10,0,0,0,3,11,6,0,0,32,5,0,0,0,5,0,0,0,0,5,11,0,0,6,0,6,0,0,0,19,7,0,0,3,0,0,5,0,0,15
210031236,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,157,30,32,28,60,60,59,4,3,434,11,0,0,4,3,3,5,0,0,17,49,3,24,12,37,31,39,0,8,203,34,9,3,11,22,11,11,0,3,99,57,10,19,33,44,37,53,0,4,254,17,0,0,12,18,7,22,0,0,85,21,3,10,11,20,5,25,0,4,96,10,0,0,0,3,0,0,0,0,12,5,0,0,3,8,4,5,0,0,19,8,0,0,0,4,3,4,0,0,12,20,4,6,4,16,10,6,0,0,61,10,0,0,0,8,0,10,0,0,33,10,0,0,3,5,8,5,0,0,29,35,12,9,10,16,8,0,0,0,87,23,10,14,16,53,33,38,0,0,200,8,0,4,0,0,0,0,0,0,13,55,16,15,14,29,28,27,0,4,179,47,11,13,14,33,23,36,0,6,183
210031237,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,51,20,19,18,11,15,31,0,0,161,0,0,0,0,0,0,0,0,0,3,15,0,11,9,10,10,12,0,4,70,5,0,0,0,0,6,7,0,0,14,26,3,3,9,19,10,15,0,0,87,10,0,3,4,10,6,23,0,0,61,9,3,7,8,26,17,51,0,0,136,0,0,0,0,5,0,0,0,0,9,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,7,3,7,11,9,0,0,46,11,3,5,3,0,9,20,0,0,55,4,0,0,5,3,0,3,0,0,11,50,23,34,33,27,13,13,0,0,204,42,19,24,21,54,40,25,0,0,222,6,0,3,3,0,0,0,0,0,11,24,0,0,4,15,0,5,0,0,62,6,4,3,6,9,8,14,0,3,58
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
210031440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,9,5,11,0,0,45,0,0,0,0,0,0,0,0,0,4,12,5,3,4,4,13,10,0,0,41,0,0,0,0,0,0,0,0,0,5,15,0,0,0,14,6,4,0,0,39,7,0,3,0,4,0,5,0,0,29,5,0,0,0,3,5,11,0,0,28,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,16,0,0,0,0,0,0,0,0,0,9,24,4,9,16,26,13,7,0,0,95,11,0,0,0,0,0,0,0,0,20,10,0,8,10,6,9,7,0,0,56,0,0,0,0,0,0,0,0,0,0,11,0,7,4,3,7,8,0,0,40,6,0,5,5,4,3,11,0,0,27
210031535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,7,8,9,10,16,0,0,77,0,0,0,0,0,0,0,0,0,0,14,3,14,6,22,18,16,0,0,98,0,0,3,0,3,0,4,0,0,11,5,4,3,0,3,0,0,0,0,19,4,0,6,4,11,0,16,0,0,43,4,4,3,4,20,14,34,0,0,90,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,4,12,0,0,3,6,10,0,0,0,36,0,0,3,7,11,4,16,0,0,37,5,0,0,3,3,9,0,0,0,11,39,19,25,25,35,18,15,0,0,177,57,5,22,31,63,59,53,0,5,296,0,0,0,0,0,0,0,0,0,0,13,4,0,0,7,15,12,0,0,47,3,0,3,3,12,6,14,0,4,55
210031536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,0,4,5,3,3,0,0,4,29,0,0,0,0,4,0,6,0,0,7,24,4,5,10,13,16,30,0,0,110,9,0,3,6,5,3,15,0,0,37,10,0,0,3,3,10,19,0,0,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,3,0,0,13,8,0,4,0,7,3,0,0,0,23,15,0,4,7,8,8,8,0,0,49,5,0,0,6,0,6,3,0,0,17,6,0,0,0,0,0,0,0,0,7,15,0,5,6,13,14,10,0,0,52,41,8,17,26,84,57,56,0,0,282,0,0,0,0,0,0,5,0,0,7,12,3,0,0,7,4,3,0,0,24,5,3,5,4,7,10,9,0,3,35
210031537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,3,4,0,12,4,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,6,0,0,21,0,0,0,3,12,5,14,0,0,37,6,5,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,9,0,0,29,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,8,7,0,0,0,7,7,5,0,0,24,13,3,3,6,21,22,16,0,0,87,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,3,0,0,12,0,0,0,3,0,3,0,0,0,12
210031538,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,25,4,5,3,4,10,11,0,0,61,5,8,0,3,0,0,0,0,0,15,6,6,0,4,3,6,3,0,0,38,17,6,0,5,19,11,26,0,0,84,12,3,0,4,11,8,18,0,0,55,3,0,0,0,0,4,0,0,0,8,4,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,16,6,4,5,3,19,8,0,0,58,12,0,3,6,8,5,7,0,0,38,8,0,0,0,0,0,5,0,0,14,35,6,5,7,25,15,15,0,0,111,43,14,13,15,68,61,31,0,4,245,0,0,0,4,0,0,0,0,0,10,10,4,0,0,4,8,0,0,0,21,5,4,0,3,6,3,6,0,0,36
210041240,10,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,0,10,3,8,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,4,0,0,0,10,0,4,0,0,4,5,0,0,0,15,7,0,0,0,3,6,3,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,10,0,3,3,7,8,0,0,0,36,3,0,0,3,0,0,10,0,0,26,8,0,5,3,0,0,0,0,0,12,46,4,6,6,17,7,7,0,0,97,29,5,8,10,23,27,5,0,0,109,4,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,6,0,0,0,5,7,5,5,0,0,20
210041539,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,0,6,0,0,14,0,0,0,0,12,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,16,0,6,0,0,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,14,0,0,0,4,0,4,0,0,0,18,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,4
210041540,9,0,0,0,7,6,10,0,0,31,0,0,0,0,0,0,0,0,0,0,9,0,4,4,11,9,0,0,0,41,17,3,5,10,23,15,9,0,0,85,27,8,11,4,18,14,29,0,0,119,4,0,0,0,5,3,4,0,0,23,60,15,10,24,43,50,20,0,3,227,28,0,15,28,43,41,55,0,0,214,17,4,7,7,15,5,9,0,0,59,3,0,0,0,0,0,0,0,0,3,12,0,0,3,3,4,0,0,0,22,9,0,0,3,0,3,0,0,0,15,20,0,0,3,10,7,6,0,0,40,7,0,0,4,3,5,7,0,0,27,13,0,4,6,0,0,0,0,0,28,18,5,4,5,11,5,10,0,0,59,60,12,15,27,47,41,24,0,6,228,11,0,0,0,0,0,0,0,0,14,18,3,4,4,9,13,14,0,0,72,11,3,3,7,9,10,17,0,4,73
210041541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,5,4,0,5,3,0,0,31,0,0,0,0,0,3,0,0,0,4,6,0,0,0,3,0,0,0,0,9,5,0,0,0,5,0,5,0,0,8,3,0,0,0,6,0,3,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,11,0,0,0,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,14,8,0,5,8,5,3,0,0,45,5,0,0,6,4,4,0,0,0,22,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,12
210051242,3,0,0,3,4,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,336,110,126,150,332,283,288,7,24,1654,3,5,7,4,5,7,3,0,0,32,48,9,19,18,23,41,23,0,3,177,40,11,4,6,25,20,11,0,0,108,77,17,25,28,79,55,68,0,5,358,30,7,10,16,43,44,40,0,0,193,38,10,12,3,42,30,71,0,5,207,9,4,0,0,11,7,7,0,0,43,3,0,4,0,10,4,0,0,0,31,8,0,0,0,6,0,0,0,0,15,33,7,6,15,13,26,34,0,0,137,44,6,14,10,25,34,66,0,3,202,150,37,37,87,168,89,38,0,0,614,133,32,51,75,104,69,72,5,4,542,203,68,76,106,173,144,99,0,0,873,7,0,0,0,4,0,0,0,0,16,49,26,19,17,52,59,50,0,9,269,60,25,40,10,73,60,80,3,23,370
210051243,18,6,3,10,22,7,15,0,0,77,9,0,3,4,3,5,5,0,0,31,1184,376,357,421,837,737,957,10,43,4929,48,16,21,5,43,30,27,0,0,189,283,74,108,108,215,209,292,5,15,1305,204,37,46,69,125,98,126,0,10,714,144,41,39,61,95,78,109,0,6,572,59,16,18,28,64,47,88,0,6,337,149,49,47,81,159,139,219,3,9,839,7,3,0,7,6,9,4,0,0,30,3,0,0,0,0,4,0,0,0,14,18,6,5,3,11,9,0,0,0,51,25,5,17,18,17,43,48,0,5,186,46,21,15,17,44,35,96,0,0,276,25,8,6,4,18,17,10,0,3,83,110,40,55,49,46,31,26,0,7,374,59,22,27,48,65,71,40,0,6,328,6,0,0,6,3,0,0,0,0,23,94,29,25,40,95,68,105,0,3,467,262,84,82,108,222,230,352,0,64,1397
210051245,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,4,0,0,3,6,10,0,0,28,5,0,0,0,6,0,0,0,0,12,23,6,9,9,14,15,10,0,0,91,4,0,0,0,0,0,0,0,0,11,40,12,12,18,20,18,35,0,0,154,29,11,10,16,50,27,51,0,0,188,97,38,16,22,47,41,35,0,0,299,0,0,0,0,6,4,0,0,0,9,4,6,0,3,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,14,15,0,4,6,3,10,7,0,0,45,17,3,6,13,16,5,26,0,0,84,24,8,10,9,22,12,10,0,0,89,36,13,6,8,10,16,11,0,0,111,39,16,15,22,62,54,45,0,0,251,3,0,0,0,3,3,0,0,0,10,12,3,3,8,12,15,15,0,0,70,14,5,11,9,12,16,7,0,0,75
210051246,12,0,0,0,0,0,0,0,0,12,6,3,0,3,0,0,6,0,0,12,9,0,0,0,0,0,0,0,0,14,9,0,5,3,6,0,0,0,0,21,49,21,16,22,27,19,39,0,0,191,4,0,0,0,6,0,3,0,0,15,23,4,0,19,25,0,6,0,0,80,4,4,3,3,9,3,0,0,0,31,31,8,7,6,9,7,5,0,0,74,4,0,0,0,0,0,0,0,0,5,10,0,3,0,4,3,0,0,0,18,5,0,0,0,0,0,0,0,0,8,27,7,3,9,4,6,0,0,0,50,21,3,8,3,11,7,5,0,0,59,5,0,0,3,8,0,0,0,0,17,48,6,14,12,36,25,15,0,0,156,19,11,15,10,39,36,28,3,0,160,0,0,0,0,0,0,0,0,0,6,6,0,0,5,8,6,8,0,0,29,14,3,7,7,11,5,3,0,0,44
210051247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,15,0,0,0,0,0,0,0,0,0,0,16,3,3,18,19,8,8,0,0,68,0,0,0,0,0,0,0,0,0,3,9,0,6,0,5,4,0,0,0,25,4,0,0,0,3,0,5,0,0,11,14,6,3,9,5,18,21,0,0,68,0,0,0,0,0,0,0,0,0,6,6,0,0,0,5,0,0,0,0,9,8,0,0,0,0,0,0,0,0,5,9,0,0,3,5,0,0,0,0,18,3,0,0,0,5,8,4,0,0,23,3,0,0,3,0,0,0,0,0,13,27,4,8,11,6,10,5,0,0,80,23,5,14,17,30,28,19,0,0,139,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,14,8,5,0,3,3,5,8,0,4,36
210051248,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,43,12,9,29,29,27,16,0,0,164,9,0,0,0,10,4,0,0,0,29,12,6,0,3,6,8,13,0,0,54,37,17,13,11,24,18,32,0,0,158,41,24,19,23,47,43,29,0,0,228,74,18,32,36,98,86,54,0,4,401,964,220,264,413,758,472,404,11,46,3551,0,0,0,0,3,7,4,0,0,15,10,4,0,3,7,4,5,0,0,39,14,0,4,6,7,10,11,0,0,57,12,0,6,3,5,10,6,0,0,43,73,40,30,38,69,37,56,0,0,341,154,45,55,61,75,49,19,0,6,472,0,0,0,0,3,0,0,0,0,3,13,5,0,5,4,4,21,0,0,48,3,0,0,0,3,0,0,0,0,14,3,0,0,0,7,5,0,0,0,19,38,15,14,24,48,55,56,4,12,267
210051250,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,56,14,21,23,53,48,50,5,6,268,8,0,0,0,0,5,0,0,0,15,35,7,11,19,31,27,19,0,5,155,25,9,5,8,10,9,12,0,0,83,26,3,3,12,14,6,5,0,0,69,21,7,5,8,25,20,24,0,0,105,68,10,24,30,78,50,62,0,3,326,5,0,0,0,3,0,5,0,0,13,9,5,4,3,7,4,0,0,0,33,10,0,5,0,14,4,3,0,0,34,18,5,0,11,10,22,9,0,0,71,19,9,3,10,13,14,27,0,6,97,13,11,4,5,5,3,6,0,4,49,7,5,0,4,4,4,3,0,0,23,22,4,4,12,13,3,10,0,0,64,5,0,0,0,0,0,0,0,0,8,30,3,9,8,23,18,29,0,0,126,39,6,4,16,21,17,32,0,4,144
210051441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,6,7,0,0,0,13,3,10,0,0,36,5,0,0,0,0,0,0,0,0,5,20,3,5,12,17,16,18,0,3,93,3,3,9,9,11,20,20,0,4,89,17,5,3,8,18,11,10,0,0,70,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,3,0,0,4,3,5,0,0,0,9,0,5,3,6,3,8,5,0,0,20,0,0,0,4,4,3,5,0,0,26,0,0,0,3,9,11,7,0,0,35,7,0,0,4,3,5,10,0,0,26,24,6,3,24,28,20,22,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,9,4,0,0,0,5,4,7,0,0,31
210051442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,0,5,3,12,5,6,0,0,47,0,0,0,0,0,4,0,0,0,3,20,5,8,12,40,21,20,0,0,125,3,0,0,0,18,17,37,0,0,78,7,3,15,8,37,9,23,0,0,106,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,7,6,0,0,5,4,9,6,0,0,28,18,0,0,4,9,5,11,0,0,45,3,3,0,0,8,4,0,0,0,16,21,9,12,19,29,14,13,0,0,132,9,3,5,13,37,13,9,0,0,89,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,0,18,6,0,0,3,8,5,9,0,0,36
210051443,3,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,99,43,30,39,83,75,66,0,4,437,8,0,3,4,10,0,5,0,0,22,62,27,28,38,99,51,89,0,5,406,16,4,3,9,12,10,11,0,0,55,5,0,3,8,9,10,20,0,0,60,4,0,0,0,11,0,21,0,0,47,17,8,15,13,70,26,43,0,6,199,0,0,0,0,5,9,7,0,0,24,13,0,6,13,21,6,4,0,0,68,3,0,0,5,6,3,0,0,0,19,16,0,0,7,22,20,14,0,0,86,14,4,0,5,11,16,11,0,0,55,35,3,3,7,16,7,13,0,0,86,22,19,19,22,39,30,26,0,0,177,24,10,20,38,58,47,19,0,0,217,0,0,0,0,0,0,0,0,0,0,16,4,10,6,12,8,20,0,0,80,21,3,11,13,32,26,44,0,11,157
