POW_SA2_CODE_2021,Lab_1_149_H_0,Lab_1_149_H_1_19,Lab_1_149_H_20_29,Lab_1_149_H_30_34,Lab_1_149_H_35_39,Lab_1_149_H_40_44,Lab_1_149_H_45_49,Lab_1_149_H_50ov,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_19,Lab_150_299_H_20_29,Lab_150_299_H_30_34,Lab_150_299_H_35_39,Lab_150_299_H_40_44,Lab_150_299_H_45_49,Lab_150_299_H_50ov,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_19,Lab_300_399_H_20_29,Lab_300_399_H_30_34,Lab_300_399_H_35_39,Lab_300_399_H_40_44,Lab_300_399_H_45_49,Lab_300_399_H_50ov,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_19,Lab_400_499_H_20_29,Lab_400_499_H_30_34,Lab_400_499_H_35_39,Lab_400_499_H_40_44,Lab_400_499_H_45_49,Lab_400_499_H_50ov,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_19,Lab_500_649_H_20_29,Lab_500_649_H_30_34,Lab_500_649_H_35_39,Lab_500_649_H_40_44,Lab_500_649_H_45_49,Lab_500_649_H_50ov,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_19,Lab_650_799_H_20_29,Lab_650_799_H_30_34,Lab_650_799_H_35_39,Lab_650_799_H_40_44,Lab_650_799_H_45_49,Lab_650_799_H_50ov,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_19,Lab_800_999_H_20_29,Lab_800_999_H_30_34,Lab_800_999_H_35_39,Lab_800_999_H_40_44,Lab_800_999_H_45_49,Lab_800_999_H_50ov,Lab_800_999_H_NS,Lab_800_999_H_Tot,Lab_1000_1249_H_0,Lab_1000_1249_H_1_19,Lab_1000_1249_H_20_29,Lab_1000_1249_H_30_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40_44,Lab_1000_1249_H_45_49,Lab_1000_1249_H_50ov,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_19,Lab_1250_1499_H_20_29,Lab_1250_1499_H_30_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40_44,Lab_1250_1499_H_45_49,Lab_1250_1499_H_50ov,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_19,Lab_1500_1749_H_20_29,Lab_1500_1749_H_30_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40_44,Lab_1500_1749_H_45_49,Lab_1500_1749_H_50ov,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_19,Lab_1750_1999_H_20_29,Lab_1750_1999_H_30_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40_44,Lab_1750_1999_H_45_49,Lab_1750_1999_H_50ov,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_19,Lab_2000_2999_H_20_29,Lab_2000_2999_H_30_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40_44,Lab_2000_2999_H_45_49,Lab_2000_2999_H_50ov,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000_3499_H_0,Lab_3000_3499_H_1_19,Lab_3000_3499_H_20_29,Lab_3000_3499_H_30_34,Lab_3000_3499_H_35_39,Lab_3000_3499_H_40_44,Lab_3000_3499_H_45_49,Lab_3000_3499_H_50ov,Lab_3000_3499_H_NS,Lab_3000_3499_H_Tot,Lab_3500mo_H_0,Lab_3500mo_H_1_19,Lab_3500mo_H_20_29,Lab_3500mo_H_30_34,Lab_3500mo_H_35_39,Lab_3500mo_H_40_44,Lab_3500mo_H_45_49,Lab_3500mo_H_50ov,Lab_3500mo_H_NS,Lab_3500mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_19,Lab_PINS_H_20_29,Lab_PINS_H_30_34,Lab_PINS_H_35_39,Lab_PINS_H_40_44,Lab_PINS_H_45_49,Lab_PINS_H_50ov,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_19,Lab_Tot_H_20_29,Lab_Tot_H_30_34,Lab_Tot_H_35_39,Lab_Tot_H_40_44,Lab_Tot_H_45_49,Lab_Tot_H_50ov,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_19,OIDNS_NNI_H_20_29,OIDNS_NNI_H_30_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40_44,OIDNS_NNI_H_45_49,OIDNS_NNI_H_50ov,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_19,OIDNS_1_149_H_20_29,OIDNS_1_149_H_30_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40_44,OIDNS_1_149_H_45_49,OIDNS_1_149_H_50ov,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_19,OIDNS_150_299_H_20_29,OIDNS_150_299_H_30_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40_44,OIDNS_150_299_H_45_49,OIDNS_150_299_H_50ov,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_19,OIDNS_300_399_H_20_29,OIDNS_300_399_H_30_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40_44,OIDNS_300_399_H_45_49,OIDNS_300_399_H_50ov,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot
209041437,0,17,3,0,0,0,0,0,0,22,0,8,0,0,0,0,0,0,0,12,0,5,3,0,0,0,0,0,0,10,0,7,5,0,0,0,0,0,0,10,0,3,9,5,3,0,0,0,0,20,0,4,3,3,0,0,0,0,0,18,0,5,4,3,5,0,0,0,0,26,0,0,4,0,4,6,0,7,0,18,0,0,0,0,3,0,0,0,0,11,0,4,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,46,39,16,19,19,7,10,6,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
209041527,0,13,0,0,0,0,0,0,0,13,0,17,0,0,0,0,0,0,0,19,0,9,3,0,0,0,0,0,0,14,0,9,3,0,0,0,0,0,0,9,4,7,7,5,0,3,0,3,0,33,0,4,11,10,11,7,0,0,3,48,3,9,12,8,43,53,9,3,3,138,0,0,4,9,27,26,10,3,4,79,0,5,0,0,7,7,9,9,0,32,0,0,0,0,5,3,0,4,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,16,67,38,30,101,104,31,23,14,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041528,4,35,0,0,0,0,0,0,0,36,0,20,3,0,0,0,0,0,0,26,0,0,3,0,0,0,0,0,0,8,0,4,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,9,0,0,0,0,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,16,7,10,10,0,0,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041529,0,5,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,10,0,6,5,0,0,0,0,0,0,12,6,4,0,0,0,0,0,0,0,6,0,4,6,0,0,0,0,0,0,14,3,3,9,3,0,0,0,0,0,19,0,3,4,0,0,0,0,0,0,13,0,6,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,8,37,29,6,14,11,0,0,3,103,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041530,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,3,13,0,0,0,0,0,0,0,23,0,10,8,0,0,6,0,0,0,28,3,20,14,7,0,0,0,0,0,45,0,3,9,7,18,4,0,0,0,39,0,0,8,10,7,11,0,0,0,47,0,0,0,0,19,21,0,0,0,46,0,0,0,0,6,10,0,0,0,15,0,0,0,0,0,5,0,0,0,8,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,59,46,35,54,48,4,15,14,279,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3
209041531,0,11,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,13,0,4,5,0,3,0,0,0,0,13,5,5,3,0,5,0,0,0,0,15,0,0,3,4,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,16,9,14,10,0,0,0,93,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041532,0,18,0,0,0,0,0,0,0,24,0,11,3,0,0,0,0,0,0,19,0,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,10,0,0,3,3,4,4,0,0,0,11,0,0,3,0,4,3,0,0,0,11,0,0,0,3,0,5,0,0,0,12,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,29,10,15,12,5,0,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011226,3,51,0,0,0,0,0,0,0,50,0,38,0,0,0,0,0,0,0,43,3,23,11,0,0,0,0,0,0,35,0,19,6,3,4,0,0,0,0,38,0,14,17,3,5,3,0,0,0,43,10,8,12,9,22,9,0,0,0,69,0,0,8,4,30,8,0,0,0,53,0,0,3,3,11,7,3,10,0,45,0,0,6,0,4,17,4,4,0,28,3,0,0,0,0,4,5,0,4,19,0,0,0,3,3,0,3,3,0,17,0,0,0,0,0,8,0,3,0,15,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,19,156,65,31,74,65,17,26,13,462,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
210011227,0,9,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,16,0,8,6,0,0,0,0,0,0,14,0,5,4,0,0,0,0,0,0,17,3,14,8,0,0,0,0,0,0,31,0,4,7,3,7,4,0,0,0,32,0,6,5,6,25,9,0,0,0,44,0,0,0,3,17,7,8,0,3,40,0,0,0,0,9,5,4,3,0,18,0,0,0,0,0,7,0,0,0,11,0,4,0,0,6,5,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,71,40,14,61,31,12,9,9,250,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,6,0,4,0,0,0,0,0,0,0,3
210011228,3,56,6,0,0,0,0,0,0,63,5,48,3,0,3,0,0,0,0,67,4,45,6,3,3,0,0,0,0,68,8,41,34,9,6,4,0,0,4,97,9,47,61,26,18,9,0,0,5,163,12,44,67,41,76,20,5,4,0,257,14,34,46,44,170,90,20,9,10,432,9,17,23,39,144,118,26,16,8,404,12,7,16,9,61,62,16,22,0,203,0,7,4,6,51,34,14,21,0,138,0,8,0,0,20,19,8,19,0,80,0,5,7,3,15,22,13,30,6,90,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,0,6,6,0,14,0,0,0,0,0,5,0,0,6,18,86,362,281,178,559,390,102,133,43,2134,0,0,0,0,0,3,0,0,3,12,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,5
210011230,0,12,0,0,0,0,0,0,0,17,0,14,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,10,5,7,3,0,0,0,0,0,0,16,0,8,8,0,0,0,0,0,0,21,0,0,3,0,3,5,0,0,0,19,0,4,4,4,0,8,0,3,0,22,0,3,0,3,0,5,0,0,0,12,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,62,36,13,18,22,0,11,0,162,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011231,0,9,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,16,8,9,6,0,4,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011533,0,19,0,0,0,0,0,0,0,21,0,12,3,0,0,0,0,0,0,16,0,5,7,0,0,3,0,0,0,16,0,7,8,3,0,0,0,0,0,22,0,0,9,0,3,0,0,0,0,12,0,0,9,3,3,0,0,0,0,15,0,0,0,3,0,4,0,0,0,13,0,0,0,0,4,0,0,0,3,20,0,0,3,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,50,32,9,20,12,0,3,8,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011534,0,9,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,6,0,9,12,0,0,0,0,0,0,21,6,3,11,3,0,0,0,0,0,18,0,3,12,4,7,0,0,0,0,30,0,0,0,10,3,0,0,0,0,20,0,0,3,0,6,3,0,5,0,21,0,3,0,0,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42,47,12,23,19,0,4,5,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4
210021232,8,63,0,0,0,0,0,0,0,72,9,33,0,0,0,0,0,0,0,37,0,16,3,5,0,0,0,0,0,21,0,12,7,5,0,0,0,0,0,18,5,12,10,0,0,3,0,0,0,28,0,12,12,7,5,0,0,0,0,38,0,4,5,4,13,14,0,0,0,39,0,0,3,0,3,13,0,0,3,27,0,4,4,0,9,9,0,0,0,20,0,0,0,0,0,5,0,3,0,10,3,0,0,3,0,0,0,3,0,12,0,0,0,0,0,4,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,24,155,46,19,39,54,7,15,7,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
210021233,4,10,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,6,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,5,6,14,7,0,0,5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210021234,0,18,0,0,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,4,0,9,0,0,0,0,0,5,0,4,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,7,5,9,8,0,13,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210021235,9,25,0,0,0,0,0,0,0,33,3,24,3,3,0,0,0,3,0,36,3,11,4,0,0,5,0,0,0,21,3,12,3,0,0,0,0,0,0,23,0,11,15,7,3,0,0,0,0,38,0,8,4,3,14,6,0,0,0,38,5,3,5,3,6,8,8,5,4,52,0,3,0,0,9,7,5,6,0,25,0,0,3,0,0,6,0,0,0,15,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,5,3,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,94,44,22,42,37,17,20,6,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6
210031236,4,10,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,19,6,21,7,4,0,5,0,0,4,37,7,18,17,0,0,0,0,0,0,38,3,16,31,8,10,3,0,0,0,71,0,8,19,19,45,21,3,0,0,115,0,8,21,12,63,27,3,9,0,150,0,4,4,6,28,34,11,8,3,109,0,3,3,3,4,13,8,3,4,47,0,0,0,0,9,6,3,3,0,24,0,0,0,0,7,10,0,9,0,30,0,0,0,0,8,3,3,8,0,28,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,23,115,101,51,182,125,42,60,18,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
210031237,0,3,0,0,0,0,0,0,0,6,3,12,0,0,0,0,0,0,0,22,0,7,0,0,0,0,0,0,0,15,0,4,9,0,0,0,0,0,0,21,3,10,14,0,0,0,0,0,0,33,0,11,5,8,14,0,0,0,0,39,0,3,6,0,15,0,0,0,4,36,0,0,4,0,11,5,0,3,0,32,0,4,4,0,6,8,0,0,0,17,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,68,54,18,47,28,0,14,6,251,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
210031439,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,12,0,3,4,0,0,0,0,0,0,11,0,6,4,0,0,0,0,0,0,16,0,0,4,0,3,0,0,0,0,10,0,0,3,0,12,5,0,0,0,30,4,0,0,0,9,3,0,4,0,27,0,0,0,0,8,4,0,0,0,16,0,0,0,0,5,3,3,0,0,13,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,28,17,11,50,25,10,8,0,155,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031535,0,6,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,3,14,0,7,3,0,0,0,0,0,0,13,3,10,14,0,0,0,0,0,0,24,0,4,7,4,8,5,0,0,0,25,0,3,6,5,8,4,0,0,0,21,0,0,0,0,6,6,0,4,0,19,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,40,36,7,21,25,4,13,5,167,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3
210031536,0,6,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,14,0,3,3,0,0,0,0,0,0,11,3,0,16,0,0,0,0,0,0,20,6,4,9,4,5,0,0,0,0,18,0,0,0,0,7,0,0,0,0,16,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,29,10,18,15,0,3,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031537,0,18,0,0,0,0,0,0,0,18,0,16,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,45,14,10,8,5,0,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031538,4,5,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,8,0,5,0,0,0,4,0,0,0,10,0,3,4,0,0,0,0,0,0,12,0,3,8,0,0,0,0,0,0,22,0,7,13,0,3,5,0,0,0,26,0,0,3,4,6,4,0,0,0,24,0,3,3,0,0,11,0,4,0,31,0,7,0,0,4,0,0,0,0,8,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42,42,12,18,30,0,7,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9
210041240,4,8,0,0,0,0,0,0,0,15,3,14,0,0,0,0,0,0,0,18,3,8,0,0,0,0,0,0,0,12,4,4,7,0,0,3,0,0,0,11,5,0,9,0,0,0,0,0,0,17,0,3,5,0,5,5,0,0,0,12,0,0,8,7,6,3,0,5,0,26,3,4,3,0,3,3,0,0,0,20,0,6,0,0,4,7,0,0,0,11,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,42,26,10,16,27,3,7,6,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
