POW_SA2_CODE_2021,BDLA_NNI_Mng,BDLA_NNI_Pro,BDLA_NNI_TecTW,BDLA_NNI_CoPSW,BDLA_NNI_ClAW,BDLA_NNI_SWks,BDLA_NNI_MaOpDv,BDLA_NNI_Lab,BDLA_NNI_IDNS,BDLA_NNI_Tot,BDLA_1_149_Mng,BDLA_1_149_Pro,BDLA_1_149_TecTW,BDLA_1_149_CoPSW,BDLA_1_149_ClAW,BDLA_1_149_SWks,BDLA_1_149_MaOpDv,BDLA_1_149_Lab,BDLA_1_149_IDNS,BDLA_1_149_Tot,BDLA_150_299_Mng,BDLA_150_299_Pro,BDLA_150_299_TecTW,BDLA_150_299_CoPSW,BDLA_150_299_ClAW,BDLA_150_299_SWks,BDLA_150_299_MaOpDv,BDLA_150_299_Lab,BDLA_150_299_IDNS,BDLA_150_299_Tot,BDLA_300_399_Mng,BDLA_300_399_Pro,BDLA_300_399_TecTW,BDLA_300_399_CoPSW,BDLA_300_399_ClAW,BDLA_300_399_SWks,BDLA_300_399_MaOpDv,BDLA_300_399_Lab,BDLA_300_399_IDNS,BDLA_300_399_Tot,BDLA_400_499_Mng,BDLA_400_499_Pro,BDLA_400_499_TecTW,BDLA_400_499_CoPSW,BDLA_400_499_ClAW,BDLA_400_499_SWks,BDLA_400_499_MaOpDv,BDLA_400_499_Lab,BDLA_400_499_IDNS,BDLA_400_499_Tot,BDLA_500_649_Mng,BDLA_500_649_Pro,BDLA_500_649_TecTW,BDLA_500_649_CoPSW,BDLA_500_649_ClAW,BDLA_500_649_SWks,BDLA_500_649_MaOpDv,BDLA_500_649_Lab,BDLA_500_649_IDNS,BDLA_500_649_Tot,BDLA_650_799_Mng,BDLA_650_799_Pro,BDLA_650_799_TecTW,BDLA_650_799_CoPSW,BDLA_650_799_ClAW,BDLA_650_799_SWks,BDLA_650_799_MaOpDv,BDLA_650_799_Lab,BDLA_650_799_IDNS,BDLA_650_799_Tot,BDLA_800_999_Mng,BDLA_800_999_Pro,BDLA_800_999_TecTW,BDLA_800_999_CoPSW,BDLA_800_999_ClAW,BDLA_800_999_SWks,BDLA_800_999_MaOpDv,BDLA_800_999_Lab,BDLA_800_999_IDNS,BDLA_800_999_Tot,BDLA_1000_1249_Mng,BDLA_1000_1249_Pro,BDLA_1000_1249_TecTW,BDLA_1000_1249_CoPSW,BDLA_1000_1249_ClAW,BDLA_1000_1249_SWks,BDLA_1000_1249_MaOpDv,BDLA_1000_1249_Lab,BDLA_1000_1249_IDNS,BDLA_1000_1249_Tot,BDLA_1250_1499_Mng,BDLA_1250_1499_Pro,BDLA_1250_1499_TecTW,BDLA_1250_1499_CoPSW,BDLA_1250_1499_ClAW,BDLA_1250_1499_SWks,BDLA_1250_1499_MaOpDv,BDLA_1250_1499_Lab,BDLA_1250_1499_IDNS,BDLA_1250_1499_Tot,BDLA_1500_1749_Mng,BDLA_1500_1749_Pro,BDLA_1500_1749_TecTW,BDLA_1500_1749_CoPSW,BDLA_1500_1749_ClAW,BDLA_1500_1749_SWks,BDLA_1500_1749_MaOpDv,BDLA_1500_1749_Lab,BDLA_1500_1749_IDNS,BDLA_1500_1749_Tot,BDLA_1750_1999_Mng,BDLA_1750_1999_Pro,BDLA_1750_1999_TecTW,BDLA_1750_1999_CoPSW,BDLA_1750_1999_ClAW,BDLA_1750_1999_SWks,BDLA_1750_1999_MaOpDv,BDLA_1750_1999_Lab,BDLA_1750_1999_IDNS,BDLA_1750_1999_Tot,BDLA_2000_2999_Mng,BDLA_2000_2999_Pro,BDLA_2000_2999_TecTW,BDLA_2000_2999_CoPSW,BDLA_2000_2999_ClAW,BDLA_2000_2999_SWks,BDLA_2000_2999_MaOpDv,BDLA_2000_2999_Lab,BDLA_2000_2999_IDNS,BDLA_2000_2999_Tot,BDLA_3000_3499_Mng,BDLA_3000_3499_Pro,BDLA_3000_3499_TecTW,BDLA_3000_3499_CoPSW,BDLA_3000_3499_ClAW,BDLA_3000_3499_SWks,BDLA_3000_3499_MaOpDv,BDLA_3000_3499_Lab,BDLA_3000_3499_IDNS,BDLA_3000_3499_Tot,BDLA_3500mo_Mng,BDLA_3500mo_Pro,BDLA_3500mo_TecTW,BDLA_3500mo_CoPSW,BDLA_3500mo_ClAW,BDLA_3500mo_SWks,BDLA_3500mo_MaOpDv,BDLA_3500mo_Lab,BDLA_3500mo_IDNS,BDLA_3500mo_Tot,BDLA_PINS_Mng,BDLA_PINS_Pro,BDLA_PINS_TecTW,BDLA_PINS_CoPSW,BDLA_PINS_ClAW,BDLA_PINS_SWks,BDLA_PINS_MaOpDv,BDLA_PINS_Lab,BDLA_PINS_IDNS,BDLA_PINS_Tot,BDLA_Tot_Mng,BDLA_Tot_Pro,BDLA_Tot_TecTW,BDLA_Tot_CoPSW,BDLA_Tot_ClAW,BDLA_Tot_SWks,BDLA_Tot_MaOpDv,BDLA_Tot_Lab,BDLA_Tot_IDNS,BDLA_Tot_Tot,Ad_Dip_NNI_Mng,Ad_Dip_NNI_Pro,Ad_Dip_NNI_TecTW,Ad_Dip_NNI_CoPSW,Ad_Dip_NNI_ClAW,Ad_Dip_NNI_SWks,Ad_Dip_NNI_MaOpDv,Ad_Dip_NNI_Lab,Ad_Dip_NNI_IDNS,Ad_Dip_NNI_Tot,Ad_Dip_1_149_Mng,Ad_Dip_1_149_Pro,Ad_Dip_1_149_TecTW,Ad_Dip_1_149_CoPSW,Ad_Dip_1_149_ClAW,Ad_Dip_1_149_SWks,Ad_Dip_1_149_MaOpDv,Ad_Dip_1_149_Lab,Ad_Dip_1_149_IDNS,Ad_Dip_1_149_Tot,Ad_Dip_150_299_Mng,Ad_Dip_150_299_Pro,Ad_Dip_150_299_TecTW,Ad_Dip_150_299_CoPSW,Ad_Dip_150_299_ClAW,Ad_Dip_150_299_SWks,Ad_Dip_150_299_MaOpDv,Ad_Dip_150_299_Lab,Ad_Dip_150_299_IDNS,Ad_Dip_150_299_Tot
212041564,14,13,4,4,7,7,3,4,5,41,0,8,0,0,9,3,0,5,0,29,3,10,4,0,26,3,12,12,4,74,9,13,6,3,30,12,31,19,4,136,13,30,17,0,24,19,44,34,10,198,20,50,32,11,64,29,76,85,4,377,53,64,61,19,114,42,150,149,9,662,110,195,137,18,292,73,366,275,23,1494,179,407,237,21,433,90,411,198,43,2014,206,484,176,10,308,53,208,109,29,1582,286,507,109,10,218,58,89,55,20,1359,262,427,79,15,108,48,63,15,24,1045,843,628,82,43,143,78,49,20,16,1894,303,101,16,5,25,15,4,4,6,469,679,108,8,4,24,19,4,0,7,858,17,14,0,6,5,0,6,4,19,76,3018,3052,968,172,1824,558,1520,993,224,12324,3,3,5,0,0,0,5,3,5,23,0,0,0,0,4,0,3,9,0,15,3,0,3,0,7,6,7,4,3,40
212041565,0,6,0,0,0,0,0,0,0,11,0,4,0,3,0,0,0,5,0,23,0,10,5,5,3,5,4,5,0,34,7,9,7,10,11,6,0,5,0,49,4,17,0,5,3,16,0,3,0,54,11,15,7,21,18,21,6,17,0,109,9,35,15,23,27,30,18,29,4,174,22,59,14,36,34,33,31,20,5,263,33,116,22,20,38,39,16,24,3,309,41,121,17,9,41,7,13,3,3,251,28,150,4,9,18,3,4,0,0,224,44,110,0,5,12,4,0,5,0,174,90,257,5,0,12,13,0,0,0,380,22,14,0,0,0,6,0,0,0,47,51,21,0,0,5,9,0,0,0,85,0,6,0,0,0,0,0,0,3,14,380,946,86,136,218,188,98,120,21,2207,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,11,3,3,0,3,0,30
212041566,0,4,0,0,4,0,0,0,0,8,6,0,0,4,0,0,0,0,0,14,3,8,0,3,3,12,0,0,0,29,7,9,8,4,9,7,0,7,0,46,0,8,5,3,8,6,9,0,0,38,0,3,0,15,4,8,4,3,0,40,8,20,11,17,18,4,18,10,8,110,29,50,25,14,17,6,52,16,3,213,37,84,20,12,50,7,39,11,5,277,23,116,19,10,34,6,14,10,0,230,40,132,17,5,26,5,8,0,4,237,33,92,8,0,13,5,4,0,0,155,118,143,8,0,17,17,5,3,3,302,30,18,3,0,0,9,0,0,0,64,85,23,0,0,3,0,0,0,0,115,3,3,0,0,0,0,0,0,0,12,422,719,114,92,206,95,148,55,34,1893,0,0,0,0,4,0,0,4,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,16
212051319,0,7,3,0,0,0,0,0,0,15,6,16,0,3,3,5,0,0,0,25,7,11,5,13,9,5,0,0,0,42,0,14,0,10,12,9,6,9,0,58,9,15,0,17,4,12,0,7,3,61,4,43,3,20,13,7,10,13,0,117,13,27,8,26,14,17,0,6,10,124,13,58,14,39,33,28,10,11,3,205,22,84,21,37,28,24,8,5,0,240,24,107,13,19,18,16,4,4,4,218,19,103,10,18,17,3,0,0,4,169,34,77,6,8,11,3,0,0,3,138,80,181,7,16,6,0,0,0,0,300,26,18,0,0,15,0,0,0,0,59,56,45,0,0,6,0,0,0,4,110,0,8,0,0,0,0,0,0,0,9,309,817,89,233,184,137,32,52,35,1886,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,18
212051321,9,5,5,0,0,0,0,0,0,13,0,8,5,5,5,4,0,0,3,29,3,22,3,4,0,4,0,0,0,31,7,15,0,11,10,4,3,0,3,54,3,20,3,16,17,8,7,5,0,70,10,38,9,20,19,4,5,8,4,115,8,51,5,29,17,11,0,8,0,138,18,68,7,38,29,10,10,5,4,185,25,123,16,71,30,11,3,4,7,294,15,134,17,106,24,6,0,3,6,315,22,202,12,44,12,8,0,5,0,298,21,123,8,20,9,4,0,0,3,193,83,224,13,48,16,7,0,0,0,387,35,43,0,5,5,0,0,0,0,88,64,96,3,9,6,0,0,0,0,173,0,10,0,0,0,0,0,0,6,24,307,1199,95,426,207,86,24,44,33,2411,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,14,0,0,0,11,8,3,0,0,0,23
212051322,3,6,0,0,4,6,0,0,0,22,5,13,9,10,0,4,5,0,0,43,10,29,5,29,13,21,0,6,5,110,7,33,8,44,12,25,3,10,4,149,13,42,11,50,26,39,0,13,4,193,24,64,10,62,27,52,9,19,0,264,29,103,26,83,40,44,3,21,11,353,42,130,21,78,56,54,6,18,3,409,75,250,25,52,76,38,4,14,6,536,51,243,20,28,61,29,4,8,0,446,48,273,12,28,29,19,3,3,6,416,40,199,10,18,26,8,0,6,5,309,117,366,6,15,27,11,0,4,13,560,35,48,0,0,9,6,0,0,0,101,52,73,4,0,14,14,0,0,6,170,3,8,0,3,3,0,0,0,12,28,552,1887,170,494,430,379,34,103,69,4122,0,3,0,4,0,0,0,0,0,10,0,8,0,3,5,3,4,4,0,18,6,7,8,10,0,9,0,0,0,43
212051323,7,0,0,0,0,0,0,0,0,4,9,10,0,0,4,0,0,0,0,28,5,17,0,3,3,3,0,5,0,34,0,16,8,6,4,7,0,3,0,46,8,21,0,8,13,0,3,0,3,54,10,23,9,17,15,8,4,0,5,83,11,40,7,12,12,4,0,0,0,90,16,70,9,14,26,4,5,3,4,150,15,101,10,17,26,4,0,0,5,174,15,117,4,7,7,3,0,0,0,166,18,119,4,5,4,4,0,0,0,158,10,74,0,3,3,0,0,0,0,102,35,154,3,0,12,0,0,0,0,201,10,30,0,0,6,0,0,0,0,51,26,48,6,0,5,4,0,0,0,86,0,3,0,0,0,0,0,0,0,9,192,842,69,96,143,44,10,16,20,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,0,4,0,19
212051324,10,9,0,0,0,0,0,0,3,31,5,18,0,7,3,5,0,0,0,43,8,26,5,15,7,11,3,3,0,73,8,29,7,17,24,6,4,5,0,108,14,22,0,19,20,20,4,13,6,111,17,65,9,44,28,25,3,23,0,229,25,73,25,28,54,34,16,20,4,289,48,164,56,30,105,44,30,42,3,519,73,313,77,33,187,43,36,33,11,817,97,364,77,31,128,32,14,17,8,763,113,440,57,23,88,26,10,3,8,768,104,342,23,11,43,27,3,5,0,560,302,699,48,14,68,51,3,6,11,1204,145,144,6,0,5,16,0,0,0,318,341,206,10,0,19,22,0,0,3,590,6,11,0,7,3,0,0,0,11,39,1308,2931,399,287,778,357,131,173,80,6453,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,15,0,0,0,8,8,4,0,3,3,35
212051325,4,5,0,0,6,0,0,0,4,27,0,9,0,3,0,3,0,0,0,23,7,15,3,16,14,14,6,5,4,81,5,23,6,19,24,12,4,11,0,113,13,29,6,18,37,16,5,10,3,135,21,67,16,36,46,36,22,29,12,289,23,91,18,57,97,33,15,33,8,371,45,182,47,61,160,31,46,49,11,630,98,433,109,59,292,53,51,34,28,1157,135,584,118,37,228,53,49,19,4,1232,145,670,58,9,163,51,24,18,7,1151,179,633,51,10,99,36,10,22,7,1039,750,1212,82,4,136,98,3,5,12,2305,313,245,12,5,26,24,0,0,7,638,614,264,9,4,31,35,0,5,4,970,11,22,0,0,3,4,0,0,6,58,2368,4482,547,335,1365,500,245,255,113,10209,0,0,5,0,5,0,0,0,0,14,0,0,5,0,0,6,0,4,0,11,0,5,0,5,0,4,0,3,0,18
212051326,3,4,3,0,0,6,0,0,4,24,3,5,0,4,5,3,0,3,0,34,8,20,5,17,8,6,4,11,0,80,9,12,3,15,12,17,4,10,5,92,9,13,10,23,21,21,12,15,3,128,20,59,16,34,38,33,17,24,0,246,24,69,15,38,50,30,25,23,8,273,41,108,36,66,85,51,42,35,4,471,58,188,51,37,110,26,45,18,15,541,58,204,28,38,67,18,21,11,8,459,87,236,16,29,31,23,28,5,3,459,53,177,8,10,21,16,12,4,8,316,161,253,21,26,29,13,4,0,6,508,68,53,0,3,5,7,0,0,0,143,115,79,7,5,6,7,3,0,0,221,7,14,0,0,4,0,0,0,8,31,728,1500,225,357,498,267,209,156,75,4022,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,4,7,11,6,6,5,4,0,34
212051327,4,3,0,0,0,0,0,0,0,11,0,9,0,9,0,4,0,0,0,19,5,18,0,14,5,7,0,9,0,58,9,25,0,16,7,11,0,4,0,82,13,21,8,14,10,10,3,5,5,82,14,28,11,39,16,11,0,9,4,133,19,61,10,46,31,15,0,12,0,197,14,90,9,44,33,13,0,8,6,218,17,129,14,32,42,6,0,14,7,263,25,126,6,15,26,6,0,3,0,215,25,157,9,8,15,4,0,3,0,220,20,125,3,0,12,3,0,0,0,159,57,258,5,3,19,3,0,0,5,341,23,47,0,0,0,0,0,0,0,73,34,68,0,0,0,0,0,0,4,107,3,5,0,0,0,0,0,0,0,7,264,1176,81,247,203,100,15,62,33,2184,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,8,0,4,0,5,4,3,0,4,0,18
212051567,4,15,0,5,4,0,0,0,8,41,3,38,10,10,14,4,3,0,0,86,7,76,4,20,23,13,4,13,4,164,4,95,7,26,23,16,5,13,4,196,10,110,19,23,26,20,9,26,0,251,13,322,29,59,49,29,10,36,3,554,19,284,43,52,66,24,22,29,6,547,66,341,67,60,116,30,30,33,12,764,80,527,103,62,207,38,23,25,19,1087,133,681,108,33,182,28,15,10,15,1202,154,966,100,25,220,22,7,0,16,1513,204,1026,70,14,108,12,4,5,5,1443,682,2025,90,10,140,40,3,0,19,3013,221,389,13,3,19,4,0,0,7,653,431,471,7,0,26,13,0,0,6,962,4,21,7,0,4,0,0,0,14,54,2031,7393,677,414,1224,301,134,194,136,12510,0,0,0,0,0,0,0,3,3,15,0,0,5,3,0,0,0,0,0,9,0,6,0,0,4,4,4,0,0,24
212051568,4,6,0,0,4,0,0,0,0,26,3,10,5,3,7,3,4,3,0,40,0,22,0,4,9,8,3,6,0,52,0,27,6,9,11,14,11,10,3,89,3,44,19,19,19,14,9,11,0,138,14,90,22,32,36,28,12,19,5,257,16,170,49,40,63,16,21,35,12,430,30,375,77,62,95,33,41,30,6,749,46,894,94,44,105,21,32,32,11,1280,67,939,62,23,86,23,18,7,5,1222,50,1090,29,16,60,15,5,7,10,1279,89,933,20,5,33,11,0,4,3,1099,285,1258,21,9,57,20,0,6,8,1670,122,261,3,4,6,9,0,0,0,410,201,649,4,8,14,4,0,3,9,890,10,31,4,5,0,0,3,0,8,61,941,6797,410,279,614,214,159,169,84,9672,0,3,0,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,8,0,3,3,6,3,0,0,0,6,22
213011328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,8,3,7,0,3,5,3,3,0,0,24,0,9,0,5,0,0,7,6,0,29,3,16,5,6,4,5,6,5,0,49,0,17,3,3,3,4,7,0,6,55,5,30,3,0,3,3,11,0,0,60,0,22,0,5,4,0,8,3,0,43,7,33,6,3,0,0,5,0,0,53,18,41,3,4,3,0,0,0,0,60,4,8,0,0,4,0,0,0,0,18,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,49,184,28,37,34,26,51,18,8,441,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,10
213011329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,8,3,12,0,3,3,4,0,0,0,21,3,5,0,7,6,0,3,0,0,31,0,8,4,10,3,0,4,0,0,32,8,13,0,13,13,0,0,0,0,47,3,20,0,13,6,3,6,4,0,51,0,26,0,0,6,0,0,0,0,43,0,27,0,0,0,3,0,0,0,33,0,26,0,0,0,0,0,0,0,26,7,27,0,0,6,0,0,0,0,42,0,6,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,31,184,14,55,43,14,11,8,3,373,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,9
213011331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,0,13,3,4,0,10,0,0,0,0,0,13,0,12,0,10,0,0,0,0,0,24,0,8,0,12,0,0,0,0,0,23,0,14,0,9,0,0,3,0,0,36,4,23,0,3,6,0,0,0,0,31,4,21,0,0,4,0,0,0,0,29,0,31,0,0,0,0,0,0,0,33,5,38,0,3,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,27,166,8,47,10,7,10,4,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
213011332,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,4,0,0,3,4,0,0,0,17,0,15,0,8,0,4,0,0,0,32,0,0,0,12,0,9,0,3,0,28,9,9,0,10,0,3,0,6,0,43,6,14,0,18,4,5,0,5,0,46,13,26,4,16,6,9,5,0,0,70,6,42,3,18,6,4,0,6,0,85,7,54,0,10,0,0,0,0,0,75,3,69,3,11,0,0,0,0,0,93,8,49,0,14,3,0,0,0,0,73,13,67,0,24,0,0,0,0,0,102,10,11,0,0,0,0,0,0,0,24,7,12,0,0,0,0,0,0,0,21,0,0,0,5,0,0,0,0,0,4,76,383,14,142,30,50,9,20,8,719,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,5,0,4,0,3,0,0,0,14
213011333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,0,0,0,0,0,8,0,7,0,4,0,0,4,0,0,11,0,3,5,4,0,4,5,0,0,21,0,14,4,3,3,0,0,0,0,25,0,13,3,0,0,3,4,0,0,25,4,24,7,3,3,3,4,0,0,41,5,39,0,4,3,4,0,0,0,60,0,37,0,0,0,0,0,0,0,42,6,34,0,0,0,0,0,0,0,34,3,41,0,5,0,0,0,0,0,49,4,3,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,22,225,15,29,16,20,18,5,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
213011334,0,4,0,0,0,0,0,0,0,10,4,6,0,0,0,0,0,0,0,8,0,5,0,6,0,4,0,0,0,13,0,9,4,0,4,3,5,3,0,20,0,10,3,6,4,0,3,0,0,26,7,12,5,14,8,6,6,6,0,53,4,15,8,20,13,5,8,5,0,77,10,51,7,29,28,7,7,4,0,136,4,66,9,18,17,10,8,4,0,138,13,76,4,19,17,3,0,0,3,127,9,70,3,8,0,5,3,0,0,103,5,56,0,5,7,0,0,0,0,82,17,72,0,5,8,0,0,0,0,102,11,12,0,0,0,0,0,0,0,24,6,33,0,0,4,4,0,0,0,44,0,0,0,0,0,0,0,4,0,7,84,484,33,135,111,53,37,25,9,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,12
213011335,0,9,0,4,0,0,0,0,5,18,0,3,0,0,0,0,0,0,0,12,0,14,0,7,5,0,0,0,0,28,0,17,0,6,11,5,4,0,0,49,4,17,4,16,0,4,9,4,0,52,6,39,13,13,11,7,0,4,0,100,6,116,9,24,11,5,6,10,0,185,8,213,17,36,28,0,17,6,0,323,8,496,13,45,25,0,11,4,5,622,7,557,6,26,13,0,7,0,5,613,13,568,3,6,14,0,0,5,0,623,24,511,6,8,3,0,0,0,0,559,55,685,5,3,12,0,0,0,4,767,18,105,0,0,0,0,0,0,0,123,22,216,0,0,0,0,0,0,4,244,0,13,0,3,0,0,0,0,6,24,167,3566,83,215,153,31,58,48,27,4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9
213011336,5,0,0,0,0,0,0,0,0,9,0,7,0,8,0,0,0,0,0,12,0,3,0,8,3,10,0,6,0,40,4,9,3,17,7,12,0,3,0,54,5,11,5,12,12,14,9,8,0,74,14,24,6,18,34,25,13,8,3,143,9,54,10,26,18,16,10,12,0,162,18,100,10,41,41,31,6,18,6,273,25,159,21,57,65,18,5,6,0,361,27,231,4,67,59,8,6,3,4,410,38,268,11,84,53,3,5,5,3,467,35,242,6,59,32,0,0,3,3,378,100,258,6,45,37,3,5,0,9,458,30,38,0,3,3,0,0,0,0,81,27,73,0,0,0,0,0,0,0,98,3,3,0,0,0,0,0,0,8,21,342,1479,84,445,366,151,65,68,47,3051,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,12,0,0,0,3,3,0,0,0,0,12
213011337,0,0,0,0,3,0,0,0,0,9,6,4,0,0,0,0,0,0,0,9,0,3,3,0,0,3,0,0,0,14,0,6,0,5,9,5,4,0,0,31,6,4,6,9,0,3,0,3,0,31,8,13,10,16,10,10,4,6,0,71,10,16,12,13,14,14,6,11,5,96,10,33,16,16,20,15,8,19,0,144,17,65,18,19,21,14,12,19,8,183,18,70,18,17,24,5,7,6,0,157,29,71,8,0,16,0,5,4,4,143,27,74,3,6,7,0,0,5,0,117,52,68,5,24,5,0,0,0,5,159,24,5,0,0,0,0,0,0,0,32,35,13,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,4,236,432,94,127,124,65,55,82,23,1247,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6
213011338,0,5,0,0,3,0,0,0,0,10,0,0,0,0,4,0,0,0,0,7,0,6,0,4,3,3,4,3,0,24,0,3,0,0,12,0,5,4,0,30,7,10,11,7,10,3,17,12,0,75,3,13,8,20,19,6,25,16,4,120,11,27,15,23,38,9,49,38,4,211,23,63,25,7,84,17,76,48,5,352,39,137,45,24,111,19,93,37,8,516,40,154,27,4,81,5,54,10,6,385,60,165,23,3,58,7,27,8,0,351,47,95,9,0,29,9,10,0,0,210,139,168,15,6,26,9,6,5,0,367,35,15,6,0,0,0,0,3,0,59,75,11,3,0,8,0,0,0,0,102,5,9,0,0,0,0,4,0,9,20,487,874,185,110,482,97,382,179,44,2844,0,0,6,0,0,0,0,0,0,5,0,0,0,5,4,0,4,0,0,7,0,0,3,6,0,0,3,0,0,13
213011339,0,0,0,0,0,0,0,0,0,6,0,7,0,4,0,0,0,0,0,7,0,4,0,5,0,0,0,0,0,12,0,4,0,6,0,0,0,0,0,9,0,6,0,15,0,0,0,3,0,25,0,8,3,7,6,3,0,5,5,34,0,17,3,14,3,0,3,3,0,53,0,44,4,22,5,0,0,0,5,75,8,44,5,19,9,4,4,4,0,98,0,52,8,18,0,0,5,0,0,83,3,73,3,8,0,0,0,0,0,94,8,53,0,0,0,0,0,0,0,70,15,77,3,4,3,0,0,0,0,105,0,17,0,0,0,0,0,0,0,22,4,27,0,0,0,0,0,0,0,30,0,5,0,0,0,0,0,0,3,6,45,439,30,112,30,17,22,18,10,724,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,10
213011340,0,7,0,0,0,0,0,0,0,6,0,3,0,0,0,4,0,6,0,14,0,8,3,7,5,18,0,0,0,37,0,7,7,3,10,28,0,5,0,62,0,12,3,11,5,24,0,7,0,66,6,10,3,16,7,41,3,8,0,99,6,20,6,11,11,32,4,4,0,101,22,40,5,16,12,25,5,3,0,121,24,56,10,13,19,11,5,4,4,137,20,74,0,4,18,5,0,4,0,124,10,81,3,0,11,11,0,3,0,118,5,90,0,0,3,0,0,0,0,99,21,103,0,3,7,0,0,0,0,139,4,12,0,0,0,0,0,0,0,14,11,23,0,0,0,0,0,0,0,38,0,0,0,0,0,3,0,0,0,8,130,530,47,88,107,208,22,50,13,1186,0,0,4,0,0,0,0,0,0,12,4,0,0,0,0,5,0,0,0,8,3,0,0,10,3,12,0,4,0,32
213011569,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,8,0,7,5,0,0,0,0,23,3,0,5,4,0,3,0,7,0,24,3,9,0,7,14,10,5,0,0,47,10,11,3,9,14,10,3,3,5,69,3,18,6,24,10,13,3,0,0,79,11,35,14,13,19,13,10,5,3,116,10,67,4,8,24,0,5,7,4,125,9,78,3,3,14,5,0,6,4,135,14,76,4,7,3,4,0,0,0,101,6,55,0,4,3,3,7,0,0,78,44,92,7,5,9,3,0,5,3,163,11,16,0,0,0,0,0,0,0,25,16,15,0,0,0,0,0,0,0,44,0,6,0,0,0,0,0,0,0,9,151,490,51,101,101,73,40,31,19,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,4,0,7
213011570,0,0,0,0,3,0,0,0,3,10,0,3,3,0,0,0,0,0,0,10,0,9,0,5,3,5,6,4,0,31,8,3,3,7,6,12,4,9,0,54,4,8,3,8,5,12,19,4,0,72,6,23,9,13,14,12,26,19,0,123,13,13,12,25,19,16,51,27,3,179,21,54,28,13,55,27,128,51,6,390,44,96,54,11,111,29,122,35,3,513,54,132,39,16,86,19,68,24,5,442,70,115,20,5,53,14,36,5,6,324,61,91,18,5,19,10,17,7,5,238,179,139,12,7,26,24,4,15,5,410,80,20,0,0,7,7,0,0,0,116,156,24,3,0,4,9,0,0,0,197,5,3,0,0,5,0,0,0,3,22,707,728,202,120,418,186,486,209,48,3117,0,0,0,5,0,0,5,0,0,13,0,0,0,0,4,0,0,0,0,10,0,0,0,4,0,0,3,0,0,9
