POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
209031214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,8,0,3,5,0,0,0,0,0,0,13,0,0,3,4,0,0,0,5,0,10,0,0,5,0,0,6,0,5,0,16,0,3,6,0,0,4,0,8,0,24,0,3,6,0,0,9,0,3,0,25,0,0,0,3,3,11,0,4,0,26,0,0,0,4,0,8,0,0,0,13,4,0,3,4,5,10,4,20,0,48,0,0,0,0,4,0,0,0,0,9,0,0,0,0,3,11,5,10,0,28,0,0,0,0,0,0,0,0,0,0,5,24,27,18,22,60,10,61,0,236,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,10,0,3,0,0,0,0,0,6,0,11
209031215,0,0,6,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,12,0,0,3,5,4,0,0,8,0,23,0,0,11,9,6,3,0,3,0,41,0,0,7,5,11,12,7,5,0,39,0,0,0,5,10,3,3,11,0,28,0,0,3,6,4,13,6,6,0,32,0,0,0,0,4,10,0,7,0,18,0,0,0,0,7,16,0,22,0,44,0,0,0,0,0,8,0,6,0,14,0,0,0,0,4,12,3,10,0,33,0,0,0,0,0,0,0,0,0,4,20,30,33,20,51,75,26,73,0,320,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,11
209041216,0,5,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,9,6,0,3,0,0,5,0,4,0,26,4,11,11,3,11,3,0,5,0,49,6,0,4,5,24,17,3,4,0,70,0,0,5,0,20,16,3,8,0,54,0,0,3,0,11,16,3,5,0,46,3,0,0,0,11,14,7,12,0,48,0,0,4,4,27,40,20,34,0,126,0,0,0,0,0,7,5,8,0,20,0,3,0,0,3,14,10,28,0,57,0,0,0,0,0,0,0,0,0,6,20,34,45,21,114,134,44,109,7,535,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,8
209041217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,3,5,0,0,0,0,0,10,0,0,5,4,5,7,0,0,0,23,0,0,0,0,7,5,0,5,0,17,0,0,0,0,6,6,0,0,0,13,0,0,0,0,0,9,0,3,0,17,0,0,0,0,5,4,0,0,0,11,0,0,0,0,4,5,7,6,0,18,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,9,3,16,13,26,40,13,21,4,143,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,11
209041220,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,10,0,4,0,0,0,0,0,14,0,4,4,0,0,0,0,0,0,10,8,10,11,6,3,4,0,7,0,31,4,3,5,10,13,3,0,3,0,36,3,5,14,3,19,14,0,0,0,69,5,3,6,7,32,26,0,8,0,96,8,4,0,0,12,16,3,3,0,54,0,0,4,4,7,14,0,8,6,47,0,0,0,0,6,15,3,6,0,37,0,3,3,0,10,17,3,15,0,54,0,0,0,0,0,4,0,8,0,14,3,0,0,0,0,4,0,13,0,23,0,0,0,0,0,0,0,0,3,8,28,52,46,35,106,115,28,70,12,501,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,7,3,6,0,0,0,5,0,0,0,11
209041221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,5,0,12,0,0,0,0,5,0,0,0,0,5,0,3,0,0,4,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,5,7,10,5,9,16,3,12,0,71,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
209041223,4,6,3,0,0,0,3,0,0,23,0,0,0,0,4,0,0,0,0,6,4,4,0,0,0,4,0,0,0,15,0,5,3,3,0,4,0,3,0,20,0,13,5,0,0,5,0,5,0,28,0,11,21,6,5,11,0,10,0,62,9,13,12,8,25,17,0,4,3,91,9,10,8,13,68,43,7,31,0,189,9,8,20,14,88,93,21,39,0,295,7,6,4,18,87,99,20,55,3,286,13,5,5,9,62,87,32,69,3,283,3,3,3,3,52,89,32,75,0,250,4,7,6,11,96,155,59,149,5,492,5,0,0,4,14,36,25,61,0,143,3,7,7,3,24,64,34,115,0,259,0,0,0,0,4,4,0,4,6,21,67,88,103,104,531,699,224,628,22,2460,0,0,0,0,0,0,0,0,0,5,5,9,0,0,0,0,0,0,0,18,0,19,4,0,0,0,0,0,0,28
209041224,0,0,3,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,12,0,12,6,4,0,0,0,3,0,27,0,3,3,0,4,5,0,0,0,23,0,6,3,8,7,6,0,3,0,31,0,0,5,0,14,12,4,7,0,43,5,0,0,0,8,8,4,3,0,36,0,0,3,0,6,9,7,3,0,30,0,0,0,3,5,9,3,5,0,25,0,0,0,0,9,7,6,16,0,44,0,0,3,0,3,5,0,3,0,11,0,0,5,0,0,5,0,11,0,24,0,0,0,0,0,0,0,0,0,0,16,31,31,29,56,76,20,80,6,338,0,0,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9
209041225,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,7,0,3,3,0,0,3,0,4,0,19,0,6,3,4,0,4,0,0,0,22,0,0,3,0,3,4,0,0,0,20,0,3,0,3,12,7,4,6,0,36,0,0,0,0,3,6,3,7,0,23,0,0,0,3,0,5,0,11,0,25,0,0,0,5,10,0,7,3,0,21,0,0,0,0,0,14,0,12,0,29,0,0,0,0,0,4,3,13,0,19,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,6,7,19,23,25,44,55,20,60,6,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
209041431,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,12,0,0,0,0,7,6,0,0,0,8,5,0,0,5,3,0,0,0,0,11,0,0,0,0,3,4,0,4,0,12,0,0,0,0,9,5,5,5,0,13,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,10,3,27,16,5,18,3,94,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,8
209041432,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,4,9,0,0,0,0,0,0,0,19,3,8,4,0,0,0,0,0,0,12,0,11,11,0,0,0,0,0,0,25,4,8,10,6,3,5,0,3,0,34,3,6,17,9,21,11,3,0,0,62,4,6,14,16,52,30,6,9,3,138,14,0,16,10,58,54,8,24,5,200,4,7,8,4,58,47,10,29,3,171,7,7,7,5,44,49,19,20,0,154,0,0,8,0,42,37,16,33,0,145,7,0,3,8,53,91,19,80,0,272,0,0,0,0,13,22,9,21,0,71,0,0,0,0,8,18,14,64,0,122,0,0,0,3,0,3,0,0,0,10,56,64,101,71,362,375,114,284,16,1430,3,3,0,0,0,0,0,0,0,11,4,12,4,0,0,0,0,0,0,21,6,20,3,0,4,0,0,0,0,26
209041433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,0,3,0,0,7,0,0,0,0,17,4,3,3,0,3,5,0,0,0,16,0,0,5,0,10,16,0,0,0,36,0,0,0,4,17,12,9,6,0,48,3,3,0,0,17,10,10,6,0,50,5,3,6,3,11,12,4,11,5,53,0,0,0,0,9,24,14,15,0,57,0,0,0,0,18,26,13,33,0,92,0,0,0,0,3,10,3,8,0,27,0,0,0,0,0,14,8,15,0,35,0,0,0,0,0,0,0,0,0,0,11,15,20,16,100,137,52,95,3,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5
209041435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,7,0,0,7,4,8,3,0,0,0,19,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,6,0,0,0,8,0,0,0,0,6,0,0,0,0,8,0,0,0,0,3,5,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,17,3,30,18,0,15,0,95,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,6
209041436,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,10,0,4,3,3,9,0,0,0,0,22,3,0,3,4,10,4,0,0,0,22,0,4,7,0,13,9,0,0,0,39,0,0,0,5,14,11,5,12,0,37,0,0,5,0,11,12,0,6,0,34,5,3,5,0,12,9,9,3,0,41,0,0,0,4,31,26,4,13,0,81,0,0,0,0,6,0,5,5,0,18,0,0,0,0,4,0,0,15,0,22,0,0,0,0,0,0,0,0,0,0,16,24,27,26,102,76,21,62,8,355,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,9
209041437,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,0,9,0,6,0,0,0,0,17,0,0,0,0,0,8,0,0,0,14,0,0,0,0,3,8,0,4,0,26,0,0,0,3,4,5,0,3,0,17,0,0,0,0,4,5,6,3,0,18,0,0,0,6,0,0,5,6,0,23,0,0,0,3,9,12,6,17,0,42,0,0,0,0,0,0,0,5,0,3,0,0,0,0,4,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,5,17,20,11,31,51,19,47,5,197,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
209041527,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,8,0,0,0,4,3,5,0,0,0,19,0,0,3,3,9,0,0,0,4,25,0,0,0,6,14,10,3,4,0,40,0,0,0,0,6,7,0,5,0,22,0,0,0,0,0,8,0,7,0,18,0,0,0,0,11,8,4,15,0,41,0,0,0,0,0,6,5,5,0,20,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,7,16,17,14,43,53,14,60,5,233,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,4
209041528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,10,0,3,4,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,14,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,13,9,16,17,11,17,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
209041529,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,8,0,0,0,0,6,4,0,0,0,11,0,3,0,3,6,7,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,5,0,6,0,9,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,11,5,10,13,30,11,18,5,101,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4
209041530,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,5,0,0,0,0,0,5,0,0,3,3,0,0,0,3,0,11,0,4,4,0,0,4,3,0,0,19,0,0,9,3,4,5,0,3,0,24,0,3,4,3,5,4,0,7,0,26,0,4,5,5,11,21,4,11,0,58,0,4,0,0,16,19,5,10,0,58,0,0,3,4,11,14,8,7,0,48,0,0,0,7,8,14,3,9,0,35,5,3,0,0,11,33,11,25,0,88,0,0,0,0,0,9,0,14,0,30,0,0,0,0,9,13,5,22,0,49,0,0,0,0,0,0,0,0,0,7,9,19,26,30,75,130,36,120,4,463,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,10
209041531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,3,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,10,0,0,3,0,7,4,0,5,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,6,3,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,22,10,7,17,3,90,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0
209041532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,9,3,0,3,3,4,0,0,0,0,18,0,0,0,0,4,0,0,0,0,10,0,0,0,0,3,6,5,0,0,15,0,0,0,0,5,0,0,3,0,11,0,0,0,0,0,3,0,0,0,8,0,0,0,0,4,9,3,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,10,10,9,9,30,24,14,13,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,4
210011226,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,3,0,6,4,0,0,4,0,7,0,26,7,4,3,8,9,8,0,5,0,33,3,0,13,6,25,11,0,4,0,63,0,4,7,3,22,27,5,11,0,91,5,0,3,0,23,27,11,7,0,81,3,0,0,0,13,32,0,20,0,75,0,0,4,3,16,13,6,11,0,55,0,6,6,3,21,33,15,24,0,113,0,0,0,0,3,6,0,5,0,20,0,6,0,0,0,8,0,14,0,36,0,0,0,0,0,0,0,0,0,3,32,38,43,32,135,171,52,124,3,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,15
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,7,3,4,3,0,0,0,0,21,4,4,12,8,25,7,0,0,0,67,3,4,10,3,43,13,6,6,0,91,6,3,3,4,16,23,4,6,0,65,0,0,4,9,20,21,4,7,0,72,0,3,4,3,17,26,6,6,0,61,0,0,5,3,51,66,21,49,0,194,0,4,0,0,18,33,12,33,0,96,3,3,0,0,18,38,26,89,0,172,0,0,0,0,0,0,0,0,3,8,29,31,38,37,211,232,84,206,4,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,4,0,0,0,5,0,0,0,9,0,4,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,6,0,7,0,5,0,0,0,3,0,0,0,15,0,3,5,0,4,0,4,0,0,26,6,15,18,8,6,6,4,7,0,65,4,8,5,3,12,16,3,5,0,52,5,12,14,15,46,36,7,14,0,150,9,6,20,10,102,83,17,38,0,284,9,7,9,16,108,97,16,50,0,315,9,5,15,11,95,130,40,77,3,384,3,6,6,9,76,97,44,107,3,348,19,9,13,11,115,225,94,268,3,758,9,0,5,0,30,68,28,86,0,223,5,0,5,10,25,77,50,179,0,357,0,0,3,0,4,9,3,5,8,27,76,83,118,98,609,854,306,852,23,3026,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,7,6,0,0,0,0,0,0,0,12
210011230,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,4,0,0,0,8,0,4,7,0,0,0,0,5,0,21,0,0,0,0,5,6,0,8,0,16,0,4,4,0,8,11,0,4,0,29,0,0,0,0,4,9,3,3,0,27,3,3,0,0,9,3,3,8,0,24,0,0,0,3,3,6,0,7,0,16,0,0,0,4,9,22,5,15,3,53,0,0,0,0,0,3,0,10,0,17,0,0,0,0,6,8,3,17,0,42,0,0,0,0,0,0,0,0,0,0,10,12,12,14,43,75,18,76,9,277,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,11
210011231,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,3,0,3,0,20,5,4,3,3,0,5,0,0,0,19,0,0,0,0,4,4,0,3,0,16,0,0,0,6,8,3,0,3,0,14,0,0,0,0,8,0,0,4,0,16,0,0,0,0,0,8,5,9,0,32,0,0,0,0,4,0,0,7,0,7,0,0,0,0,0,12,0,11,0,23,0,0,0,0,0,0,0,0,0,0,9,14,16,16,28,40,13,46,0,177,4,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,0,0,5,4,13,0,0,0,0,0,0,0,15
210011533,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,9,0,7,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,6,0,7,0,0,0,3,0,0,0,15,0,0,5,0,0,0,0,0,0,13,0,3,3,0,4,3,0,0,0,22,0,0,0,0,5,7,0,0,0,11,0,0,4,0,4,5,0,0,0,11,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,6,0,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,12,25,20,6,22,28,10,28,4,143,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,8
