POW_SA2_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
209041217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,9,0,0,3,0,4,0,0,0,0,12,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,5,5,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,34,7,15,11,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041220,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,6,0,5,0,0,0,0,0,17,0,4,0,10,4,0,0,0,0,23,0,15,0,4,9,0,0,0,0,19,0,15,0,6,3,0,0,0,0,23,0,35,5,34,10,0,0,0,0,79,0,45,0,34,0,0,0,0,0,79,0,31,0,35,0,0,0,0,0,68,5,46,0,57,0,0,0,0,0,108,0,0,0,4,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,4,15,195,5,192,33,0,0,3,3,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041221,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,8,0,0,6,3,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,8,4,19,0,0,0,0,0,0,0,20,0,7,0,0,0,0,0,0,0,14,5,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,4,10,5,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041223,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,4,0,3,0,7,0,0,0,0,0,12,0,10,0,18,0,0,0,0,0,29,0,5,0,11,0,0,0,0,0,25,0,25,0,8,8,0,0,0,0,45,0,30,6,8,10,0,0,0,0,56,0,41,0,16,3,0,0,0,0,60,3,29,0,11,0,0,3,0,0,48,14,38,0,42,0,0,0,0,0,96,5,5,0,4,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,28,193,10,116,35,0,3,3,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,7
209041224,0,7,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,12,0,5,0,12,0,0,0,0,0,16,0,6,0,12,5,0,0,0,0,25,6,10,4,6,3,0,0,0,0,29,0,19,0,0,5,0,0,0,0,26,0,29,0,0,9,0,0,0,0,42,0,42,0,21,0,0,0,0,0,57,6,19,0,14,0,0,0,0,0,38,12,29,0,14,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,16,169,7,93,28,0,0,3,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,6
209041225,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,6,0,5,0,6,3,0,0,0,0,10,0,6,0,6,0,0,0,0,0,19,0,26,0,0,3,0,0,0,0,29,0,22,0,5,4,0,0,0,0,29,4,19,0,6,0,0,0,0,0,24,3,26,0,14,0,0,0,0,0,50,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,108,8,50,9,0,0,4,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,4,0,3
209041431,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,10,0,8,0,10,3,0,0,0,0,24,0,11,0,5,11,0,0,0,0,25,0,30,4,5,6,0,0,0,0,42,0,37,0,0,4,0,0,0,0,47,0,43,0,0,5,0,0,0,0,45,0,40,0,0,0,0,0,0,0,41,8,52,0,0,5,0,0,0,0,65,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,230,5,35,23,4,0,0,6,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
209041432,0,10,0,5,8,0,0,4,0,27,0,11,8,10,18,0,0,0,0,46,6,42,8,27,41,0,0,4,0,124,0,72,14,31,55,0,6,5,4,185,4,176,15,64,93,0,0,5,5,361,5,365,37,69,99,0,12,4,3,607,5,390,15,52,32,0,15,5,0,518,13,471,14,69,27,0,8,0,0,602,21,372,6,46,5,0,5,0,0,454,65,504,8,68,25,0,8,0,4,664,26,79,0,3,5,0,0,0,0,107,23,214,0,0,5,0,0,0,0,245,0,9,0,5,3,0,0,0,0,22,168,2729,134,450,414,4,44,32,18,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
209041433,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,8,0,16,0,6,4,0,0,0,0,20,0,22,0,0,3,0,0,0,3,22,0,12,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,10,5,14,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,74,4,15,5,0,0,4,3,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
209041435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,5,0,3,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,12,0,7,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,0,9,12,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041436,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,12,0,4,5,3,8,0,0,0,0,17,0,10,0,0,9,0,0,0,0,28,3,17,0,0,7,0,0,0,0,21,0,18,0,3,4,0,0,0,0,19,0,6,0,3,0,0,0,0,0,13,5,6,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,64,5,31,27,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,22,0,28,0,0,0,0,0,0,0,9,0,6,0,4,0,6,6,0,0,11,0,26,0,3,5,8,14,0,0,18,0,41
209041437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,22,0,0,0,0,0,0,0,23,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,47,0,5,6,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041527,0,4,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9,0,4,0,5,5,0,0,0,0,13,0,10,0,6,4,0,0,0,0,18,0,15,0,3,4,0,0,0,0,26,6,24,0,0,6,0,0,0,0,40,5,21,0,0,6,0,0,0,0,34,0,13,0,0,0,0,0,0,0,21,7,31,0,5,0,0,0,0,0,48,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,131,6,31,21,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041529,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,6,0,8,0,0,0,0,0,8,0,12,0,12,0,0,0,0,0,20,0,3,0,8,0,0,0,0,0,6,0,18,0,0,3,0,0,0,0,22,0,26,0,0,8,0,0,0,0,35,0,30,0,0,0,0,0,0,0,40,0,24,0,0,0,0,0,0,0,26,4,30,0,0,4,0,0,0,0,41,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,151,4,31,15,0,0,3,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
209041530,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,6,3,0,0,0,0,16,0,3,0,4,4,0,0,0,0,14,0,10,0,6,5,0,0,0,0,21,3,8,0,0,0,0,0,0,0,17,0,21,0,0,3,0,0,0,0,34,0,9,0,0,0,0,0,0,0,12,4,19,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,87,10,24,21,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,9,0,6,3,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,18,0,24,0,0,0,0,0,0,0,30,0,15,0,0,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,9,0,5,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,86,3,14,3,0,3,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209041532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,8,0,10,0,17,0,0,0,0,0,28,0,16,0,23,0,0,0,0,0,40,0,3,0,18,0,0,0,0,3,28,0,12,0,37,0,0,0,0,0,49,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,38,0,110,9,0,0,0,4,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011226,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,19,0,12,0,0,0,0,0,0,0,12,8,3,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,58,8,11,6,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,7,5,0,0,0,0,10,0,9,0,9,3,0,0,0,0,24,0,5,0,9,3,0,5,0,0,24,0,8,4,14,9,0,0,0,0,32,0,9,15,8,0,0,0,0,0,32,11,19,35,60,9,0,0,0,0,136,4,3,0,9,0,0,0,0,0,20,6,12,0,12,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,3,24,79,58,131,33,0,4,0,5,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,3,0,6,7,0,0,0,0,17,0,10,0,9,6,0,0,0,0,25,4,10,0,10,4,0,4,0,4,28,7,10,4,8,13,0,0,0,0,33,3,23,0,8,5,0,5,0,0,40,6,26,0,6,3,0,0,0,0,50,14,39,4,6,5,0,0,0,0,64,4,0,0,0,0,0,0,0,0,5,9,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,43,130,9,59,40,4,3,3,3,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
210011230,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,4,0,8,0,0,3,0,0,0,0,11,0,9,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,9,0,12,0,3,0,0,0,0,0,15,3,7,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,0,15,11,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011231,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,6,0,5,0,0,0,0,0,14,0,7,0,3,5,0,0,0,0,13,0,11,0,6,0,0,0,0,0,19,0,19,0,5,9,0,0,0,0,25,3,46,0,0,3,0,0,0,0,55,3,56,0,0,0,0,0,0,0,57,3,36,0,0,4,0,0,0,0,42,4,48,0,0,0,0,0,0,0,55,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21,230,0,25,26,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
210011533,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,9,0,3,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,9,0,6,0,7,0,0,0,0,0,10,5,4,0,10,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,0,33,4,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
210011534,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,7,0,0,4,4,3,0,0,0,0,11,0,8,0,3,0,0,0,0,0,19,0,5,0,7,5,0,0,0,0,17,0,14,0,5,0,0,0,0,0,17,0,11,0,7,0,0,0,0,0,13,10,11,0,10,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,53,6,51,15,0,0,3,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
210021232,0,0,0,0,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,10,0,7,0,16,0,0,0,0,0,24,0,13,0,8,3,0,0,0,0,28,0,20,0,3,0,0,0,0,0,27,0,13,0,3,8,0,0,0,0,23,3,30,0,0,7,0,0,0,0,44,4,37,0,9,0,0,0,0,0,50,0,28,0,14,0,0,0,0,0,50,7,47,0,24,0,0,0,0,0,81,6,4,0,5,0,0,0,0,0,8,4,6,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,20,212,8,93,25,0,3,0,4,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,3,6,0,0,0,0,11
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,0,13,0,0,3,0,0,0,0,14,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,0,11,3,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
210021234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,4,0,6,0,5,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,3,7,4,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
