POW_SA2_CODE_2021,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Taiwan_E,P_Taiwan_OM_IE,P_Taiwan_OM_UIE,P_Taiwan_CFW,P_Taiwan_ES_NS,P_Taiwan_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
212031556,13,6,5,0,0,26,15,3,6,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,11,47,37,20,9,3,111,0,0,0,0,0,0,15,0,0,0,0,16,23,3,7,0,0,34,0,0,0,0,0,4,7,0,0,0,0,7,104,25,10,0,0,149,4,0,0,0,0,4,1135,272,264,38,16,1724
212031557,17,5,6,0,0,26,48,7,0,0,0,54,0,0,0,0,0,0,9,0,0,0,0,9,9,0,0,0,0,14,93,28,18,0,0,144,19,0,0,0,0,19,0,0,0,0,0,5,66,4,13,0,0,82,8,0,0,0,0,8,13,4,3,0,0,19,122,17,21,0,0,160,10,0,0,0,0,10,2172,284,297,44,14,2818
212031558,6,3,6,0,0,10,18,0,8,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,29,6,12,0,0,44,0,0,0,0,0,0,9,0,0,0,0,6,53,8,4,0,0,58,5,0,0,0,0,5,0,0,0,0,0,0,54,8,11,0,0,72,7,0,0,0,0,9,1101,107,168,18,6,1399
212031559,3,0,0,0,0,9,13,0,4,0,0,22,0,0,0,0,0,3,0,4,3,0,0,11,14,0,0,0,0,14,81,29,22,9,0,131,0,0,0,0,0,0,12,0,3,0,0,11,14,0,4,0,0,20,4,0,0,0,0,4,15,0,3,0,0,19,68,14,10,0,0,96,4,0,0,0,0,4,1072,142,167,26,16,1413
212031560,10,3,4,0,0,12,11,0,3,0,0,18,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,14,14,0,5,4,0,25,4,0,0,0,0,4,0,0,0,0,0,6,37,9,6,0,0,51,0,0,0,0,0,3,9,0,0,0,0,7,38,14,12,0,0,65,5,0,0,0,0,5,826,125,145,16,3,1110
212031561,7,4,7,0,0,17,11,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,13,4,0,55,0,0,0,0,0,0,0,0,3,0,0,3,13,0,4,0,0,20,0,0,0,0,0,4,0,3,5,3,0,16,55,7,6,4,0,73,3,0,0,0,0,3,556,90,140,28,5,815
212031562,15,4,3,0,0,26,24,4,4,0,0,35,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,5,59,17,23,4,0,110,0,0,0,0,0,0,3,3,0,0,0,7,34,4,3,0,0,44,3,0,0,0,0,3,36,6,9,0,0,52,111,23,26,7,0,165,8,0,0,0,0,8,1270,166,176,31,11,1650
212041309,20,0,0,0,0,18,62,6,0,0,0,70,7,0,0,0,0,7,12,0,0,0,0,14,20,3,0,0,0,28,97,0,6,0,0,108,55,0,0,0,0,55,11,0,0,0,0,11,82,12,8,0,0,99,11,0,0,0,0,11,73,6,5,4,4,91,241,28,22,7,0,301,8,0,0,0,0,11,3087,269,243,32,18,3648
212041310,48,0,4,0,0,57,130,0,7,0,0,138,17,5,0,0,0,24,17,0,0,0,0,20,35,7,0,0,0,38,176,17,13,3,6,211,16,3,0,0,0,22,34,0,0,0,0,37,155,12,0,0,5,171,9,0,0,0,0,10,284,25,20,4,3,341,562,37,36,4,8,643,28,0,4,0,0,37,5742,535,352,75,47,6754
212041312,27,6,5,0,0,39,35,0,0,0,0,36,9,0,6,0,0,14,3,0,0,0,0,5,12,0,0,0,0,11,103,30,26,14,0,177,0,0,0,0,0,0,6,0,0,0,0,4,36,0,0,0,0,39,9,0,3,0,0,12,20,5,8,0,0,42,145,37,35,3,3,233,10,0,0,0,0,13,1633,233,284,51,24,2229
212041313,0,0,0,0,0,0,16,0,0,0,0,16,7,5,0,0,0,6,7,0,0,0,0,4,12,0,0,0,0,18,25,0,3,0,0,28,0,0,0,0,0,0,9,4,0,0,0,11,56,8,14,0,0,79,6,0,0,0,0,6,49,8,0,0,0,58,94,8,22,0,0,124,8,0,0,0,0,7,1388,204,207,31,8,1842
212041316,28,0,9,0,0,44,54,0,0,0,0,57,18,0,0,0,0,18,11,0,0,0,0,11,28,0,6,0,0,31,100,5,13,3,0,128,7,0,0,0,0,6,9,0,0,0,0,8,128,0,3,0,0,135,6,0,0,0,0,6,105,8,7,0,3,121,410,16,25,0,0,452,19,0,0,0,0,21,4093,189,166,24,26,4498
212041317,66,4,0,0,0,80,142,3,5,6,0,157,31,0,0,0,0,28,43,0,0,0,0,40,68,0,0,0,0,70,269,18,9,5,0,300,32,7,4,0,0,44,70,6,10,5,0,89,210,12,7,0,4,231,16,0,0,0,0,23,995,201,174,35,7,1417,782,82,87,26,9,990,39,3,0,4,5,43,9191,946,592,162,51,10938
212041318,3,0,0,0,0,3,23,0,3,0,0,24,3,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,26,0,9,0,0,35,3,0,0,0,0,0,8,0,5,0,0,16,18,0,0,0,0,22,0,0,0,0,0,0,137,31,43,15,0,226,134,10,20,4,4,174,10,0,0,0,0,10,994,88,159,23,11,1274
212041459,12,5,4,0,0,25,46,0,0,0,0,49,8,0,0,0,0,8,12,0,0,0,0,11,3,0,0,0,0,3,93,11,20,0,0,128,0,0,0,0,0,0,4,0,0,0,0,7,31,0,0,0,0,32,6,0,0,0,0,6,45,8,17,0,0,73,135,25,30,5,0,194,4,0,0,0,0,9,1341,135,192,22,11,1709
212041460,13,0,8,0,0,23,49,0,0,6,0,51,8,0,3,0,0,15,3,0,0,0,0,3,12,0,0,0,0,10,97,15,15,0,0,128,3,0,0,0,0,10,6,0,0,0,0,12,37,0,3,0,0,41,0,0,0,0,0,0,83,22,45,12,0,160,230,39,36,3,3,312,13,0,0,0,0,13,1727,175,257,28,15,2206
212041563,180,20,23,0,6,235,359,0,0,5,0,362,67,6,4,0,0,84,82,0,0,0,0,89,133,3,4,0,0,141,710,81,53,10,3,863,29,0,0,0,0,31,47,0,0,0,0,48,529,14,9,0,3,560,55,0,0,0,0,54,242,12,27,5,5,290,1541,86,83,17,8,1741,59,3,6,0,13,81,16449,852,706,143,110,18266
212041564,401,20,13,4,0,446,1182,13,7,0,0,1214,131,12,8,0,0,156,91,3,0,0,0,95,393,37,7,0,4,444,1957,95,37,24,15,2130,125,6,4,0,0,134,257,4,3,0,6,264,1850,113,32,12,8,2017,104,0,0,0,0,108,1628,56,25,10,13,1732,5157,256,144,52,41,5656,237,16,7,5,22,288,52835,3176,1112,342,354,57819
212041565,27,4,8,0,0,39,117,0,4,0,0,125,18,4,0,0,0,23,22,0,3,0,0,29,53,3,0,0,0,60,207,22,9,7,3,251,15,4,0,0,0,19,32,4,0,5,0,35,176,19,6,0,0,203,22,0,0,0,0,30,279,38,43,11,5,376,580,38,58,10,5,690,20,0,0,0,3,27,6616,516,356,93,39,7617
212041566,30,3,3,0,0,35,77,0,3,0,0,86,17,4,0,0,0,24,11,0,0,0,0,12,43,6,0,0,0,55,191,34,14,0,0,239,17,5,0,0,0,17,23,0,0,0,0,29,202,14,3,0,0,223,20,0,0,0,0,20,141,18,20,0,0,189,585,45,33,9,0,678,17,0,6,0,6,24,5769,518,244,69,29,6628
212051319,18,0,8,0,0,26,46,0,3,0,0,49,14,0,0,0,0,18,21,0,3,0,0,21,34,4,6,4,0,48,110,10,9,0,0,130,15,0,0,0,0,10,14,6,0,0,0,16,116,12,14,3,0,140,16,0,6,0,0,23,44,3,6,0,0,59,166,20,27,3,0,216,11,0,5,0,0,20,3504,408,396,83,17,4410
212051321,27,4,4,0,0,37,59,3,0,0,0,58,10,0,0,0,0,12,33,0,8,5,0,43,28,5,7,0,0,41,139,38,27,4,0,204,14,4,0,0,0,21,6,0,0,0,0,10,165,11,4,0,0,185,8,0,7,0,0,14,72,5,12,0,0,84,195,13,12,0,3,227,19,0,0,0,0,23,4253,436,374,89,24,5179
212051322,26,0,0,0,0,33,122,0,0,0,0,130,13,0,3,0,0,20,67,0,10,3,0,77,59,4,5,0,0,66,303,46,31,8,3,394,51,3,5,0,0,58,59,5,3,0,0,70,220,9,9,6,0,241,36,0,0,0,0,36,135,23,11,6,5,185,355,20,30,0,4,406,16,4,5,0,0,23,8006,697,499,162,47,9409
212051323,6,4,6,0,0,12,10,0,0,0,0,13,4,8,4,0,0,14,15,0,8,0,0,28,25,0,3,0,0,30,76,22,14,0,0,107,10,0,4,0,0,10,0,0,0,0,0,3,48,6,4,0,0,64,11,0,3,0,0,16,23,7,4,0,0,32,87,21,20,4,0,140,3,0,0,0,0,4,1805,407,332,71,16,2635
212051324,62,10,6,0,3,77,164,3,0,0,0,172,25,4,0,0,0,36,63,5,7,0,0,74,115,4,7,0,0,130,387,36,31,3,4,459,41,3,6,0,0,49,54,0,0,0,0,54,489,27,11,4,0,526,42,0,0,3,0,51,263,13,9,0,3,286,693,56,32,0,4,788,46,4,0,3,8,59,12824,970,573,132,56,14560
212051325,138,10,16,4,0,163,373,8,6,0,0,382,50,0,5,0,0,64,115,6,0,0,0,121,231,0,0,0,0,240,729,50,33,3,3,823,45,4,3,0,0,57,68,0,0,0,0,72,839,19,18,7,0,883,91,0,6,0,0,99,424,36,27,4,8,501,1519,66,38,13,14,1650,53,0,0,3,0,65,21660,883,594,136,104,23375
212051326,46,9,12,0,0,63,119,5,5,0,0,129,66,0,6,0,0,77,25,3,4,0,0,31,81,14,4,5,0,102,256,12,7,3,0,282,28,4,6,0,0,38,51,6,8,3,0,60,234,24,22,7,0,279,33,0,5,0,0,39,221,17,13,0,0,258,728,57,67,10,4,867,30,3,0,0,6,41,9855,1140,750,168,56,11971
212051327,15,10,3,0,0,32,150,0,0,0,0,157,11,0,3,0,0,15,19,3,3,0,0,30,20,8,0,0,0,32,170,43,12,11,3,243,9,0,0,0,0,13,13,0,0,0,0,13,100,20,18,3,0,141,13,4,0,0,0,16,37,9,15,5,0,58,172,22,30,5,0,230,7,0,0,0,0,7,3554,583,401,104,27,4667
212051567,139,7,7,0,0,150,248,0,4,0,0,254,60,0,3,0,0,66,150,3,0,0,0,163,203,12,4,0,0,213,688,17,15,4,0,720,51,6,3,0,0,67,52,0,0,0,0,55,862,24,10,6,0,895,178,0,5,0,0,185,335,9,5,0,0,353,1445,51,31,4,8,1533,63,6,0,5,4,73,21185,822,370,96,65,22542
212051568,70,0,7,0,0,76,435,0,0,0,0,441,47,0,5,0,0,51,97,0,0,0,0,97,140,0,3,0,0,142,471,11,10,3,3,499,56,3,0,0,0,62,62,0,4,0,0,61,607,9,13,0,3,629,68,0,0,0,0,69,248,11,11,5,0,274,1118,39,25,5,4,1202,36,0,0,0,0,32,15576,425,362,74,69,16511
213011328,9,5,3,0,0,16,63,0,0,0,0,64,10,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,20,0,7,0,0,30,0,3,0,0,0,5,3,0,0,0,0,5,34,0,4,0,0,36,0,0,0,0,0,0,158,8,12,4,0,178,165,14,14,0,3,196,7,0,0,0,5,8,1471,108,133,18,12,1736
213011329,9,4,7,0,0,19,42,3,0,0,0,44,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,16,0,0,3,0,0,3,0,0,0,0,0,0,9,6,4,0,0,12,0,0,0,0,0,0,134,27,46,3,4,218,65,18,12,3,0,110,3,0,0,0,0,5,689,113,140,29,6,972
213011331,10,0,0,0,0,5,26,0,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,8,0,3,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,28,5,10,0,3,49,74,5,13,0,0,99,3,0,3,0,0,0,614,68,92,14,7,789
213011332,3,3,9,0,0,14,43,0,0,0,0,43,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,24,3,0,0,0,29,0,0,0,0,0,0,4,0,0,0,0,8,27,0,0,0,0,33,7,0,0,0,0,7,92,15,17,9,0,131,160,23,26,4,5,220,12,0,0,0,0,12,1851,178,187,25,15,2254
213011333,16,7,10,0,0,29,11,3,0,3,0,19,0,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,3,0,5,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,13,3,0,0,0,0,3,38,28,32,8,6,105,76,17,18,0,0,115,0,0,0,0,3,6,577,93,113,21,12,814
213011334,19,5,20,0,0,50,49,0,7,4,0,61,6,0,0,0,0,6,5,0,0,0,0,5,10,0,0,0,0,11,31,3,9,0,0,40,6,0,0,0,0,3,8,5,0,0,0,6,12,0,3,0,0,23,6,3,0,0,0,7,386,102,94,13,5,610,229,31,39,4,0,306,4,0,0,0,0,6,1924,269,319,53,20,2593
213011335,47,3,24,0,3,68,496,0,3,0,0,499,6,0,0,0,0,6,35,0,0,0,0,36,27,0,0,0,0,29,78,0,0,0,0,77,14,0,0,0,0,10,16,0,0,0,0,16,190,0,4,0,4,194,21,0,0,0,0,19,281,56,64,10,6,418,603,17,22,3,4,648,21,0,0,0,0,23,6428,151,242,33,44,6899
213011336,61,4,9,0,0,78,173,0,6,4,0,177,18,0,4,0,0,23,19,0,0,0,0,19,23,0,0,0,0,27,69,3,0,0,0,79,3,0,0,0,0,3,27,0,3,0,0,32,171,11,7,0,0,193,11,0,0,0,0,11,596,82,63,17,10,764,652,42,46,8,8,756,20,0,0,3,0,27,6912,428,359,77,41,7818
213011337,27,5,4,0,4,37,137,3,0,0,3,151,24,4,0,0,0,25,5,0,0,0,0,6,11,0,0,0,0,17,27,5,3,0,0,36,3,0,0,0,0,3,16,7,0,0,0,17,84,7,3,0,0,90,6,0,0,0,0,13,503,129,94,42,9,769,383,65,29,9,7,490,12,6,6,0,0,21,4028,535,285,98,46,4984
213011338,80,9,28,3,0,122,395,0,3,0,0,405,26,9,0,0,0,32,21,0,0,0,0,24,49,8,0,0,0,56,114,11,3,0,0,124,29,3,0,0,0,30,55,3,7,0,0,65,243,18,10,0,0,273,27,0,0,0,0,28,736,61,65,10,7,876,1379,87,62,7,18,1545,43,0,0,0,0,51,10677,728,473,65,70,12009
213011339,8,3,0,0,0,14,107,4,3,0,0,113,3,0,0,0,0,3,6,0,0,0,0,4,7,0,0,0,0,7,28,6,3,0,0,43,0,0,0,0,0,3,0,0,0,0,0,0,34,0,4,3,0,41,3,0,0,0,0,3,24,0,5,0,0,25,140,9,27,0,3,183,9,5,0,0,3,10,1594,142,164,22,9,1933
213011340,21,3,6,0,0,29,74,0,5,0,0,79,12,3,0,0,0,15,3,0,0,0,0,10,18,0,0,0,0,21,38,0,9,0,0,45,6,0,0,0,0,7,17,0,0,0,0,23,76,10,0,0,0,85,7,0,0,0,0,7,108,10,13,3,0,133,269,35,32,8,0,352,21,0,0,0,0,18,4503,319,286,60,23,5188
213011569,26,6,15,0,4,53,71,4,8,0,0,81,9,0,0,0,0,9,4,0,0,0,0,6,11,0,0,0,0,11,35,0,0,0,0,39,3,0,0,0,0,3,11,0,5,0,0,13,63,9,4,0,0,69,14,0,0,0,0,14,143,29,27,11,5,210,277,22,39,8,6,355,12,0,5,0,0,19,2816,184,219,39,23,3281
213011570,107,14,16,0,0,132,409,3,7,0,0,420,19,8,0,0,0,26,29,0,0,0,0,27,61,0,0,0,0,63,153,7,3,0,0,166,14,4,0,0,0,17,53,0,0,0,0,53,265,15,3,0,0,282,27,0,0,0,0,27,598,61,28,11,8,705,1117,68,38,4,12,1242,55,5,0,0,4,59,12120,655,270,71,70,13186
213021341,37,5,0,5,0,44,197,0,3,0,0,194,15,0,4,0,0,21,15,0,4,0,0,20,38,0,0,0,0,41,67,0,3,0,0,71,7,0,0,0,0,7,27,0,3,3,0,30,251,23,17,3,0,306,19,0,0,0,0,20,152,9,7,3,0,177,565,44,36,8,11,665,20,0,0,0,0,27,7184,497,353,89,45,8166
213021342,6,4,0,0,0,9,73,0,7,0,0,81,3,0,0,0,0,8,3,0,0,0,0,3,10,3,7,0,0,21,11,0,4,0,0,22,5,0,0,0,0,5,10,6,0,0,0,11,38,9,5,0,0,62,8,0,0,0,0,8,10,10,10,0,0,31,144,11,15,3,3,184,9,0,0,0,0,9,1817,189,233,35,5,2280
213021343,70,7,9,0,5,84,315,5,5,0,0,323,24,4,0,0,0,28,17,0,0,0,0,21,48,0,3,0,0,56,88,0,3,0,0,92,19,0,0,0,0,25,50,0,0,0,0,48,288,19,16,0,0,329,32,4,0,0,0,36,430,26,35,7,7,499,1005,58,47,6,16,1131,57,0,5,0,8,67,11105,615,438,84,66,12309
213021344,10,0,4,0,0,17,91,0,0,0,0,103,12,0,0,0,0,15,10,0,3,0,0,15,30,12,0,0,0,43,37,0,0,0,0,38,3,0,0,0,0,0,25,0,4,0,0,31,132,32,29,9,0,192,18,0,4,0,0,24,89,4,4,0,0,95,255,41,23,5,0,324,22,4,0,0,0,26,4213,460,507,69,30,5283
213021345,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,13,5,7,0,0,20,4,0,0,0,0,4,3,0,4,0,0,9,16,3,0,0,0,25,0,0,0,0,0,0,256,48,73,6,5,390
213021346,15,0,0,0,0,16,131,0,3,0,0,132,19,0,0,0,0,19,9,0,0,0,0,12,27,0,6,0,0,28,32,0,0,0,0,37,3,0,0,0,0,3,27,0,0,0,0,30,228,39,26,10,0,312,25,3,4,0,0,34,111,22,14,3,0,153,336,39,45,8,0,437,21,0,0,0,8,30,5484,825,550,114,34,7009
213031347,48,9,13,0,0,73,189,10,3,0,0,201,44,6,0,0,0,48,19,6,3,0,0,23,26,0,0,0,0,24,67,5,0,0,0,77,18,0,0,0,0,18,29,5,7,0,0,35,114,9,3,0,0,126,11,0,0,0,0,12,621,83,73,17,0,792,569,44,60,13,3,683,26,4,0,4,0,36,5811,421,412,78,22,6746
213031348,79,8,8,0,0,90,458,3,0,0,0,465,40,3,0,0,0,41,50,6,4,0,0,63,76,3,6,0,0,79,168,6,0,0,4,175,26,7,0,0,0,32,35,0,6,0,0,47,476,21,24,0,4,519,86,0,0,0,0,88,821,134,138,40,12,1144,1222,70,101,11,6,1425,52,3,4,0,4,64,14440,719,723,116,82,16081
213031349,17,0,4,0,0,21,91,0,5,0,0,96,10,0,0,0,0,11,8,3,0,0,0,22,21,3,4,0,0,31,32,0,0,0,0,35,18,4,0,0,0,23,32,0,6,0,0,35,87,10,8,0,0,99,19,0,4,0,0,23,360,61,38,15,9,474,371,24,25,5,7,432,16,0,0,0,0,14,5694,340,287,65,23,6411
213031350,3,0,3,0,0,8,35,0,0,0,0,30,11,0,0,0,0,6,3,0,3,0,0,7,3,0,3,0,0,4,9,0,0,0,0,11,5,0,0,0,0,0,17,0,0,0,0,21,24,9,12,0,0,43,6,0,0,0,0,12,34,4,15,6,6,56,84,8,11,0,0,114,6,0,0,0,0,4,1028,170,251,22,10,1487
213031351,36,0,4,4,0,47,144,3,10,0,0,156,21,0,0,0,0,24,8,0,0,0,0,8,16,0,0,0,0,19,73,0,0,0,0,77,32,3,0,0,0,34,14,4,0,0,0,15,94,13,11,0,0,120,17,0,0,0,0,22,514,36,29,8,8,592,600,40,32,6,6,675,27,0,0,0,0,32,5076,473,365,41,54,6012
213031352,26,0,3,0,0,32,73,0,0,0,0,73,16,0,3,0,0,17,8,0,6,0,0,17,37,8,3,0,0,43,36,3,0,0,0,41,3,0,0,0,0,11,26,0,4,0,0,38,176,34,16,5,0,222,9,0,5,0,0,17,112,18,15,8,0,148,321,31,36,6,0,393,11,5,0,4,0,11,4835,528,476,55,31,5926
213041353,10,3,0,0,0,12,62,3,0,0,5,65,9,0,0,0,0,9,8,0,0,0,0,8,15,7,3,0,0,28,29,3,4,0,0,39,0,0,0,0,0,0,13,0,0,0,0,16,171,23,21,0,0,217,19,0,0,0,0,21,62,8,9,3,0,78,207,21,19,6,4,260,30,3,4,0,5,45,5394,613,501,131,59,6690
213041358,15,0,4,0,0,22,75,0,5,0,0,83,8,0,0,0,0,9,3,0,0,0,0,3,10,0,4,0,0,16,24,5,7,0,0,31,0,0,0,0,0,0,4,0,0,0,0,7,105,4,7,0,0,114,7,0,0,0,0,14,46,4,8,0,0,61,203,15,16,10,3,249,15,0,0,0,0,19,3545,214,232,54,18,4059
213041359,118,21,13,0,0,157,274,0,12,0,0,290,27,0,0,0,0,28,12,0,0,0,0,13,51,0,0,0,0,51,127,7,13,0,0,146,4,0,0,0,0,4,26,5,0,0,0,31,276,11,0,0,0,296,28,0,0,0,0,28,227,26,22,5,0,279,905,91,46,21,14,1078,33,8,4,0,9,53,10608,921,437,128,84,12185
213041360,11,4,10,0,0,18,41,4,0,0,0,48,0,0,0,0,0,0,3,0,0,0,0,9,17,0,0,0,0,18,21,6,11,0,0,43,0,0,0,0,0,3,6,0,3,0,0,4,26,0,0,0,0,27,3,0,0,0,0,3,34,5,17,3,0,62,139,28,27,10,0,207,9,0,0,0,0,10,1612,241,233,52,13,2153
213041461,0,0,0,0,0,6,44,4,4,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,23,7,7,6,0,37,69,10,3,0,7,93,6,0,0,0,0,6,580,54,63,15,8,724
213041462,0,6,4,0,0,11,14,0,5,0,0,14,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,13,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,10,0,3,0,0,19,23,9,5,0,0,32,4,0,0,0,0,9,335,72,69,7,8,489
213041463,15,14,12,0,0,44,105,5,8,3,0,121,6,4,0,0,0,8,5,0,0,0,0,8,10,0,0,0,0,12,45,8,7,0,0,62,3,0,0,0,0,3,25,6,3,0,0,34,47,3,5,0,0,64,8,0,0,0,0,8,79,20,13,3,3,115,225,48,42,10,0,323,6,0,0,0,0,6,2902,373,304,72,14,3666
213041571,0,4,8,0,0,7,11,0,0,3,0,17,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,54,8,9,0,0,74,0,0,0,0,0,0,416,82,97,15,3,616
213041572,11,0,0,0,0,12,40,0,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,11,6,0,0,0,0,6,5,0,0,0,0,5,22,0,0,0,0,28,0,0,0,0,0,0,52,0,0,0,0,58,85,5,3,0,0,97,4,0,0,0,0,4,985,115,72,15,16,1208
213041573,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,17,0,0,0,0,0,0,252,50,46,5,4,356
213041574,4,3,5,0,0,6,16,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,0,0,14,0,0,0,0,0,0,7,0,9,0,0,14,52,25,21,4,0,105,3,0,0,0,0,4,640,137,179,17,6,985
213041575,3,0,0,0,0,6,27,3,0,0,0,36,0,0,0,0,0,4,3,0,0,0,0,3,3,6,0,0,0,9,12,10,0,0,0,19,0,0,0,0,0,0,9,0,0,0,0,10,8,0,0,3,0,16,3,0,0,0,0,4,18,5,8,6,0,33,74,30,23,3,9,137,0,0,0,0,0,0,1068,216,195,40,18,1534
213041576,0,0,0,0,0,0,13,0,3,0,0,17,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,7,0,0,33,0,0,0,0,0,0,3,0,4,0,0,10,45,20,13,0,3,86,9,0,0,0,0,9,780,165,173,40,13,1161
213041577,33,3,9,0,0,41,83,4,3,0,0,92,5,4,0,0,0,8,5,0,0,0,0,5,17,0,0,0,0,21,30,4,0,0,0,39,0,0,0,0,0,0,20,0,6,0,0,27,121,13,7,5,0,148,7,0,0,0,0,11,57,14,11,0,3,77,302,31,19,3,6,360,18,8,5,0,5,36,5153,443,236,53,46,5930
213041578,31,6,9,0,0,46,80,3,7,0,0,88,0,0,0,0,0,5,13,0,0,0,0,12,4,0,0,0,0,4,20,0,0,0,0,28,0,0,0,0,0,0,8,0,0,0,0,9,29,4,6,3,0,42,4,0,0,0,0,4,12,5,6,0,3,22,172,15,19,3,0,213,3,0,0,0,0,3,1799,129,173,24,23,2151
213051361,52,14,8,3,0,76,252,7,4,0,0,264,10,0,3,0,0,17,30,3,0,0,0,31,29,5,0,0,0,33,72,11,9,3,0,96,14,0,0,0,0,13,30,0,0,0,0,32,180,20,15,9,0,220,21,0,0,0,0,22,133,11,16,0,0,162,408,70,58,19,5,564,31,3,0,0,4,40,6940,725,450,137,46,8297
213051362,32,6,0,0,0,47,130,4,7,0,0,140,3,0,0,0,0,6,18,0,0,0,0,18,15,0,0,0,0,20,31,10,7,0,0,50,9,0,0,0,0,5,36,0,0,0,0,40,117,6,6,0,0,133,15,3,0,0,0,17,75,9,11,0,0,96,294,20,24,9,0,351,12,0,0,0,0,15,4439,258,297,48,28,5076
213051363,133,8,16,3,0,160,698,7,4,0,3,716,64,0,0,0,0,64,42,4,0,0,0,46,109,6,0,0,0,117,180,12,4,0,0,192,24,0,3,0,0,28,98,0,6,0,0,105,593,26,18,4,0,644,40,4,0,0,0,48,803,31,15,0,3,861,1897,80,55,4,17,2055,78,0,3,0,4,94,19647,1051,461,102,108,21361
