POW_SA2_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
212051326,9,10,23,24,36,39,12,6,0,167,7,13,21,19,84,96,7,9,4,263,6,19,17,19,101,124,20,27,7,334,5,8,6,11,60,75,15,22,0,200,3,4,3,6,30,83,14,25,0,166,0,0,0,4,22,44,8,15,0,101,5,3,0,4,16,36,12,23,0,104,3,0,0,0,0,5,0,4,0,15,0,0,0,0,0,5,4,9,0,16,0,0,0,0,3,0,0,0,5,17,66,118,152,111,408,542,97,158,29,1665,0,4,0,0,0,0,0,0,0,9,17,41,0,0,0,0,0,0,0,61,20,60,9,0,0,0,0,0,0,89,6,60,17,5,0,3,0,0,0,90,10,56,34,5,4,0,0,0,0,109,17,58,50,13,3,3,4,0,0,154,15,36,47,36,23,7,3,3,0,164,15,24,41,32,45,17,0,4,4,184,8,13,19,28,46,24,0,0,3,146
212051327,6,9,8,7,12,0,4,0,0,47,6,16,18,6,10,12,0,5,0,67,0,14,0,8,33,21,5,0,5,88,0,4,0,3,21,15,3,3,0,56,0,4,0,0,5,15,5,3,0,36,0,0,6,0,3,9,5,9,0,24,0,0,0,0,3,10,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,7,25,69,59,28,96,90,22,28,9,440,0,0,0,0,0,0,0,0,0,9,13,30,3,0,0,0,0,0,0,51,13,39,6,0,0,0,0,0,0,58,9,40,10,0,0,0,0,0,0,68,4,30,21,5,0,0,0,0,0,65,11,28,53,16,3,0,0,0,4,115,8,20,53,32,18,4,3,0,0,149,8,9,35,39,35,13,9,0,0,141,0,14,19,24,23,15,0,8,0,102
212051567,5,16,23,17,47,42,6,0,9,166,16,23,26,21,96,85,9,17,3,295,11,19,27,23,211,158,34,21,11,515,6,9,8,22,173,144,31,29,3,423,4,5,11,17,144,189,37,49,4,456,3,3,0,9,78,111,39,49,0,297,12,11,9,11,83,178,64,79,5,444,3,0,0,0,3,16,5,20,0,51,0,0,0,0,7,11,6,19,0,44,0,0,0,4,4,4,0,3,11,27,82,197,162,138,871,965,242,296,41,2987,4,4,0,0,0,0,0,0,0,14,7,53,0,4,0,0,0,0,0,66,25,63,0,0,0,0,0,0,0,87,15,70,10,0,0,0,0,0,0,94,3,33,20,0,0,4,0,0,0,67,8,57,27,12,4,3,0,3,0,111,5,38,36,21,12,0,0,0,4,120,8,14,29,40,27,17,5,0,6,143,4,14,16,29,35,23,11,7,4,144
212051568,7,17,35,20,35,24,5,5,5,156,6,8,25,19,93,42,11,3,4,215,11,4,20,20,109,93,15,12,0,281,3,5,11,8,65,93,14,11,6,219,0,4,4,5,47,52,20,20,0,156,0,0,3,3,30,40,8,10,0,105,3,0,0,0,18,44,23,30,0,120,0,0,0,0,0,6,0,5,0,16,0,0,0,0,0,3,0,0,0,8,0,0,4,0,0,0,0,0,0,14,45,110,186,101,415,418,98,114,14,1506,0,0,3,0,0,0,0,0,0,3,6,16,0,0,0,0,0,0,0,27,8,26,7,0,0,0,0,0,0,45,6,35,8,0,0,0,0,0,3,59,13,27,25,3,0,0,0,0,4,65,5,26,55,21,4,6,0,0,0,117,8,23,50,40,13,13,0,5,3,153,3,12,39,36,53,34,7,7,0,195,6,4,24,46,54,50,8,8,5,208
213011328,0,3,4,0,8,0,0,3,0,24,0,5,0,4,11,15,0,0,0,37,5,5,0,0,21,15,3,3,0,45,0,0,0,0,9,17,4,3,0,45,0,0,0,3,14,14,5,7,0,43,0,0,0,0,12,10,9,8,0,41,4,0,0,0,18,12,3,23,0,68,0,0,0,0,3,5,6,10,0,15,0,0,0,4,12,7,5,3,0,30,0,0,0,0,0,3,0,0,0,4,11,26,20,21,106,107,29,64,11,394,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,7,0,4,4,3,0,0,0,0,0,13,4,5,10,6,0,0,0,0,0,28,0,3,3,12,4,0,0,0,0,23,0,0,3,12,6,0,0,3,0,28,0,0,5,11,6,4,3,0,0,30
213011329,3,0,4,3,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,14,0,0,0,0,9,3,0,0,0,15,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14,11,20,14,0,8,4,89,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,8,0,14,7,0,0,0,0,0,0,22,0,0,11,3,0,0,0,0,0,18,0,8,10,13,10,0,0,0,0,40,0,4,0,12,22,4,0,0,0,43,0,0,4,5,14,8,0,0,0,27
213011331,0,0,0,0,4,3,0,0,0,12,0,0,0,0,6,0,3,0,0,16,0,0,0,0,5,4,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,13,11,10,23,14,12,9,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,11,4,4,4,0,0,0,0,0,0,7,3,7,10,7,4,0,0,0,0,32,0,3,11,12,7,4,0,0,0,29,0,0,8,13,12,9,0,0,0,41,0,6,4,0,8,0,0,0,0,26
213011332,0,4,4,6,5,3,3,0,0,22,4,5,10,9,9,16,0,4,0,44,5,7,0,0,14,5,0,0,0,28,0,0,4,0,3,11,0,3,0,24,0,0,0,0,3,9,0,4,0,12,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,4,5,4,0,13,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,14,30,28,20,34,63,15,15,6,225,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,15,5,16,3,0,0,0,0,0,0,28,3,25,7,0,0,0,0,0,0,38,0,13,15,0,7,0,0,0,0,35,3,14,20,5,0,4,0,0,0,43,4,7,19,22,8,0,0,0,0,63,3,10,14,11,24,0,0,0,0,65,4,9,9,11,12,6,0,0,0,50
213011333,0,3,3,4,0,4,0,0,0,14,0,0,0,0,5,4,0,0,0,14,0,0,0,4,5,0,0,0,3,15,0,3,0,0,10,0,4,0,0,19,3,0,0,0,0,0,0,3,0,13,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,15,9,23,15,4,9,3,102,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,10,0,7,9,4,4,0,0,0,0,25,5,0,10,4,5,0,0,0,0,27,0,3,4,4,5,0,0,0,0,18,0,0,3,0,8,3,0,0,0,15
213011334,0,6,4,0,9,9,4,4,0,41,0,8,3,3,19,5,6,5,0,44,0,4,3,8,10,18,0,0,4,50,0,0,3,0,3,6,4,0,0,13,0,0,0,0,4,9,3,0,0,22,0,0,0,0,0,4,4,6,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,38,36,23,52,61,26,19,13,278,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13,3,9,4,0,0,0,0,0,0,21,0,15,3,0,0,0,0,0,0,20,0,16,12,4,0,0,0,0,0,37,4,19,27,10,5,4,0,0,3,63,0,17,25,17,19,0,0,0,0,82,4,12,6,14,26,5,0,0,0,65,0,8,16,4,21,7,0,0,0,73
213011335,0,7,11,0,8,3,0,0,0,38,8,0,8,5,18,10,3,3,0,55,0,0,3,7,13,20,0,5,5,60,0,0,0,4,15,4,4,0,0,33,0,0,0,0,11,11,0,8,0,31,0,0,0,0,3,11,5,0,0,25,3,0,0,0,0,8,0,0,0,11,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,35,52,26,80,79,18,25,9,334,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,9,5,25,0,0,0,0,0,0,0,28,9,17,9,0,0,0,0,0,0,45,0,26,14,4,3,0,0,0,0,53,9,22,34,9,6,0,0,0,0,88,7,20,45,36,13,4,3,3,0,131,6,9,33,55,37,16,0,6,3,163,3,7,20,34,51,36,4,3,6,163
213011336,6,14,10,13,20,25,0,7,0,94,4,9,14,10,41,16,8,3,3,106,3,9,5,7,47,54,10,9,0,148,4,6,0,7,33,34,5,9,3,109,0,0,5,3,26,33,8,6,0,82,0,0,4,0,9,24,0,5,0,39,0,0,0,0,9,9,8,10,0,41,0,0,0,0,0,0,0,5,0,10,0,6,0,0,0,3,0,0,0,10,0,0,0,0,0,3,0,0,5,8,37,70,91,47,215,219,50,60,18,808,0,0,0,0,0,0,0,0,0,8,6,16,0,0,0,0,0,0,0,26,5,22,5,0,3,0,0,0,0,36,6,31,12,0,6,0,5,0,0,55,4,25,18,6,0,0,0,0,0,56,9,35,30,11,4,4,0,0,5,98,5,20,50,14,10,3,0,5,4,113,9,14,42,33,18,15,3,3,0,144,5,10,25,33,53,30,4,12,3,177
213011337,3,5,12,9,37,25,0,9,4,104,0,4,22,8,42,49,12,9,7,146,6,4,6,3,84,85,11,17,0,218,3,0,8,8,40,49,11,19,4,141,0,0,6,0,32,25,10,17,3,92,0,0,0,0,6,35,8,12,0,64,0,0,0,0,10,23,8,12,0,55,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,5,3,0,3,14,35,58,110,47,269,324,64,110,27,1044,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,16,0,9,0,0,0,0,0,0,0,9,4,3,3,0,0,0,0,0,0,15,0,12,8,4,0,0,0,0,0,18,0,13,21,7,7,4,0,0,0,52,5,8,15,9,7,0,0,3,0,45,4,5,12,11,27,7,0,3,0,64,0,0,3,9,25,13,0,0,0,49
213011338,0,7,13,13,58,36,7,11,4,142,8,12,16,13,84,59,17,18,4,220,6,16,9,14,128,109,20,17,12,332,0,3,4,8,70,108,24,16,6,242,0,3,0,0,55,92,20,32,4,210,0,4,0,4,29,59,21,23,0,146,10,0,3,4,24,61,19,43,0,166,0,0,0,0,0,6,4,3,0,15,0,0,0,0,0,3,0,5,0,3,0,3,0,0,0,0,0,4,6,15,36,85,89,69,481,564,131,183,37,1678,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13,5,13,0,0,0,0,0,0,5,21,0,12,3,0,0,0,0,0,3,21,0,13,7,4,0,0,0,0,0,21,3,14,33,13,3,0,0,0,0,64,3,12,29,32,11,9,0,0,5,89,7,3,8,14,20,8,0,3,0,63,0,3,6,11,24,12,3,0,0,64
213011339,0,0,0,5,4,0,0,0,0,9,0,0,0,0,9,5,0,0,0,18,4,3,0,0,11,11,4,4,0,40,0,3,0,0,6,14,0,0,0,25,0,0,0,3,4,3,0,3,0,15,0,0,0,0,5,9,0,0,0,12,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,11,14,35,39,3,11,0,157,0,3,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,20,0,16,4,0,0,0,0,0,0,23,6,19,9,3,0,0,0,0,0,28,0,26,8,5,0,0,0,0,0,39,9,16,22,9,0,0,0,0,0,51,3,8,29,15,21,0,0,0,0,84,0,9,15,18,36,7,3,5,0,96,0,5,13,17,31,12,0,10,0,85
213011340,8,3,11,14,14,11,0,5,0,63,5,3,11,4,18,18,0,8,0,60,10,6,8,7,25,16,3,5,0,71,0,3,3,0,5,15,3,6,0,43,0,5,0,6,9,12,0,3,0,33,0,0,0,0,3,8,0,6,0,14,5,0,0,0,3,7,0,6,0,28,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,11,0,0,0,6,0,0,0,0,0,9,41,62,49,28,94,99,13,42,5,450,3,4,0,0,0,0,0,0,0,8,29,45,3,0,0,0,0,0,0,77,25,46,6,0,0,0,0,0,0,77,8,23,14,0,0,0,0,0,0,47,8,25,15,0,0,0,0,0,0,48,9,24,27,8,0,0,0,0,0,61,9,14,14,3,9,4,0,0,0,56,11,11,11,10,17,5,0,0,0,57,3,4,13,4,20,9,0,0,0,50
213011569,0,7,6,6,10,12,0,0,0,42,0,8,16,4,22,6,4,0,0,64,0,6,7,6,29,10,3,7,0,68,0,4,6,0,15,21,0,0,0,54,0,6,0,0,15,5,7,8,0,42,0,0,0,0,12,3,5,6,0,31,0,0,0,0,3,13,7,10,0,38,0,0,0,0,0,5,0,0,0,7,0,0,0,0,5,0,0,9,0,15,0,0,0,0,0,4,0,0,5,6,11,54,55,23,111,87,25,48,11,424,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,10,6,17,4,0,3,0,0,0,0,29,5,15,5,0,0,0,0,0,0,28,3,16,4,4,0,0,0,0,0,29,7,15,16,0,3,3,0,0,0,54,0,15,18,14,11,3,0,0,3,66,5,3,6,6,15,4,0,0,0,40,0,3,6,9,20,6,0,0,0,47
213011570,4,8,10,11,43,52,12,8,0,148,10,8,14,10,94,57,18,24,5,230,10,6,10,10,123,139,29,21,3,348,5,3,3,6,99,124,33,42,0,326,10,0,3,5,67,97,29,49,5,267,0,0,0,5,21,71,21,30,0,153,0,3,0,0,20,56,29,52,0,172,0,0,0,0,0,6,3,12,0,27,0,0,0,0,0,4,0,9,0,22,0,0,0,0,0,8,0,0,11,23,54,65,80,64,520,657,191,248,34,1900,3,0,4,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,12,5,18,0,0,0,0,0,0,0,24,0,12,4,0,0,0,0,0,4,24,0,17,10,0,3,0,0,0,0,35,0,21,21,5,3,0,0,0,0,61,0,9,26,11,11,0,0,0,0,63,3,7,5,16,18,9,0,0,0,58,0,3,4,0,19,8,4,0,0,45
213021341,10,7,13,7,17,19,5,6,0,79,4,5,17,13,35,40,12,15,10,141,5,11,13,11,66,46,14,12,0,187,0,7,4,4,68,53,14,14,0,170,0,0,0,7,51,69,19,19,0,167,4,0,4,3,30,50,23,18,5,133,6,0,3,4,52,56,43,68,0,239,3,0,0,0,29,9,16,26,0,85,3,0,0,0,18,5,10,12,0,48,0,0,0,0,0,6,0,0,4,14,40,75,78,59,390,366,160,204,20,1388,0,0,0,0,0,0,0,0,0,0,13,30,0,0,0,0,0,0,0,42,5,35,0,0,0,0,0,0,0,45,12,20,8,3,0,0,0,0,0,38,0,28,14,0,0,0,0,0,0,47,5,21,22,7,0,0,0,0,4,68,8,20,12,21,12,8,0,4,3,83,0,11,13,12,18,15,0,3,0,75,3,6,7,9,14,17,4,4,0,65
213021342,0,3,3,0,4,3,0,0,0,17,0,0,4,3,4,8,0,0,3,24,0,0,8,0,9,20,0,0,0,39,0,0,0,0,0,13,0,0,0,25,0,4,6,3,0,3,0,3,0,17,0,0,3,0,0,0,0,5,0,10,0,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,36,14,35,61,0,15,8,197,3,0,0,0,0,0,0,0,0,7,7,19,0,0,0,0,0,0,0,27,0,12,4,0,0,0,0,0,0,20,0,12,3,0,0,0,0,0,0,22,4,17,5,0,0,0,0,0,0,25,0,14,24,13,0,3,0,0,0,62,0,14,31,24,12,6,0,0,0,82,3,7,22,22,21,4,0,3,4,97,0,5,15,16,25,8,0,10,0,75
213021343,0,10,19,11,31,22,7,4,0,100,9,10,16,11,63,52,12,5,3,182,10,11,17,12,66,85,11,23,0,237,10,4,8,5,62,89,16,14,0,203,3,4,8,3,37,74,15,28,0,180,3,0,8,0,18,46,17,27,0,124,8,0,9,4,38,68,26,60,0,207,0,0,0,0,12,13,11,17,0,58,8,0,0,0,30,7,9,24,0,70,3,0,0,0,0,3,0,0,11,22,53,82,126,66,368,488,136,219,25,1553,0,0,0,0,0,0,0,0,0,0,15,17,4,0,0,0,0,0,0,37,4,26,0,0,0,0,0,0,0,36,5,30,13,0,0,0,0,3,0,56,6,24,10,6,4,0,0,0,0,50,7,17,50,13,5,3,0,3,0,93,6,20,33,21,14,4,0,0,0,103,4,9,25,29,34,6,4,4,3,120,5,3,24,13,32,19,0,6,4,106
213021344,8,9,13,6,13,25,0,3,0,75,11,10,6,11,30,32,3,6,0,99,6,6,10,4,28,43,7,7,0,103,0,6,3,3,25,46,13,6,0,104,0,0,4,9,35,49,8,12,0,129,0,0,0,4,20,38,9,22,0,103,7,3,3,4,45,74,24,47,0,207,5,0,0,4,12,15,4,25,0,63,0,0,3,0,13,10,9,22,0,59,0,0,0,0,0,0,0,0,5,8,36,68,76,48,229,354,75,154,5,1051,0,0,0,0,0,0,0,0,0,3,3,18,0,0,0,0,0,0,0,28,10,19,0,0,0,0,0,0,0,29,10,40,6,0,0,0,0,0,0,58,4,24,11,10,8,0,0,0,0,57,5,25,39,10,3,0,0,5,0,87,4,16,29,24,16,4,0,0,0,95,4,15,25,18,39,11,0,3,0,116,0,11,13,9,17,13,0,3,3,77
213021345,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,3,0,0,0,5,0,0,0,0,15,0,0,0,0,0,4,0,0,0,9,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,13,8,3,6,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,4,5,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3
213021346,3,13,11,10,34,29,9,7,0,110,9,6,23,12,60,53,9,20,6,185,3,10,17,12,61,62,16,16,3,197,0,3,12,5,28,64,14,23,3,155,5,5,5,5,38,69,12,25,4,164,0,5,0,3,11,31,9,16,3,78,6,0,0,3,28,49,21,39,0,149,0,0,0,0,0,0,6,17,0,21,0,0,0,0,0,0,5,12,0,17,0,0,0,3,8,0,0,0,4,13,46,94,127,63,286,392,97,183,25,1308,0,0,0,0,0,0,0,0,0,6,23,38,3,0,0,0,0,0,0,61,18,56,3,0,0,0,0,0,0,72,13,32,17,0,3,0,0,0,5,69,8,30,29,5,0,0,0,0,0,73,7,43,35,0,5,0,0,3,0,98,6,21,26,24,13,8,0,0,3,116,9,13,23,23,21,19,0,4,0,111,5,20,12,17,15,24,6,0,0,103
213031347,4,9,9,4,13,21,0,0,4,73,3,7,16,9,42,42,0,11,7,134,9,8,7,8,32,37,5,9,3,119,6,7,0,4,22,35,6,3,0,87,0,4,0,0,22,16,6,4,0,58,0,0,0,3,7,12,4,10,0,36,0,0,0,4,3,18,3,16,0,50,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,24,89,75,46,169,201,35,63,23,724,3,0,0,0,0,0,0,0,0,9,10,33,3,0,0,0,0,0,0,53,7,42,6,0,0,0,0,0,0,53,12,44,9,6,0,4,0,0,5,73,0,47,24,9,4,0,0,0,3,91,6,55,64,11,3,0,0,0,6,156,8,37,57,38,17,4,3,4,0,170,7,15,51,35,70,18,0,3,0,204,8,18,20,26,59,30,6,7,5,168
213031348,3,17,17,10,21,28,6,6,0,110,8,15,12,11,41,32,3,17,3,143,8,8,20,21,64,42,6,15,4,185,4,11,5,7,61,43,8,8,0,149,5,0,4,6,39,45,11,19,0,123,0,0,0,0,28,34,5,16,0,90,5,0,0,3,16,46,11,42,0,128,0,0,0,0,5,4,5,13,0,29,0,0,0,0,4,4,4,14,0,33,0,0,7,0,3,0,0,0,3,15,53,109,119,77,307,308,60,171,22,1221,3,4,4,0,0,0,0,0,0,14,17,30,0,0,0,0,0,0,0,55,13,65,14,0,0,0,0,0,0,86,13,64,8,4,4,0,0,3,7,101,8,53,33,12,3,0,0,0,4,115,18,59,53,13,10,10,0,0,3,183,18,43,69,38,24,11,0,7,4,220,15,25,66,45,67,30,6,6,5,257,9,15,31,51,86,51,10,19,3,275
