POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
206041508,0,0,0,30,17,43,0,3,3,0,0,0,0,0,0,3,0,9,36,27,59,3,0,3,6,0,6,11,0,10,68,40,105,0,0,0,7,0,6,88,42,129,9,11,21,326,313,642,422,319,744,8,15,25,0,0,0,26,14,44,3,0,9,0,0,0,70,61,132,71,49,117,9,12,22,4,0,4,3,6,3,3,3,7,5,8,12,4,0,4,967,809,1777,11,4,16,586,332,920,103,64,168,0,0,4,24,8,40,726,422,1142,23,10,38,406,149,558,122,40,158,142,26,166,698,221,914,5,6,8,85,60,145,16,12,28,5,0,0,97,95,190,66,67,133,0,0,0,271,243,514,18,35,56,48,14,59,7,10,12,88,59,142,806,870,1678,0,0,0,964,992,1954,4,0,4,271,266,534,885,670,1559,1161,940,2099,16,4,22,15,15,31,3,0,11,47,34,74,5,0,3,156,76
206041509,0,5,5,13,4,19,0,0,0,8,4,9,0,0,0,0,0,3,18,14,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,5,9,0,5,7,23,24,48,6,5,8,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,9,0,6,5,0,5,10,3,13,4,0,4,63,44,103,3,0,3,20,10,37,0,0,0,9,9,12,26,14,37,62,29,94,22,3,23,209,64,274,192,46,241,110,13,128,532,130,669,3,0,3,4,9,11,25,18,42,9,0,9,4,9,4,15,13,28,7,0,7,61,41,108,14,13,23,67,21,84,0,0,3,79,73,146,79,89,168,0,0,0,235,195,432,0,0,0,72,79,146,169,164,335,239,241,482,12,3,17,31,3,41,5,4,3,20,13,33,0,4,4,3,4
206041510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,0,11,4,7,10,4,5,9,0,0,0,7,0,5,0,0,0,0,0,0,20,5,26,0,0,0,3,3,8,7,3,14,0,0,0,0,0,0,0,0,0,30,4,32,12,6,16,3,3,6,90,34,125,0,0,0,3,4,12,0,0,0,0,0,4,0,0,0,8,4,10,26,7,31,268,68,332,25,11,32,153,16,172,468,95,572,5,8,8,3,0,4,45,17,61,4,5,6,3,0,4,10,15,30,0,0,0,73,48,125,20,8,29,30,4,37,0,0,0,21,15,42,62,37,95,0,0,0,126,70,201,0,0,0,16,17,28,122,117,237,132,133,268,7,0,10,15,4,19,73,25,93,0,5,4,3,3,3,0,0
206051128,6,0,0,21,9,25,0,0,6,0,0,0,0,0,0,0,0,4,29,10,42,6,0,6,0,0,0,0,0,0,24,27,50,0,0,3,8,0,5,31,21,58,12,4,18,21,32,53,22,23,42,3,6,8,0,0,0,0,0,0,8,7,20,0,0,0,35,20,53,0,0,3,3,0,3,0,0,0,6,0,8,0,0,3,17,5,30,4,0,3,134,110,246,5,0,4,11,8,16,0,0,0,0,0,0,5,0,4,23,9,33,39,17,55,711,325,1033,90,29,123,225,38,260,1064,410,1478,10,6,15,20,15,34,102,36,133,0,0,7,22,22,46,159,351,514,3,7,6,316,434,754,17,22,36,11,0,11,3,0,3,74,52,121,98,195,289,5,3,6,201,269,472,0,0,0,156,163,316,389,351,737,542,508,1056,14,7,14,22,3,24,3,4,7,17,3,18,8,7,19,0,0
206051129,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,26,40,0,3,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,23,38,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,54,13,69,12,0,17,119,15,132,195,32,225,4,0,3,6,0,14,7,0,6,0,0,0,0,3,6,3,3,8,0,0,0,24,19,35,6,11,15,0,0,0,3,0,3,65,40,112,30,60,91,3,8,10,111,124,227,0,0,0,4,4,9,165,150,315,169,156,324,9,3,10,16,0,10,0,0,0,0,0,0,0,0,0,0,0
206051130,0,0,0,6,9,10,0,0,0,0,0,0,0,0,0,0,0,0,6,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,14,23,40,6,5,12,0,7,5,0,0,0,0,0,0,3,0,4,0,0,0,3,0,4,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,3,3,4,45,44,92,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,8,4,12,6,4,11,103,18,123,33,8,40,135,10,151,280,38,319,0,9,8,8,13,19,7,4,15,0,4,5,8,10,16,8,20,26,0,0,0,35,52,90,3,13,17,6,3,13,3,0,3,95,87,181,63,99,156,6,3,4,177,204,381,0,0,0,24,16,38,271,261,532,296,273,568,20,9,27,55,13,65,0,0,0,66,52,114,6,3,3,0,0
206051134,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,29,23,53,0,0,0,0,3,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,5,43,42,87,0,0,0,4,3,10,0,0,0,0,0,0,4,4,6,11,3,13,5,0,11,63,3,66,9,0,9,106,10,111,182,8,191,0,5,5,3,0,3,6,0,8,0,0,0,3,4,12,16,10,23,0,0,0,29,17,47,9,6,20,7,3,8,6,0,6,188,121,312,47,105,150,0,3,7,250,242,490,0,0,0,11,6,24,267,204,474,280,217,493,5,4,12,12,0,12,0,5,5,0,0,0,0,0,0,0,0
206051511,0,0,0,72,34,106,0,0,0,0,0,0,0,0,0,0,5,8,73,34,117,4,0,6,5,3,11,0,0,0,9,4,8,0,0,3,0,4,3,20,6,29,141,52,188,371,273,649,84,27,111,21,38,57,4,0,3,6,0,3,209,79,293,3,0,3,36,21,63,64,15,76,354,110,461,6,0,12,21,5,25,789,150,941,470,130,605,25,5,28,2605,922,3526,10,0,10,63,12,78,0,0,0,10,6,11,67,36,106,153,50,205,139,29,172,1230,433,1667,359,85,445,1816,235,2049,3548,783,4335,52,34,87,131,51,180,521,191,709,270,98,369,95,57,151,215,225,445,0,0,0,1277,652,1933,92,81,170,569,243,813,8,4,15,148,100,254,580,589,1172,42,25,66,1443,1045,2485,0,0,5,31,25,53,208,168,374,238,193,433,103,29,131,1020,135,1157,36,5,45,190,34,219,20,4,31,11,6
206051512,0,0,0,16,9,23,0,0,0,0,0,0,3,0,3,3,0,3,24,8,36,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,3,0,9,23,12,37,202,247,446,10,5,11,18,57,81,0,0,5,0,0,0,18,20,33,0,0,0,11,3,16,3,0,3,11,3,9,0,0,0,0,0,0,0,5,8,127,38,164,8,11,13,439,396,836,14,6,20,39,13,47,0,0,3,0,0,0,17,9,26,67,29,96,61,25,90,945,197,1137,76,23,98,367,63,431,1446,308,1755,7,10,21,32,17,54,61,19,84,3,0,3,34,37,73,91,78,163,4,6,9,232,170,404,53,56,113,9,0,14,17,14,32,303,215,521,558,738,1290,12,8,20,951,1032,1986,9,3,9,75,43,123,492,477,965,575,522,1094,15,9,19,13,13,29,0,0,0,7,6,14,4,7,12,3,3
206051513,0,0,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,10,38,15,50,6,0,4,0,7,8,0,0,0,0,0,0,6,12,17,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,9,0,11,0,0,5,72,44,114,0,0,0,8,7,13,0,0,0,5,0,4,0,0,0,10,11,21,12,3,12,105,25,128,9,0,11,98,19,115,224,45,268,5,0,5,12,0,10,14,5,20,0,0,0,18,12,24,11,17,31,0,0,0,56,37,90,10,14,22,0,0,0,12,5,16,53,25,74,71,98,173,0,6,9,146,143,286,0,0,0,10,12,24,152,105,254,161,121,283,8,0,8,13,4,15,0,0,3,0,0,0,0,0,0,0,0
206051514,0,0,0,8,0,5,0,0,0,9,0,10,0,0,0,4,0,4,15,3,23,5,0,5,6,0,6,3,0,3,223,142,365,0,0,0,3,0,3,238,144,389,0,0,0,61,79,143,0,3,0,0,5,5,0,0,0,0,0,0,0,0,3,0,0,0,36,26,59,5,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,6,13,5,0,5,115,115,236,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,5,3,7,19,4,19,154,27,178,8,4,13,160,14,176,339,48,383,0,0,0,5,3,4,6,6,13,0,0,0,7,8,19,3,6,14,0,0,0,25,25,45,7,6,14,0,0,0,9,4,10,160,99,256,66,141,205,0,0,0,239,249,488,0,0,0,75,68,145,708,674,1385,787,746,1533,5,3,10,16,4,19,0,0,0,0,0,0,0,0,0,4,0
206061135,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,4,24,23,49,0,0,0,4,22,18,0,0,0,0,0,0,4,4,4,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,45,57,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,12,3,14,169,77,242,6,4,7,114,29,138,301,108,409,0,5,3,13,9,21,0,0,4,0,0,0,0,4,4,3,11,19,5,10,18,31,37,68,11,20,37,0,0,0,0,0,0,140,92,231,138,619,750,0,0,0,286,735,1018,5,0,5,14,7,20,261,274,537,275,282,556,0,0,0,229,57,282,5,0,4,0,0,0,0,0,0,0,0
206061136,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,6,0,6,9,6,15,13,33,46,4,3,8,11,21,28,0,0,0,0,0,0,17,9,19,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,6,3,13,4,3,6,67,78,152,0,0,0,14,20,39,0,0,0,0,0,0,0,0,3,15,28,47,20,6,21,176,37,207,11,0,15,172,27,198,376,66,442,0,3,3,0,0,0,17,12,32,7,3,13,11,16,24,21,29,46,0,0,0,58,57,123,19,44,70,51,7,62,20,6,24,192,118,316,304,481,790,3,12,19,593,677,1272,0,3,6,35,28,66,923,744,1668,961,774,1738,4,4,5,21,5,27,0,5,6,0,0,0,0,0,5,0,0
206061138,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,7,0,0,0,17,27,45,0,5,4,0,5,5,0,0,0,3,3,4,4,0,3,0,0,0,0,4,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,7,4,8,7,0,9,47,46,96,0,0,0,5,3,5,0,0,0,0,0,0,0,4,4,5,8,9,18,0,18,177,19,199,4,0,4,215,15,231,411,40,455,4,8,8,6,4,8,3,4,3,0,3,8,0,7,11,11,16,29,0,4,4,28,42,70,9,9,22,17,8,25,0,3,3,142,103,240,61,158,220,0,4,3,226,281,516,0,0,0,4,8,15,183,120,301,191,129,315,3,0,3,11,7,15,0,0,0,0,0,0,0,0,0,0,0
206061515,0,0,0,18,6,24,0,0,0,0,0,0,0,0,0,0,0,0,17,6,25,4,4,3,0,0,0,0,0,4,0,3,5,0,0,4,0,0,3,10,10,20,6,0,7,12,17,29,5,6,9,0,13,12,0,0,0,0,0,0,0,3,3,0,0,0,7,0,16,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,3,3,40,50,89,0,0,0,19,9,25,0,0,0,0,0,0,0,0,0,19,8,27,16,6,23,187,38,221,6,0,7,106,12,113,317,52,369,4,3,9,4,5,9,10,7,16,3,0,11,21,23,42,11,14,25,0,0,0,57,56,109,10,17,22,3,3,5,3,0,6,134,92,225,113,210,318,9,7,14,267,330,596,0,0,0,77,74,151,297,244,546,376,320,697,5,0,8,0,0,4,5,3,3,3,0,3,3,0,3,0,0
206061516,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,3,9,5,3,5,25,19,45,4,0,5,4,16,18,0,0,0,0,0,4,4,3,10,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,17,16,33,0,0,0,63,60,125,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,10,13,4,21,70,14,82,28,9,41,70,9,89,182,40,229,5,0,3,7,7,12,4,4,9,15,4,18,13,9,21,4,20,26,16,27,42,68,69,137,12,15,20,17,0,19,3,0,11,144,101,245,178,408,585,7,4,16,367,532,900,0,0,0,17,33,51,564,443,1002,584,473,1056,4,0,0,5,5,4,3,0,6,6,0,3,0,0,0,0,0
206071139,0,0,0,6,13,21,0,0,0,0,0,0,5,0,5,0,0,0,16,16,30,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,22,18,43,75,33,113,281,54,337,10,28,41,7,0,9,0,0,0,28,21,45,0,0,0,110,188,300,0,0,0,3,0,11,0,0,0,4,0,4,4,3,5,73,32,103,10,3,12,632,389,1015,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,10,0,7,15,8,22,262,79,347,10,3,15,185,22,206,472,113,586,7,13,18,46,24,74,28,13,38,3,0,3,66,56,118,37,84,122,3,0,3,189,186,372,19,13,38,8,4,6,11,0,11,171,112,284,331,497,825,3,3,9,543,637,1179,0,6,6,17,26,36,404,379,781,420,406,823,12,5,19,135,9,146,0,0,0,0,0,0,13,15,29,0,0
206071140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,19,10,28,4,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,53,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,10,33,9,37,0,0,0,136,11,142,171,21,187,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,0,3,8,0,0,0,10,19,22,0,5,7,0,0,0,0,0,0,31,28,65,33,89,126,0,0,0,64,126,190,0,0,0,5,3,5,141,131,273,145,129,275,0,3,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0
206071141,0,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,19,15,31,63,65,132,43,29,65,18,43,62,9,0,9,0,0,0,25,15,41,0,0,0,5,19,20,0,0,0,0,0,4,0,0,0,4,0,6,6,0,6,13,3,19,28,14,44,237,196,428,0,0,0,14,0,14,0,0,0,5,0,6,8,3,11,26,3,35,41,14,49,293,52,342,17,3,19,300,45,344,647,117,764,9,12,25,54,40,89,37,16,49,41,18,61,33,21,48,112,238,359,0,0,0,288,343,630,33,38,65,86,13,99,5,0,6,167,116,280,291,445,739,12,11,20,595,630,1219,7,3,3,34,16,50,556,478,1032,599,491,1091,8,10,15,61,13,80,5,0,9,0,0,0,541,327,873,0,0
206071142,0,0,0,18,13,24,0,0,0,0,0,0,0,0,0,5,0,5,19,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,15,3,14,28,22,51,3,0,4,22,66,91,0,0,0,0,4,9,44,22,67,0,0,0,0,6,12,0,0,0,0,4,4,3,3,7,0,0,0,3,0,3,23,18,39,9,17,26,164,167,325,4,0,4,8,0,15,0,0,0,0,0,0,0,0,0,13,4,15,12,3,13,141,23,164,0,0,0,127,10,142,289,40,324,0,8,6,5,0,6,11,5,17,0,0,0,9,3,16,23,49,72,0,0,0,49,67,115,15,24,39,4,0,0,15,5,14,161,157,318,330,611,940,5,9,14,525,806,1329,3,4,3,44,49,86,922,760,1687,968,812,1778,5,4,5,36,16,44,0,0,0,0,0,0,0,0,0,0,0
206071143,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,21,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,3,3,3,4,31,24,56,0,0,5,4,0,3,0,0,0,0,0,0,0,0,0,4,4,9,6,3,11,132,23,155,5,0,9,90,3,97,237,34,267,0,0,0,0,0,0,6,0,9,0,0,0,9,5,5,10,12,21,0,0,0,19,13,39,6,5,8,3,0,3,3,0,3,123,122,243,79,90,165,4,0,3,209,212,423,0,0,3,7,10,14,314,302,612,320,312,627,3,0,3,269,33,303,11,0,11,0,0,0,0,0,0,0,0
206071145,0,0,0,6,5,9,0,0,0,0,0,3,0,0,0,0,0,0,5,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,23,16,3,25,6,0,6,0,0,3,33,13,42,0,0,0,8,0,11,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,12,0,14,35,12,40,5,0,6,130,44,174,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,6,0,6,13,0,17,139,24,160,0,0,3,129,16,143,279,44,318,0,6,9,36,4,42,10,0,7,0,0,0,9,7,16,9,3,19,0,0,0,65,21,90,8,7,11,44,8,56,3,7,10,35,27,63,73,83,164,0,0,0,166,135,303,0,0,0,4,4,9,90,106,193,93,107,199,0,0,0,16,0,17,14,7,21,0,0,0,0,0,0,0,0
206071517,0,0,0,21,21,42,0,0,0,0,0,0,0,0,0,3,0,6,24,21,44,3,0,3,0,0,0,6,0,6,0,0,0,3,3,8,0,0,0,9,6,13,31,20,50,71,82,153,7,12,23,16,68,86,10,3,16,0,0,4,49,37,91,0,0,0,10,23,32,37,32,65,3,3,5,0,4,4,4,3,7,10,3,9,29,12,43,27,15,42,300,316,617,13,15,26,723,461,1180,7,5,6,0,3,7,7,0,11,750,482,1231,80,38,117,806,218,1026,216,116,331,419,46,465,1518,423,1940,6,14,21,26,19,50,196,90,287,17,6,22,21,18,42,167,270,433,0,0,0,433,426,862,69,58,129,375,140,515,189,162,354,308,182,481,1004,2631,3632,33,32,64,1978,3206,5178,0,0,0,81,65,139,943,824,1765,1022,886,1905,20,8,28,40,20,62,76,30,105,7,3,13,3,0,5,5,5
206071518,0,0,0,10,4,18,0,0,0,0,0,0,0,0,3,0,0,0,10,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,13,37,254,194,453,22,7,23,5,23,27,0,0,3,0,0,3,0,4,8,0,0,0,0,4,10,11,5,11,4,0,4,3,0,7,0,0,4,201,49,247,22,8,26,6,5,7,558,305,861,0,0,0,11,5,17,0,0,0,0,0,0,0,0,0,17,5,21,37,4,42,297,75,375,34,5,37,232,30,263,598,115,714,0,9,12,57,27,77,247,147,394,48,32,82,38,29,68,29,62,91,0,5,9,422,304,726,48,34,82,56,12,72,9,0,17,209,144,352,539,744,1284,4,9,11,870,949,1819,0,0,0,37,32,67,353,335,685,389,365,756,3,0,9,15,0,15,0,0,0,0,0,0,0,0,0,0,0
207011146,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,9,0,0,0,15,30,51,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,0,0,0,28,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,33,4,0,4,59,11,71,99,16,112,0,0,0,0,4,4,4,6,4,0,3,3,0,0,0,3,4,4,0,5,5,13,13,25,0,6,11,3,0,3,0,0,0,60,43,110,60,89,150,0,0,0,130,146,277,0,0,0,0,0,5,120,101,227,122,106,227,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0
207011147,0,0,0,9,4,7,0,0,0,0,0,0,0,0,0,0,0,0,9,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,25,38,62,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,3,12,5,19,5,8,16,52,68,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,6,6,86,11,98,6,0,8,93,20,110,188,32,227,5,3,12,10,4,10,11,9,13,0,0,0,3,10,12,0,13,14,0,3,4,33,36,70,13,13,25,15,4,14,4,3,3,216,192,404,83,137,222,3,0,4,331,353,681,0,0,0,3,0,6,257,214,469,257,218,474,0,0,4,15,0,17,4,0,5,0,0,0,0,0,4,0,0
