POW_SA2_CODE_2021,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_19,ClAW_2000_2999_H_20_29,ClAW_2000_2999_H_30_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40_44,ClAW_2000_2999_H_45_49,ClAW_2000_2999_H_50ov,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000_3499_H_0,ClAW_3000_3499_H_1_19,ClAW_3000_3499_H_20_29,ClAW_3000_3499_H_30_34,ClAW_3000_3499_H_35_39,ClAW_3000_3499_H_40_44,ClAW_3000_3499_H_45_49,ClAW_3000_3499_H_50ov,ClAW_3000_3499_H_NS,ClAW_3000_3499_H_Tot,ClAW_3500mo_H_0,ClAW_3500mo_H_1_19,ClAW_3500mo_H_20_29,ClAW_3500mo_H_30_34,ClAW_3500mo_H_35_39,ClAW_3500mo_H_40_44,ClAW_3500mo_H_45_49,ClAW_3500mo_H_50ov,ClAW_3500mo_H_NS,ClAW_3500mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_19,ClAW_PINS_H_20_29,ClAW_PINS_H_30_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40_44,ClAW_PINS_H_45_49,ClAW_PINS_H_50ov,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_19,ClAW_Tot_H_20_29,ClAW_Tot_H_30_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40_44,ClAW_Tot_H_45_49,ClAW_Tot_H_50ov,ClAW_Tot_H_NS,ClAW_Tot_H_Tot,SWs_NNI_H_0,SWs_NNI_H_1_19,SWs_NNI_H_20_29,SWs_NNI_H_30_34,SWs_NNI_H_35_39,SWs_NNI_H_40_44,SWs_NNI_H_45_49,SWs_NNI_H_50ov,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_19,SWs_1_149_H_20_29,SWs_1_149_H_30_34,SWs_1_149_H_35_39,SWs_1_149_H_40_44,SWs_1_149_H_45_49,SWs_1_149_H_50ov,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_19,SWs_150_299_H_20_29,SWs_150_299_H_30_34,SWs_150_299_H_35_39,SWs_150_299_H_40_44,SWs_150_299_H_45_49,SWs_150_299_H_50ov,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_19,SWs_300_399_H_20_29,SWs_300_399_H_30_34,SWs_300_399_H_35_39,SWs_300_399_H_40_44,SWs_300_399_H_45_49,SWs_300_399_H_50ov,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_19,SWs_400_499_H_20_29,SWs_400_499_H_30_34,SWs_400_499_H_35_39,SWs_400_499_H_40_44,SWs_400_499_H_45_49,SWs_400_499_H_50ov,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_19,SWs_500_649_H_20_29,SWs_500_649_H_30_34,SWs_500_649_H_35_39,SWs_500_649_H_40_44,SWs_500_649_H_45_49,SWs_500_649_H_50ov,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_19,SWs_650_799_H_20_29,SWs_650_799_H_30_34,SWs_650_799_H_35_39,SWs_650_799_H_40_44,SWs_650_799_H_45_49,SWs_650_799_H_50ov,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_19,SWs_800_999_H_20_29,SWs_800_999_H_30_34,SWs_800_999_H_35_39,SWs_800_999_H_40_44,SWs_800_999_H_45_49,SWs_800_999_H_50ov,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_19,SWs_1000_1249_H_20_29,SWs_1000_1249_H_30_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40_44,SWs_1000_1249_H_45_49,SWs_1000_1249_H_50ov,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_19,SWs_1250_1499_H_20_29,SWs_1250_1499_H_30_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40_44,SWs_1250_1499_H_45_49,SWs_1250_1499_H_50ov,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_19,SWs_1500_1749_H_20_29,SWs_1500_1749_H_30_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40_44,SWs_1500_1749_H_45_49,SWs_1500_1749_H_50ov,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_19,SWs_1750_1999_H_20_29,SWs_1750_1999_H_30_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40_44,SWs_1750_1999_H_45_49,SWs_1750_1999_H_50ov,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_19,SWs_2000_2999_H_20_29,SWs_2000_2999_H_30_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40_44,SWs_2000_2999_H_45_49,SWs_2000_2999_H_50ov,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000_3499_H_0,SWs_3000_3499_H_1_19,SWs_3000_3499_H_20_29,SWs_3000_3499_H_30_34,SWs_3000_3499_H_35_39,SWs_3000_3499_H_40_44,SWs_3000_3499_H_45_49,SWs_3000_3499_H_50ov,SWs_3000_3499_H_NS,SWs_3000_3499_H_Tot,SWs_3500mo_H_0,SWs_3500mo_H_1_19,SWs_3500mo_H_20_29,SWs_3500mo_H_30_34,SWs_3500mo_H_35_39,SWs_3500mo_H_40_44,SWs_3500mo_H_45_49,SWs_3500mo_H_50ov,SWs_3500mo_H_NS,SWs_3500mo_H_Tot
213011336,0,0,0,0,26,16,0,12,0,62,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,13,48,128,174,108,430,193,27,57,11,1190,0,3,0,0,0,0,0,0,0,8,10,68,5,0,0,0,0,0,0,77,9,61,13,0,0,0,0,0,0,84,10,35,18,4,3,0,0,7,0,72,7,24,26,4,0,0,0,0,6,64,6,27,38,15,6,0,0,0,0,101,6,16,27,16,11,3,0,0,0,80,4,4,14,15,35,21,0,6,0,99,0,9,6,5,18,13,5,7,0,55,0,0,0,0,8,8,5,3,0,24,0,0,0,0,4,8,0,4,0,19,0,0,0,0,4,6,0,5,0,11,0,0,0,4,5,4,3,4,0,13,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,8
213011337,0,0,0,0,0,6,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,12,68,87,41,102,120,19,35,5,486,0,9,0,0,0,0,0,0,0,9,4,27,3,0,0,0,0,0,0,31,4,19,5,0,0,0,0,0,0,29,0,12,7,0,0,0,0,5,0,29,0,10,10,0,5,6,0,0,0,27,0,7,31,0,3,3,0,0,0,48,0,3,10,9,17,3,0,0,4,44,0,0,3,12,22,20,0,3,0,70,0,5,3,8,21,11,3,4,0,52,0,0,0,3,16,8,0,3,0,33,0,0,0,0,3,4,0,3,0,17,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,8,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011338,6,0,0,0,31,31,10,23,3,100,0,0,4,0,5,0,0,6,0,12,0,0,0,0,0,3,0,7,0,16,0,0,0,0,4,7,0,0,0,7,70,181,212,118,641,463,157,172,22,2036,0,5,0,0,0,0,0,0,0,5,0,30,0,0,0,0,0,0,0,34,0,23,0,0,0,0,0,0,0,24,0,11,11,0,0,0,0,0,0,19,0,5,8,0,4,0,0,0,0,14,5,6,7,7,0,0,0,0,0,30,7,0,3,4,9,8,0,0,0,29,0,0,3,0,30,21,5,5,0,78,4,3,0,3,37,35,4,0,3,82,0,0,0,0,20,17,10,5,0,56,0,0,0,0,18,22,4,9,5,51,0,0,0,0,5,19,5,4,0,30,0,0,0,0,9,14,5,8,0,35,0,0,0,0,0,4,4,0,0,10,0,0,0,0,0,0,0,4,0,4
213011339,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,29,23,42,20,0,6,0,172,0,0,0,0,0,0,0,0,0,0,8,41,0,0,0,0,0,0,0,52,0,7,5,0,0,0,0,0,0,19,4,8,3,3,0,0,0,0,0,12,0,8,4,0,0,0,0,0,0,16,0,4,7,0,0,0,0,0,0,15,0,4,4,3,3,0,0,0,0,15,0,0,0,0,4,5,0,0,0,16,0,3,6,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011340,0,0,0,0,7,5,0,6,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,5,6,17,100,103,48,118,65,13,32,11,503,3,4,0,0,0,0,0,0,0,12,43,228,4,0,0,0,0,0,0,277,35,182,21,3,0,0,0,0,3,244,19,110,42,4,6,0,0,0,0,181,18,87,70,10,3,8,0,0,0,199,16,59,91,28,14,3,0,0,0,213,9,21,59,31,30,11,0,0,0,165,3,16,30,21,55,16,4,4,0,150,3,10,11,6,39,10,0,0,3,89,5,0,4,3,12,7,0,0,0,25,0,4,0,4,8,3,0,4,0,20,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
213011569,0,0,0,0,8,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,3,17,56,48,33,96,61,16,22,5,358,0,3,4,0,0,3,0,0,0,9,9,69,6,0,0,0,0,0,0,80,3,61,10,0,0,0,0,0,0,76,7,28,8,0,0,0,0,0,0,49,0,21,31,3,0,0,0,0,0,61,6,15,26,5,3,0,0,0,0,59,3,9,19,17,15,0,0,0,0,57,0,7,8,8,26,4,0,4,0,48,0,0,3,0,6,7,0,0,0,22,0,0,3,4,5,8,0,4,0,22,0,0,0,6,0,4,0,4,0,20,0,0,0,0,3,4,0,5,0,10,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
213011570,6,0,0,0,21,32,20,41,0,126,0,0,0,0,6,6,0,4,0,11,0,4,0,0,0,9,0,0,0,15,0,0,0,0,4,0,0,0,0,13,46,124,139,96,572,502,128,170,20,1794,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0,0,0,0,61,0,29,3,3,0,0,0,0,0,41,3,18,4,0,3,0,0,0,0,32,3,26,18,0,0,0,0,0,0,44,8,4,17,7,3,0,0,0,4,44,0,9,18,16,15,10,0,0,4,73,4,8,8,10,21,18,3,7,0,76,4,7,7,5,29,40,12,5,0,115,3,0,4,5,23,24,8,6,0,79,0,0,4,0,32,21,13,12,0,90,0,0,0,0,21,22,10,9,0,66,0,0,0,0,24,33,15,16,0,96,0,0,0,0,4,3,4,12,0,26,0,0,0,0,0,5,3,11,0,22
213021341,0,5,0,0,20,25,15,18,0,81,0,0,0,0,0,3,0,3,0,10,0,0,0,0,4,7,0,6,0,14,0,0,0,0,0,0,0,0,0,3,21,105,96,79,321,278,66,74,14,1052,0,6,0,0,0,0,0,0,0,3,3,21,0,0,0,0,0,0,0,28,4,15,4,0,0,0,0,0,0,23,3,11,5,0,0,0,0,0,0,21,0,9,3,0,0,0,0,0,5,18,0,9,25,4,5,5,0,4,0,45,0,7,16,9,4,5,0,0,0,39,4,0,9,3,22,4,4,0,0,49,0,4,3,4,19,13,0,4,0,48,0,0,6,0,9,9,5,3,0,31,7,0,3,0,6,7,5,0,0,32,0,4,0,0,6,11,0,5,0,28,0,0,5,0,9,11,0,8,0,37,0,0,0,0,3,0,4,0,0,14,0,0,0,0,0,0,6,3,0,5
213021342,0,0,0,4,5,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,46,39,18,33,28,7,0,0,174,0,0,0,0,0,0,0,0,0,3,8,67,0,3,0,0,0,0,0,81,0,59,5,0,0,0,0,0,0,69,6,21,10,4,0,0,0,0,0,42,0,17,13,7,0,0,0,0,0,43,3,13,18,10,0,0,0,0,0,45,6,9,12,15,9,0,5,0,0,51,0,7,7,3,7,11,0,0,0,33,0,3,0,0,4,0,0,0,0,7,0,0,4,4,5,3,0,0,0,16,0,0,0,0,3,6,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
213021343,4,3,4,3,21,27,10,28,0,105,0,4,4,0,4,6,4,5,0,20,0,0,0,0,0,5,0,5,0,18,3,0,0,0,0,4,0,0,0,10,43,133,162,84,406,355,68,122,15,1385,3,3,0,0,0,0,0,0,0,12,13,117,4,0,0,0,0,0,0,137,12,109,9,0,0,0,0,0,0,136,7,60,20,5,0,0,0,0,3,99,8,39,38,0,3,0,0,3,0,89,17,27,44,9,11,4,6,0,0,121,8,24,36,24,24,5,0,0,3,114,9,8,15,25,60,34,4,4,0,152,5,9,12,5,54,27,4,3,0,112,3,0,5,3,31,17,8,7,0,74,0,5,0,10,19,26,3,3,0,63,0,0,0,0,10,14,0,4,0,38,0,0,0,4,10,23,3,12,0,55,0,0,0,0,0,5,0,5,0,12,0,0,0,0,0,9,0,7,0,17
213021344,0,3,0,3,8,14,4,4,0,37,0,0,0,0,4,4,0,4,0,10,0,0,0,0,0,13,3,0,0,11,0,0,0,0,0,0,0,0,0,0,23,75,65,41,108,96,18,32,5,465,0,0,0,0,0,0,0,0,0,3,10,12,0,0,0,0,0,0,0,25,7,11,0,0,0,0,0,0,0,13,4,9,0,0,0,0,0,0,0,15,0,3,3,0,0,0,0,0,0,10,5,0,4,5,3,0,0,0,0,22,0,5,12,6,0,0,0,0,0,25,0,0,7,6,4,4,0,0,0,22,5,0,0,0,3,4,0,0,0,18,0,0,0,0,3,5,0,0,0,10,0,0,0,0,6,3,3,0,0,12,0,0,0,0,0,0,0,3,0,8,0,0,0,0,4,6,6,8,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,7
213021345,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,6,11,3,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021346,0,9,4,4,11,13,4,6,4,48,0,0,0,0,0,4,0,7,0,10,0,0,5,0,0,12,0,4,0,16,0,0,0,3,0,0,0,0,0,4,22,174,163,80,151,129,29,42,8,802,0,0,4,0,0,0,0,0,0,4,10,44,0,0,0,0,0,0,0,59,8,49,7,0,0,0,0,0,0,67,3,34,5,4,0,0,3,0,0,51,0,17,20,6,0,0,0,0,0,46,6,16,17,0,0,0,0,0,0,51,0,10,13,7,6,10,0,0,0,55,0,3,5,9,11,10,3,5,0,46,10,0,6,3,19,17,4,0,0,60,0,3,0,0,3,10,0,6,0,19,0,0,0,4,4,12,0,7,0,24,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,7,0,4,0,12,0,0,0,0,4,6,0,0,0,11,3,0,0,0,0,7,0,3,0,14
213031347,0,5,0,3,8,6,0,9,0,29,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,5,30,94,106,52,192,146,23,27,6,685,0,4,0,0,0,0,0,0,0,4,3,40,4,0,0,0,0,0,0,44,7,43,6,0,0,0,0,0,0,61,3,52,21,3,4,0,0,3,0,87,8,47,35,3,0,0,0,3,0,96,9,37,62,11,3,0,0,0,0,127,3,14,40,21,20,8,0,0,6,113,5,6,19,22,24,11,0,0,4,100,0,5,9,8,19,13,0,4,0,62,0,4,4,7,16,13,3,8,0,47,0,0,0,0,4,5,4,4,0,13,0,0,0,4,3,0,0,0,0,8,0,0,0,0,10,12,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
213031348,0,0,4,10,47,51,6,18,0,136,0,0,0,0,4,4,3,3,0,13,0,0,0,0,3,7,4,6,0,20,0,0,0,3,3,0,0,0,0,9,74,234,301,214,664,424,67,105,9,2087,3,5,4,4,0,0,0,0,0,13,8,59,0,0,0,0,0,0,0,71,0,56,0,0,0,0,0,0,0,59,4,37,14,0,6,0,3,0,4,68,3,22,19,7,0,0,0,0,0,57,7,18,34,19,9,3,0,5,0,90,10,11,23,9,32,12,0,0,0,100,0,6,9,9,29,28,3,0,0,92,4,0,3,8,19,18,4,6,0,66,0,4,0,0,18,15,4,6,0,51,0,0,0,4,13,10,0,3,0,39,0,0,0,0,0,9,0,5,0,21,0,0,0,0,9,13,0,6,0,25,0,0,0,0,6,3,0,5,0,11,0,0,0,0,0,6,0,3,0,4
213031349,0,0,0,0,0,9,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,23,74,76,53,131,65,12,11,4,453,19,11,0,0,0,0,0,0,0,33,78,188,7,0,0,0,0,0,0,270,69,223,22,4,0,0,0,0,0,316,57,172,37,6,0,3,0,0,0,280,63,142,60,7,5,0,0,0,3,278,57,152,133,26,9,6,0,3,5,386,54,80,95,54,60,13,0,3,3,371,16,46,35,38,103,12,5,0,4,258,5,15,15,14,63,26,3,0,0,147,5,13,6,3,22,9,5,0,0,61,0,3,5,0,9,11,0,4,0,29,0,0,0,0,4,3,0,0,0,15,0,0,3,0,5,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
213031350,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,21,25,16,23,21,3,8,3,120,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,14,0,12,5,0,0,0,0,0,0,17,0,9,0,0,0,0,0,0,0,9,0,5,4,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,12,3,3,3,5,3,0,0,0,0,14,0,0,4,4,3,0,0,0,0,11,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
213031351,0,0,3,3,9,20,3,15,0,49,0,0,0,0,4,4,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,16,58,61,69,205,174,43,69,6,695,0,0,3,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,18,4,14,0,0,0,0,0,0,0,20,0,12,5,0,0,0,0,0,0,15,0,7,7,0,0,0,0,0,0,18,0,4,16,0,3,0,0,3,0,31,0,4,9,7,7,3,0,0,0,35,4,3,8,6,23,15,0,6,6,63,0,0,5,7,22,16,0,0,0,43,0,0,0,0,12,10,5,5,0,36,0,0,0,0,8,7,0,4,0,31,0,0,0,0,0,4,0,0,0,5,0,0,0,0,9,7,3,4,0,25,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,4,0,3
213031352,0,0,0,0,3,21,4,6,0,37,0,0,0,0,6,0,4,3,0,10,0,3,0,0,0,6,0,6,0,15,0,0,0,0,0,0,0,0,0,3,13,82,85,50,142,112,22,42,0,537,0,0,0,0,0,0,0,0,0,0,9,79,0,0,0,0,0,0,0,88,4,48,6,0,0,0,0,0,0,57,7,30,16,4,0,0,0,0,0,54,3,25,21,0,0,0,0,0,0,53,0,15,15,9,3,3,0,0,0,56,6,10,17,11,8,6,0,0,0,64,3,5,8,5,18,3,0,0,0,37,0,4,9,8,21,14,0,7,0,55,0,0,0,0,17,8,7,0,0,36,0,0,0,0,7,0,0,4,0,19,0,0,3,5,4,7,0,4,0,19,0,0,0,3,8,5,0,4,0,20,0,0,0,0,0,0,0,5,0,10,0,3,0,0,0,3,3,6,0,19
213041353,0,0,5,0,5,12,7,4,0,35,0,0,0,0,0,8,0,0,0,4,0,0,0,0,3,0,0,4,0,11,0,0,0,0,5,0,0,0,5,8,31,129,125,79,192,125,22,34,18,750,0,0,4,0,0,0,0,0,0,8,13,124,3,0,0,0,0,0,0,143,7,79,9,0,0,0,0,0,0,100,3,37,15,0,0,0,0,0,0,61,0,30,21,3,3,0,0,0,0,59,8,28,38,4,0,0,0,0,4,85,4,7,18,11,15,3,0,3,0,69,0,5,16,4,19,11,0,0,0,61,0,5,5,0,7,8,0,0,0,36,0,6,3,0,11,3,0,3,0,27,0,0,0,0,0,3,3,0,0,12,0,5,0,0,0,4,0,0,0,13,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,6
213041358,0,0,0,0,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,50,51,37,76,57,4,7,4,306,4,5,0,0,0,0,0,0,4,11,39,131,4,0,0,0,0,0,6,170,28,136,21,0,0,0,0,0,0,183,24,78,26,0,0,0,0,0,4,129,14,50,33,3,0,7,0,0,0,105,9,35,56,15,7,0,0,0,0,121,9,17,41,25,15,0,3,0,0,112,8,10,18,14,27,9,0,0,0,88,0,3,4,5,21,6,0,0,0,42,0,3,0,0,8,12,0,0,0,21,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041359,4,4,0,0,17,28,11,14,0,74,0,0,0,0,5,3,3,3,0,18,0,0,0,0,3,3,0,8,0,16,0,0,0,0,0,3,0,0,0,8,45,123,184,98,465,333,88,80,22,1434,0,4,0,0,0,0,0,0,5,12,9,72,4,0,0,0,0,0,0,86,4,50,7,0,0,0,0,0,5,57,4,19,11,5,0,0,0,0,0,39,4,9,15,0,0,0,0,0,0,38,7,18,20,12,3,0,0,0,0,61,0,7,20,21,14,6,0,3,3,79,0,4,13,5,28,22,0,3,0,87,0,6,7,11,36,39,11,5,0,112,3,5,4,3,15,12,5,8,0,54,0,0,3,5,4,17,0,7,0,44,0,0,0,0,7,9,8,8,0,27,3,0,0,0,11,12,6,8,0,44,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,5,7,6,0,20
213041360,0,0,0,0,5,3,0,5,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,48,41,31,49,29,5,11,3,226,0,0,0,0,0,0,0,0,0,3,7,59,0,0,0,0,0,0,0,64,0,46,7,0,0,0,0,0,0,54,5,11,7,0,0,0,0,0,0,26,0,13,14,3,0,0,0,0,0,35,4,8,22,3,0,0,0,0,0,34,0,3,13,4,0,0,0,0,0,34,4,3,8,3,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3,10,4,5,4,0,42,0,0,0,0,0,4,0,0,0,5,0,36,0,0,0,0,0,0,0,43,4,18,8,0,0,0,0,0,0,30,0,5,5,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,9,5,0,4,0,0,0,0,0,0,13,0,0,7,0,3,0,0,0,0,15,0,4,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041462,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,6,11,13,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041463,0,0,0,0,0,4,0,3,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,7,88,77,41,69,58,7,17,0,371,6,4,0,0,0,0,0,0,0,10,4,95,0,0,0,0,0,0,0,101,8,64,15,4,0,0,0,0,0,90,0,39,10,0,0,0,0,0,0,55,5,24,13,0,3,0,0,5,0,55,7,13,36,4,0,0,0,0,0,66,8,8,10,13,12,0,0,0,0,54,0,4,5,13,18,21,0,0,0,75,0,0,3,0,9,13,5,0,0,33,0,0,0,0,5,12,7,3,0,26,0,0,0,0,0,8,3,0,0,11,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,4,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5
213041571,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,3,15,8,4,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
