POW_SA2_CODE_2021,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000_3499_A_15_19,MaOpD_3000_3499_A_20_24,MaOpD_3000_3499_A_25_34,MaOpD_3000_3499_A_35_44,MaOpD_3000_3499_A_45_54,MaOpD_3000_3499_A_55_64,MaOpD_3000_3499_A_65_74,MaOpD_3000_3499_A_75ov,MaOpD_3000_3499_Tot,MaOpD_3500mo_A_15_19,MaOpD_3500mo_A_20_24,MaOpD_3500mo_A_25_34,MaOpD_3500mo_A_35_44,MaOpD_3500mo_A_45_54,MaOpD_3500mo_A_55_64,MaOpD_3500mo_A_65_74,MaOpD_3500mo_A_75ov,MaOpD_3500mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000_3499_A_15_19,Lab_3000_3499_A_20_24,Lab_3000_3499_A_25_34,Lab_3000_3499_A_35_44,Lab_3000_3499_A_45_54,Lab_3000_3499_A_55_64,Lab_3000_3499_A_65_74,Lab_3000_3499_A_75ov,Lab_3000_3499_Tot,Lab_3500mo_A_15_19,Lab_3500mo_A_20_24,Lab_3500mo_A_25_34
202011025,5,0,11,7,5,3,0,26,0,4,9,7,3,4,0,0,23,0,6,6,3,5,0,0,0,19,0,6,19,3,6,3,0,0,34,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,29,61,56,64,42,15,0,285,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,41,10,0,0,0,3,5,0,0,21,3,4,0,0,0,6,3,0,23,8,4,0,4,4,9,3,0,24,3,8,8,9,9,12,6,0,61,3,12,11,16,11,7,3,0,59,0,17,21,16,18,12,0,0,79,0,5,14,8,11,5,0,0,48,0,6,10,4,8,6,0,0,32,0,0,9,5,0,7,0,0,13,0,4,4,5,5,0,0,0,14,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0
202021026,0,0,6,5,0,0,0,12,0,0,4,3,0,3,0,0,9,0,0,0,6,0,4,0,0,8,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,26,30,27,35,3,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,12,4,4,7,8,0,8,0,0,34,0,18,33,25,16,10,0,0,100,5,37,88,73,40,29,7,0,290,9,16,42,25,30,22,7,0,138,0,9,18,11,6,4,0,0,47,0,4,13,3,3,6,0,0,27,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
202021027,7,9,4,13,9,6,0,46,0,0,3,5,12,7,0,0,26,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,23,47,37,64,83,24,0,289,0,0,0,0,0,0,0,0,5,54,0,0,6,0,0,0,0,61,15,0,5,4,0,3,0,0,37,7,3,8,4,3,14,3,0,40,0,11,5,5,14,15,4,0,63,4,11,28,17,20,23,9,0,110,0,28,41,30,43,39,9,0,198,0,45,74,54,70,68,8,0,324,0,19,52,53,31,43,3,0,204,0,5,12,14,9,10,0,0,54,0,0,0,5,3,0,0,0,21,0,0,0,3,3,0,0,0,3,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
202021028,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,7,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,18,33,6,0,82,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,19,7,3,3,0,0,4,6,0,19,3,0,6,0,4,6,3,3,22,0,0,0,0,6,4,0,0,19,3,5,4,6,0,5,4,0,30,0,7,3,3,5,5,0,0,29,3,0,3,0,0,8,4,0,26,0,4,0,6,6,3,3,0,26,0,0,5,4,3,0,0,0,9,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021029,7,8,7,12,8,0,0,32,0,3,9,12,8,6,0,0,40,0,3,6,0,7,0,0,0,24,0,0,11,10,11,5,0,0,37,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,43,40,44,36,5,0,190,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,15,0,5,0,0,0,0,0,0,8,0,0,0,3,3,7,0,0,12,3,0,0,3,0,7,0,0,16,0,0,4,0,4,6,0,0,23,0,3,4,3,5,3,3,0,27,0,0,3,3,6,0,4,0,21,0,0,9,4,4,8,3,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021030,0,8,7,6,17,0,0,42,0,0,10,8,7,6,0,0,31,0,0,8,3,7,0,0,0,19,0,0,4,0,5,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,8,12,46,40,55,69,26,3,265,0,0,0,0,0,0,0,0,0,47,6,0,0,3,3,0,0,62,14,0,3,4,4,3,0,0,32,5,7,5,0,9,5,3,0,36,0,9,6,6,5,9,3,0,31,8,7,6,10,9,5,0,3,53,0,16,25,12,14,19,4,0,88,4,22,60,12,20,13,0,0,124,4,11,39,15,19,14,3,0,108,0,0,13,4,6,10,0,0,28,0,0,5,4,6,0,0,0,16,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0
202021031,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,14,12,16,12,0,68,3,0,0,0,0,0,0,0,3,33,0,0,0,4,0,0,0,32,11,3,4,0,3,4,0,0,27,0,9,5,0,0,3,0,0,19,0,0,3,4,6,6,0,0,22,0,5,6,4,5,3,4,0,23,0,4,8,5,4,4,3,0,33,0,4,0,8,10,4,6,0,34,0,0,6,8,13,10,3,0,36,0,0,5,0,8,4,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
202031032,5,3,6,8,9,0,0,40,0,4,16,19,9,4,7,0,62,0,0,22,14,12,15,0,0,60,0,7,32,33,26,7,0,0,103,0,0,3,4,4,0,0,0,12,0,0,0,9,5,0,0,0,17,0,0,0,3,5,0,0,0,7,5,29,93,107,84,50,12,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,9,0,3,0,0,5,0,0,0,10,0,0,0,0,5,0,0,0,5,5,0,0,4,7,3,0,0,18,0,6,12,0,3,5,0,0,35,0,3,10,7,8,6,0,0,36,0,4,5,3,8,7,0,0,23,0,0,5,0,0,3,0,0,13,0,4,3,3,0,0,0,0,13,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
202031033,0,5,3,5,18,0,0,36,0,0,4,4,9,8,0,0,19,0,0,5,0,0,0,0,0,7,0,0,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,29,36,48,72,21,3,223,3,0,0,0,0,3,0,0,9,13,0,0,0,0,0,0,0,15,3,3,0,4,3,4,0,0,16,3,4,0,0,4,0,0,3,13,4,3,6,4,7,13,7,0,34,3,3,3,7,7,8,5,0,34,5,8,12,8,14,17,4,0,68,4,8,20,11,19,14,3,0,82,0,6,16,9,12,13,0,0,57,0,0,3,7,6,7,3,0,28,0,0,0,6,0,9,4,0,20,0,0,0,3,0,0,0,0,5,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0
203011034,0,0,8,3,4,0,0,11,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,22,10,4,0,70,0,0,0,0,3,0,0,0,6,22,0,0,0,0,0,0,0,22,6,0,4,0,0,0,0,0,19,0,4,0,0,3,0,0,0,11,0,0,0,0,6,0,0,0,12,0,3,4,3,6,5,0,0,23,0,4,5,8,6,3,0,0,31,3,3,11,8,9,3,0,0,43,0,0,4,5,13,4,0,0,30,0,0,0,0,4,3,0,0,11,0,0,0,3,0,0,0,0,15,0,0,0,4,0,0,0,0,8,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
203011035,0,9,4,5,0,0,0,19,0,0,0,6,3,6,0,0,15,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,18,29,22,10,0,108,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,25,7,0,4,0,6,5,4,0,24,0,0,0,4,3,0,0,0,13,0,0,3,3,4,9,0,0,19,3,7,3,3,5,7,0,0,31,0,7,9,4,6,4,3,4,36,3,9,8,14,16,3,5,0,47,0,0,3,9,11,0,5,0,32,0,0,0,3,8,9,0,0,22,0,0,3,0,4,0,4,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
203011036,0,0,0,6,0,0,0,11,0,0,0,3,0,0,0,0,7,0,0,0,4,0,0,0,0,11,0,0,0,3,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,22,17,11,0,88,0,0,5,0,0,3,0,0,7,17,0,0,0,3,0,0,0,26,5,4,0,5,0,3,0,0,17,0,0,4,0,0,3,0,0,18,0,6,3,0,0,4,0,0,8,0,8,0,0,0,4,0,0,15,0,0,6,0,7,5,3,0,26,3,4,4,4,5,9,0,0,38,0,6,6,6,7,7,0,0,20,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
203021037,0,3,0,0,4,0,0,8,0,0,0,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,26,24,10,34,6,0,142,0,0,0,0,0,0,0,0,0,75,6,0,0,0,4,0,0,86,24,12,9,3,0,6,4,0,57,14,5,0,0,5,0,0,0,31,4,8,12,6,6,6,0,0,48,8,6,11,11,9,12,4,0,56,0,4,16,13,7,10,0,0,51,0,11,13,4,12,12,3,0,48,0,0,11,15,8,14,5,0,47,0,0,5,8,9,7,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
203021039,13,28,37,42,60,16,0,202,0,3,12,27,33,28,6,0,117,0,0,13,14,21,22,6,0,72,0,0,15,17,19,25,0,0,74,0,0,8,3,5,11,0,0,31,0,0,4,0,0,0,0,0,10,0,0,3,0,6,5,0,0,19,41,151,285,278,363,413,125,10,1659,5,4,0,0,0,0,0,0,14,102,4,0,5,0,9,7,0,126,45,22,8,14,9,16,7,0,130,16,34,25,15,18,37,7,4,160,8,43,40,29,20,25,13,3,186,13,57,46,47,47,46,24,7,285,8,40,70,52,60,73,21,4,332,12,44,133,97,108,90,26,0,503,0,25,100,71,78,81,16,0,381,0,7,57,35,31,29,5,0,170,0,3,27,26,27,20,0,0,110,0,5,17,9,14,3,0,0,50,0,0,16,18,11,5,0,0,43,0,0,0,0,3,0,0,0,4,0,0,0
203021040,0,0,0,7,0,0,0,12,0,0,3,0,0,0,0,0,8,0,0,4,3,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,42,18,25,20,4,0,140,0,0,3,0,0,0,0,0,3,68,3,0,0,0,0,0,0,77,22,7,3,0,3,0,0,0,43,7,13,4,0,6,3,4,0,45,0,12,8,13,11,9,6,4,46,0,15,11,0,3,10,0,0,50,0,12,10,9,7,5,5,0,53,0,18,12,8,10,11,0,0,54,0,0,10,9,7,10,0,0,36,0,0,7,3,3,4,0,0,19,0,0,0,4,0,0,0,0,3,0,0,5,5,0,0,0,0,9,0,0,0,3,3,0,0,0,6,0,0,0,0,4,0,0,0,4,0,0,0
203021042,0,0,6,4,6,0,0,12,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,60,26,26,34,17,0,192,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,38,32,4,0,3,0,4,0,0,44,3,7,5,3,4,6,4,0,34,3,9,9,4,8,7,3,0,36,4,10,8,8,10,8,4,0,51,0,14,16,10,8,12,9,0,57,0,11,32,21,8,19,0,0,102,0,0,35,26,15,23,4,0,95,0,3,12,0,7,9,3,0,42,0,0,6,0,4,0,0,0,14,0,0,4,0,3,0,0,0,6,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
203021043,12,38,17,23,35,9,0,131,0,4,18,23,22,20,0,0,91,0,0,13,12,17,16,3,0,65,0,0,6,15,10,5,5,0,47,0,0,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,15,40,154,237,190,188,200,40,4,1051,4,0,3,0,0,5,0,0,10,63,3,0,4,0,0,0,0,72,38,13,5,3,0,3,3,0,65,8,15,7,0,3,4,0,0,41,6,12,13,7,10,9,5,0,58,6,18,11,17,14,13,4,0,85,3,15,36,39,31,9,0,0,135,0,23,45,35,30,21,0,0,162,3,15,38,30,39,19,4,0,142,0,6,18,16,21,7,0,0,79,0,0,14,13,4,7,0,0,36,0,0,6,6,3,6,0,0,23,0,0,12,15,7,6,0,0,34,0,0,5,0,0,0,0,0,8,0,0,0
203021044,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,13,11,3,14,0,0,59,0,0,0,0,0,0,0,0,0,34,0,0,0,3,0,5,0,46,20,5,0,0,0,0,0,0,22,7,10,0,0,3,0,0,0,20,0,11,5,0,0,4,0,0,19,3,7,0,3,0,5,3,0,21,5,0,3,3,4,7,3,0,23,3,5,3,3,12,0,0,0,27,0,4,0,3,0,4,0,0,17,0,3,4,0,3,0,0,0,10,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
203021045,3,20,17,21,26,3,0,96,0,0,5,6,14,13,0,0,46,0,0,7,0,4,0,4,0,17,0,0,6,0,8,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,3,0,4,13,28,118,85,120,128,41,0,528,4,0,0,0,0,0,0,0,8,36,0,0,0,0,0,0,0,44,19,6,0,0,0,7,3,0,34,3,4,6,0,5,7,7,0,35,6,8,8,9,12,14,3,3,50,8,14,11,13,19,20,7,4,76,4,23,11,13,10,14,8,0,91,4,11,26,23,36,21,3,0,123,3,10,33,19,25,16,0,0,115,0,3,12,12,0,11,7,0,51,0,3,6,15,6,6,0,0,30,0,0,3,4,4,0,0,0,9,0,0,9,12,5,5,0,0,26,0,0,0,7,0,0,0,0,7,0,0,0
203021046,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,14,26,16,20,32,15,0,125,0,0,0,0,0,0,0,0,3,26,0,0,0,4,0,0,0,32,9,6,0,0,0,5,0,0,21,6,6,4,3,6,0,3,0,23,5,8,3,0,4,4,0,0,28,6,9,10,9,11,12,3,0,58,3,5,12,3,5,7,6,0,57,0,5,6,9,10,4,0,0,41,0,0,19,9,16,10,3,0,58,0,0,5,3,5,3,0,0,13,0,0,0,0,5,0,0,0,9,0,0,0,0,7,3,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
203021047,7,30,30,39,38,11,0,152,0,5,22,27,31,26,6,0,119,0,0,12,3,18,7,0,0,49,0,0,13,22,15,12,3,0,68,0,0,0,0,4,0,0,0,6,0,0,3,0,6,4,0,0,11,0,0,4,0,0,0,0,0,14,25,112,277,248,288,283,79,6,1326,0,0,0,0,0,0,0,0,4,18,5,6,0,3,0,0,0,40,10,8,8,4,3,6,9,0,47,4,10,9,5,12,11,0,0,56,7,13,20,13,19,33,8,0,102,7,21,24,19,25,32,18,0,160,0,15,30,25,33,39,13,0,152,10,24,59,29,41,42,7,0,215,0,17,32,28,34,35,12,0,151,0,8,17,14,25,20,0,0,91,0,7,13,6,7,11,0,0,39,0,0,12,11,19,4,4,0,43,0,0,9,17,13,0,0,0,47,0,0,4,0,5,0,0,0,4,0,0,0
203021485,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,10,8,17,10,0,55,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,3,0,0,3,0,0,14,0,3,0,0,0,6,0,0,8,0,0,4,0,4,3,5,0,13,0,0,9,0,5,0,0,0,23,0,3,0,4,0,4,0,0,20,0,0,5,3,6,0,0,0,19,0,0,8,0,3,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
203021486,3,14,16,20,20,0,0,81,0,4,7,14,10,18,0,0,50,0,0,4,15,9,6,0,0,39,0,0,7,6,13,10,0,0,45,0,0,0,3,0,0,0,0,10,0,0,0,0,3,5,0,0,12,0,0,0,0,3,3,0,0,6,13,57,113,131,143,124,24,0,618,3,0,0,0,0,0,0,0,5,69,5,0,4,0,0,0,0,73,27,10,4,4,0,3,0,0,50,10,8,0,6,9,4,0,0,35,3,15,8,6,6,9,3,0,52,0,6,23,6,20,9,5,5,79,5,18,20,17,11,15,7,5,92,4,24,38,29,34,11,3,0,143,0,15,37,21,30,19,4,0,126,0,0,18,20,13,12,0,0,65,0,6,4,8,14,7,0,0,50,0,0,10,13,10,5,0,0,41,0,0,13,18,14,3,3,0,57,0,0,3,0,4,0,0,0,5,0,0,0
203021487,0,8,4,7,0,0,0,25,0,0,0,0,5,3,0,0,17,0,0,0,4,9,6,0,0,14,0,0,3,7,6,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,5,26,41,65,44,62,61,14,0,311,4,0,0,0,0,0,0,0,6,105,3,0,5,0,0,0,0,111,52,13,6,3,7,5,0,0,82,13,17,7,5,4,8,0,0,56,12,27,19,4,9,15,4,0,81,5,21,11,13,6,12,3,4,79,4,13,18,12,15,15,6,0,79,4,21,21,13,14,14,0,0,94,0,9,16,11,12,6,0,0,60,0,0,8,5,4,4,0,0,23,0,0,9,0,6,0,0,0,17,0,0,3,3,0,8,0,0,12,0,0,4,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
203021488,0,8,8,18,12,0,0,54,0,0,11,7,13,12,3,0,37,0,0,4,0,9,10,0,0,24,0,0,13,8,14,15,0,0,50,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,17,37,101,66,99,90,22,0,440,0,0,0,0,0,0,0,0,0,52,0,0,0,0,4,0,0,60,20,5,0,4,5,3,0,0,36,5,3,0,6,8,6,4,0,31,3,8,6,6,3,5,0,0,37,3,3,12,6,4,4,5,0,43,3,3,3,8,9,9,4,0,41,3,10,12,5,16,11,0,0,55,0,3,11,13,16,14,5,0,58,0,0,6,4,5,3,0,0,19,0,0,0,3,5,6,0,0,17,0,0,3,0,5,5,0,0,10,0,0,3,3,6,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0
203031048,0,0,4,3,4,5,0,7,0,0,6,4,5,3,0,0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,20,17,29,34,12,0,121,0,0,0,0,0,0,0,0,3,36,0,5,0,0,0,0,0,41,20,6,0,0,6,4,0,0,33,6,9,3,0,5,5,0,0,36,0,0,6,8,4,8,0,0,30,0,3,6,0,4,11,4,0,27,5,8,9,7,14,10,9,0,52,0,8,14,4,6,4,3,0,38,0,7,6,8,3,7,0,0,34,0,0,0,0,4,7,4,0,16,0,0,3,6,0,0,0,0,9,0,0,0,3,3,0,0,0,8,0,0,0,3,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
