POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
212051319,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,3,3,4,0,3,0,0,17,0,0,8,3,4,0,4,0,22,0,0,5,8,5,3,0,0,22,0,3,14,3,7,3,0,0,34,0,0,13,14,13,11,4,0,56,0,4,16,18,12,5,4,0,55,0,0,7,14,9,8,0,0,49,0,0,7,17,17,9,5,0,56,0,0,14,40,43,43,0,0,139,0,0,0,11,24,8,0,0,41,0,0,0,17,35,20,3,0,74,0,0,0,0,0,0,0,0,0,4,19,83,153,168,126,28,3,585,0,0,4,3,3,0,0,0,12,7,0,4,9,3,0,0,0,19,0,9,8,0,4,0,3,0,21,0,0,3,8,3,3,0,0,23,0,0,0,8,3,3,4,0,28,0,3
212051321,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,6,0,0,0,4,0,0,0,0,4,0,0,0,4,0,3,3,0,13,0,3,0,7,3,3,4,3,28,0,0,8,4,6,4,0,0,27,0,0,0,8,15,6,0,0,33,0,0,9,13,13,6,3,0,46,0,0,3,16,8,3,4,0,38,0,0,15,9,10,11,0,3,42,0,0,3,14,7,12,3,0,37,0,0,10,40,33,23,4,0,121,0,0,3,16,16,13,3,0,59,0,0,4,22,33,13,7,0,81,0,0,0,0,0,0,0,0,4,4,9,60,166,168,103,36,8,556,0,0,0,0,0,0,0,0,8,7,8,0,3,6,0,4,0,28,5,8,5,8,4,3,5,0,32,0,3,3,0,9,9,0,0,26,0,3,0,3,4,7,3,0,23,0,5
212051322,0,0,3,3,4,0,0,0,13,0,0,0,0,3,0,0,0,8,0,4,4,0,3,3,0,0,20,3,0,12,5,10,3,0,0,30,0,5,4,8,5,0,0,0,25,0,10,3,14,8,9,5,3,44,0,11,10,17,12,9,0,0,60,0,11,27,31,21,11,6,0,107,0,23,56,46,27,25,6,0,176,0,4,32,31,31,15,0,0,103,0,0,25,34,20,20,4,0,103,0,0,12,19,30,14,5,0,88,0,0,16,57,51,47,11,0,183,0,0,4,15,14,10,6,0,45,0,0,0,18,28,18,5,5,79,0,0,0,0,0,0,0,0,4,5,67,216,295,264,184,50,7,1096,0,0,0,6,3,0,0,0,11,12,18,0,4,4,0,0,0,49,3,24,7,9,6,4,3,0,56,3,12,7,7,6,11,3,0,52,3,12,7,10,10,16,5,0,56,0,12
212051323,0,0,0,3,3,0,0,0,9,0,0,0,4,3,5,0,0,8,0,0,0,0,0,4,3,0,8,0,0,0,3,0,3,0,0,8,0,0,0,5,0,3,0,0,13,0,0,0,8,0,0,0,0,15,0,6,5,6,7,0,0,0,18,0,0,3,9,6,11,4,0,32,0,0,10,9,5,10,5,0,42,0,0,0,10,6,5,0,0,27,0,0,6,9,9,7,4,0,27,0,0,0,5,11,3,3,0,24,0,0,6,18,15,12,0,3,58,0,0,0,3,4,6,0,0,18,0,0,0,5,11,5,8,0,28,0,0,0,0,0,0,0,0,0,0,5,45,92,92,72,27,3,333,0,0,0,0,0,0,0,0,6,3,5,6,3,0,0,0,0,18,0,6,3,9,6,4,3,0,28,0,5,7,6,8,0,3,0,30,0,4,4,3,5,8,5,0,29,0,5
212051324,0,0,5,8,3,0,0,0,16,0,0,0,6,0,0,0,0,3,0,0,3,4,0,5,0,0,12,0,0,5,8,3,4,0,0,25,0,0,4,4,4,3,0,0,18,0,0,14,9,11,3,4,3,42,0,9,9,17,13,16,3,0,64,0,14,23,24,19,13,9,0,101,0,13,43,53,40,21,3,0,176,0,7,60,45,61,26,6,0,208,0,7,67,73,59,45,11,0,255,0,3,38,61,64,36,12,0,210,0,0,72,216,196,81,20,0,580,0,0,19,79,82,38,9,0,231,0,0,14,130,197,138,22,7,504,0,0,0,0,5,5,0,0,11,5,55,386,734,746,432,98,13,2459,0,0,3,6,3,0,0,0,14,13,19,5,6,0,0,3,0,48,3,20,6,6,6,0,0,0,48,0,6,9,10,7,3,4,3,48,0,13,5,9,4,6,0,0,42,0,13
212051325,0,0,0,5,7,5,0,0,18,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,15,0,0,3,0,4,4,0,0,12,0,5,8,0,0,5,0,0,29,0,3,6,13,4,10,7,0,48,0,9,15,16,10,14,0,0,74,0,24,40,27,32,13,3,0,132,0,24,79,63,56,29,11,0,270,0,21,97,86,61,40,12,0,311,0,10,63,110,89,49,8,0,326,0,0,84,123,107,55,12,0,380,0,3,167,463,393,209,25,4,1262,0,0,43,188,157,71,13,5,476,0,0,29,255,380,179,33,3,879,0,0,3,8,12,8,0,0,23,0,107,654,1366,1323,684,122,11,4261,0,0,0,3,0,0,0,0,10,0,8,0,5,0,0,0,0,19,0,10,11,4,3,5,4,0,34,0,4,7,8,0,7,3,0,43,0,0,11,7,6,3,5,5,43,0,13
212051326,0,0,7,0,0,3,0,0,14,0,0,0,7,3,0,3,0,8,0,0,0,8,8,3,0,0,16,0,0,7,6,5,3,0,0,27,0,0,5,4,3,7,4,0,19,0,4,13,17,17,3,11,0,74,0,3,18,23,20,10,5,0,78,0,8,28,29,23,17,5,0,119,0,17,55,49,34,29,6,0,188,0,9,41,46,42,33,9,0,182,0,3,46,53,53,41,10,4,207,0,0,24,38,44,31,9,0,141,0,0,29,103,120,61,12,0,325,0,0,3,37,39,28,3,0,110,0,0,13,45,63,42,17,0,185,0,0,0,6,5,6,0,0,17,9,50,278,466,483,317,101,12,1712,0,0,0,6,3,0,0,0,12,5,6,8,0,3,3,0,0,30,3,15,0,10,0,10,0,0,40,0,13,5,7,4,3,3,0,32,0,9,0,4,6,0,4,3,30,0,14
212051327,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,3,0,3,6,0,3,0,15,0,0,5,3,4,3,0,0,20,0,0,0,5,0,6,0,0,22,0,0,6,5,9,10,3,0,36,0,7,6,7,9,6,0,0,41,0,0,15,16,14,9,6,0,55,0,0,15,16,13,10,0,4,53,0,0,9,17,12,8,7,0,52,0,0,3,11,14,8,0,0,34,0,0,6,18,34,29,6,0,93,0,0,0,7,13,4,0,0,30,0,0,4,13,17,10,5,0,53,0,0,0,0,0,5,0,0,4,0,19,71,127,148,100,36,9,512,0,0,3,0,0,0,0,0,8,5,5,5,6,4,0,0,0,18,3,5,3,8,4,4,0,0,29,0,10,14,3,9,0,0,0,39,0,4,4,3,5,8,3,0,25,0,3
212051567,0,0,0,0,0,3,0,0,11,0,3,0,5,0,0,0,0,10,0,4,0,0,0,0,0,0,13,3,3,5,0,11,0,0,0,17,0,10,4,7,4,5,0,0,28,0,4,5,5,6,4,5,0,37,0,11,13,16,7,5,0,0,57,0,11,51,34,19,18,3,0,137,0,13,70,64,41,28,3,3,214,0,12,69,83,48,38,9,0,260,0,5,75,114,91,48,11,0,336,0,0,62,107,104,39,9,0,329,0,0,108,372,338,161,33,3,1017,0,0,23,100,101,84,13,0,326,0,0,28,139,260,149,31,6,604,0,0,0,7,0,3,0,0,18,7,70,517,1059,1024,589,124,11,3400,0,5,12,3,0,0,0,0,18,14,26,21,7,3,5,0,0,77,8,63,31,13,14,9,6,0,136,3,35,47,19,4,10,6,0,122,3,42,53,17,11,9,3,0,148,0,70
212051568,0,0,0,6,0,4,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,4,0,3,3,0,3,4,0,0,8,0,7,7,6,3,9,6,0,31,0,3,15,9,11,3,4,0,47,0,0,28,16,11,11,5,0,70,0,3,26,26,21,17,5,0,104,0,4,32,39,27,19,0,0,122,0,0,24,39,30,20,4,0,125,0,0,30,48,52,18,4,0,159,0,0,54,151,138,84,10,0,435,0,0,10,59,53,48,4,0,171,0,0,0,71,119,82,13,5,281,0,0,0,4,4,7,0,0,14,0,31,243,466,472,323,49,10,1587,0,5,8,3,0,4,0,0,15,0,10,5,3,0,4,0,0,23,0,13,13,5,6,4,0,0,35,0,14,13,13,6,4,0,0,44,0,15,21,12,5,6,0,0,56,0,23
213011328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,6,0,0,6,4,0,5,0,0,11,0,0,0,4,5,3,0,0,13,0,0,5,3,4,4,0,0,14,0,0,0,3,3,3,0,0,9,0,0,3,5,3,6,0,0,16,0,0,7,8,12,8,0,0,29,0,0,0,8,3,7,0,0,15,0,0,10,5,0,6,5,0,16,0,0,0,0,0,0,0,0,0,0,4,26,36,32,38,9,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0
213011329,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,4,5,0,0,0,0,11,0,0,0,0,4,3,0,0,9,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,21,14,17,4,0,70,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,3,0,0,3,7,0,0,14,0,0
213011331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,4,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,5,19,16,7,4,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0
213011332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,12,0,0,0,0,4,7,0,0,14,0,6,0,3,5,3,0,0,7,0,3,9,5,4,4,0,0,28,0,0,3,3,3,3,0,0,17,0,0,0,15,0,0,0,0,21,0,0,4,9,3,0,0,0,18,0,0,0,5,3,7,0,0,15,0,0,5,5,8,4,0,0,16,0,0,0,0,4,4,0,0,9,0,0,0,3,0,3,0,0,14,0,0,0,0,0,0,5,0,4,0,8,30,50,39,44,10,0,187,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,5,0,0,6,3,0,0,9,0,4,0,8,3,0,0,0,20,0,0,0,0,3,0,0,0,7,0,0
213011333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,3,0,0,0,0,9,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,11,14,13,8,4,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,8,0,0,4,3,0,4,0,0,13,0,0
213011334,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,5,0,0,3,4,3,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,5,0,5,6,3,0,18,0,0,0,5,8,6,0,0,21,0,0,4,7,4,7,0,0,25,0,0,10,8,7,4,3,0,34,0,0,3,11,5,5,0,0,25,0,0,3,7,3,5,0,0,22,0,0,0,3,14,6,0,0,23,0,0,0,7,10,13,0,0,26,0,0,0,0,7,5,0,0,10,0,0,0,7,0,4,0,0,12,0,0,0,0,0,0,0,0,3,0,3,33,70,74,58,8,0,244,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,4,0,7,0,0,0,12,0,0,0,3,0,0,7,0,9,0,0
213011335,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,4,0,4,3,0,0,7,0,0,0,0,3,0,0,0,5,0,4,0,3,3,3,3,0,19,0,0,7,3,3,0,0,0,21,0,5,10,7,8,0,0,0,28,0,0,14,3,7,0,0,0,19,0,0,3,10,6,11,0,0,33,0,0,4,5,8,8,0,0,28,0,0,5,25,23,19,0,0,72,0,0,3,6,9,6,0,0,22,0,0,0,4,11,3,4,0,22,0,0,0,0,0,0,0,0,4,3,10,60,72,76,64,10,0,298,0,0,4,5,0,0,0,0,8,5,4,0,3,0,0,0,0,15,0,7,7,3,0,0,0,4,23,0,5,5,3,3,4,0,0,26,0,6,9,10,7,0,0,0,24,0,10
213011336,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,4,0,3,6,0,3,0,0,0,13,0,0,3,5,0,3,0,0,19,0,10,13,8,9,4,3,0,37,0,7,10,8,6,9,0,0,39,0,9,17,17,11,11,4,3,72,0,4,22,17,26,10,6,0,91,0,0,14,15,21,4,4,0,67,0,8,11,31,24,15,4,0,90,0,0,19,21,24,6,0,0,72,0,0,24,53,43,33,4,0,156,0,0,0,19,6,9,0,0,32,0,0,5,11,14,8,0,0,35,0,0,3,0,3,0,0,0,8,0,40,146,211,196,121,28,10,751,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,14,0,0,0,0,3,0,0,0,10,0,0,3,0,0,0,4,0,18,0,4,3,7,3,6,0,0,18,3,4
213011337,0,0,0,3,0,0,0,0,10,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,4,0,10,0,4,3,3,0,0,0,0,14,0,0,3,6,10,0,0,0,24,0,0,7,4,11,7,0,0,42,0,0,12,18,10,5,4,0,49,0,6,21,17,12,21,3,0,77,0,4,13,26,22,16,0,0,86,0,0,10,26,18,23,4,0,91,0,0,6,15,25,10,0,0,59,0,0,16,25,43,12,4,0,100,0,0,5,8,15,10,0,0,36,0,0,4,11,28,19,4,0,60,0,0,0,0,0,0,0,0,3,6,29,107,166,190,136,31,3,659,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,6,0,0,0,0,0,4,0,8,6,0,0,5,0,0,12,0,0,3,0,0,0,0,0,4,0,5
213011338,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,5,5,0,5,0,0,14,0,0,0,0,5,9,4,0,26,0,6,9,10,4,10,3,0,57,0,5,19,20,18,14,0,0,79,0,10,38,48,33,21,8,0,163,0,6,32,43,38,25,10,0,147,0,5,37,58,68,41,3,0,215,0,3,21,59,49,40,3,0,174,0,0,52,110,104,69,15,0,350,0,0,5,27,30,21,8,0,85,0,0,4,38,69,42,3,0,157,0,0,0,4,0,4,0,0,8,6,37,238,422,433,288,59,10,1492,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,4,6,3,3,0,0,0,16,0,6,3,0,4,8,0,0,14,0,3,3,3,3,3,0,0,11,0,6
213011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,4,0,5,9,0,4,0,0,0,13,0,0,0,7,9,3,0,0,21,0,0,0,0,3,4,0,0,13,0,0,0,3,3,0,0,0,14,0,0,0,6,10,0,0,0,12,0,0,5,7,3,3,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,17,26,42,11,3,0,117,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,11,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,5,3,3,0,0,10,0,0
213011340,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,7,3,4,0,4,3,0,0,0,11,0,0,0,0,0,3,0,0,9,3,7,0,0,0,0,0,0,14,4,7,3,3,4,0,3,0,27,3,7,9,12,8,9,0,0,54,3,28,19,18,6,12,5,0,85,0,5,39,18,24,23,6,0,117,0,0,24,16,16,16,0,0,66,0,4,6,9,10,7,0,0,48,0,0,7,3,9,7,0,0,25,0,0,12,18,21,3,0,0,51,0,0,0,3,4,0,0,0,9,0,0,0,6,4,8,0,3,24,0,0,3,3,0,0,0,0,9,21,65,121,116,121,97,21,3,565,0,0,0,4,0,0,0,0,6,3,0,0,0,0,0,0,0,14,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,4,6,0,4,0,0,0,20,0,0
213011569,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,8,0,0,4,5,0,0,0,0,9,0,0,5,7,0,0,0,0,20,0,3,0,6,4,4,0,0,24,0,0,6,11,10,0,0,0,34,0,3,6,15,12,3,4,0,45,0,0,11,4,4,3,0,0,32,0,0,3,8,12,3,0,0,30,0,0,0,9,3,9,0,0,24,0,0,15,19,16,18,0,0,64,0,0,0,4,3,7,0,0,16,0,0,0,7,18,9,0,0,32,0,0,0,3,0,0,0,0,4,3,20,60,107,87,62,3,0,344,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,4,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,8,0,0
213011570,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,9,0,4,0,3,5,0,0,0,8,0,6,9,11,4,6,0,0,30,0,0,13,21,16,4,0,0,53,0,6,22,16,10,11,5,0,70,0,12,45,48,23,18,3,0,147,0,3,56,51,50,20,3,0,181,0,7,60,68,56,28,4,0,224,0,0,31,71,52,36,10,0,203,0,4,75,170,141,67,10,0,460,0,0,20,59,59,29,7,0,162,0,0,8,73,107,58,8,0,253,0,0,3,5,7,3,0,0,22,3,40,339,591,521,278,48,4,1833,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,8,0,5,0,0,0,0,0,0,8,0,6,3,0,0,0,5,0,16,0,7
213021341,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,5,4,7,7,5,0,0,24,0,0,5,9,7,11,0,0,36,0,4,12,14,18,6,0,0,59,0,5,15,14,18,16,4,0,70,0,0,24,21,18,17,4,0,81,0,0,24,28,27,12,5,0,91,0,0,14,32,22,10,3,0,81,0,0,35,78,74,39,8,0,234,0,0,3,29,37,22,0,0,95,0,0,4,34,66,54,11,0,173,0,0,0,4,3,0,0,0,12,0,15,144,273,290,199,38,6,971,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,5,3,4,0,3,0,0,11,0,0,0,3,6,0,3,0,12,0,0
213021342,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,9,0,0,6,3,0,0,3,0,11,0,0,9,6,3,3,0,0,26,0,12,4,9,11,4,0,0,29,0,0,4,4,0,3,0,0,17,0,0,7,4,4,0,0,0,18,0,0,4,6,4,4,0,0,17,0,0,4,0,0,4,0,0,8,0,0,4,13,5,3,0,0,31,0,0,0,3,3,0,0,0,8,0,0,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,6,0,12,39,49,48,29,8,0,189,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,0,3,0,5,0,0,0,0,9,0,0,3,0,3,0,0,0,10,0,0,0,3,0,3,0,0,5,0,6
213021343,0,0,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,0,5,4,7,0,0,0,0,17,3,5,3,6,4,0,0,0,14,0,4,10,4,3,3,3,0,30,0,3,8,9,11,3,6,0,46,0,8,37,32,17,3,0,3,104,0,12,49,40,21,10,8,0,146,0,6,44,37,30,16,10,0,143,0,0,51,53,35,34,8,3,181,0,0,37,70,40,27,5,0,172,0,0,38,128,120,56,10,0,347,0,0,15,34,42,27,3,0,129,0,0,12,57,80,52,11,0,213,0,0,0,10,0,3,0,0,13,9,50,306,483,407,245,67,14,1576,0,0,4,4,0,0,0,0,8,0,4,0,0,0,0,0,0,11,0,0,5,6,0,0,0,0,12,0,0,3,3,0,0,0,0,16,0,6,4,5,0,3,4,0,27,0,3
