POW_SA2_CODE_2021,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000_3499_A_15_19,TaTW_3000_3499_A_20_24,TaTW_3000_3499_A_25_34,TaTW_3000_3499_A_35_44,TaTW_3000_3499_A_45_54,TaTW_3000_3499_A_55_64,TaTW_3000_3499_A_65_74,TaTW_3000_3499_A_75ov,TaTW_3000_3499_Tot,TaTW_3500mo_A_15_19,TaTW_3500mo_A_20_24,TaTW_3500mo_A_25_34,TaTW_3500mo_A_35_44,TaTW_3500mo_A_45_54,TaTW_3500mo_A_55_64,TaTW_3500mo_A_65_74,TaTW_3500mo_A_75ov,TaTW_3500mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000_3499_A_15_19,CoPSW_3000_3499_A_20_24,CoPSW_3000_3499_A_25_34,CoPSW_3000_3499_A_35_44,CoPSW_3000_3499_A_45_54,CoPSW_3000_3499_A_55_64,CoPSW_3000_3499_A_65_74,CoPSW_3000_3499_A_75ov,CoPSW_3000_3499_Tot,CoPSW_3500mo_A_15_19,CoPSW_3500mo_A_20_24,CoPSW_3500mo_A_25_34,CoPSW_3500mo_A_35_44,CoPSW_3500mo_A_45_54,CoPSW_3500mo_A_55_64,CoPSW_3500mo_A_65_74,CoPSW_3500mo_A_75ov,CoPSW_3500mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64
213041462,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,14,3,0,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,8,0,0,0,5,6,0,0,0,8,0,0,3,5,4,0,0,0,10,0,0,4,14,11,0,0,0,32,0,0,0,9,4,0,0,0,15,0,0,5,6,3,0,0,0,18,0,0,0,4,3,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041463,9,0,0,0,23,0,0,0,10,7,0,0,0,14,0,0,4,8,5,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,18,39,107,91,69,26,4,0,353,0,0,0,0,0,0,0,0,0,45,8,4,0,0,0,0,0,56,23,14,9,6,3,3,0,0,58,9,14,3,3,6,0,0,0,48,3,19,7,11,6,3,0,0,51,4,15,6,19,11,7,0,0,57,0,15,12,19,23,6,0,0,75,0,7,28,8,23,3,0,0,77,0,4,8,12,14,8,0,0,52,0,0,17,10,5,0,3,0,30,0,0,21,0,0,3,0,0,28,0,4,17,3,0,0,0,0,24,0,0,8,12,10,0,0,0,27,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
213041571,3,0,0,0,9,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,29,13,17,7,5,0,88,0,0,0,0,4,0,0,0,3,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,4,0,0,0,4,0,0,7,0,0,0,4,4,0,0,0,5,0,0,8,4,7,0,0,0,16,0,0,8,5,4,6,5,0,24,0,3,6,9,0,5,0,0,20,0,3,3,7,9,0,0,0,21,0,0,0,0,3,5,0,0,6,0,0,0,4,0,4,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041572,0,7,0,0,24,0,0,0,0,4,0,0,0,13,0,0,6,12,9,0,0,0,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,19,63,54,36,19,4,0,199,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,12,6,3,0,0,0,22,0,0,9,4,0,4,0,0,18,0,3,11,7,0,0,0,0,18,0,4,16,4,3,0,0,0,25,0,0,5,4,0,0,0,0,12,0,0,3,0,0,0,0,0,4,0,0,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041573,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,15,13,17,5,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,5,6,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,5,4,0,0,0,19,0,4,0,0,10,0,0,0,12,0,0,3,8,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041574,3,0,0,0,23,0,0,5,5,3,0,0,0,12,0,0,10,7,6,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,30,90,63,39,14,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,5,0,6,4,0,5,0,0,0,12,0,0,4,3,0,0,0,0,6,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
213041575,3,4,0,0,10,0,0,8,11,0,3,0,0,22,0,0,4,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,40,50,42,40,34,9,0,237,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,7,8,4,0,5,0,0,0,24,0,4,4,5,0,0,0,0,16,3,6,4,5,4,0,0,0,23,0,10,10,3,7,6,0,0,34,0,11,14,15,13,12,0,0,56,0,5,14,12,11,4,0,0,48,0,4,10,6,10,7,0,0,37,0,0,4,0,0,3,0,0,12,0,0,3,0,5,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,9,3,0,0,0,0,21,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
213041576,3,4,0,0,14,0,0,4,4,0,0,0,0,9,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,38,38,41,23,7,0,178,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,7,0,0,0,5,0,5,0,0,10,0,0,3,0,0,3,0,0,15,0,0,4,9,6,4,4,0,22,0,3,9,9,5,7,0,0,38,0,7,8,12,7,4,0,0,41,0,4,4,6,12,9,4,0,31,0,0,3,4,0,5,0,0,9,0,0,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041577,19,4,0,0,78,0,0,10,10,6,10,0,0,40,0,0,12,10,10,0,0,0,33,0,0,0,4,4,0,0,0,4,0,0,4,0,3,0,0,0,7,0,0,0,0,4,3,0,0,14,65,160,245,171,127,82,27,0,878,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,32,14,12,5,6,0,5,0,0,37,0,11,13,13,6,3,0,0,45,8,11,16,9,5,0,0,0,53,5,16,15,21,19,7,5,0,87,4,14,30,34,16,9,0,0,114,0,21,35,34,28,3,3,0,125,0,8,29,27,17,12,0,0,98,0,5,16,30,17,5,3,0,81,0,4,18,14,15,9,0,0,63,0,0,19,8,9,3,0,0,41,0,0,20,18,19,4,0,0,64,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0
213041578,12,0,0,0,24,0,0,3,6,3,0,0,0,11,0,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,8,13,29,77,52,45,18,6,0,234,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,4,8,0,5,3,0,0,22,0,0,3,9,0,0,0,0,18,0,0,10,4,8,4,0,0,29,0,7,21,17,8,10,10,0,78,0,5,15,19,30,15,0,0,90,0,7,37,25,17,17,0,0,105,0,0,20,23,8,13,0,0,68,0,0,9,10,7,0,0,0,31,0,0,3,4,3,0,0,0,17,0,0,3,5,0,0,0,0,13,0,0,0,5,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
213051361,27,9,0,0,106,0,6,13,18,16,9,0,0,63,0,0,25,19,18,3,0,0,67,0,0,7,4,0,0,0,0,9,0,0,5,5,4,0,0,0,14,0,4,3,0,6,0,0,0,21,83,250,427,300,234,150,20,0,1475,0,0,3,0,0,0,0,0,4,24,5,0,6,0,0,0,0,34,22,14,9,9,3,9,0,0,58,9,5,10,3,3,8,0,0,41,9,7,12,20,4,0,6,0,58,5,12,28,20,24,11,5,0,92,0,7,27,31,16,8,0,0,91,3,11,26,42,13,14,0,0,107,0,3,21,26,13,7,3,0,77,0,3,8,13,9,6,0,0,39,0,0,3,3,6,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051362,9,0,0,0,18,0,0,0,3,3,0,0,0,7,0,0,0,0,0,4,0,0,8,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,51,102,95,57,48,9,0,374,0,0,4,7,0,0,0,0,8,42,10,0,0,3,0,0,0,58,35,22,6,0,6,3,0,0,82,18,22,10,14,4,3,0,0,80,15,16,12,8,13,12,0,0,75,10,27,24,20,20,9,0,0,102,3,11,30,31,27,18,6,0,117,0,10,34,40,33,14,3,0,138,0,10,19,25,16,12,0,0,85,0,0,10,10,5,3,0,0,22,0,4,4,4,6,0,0,0,22,0,0,0,6,0,0,0,0,11,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0
213051363,83,63,13,0,320,0,0,61,73,76,47,8,0,268,0,3,90,103,118,58,9,0,388,0,0,16,13,11,20,0,0,64,0,0,9,10,15,9,0,0,35,0,5,5,16,5,8,0,0,28,69,239,615,605,545,394,72,6,2544,4,0,0,0,0,0,0,0,6,16,3,0,3,0,0,0,0,26,9,11,6,8,0,7,0,0,40,5,11,9,8,0,4,0,0,32,3,3,10,9,9,4,0,0,45,6,13,11,16,18,9,0,0,77,0,16,27,40,23,8,0,0,119,0,16,39,41,23,12,0,0,129,0,7,22,30,28,19,3,0,108,0,11,22,12,17,7,5,0,76,0,0,10,14,7,6,3,0,46,0,0,0,10,3,0,0,0,25,0,0,13,17,14,9,0,0,60,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0
213051368,24,23,3,0,119,0,0,19,19,15,13,0,0,76,0,0,11,29,17,14,0,0,77,0,0,0,4,4,3,4,0,18,0,0,4,0,8,0,0,0,7,0,0,0,3,0,0,0,0,12,41,135,392,351,227,157,37,6,1343,4,0,3,0,0,0,0,0,7,31,5,5,3,3,3,0,0,56,14,17,13,11,9,0,0,0,69,6,17,21,21,7,3,5,0,82,4,35,26,24,7,13,3,0,113,4,38,54,59,32,31,3,0,221,6,31,68,69,64,34,5,0,268,0,25,73,76,67,35,3,0,282,0,18,66,63,66,33,7,0,249,0,10,51,49,44,21,0,0,173,0,11,73,41,33,11,4,0,173,0,5,56,25,26,10,0,0,117,0,5,39,42,34,4,0,0,121,0,0,0,0,10,0,0,0,7,0,0,4,0,0,3,0,0,7,0,5,3,5,3,0
213051464,0,4,0,0,17,0,0,0,6,0,0,0,0,6,0,0,0,5,3,0,0,0,10,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,15,48,61,24,22,5,0,193,0,0,0,0,0,0,0,0,4,10,5,0,0,0,0,0,0,14,6,3,0,4,5,0,0,0,17,0,8,5,0,0,0,0,0,15,0,4,5,6,3,4,0,0,30,0,3,19,16,4,5,0,0,51,0,5,14,28,15,5,0,0,59,0,8,19,40,12,8,0,0,84,0,6,16,15,12,7,0,0,50,0,0,3,8,0,0,0,0,16,0,0,0,4,3,0,0,0,13,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051466,4,6,0,0,19,0,0,0,0,0,4,0,0,3,0,0,4,0,3,0,0,0,6,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,56,26,19,0,0,161,0,0,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,18,0,0,0,5,0,0,0,0,9,0,4,4,7,5,0,0,0,20,0,5,6,8,5,4,0,0,26,0,0,4,24,3,4,0,0,32,0,11,19,20,12,7,3,0,68,0,6,10,27,14,0,0,0,57,0,6,5,15,13,0,0,0,34,0,0,0,4,0,0,0,0,14,0,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051467,4,4,0,0,23,0,0,0,8,4,5,5,0,13,0,0,3,0,0,3,0,0,11,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,91,53,39,35,8,0,294,0,0,0,0,0,0,0,0,4,13,0,0,4,0,4,0,0,23,12,10,8,5,4,4,0,0,43,3,9,9,8,3,7,0,0,42,3,6,5,8,9,10,0,0,47,6,21,14,16,14,11,0,0,78,0,7,14,27,27,17,0,0,94,0,6,24,27,19,15,0,0,92,0,9,11,24,23,17,0,0,79,0,4,4,8,5,4,0,0,28,0,0,3,3,6,5,0,0,22,0,0,0,6,0,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
213051468,8,6,0,0,34,0,0,18,12,0,0,0,0,37,0,3,21,19,14,5,0,0,61,0,0,3,5,0,3,0,0,11,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,3,25,51,142,104,59,33,11,0,424,0,0,0,0,0,0,0,0,0,17,0,0,8,0,0,0,0,28,9,0,3,0,0,0,0,0,12,0,3,3,0,0,3,0,0,11,0,3,6,6,0,0,0,0,18,4,5,11,8,6,4,0,0,45,0,4,18,22,3,8,0,0,66,4,9,17,27,16,7,7,0,84,0,5,14,18,10,8,0,0,50,0,4,5,8,8,0,0,0,21,0,0,0,4,3,0,0,0,10,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
213051579,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,17,31,9,6,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,5,0,0,14,0,0,0,5,0,0,0,0,11,0,5,6,5,7,3,0,0,28,0,10,11,12,13,5,0,0,41,0,4,12,14,10,3,0,0,46,0,0,6,13,4,7,0,0,32,0,0,0,5,5,0,0,0,11,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051580,5,9,0,0,43,0,0,10,8,5,0,0,0,28,0,0,11,10,4,4,0,0,32,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,10,43,87,181,118,80,42,9,0,560,3,0,0,0,0,0,0,0,5,50,0,6,0,0,0,0,0,52,20,12,5,12,8,3,0,0,61,5,13,7,6,3,3,0,0,42,0,6,22,14,7,5,0,0,52,6,25,23,24,14,8,3,0,101,0,8,28,20,23,8,0,0,89,0,3,31,39,17,6,0,0,100,3,5,21,23,18,7,0,0,72,0,5,9,7,0,5,0,0,27,0,3,11,8,0,0,0,0,16,0,0,5,4,0,0,0,0,16,0,0,20,6,0,0,0,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051581,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,23,26,18,8,0,0,87,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,0,0,3,7,0,4,0,0,16,0,3,8,6,5,0,0,0,21,0,3,14,15,0,7,4,0,44,3,4,18,25,10,3,0,0,63,0,4,14,32,14,4,0,0,73,0,0,7,17,10,4,0,0,39,0,0,8,3,4,0,0,0,15,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051582,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,44,53,14,5,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,3,5,4,0,0,0,12,0,5,4,7,3,0,0,0,15,0,0,8,3,0,0,0,0,15,0,0,14,21,5,0,0,0,34,0,0,8,4,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051583,8,0,0,0,16,0,0,4,3,0,0,0,0,8,0,0,0,4,5,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,27,93,95,45,24,3,0,279,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,5,3,13,8,0,0,0,0,30,4,4,10,8,7,0,0,0,38,0,9,10,26,5,0,0,0,59,0,14,26,39,24,4,0,0,102,0,9,23,46,24,8,6,0,113,0,4,32,50,18,3,3,0,111,0,0,13,25,14,7,0,0,61,0,0,8,10,8,6,0,0,31,0,0,12,4,0,3,0,0,22,0,0,6,5,4,0,0,0,19,0,0,6,7,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051584,0,5,0,0,15,0,4,5,0,0,0,0,0,12,0,0,7,4,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,30,45,27,8,5,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051585,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,6,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,43,27,18,9,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,11,0,0,3,3,0,0,0,0,9,0,4,10,17,4,0,0,0,28,0,0,10,7,3,5,0,0,30,0,0,15,20,9,0,0,0,46,0,0,16,24,7,3,0,0,51,0,0,8,16,6,3,0,0,34,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,7,5,0,0,0,0,18,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051586,30,20,0,0,167,0,3,20,34,27,13,5,0,103,0,3,57,50,36,17,6,0,164,0,0,6,6,8,0,0,0,27,0,0,0,0,4,0,0,0,3,0,6,5,3,5,3,0,0,12,48,174,396,330,216,135,23,0,1322,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,4,3,4,5,0,0,0,0,12,0,0,5,0,0,3,0,0,7,0,3,5,0,0,0,0,0,18,0,5,3,5,6,4,0,0,26,0,9,8,10,6,5,0,0,32,0,8,20,33,3,8,4,0,69,0,4,29,33,28,9,0,0,115,0,3,39,47,32,24,9,0,154,0,5,25,47,63,28,10,0,177,0,4,9,21,17,15,5,0,69,0,4,8,15,19,14,3,0,61,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,3,0,7,0
