POW_SA2_CODE_2021,Tot_16_Other_FT,Tot_16_Other_PT,Tot_16_Other_NS,Tot_16_Other_Tot,Tot_16_Not_Stated,Tot_16_Tot,Tot_17_TertVE_TPTP_FT,Tot_17_TertVE_TPTP_PT,Tot_17_TertVE_TPTP_NS,Tot_17_TertVE_TPTP_Tot,Tot_17_TertUni_or_OHE_FT,Tot_17_TertUni_or_OHE_PT,Tot_17_TertUni_or_OHE_NS,Tot_17_TertUni_or_OHE_Tot,Tot_17_Other_FT,Tot_17_Other_PT,Tot_17_Other_NS,Tot_17_Other_Tot,Tot_17_Not_Stated,Tot_17_Tot,Tot_18_TertVE_TPTP_FT,Tot_18_TertVE_TPTP_PT,Tot_18_TertVE_TPTP_NS,Tot_18_TertVE_TPTP_Tot,Tot_18_TertUni_or_OHE_FT,Tot_18_TertUni_or_OHE_PT,Tot_18_TertUni_or_OHE_NS,Tot_18_TertUni_or_OHE_Tot,Tot_18_Other_FT,Tot_18_Other_PT,Tot_18_Other_NS,Tot_18_Other_Tot,Tot_18_Not_Stated,Tot_18_Tot,Tot_19_TertVE_TPTP_FT,Tot_19_TertVE_TPTP_PT,Tot_19_TertVE_TPTP_NS,Tot_19_TertVE_TPTP_Tot,Tot_19_TertUni_or_OHE_FT,Tot_19_TertUni_or_OHE_PT,Tot_19_TertUni_or_OHE_NS,Tot_19_TertUni_or_OHE_Tot,Tot_19_Other_FT,Tot_19_Other_PT,Tot_19_Other_NS,Tot_19_Other_Tot,Tot_19_Not_Stated,Tot_19_Tot,Tot_20_24_TertVE_TPTP_FT,Tot_20_24_TertVE_TPTP_PT,Tot_20_24_TertVE_TPTP_NS,Tot_20_24_TertVE_TPTP_Tot,Tot_20_24_TertUni_or_OHE_FT,Tot_20_24_TertUni_or_OHE_PT,Tot_20_24_TertUni_or_OHE_NS,Tot_20_24_TertUni_or_OHE_Tot,Tot_20_24_Other_FT,Tot_20_24_Other_PT,Tot_20_24_Other_NS,Tot_20_24_Other_Tot,Tot_20_24_Not_Stated,Tot_20_24_Tot,Tot_25_29_TertVE_TPTP_FT,Tot_25_29_TertVE_TPTP_PT,Tot_25_29_TertVE_TPTP_NS,Tot_25_29_TertVE_TPTP_Tot,Tot_25_29_TertUni_or_OHE_FT,Tot_25_29_TertUni_or_OHE_PT,Tot_25_29_TertUni_or_OHE_NS,Tot_25_29_TertUni_or_OHE_Tot,Tot_25_29_Other_FT,Tot_25_29_Other_PT,Tot_25_29_Other_NS,Tot_25_29_Other_Tot,Tot_25_29_Not_Stated,Tot_25_29_Tot,Tot_30ov_TertVE_TPTP_FT,Tot_30ov_TertVE_TPTP_PT,Tot_30ov_TertVE_TPTP_NS,Tot_30ov_TertVE_TPTP_Tot,Tot_30ov_TertUni_or_OHE_FT,Tot_30ov_TertUni_or_OHE_PT,Tot_30ov_TertUni_or_OHE_NS,Tot_30ov_TertUni_or_OHE_Tot,Tot_30ov_Other_FT,Tot_30ov_Other_PT,Tot_30ov_Other_NS,Tot_30ov_Other_Tot,Tot_30ov_Not_Stated,Tot_30ov_Tot,Tot_Tot_TertVE_TPTP_FT,Tot_Tot_TertVE_TPTP_PT,Tot_Tot_TertVE_TPTP_NS,Tot_Tot_TertVE_TPTP_Tot,Tot_Tot_TertUni_or_OHE_FT,Tot_Tot_TertUni_or_OHE_PT,Tot_Tot_TertUni_or_OHE_NS,Tot_Tot_TertUni_or_OHE_Tot,Tot_Tot_Other_FT,Tot_Tot_Other_PT,Tot_Tot_Other_NS,Tot_Tot_Other_Tot,Tot_Tot_Not_Stated,Tot_Tot_Tot
211051281,79,0,0,82,0,86,0,0,0,0,0,0,0,0,84,0,0,84,0,84,12,7,0,12,12,0,0,12,36,0,0,36,0,61,11,9,0,16,21,0,0,20,0,0,0,0,0,42,12,25,0,33,77,13,0,96,3,0,0,5,0,136,11,17,0,23,20,8,0,23,5,0,0,5,0,55,10,41,0,48,19,63,0,86,10,22,0,32,0,166,51,103,0,146,141,87,0,230,255,27,0,281,3,667
211051282,44,0,0,44,0,44,0,4,0,3,0,0,0,0,47,0,0,47,0,54,0,0,0,4,9,0,0,9,22,0,0,22,0,30,0,0,0,0,16,0,0,19,0,0,0,0,0,17,3,9,0,14,66,8,0,75,5,0,0,4,0,85,0,9,0,11,7,7,0,14,0,0,0,0,0,27,5,20,0,29,13,20,0,33,5,10,0,13,8,78,17,42,0,61,105,44,0,145,140,15,0,149,8,363
211051283,27,0,0,27,0,31,0,7,0,9,0,0,0,0,42,0,0,42,0,45,4,3,0,3,8,0,0,8,20,0,0,20,0,40,4,4,0,7,5,0,0,9,0,3,0,3,0,24,9,30,0,42,50,8,0,59,3,0,0,6,0,107,3,17,0,24,13,12,0,24,3,0,0,0,0,51,3,37,0,45,0,40,0,41,0,11,0,12,0,97,23,108,0,129,85,57,0,144,109,17,0,131,3,405
211051284,34,0,0,34,0,34,0,0,0,0,0,0,0,0,37,0,0,37,0,35,0,0,0,5,8,0,0,8,11,0,0,11,0,20,7,8,0,18,15,0,0,14,0,0,0,0,0,29,5,8,0,13,40,8,0,53,0,3,0,5,0,68,9,10,0,15,8,4,0,8,0,0,0,0,0,25,11,29,0,38,12,31,0,41,3,3,0,9,4,89,24,59,0,83,81,44,0,127,95,12,0,105,4,318
211051285,17,0,0,17,0,16,0,0,0,3,0,0,0,0,23,0,0,23,0,30,3,4,0,11,4,0,0,4,17,0,0,17,0,27,4,7,0,11,14,0,0,19,0,0,0,0,0,32,8,16,0,23,30,13,0,46,4,8,0,9,0,81,3,5,0,8,4,7,0,6,0,0,0,3,0,19,7,24,0,28,3,9,0,11,4,6,0,14,0,52,24,60,4,85,58,29,0,91,76,13,0,92,3,268
211051286,35,0,0,35,0,33,0,4,0,4,0,0,0,0,34,0,0,34,0,43,3,7,0,16,9,0,0,10,19,0,0,19,0,39,0,12,0,13,12,0,0,12,0,3,0,3,0,27,11,22,0,33,41,5,0,50,0,4,0,8,0,88,8,10,0,19,13,9,0,21,0,6,0,6,0,46,7,42,0,50,8,41,0,52,3,22,0,25,21,150,34,96,0,131,73,60,0,130,128,35,0,165,27,456
212011289,59,0,0,59,0,62,0,4,0,5,0,0,0,0,79,0,0,79,0,75,3,7,0,7,12,0,0,14,25,0,0,25,0,50,7,13,0,15,36,4,0,38,0,0,0,0,0,59,19,37,0,55,108,19,0,126,0,0,0,4,3,194,3,18,0,23,15,10,0,23,0,12,0,14,0,58,12,52,0,64,13,40,0,53,3,18,0,21,6,145,41,123,0,170,182,70,0,255,199,29,0,234,14,670
212011546,154,0,0,154,0,157,7,5,0,10,0,0,0,0,99,0,0,102,0,111,6,10,0,19,27,0,0,34,46,0,0,46,0,92,12,15,0,28,53,4,0,54,4,0,0,4,0,84,27,39,0,62,108,27,0,134,7,11,0,12,0,214,15,16,0,35,23,32,0,57,6,10,0,17,3,105,16,65,0,81,26,78,0,104,8,34,3,41,0,231,85,154,0,242,240,142,0,376,381,57,3,440,8,1068
212011547,21,0,0,21,0,24,0,3,0,0,0,0,0,0,32,0,0,32,0,36,0,9,0,8,8,0,0,8,17,0,0,17,0,29,0,9,0,7,15,3,0,13,0,0,0,4,0,30,7,22,0,34,34,11,0,40,0,6,0,3,5,81,0,10,0,14,6,3,0,14,0,3,0,0,0,28,8,31,0,38,9,27,0,38,0,9,0,14,9,96,18,86,3,104,69,45,0,116,91,15,0,109,18,346
212011548,47,0,0,47,4,54,0,4,0,4,0,0,0,0,43,0,0,50,0,52,0,7,0,7,12,0,0,7,24,0,0,29,0,48,4,13,0,14,7,0,0,7,0,5,0,5,0,29,10,30,0,37,38,11,0,51,0,0,0,4,0,96,0,9,0,5,11,8,0,24,0,3,0,3,0,35,6,17,0,28,14,25,0,41,4,12,0,13,7,82,26,78,0,107,83,50,0,129,147,20,0,165,15,417
212011549,85,0,0,85,0,86,3,3,0,4,0,0,0,0,78,0,0,78,0,82,8,4,0,7,10,0,0,15,38,0,0,38,0,53,3,4,0,9,13,0,0,13,0,0,0,0,0,24,4,11,0,16,34,0,0,43,3,0,0,3,0,63,5,7,0,11,14,6,0,20,4,8,0,9,3,44,4,28,0,34,17,25,0,45,6,13,0,18,5,100,29,64,0,88,89,38,0,126,272,21,0,295,11,516
212011550,13,0,0,13,0,11,0,0,0,0,0,0,0,0,13,0,0,13,0,13,3,4,0,3,5,0,0,5,21,0,0,21,0,32,0,8,0,8,26,0,0,31,0,0,0,0,0,38,13,27,0,41,62,17,0,79,0,7,0,5,0,123,5,6,0,12,19,6,0,24,0,4,0,4,0,45,12,41,0,53,10,51,0,65,7,10,0,19,7,146,35,86,0,123,125,77,0,198,58,16,0,80,7,410
212011551,61,0,0,65,0,69,4,7,0,9,0,0,0,0,56,0,0,56,0,60,3,12,0,14,13,0,0,17,19,0,0,19,0,51,3,21,0,26,22,3,0,24,0,0,0,0,0,45,23,57,0,78,89,26,0,112,3,10,0,10,0,204,10,41,0,47,17,17,0,34,10,5,0,18,0,99,26,78,0,102,24,33,0,61,5,31,0,36,16,210,62,212,0,280,173,75,0,253,182,46,0,225,13,773
212011552,44,0,0,44,0,55,0,7,0,13,0,0,0,0,63,0,0,63,0,73,3,12,0,19,34,0,0,34,41,0,0,42,0,90,13,12,0,28,28,4,0,32,3,0,0,6,0,62,18,61,0,84,108,20,0,124,4,8,0,12,0,222,23,24,0,51,36,20,0,55,9,7,0,16,0,125,21,98,0,117,35,59,0,95,8,27,0,33,11,250,85,225,5,317,241,94,0,339,212,44,0,255,10,915
212021293,90,0,0,90,0,94,0,4,0,4,0,0,0,0,111,0,0,111,0,117,7,11,0,15,38,0,0,37,49,0,0,49,0,103,7,17,0,26,79,3,0,81,0,0,0,0,0,108,44,51,0,91,272,72,0,343,10,12,0,18,5,461,19,32,0,52,45,62,0,108,9,3,0,13,0,174,35,124,0,152,64,234,0,295,17,58,0,75,19,555,103,243,0,347,496,375,0,873,357,76,0,437,25,1678
212021295,25,0,0,25,0,25,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,10,0,0,10,4,0,0,5,0,13,0,0,0,0,9,0,0,9,0,0,0,0,0,9,14,14,0,33,51,9,0,58,3,0,0,8,0,96,10,0,0,13,12,6,0,21,4,4,0,10,0,40,15,26,0,40,15,26,0,47,10,19,0,26,0,110,33,46,0,81,97,45,0,140,66,24,0,92,0,319
212021297,39,0,0,39,0,45,0,10,0,10,0,0,0,0,35,0,0,35,0,45,9,20,0,27,37,0,0,38,22,0,0,22,0,85,3,31,0,37,39,5,0,42,5,0,0,5,4,85,34,126,0,164,152,33,0,181,15,12,0,21,0,371,27,62,0,91,50,27,0,82,12,13,0,36,4,211,31,129,0,165,41,66,0,111,17,47,0,70,24,365,113,385,0,505,316,131,0,454,165,74,5,243,28,1226
212021299,12,0,0,12,0,12,0,0,0,0,0,0,0,0,5,0,0,5,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,9,0,0,0,4,5,0,0,5,0,0,0,0,0,11,3,15,0,17,27,6,0,35,0,5,0,4,0,60,3,7,0,10,16,8,0,20,3,3,0,3,0,34,10,26,0,36,5,12,0,21,0,3,0,8,0,65,17,50,0,69,57,28,0,88,36,13,0,49,4,211
212021453,3,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,4,0,4,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,22,4,0,18,0,4,0,4,0,34,4,11,0,15,4,8,0,12,0,0,0,0,0,23,9,21,0,26,13,25,0,36,0,12,0,11,0,81,14,41,0,55,42,31,0,75,16,15,0,32,0,164
212021454,52,0,0,52,0,52,0,0,0,6,0,0,0,0,44,0,0,44,0,44,0,0,0,3,17,0,0,19,22,0,0,22,0,40,0,5,0,6,32,0,0,36,0,0,0,0,0,40,5,8,0,13,93,9,0,109,0,0,0,5,0,127,4,0,0,7,12,11,0,29,5,0,0,3,0,36,11,21,0,33,4,24,0,28,6,11,0,15,0,75,25,41,0,57,161,43,0,213,149,11,0,160,3,441
212021455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,8,0,0,8,0,0,0,0,0,9,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,3,0,8,24,10,0,27,0,5,0,5,0,38,0,4,0,4,4,4,0,6,0,0,0,5,0,12,11,11,0,23,0,6,0,12,0,4,0,4,0,33,10,17,0,33,42,18,0,53,17,11,0,31,0,118
212021456,209,0,0,210,0,220,7,7,0,10,0,0,0,5,245,0,0,249,0,261,18,17,0,31,140,5,0,144,120,0,0,124,0,302,31,27,0,61,228,5,0,238,5,0,0,13,0,310,80,77,0,156,672,106,0,784,27,14,0,45,0,983,36,38,0,79,104,61,0,159,8,6,0,16,4,263,38,140,0,176,51,172,0,217,21,56,0,71,19,485,211,314,0,527,1195,350,0,1550,747,79,0,832,23,2928
212021553,26,0,0,26,0,25,0,0,0,0,0,0,0,0,23,0,0,23,0,20,0,9,0,6,8,0,0,8,8,3,0,13,0,30,0,4,0,5,15,0,0,16,0,0,0,0,0,19,5,17,0,16,67,23,0,84,5,5,0,10,0,114,3,7,0,6,11,0,0,15,4,0,0,6,0,25,4,36,0,37,7,26,0,42,5,10,0,14,4,91,16,63,0,81,108,56,0,164,86,17,0,104,6,356
212021554,72,0,0,72,0,71,5,0,0,0,0,0,0,0,64,0,0,64,0,70,5,0,0,5,16,0,0,16,31,0,0,31,0,48,3,0,0,4,26,0,0,26,0,0,0,0,0,24,11,5,0,18,55,12,0,63,0,0,0,3,0,93,7,3,0,10,13,3,0,18,4,4,0,3,0,24,7,13,0,24,12,18,0,24,5,3,0,12,0,55,32,34,0,59,115,30,0,151,231,12,0,245,9,457
212031300,205,0,0,205,0,205,12,8,0,15,0,0,0,0,196,0,0,202,0,219,14,16,0,32,65,3,0,67,84,0,0,80,0,185,12,16,0,25,98,4,0,103,11,0,0,11,0,139,56,61,0,119,288,52,0,345,13,3,0,18,8,486,38,21,0,58,39,30,0,68,12,4,0,13,3,141,24,88,0,113,47,71,0,120,14,48,0,68,23,321,153,209,0,363,544,154,9,705,647,61,3,714,33,1817
212031303,7,0,0,7,0,7,0,0,0,0,0,0,0,0,9,0,0,9,0,8,0,8,0,8,3,0,0,9,4,0,0,4,0,14,3,6,0,10,14,0,0,14,0,0,0,0,0,19,22,16,0,34,25,10,0,33,6,8,0,4,0,74,11,16,0,26,10,7,0,19,0,0,0,3,0,49,6,41,0,47,21,28,0,45,8,16,0,22,13,127,39,86,0,130,73,46,0,120,38,19,0,55,14,316
212031304,52,0,0,52,0,56,4,0,0,3,0,0,0,0,51,0,0,51,0,57,6,8,0,9,17,0,0,17,20,0,0,21,0,47,6,7,0,12,24,0,0,24,0,0,0,0,0,41,19,38,0,58,104,20,0,120,6,10,0,13,3,192,18,20,0,42,26,9,0,33,12,5,0,16,0,87,28,58,0,89,17,48,0,68,8,26,0,30,4,199,81,128,0,213,193,82,0,268,168,37,0,205,10,700
212031306,46,0,0,46,0,46,0,4,0,4,0,0,0,0,43,0,0,43,0,44,0,0,0,0,17,0,0,13,18,0,0,18,0,37,3,0,0,3,23,0,0,24,0,0,0,3,0,33,19,31,0,44,73,16,0,96,13,0,0,13,3,153,18,8,0,30,13,17,0,36,3,0,0,5,0,68,22,34,0,50,29,39,0,66,6,19,0,29,11,155,57,80,0,138,160,76,0,231,155,22,0,177,14,562
212031308,17,0,0,17,0,17,0,0,0,0,0,0,0,0,13,0,0,13,0,13,3,0,0,6,8,0,0,11,7,0,0,7,0,24,0,7,0,10,5,0,0,4,0,0,0,0,0,15,4,17,0,24,32,9,0,34,0,4,0,3,0,61,9,10,0,14,4,0,0,5,0,0,0,4,0,24,0,13,0,15,6,8,0,15,9,5,0,12,8,46,22,50,0,66,52,19,0,65,60,14,0,73,11,220
212031457,43,0,0,43,0,43,0,0,0,0,0,0,0,0,55,0,0,55,0,55,3,4,0,5,24,0,0,24,19,0,0,19,0,41,7,3,0,10,40,0,0,40,0,0,0,3,0,54,13,12,0,24,83,14,0,96,5,0,0,5,0,123,6,8,0,8,6,3,0,15,0,0,0,4,0,30,7,20,0,28,3,13,0,23,3,5,0,10,0,59,36,45,0,84,157,32,0,189,155,6,0,159,0,435
212031458,9,0,0,9,0,9,0,0,0,0,0,0,0,0,13,0,0,13,0,10,0,0,0,3,8,0,0,9,9,0,0,9,0,19,0,0,0,6,15,5,0,15,0,0,0,0,0,19,9,10,0,16,46,8,0,54,0,4,0,6,0,76,7,5,0,5,12,9,0,21,0,0,0,0,0,30,8,12,0,25,10,26,0,42,4,12,4,20,5,81,20,31,0,51,96,43,0,139,42,18,4,59,4,250
212031555,32,0,0,32,0,28,0,0,0,0,0,0,0,0,24,0,0,24,0,19,4,0,0,8,6,0,0,6,19,0,0,19,0,29,3,3,0,9,12,0,0,14,0,0,0,0,0,16,5,12,0,13,40,5,0,43,3,0,0,3,0,57,8,5,0,11,6,8,0,17,0,3,0,5,0,24,9,17,0,24,12,26,0,37,3,11,0,12,0,74,28,30,0,58,75,39,0,114,90,13,0,101,0,277
212031556,13,0,0,13,0,13,0,0,0,0,0,0,0,0,17,0,0,17,0,18,0,0,0,0,4,0,0,4,4,0,0,4,0,13,0,8,0,8,14,0,0,15,0,0,0,0,0,25,12,18,0,28,51,10,0,64,3,0,0,10,0,94,11,7,0,13,17,7,0,19,8,3,0,14,0,50,13,27,0,45,10,16,0,27,3,10,0,14,0,91,33,57,0,93,97,37,0,131,70,18,0,81,0,312
212031557,37,0,0,37,0,37,3,0,0,3,0,0,0,0,42,0,0,42,0,49,7,4,0,6,14,0,0,14,14,0,0,14,0,34,3,7,0,7,17,0,0,23,0,0,0,0,0,34,14,18,0,33,64,10,0,78,13,3,0,8,0,116,12,9,0,18,22,15,0,39,10,5,0,15,0,72,16,52,0,67,18,45,0,61,15,19,0,37,3,172,51,83,0,134,137,69,0,207,139,28,0,167,3,516
212031558,10,0,0,10,0,10,0,0,0,0,0,0,0,0,19,0,0,19,0,17,4,0,0,4,0,0,0,0,8,0,0,8,0,17,8,0,0,8,15,0,0,9,0,0,0,0,0,20,3,7,0,15,39,12,0,56,0,6,0,6,0,67,3,5,0,15,8,7,0,17,0,0,0,0,0,31,11,26,0,37,13,26,0,39,3,14,0,18,0,90,24,46,0,68,75,46,0,121,49,20,0,66,0,260
212031559,12,0,0,12,0,12,0,0,0,0,0,0,0,0,20,0,0,20,0,18,0,0,0,3,7,0,0,7,10,0,0,10,0,19,0,0,0,0,11,0,0,17,0,0,0,0,0,20,17,8,0,21,49,5,0,52,0,0,0,0,0,75,4,5,0,6,15,4,0,19,3,4,0,9,0,36,12,21,0,26,11,24,0,39,4,18,0,20,4,87,33,27,0,62,99,31,0,127,53,19,0,72,4,266
212031560,7,0,0,7,0,7,0,0,0,0,0,0,0,0,6,0,0,11,0,6,3,0,0,5,0,0,0,0,3,0,0,3,0,9,0,3,0,3,10,0,0,11,0,0,0,0,0,10,9,8,0,20,30,0,0,39,4,0,0,4,0,57,0,4,0,0,6,12,0,17,0,0,0,0,0,21,3,6,0,10,11,15,0,26,6,4,0,11,0,39,16,24,0,40,59,27,0,87,31,6,0,38,0,172
212031561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,9,24,0,0,22,5,3,0,4,0,35,0,0,0,3,3,4,0,7,0,0,0,0,0,8,6,5,0,8,5,4,0,10,3,9,0,13,0,33,11,14,0,25,37,10,0,46,11,12,0,24,0,97
212031562,26,0,0,26,0,26,0,0,0,4,0,0,0,0,21,0,0,21,0,18,0,0,0,0,11,0,0,11,16,0,0,16,0,33,0,0,0,0,11,0,0,11,0,0,0,6,0,15,13,9,0,28,52,16,0,71,0,0,0,0,0,100,13,4,0,16,10,5,0,20,0,3,0,6,0,45,5,21,0,30,13,29,0,38,5,10,0,14,5,90,36,39,0,79,110,50,0,159,83,20,0,95,8,334
212041309,10,0,0,10,0,10,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,6,0,6,13,0,0,13,3,0,0,3,0,16,5,0,0,5,22,4,0,21,0,0,0,0,0,28,19,21,0,39,80,19,0,97,3,3,0,5,0,134,8,19,0,29,24,12,0,33,7,3,0,16,0,74,17,37,0,55,21,31,0,59,17,19,0,39,6,156,47,85,0,132,160,59,0,220,56,31,0,88,9,454
212041310,15,0,0,15,0,18,0,4,0,4,0,0,0,0,18,0,0,18,0,21,0,5,0,5,9,0,0,9,6,0,0,6,0,18,3,5,0,11,16,0,0,16,0,0,0,0,0,32,34,27,0,59,112,24,0,132,13,5,0,15,0,209,34,22,0,53,60,26,0,81,13,11,0,27,5,172,28,88,0,119,42,44,0,88,17,51,0,62,11,283,97,156,0,251,232,91,0,322,93,66,0,157,14,753
212041312,22,0,0,22,0,22,0,0,0,0,0,0,0,0,25,0,0,25,0,29,0,0,0,8,8,0,0,8,5,0,0,5,0,19,4,3,0,5,17,0,0,17,0,0,0,0,0,21,9,11,0,23,50,4,0,52,4,5,0,6,3,86,10,10,0,21,27,4,0,34,4,3,0,8,0,63,6,28,0,39,17,35,0,53,5,12,0,22,8,112,31,51,0,85,116,47,0,165,82,15,0,101,9,359
212041313,8,0,0,8,0,8,0,0,0,0,0,0,0,0,14,0,0,14,0,14,3,0,0,3,13,0,0,13,4,0,0,4,0,19,4,0,0,4,16,0,0,16,0,0,0,0,0,22,11,4,0,16,75,7,0,81,0,4,0,4,0,99,0,3,0,7,17,10,0,25,6,0,0,10,0,36,3,13,0,19,4,16,0,19,0,6,0,13,4,53,20,29,0,52,122,27,0,150,29,18,0,48,5,251
212041316,15,0,0,15,0,15,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,3,0,4,4,0,0,3,4,0,0,4,0,12,0,5,0,10,12,0,0,13,0,0,0,0,0,22,18,11,0,27,48,20,0,72,0,4,0,7,0,107,7,7,0,20,33,17,0,45,3,0,0,5,0,69,10,59,0,66,19,57,0,70,8,21,0,34,11,190,45,76,0,129,112,91,0,201,47,33,0,77,15,428
212041317,83,0,0,83,0,91,5,0,0,5,0,0,0,0,93,0,0,93,0,98,8,4,0,15,62,4,0,66,39,0,0,39,0,118,14,11,0,28,105,10,0,115,5,0,0,8,0,142,64,50,0,110,385,54,0,437,13,11,0,25,0,575,37,39,0,77,104,45,0,151,20,19,0,42,5,272,59,142,0,200,65,77,0,143,40,67,4,111,28,487,182,252,0,431,719,189,0,908,365,102,5,461,37,1839
212041318,5,0,0,5,0,5,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,3,0,0,3,3,0,0,3,0,7,0,0,0,0,18,0,0,18,0,0,0,0,0,18,3,5,0,10,50,3,0,50,3,0,0,3,0,65,0,3,0,3,10,0,0,11,0,0,0,5,0,18,7,11,0,22,11,18,0,28,5,11,0,16,3,68,18,20,0,35,88,23,0,108,32,17,0,53,5,204
212041459,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,0,7,6,0,0,6,0,11,0,0,0,4,8,0,0,5,0,0,0,0,0,13,5,3,0,12,43,4,0,47,4,3,0,8,0,66,8,7,0,14,25,10,0,37,0,0,0,4,0,59,14,23,0,36,22,22,0,47,11,22,0,35,4,121,25,42,0,69,104,38,0,137,37,29,0,64,4,278
212041460,8,0,0,8,0,8,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,3,0,0,0,0,3,0,0,3,0,12,0,0,0,0,11,0,0,11,4,0,0,4,0,13,11,5,0,21,49,10,0,54,13,3,0,16,0,89,15,14,0,25,19,4,0,25,6,0,0,6,0,57,15,31,0,44,25,37,0,59,12,7,0,20,4,128,41,50,0,93,105,49,0,151,47,16,0,60,5,308
212041563,64,0,0,64,0,64,0,0,0,4,0,0,0,0,78,0,0,78,0,82,3,8,0,11,45,6,0,48,41,0,0,46,0,103,13,10,0,27,96,9,0,103,3,0,0,9,0,133,76,63,0,137,396,78,0,478,27,19,0,43,3,658,52,52,0,111,129,160,0,289,25,37,0,53,0,461,88,240,0,329,109,420,4,528,60,104,0,166,30,1054,235,368,3,610,772,668,5,1446,331,155,0,486,37,2584
212041564,72,0,0,72,0,73,8,8,0,13,0,0,0,0,101,0,0,109,0,123,11,37,0,46,65,4,0,66,59,0,0,58,0,181,13,60,0,77,126,17,0,139,7,9,0,14,0,230,210,305,0,509,637,134,5,774,74,56,0,132,12,1431,129,216,0,349,205,135,0,334,76,69,0,147,16,848,178,580,0,761,182,342,10,529,127,237,8,377,134,1805,548,1211,4,1758,1215,628,10,1853,569,368,9,951,167,4740
212041565,71,0,0,71,0,71,6,0,0,9,0,0,0,0,71,0,0,77,0,79,3,6,0,7,52,0,0,52,29,0,0,29,0,93,12,10,0,23,72,0,0,80,0,0,0,6,0,106,36,47,0,87,245,37,0,291,9,8,0,21,3,395,16,21,0,40,34,22,0,54,7,7,0,17,0,109,19,104,0,126,40,70,0,110,13,44,0,52,13,297,98,192,0,287,448,137,0,582,249,57,0,312,15,1202
212041566,48,0,0,48,0,47,0,0,0,0,0,0,0,0,43,0,0,43,0,46,0,10,0,9,24,0,0,27,20,0,0,20,0,51,4,14,0,15,51,6,0,54,0,3,0,3,0,71,22,54,0,74,136,30,0,165,10,7,0,11,0,247,16,32,0,42,40,13,0,55,5,5,0,5,0,109,21,80,0,99,25,49,0,74,15,34,0,54,8,233,64,179,0,243,267,100,0,368,162,52,0,209,12,832
212051319,36,0,0,36,0,36,0,0,0,0,0,0,0,0,37,0,0,37,0,38,0,3,0,8,35,0,0,39,15,0,0,15,0,61,3,8,0,10,61,4,0,63,0,0,0,0,0,72,25,16,0,42,208,13,0,221,0,5,0,3,0,273,6,17,0,22,43,21,0,69,6,4,0,13,3,99,16,62,0,80,24,65,5,92,6,24,0,33,12,214,55,108,0,164,369,104,5,477,131,31,0,163,13,819
212051321,29,0,0,29,0,25,0,0,0,0,0,0,0,0,40,0,0,40,0,37,0,0,0,7,18,0,0,26,5,0,0,5,0,37,0,3,0,5,39,5,0,45,0,0,0,0,0,55,20,19,0,39,135,16,0,152,25,0,0,28,0,223,24,17,0,36,44,18,0,58,27,7,0,27,0,127,22,60,0,86,28,103,0,130,39,30,0,70,15,296,77,102,4,177,266,144,0,416,175,38,0,212,11,820
212051322,87,0,0,87,0,87,0,4,0,3,0,0,0,0,88,0,0,88,0,95,10,3,0,16,115,0,0,114,48,0,0,48,0,183,11,3,0,13,178,0,0,179,11,0,0,7,0,202,57,48,0,99,657,62,0,715,21,19,0,38,4,863,47,41,0,89,105,57,0,154,14,23,0,37,0,284,66,119,0,178,75,126,0,204,35,70,0,106,10,499,192,218,0,411,1126,242,0,1370,352,105,0,463,13,2252
212051323,12,0,0,12,0,12,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,14,0,0,14,9,0,0,9,0,15,0,4,0,4,20,0,0,20,0,0,0,0,0,25,11,18,0,24,74,11,0,87,0,0,0,0,3,117,5,10,0,14,29,8,0,41,0,0,0,0,0,55,10,46,0,52,25,31,0,53,3,21,0,28,0,137,27,75,0,101,161,48,0,217,50,21,0,73,3,389
212051324,64,0,0,64,0,68,0,0,0,4,0,0,0,0,71,0,0,71,0,79,0,0,0,0,53,5,0,51,33,0,0,32,0,87,3,6,0,14,86,4,0,93,5,0,0,5,0,105,36,49,0,89,372,70,0,441,22,17,0,39,0,572,34,45,0,73,95,78,0,174,10,15,0,20,8,277,43,194,0,241,90,174,0,261,23,80,0,96,17,607,124,299,0,417,692,328,0,1025,251,104,0,364,23,1824
