POW_SA2_CODE_2021,Lab_3500mo_A_35_44,Lab_3500mo_A_45_54,Lab_3500mo_A_55_64,Lab_3500mo_A_65_74,Lab_3500mo_A_75ov,Lab_3500mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000_3499_A_15_19,OIDNS_3000_3499_A_20_24,OIDNS_3000_3499_A_25_34,OIDNS_3000_3499_A_35_44,OIDNS_3000_3499_A_45_54,OIDNS_3000_3499_A_55_64,OIDNS_3000_3499_A_65_74,OIDNS_3000_3499_A_75ov,OIDNS_3000_3499_T,OIDNS_3500mo_A_15_19,OIDNS_3500mo_A_20_24,OIDNS_3500mo_A_25_34,OIDNS_3500mo_A_35_44,OIDNS_3500mo_A_45_54,OIDNS_3500mo_A_55_64,OIDNS_3500mo_A_65_74,OIDNS_3500mo_A_75ov,OIDNS_3500mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54
212051327,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,43,34,79,52,57,52,17,8,335,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,4,0,0,0,0,0,7,0,0,8,0,0,3,0,0,13,0,0,3,4,0,4,0,0,12,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,0,0,3,0,10,10,0,20,19,9,16,4,3,81,6,6,0,12,4,7,0,0,40,121,19,13,5,14,7,6,0,184,72,54,18,25,21
212051567,3,3,0,0,0,13,0,3,4,0,7,4,0,0,17,89,197,288,209,195,174,48,4,1205,0,5,3,0,3,0,0,0,12,4,0,5,0,0,0,0,0,9,3,3,5,0,0,0,0,0,20,0,4,7,0,0,0,0,0,11,0,0,4,0,0,0,0,0,13,0,4,4,0,5,0,0,0,26,0,3,9,9,4,4,0,0,20,0,7,23,4,3,0,0,0,38,0,0,18,14,5,7,0,0,40,0,3,8,11,12,0,0,0,45,0,0,11,10,6,5,0,0,30,0,0,14,3,4,5,0,0,24,0,0,12,12,9,3,0,0,36,0,0,0,3,3,0,0,0,9,0,0,0,3,4,3,0,0,9,3,9,24,19,6,6,0,0,68,16,46,133,93,65,39,10,9,406,12,26,34,10,12,5,8,0,103,178,119,40,24,17,18,6,4,407,129,221,87,43,28
212051568,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,56,105,194,151,152,146,35,8,852,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,5,3,3,0,0,0,0,10,0,3,0,6,0,0,0,0,8,0,8,4,3,6,0,0,0,15,0,3,5,10,3,5,0,0,22,0,0,10,12,4,4,0,0,34,0,3,11,14,7,6,0,0,46,0,0,7,3,4,6,0,0,19,0,0,9,12,8,5,0,0,30,0,0,9,7,6,3,0,0,16,0,0,5,7,4,4,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,6,6,0,4,0,12,0,3,9,8,8,9,0,0,36,10,25,72,78,53,38,7,3,293,5,7,16,20,10,6,0,0,64,87,34,16,8,3,11,4,3,171,60,63,34,28,20
213011328,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,9,25,40,35,46,42,10,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,9,15,12,3,9,0,0,44,0,0,3,6,0,3,0,0,15,9,5,3,0,0,0,0,0,21,3,3,5,13,4
213011329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,25,20,17,15,4,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,7,0,7,3,0,0,22,4,0,0,6,0,0,0,0,13,17,9,4,4,0,0,0,0,29,15,3,4,9,7
213011331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,10,15,10,8,8,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,6,0,0,10,3,0,0,0,0,5,0,0,5,28,4,0,0,4,5,0,0,34,15,8,0,3,0
213011332,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,33,37,35,23,29,35,10,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,4,15,7,0,0,6,0,40,11,0,3,3,4,0,0,0,17,99,22,6,9,6,9,0,0,148,59,34,8,12,14
213011333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,12,23,16,11,5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,18,0,0,0,0,4,0,0,0,8,3,0,0,0,0,4,0,0,14,7,4,8,3,9
213011334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,22,40,33,33,46,12,3,193,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,4,0,5,3,0,0,0,4,0,0,3,0,5,0,0,0,8,0,0,4,0,0,0,0,0,10,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,15,19,11,15,3,3,0,62,3,3,8,4,3,4,0,0,29,23,12,10,8,0,6,0,0,56,12,7,14,21,11
213011335,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,28,31,57,49,67,89,21,0,338,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,8,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,10,0,6,5,3,0,0,0,0,11,0,0,5,5,3,0,0,0,15,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,6,4,0,0,0,0,9,0,0,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,5,7,8,5,0,0,23,3,14,35,19,24,12,9,3,118,5,5,6,16,3,3,0,0,40,38,8,9,13,0,3,0,0,77,29,27,20,18,12
213011336,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,91,56,105,89,95,102,44,4,592,0,0,3,3,3,0,0,0,8,3,0,0,0,0,0,0,0,6,0,3,4,0,0,4,0,0,12,0,3,0,0,0,4,0,0,9,0,0,0,0,0,3,0,0,6,5,3,0,0,0,0,0,0,14,0,0,7,0,8,6,0,0,17,0,0,10,4,0,0,0,0,18,0,0,3,6,3,4,0,0,17,0,4,5,10,0,0,3,0,22,0,0,5,0,5,4,0,0,6,0,0,0,6,0,5,0,0,13,0,0,4,0,0,5,0,0,14,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,7,0,4,9,3,0,0,20,11,25,41,47,29,28,8,0,185,17,5,11,14,12,0,3,0,55,141,19,7,23,6,7,5,0,217,70,58,31,24,15
213011337,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,37,53,143,109,131,122,19,0,621,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,4,0,0,5,0,0,0,8,0,5,0,5,0,0,0,0,10,0,0,3,0,3,5,0,0,12,0,3,4,0,3,3,0,0,21,0,0,3,10,6,0,0,0,22,0,0,7,4,4,0,0,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,3,0,0,0,17,5,14,34,35,27,18,7,0,127,3,4,15,6,6,4,3,0,50,48,5,3,10,10,6,4,0,86,31,18,12,14,14
213011338,8,0,0,0,0,16,0,5,0,3,3,0,0,0,19,62,170,458,429,391,264,52,0,1838,0,0,9,0,0,0,3,0,7,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,6,0,0,0,0,7,0,0,0,11,0,0,0,5,3,0,0,0,8,0,5,4,5,3,0,0,0,15,0,4,15,10,11,4,3,0,41,0,0,20,9,6,3,0,0,47,0,3,11,9,12,9,0,0,47,0,0,16,16,9,9,0,0,44,0,0,3,9,6,6,0,0,29,0,0,4,0,0,0,0,0,11,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,8,3,10,6,3,7,0,0,34,11,28,95,78,59,40,7,0,333,8,4,13,11,8,7,3,0,56,59,18,8,13,8,3,4,0,116,40,36,21,28,23
213011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,16,29,21,33,39,7,3,184,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,5,11,8,8,0,0,0,33,5,0,0,4,0,0,0,0,14,93,11,5,7,0,5,3,0,124,28,9,14,14,11
213011340,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,193,104,92,48,59,75,30,0,601,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,6,0,0,0,4,3,0,0,0,7,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,13,3,11,17,19,11,9,4,0,78,22,9,10,7,7,5,3,0,61,446,50,9,5,9,6,0,0,526,228,129,35,27,26
213011569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,88,31,59,50,45,44,11,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,3,0,0,0,4,6,7,17,15,6,4,4,0,62,16,0,6,3,5,0,0,0,34,132,14,9,3,6,0,0,0,161,87,39,13,18,7
213011570,0,0,0,0,0,5,0,0,5,0,0,0,0,0,9,86,185,347,310,287,179,27,3,1420,0,4,6,6,0,0,0,0,14,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,8,0,6,0,3,0,0,0,0,9,0,0,3,4,3,0,0,0,19,0,0,11,0,9,3,0,0,25,0,8,14,11,7,3,4,0,45,0,0,11,12,6,0,0,0,37,0,0,9,6,12,4,0,0,36,0,0,3,11,10,0,3,0,29,0,0,15,3,3,0,0,0,25,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,17,12,7,4,3,0,46,11,28,102,73,66,27,4,0,324,12,7,14,19,13,8,0,0,76,124,14,12,11,12,4,0,0,177,62,48,31,26,14
213021341,3,7,0,0,0,16,0,0,0,0,0,5,3,0,9,52,61,176,192,180,155,43,6,858,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,9,0,0,4,0,0,0,0,0,9,0,0,10,8,5,4,0,0,31,0,3,13,7,7,4,0,0,30,0,5,12,6,6,0,0,0,29,0,0,3,6,6,0,0,0,15,0,0,0,0,6,0,0,0,7,0,0,4,4,0,0,0,0,17,0,0,0,3,4,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,8,6,3,3,0,0,21,10,12,60,50,55,13,3,0,202,8,0,6,6,7,8,3,0,41,77,18,6,11,7,0,5,0,122,34,28,13,26,17
213021342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,37,32,38,29,28,4,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,12,13,8,7,3,0,39,4,0,8,9,3,4,0,0,21,137,13,0,6,7,4,0,0,172,85,35,10,13,9
213021343,3,0,0,0,0,12,0,0,0,0,5,6,0,0,12,168,165,419,300,239,218,37,3,1557,0,0,3,3,3,0,0,0,16,3,0,5,0,0,5,0,0,6,0,0,0,0,0,0,0,0,6,0,0,3,0,0,4,0,0,9,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,9,3,0,0,0,0,21,0,6,10,6,13,4,0,0,40,0,4,16,8,12,7,0,0,40,0,0,18,9,3,3,0,0,27,0,0,10,7,0,0,0,0,16,0,0,0,10,13,6,3,0,29,0,0,6,3,12,0,0,0,18,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,11,0,7,6,7,4,4,0,3,30,11,32,79,67,61,32,11,4,284,12,4,21,18,10,7,0,0,76,248,24,13,14,9,4,3,0,319,134,84,44,28,16
213021344,0,5,0,0,0,7,0,0,4,0,0,0,0,0,7,25,46,108,85,83,74,9,3,432,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,3,0,0,5,0,0,11,0,0,3,0,4,0,0,0,12,0,0,5,3,3,0,0,0,8,0,0,3,3,0,0,0,0,12,0,0,0,5,0,3,0,0,7,0,0,0,10,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,4,6,0,0,16,0,10,32,30,17,11,7,0,111,8,0,5,3,6,4,0,0,30,54,11,3,7,3,10,0,0,90,21,28,16,13,11
213021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,5,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,6,0,0,0,15,0,0,6,0,0,0,0,0,6,12,0,0,3,0,3,0,0,20,7,0,0,11,6
213021346,0,0,3,0,0,4,0,0,0,4,0,0,3,0,11,61,83,109,95,90,96,30,3,569,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,6,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,10,0,0,4,5,0,0,0,0,12,0,0,4,0,4,4,0,0,11,0,0,0,0,5,0,0,0,7,0,0,5,5,4,0,0,0,12,0,0,0,0,0,5,0,0,3,0,0,0,3,7,4,6,0,15,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,3,0,3,0,4,0,5,6,0,0,0,12,3,16,29,24,25,17,9,3,120,9,3,3,7,11,11,5,0,42,146,22,3,7,11,6,0,0,202,90,63,24,22,22
213031347,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,47,94,124,99,73,96,21,0,558,0,0,0,0,7,0,0,0,3,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,9,0,3,3,0,3,0,0,0,13,0,0,4,3,0,0,0,0,10,0,0,9,9,4,0,0,0,23,0,0,6,7,3,3,0,0,25,0,0,3,3,4,0,3,0,10,0,0,0,7,5,0,0,0,17,0,0,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,7,3,5,4,10,0,0,0,22,9,20,36,33,36,17,5,0,161,5,0,7,7,7,0,0,0,36,110,26,12,9,6,9,0,3,166,78,55,36,27,17
213031348,4,4,0,0,0,9,0,0,5,0,0,3,0,0,3,85,101,205,200,179,164,56,4,994,0,3,3,4,3,5,0,0,19,0,3,0,4,0,0,0,0,4,0,4,4,0,0,0,0,0,14,0,0,0,3,4,0,0,0,12,0,0,8,0,3,0,0,0,13,0,8,4,3,3,4,0,0,27,0,3,7,4,12,0,0,0,25,0,0,14,4,8,5,0,0,38,0,5,14,13,11,0,0,0,48,0,4,8,11,4,3,0,0,31,0,4,3,11,6,3,0,0,24,0,0,5,4,14,8,0,0,26,0,0,8,9,3,0,0,0,30,0,0,4,0,0,0,0,0,3,0,0,3,3,3,0,0,0,10,0,10,18,9,7,5,0,0,46,8,46,106,86,73,38,4,5,358,14,14,24,21,13,11,4,0,105,158,51,23,20,10,18,3,0,286,93,94,46,45,25
213031349,4,0,0,0,0,3,0,0,0,0,0,0,0,0,8,117,150,96,44,47,65,18,0,543,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,8,0,0,6,0,0,0,0,0,6,0,7,10,4,0,0,0,0,13,0,0,4,0,0,0,0,0,3,0,4,4,0,0,0,0,0,13,0,0,7,3,5,0,0,0,19,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,15,3,16,36,16,17,9,0,0,105,29,9,15,7,4,6,3,0,64,295,92,15,12,10,7,4,0,428,175,213,46,17,24
